ID,POINT_X,POINT_Y,SCIENTIFIC,ADDRESS,PLOTTYPE,PLOTLENGTH,PLOTWIDTH,POWERLINE,OWNER,SPONSOR,DATEPLANTED,DIAMETER,HEIGHT,CANOPYHEIGHT,CONDITION,CANOPYCONDITION
81400061,73.814305,18.549097,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,45,,Healthy,
81400062,73.814305,18.549097,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,30,,Healthy,
81400063,73.814305,18.549097,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,25,,Healthy,
81400064,73.814447,18.549017,pithecellobium dulce,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81400065,73.814741,18.548929,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,50,,Healthy,
81400066,73.814778,18.548896,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,10,,Healthy,
81400067,73.814615,18.54889,phyllanthus acidus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,25,,Healthy,
81400068,73.814577,18.548979,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,45,,Healthy,
81400069,73.814403,18.548722,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81400070,73.814302,18.548708,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,35,,Healthy,
81400081,73.814324,18.549294,syzygium aromaticum,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,10,,Healthy,
81400082,73.814549,18.549233,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81400083,73.814374,18.549192,leucaena latisiliqua,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81400084,73.814159,18.549306,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81400085,73.814107,18.549144,caryota mitis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81400086,73.814132,18.549287,pithecellobium dulce,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,30,,Healthy,
81400087,73.814116,18.54935,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,45,,Healthy,
81400088,73.814213,18.549283,phyllanthus acidus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,15,,Healthy,
81400089,73.814096,18.549292,caryota mitis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,40,,Healthy,
81400090,73.814198,18.549267,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,40,,Healthy,
81400101,73.814003,18.549248,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,35,,Healthy,
81400102,73.81424,18.549371,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,40,,Healthy,
81400103,73.8142,18.549445,eucalyptus citriodora,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,50,,Healthy,
81400104,73.814249,18.549484,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,40,,Healthy,
81400105,73.814373,18.549557,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,40,,Healthy,
81400110,73.814182,18.549715,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,50,,Healthy,
81400111,73.814287,18.549779,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,50,,Healthy,
81400112,73.814579,18.548905,bombax ceiba,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,10,,Healthy,
81400113,73.814561,18.548856,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,20,,Healthy,
81400114,73.814529,18.548818,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,12,,Healthy,
81400115,73.814529,18.548818,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,12,,Healthy,
81400116,73.814529,18.548818,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81400117,73.814539,18.548768,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81400118,73.814539,18.548768,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81400119,73.814539,18.548768,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81400120,73.814539,18.548768,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81400128,73.814172,18.550064,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,40,,Healthy,
81400131,73.814348,18.550988,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,30,,Healthy,
81400132,73.814348,18.550988,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,0.752292994,12,,Healthy,
81400133,73.814389,18.550705,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,12,,Healthy,
81400134,73.814495,18.550494,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,50,,Healthy,
81400135,73.814451,18.550416,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,45,,Healthy,
81400143,73.814358,18.550351,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,35,,Healthy,
81400144,73.814241,18.550374,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81400145,73.814036,18.550292,caryota mitis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,25,,Healthy,
81400146,73.813928,18.550264,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,50,,Healthy,
81400147,73.813624,18.5501,artocarpus heterophyllus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,15,,Healthy,
81400148,73.81287,18.549761,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,20,,Healthy,
81400149,73.81374,18.550488,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,35,,Healthy,
81400150,73.813853,18.550494,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,10,,Healthy,
81400162,73.812562,18.550302,samanea saman (Albizia saman),"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,40,,Healthy,
81400163,73.812562,18.550302,mimusops elengi,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.880732484,15,,Healthy,
81400164,73.812513,18.550287,drypetes roxburghii,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81400165,73.812513,18.550287,ficus arnottiana,"Sindh Socitey,Pune",,,,FALSE,PMC,,,50.15286624,50,,Healthy,
81400171,73.813114,18.54987,cassia fistula,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,10,,Healthy,
81400172,73.813129,18.549823,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81400173,73.81315,18.549863,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81400174,73.81315,18.549863,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.880732484,10,,Healthy,
81400175,73.81315,18.549863,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81400176,73.81315,18.549863,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81400177,73.81315,18.549863,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,10,,Healthy,
81400178,73.813155,18.549814,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.880732484,10,,Healthy,
81400179,73.813155,18.549814,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81400180,73.813156,18.549767,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81400186,73.813173,18.549829,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,40,,Healthy,
81400187,73.81316,18.549874,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,10,,Healthy,
81400188,73.81316,18.549874,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,10,,Healthy,
81400189,73.813158,18.549925,azadirachta indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,50,,Healthy,
81400190,73.813199,18.549954,azadirachta indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,45,,Healthy,
81400201,73.813316,18.549759,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,20,,Healthy,
81400202,73.813316,18.549759,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.13455414,10,,Healthy,
81400203,73.813329,18.549673,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81400204,73.813329,18.549673,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.13455414,10,,Healthy,
81400205,73.813329,18.549673,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,15,,Healthy,
81400206,73.813329,18.549673,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81400207,73.813376,18.549615,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,15,,Healthy,
81400208,73.813437,18.549604,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.13455414,10,,Healthy,
81400209,73.813592,18.54956,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81400210,73.81373,18.549495,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.13455414,10,,Healthy,
81400221,73.813954,18.549389,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,10,,Healthy,
81400222,73.815118,18.549864,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,30,,Healthy,
81400223,73.815309,18.549926,araucaria heterophylla,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,10,,Healthy,
81400224,73.815555,18.549648,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,15,,Healthy,
81400225,73.815555,18.549648,cassia fistula,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,15,,Healthy,
81400226,73.815798,18.549656,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.504585987,15,,Healthy,
81400228,73.815798,18.549656,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,30,,Healthy,
81400229,73.815798,18.549656,eucalyptus citriodora,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,45,,Healthy,
81400230,73.815798,18.549656,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,40,,Healthy,
81000001,73.81494,18.548394,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000002,73.81494,18.548394,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000003,73.814926,18.548437,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000004,73.814926,18.548437,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000005,73.814926,18.548437,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000006,73.814926,18.548437,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,25,,Healthy,
81000007,73.814826,18.548348,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81000008,73.81485,18.548368,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,30,,Healthy,
81000009,73.814841,18.548413,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000010,73.814791,18.548415,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,24,,Healthy,
81000011,73.814791,18.548415,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,24,,Healthy,
81000012,73.814858,18.548346,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,24,,Healthy,
81000013,73.81482,18.548376,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,23,,Healthy,
81000014,73.81482,18.548376,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81000015,73.814841,18.548418,radermachera xylocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81000016,73.814804,18.548388,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,35,,Healthy,
81000017,73.814782,18.548349,ochna obtusata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,14,,Healthy,
81000018,73.814662,18.548487,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,24,,Healthy,
81000019,73.814702,18.548521,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,14,,Healthy,
81000020,73.814666,18.548555,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,10,,Healthy,
81000021,73.814761,18.548538,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,30,,Healthy,
81000022,73.814711,18.548557,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81000023,73.814679,18.548591,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,40,,Healthy,
81000024,73.814712,18.548662,coccothrinax argentata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81000025,73.814712,18.548662,bauhinia tomentosa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81000026,73.814693,18.5487,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,12,,Healthy,
81000027,73.814693,18.5487,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,12,,Healthy,
81000028,73.814634,18.548688,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,13,,Healthy,
81000029,73.814671,18.548658,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000030,73.814709,18.548631,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000031,73.814709,18.548631,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000032,73.814709,18.548631,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,13,,Healthy,
81000033,73.814675,18.548598,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000034,73.814675,18.548598,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000035,73.814675,18.548598,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81000036,73.814719,18.548571,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000037,73.81476,18.548547,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000038,73.81476,18.548547,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81000039,73.814756,18.548498,saraca asoca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000040,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000041,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81000042,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000043,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,14,,Healthy,
81000044,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000045,73.814756,18.548498,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000046,73.81479,18.548462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000047,73.81479,18.548462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000048,73.81479,18.548462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81000049,73.81479,18.548462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000050,73.81479,18.548462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000051,73.814937,18.548476,araucaria heterophylla,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81000052,73.814937,18.548476,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81000053,73.814834,18.548783,ochna obtusata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,13,,Healthy,
81000054,73.814735,18.548744,michelia champaca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,12,,Healthy,
81000055,73.814737,18.548745,michelia champaca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,12,,Healthy,
81000056,73.814747,18.548755,tabebuia avellanedae,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81000057,73.814735,18.5488,tabebuia avellanedae,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81000058,73.814686,18.548801,spondias pinnata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,10,,Healthy,
81000059,73.814686,18.548801,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81000060,73.814686,18.548801,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Diseased,
81000061,73.814686,18.548801,michelia champaca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,13,,Healthy,
81000062,73.814696,18.548848,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000063,73.814716,18.548794,coccothrinax argentata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81000064,73.814676,18.548762,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,30,,Healthy,
81000065,73.814719,18.548782,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,35,,Healthy,
81000066,73.814856,18.548957,attalea cohune,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81000067,73.814759,18.548978,olea dioica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,10,,Healthy,
81000068,73.814759,18.548978,ochna obtusata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81000069,73.814889,18.549035,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81000070,73.814864,18.548994,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81000071,73.814885,18.549037,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81000072,73.814901,18.549082,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,24,,Healthy,
81000073,73.814901,18.549082,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81000074,73.81496,18.549042,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,25,,Healthy,
81000075,73.815023,18.549109,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81000076,73.814976,18.549022,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,10,,Healthy,
81000078,73.814976,18.549022,ficus arnottiana,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,45,,Healthy,
81000079,73.814976,18.549022,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,12,,Healthy,
81000080,73.815044,18.548955,tamarindus indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81000081,73.815039,18.548969,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81000082,73.815039,18.548969,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81000083,73.815003,18.549003,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81000084,73.815102,18.548998,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81000085,73.815143,18.548977,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,19,,Healthy,
81000086,73.815037,18.548893,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,15,,Healthy,
81000087,73.814945,18.548926,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,25,,Healthy,
81000088,73.814681,18.548901,trewia nudiflora,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,30,,Healthy,
81000089,73.814659,18.548918,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,20,,Healthy,
81000090,73.814687,18.549004,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,20,,Healthy,
81000091,73.814687,18.549004,ochna obtusata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,14,,Healthy,
81300092,73.815044,18.54916,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,22,,Healthy,
81300093,73.815044,18.54916,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,22,,Healthy,
81300094,73.815046,18.549209,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,25,,Healthy,
81300095,73.81505,18.549257,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,13,,Healthy,
81300096,73.815002,18.549247,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300097,73.814736,18.549252,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,35,,Healthy,
81300098,73.81466,18.549181,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,25,,Healthy,
81300099,73.814688,18.549271,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,20,,Healthy,
81300100,73.814688,18.549271,albizia amara,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,15,,Healthy,
81300101,73.814688,18.549271,eucalyptus citriodora,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,30,,Healthy,
81300102,73.814718,18.549393,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,22,,Healthy,
81300103,73.814699,18.549444,terminalia catappa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,18,,Healthy,
81300104,73.814714,18.549432,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81300105,73.814743,18.549395,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,35,,Healthy,
81300106,73.814762,18.549326,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,30,,Healthy,
81300107,73.814716,18.549312,ochna obtusata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,10,,Healthy,
81300108,73.814756,18.549287,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,35,,Healthy,
81300109,73.814804,18.549281,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81300110,73.814825,18.549238,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.143726115,12,,Healthy,
81300111,73.814873,18.549236,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81300112,73.814912,18.549262,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300113,73.814912,18.549262,araucaria heterophylla,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,14,,Healthy,
81300114,73.814912,18.549262,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300115,73.814912,18.549262,olea dioica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300116,73.814912,18.549262,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,16,,Healthy,
81300117,73.814963,18.549376,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,30,,Healthy,
81300118,73.814933,18.549414,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,45,,Healthy,
81300119,73.814964,18.549472,psidium guajava,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,14,,Healthy,
81300120,73.814707,18.549462,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,15,,Healthy,
81300121,73.814804,18.549413,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300122,73.814809,18.54946,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Injured,
81300123,73.814851,18.549433,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
