"","colouring material","...",1.0,2.0,"...",9.0,12.0,"...",21.0,26.0,"","","","","","","","","","","","",""
"II.6.4","Medicinal and pharmaceutical","","","","","","","","","","","","","","","","","","","","","",""
"","products","...",10.0,21.0,"...",24.0,32.0,"...",85.0,107.0,"","","","","","","","","","","","",""
"II.6.5","Plastic material, regenerated","","","","","","","","","","","","","","","","","","","","","",""
"","cellulose and artificial resins","...",9.0,19.0,"...",8.0,11.0,"...",121.0,154.0,"","","","","","","","","","","","",""
"II.7","Pulp and waste paper",80.3,7.0,15.0,71.7,12.0,16.0,36.9,18.0,23.0,"","","","","","","","","","","","",""
"II.8","Paper, paper board and","","","","","","","","","","","","","","","","","","","","","",""
"","manufactures thereof",55.6,12.0,25.0,159.0,25.0,33.0,371.4,187.0,236.0,"","","","","","","","","","","","",""
"II.9","Non-metallic mineral manufactures","...",6.0,13.0,"...",33.0,44.0,"...",555.0,702.0,"","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.9.1","Pearls, precious and semiprecious","","","","","","","","","","","","","","","","","","","","","",""
"","stones, unworked or worked","...",1.0,2.0,"...",25.0,33.0,"...",417.0,527.0,"","","","","","","","","","","","",""
"II.10","Iron and steel",1325.2,123.0,258.0,683.4,147.0,194.0,2031.1,852.0,1078.0,"","","","","","","","","","","","",""
"II.11","Non-ferrous metals","...",47.0,99.0,"...",119.0,158.0,"...",477.0,604.0,"","","","","","","","","","","","",""
"III.","Capital goodsa","...",356.0,747.0,"...",404.0,534.0,"...",1910.0,2416.0,"","","","","","","","","","","","",""
"III.1","Manufactures of metals","...",23.0,48.0,"...",9.0,12.0,"...",90.0,113.0,"","","","","","","","","","","","",""
"III.2","Non-electrical machinery","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliances including machine tools b","...",203.0,426.0,"...",258.0,341.0,"...",1089.0,1377.0,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"III.3","Electrical machinery,","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliancesb","...",57.0,120.0,"...",70.0,93.0,"...",260.0,328.0,"","","","","","","","","","","","",""
"III.4","Transport equipment","...",72.0,151.0,"...",67.0,88.0,"...",472.0,597.0,"","","","","","","","","","","","",""
"","Total Imports","...",1122.0,2353.0,"...",1634.0,2162.0,"...",12549.0,15869.0,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"7.2 (A) PRINCIPAL IMPORTS","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","Quantity : Thousand tonnes","","","","","","","","","","","","","","",""
"","","","","","","","","Value : Rs. crore & US $ Million","","","","","","","","","","","","","","",""
"","","1990-91","","","2000-01","","","2010-11","","","","","","","","","","","","","","",""
"","","Qty.","Rs. Cr","$ million","Qty.","Rs. Cr","$ million","Qty.","Rs. Cr","$ million","","","","","","","","","","","","",""
1.0,2.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,"","","","","","","","","","","","",""
"I.","Food and live animals chiefly for","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","food (excl. cashew raw)","","","","","","","","","","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"I.1","Cereals and cereal preparations",308.3,182.0,102.0,69.9,90.0,20.0,251.498,545.3325877,119.095920129,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.","Raw materials and intermediate","","","","","","","","","","","","","","","","","","","","","",""
"","manufactures","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.1","Cashewnuts (unprocessed)",82.6,134.0,75.0,249.7,962.0,211.0,501.037,2649.5560809,577.842505339,"","","","","","","","","","","","",""
"II.2","Crude rubber (including","","","","","","","","","","","","","","","","","","","","","",""
"","synthetic and reclaimed)",105.1,226.0,126.0,119.1,695.0,152.0,587.708,8074.0247856,1770.8430944,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3","Fibres","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3.1","Synthetic and regenerated","","","","","","","","","","","","","","","","","","","","","",""
"","fibres (man-made fibres)",21.2,56.0,31.0,42.6,275.0,60.0,81.499,957.4218985,210.331176468,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3.2","Raw wool",29.4,182.0,102.0,53.7,458.0,100.0,94.427,1434.6541042,314.963960814,"","","","","","","","","","","","",""
"II.3.3","Raw cotton",0.2,1.0,0.0,212.3,1185.0,259.0,56.469,623.5447995,136.806285777,"","","","","","","","","","","","",""
"II.3.4","Raw jute",32.1,20.0,11.0,67.3,84.0,18.0,83.105,302.4936941,66.8925225735,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.4","Petroleum, oil and lubricants",29359.0,10816.0,6028.0,"...",71497.0,15650.0,"...",482281.69146,105964.382338,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.5","Animal and vegetable oils and fats","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.5.1","Edible oils",525.8,326.0,182.0,4267.9,6093.0,1334.0,6677.636,29860.4025492,6551.04311666,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.6","Fertilizers and chemical products","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.6.1","Fertilizers and fertilizer mfg",7560.3,1766.0,984.0,7423.4,3034.0,664.0,20658.878,31532.7930448,6884.8949385,"","","","","","","","","","","","",""
"II.6.2","Chemical elements and compounds","...",2289.0,1276.0,"...",1542.0,338.0,"...",13278.0717238,2913.92083065,"","","","","","","","","","","","",""
"II.6.3","Dyeing, tanning and","","","","","","","","","","","","","","","","","","","","","",""
"","colouring material","...",168.0,94.0,"...",874.0,191.0,"...",5368.1680367,1178.38625304,"","","","","","","","","","","","",""
"II.6.4","Medicinal and pharmaceutical","","","","","","","","","","","","","","","","","","","","","",""
"","products","...",468.0,261.0,"...",1723.0,377.0,"...",11113.8599522,2436.14752882,"","","","","","","","","","","","",""
"II.6.5","Plastic material, regenerated","","","","","","","","","","","","","","","","","","","","","",""
"","cellulose and artificial resins","...",1095.0,610.0,"...",2551.0,558.0,"...",31303.6095552,6873.95103323,"","","","","","","","","","","","",""
"II.7","Pulp and waste paper",678.2,458.0,255.0,1050.9,1290.0,282.0,2634.458,5208.4335504,1144.80116043,"","","","","","","","","","","","",""
"II.8","Paper, paper board and","","","","","","","","","","","","","","","","","","","","","",""
"","manufactures thereof",286.4,456.0,254.0,585.6,2005.0,439.0,2145.005,9613.6673982,2111.11278166,"","","","","","","","","","","","",""
"II.9","Non-metallic mineral manufactures","...","...","...","...",797.0,174.0,"...","...","...","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.9.1","Pearls, precious and semiprecious","","","","","","","","","","","","","","","","","","","","","",""
"","stones, unworked or worked","...",3738.0,2083.0,"...",22101.0,4838.0,"...",157596.114381,34619.6138431,"","","","","","","","","","","","",""
"II.10","Iron and steel",1920.5,2113.0,1178.0,1613.6,3569.0,781.0,9843.912,47275.3591874,10375.5585047,"","","","","","","","","","","","",""
"II.11","Non-ferrous metals","...",1102.0,614.0,"...",2462.0,539.0,"...",212152.519245,46676.8665164,"","","","","","","","","","","","",""
"III.","Capital goodsa","...",10466.0,5833.0,"...",25281.0,5534.0,"...",231712.0,50906.52,"","","","","","","","","","","","",""
"III.1","Manufactures of metals","...",302.0,168.0,"...",1786.0,391.0,"...",15167.2547797,3331.60774058,"","","","","","","","","","","","",""
"III.2","Non-electrical machineryb","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliances including","...",4240.0,2363.0,"...",16915.0,3703.0,"...",118927.596102,26111.4828833,"","","","","","","","","","","","",""
"","machine tools","","","","","","","","","","","","","","","","","","","","","",""
"III.3","Electrical machinery,","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliancesb","...",1702.0,949.0,"...",2227.0,487.0,"...",17509.5951049,3844.51366914,"","","","","","","","","","","","",""
"III.4","Transport equipment","...",1670.0,931.0,"...",4353.0,953.0,"...",52112.1484752,11467.1148598,"","","","","","","","","","","","",""
"","Total Imports","...",43198.0,24075.0,"...",230873.0,49975.0,"...",1683466.95573,369769.130022,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"7.2 (A) PRINCIPAL IMPORTS","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","Quantity : Thousand tonnes","","","","","","","","","","","","","","",""
"","","","","","","","","Value : Rs. crore & US $ Million","","","","","","","","","","","","","","",""
"","","2011-12","","","2011-12 (Apr.-Nov.)","","","2012-13(Apr.-Nov)(P)","","","","","","","","","","","","","","",""
"","","Quantity","Value","$ million","Qty.","Rs. Cr","$ million","Qty.","Rs. Cr","$ million","","","","","","","","","","","","",""
1.0,2.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,"","","","","","","","","","","","",""
"I.","Food and live animals chiefly for","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","food (excl. cashew raw)","","","","","","","","","","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"I.1","Cereals and cereal preparations",64.504,352.4913,73.6916072111,45.384,234.565,50.49,72.332,293.8986,53.78,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.","Raw materials and intermediate","","","","","","","","","","","","","","","","","","","","","",""
"","manufactures","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.1","Cashewnuts (unprocessed)",809.821,5338.642,1135.75466128,681.242,4439.2105,960.1,697.235,4133.166,750.78,"","","","","","","","","","","","",""
"II.2","Crude rubber (including","","","","","","","","","","","","","","","","","","","","","",""
"","synthetic and reclaimed)",665.308,11989.63,2509.12829482,403.854,7557.8504,1636.57,495.276,8807.0599,1616.63,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3","Fibres","...","...","...","...","...","...","...","...","...","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3.1","Synthetic and regenerated","","","","","","","","","","","","","","","","","","","","","",""
"","fibres (man-made fibres)",107.766,1383.37,291.46210406,79.602,987.6027,213.75,59.959,923.0348,169.52,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.3.2","Raw wool",76.291,1876.8763394,394.529655331,54.084,1298.6074,281.07,51.283,1280.0226,234.84,"","","","","","","","","","","","",""
"II.3.3","Raw cotton",77.422,1059.1917103,223.180966742,36.874,601.3122,132.14,177.371,1911.468,353.55,"","","","","","","","","","","","",""
"II.3.4","Raw jute",181.263,449.1698306,95.7795571724,121.285,322.035,70.54,97.408,235.3415,43.56,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.4","Petroleum, oil and lubricants","...",743074.884412,154906.0,"...",460320.0263,99324.22,"...",603818.3288,110983.55,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.5","Animal and vegetable oils and fats","","","","","","","","","","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.5.1","Edible oils",8445.013,46255.3073277,9668.04769789,5673.418,30959.8252,6653.85,7176.41,42863.247,7873.64,"","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"II.6","Fertilizers and chemical products","","","","","","","","","","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.6.1","Fertilizers and fertilizer mfg",27840.052,53311.0212716,10936.0196851,18620.109,34922.3273,7364.89,18452.553,38177.7887,6997.56,"","","","","","","","","","","","",""
"II.6.2","Chemical elements and compounds","...",16595.4137612,3481.50615847,"...",11527.5065,2485.33,"...",12911.4771,2367.83,"","","","","","","","","","","","",""
"II.6.3","Dyeing, tanning and","","","","","","","","","","","","","","","","","","","","","",""
"","colouring material","...",7002.5385323,1462.01538246,"...",4753.5298,1019.86,"...",5322.0603,976.97,"","","","","","","","","","","","",""
"II.6.4","Medicinal and pharmaceutical","","","","","","","","","","","","","","","","","","","","","",""
"","products","...",14287.6633123,2969.87967674,"...",9017.4281,1933.4,"...",11128.9791,2040.07,"","","","","","","","","","","","",""
"II.6.5","Plastic material, regenerated","","","","","","","","","","","","","","","","","","","","","",""
"","cellulose and artificial resins","...",36133.8350539,7516.28051009,"...",22962.4421,4926.83,"...",31079.8343,5708.58,"","","","","","","","","","","","",""
"II.7","Pulp and waste paper",3215.887,6524.4569308,1366.80741587,2058.895,4295.1882,928.44,2166.573,4658.5146,855.4,"","","","","","","","","","","","",""
"II.8","Paper, paper board and","","","","","","","","","","","","","","","","","","","","","",""
"","manufactures thereof",2586.011,12305.1310777,2571.27608456,1780.845,8312.5176,1788.02,1745.852,8725.9759,1601.97,"","","","","","","","","","","","",""
"II.9","Non-metallic mineral manufactures","","","","","","","","","","","","","","","","","","","","","",""
"","of which:","","","","","","","","","","","","","","","","","","","","","",""
"II.9.1","Pearls, precious and semiprecious","...",134266.361386,28199.6433592,"...",91312.6774,19780.94,"...",72465.9624,13351.22,"","","","","","","","","","","","",""
"","stones, unworked or worked","","","","","","","","","","","","","","","","","","","","","",""
"II.10","Iron and steel",10601.884,57552.1307747,11958.9258285,6848.807,36798.4253,7884.36,7062.428,39840.3336,7309.92,"","","","","","","","","","","","",""
"II.11","Non-ferrous metals","...",317683.395268,66531.440238,"...",211223.2949,45573.9,"...",199873.1464,36793.3,"","","","","","","","","","","","",""
"III.","Capital goodsa","...",311627.0,64748.4012816,"...",189940.0,38882.0,"...",208311.0,40835.0,"","","","","","","","","","","","",""
"III.1","Manufactures of metals","",20422.5974801,4235.38585721,"",11790.5179,2538.92,"",14460.4229,2656.04,"","","","","","","","","","","","",""
"III.2","Non-electrical machineryb","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliances including","...",158610.667388,33076.5986771,"...",100249.2967,21600.33,"...",110735.6342,20331.79,"","","","","","","","","","","","",""
"","machine tools","","","","","","","","","","","","","","","","","","","","","",""
"III.3","Electrical machinery,","","","","","","","","","","","","","","","","","","","","","",""
"","apparatus and appliancesb","...",22898.708564,4772.85230097,"...",14657.9659,3153.42,"...",16250.0853,2981.59,"","","","","","","","","","","","",""
"III.4","Transport equipment","...",67473.6502915,13898.9731164,"...",37635.2565,8040.74,"...",40480.4514,7421.9,"","","","","","","","","","","","",""
"","Total Imports","...",2345463.24448,489181.0,"...",1503492.7304,323622.35,"...",1748576.5109,321175.46,"","","","","","","","","","","","",""
"Source : DGCI&S, Kolkata.","","","P : Provisional","","","","","","","","","","","","","","","","","","","",""
"…. Not Available.","","","","","","","","","","","","","","","","","","","","","","",""
"a  From the year 1987-88 onwards, Capital Goods include Project Goods.","","","","","","","","","","","","","","","","","","","","","","",""
"b From the year 1991-92 onwards, Items III.2 & III.3 exclude electronic goods.","","","","","","","","","","","","","","","","","","","","","","",""
