-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells in use and their Potential Created/ Utilised according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.15.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells in use and their Potential Created/ Utilised according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.15.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
PUNJAB,SANGRUR,BHAVANIGARH,0,21,21,0,178,178,0,173,173
PUNJAB,SANGRUR,DHURI,7,34,41,156,295,452,156,295,452
PUNJAB,SANGRUR,LEHRAGAGA,0,238,238,0,2065,2065,0,1893,1893
PUNJAB,SANGRUR,SANGRUR,2,1401,1403,12,9336,9348,12,9336,9348
PUNJAB,SANGRUR,SHERPUR,13,109,122,705,972,1677,705,972,1677
RAJASTHAN,AJMER,AJMER,0,39,39,0,154,154,0,107,107
RAJASTHAN,AJMER,KISHANGARH,1,9,10,1,12,13,1,12,13
RAJASTHAN,AJMER,NASIRABAD,0,13,13,0,19,19,0,11,11
RAJASTHAN,AJMER,PISAGAON,0,4,4,0,46,46,0,42,42
RAJASTHAN,ALWAR,RAJGARH,0,25,25,0,99,99,0,99,99
RAJASTHAN,ALWAR,RAMGARH,1,0,1,32,0,32,31,0,31
RAJASTHAN,ALWAR,THANAGAZI,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,BAGIDORA,0,98,98,0,202,202,0,199,199
RAJASTHAN,BANSWARA,BANSWARA,1,84,85,1,545,546,1,545,546
RAJASTHAN,BARAN,ANTA,4,1311,1315,33,10295,10329,32,9252,9284
RAJASTHAN,BARAN,ATRU,4,2321,2325,26,20121,20147,21,17891,17911
RAJASTHAN,BARAN,BARAN,38,2976,3014,153,11039,11192,150,10707,10857
RAJASTHAN,BARAN,CHABRA,3,713,716,20,5035,5054,20,4144,4163
RAJASTHAN,BARAN,CHIPA BAROD,1,675,676,1,2025,2026,1,1965,1966
RAJASTHAN,BARAN,KISHANGANJ,1,175,176,7,1523,1529,3,885,889
RAJASTHAN,BARAN,MANGROL,0,84,84,0,309,309,0,279,279
RAJASTHAN,BARAN,SHAHABAD,1,937,938,3,4703,4706,3,3797,3800
RAJASTHAN,BARMER,BAYTOO,0,30,30,0,684,684,0,684,684
RAJASTHAN,BARMER,GUDAMALANI,0,37,37,0,341,341,0,281,281
RAJASTHAN,BARMER,PACH PADRA,0,4,4,0,99,99,0,85,85
RAJASTHAN,BARMER,SHIV,0,209,209,0,7640,7640,0,5214,5214
RAJASTHAN,BARMER,SIWANA,0,167,167,0,1850,1850,0,1373,1373
RAJASTHAN,BHARATPUR,BEIR,2,649,651,11,4902,4913,11,4900,4911
RAJASTHAN,BHARATPUR,BHARATPUR,2,213,215,35,2030,2065,35,1918,1953
RAJASTHAN,BHARATPUR,KUMBHER,0,21,21,0,507,507,0,398,398
RAJASTHAN,BHARATPUR,NADBAI,0,22,22,0,655,655,0,596,596
RAJASTHAN,BHARATPUR,ROOPBAS,1,65,66,0,261,262,0,249,249
RAJASTHAN,BHILWARA,BANEDA,0,22,22,0,79,79,0,65,65
RAJASTHAN,BHILWARA,BHILWARA,1,36,37,4,144,148,4,144,148
RAJASTHAN,BHILWARA,BIJOLIYA,0,80,80,0,430,430,0,214,214
RAJASTHAN,BHILWARA,KOTADI,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,MANDALGARH,0,73,73,0,382,382,0,199,199
RAJASTHAN,BHILWARA,RAIPUR,0,9,9,0,55,55,0,42,42
RAJASTHAN,BHILWARA,SAHADA,0,14,14,0,53,53,0,31,31
RAJASTHAN,BHILWARA,SHAHPURA,0,1,1,0,1,1,0,0,0
RAJASTHAN,BIKANER,BIKANER,1,467,468,7,6659,6667,7,5411,5419
RAJASTHAN,BIKANER,DOONGAR GARH,2,517,519,46,6650,6695,29,5870,5899
RAJASTHAN,BIKANER,KOLAYAT,0,235,235,0,4446,4446,0,3480,3480
RAJASTHAN,BIKANER,LUNKARANSAR,0,116,116,0,2982,2982,0,2873,2873
RAJASTHAN,BIKANER,NOKHA,5,1087,1092,56,13177,13233,45,10555,10600
RAJASTHAN,BUNDI,BUNDI,7,668,675,29,2758,2787,29,2566,2595
RAJASTHAN,BUNDI,HINDOLI,0,19,19,0,112,112,0,79,79
RAJASTHAN,BUNDI,INDRAGARH,0,10,10,0,254,254,0,254,254
RAJASTHAN,BUNDI,KESHORAIPATAN,0,186,186,0,1239,1239,0,1035,1035
RAJASTHAN,BUNDI,NAINWA,1,246,247,3,1270,1274,3,1101,1105
RAJASTHAN,CHITTORGARH,BADI SADRI,3,709,712,12,2201,2213,6,1575,1581
RAJASTHAN,CHITTORGARH,BENGU,5,1153,1158,27,8564,8591,8,4203,4211
RAJASTHAN,CHITTORGARH,BHADESAR,0,176,176,0,742,742,0,460,460
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,2,959,961,8,4132,4140,4,3427,3431
RAJASTHAN,CHITTORGARH,CHITTORGARH,25,1807,1832,73,7161,7234,52,4144,4196
RAJASTHAN,CHITTORGARH,DUNGLA,0,7,7,0,17,17,0,11,11
RAJASTHAN,CHITTORGARH,GANGARAR,0,232,232,0,1139,1139,0,674,674
RAJASTHAN,CHITTORGARH,KAPASAN,0,87,87,0,189,189,0,171,171
RAJASTHAN,CHITTORGARH,NIMBAHERA,5,1530,1535,18,5712,5730,15,4384,4399
RAJASTHAN,CHITTORGARH,PRATAPGARH,1,73,74,10,350,361,3,189,192
RAJASTHAN,CHITTORGARH,RASHMI,0,100,100,0,287,287,0,197,197
RAJASTHAN,CHITTORGARH,RAWATBHATA,1,41,42,6,227,233,6,171,177
RAJASTHAN,CHURU,RATANGARH,2,321,323,39,4630,4668,39,3421,3459
RAJASTHAN,CHURU,SUJANGARH,4,847,851,46,12639,12685,31,8324,8355
RAJASTHAN,DAUSA,MAHUA,0,15,15,0,56,56,0,56,56
RAJASTHAN,DUNGARPUR,SAGWARA,0,49,49,0,469,469,0,61,61
RAJASTHAN,DUNGARPUR,SIMALWARA,0,24,24,0,96,96,0,22,22
RAJASTHAN,JAIPUR,AMER,7,0,7,7,0,7,0,0,0
RAJASTHAN,JAIPUR,BASSI,0,10,10,0,32,32,0,19,19
RAJASTHAN,JAIPUR,CHOMU,0,102,102,0,868,868,0,663,663
RAJASTHAN,JAIPUR,PHULERA,0,4,4,0,18,18,0,18,18
RAJASTHAN,JAIPUR,SANGANER,0,18,18,0,98,98,0,98,98
RAJASTHAN,JAISALMER,JAISALMER,0,439,439,0,13797,13797,0,9309,9309
RAJASTHAN,JAISALMER,POKARAN,0,449,449,0,8238,8238,0,5801,5801
RAJASTHAN,JALORE,AHORE,0,16,16,0,127,127,0,79,79
RAJASTHAN,JALORE,BAGODA,2,768,770,11,7493,7504,9,5598,5607
RAJASTHAN,JALORE,BHINMAL,0,103,103,0,1159,1159,0,796,796
RAJASTHAN,JALORE,JALORE,1,33,34,22,324,346,22,269,291
RAJASTHAN,JALORE,RANIWARA,0,14,14,0,177,177,0,128,128
RAJASTHAN,JALORE,SANCHORE,0,74,74,0,647,647,0,480,480
RAJASTHAN,JALORE,SAYLA,0,2,2,0,14,14,0,10,10
RAJASTHAN,JHALAWAR,JHALARA PATAN,0,15,15,0,33,33,0,33,33
RAJASTHAN,JHALAWAR,KHANPUR,1,501,502,8,4445,4453,8,4439,4447
RAJASTHAN,JHALAWAR,PACHPAHAR,0,2,2,0,6,6,0,6,6
RAJASTHAN,JHALAWAR,PIRAWA,0,26,26,0,139,139,0,55,55
RAJASTHAN,JHUNJHUNU,BUHANA,0,6,6,0,40,40,0,40,40
RAJASTHAN,JODHPUR,BHOPAL GARH,16,4167,4183,168,40349,40517,160,36951,37110
RAJASTHAN,JODHPUR,BILADA,7,2106,2113,120,30097,30217,104,24831,24935
RAJASTHAN,JODHPUR,JODHPUR,5,638,643,39,4317,4356,34,3436,3471
RAJASTHAN,JODHPUR,ONSIA,26,4983,5009,399,60544,60942,383,52068,52451
RAJASTHAN,JODHPUR,PHALODI,7,1126,1133,98,20418,20516,93,16431,16524
RAJASTHAN,JODHPUR,SHER GARH,2,329,331,25,4330,4354,19,3880,3899
RAJASTHAN,KAROLI,HINDON,0,123,123,0,606,606,0,565,565
RAJASTHAN,KAROLI,NADOTI,0,0,0,0,0,0,0,0,0
RAJASTHAN,KAROLI,SAPOTRA,0,59,59,0,391,391,0,391,391
RAJASTHAN,KAROLI,TODA BHIM,0,236,236,0,1521,1521,0,1517,1517
RAJASTHAN,KOTA,DIGOD,5,1438,1443,42,6669,6711,18,4787,4805
RAJASTHAN,KOTA,LADPURA,7,160,167,61,8858,8918,50,3030,3080
RAJASTHAN,KOTA,PIPALLDA,0,14,14,0,105,105,0,70,70
RAJASTHAN,KOTA,RAMGANJMANDI,0,2,2,0,12,12,0,3,3
RAJASTHAN,KOTA,SANGOD,0,25,25,0,199,199,0,184,184
RAJASTHAN,NAGAUR,DEEDWANA,0,9,9,0,40,40,0,29,29
RAJASTHAN,NAGAUR,DEGANA,0,335,335,0,5957,5957,0,4764,4764
RAJASTHAN,NAGAUR,JAYAL,0,180,180,0,1577,1577,0,1540,1540
RAJASTHAN,NAGAUR,KHEEVSAR,5,1236,1241,85,22974,23058,73,18333,18405
RAJASTHAN,NAGAUR,LADNU,3,714,717,40,7837,7877,39,6380,6419
RAJASTHAN,NAGAUR,MAKRANA,0,8,8,0,82,82,0,29,29
RAJASTHAN,NAGAUR,MERTA,14,3677,3691,262,60786,61048,226,53010,53237
RAJASTHAN,NAGAUR,NAGAUR,5,2567,2572,67,35687,35754,66,31311,31377
RAJASTHAN,NAGAUR,NAWA,1,172,173,5,1638,1643,3,1405,1408
RAJASTHAN,NAGAUR,PARBATSAR,1,28,29,1,176,176,1,147,148
RAJASTHAN,PALI,BALI,1,6,7,0,59,59,0,47,47
RAJASTHAN,PALI,JAITARAN,0,423,423,0,8244,8244,0,6286,6286
RAJASTHAN,PALI,MARWAR JUNCTION,0,46,46,0,470,470,0,151,151
RAJASTHAN,PALI,PALI,0,3,3,0,30,30,0,3,3
RAJASTHAN,PALI,RAIPUR,0,1,1,0,2,2,0,1,1
RAJASTHAN,PALI,ROHAT,0,1,1,0,4,4,0,4,4
RAJASTHAN,PALI,SOJAT,0,74,74,0,509,509,0,449,449
RAJASTHAN,PALI,SUMERPUR,0,4,4,0,15,15,0,6,6
RAJASTHAN,RAJSAMAND,AMET,0,31,31,0,75,75,0,47,47
RAJASTHAN,RAJSAMAND,DEVGARH,0,3,3,0,10,10,0,4,4
RAJASTHAN,RAJSAMAND,RAILMAGRA,0,6,6,0,16,16,0,7,7
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,54,54,0,715,715,0,78,78
RAJASTHAN,SAWAI MADHOPUR,BAOLI,0,6,6,0,85,85,0,85,85
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,0,173,173,0,819,819,0,760,760
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,0,2,2,0,6,6,0,3,3
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,1,563,564,4,2846,2850,4,2694,2698
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,0,266,266,0,1703,1703,0,1666,1666
RAJASTHAN,SIKAR,DATARAM GARH,0,9,9,0,53,53,0,48,48
RAJASTHAN,SIKAR,LAXMAN GARH,0,44,44,0,513,513,0,357,357
RAJASTHAN,SIKAR,SHRI MADHOPUR,0,3,3,0,16,16,0,11,11
RAJASTHAN,SIKAR,SIKAR,0,39,39,0,391,391,0,326,326
RAJASTHAN,SIROHI,ABUROAD,0,2,2,0,5,5,0,2,2
RAJASTHAN,SIROHI,REVDAR,0,3,3,0,15,15,0,12,12
RAJASTHAN,SIROHI,SHIVGANJ,0,14,14,0,150,150,0,122,122
RAJASTHAN,SIROHI,SIROHI,0,50,50,0,373,373,0,302,302
RAJASTHAN,TONK,UNIYARA,2,253,255,1,2277,2278,1,2277,2278
RAJASTHAN,UDAIPUR,GIRWA,1,108,109,2,308,310,1,159,161
RAJASTHAN,UDAIPUR,GOGUNDA,0,1,1,0,1,1,0,1,1
RAJASTHAN,UDAIPUR,JHADOL,0,32,32,0,91,91,0,62,62
RAJASTHAN,UDAIPUR,KHERWADA,0,27,27,0,25,25,0,25,25
RAJASTHAN,UDAIPUR,MAWLI,0,77,77,0,137,137,0,67,67
RAJASTHAN,UDAIPUR,VALLABH NAGAR,0,53,53,0,213,213,0,171,171
TAMIL NADU,COIMBATORE,ANAMALAI,0,241,241,0,731,731,0,477,477
TAMIL NADU,COIMBATORE,ANNUR,1,796,797,1,1639,1640,1,842,843
TAMIL NADU,COIMBATORE,AVINASHI,5,1625,1630,15,3000,3015,4,1598,1602
TAMIL NADU,COIMBATORE,KINATHUKADAVU,0,300,300,0,599,599,0,266,266
TAMIL NADU,COIMBATORE,KUDIMANGALAM,1,344,345,1,908,909,1,660,661
TAMIL NADU,COIMBATORE,MADATTHUKULAM,6,230,236,10,322,332,10,199,209
TAMIL NADU,COIMBATORE,MADUKKARAI,0,350,350,0,776,776,0,446,446
TAMIL NADU,COIMBATORE,METTUPALAYAM,1,697,698,2,1261,1263,1,629,629
TAMIL NADU,COIMBATORE,PALLADAM,0,104,104,0,142,142,0,71,71
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,11,628,639,44,1571,1615,18,864,882
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,1,882,883,2,1133,1135,1,881,881
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,550,550,0,771,771,0,602,602
TAMIL NADU,COIMBATORE,PONGALUR,33,1015,1048,111,1984,2095,55,1025,1080
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,0,342,342,0,848,848,0,512,512
TAMIL NADU,COIMBATORE,SOOLUR,0,441,441,0,1076,1076,0,449,449
TAMIL NADU,COIMBATORE,SULTHANPET,0,334,334,0,710,710,0,509,509
TAMIL NADU,COIMBATORE,THIRUPPUR,9,842,851,9,1542,1551,8,546,554
TAMIL NADU,COIMBATORE,THONDAMUTHUR,0,1575,1575,0,4198,4198,0,2842,2842
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,1080,1080,0,2051,2051,0,1437,1437
TAMIL NADU,CUDDALORE,ANNAGRAMAM,0,3,3,0,7,7,0,7,7
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,5,5,0,55,55,0,26,26
TAMIL NADU,CUDDALORE,CUDDALORE,0,514,514,0,1458,1458,0,1350,1350
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,390,390,0,1207,1207,0,964,964
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,0,945,945,0,3593,3593,0,3196,3196
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,0,237,237,0,844,844,0,525,525
TAMIL NADU,CUDDALORE,KUMARATCHI,0,15,15,0,60,60,0,48,48
TAMIL NADU,CUDDALORE,KURINJIPADY,0,403,403,0,1790,1790,0,1521,1521
TAMIL NADU,CUDDALORE,MANGALORE,0,29,29,0,27,27,0,18,18
TAMIL NADU,CUDDALORE,NALLUR,0,18,18,0,77,77,0,55,55
TAMIL NADU,CUDDALORE,PANRUTI,0,25,25,0,114,114,0,108,108
TAMIL NADU,CUDDALORE,VRIDHACHALAM,0,998,998,0,1825,1825,0,1386,1386
TAMIL NADU,DHARMAPURI,BARUGUR,0,86,86,0,110,110,0,60,60
TAMIL NADU,DHARMAPURI,HOSUR,4,704,708,3,2868,2871,3,1589,1592
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,0,10,10,0,6,6,0,6,6
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),0,196,196,0,321,321,0,281,281
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,0,9,9,0,2,2,0,1,1
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,0,101,101,0,148,148,0,135,135
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,1,278,279,3,355,358,2,242,243
TAMIL NADU,DHARMAPURI,THALLY,26,466,492,50,522,572,27,461,488
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,0,3,3,0,9,9,0,9,9
TAMIL NADU,DINDIGUL,ATHOOR,2,316,318,2,514,516,2,389,391
TAMIL NADU,DINDIGUL,BATLAGUNDU,0,24,24,0,36,36,0,6,6
TAMIL NADU,DINDIGUL,DINDIGUL,0,2,2,0,3,3,0,3,3
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,231,231,0,413,413,0,194,194
TAMIL NADU,DINDIGUL,NATHAM,0,20,20,0,24,24,0,22,22
TAMIL NADU,DINDIGUL,NILAKOTTAI,0,37,37,0,89,89,0,53,53
TAMIL NADU,DINDIGUL,ODDANCHATRAM,1,370,371,0,673,673,0,356,356
TAMIL NADU,DINDIGUL,PALANI,0,28,28,0,85,85,0,44,44
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,0,30,30,0,67,67,0,42,42
TAMIL NADU,DINDIGUL,SHANARPATTI,0,105,105,0,124,124,0,91,91
TAMIL NADU,DINDIGUL,THOPPAMPATTI,1,218,219,1,384,385,1,204,205
TAMIL NADU,DINDIGUL,VADAMADURAI,0,127,127,0,352,352,0,125,125
TAMIL NADU,DINDIGUL,VEDASANDUR,1,446,447,1,714,715,1,486,487
TAMIL NADU,ERODE,AMMAPETTAI,0,40,40,0,66,66,0,50,50
TAMIL NADU,ERODE,ANTHIYUR,4,142,146,11,321,332,9,203,212
TAMIL NADU,ERODE,BHAVANI,0,295,295,0,496,496,0,390,390
TAMIL NADU,ERODE,BHAVANISAGAR,0,101,101,0,169,169,0,84,84
TAMIL NADU,ERODE,CHENNIMALAI,0,128,128,0,241,241,0,144,144
TAMIL NADU,ERODE,DHARAPURAM,0,32,32,0,68,68,0,33,33
TAMIL NADU,ERODE,ERODE,0,3,3,0,2,2,0,2,2
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,2,950,952,5,1483,1488,2,1198,1200
TAMIL NADU,ERODE,KANGEYAM,0,14,14,0,30,30,0,13,13
TAMIL NADU,ERODE,KODUMUDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,KUMDADAM,4,44,48,8,96,104,3,52,55
TAMIL NADU,ERODE,MODAKURICHI,0,11,11,0,40,40,0,16,16
TAMIL NADU,ERODE,MOOLANUR,1,29,30,2,58,60,1,23,23
TAMIL NADU,ERODE,NAMBIYUR,1,848,849,3,1559,1561,3,743,745
TAMIL NADU,ERODE,PERUNTHURAI,7,446,453,17,983,1000,6,397,403
TAMIL NADU,ERODE,SATHYAMANGALAM,0,150,150,0,283,283,0,153,153
TAMIL NADU,ERODE,THALAVADI,0,171,171,0,377,377,0,210,210
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,0,275,275,0,504,504,0,374,374
TAMIL NADU,ERODE,UTHUKULI,0,365,365,0,951,951,0,326,326
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,1,0,1,1,0,1,1,0,1
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,0,131,131,0,266,266,0,186,186
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,0,98,98,0,271,271,0,160,160
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,0,25,25,0,10,10,0,10,10
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,1,114,115,174,318,492,174,157,331
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,0,34,34,0,38,38,0,30,30
TAMIL NADU,KANCHEEPURAM,WALAJABAD,0,78,78,0,414,414,0,304,304
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,0,16,16,0,30,30,0,30,30
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,0,7,7,0,4,4,0,4,4
TAMIL NADU,KANYAKUMARI,MELPURAM,0,2,2,0,3,3,0,3,3
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,0,266,266,0,165,165,0,165,165
TAMIL NADU,KANYAKUMARI,THOVALAI,0,20,20,0,13,13,0,11,11
TAMIL NADU,KANYAKUMARI,THUCKALAY,0,1,1,0,0,0,0,0,0
TAMIL NADU,KARUR,ARAVAKURICHI,0,320,320,0,947,947,0,620,620
TAMIL NADU,KARUR,K.PARAMATHI,0,50,50,0,123,123,0,75,75
TAMIL NADU,KARUR,KADAVUR,1,181,182,1,498,499,1,403,404
TAMIL NADU,KARUR,KARUR,0,31,31,0,58,58,0,37,37
TAMIL NADU,KARUR,KRISHNARAYAPURAM,0,9,9,0,73,73,0,42,42
TAMIL NADU,KARUR,KULITHALAI,0,3,3,0,3,3,0,3,3
TAMIL NADU,KARUR,THANTHONI,0,269,269,0,654,654,0,380,380
TAMIL NADU,KARUR,THOGAMALAI,0,62,62,0,131,131,0,104,104
TAMIL NADU,MADURAI,ALANGANALLUR,1,64,65,1,87,88,1,86,87
TAMIL NADU,MADURAI,CHELLAMPATTI,0,76,76,0,680,680,0,410,410
TAMIL NADU,MADURAI,KALLIKUDI,0,1,1,0,15,15,0,15,15
TAMIL NADU,MADURAI,KALLUPATTI(T),0,4,4,0,29,29,0,29,29
TAMIL NADU,MADURAI,KOTTAMPATTI,17,1,18,18,1,18,9,1,10
TAMIL NADU,MADURAI,MADURAI EAST,3,33,36,6,123,129,6,123,129
TAMIL NADU,MADURAI,MADURAI WEST,0,8,8,0,119,119,0,119,119
TAMIL NADU,MADURAI,MELUR,36,3,39,46,2,48,44,2,46
TAMIL NADU,MADURAI,SEDAPATTI,0,23,23,0,51,51,0,37,37
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,1,61,62,20,1480,1500,20,1470,1490
TAMIL NADU,MADURAI,TIRUMANGALAM,0,16,16,0,257,257,0,257,257
TAMIL NADU,MADURAI,USILAMPATTI,0,13,13,0,114,114,0,91,91
TAMIL NADU,MADURAI,VADIPATTI,0,7,7,0,9,9,0,9,9
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,0,816,816,0,1015,1015,0,807,807
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,0,79,79,0,150,150,0,54,54
TAMIL NADU,NAMAKKAL,KABILARMALAI,9,1,10,18,0,19,18,0,18
TAMIL NADU,NAMAKKAL,KOLLIHILLS,0,4,4,0,6,6,0,6,6
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,38,407,445,24,574,598,20,366,386
TAMIL NADU,NAMAKKAL,MOHANUR,0,145,145,0,111,111,0,94,94
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,0,17,17,0,21,21,0,15,15
TAMIL NADU,NAMAKKAL,NAMAKKAL,0,177,177,0,201,201,0,83,83
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,0,319,319,0,318,318,0,245,245
TAMIL NADU,NAMAKKAL,PARAMATHI,0,218,218,0,141,141,0,121,121
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,0,68,68,0,106,106,0,45,45
TAMIL NADU,NAMAKKAL,RASIPURAM,47,50,97,45,55,100,30,27,56
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,0,105,105,0,100,100,0,90,90
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,53,846,899,53,1147,1199,52,899,951
TAMIL NADU,NAMAKKAL,VENNANDHUR,0,94,94,0,79,79,0,74,74
TAMIL NADU,NILGIRIS,KOTAGIRI,0,1,1,0,1,1,0,1,1
TAMIL NADU,PERAMBALUR,ANDIMADAM,1,357,358,3,915,918,3,785,788
TAMIL NADU,PERAMBALUR,ARIYALUR,0,45,45,0,95,95,0,48,48
TAMIL NADU,PERAMBALUR,JAYANKONDAM,0,372,372,0,686,686,0,583,583
TAMIL NADU,PERAMBALUR,SENDURAI,1,875,876,0,1131,1132,0,855,856
TAMIL NADU,PERAMBALUR,THIRUMANUR,0,58,58,0,96,96,0,75,75
TAMIL NADU,PERAMBALUR,TPALUR,3,416,419,4,625,629,3,498,501
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,0,32,32,0,35,35,0,22,22
TAMIL NADU,PERAMBALUR,VEPPUR,1,204,205,3,256,259,2,206,207
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,1,1316,1317,1,2292,2293,1,1858,1859
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,0,194,194,0,570,570,0,462,462
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,0,3,3,0,28,28,0,28,28
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,16,711,727,60,2728,2788,35,2211,2246
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,338,1454,1792,874,4028,4901,548,2905,3452
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,20,38,58,16,94,110,16,90,105
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,0,13,13,0,116,116,0,75,75
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,0,12,12,0,81,81,0,9,9
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,14,785,799,28,998,1026,23,749,772
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,20,2233,2253,34,3709,3743,34,2635,2669
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,0,17,17,0,26,26,0,26,26
TAMIL NADU,RAMANATHAPURAM,BOGALUR,0,1,1,0,10,10,0,10,10
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,0,282,282,0,992,992,0,939,939
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,0,47,47,0,84,84,0,69,69
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,0,244,244,0,461,461,0,397,397
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,0,3,3,0,20,20,0,20,20
TAMIL NADU,SALEM,ATTUR,0,91,91,0,426,426,0,206,206
TAMIL NADU,SALEM,AYODYAPATTANAM,5,63,68,20,109,129,12,40,52
TAMIL NADU,SALEM,EDAPPADI,18,593,611,24,898,923,24,638,663
TAMIL NADU,SALEM,GANGAVALLI,0,6,6,0,7,7,0,6,6
TAMIL NADU,SALEM,KADAYAMPATTI,0,282,282,0,386,386,0,253,253
TAMIL NADU,SALEM,KOLATHUR,1,285,286,2,517,519,1,334,335
TAMIL NADU,SALEM,KONGANAPURAM,0,283,283,0,378,378,0,248,248
TAMIL NADU,SALEM,MAGUDANCHAVADI,0,389,389,0,441,441,0,297,297
TAMIL NADU,SALEM,MECHERI,0,552,552,0,585,585,0,334,334
TAMIL NADU,SALEM,NANGAVALLI,0,327,327,0,444,444,0,362,362
TAMIL NADU,SALEM,OMALUR,4,239,243,6,368,374,6,190,196
TAMIL NADU,SALEM,PANAMARATHUPATTI,0,7,7,0,7,7,0,5,5
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,0,368,368,0,375,375,0,292,292
TAMIL NADU,SALEM,SANKARI,0,593,593,0,810,810,0,544,544
TAMIL NADU,SALEM,THALAIVASAL,0,117,117,0,216,216,0,137,137
TAMIL NADU,SALEM,THARAMANGALAM,0,393,393,0,279,279,0,228,228
TAMIL NADU,SALEM,VALAPPADY,51,536,587,36,570,605,18,292,310
TAMIL NADU,SALEM,VEERAPANDI,0,39,39,0,60,60,0,52,52
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,6,71,77,70,211,280,43,168,211
TAMIL NADU,SIVAGANGA,ILAYANGUDI,2,157,159,7,155,162,7,151,158
