-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by type. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by type", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Pucca,Kuchcha,"Dug-cum
Borewell",Others,"Total
"
GUJARAT,BANASKANTHA,THARAD,2806,1024,2933,3,6766
GUJARAT,BANASKANTHA,VADAGAM,5695,210,772,77,6754
GUJARAT,BANASKANTHA,WAV,97,302,4,0,403
GUJARAT,BHARUCH,AMOD,838,28,246,1,1113
GUJARAT,BHARUCH,ANKLESVAR,2,0,39,0,41
GUJARAT,BHARUCH,BHARUCH,932,10,2,0,944
GUJARAT,BHARUCH,HANSOT,103,28,38,0,169
GUJARAT,BHARUCH,JAMBUSAR,200,0,0,0,200
GUJARAT,BHARUCH,JHAGADIA,672,47,225,2,946
GUJARAT,BHARUCH,VAGRA,55,16,8,2,81
GUJARAT,BHARUCH,VALIA,1340,127,0,2,1469
GUJARAT,BHAVNAGAR,BHAVNAGAR,3973,2964,127,0,7064
GUJARAT,BHAVNAGAR,BOTAD,2664,3366,14,0,6044
GUJARAT,BHAVNAGAR,GADHADA,5108,5152,120,0,10380
GUJARAT,BHAVNAGAR,GARIADHAR,2806,2896,6,0,5708
GUJARAT,BHAVNAGAR,GHOGHA,4017,3239,0,0,7256
GUJARAT,BHAVNAGAR,MAHUVA,13811,11692,0,0,25503
GUJARAT,BHAVNAGAR,PALITANA,5797,6425,1,0,12223
GUJARAT,BHAVNAGAR,SIHOR,4896,6599,23,39,11557
GUJARAT,BHAVNAGAR,TALAJA,9700,12938,0,0,22638
GUJARAT,BHAVNAGAR,UMRALA,6065,522,9,1,6597
GUJARAT,BHAVNAGAR,VALLABHIPUR,1652,1413,0,0,3065
GUJARAT,DAHOD,DEVGADH BARIA,4465,1574,37,8,6084
GUJARAT,DAHOD,DHANPUR,2237,128,0,0,2365
GUJARAT,DAHOD,DOHAD,2132,783,3,26,2944
GUJARAT,DAHOD,FATEPURA,3576,1300,4,0,4880
GUJARAT,DAHOD,GARBADA,1287,754,6,33,2080
GUJARAT,DAHOD,JHALOD,4450,3215,9,4,7678
GUJARAT,DAHOD,LIMKHEDA,7348,633,6,2,7989
GUJARAT,DANG,DANG,994,539,1,1,1535
GUJARAT,GANDHINAGAR,DEHGAM,0,0,3,0,3
GUJARAT,GANDHINAGAR,GANDHINAGAR,32,0,0,0,32
GUJARAT,JAMNAGAR,BHANVAD,9582,0,0,0,9582
GUJARAT,JAMNAGAR,DHROL,2934,55,0,3,2992
GUJARAT,JAMNAGAR,JAMJODHPUR,7544,187,0,0,7731
GUJARAT,JAMNAGAR,JAMNAGAR,11722,36,0,0,11758
GUJARAT,JAMNAGAR,JODIYA,1085,14,0,0,1099
GUJARAT,JAMNAGAR,KALAVAD,14276,139,0,0,14415
GUJARAT,JAMNAGAR,KALYANPUR,12529,71,0,0,12600
GUJARAT,JAMNAGAR,KHAMBHALIA,11286,961,190,0,12437
GUJARAT,JAMNAGAR,LALPUR,8878,36,0,0,8914
GUJARAT,JAMNAGAR,OKHA MANDAL,0,1743,0,0,1743
GUJARAT,JUNAGADH,BHESANA,2635,377,2,0,3014
GUJARAT,JUNAGADH,JUNAGADH,7863,235,2,1,8101
GUJARAT,JUNAGADH,KESHOD,11029,5,3,2,11039
GUJARAT,JUNAGADH,KODINAR,10182,12,0,0,10194
GUJARAT,JUNAGADH,MALIA,12163,0,0,0,12163
GUJARAT,JUNAGADH,MANAVADAR,13002,2,2,2,13008
GUJARAT,JUNAGADH,MANGROL,13850,18,0,0,13868
GUJARAT,JUNAGADH,MENDARDA,5730,241,0,0,5971
GUJARAT,JUNAGADH,PATAN-VERAVAL,9778,761,0,0,10539
GUJARAT,JUNAGADH,SUTRAPADA,5235,35,5,0,5275
GUJARAT,JUNAGADH,TALALA,7669,111,1,61,7842
GUJARAT,JUNAGADH,UNA,15405,212,0,0,15617
GUJARAT,JUNAGADH,VATHALI,7821,99,0,3,7923
GUJARAT,JUNAGADH,VISAVADAR,8554,994,8,2,9558
GUJARAT,KACHCHH,ABDASA,1343,269,65,32,1709
GUJARAT,KACHCHH,ANJAR,1861,538,930,0,3329
GUJARAT,KACHCHH,BHACHAU,1667,128,832,3,2630
GUJARAT,KACHCHH,BHUJ,2028,248,1195,38,3509
GUJARAT,KACHCHH,GANDHIDHAM,72,34,107,0,213
GUJARAT,KACHCHH,LAKHPAT,475,73,13,5,566
GUJARAT,KACHCHH,MANDVI,3116,280,1218,15,4629
GUJARAT,KACHCHH,MUNDRA,2672,491,215,8,3386
GUJARAT,KACHCHH,NAKHATRANA,2892,55,1148,32,4127
GUJARAT,KACHCHH,RAPAR,5528,482,400,18,6428
GUJARAT,KHEDA,BALASINOR,2607,238,3,0,2848
GUJARAT,KHEDA,KAPADVANJ,997,49,160,13,1219
GUJARAT,KHEDA,KATHLAL,974,0,672,0,1646
GUJARAT,KHEDA,KHEDA,310,9,0,0,319
GUJARAT,KHEDA,MAHUDHA,2151,220,3,0,2374
GUJARAT,KHEDA,MATAR,419,0,16,0,435
GUJARAT,KHEDA,MEHMEDABAD,1287,11,3,0,1301
GUJARAT,KHEDA,NADIAD,550,0,609,0,1159
GUJARAT,KHEDA,THASRA,2306,16,3,0,2325
GUJARAT,KHEDA,VIRPUR,1876,298,2,0,2176
GUJARAT,MEHSANA,BECHARAJI,2,0,0,0,2
GUJARAT,MEHSANA,KADI,938,142,1,1,1082
GUJARAT,MEHSANA,KHERALU,1427,810,66,24,2327
GUJARAT,MEHSANA,MEHSANA,71,18,0,26,115
GUJARAT,MEHSANA,SATLASANA,899,1074,387,7,2367
GUJARAT,MEHSANA,UNJHA,18,6,14,0,38
GUJARAT,MEHSANA,VADNAGAR,862,910,3,29,1804
GUJARAT,MEHSANA,VIJAPUR,17,0,0,0,17
GUJARAT,MEHSANA,VISNAGAR,56,14,0,1,71
GUJARAT,NARMADA,DEDIAPADA,694,225,14,0,933
GUJARAT,NARMADA,NANDOD,895,1,0,0,896
GUJARAT,NARMADA,SAGBARA,579,63,10,0,652
GUJARAT,NARMADA,TILAKWADA,291,0,0,0,291
GUJARAT,NAVSARI,BANSDA,3081,19,2,1,3103
GUJARAT,NAVSARI,CHIKHLI,4573,73,2,1,4649
GUJARAT,NAVSARI,GANDEVI,2121,1,2,0,2124
GUJARAT,NAVSARI,JALALPORE,778,15,443,0,1236
GUJARAT,NAVSARI,NAVSARI,1107,8,578,0,1693
GUJARAT,PANCHMAHAL,GHOGHAMBA,2719,1334,0,0,4053
GUJARAT,PANCHMAHAL,GODHRA,5312,1619,16,9,6956
GUJARAT,PANCHMAHAL,HALOL,1721,41,165,2,1929
GUJARAT,PANCHMAHAL,JAMBUGHODA,1170,0,11,0,1181
GUJARAT,PANCHMAHAL,KADANA,2947,207,5,1,3160
GUJARAT,PANCHMAHAL,KALOL,1449,75,36,0,1560
GUJARAT,PANCHMAHAL,KHANPUR,1525,749,81,0,2355
GUJARAT,PANCHMAHAL,LUNAWADA,4437,197,39,11,4684
GUJARAT,PANCHMAHAL,MORWAHADAF,3979,1498,9,42,5528
GUJARAT,PANCHMAHAL,SANTRAMPUR,5453,627,3,0,6083
GUJARAT,PANCHMAHAL,SHEHERA,4981,1950,9,8,6948
GUJARAT,PATAN,RADHANPUR,0,14,0,0,14
GUJARAT,PATAN,SAMI,20,0,0,0,20
GUJARAT,PATAN,SANTALPUR,0,0,6,0,6
GUJARAT,PATAN,SIDHPUR,4,8,40,0,52
GUJARAT,PORBANDAR,KUTIYANA,5643,195,14,2,5854
GUJARAT,PORBANDAR,PORBANDAR,6719,4622,2,0,11343
GUJARAT,PORBANDAR,RANAVAV,4891,217,2,0,5110
GUJARAT,RAJKOT,DHORAJI,4832,2600,27,7,7466
GUJARAT,RAJKOT,GONDAL,9227,4205,282,2117,15831
GUJARAT,RAJKOT,JAMKANDORNA,4286,3706,6,108,8106
GUJARAT,RAJKOT,JASDAN,8664,3743,34,1386,13827
GUJARAT,RAJKOT,JETPUR,5497,3723,13,29,9262
GUJARAT,RAJKOT,KOTADA SANGANI,562,1078,5,2,1647
GUJARAT,RAJKOT,LODHIKA,2895,1664,1,356,4916
GUJARAT,RAJKOT,MALIYA,443,681,0,3,1127
GUJARAT,RAJKOT,MORVI,2570,1867,40,373,4850
GUJARAT,RAJKOT,PADDHARI,4506,753,0,533,5792
GUJARAT,RAJKOT,RAJKOT,3608,1542,38,1405,6593
GUJARAT,RAJKOT,TANKARA,3809,1365,85,1442,6701
GUJARAT,RAJKOT,UPLETA,5399,4211,2,1,9613
GUJARAT,RAJKOT,WANKANER,4060,3614,26,253,7953
GUJARAT,SABARKANTHA,BAYAD,5310,717,27,5,6059
GUJARAT,SABARKANTHA,BHILODA,9434,1125,297,41,10897
GUJARAT,SABARKANTHA,DHANSURA,3957,164,121,3,4245
GUJARAT,SABARKANTHA,HIMATNAGAR,7925,105,3744,1,11775
GUJARAT,SABARKANTHA,IDAR,11650,531,15,6,12202
GUJARAT,SABARKANTHA,KHEDBRAHMA,5808,2211,7,2,8028
GUJARAT,SABARKANTHA,MALPUR,4429,1374,110,10,5923
GUJARAT,SABARKANTHA,MEGHRAJ,5188,1812,232,9,7241
GUJARAT,SABARKANTHA,MODASA,3963,451,102,14,4530
GUJARAT,SABARKANTHA,PRANTIJ,2839,121,236,4,3200
GUJARAT,SABARKANTHA,TALOD,1574,61,256,8,1899
GUJARAT,SABARKANTHA,VADALI,4577,196,0,3,4776
GUJARAT,SABARKANTHA,VIJAYNAGAR,2282,1396,34,0,3712
GUJARAT,SURAT,BARDOLI,1771,3,7,0,1781
GUJARAT,SURAT,CHORASI,1895,0,82,1,1978
GUJARAT,SURAT,KAMREJ,1502,0,0,0,1502
GUJARAT,SURAT,MAHUVA,1881,3,0,0,1884
GUJARAT,SURAT,MANDVI,2128,8,5,0,2141
GUJARAT,SURAT,MANGROL,700,1,0,1,702
GUJARAT,SURAT,NIZAR,1255,187,169,0,1611
GUJARAT,SURAT,OLPAD,1221,2,1,0,1224
GUJARAT,SURAT,PALSANA,844,0,0,0,844
GUJARAT,SURAT,SONGADH,2123,2,0,0,2125
GUJARAT,SURAT,UCHCHHAL,479,6,0,2,487
GUJARAT,SURAT,UMARPADA,446,1,0,2,449
GUJARAT,SURAT,VALOD,1075,0,0,0,1075
GUJARAT,SURAT,VYARA,3342,5,0,0,3347
GUJARAT,SURENDRANAGAR,CHOTILA,2019,3739,18,46,5822
GUJARAT,SURENDRANAGAR,CHUDA,2791,2551,395,16,5753
GUJARAT,SURENDRANAGAR,DASADA,1199,711,8,1,1919
GUJARAT,SURENDRANAGAR,DHRANGADHRA,1468,1830,61,27,3386
GUJARAT,SURENDRANAGAR,HALVAD,3394,2030,66,47,5537
GUJARAT,SURENDRANAGAR,LAKHTAR,833,762,2,0,1597
GUJARAT,SURENDRANAGAR,LIMDI,2451,492,5,3,2951
GUJARAT,SURENDRANAGAR,MULI,2559,1760,23,10,4352
GUJARAT,SURENDRANAGAR,SAYLA,1451,995,1,9,2456
GUJARAT,SURENDRANAGAR,WADHWAN,1989,1337,15,1,3342
GUJARAT,VADODARA,CHHOTA UDAIPUR,4339,434,8,1,4782
GUJARAT,VADODARA,DABHOI,157,0,351,0,508
GUJARAT,VADODARA,JETPUR  PAVI,4763,726,2,1,5492
GUJARAT,VADODARA,KARJAN,206,8,356,0,570
GUJARAT,VADODARA,KAVANT,1563,522,6,0,2091
GUJARAT,VADODARA,NASVADI,1828,132,3,1,1964
GUJARAT,VADODARA,PADARA,294,0,206,0,500
GUJARAT,VADODARA,SANKHEDA,1192,46,219,4,1461
GUJARAT,VADODARA,SAVLI,1278,70,222,0,1570
GUJARAT,VADODARA,SINOR,25,0,37,0,62
GUJARAT,VADODARA,VADODARA,486,23,94,13,616
GUJARAT,VADODARA,VAGHODIA,365,30,94,0,489
GUJARAT,VALSAD,DHARMPUR,2758,85,1,0,2844
GUJARAT,VALSAD,KAPRADA,1430,81,0,0,1511
GUJARAT,VALSAD,PARDI,2437,12,0,2,2451
GUJARAT,VALSAD,UMBERGAON,955,3,0,0,958
GUJARAT,VALSAD,VALSAD,1543,2,0,0,1545
HARYANA,AMBALA,AMBALA,31,0,12,30,73
HARYANA,AMBALA,BARARA,0,0,67,0,67
HARYANA,AMBALA,NARAINGARH,197,0,1,0,198
HARYANA,AMBALA,SHAHAZADPUR,9,0,0,0,9
HARYANA,BHIWANI,BADHRA,424,0,8,0,432
HARYANA,BHIWANI,BAWANI-KHERA,61,2,0,0,63
HARYANA,BHIWANI,BHIWANI,115,38,12,35,200
HARYANA,BHIWANI,DADRI-I,303,39,111,10,463
HARYANA,BHIWANI,DADRI-II,246,27,0,0,273
HARYANA,BHIWANI,KURU,13,0,0,0,13
HARYANA,BHIWANI,LOHARU,791,0,113,3,907
HARYANA,BHIWANI,SIWANI,502,6,16,71,595
HARYANA,BHIWANI,TOSHAM,46,15,12,36,109
HARYANA,FATEHABAD,FATEHABAD,0,0,0,29,29
HARYANA,FATEHABAD,TOHANA,38,0,0,0,38
HARYANA,GURGAON,FARUKH NAGAR,731,0,0,1,732
HARYANA,GURGAON,FEROZEPUR JHIRKA,759,0,2,0,761
HARYANA,GURGAON,GURGAON,308,1,0,13,322
HARYANA,GURGAON,NAGINA,526,9,1,1,537
HARYANA,GURGAON,NUH,1087,1,12,32,1132
HARYANA,GURGAON,PATAUDI,796,2,2,0,800
HARYANA,GURGAON,PUNHANA,321,0,2,38,361
HARYANA,GURGAON,SOHNA,422,0,22,26,470
HARYANA,GURGAON,TAORU,295,0,2,374,671
HARYANA,HISSAR,HISSAR-II,107,0,0,0,107
HARYANA,JHAJJAR,BAHADURGARH,347,2,30,129,508
HARYANA,JHAJJAR,BERI,11,15,0,16,42
HARYANA,JHAJJAR,JHAJJAR,328,0,2,77,407
HARYANA,JHAJJAR,MATANHAIL,115,186,0,31,332
HARYANA,JHAJJAR,SAHLAWAS,324,91,0,50,465
HARYANA,KAITHAL,GUHLA,121,0,0,0,121
HARYANA,KAITHAL,KAITHAL,280,19,50,0,349
HARYANA,KAITHAL,KALAYAT,66,3,0,27,96
HARYANA,KAITHAL,PUNDRI,180,0,0,1,181
HARYANA,KAITHAL,RAJOND,13,0,0,1,14
HARYANA,KARNAL,ASSANDH,63,3,486,0,552
HARYANA,KARNAL,GHARAUNDA,92,0,14,0,106
HARYANA,KARNAL,INDRI,200,0,0,2,202
HARYANA,KARNAL,KARNAL,273,0,0,0,273
HARYANA,KARNAL,NILOKHERI,456,0,0,0,456
HARYANA,MAHENDRAGARH,ATELI NANGAL,221,41,63,1,326
HARYANA,MAHENDRAGARH,KANINA,17,0,1,0,18
HARYANA,MAHENDRAGARH,MAHENDRAGARH,54,0,0,19,73
HARYANA,MAHENDRAGARH,NANGAL CHAUDHARY,113,0,1,0,114
HARYANA,MAHENDRAGARH,NARNAUL,73,1,9,1,84
HARYANA,PANCHKULA,BARWALA,34,0,0,0,34
HARYANA,PANCHKULA,PINJORE,28,0,0,0,28
HARYANA,PANCHKULA,RAIPUR RANI,1,0,0,29,30
HARYANA,PANIPAT,BAPAULI,279,0,1,0,280
HARYANA,PANIPAT,MADLAUDA,81,9,0,0,90
HARYANA,PANIPAT,PANIPAT,164,30,0,55,249
HARYANA,PANIPAT,SMALKHA,99,0,0,1,100
HARYANA,REWARI,BAWAL,173,4,1,31,209
HARYANA,REWARI,JATUSANA,69,3,0,1,73
HARYANA,REWARI,KHOL,40,1,1,0,42
HARYANA,REWARI,NAHAR,38,0,10,0,48
HARYANA,REWARI,REWARI,266,11,4,14,295
HARYANA,ROHTAK,KALANAUR,68,1,0,1,70
HARYANA,ROHTAK,LAKHAN MAJRA,59,0,0,0,59
HARYANA,ROHTAK,ROHTAK,13,21,21,28,83
HARYANA,SIRSA,BARAGUDHA,81,28,0,10,119
HARYANA,SIRSA,ELLENABAD,111,0,0,1,112
HARYANA,SIRSA,NATHUSARI CHOPTA,11,22,0,0,33
HARYANA,SIRSA,ODHAN,150,0,0,14,164
HARYANA,SIRSA,RANIA,190,0,1,3,194
HARYANA,SIRSA,SIRSA,100,24,19,0,143
HARYANA,SONEPAT,GANAUR,100,0,0,7,107
HARYANA,SONEPAT,GOHANA,102,0,0,0,102
HARYANA,SONEPAT,KHARKHODA,521,2,6,58,587
HARYANA,SONEPAT,RAI,356,12,0,14,382
HARYANA,SONEPAT,SONEPAT,477,6,0,0,483
HARYANA,YAMUNANAGAR,BILASPUR,45,8,26,0,79
HARYANA,YAMUNANAGAR,CHHACHHRAULI,14,0,0,0,14
HARYANA,YAMUNANAGAR,JAGADHARI,130,0,0,0,130
HARYANA,YAMUNANAGAR,RADAUR,22,0,0,0,22
HARYANA,YAMUNANAGAR,SADHAURA,294,2,80,1,377
HIMACHAL PRADESH,Bilaspur,BILASPUR SADAR,3,0,0,0,3
HIMACHAL PRADESH,Bilaspur,GHUMARWIN,4,0,0,0,4
HIMACHAL PRADESH,Bilaspur,NAINA DEVI (ST),27,1,0,0,28
HIMACHAL PRADESH,Hamirpur,BARSAR,6,0,0,0,6
HIMACHAL PRADESH,Hamirpur,BHORANJ,83,67,0,0,150
HIMACHAL PRADESH,Hamirpur,BIJHARI (SUB-TEHSIL),14,0,0,0,14
HIMACHAL PRADESH,Hamirpur,HAMIRPUR,5,0,0,0,5
HIMACHAL PRADESH,Hamirpur,NADAUN,21,27,1,0,49
HIMACHAL PRADESH,Kangra,DERA GOPIPUR,11,102,0,0,113
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),2,0,0,0,2
HIMACHAL PRADESH,Kangra,INDORA,55,0,0,0,55
HIMACHAL PRADESH,Kangra,JAISINGHPUR,0,3,0,0,3
HIMACHAL PRADESH,Kangra,JAWALI,6,1,0,0,7
HIMACHAL PRADESH,Kangra,NURPUR,64,10,0,1,75
HIMACHAL PRADESH,Kangra,RAKKAR (ST),1,0,0,0,1
HIMACHAL PRADESH,Kullu,KULLU,2,0,0,0,2
HIMACHAL PRADESH,Mandi,BALDWARA (ST),3,0,0,0,3
HIMACHAL PRADESH,Mandi,DHARAMPUR (ST),1,0,0,0,1
HIMACHAL PRADESH,Mandi,MANDI,4,0,0,2,6
HIMACHAL PRADESH,Sirmaur,NAHAN,30,0,0,0,30
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,338,2,30,0,370
HIMACHAL PRADESH,Solan,NALAGARH,739,1,2,0,742
HIMACHAL PRADESH,Una,AMB,68,0,0,0,68
HIMACHAL PRADESH,Una,BAHRWAIN(ST),1,0,0,0,1
HIMACHAL PRADESH,Una,HAROLI (ST),8,1,23,0,32
HIMACHAL PRADESH,Una,UNA,126,0,0,0,126
JAMMU & KASHMIR,ANANTNAG,ACHABAL,1,0,0,0,1
JAMMU & KASHMIR,ANANTNAG,DACHNIPORA,0,1,0,0,1
JAMMU & KASHMIR,BADGAM,BUDGAM,0,0,1,0,1
JAMMU & KASHMIR,BARAMULLA,BARAMULLA,7,12,0,0,19
JAMMU & KASHMIR,BARAMULLA,SOPORE,0,0,9,0,9
JAMMU & KASHMIR,BARAMULLA,TEH. SOPORE,0,0,1,0,1
JAMMU & KASHMIR,JAMMU,AKHNOOR,5,0,30,1,36
JAMMU & KASHMIR,JAMMU,BHALWAL,0,0,1,0,1
JAMMU & KASHMIR,JAMMU,BISHNAH,29,1,59,0,89
JAMMU & KASHMIR,JAMMU,JAMMU,4,0,28,0,32
JAMMU & KASHMIR,JAMMU,KHOUR,0,0,6,0,6
JAMMU & KASHMIR,JAMMU,MARH,1,0,140,0,141
JAMMU & KASHMIR,JAMMU,PURMANDAL,3,0,1,0,4
JAMMU & KASHMIR,JAMMU,R. S. PURA,6,0,312,0,318
JAMMU & KASHMIR,JAMMU,SAMBA,25,80,201,0,306
JAMMU & KASHMIR,JAMMU,SATWARI,7,0,47,0,54
JAMMU & KASHMIR,JAMMU,VIJAYPUR,66,3,308,0,377
JAMMU & KASHMIR,KATHUA,BANI,1,0,0,0,1
JAMMU & KASHMIR,KATHUA,BARNOTI,18,5,481,1,505
JAMMU & KASHMIR,KATHUA,GHAGWAL,10,1,10,0,21
JAMMU & KASHMIR,KATHUA,HIRANAGAR,12,0,182,1,195
JAMMU & KASHMIR,KATHUA,KATHUA,32,25,306,0,363
JAMMU & KASHMIR,KATHUA,TEH. HIRANAGAR,0,0,2,0,2
JAMMU & KASHMIR,RAJOURI,NOWSHERA,1,0,0,0,1
JAMMU & KASHMIR,SRINAGAR,SRINAGAR,6,13,2,0,21
JAMMU & KASHMIR,UDHAMPUR,POUNI,11,0,2,0,13
JHARKHAND,BOKARO,BERMO,263,19,4,0,286
JHARKHAND,BOKARO,CHANDANKIYARI,447,60,0,0,507
JHARKHAND,BOKARO,CHAS,3153,359,1,3,3516
JHARKHAND,BOKARO,GOMIA,1328,210,0,0,1538
JHARKHAND,BOKARO,JARIDIH,1690,42,0,0,1732
JHARKHAND,BOKARO,KASMAR,2545,70,0,0,2615
JHARKHAND,BOKARO,NAVADIH,1172,129,11,0,1312
JHARKHAND,BOKARO,PETARWAR,1548,334,0,1,1883
JHARKHAND,CHATRA,CHATRA,3274,194,5,1,3474
JHARKHAND,CHATRA,GIDHAUR,724,44,0,0,768
JHARKHAND,CHATRA,HANTARGANJ,2587,69,0,10,2666
JHARKHAND,CHATRA,ITKHORI,2279,148,0,0,2427
JHARKHAND,CHATRA,KUNDA,180,45,0,0,225
JHARKHAND,CHATRA,LAWALONG,636,98,3,4,741
JHARKHAND,CHATRA,PATHALGARHA,366,0,0,0,366
JHARKHAND,CHATRA,PRATAPPUR,1410,187,0,2,1599
JHARKHAND,CHATRA,SIMARIA,1623,165,0,2,1790
JHARKHAND,CHATRA,TANDVA,1236,251,2,0,1489
JHARKHAND,DEOGHAR,DEOGHAR,1375,28,0,1,1404
JHARKHAND,DEOGHAR,DEVIPUR,1088,36,1,0,1125
JHARKHAND,DEOGHAR,KAROO,1361,80,0,0,1441
JHARKHAND,DEOGHAR,MADHUPUR,1345,24,0,6,1375
JHARKHAND,DEOGHAR,MOHANPUR,2034,80,0,0,2114
JHARKHAND,DEOGHAR,PALOJORI,1329,111,0,0,1440
JHARKHAND,DEOGHAR,SARATH,1367,15,0,0,1382
JHARKHAND,DEOGHAR,SARRAMA,2637,148,0,5,2790
JHARKHAND,DHANBAD,BAGHMARA,858,28,0,2,888
JHARKHAND,DHANBAD,BALIYAPUR,1043,3,0,2,1048
JHARKHAND,DHANBAD,DHANBAD,113,1,0,0,114
JHARKHAND,DHANBAD,GOBINDPUR,1587,250,1,0,1838
JHARKHAND,DHANBAD,JHARIYA,33,8,0,0,41
JHARKHAND,DHANBAD,NIRSA,672,23,1,0,696
JHARKHAND,DHANBAD,TOPCHANCHI,1491,4,2,1,1498
JHARKHAND,DHANBAD,TUNDI,820,9,0,0,829
JHARKHAND,DUMKA,DUMKA,2461,76,1,0,2538
JHARKHAND,DUMKA,GOPIKANDAR,223,14,0,0,237
JHARKHAND,DUMKA,JAMA,4058,189,0,1,4248
JHARKHAND,DUMKA,JARMUNDI,5187,413,0,4,5604
JHARKHAND,DUMKA,KATIKUND,1522,2,0,0,1524
JHARKHAND,DUMKA,MASALIA,2411,175,15,0,2601
JHARKHAND,DUMKA,RAMGARH,4663,79,0,0,4742
JHARKHAND,DUMKA,RANESHWAR,867,30,0,7,904
JHARKHAND,DUMKA,SAREYAHAT,3051,84,0,0,3135
JHARKHAND,DUMKA,SHIKARIPADA,1441,37,0,0,1478
JHARKHAND,EAST SINGHBHUM,BAHRAGORA,577,0,0,0,577
JHARKHAND,EAST SINGHBHUM,CHAKULIYA,143,0,0,0,143
JHARKHAND,EAST SINGHBHUM,DHALBHUMGARH,164,0,0,0,164
JHARKHAND,EAST SINGHBHUM,DUMARIYA,155,0,0,0,155
JHARKHAND,EAST SINGHBHUM,GHATSILA,67,16,0,0,83
JHARKHAND,EAST SINGHBHUM,JAMSHEDPUR,10,0,0,0,10
JHARKHAND,EAST SINGHBHUM,MUSABANI,74,0,0,0,74
JHARKHAND,EAST SINGHBHUM,PATAMDA,332,9,0,0,341
JHARKHAND,EAST SINGHBHUM,POTKA,207,0,0,0,207
JHARKHAND,GARHWA,BHANDARIYA,1564,24,1,0,1589
JHARKHAND,GARHWA,BHAVNATHPUR,1635,48,11,0,1694
JHARKHAND,GARHWA,CHINIYA,630,38,0,0,668
JHARKHAND,GARHWA,DANDAI,718,106,0,1,825
JHARKHAND,GARHWA,DHURAKI,1463,595,4,2,2064
JHARKHAND,GARHWA,GADAWA,2883,177,2,4,3066
JHARKHAND,GARHWA,KANDI,1085,7,0,0,1092
JHARKHAND,GARHWA,KHARAUNDI,599,0,0,0,599
JHARKHAND,GARHWA,MANJHIAON,1264,14,0,1,1279
JHARKHAND,GARHWA,MERAL,1126,288,0,1,1415
JHARKHAND,GARHWA,NAGAR UTARI,1225,4,0,1,1230
JHARKHAND,GARHWA,RAMKANDA,425,0,1,0,426
JHARKHAND,GARHWA,RAMNA,2103,202,0,1,2306
JHARKHAND,GARHWA,RANKA,1497,152,0,1,1650
JHARKHAND,GIRIDIH,BAGODAR,1747,62,1,0,1810
JHARKHAND,GIRIDIH,BENGABAD,2401,35,0,3,2439
JHARKHAND,GIRIDIH,BIRNI,2512,259,1,0,2772
JHARKHAND,GIRIDIH,DEORI,2541,74,1,1,2617
JHARKHAND,GIRIDIH,DHANWAR,3922,300,2,1,4225
JHARKHAND,GIRIDIH,DUMARI,1220,388,2,1,1611
JHARKHAND,GIRIDIH,GANDEY,1675,144,1,0,1820
JHARKHAND,GIRIDIH,GAWA,807,41,26,1,875
JHARKHAND,GIRIDIH,GIRIDIH,1148,20,1,1,1170
JHARKHAND,GIRIDIH,JAMUA,3058,81,7,3,3149
JHARKHAND,GIRIDIH,PIRTAND,989,36,6,0,1031
JHARKHAND,GIRIDIH,TISRI,761,5,0,9,775
JHARKHAND,GODDA,BOWARIJOR,1606,14,1,1,1622
JHARKHAND,GODDA,GODDA,4429,223,7,2,4661
JHARKHAND,GODDA,MAHAGAMA,2727,195,0,2,2924
JHARKHAND,GODDA,MEHRAMA,1585,252,2,1,1840
JHARKHAND,GODDA,PATHARGAMA,2614,49,1,1,2665
JHARKHAND,GODDA,PORAIYAHAT,1266,79,6,6,1357
JHARKHAND,GODDA,SUNDER PAHARI,1405,134,0,0,1539
JHARKHAND,GODDA,THAKUR GANGRI,975,84,1,0,1060
JHARKHAND,GUMLA,BASIA,2082,551,0,0,2633
JHARKHAND,GUMLA,BHARNO,1349,239,0,2,1590
JHARKHAND,GUMLA,BISHUNPUR,1374,83,0,14,1471
JHARKHAND,GUMLA,CHAINPUR,1464,320,0,0,1784
JHARKHAND,GUMLA,DUMRI,2354,22,0,0,2376
JHARKHAND,GUMLA,GHAGHRA,1462,107,0,0,1569
JHARKHAND,GUMLA,GUMLA,2764,477,1,4,3246
JHARKHAND,GUMLA,KAMDARA,1992,229,9,0,2230
JHARKHAND,GUMLA,PALKOT,1018,66,0,0,1084
JHARKHAND,GUMLA,RAIDIH,2342,3,5,0,2350
JHARKHAND,GUMLA,SISAI,2605,538,1,1,3145
JHARKHAND,HAZARIBAGH,BARHI,1924,186,0,2,2112
JHARKHAND,HAZARIBAGH,BARKAGAON,1438,98,0,0,1536
JHARKHAND,HAZARIBAGH,BARKATTA,2698,435,0,1,3134
JHARKHAND,HAZARIBAGH,CHOUPARAN,1680,28,2,0,1710
JHARKHAND,HAZARIBAGH,CHURCHU,2142,189,1,1,2333
