-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,0,0,2,0,2
UTTAR PRADESH,MUZZAFARNAGAR,UN,0,0,1,0,1
UTTAR PRADESH,RAEBARELI,DEEH,0,0,0,0,0
UTTAR PRADESH,RAMPUR,SAID NAGAR,16,3,4,0,23
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,3,0,0,0,3
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,0,0,0,0,0
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,12,0,0,0,12
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,JAMUNHA,11,2,0,0,13
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,2,0,0,0,2
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,10,5,0,0,15
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,15,16,2,0,33
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,11,0,0,0,11
UTTAR PRADESH,SONBHADRA,BABHANI,3,1,2,0,6
UTTAR PRADESH,SONBHADRA,CHATRA,39,19,34,0,92
UTTAR PRADESH,SONBHADRA,CHOPAN,45,81,45,6,177
UTTAR PRADESH,SONBHADRA,LALGANJ,10,3,16,8,37
UTTAR PRADESH,SONBHADRA,MEYOURPUR,123,188,67,12,390
UTTAR PRADESH,SONBHADRA,NAGAOA,13,14,8,0,35
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,177,248,151,31,607
UTTAR PRADESH,SULTANPUR,DOSTPUR,2,0,0,0,2
UTTAR PRADESH,VARANASI,CHIRAI GOAN,2,0,1,0,3
UTTAR PRADESH,VARANASI,SAVAPURI,3,8,0,0,11
UTTARANCHAL,ALMORA,BHAISIACHHANA,0,0,0,0,0
UTTARANCHAL,ALMORA,BHIKIASAIN,0,0,0,0,0
UTTARANCHAL,ALMORA,CHAUKHUTIYA,0,0,0,0,0
UTTARANCHAL,ALMORA,DHAULADEVI,0,0,0,0,0
UTTARANCHAL,ALMORA,DWARAHAT,0,0,0,0,0
UTTARANCHAL,ALMORA,HAWALBAG,0,0,0,0,0
UTTARANCHAL,ALMORA,LAMGARA,0,0,0,0,0
UTTARANCHAL,ALMORA,SALT,0,0,0,0,0
UTTARANCHAL,ALMORA,SYALDEY,2,0,0,0,2
UTTARANCHAL,ALMORA,TAKULA,0,0,0,0,0
UTTARANCHAL,ALMORA,TARIKHET,0,0,0,0,0
UTTARANCHAL,BAGESHWAR,BAGESHWAR,0,0,0,0,0
UTTARANCHAL,BAGESHWAR,GARUR,1,1,0,1,3
UTTARANCHAL,BAGESHWAR,KAPKOT,0,0,0,0,0
UTTARANCHAL,CHAMOLI,DASHOLI,0,0,0,0,0
UTTARANCHAL,CHAMOLI,DEWAL,0,0,0,0,0
UTTARANCHAL,CHAMOLI,GAIRSEN,0,0,0,0,0
UTTARANCHAL,CHAMOLI,GHAT,0,0,0,0,0
UTTARANCHAL,CHAMOLI,KARNAPRAYAG,0,0,0,0,0
UTTARANCHAL,CHAMOLI,NARAINBAGAR,0,0,0,0,0
UTTARANCHAL,CHAMOLI,POKHARI,0,0,0,0,0
UTTARANCHAL,CHAMOLI,THARALI,0,0,0,0,0
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,0,0,0,0,0
UTTARANCHAL,CHAMPAWAT,LOHAGHAT,0,0,0,0,0
UTTARANCHAL,CHAMPAWAT,PATI,0,0,0,0,0
UTTARANCHAL,DEHRA DUN,DOIWALA,0,0,0,0,0
UTTARANCHAL,DEHRA DUN,SEHASPUR,10,5,2,0,17
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,0,2,4,0,6
UTTARANCHAL,HARIDWAR,BHADRABAD,0,0,0,0,0
UTTARANCHAL,NAINITAL,BETALGHAT,0,0,0,0,0
UTTARANCHAL,NAINITAL,BHIMTAL,0,0,0,0,0
UTTARANCHAL,NAINITAL,DHARI,2,1,0,0,3
UTTARANCHAL,NAINITAL,KOTABAGH,0,0,0,0,0
UTTARANCHAL,NAINITAL,OKHALKANDA,0,0,0,0,0
UTTARANCHAL,NAINITAL,RAMGARH,1,0,0,0,1
UTTARANCHAL,NAINITAL,RAMNAGAR,0,0,0,0,0
UTTARANCHAL,PAURI,BIRONKHAL,0,0,0,0,0
UTTARANCHAL,PAURI,DUGADDA,0,0,0,0,0
UTTARANCHAL,PAURI,DWARIKHAL(DHANGU),0,0,0,0,0
UTTARANCHAL,PAURI,EKESWAR,0,0,0,0,0
UTTARANCHAL,PAURI,JAIHARIKHAL,0,0,0,0,0
UTTARANCHAL,PAURI,KALJIKHAL,0,0,0,0,0
UTTARANCHAL,PAURI,KHIRSU,0,0,0,0,0
UTTARANCHAL,PAURI,KOT,3,0,0,0,3
UTTARANCHAL,PAURI,PABO,0,0,0,0,0
UTTARANCHAL,PAURI,PAURI,0,0,0,0,0
UTTARANCHAL,PAURI,POKHRA,0,0,0,0,0
UTTARANCHAL,PAURI,YAMKESWAR,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,BERINAAG,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,BIN,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,DHARCHULA,1,0,0,0,1
UTTARANCHAL,PITHORAGARH,DIDIHAT,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,GANGOLIHAT,0,0,1,0,1
UTTARANCHAL,PITHORAGARH,KANALICHINA,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,MUNAKOT,0,0,0,0,0
UTTARANCHAL,PITHORAGARH,MUNSIYARI,0,0,0,0,0
UTTARANCHAL,RUDHARAPARYAG,AUGUSTYAMUNI,0,0,0,0,0
UTTARANCHAL,RUDHARAPARYAG,JAKHOLI,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,CHAMBA,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,DEV PRAYAAG,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,DHOOLDHAR,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,JAAKHANIDAHAR,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,JONPUR,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,KIRTINAGAR,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,MILANGNA,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,NARANDER NAGAR,0,0,0,0,0
UTTARANCHAL,TEHARI GARHWAL,PRATAP NAGAR,0,0,0,0,0
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,0,0,0,1,1
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,0,0,0,0,0
UTTARANCHAL,UDHAM SINGH NAGAR,KHATIMA,0,0,0,3,3
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,11,5,8,11,35
UTTARANCHAL,UTTARKASHI,BHATWARI,0,0,0,0,0
UTTARANCHAL,UTTARKASHI,CHINALISAUR,0,0,0,0,0
UTTARANCHAL,UTTARKASHI,DUNDA,0,0,0,0,0
UTTARANCHAL,UTTARKASHI,NOUGAON,0,0,0,0,0
UTTARANCHAL,UTTARKASHI,PAROLA,0,0,0,0,0
WEST BENGAL,BANKURA,BANKURA-I,0,0,0,0,0
WEST BENGAL,BANKURA,BANKURA-II,0,298,0,0,298
WEST BENGAL,BANKURA,BISHNUPUR,0,73,0,0,73
WEST BENGAL,BANKURA,BORJORA,0,104,0,0,104
WEST BENGAL,BANKURA,CHHATNA,0,45,0,0,45
WEST BENGAL,BANKURA,GANGAJAL GHATI,0,88,0,0,88
WEST BENGAL,BANKURA,HIRBUNDH,0,3,0,0,3
WEST BENGAL,BANKURA,INDPUR,0,33,0,0,33
WEST BENGAL,BANKURA,INDUS,0,0,0,0,0
WEST BENGAL,BANKURA,JOYPUR,0,155,0,0,155
WEST BENGAL,BANKURA,KATUL PUR,0,293,0,0,293
WEST BENGAL,BANKURA,KHATRA-I,0,0,0,0,0
WEST BENGAL,BANKURA,MEJIA,0,1,0,0,1
WEST BENGAL,BANKURA,ONDA,0,81,0,0,81
WEST BENGAL,BANKURA,PATRASAYER,0,71,0,0,71
WEST BENGAL,BANKURA,RAIPUR,0,149,0,0,149
WEST BENGAL,BANKURA,RANIBUNDH,0,0,0,0,0
WEST BENGAL,BANKURA,SALTORA,0,34,0,0,34
WEST BENGAL,BANKURA,SARENGA,0,0,0,0,0
WEST BENGAL,BANKURA,SIMLAPAL,0,104,0,0,104
WEST BENGAL,BANKURA,SONAMUKHI,0,11,0,0,11
WEST BENGAL,BANKURA,TALDANGRA,0,29,0,0,29
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,0,60,0,0,60
WEST BENGAL,BIRBHUM,DUBRAJ PUR,0,504,0,0,504
WEST BENGAL,BIRBHUM,ILLAM BAZAR,0,142,0,0,142
WEST BENGAL,BIRBHUM,KHOYRASOLE,0,634,0,0,634
WEST BENGAL,BIRBHUM,LABPUR,0,819,0,0,819
WEST BENGAL,BIRBHUM,MAYURESWAR-1,0,559,0,0,559
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,0,601,0,0,601
WEST BENGAL,BIRBHUM,MD.BAZAR,0,139,0,0,139
WEST BENGAL,BIRBHUM,MURARAI-1,0,294,0,0,294
WEST BENGAL,BIRBHUM,MURARAI-2,0,383,0,0,383
WEST BENGAL,BIRBHUM,NALHATI-1,0,671,0,0,671
WEST BENGAL,BIRBHUM,NALHATI-2,0,318,0,0,318
WEST BENGAL,BIRBHUM,NANOOR,0,638,0,0,638
WEST BENGAL,BIRBHUM,RAJ NAGAR,0,199,0,0,199
WEST BENGAL,BIRBHUM,RAMPURHAT-I,0,883,0,0,883
WEST BENGAL,BIRBHUM,RAMPURHAT-II,0,501,0,0,501
WEST BENGAL,BIRBHUM,SAINTHIA,0,609,0,0,609
WEST BENGAL,BIRBHUM,SURI-I,0,189,0,0,189
WEST BENGAL,BIRBHUM,SURI-II,0,51,0,0,51
WEST BENGAL,BURDWAN,ANDAL,0,8,0,0,8
WEST BENGAL,BURDWAN,ASANSOL MUNI.CORPN,0,26,0,0,26
WEST BENGAL,BURDWAN,AUSGRAM-I,0,155,0,0,155
WEST BENGAL,BURDWAN,AUSGRAM-II,0,179,0,0,179
WEST BENGAL,BURDWAN,BARABONI,0,120,0,0,120
WEST BENGAL,BURDWAN,BHATAR,0,353,0,0,353
WEST BENGAL,BURDWAN,BURDWAN-1,0,27,0,0,27
WEST BENGAL,BURDWAN,DURGAPUR FARIDPUR,0,25,0,0,25
WEST BENGAL,BURDWAN,GALSI-1,0,362,0,0,362
WEST BENGAL,BURDWAN,GALSI-2,0,35,0,0,35
WEST BENGAL,BURDWAN,JAMALPUR,0,284,0,0,284
WEST BENGAL,BURDWAN,JAMURIA,0,6,0,0,6
WEST BENGAL,BURDWAN,KALNA-1,0,7,0,0,7
WEST BENGAL,BURDWAN,KALNA-2,0,38,0,0,38
WEST BENGAL,BURDWAN,KANKSHA,0,23,0,0,23
WEST BENGAL,BURDWAN,KATUGRAM-I,0,247,0,0,247
WEST BENGAL,BURDWAN,KATUGRAM-II,0,43,0,0,43
WEST BENGAL,BURDWAN,KATWA-I,0,106,0,0,106
WEST BENGAL,BURDWAN,KATWA-II,0,185,0,0,185
WEST BENGAL,BURDWAN,KHANDAGHOSH,0,286,0,0,286
WEST BENGAL,BURDWAN,KULTI MUNICIPALITY,0,23,0,0,23
WEST BENGAL,BURDWAN,MANGALCOTE,0,550,0,0,550
WEST BENGAL,BURDWAN,MEMARI(1),0,112,0,0,112
WEST BENGAL,BURDWAN,MEMARI-2,0,47,0,0,47
WEST BENGAL,BURDWAN,MONTESWAR,0,282,0,0,282
WEST BENGAL,BURDWAN,PURBASTHALI-1,0,91,0,0,91
WEST BENGAL,BURDWAN,PURBASTHALI-2,0,47,0,0,47
WEST BENGAL,BURDWAN,RAINA,0,35,0,0,35
WEST BENGAL,BURDWAN,RAINA-1,0,52,0,0,52
WEST BENGAL,BURDWAN,RANIGANGE,0,47,0,0,47
WEST BENGAL,BURDWAN,SALANPUR,0,59,0,0,59
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-I,0,91,0,0,91
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-II,0,108,0,0,108
WEST BENGAL,COOCHBEHAR,DINHATA-1,0,65,0,0,65
WEST BENGAL,COOCHBEHAR,DINHATA-II,0,4,0,0,4
WEST BENGAL,COOCHBEHAR,HALDIBARI,0,11,0,0,11
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,0,104,0,0,104
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,0,59,0,0,59
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,0,178,0,0,178
WEST BENGAL,COOCHBEHAR,SITAI,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,SITALKUCHI,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,TUFANGANJ-I,0,38,0,0,38
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,0,263,0,0,263
WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,0,289,0,0,289
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,0,72,0,0,72
WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,0,321,0,0,321
WEST BENGAL,DAKSHIN DINAJPUR,HILI,0,27,0,0,27
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,0,674,0,0,674
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,0,741,0,0,741
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,0,1218,0,0,1218
WEST BENGAL,DARJEELING,KHARIBARI,0,16,0,0,16
WEST BENGAL,DARJEELING,MATIGARA,0,11,0,0,11
WEST BENGAL,DARJEELING,NAXALBARI,0,3,0,0,3
WEST BENGAL,DARJEELING,PHANSIDEWA,0,26,0,0,26
WEST BENGAL,HAORA,AMTA-I,0,1878,0,0,1878
WEST BENGAL,HAORA,AMTA-II,0,1431,0,0,1431
WEST BENGAL,HAORA,BAGNAN-I,0,505,0,0,505
WEST BENGAL,HAORA,BAGNAN-II,0,243,0,0,243
WEST BENGAL,HAORA,BALLYJAGACHA,0,96,0,0,96
WEST BENGAL,HAORA,DOMJUR,0,626,0,0,626
WEST BENGAL,HAORA,JAGOTBALLAVPUR,0,1004,0,0,1004
WEST BENGAL,HAORA,PANCHLA,0,150,0,0,150
WEST BENGAL,HAORA,SANKRAIL,0,71,0,0,71
WEST BENGAL,HAORA,SHYAMPUR-I,0,679,0,0,679
WEST BENGAL,HAORA,SHYAMPUR-II,0,471,0,0,471
WEST BENGAL,HAORA,UDAY NARAYANPUR,0,1564,0,0,1564
WEST BENGAL,HAORA,ULUBERIA-I,0,414,0,0,414
WEST BENGAL,HAORA,ULUBERIA-II,0,13,0,0,13
WEST BENGAL,HOOGHLY,ARAMBAGH,0,61,0,0,61
WEST BENGAL,HOOGHLY,BALAGARH,0,9,0,0,9
WEST BENGAL,HOOGHLY,CHANDITALA-I,0,115,0,0,115
WEST BENGAL,HOOGHLY,CHANDITALA-II,0,281,0,0,281
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,0,26,0,0,26
WEST BENGAL,HOOGHLY,DHANIAKHALI,0,924,0,0,924
WEST BENGAL,HOOGHLY,GOGHAT-I,0,99,0,0,99
WEST BENGAL,HOOGHLY,GOGHAT-II,0,131,0,0,131
WEST BENGAL,HOOGHLY,HARIPAL,0,1515,0,0,1515
WEST BENGAL,HOOGHLY,JANGIPARA,0,1659,0,0,1659
WEST BENGAL,HOOGHLY,KHANAKUL-I,0,696,0,0,696
WEST BENGAL,HOOGHLY,KHANAKUL-II,0,1197,0,0,1197
WEST BENGAL,HOOGHLY,PANDUA,0,43,0,0,43
WEST BENGAL,HOOGHLY,POLBA DADPUR,0,49,0,0,49
WEST BENGAL,HOOGHLY,PURSURAH,0,670,0,0,670
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,0,197,0,0,197
WEST BENGAL,HOOGHLY,SINGUR,0,62,0,0,62
WEST BENGAL,HOOGHLY,TARAKESWAR,0,529,0,0,529
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,0,3,0,0,3
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,0,2,0,0,2
WEST BENGAL,JALPAIGURI,DHUPGURI,0,180,0,0,180
WEST BENGAL,JALPAIGURI,FALAKATA,0,10,0,0,10
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,0,0,0,0,0
WEST BENGAL,JALPAIGURI,KALCHINI,0,0,0,0,0
WEST BENGAL,JALPAIGURI,KUMARGRAM,0,1,0,0,1
WEST BENGAL,JALPAIGURI,MADARIHAT,0,4,0,0,4
WEST BENGAL,JALPAIGURI,MAL,0,9,0,0,9
WEST BENGAL,JALPAIGURI,MATIALI,0,19,0,0,19
WEST BENGAL,JALPAIGURI,MAYNAGURI,0,33,0,0,33
WEST BENGAL,JALPAIGURI,NAGRAKATA,0,1,0,0,1
WEST BENGAL,JALPAIGURI,RAJGANJ,0,253,0,0,253
WEST BENGAL,MALDA,BAMANGOLA,0,650,0,0,650
WEST BENGAL,MALDA,CHANCHAL-I,0,0,0,0,0
WEST BENGAL,MALDA,CHANCHAL-II,0,0,0,0,0
WEST BENGAL,MALDA,ENGLISH BAZAR,0,0,0,0,0
WEST BENGAL,MALDA,GAZOLE,0,2016,0,0,2016
WEST BENGAL,MALDA,HABIBPUR,0,218,0,0,218
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,0,0,0,0,0
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,0,0,0,0,0
WEST BENGAL,MALDA,KALIACHAK-I,0,0,0,0,0
WEST BENGAL,MALDA,KALIACHAK-II,0,11,0,0,11
WEST BENGAL,MALDA,KALIACHAK-III,0,5,0,0,5
WEST BENGAL,MALDA,MANIKCHAK,0,0,0,0,0
WEST BENGAL,MALDA,OLD MALDA,0,249,0,0,249
WEST BENGAL,MALDA,RATUA-I,0,4,0,0,4
WEST BENGAL,MALDA,RATUA-II,0,0,0,0,0
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,0,651,0,0,651
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,0,108,0,0,108
WEST BENGAL,MIDNAPORE,BINPUR - I,0,55,0,0,55
WEST BENGAL,MIDNAPORE,BINPUR - II,0,165,0,0,165
WEST BENGAL,MIDNAPORE,CHANDRAKONA - 2,0,110,0,0,110
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,0,183,0,0,183
WEST BENGAL,MIDNAPORE,CONTAI - I,0,646,0,0,646
WEST BENGAL,MIDNAPORE,CONTAI - II,0,3049,0,0,3049
WEST BENGAL,MIDNAPORE,CONTAI - III,0,1809,0,0,1809
WEST BENGAL,MIDNAPORE,DANTON - I,0,1,0,0,1
WEST BENGAL,MIDNAPORE,DASPUR - I,0,206,0,0,206
WEST BENGAL,MIDNAPORE,DASPUR - II,0,84,0,0,84
WEST BENGAL,MIDNAPORE,DEBRA,0,40,0,0,40
WEST BENGAL,MIDNAPORE,EGRA - I,0,364,0,0,364
WEST BENGAL,MIDNAPORE,EGRA - II,0,0,0,0,0
WEST BENGAL,MIDNAPORE,GARHBETA - I,0,509,0,0,509
WEST BENGAL,MIDNAPORE,GARHBETA - II,0,798,0,0,798
WEST BENGAL,MIDNAPORE,GARHBETA - III,0,780,0,0,780
WEST BENGAL,MIDNAPORE,GHATAL,0,141,0,0,141
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - I,0,23,0,0,23
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - II,0,39,0,0,39
WEST BENGAL,MIDNAPORE,JAMBANI,0,16,0,0,16
WEST BENGAL,MIDNAPORE,JHARGRAM,0,73,0,0,73
WEST BENGAL,MIDNAPORE,KESHIARY,0,0,0,0,0
WEST BENGAL,MIDNAPORE,KESHPUR,0,320,0,0,320
WEST BENGAL,MIDNAPORE,KHARAGPUR - I,0,8,0,0,8
WEST BENGAL,MIDNAPORE,KHARAGPUR - II,0,10,0,0,10
WEST BENGAL,MIDNAPORE,KHEJURI - I,0,541,0,0,541
WEST BENGAL,MIDNAPORE,KHEJURI - II,0,717,0,0,717
WEST BENGAL,MIDNAPORE,MAHISHADAL - I,0,5516,0,0,5516
WEST BENGAL,MIDNAPORE,MAHISHADAL -II,0,2885,0,0,2885
WEST BENGAL,MIDNAPORE,MIDNAPORE SADAR,0,73,0,0,73
WEST BENGAL,MIDNAPORE,MOYNA,0,183,0,0,183
WEST BENGAL,MIDNAPORE,NANDIGRAM - I,0,1319,0,0,1319
WEST BENGAL,MIDNAPORE,NANDIGRAM - II,0,209,0,0,209
WEST BENGAL,MIDNAPORE,NANDIGRAM - III,0,1636,0,0,1636
WEST BENGAL,MIDNAPORE,NARAYANGARH,0,42,0,0,42
WEST BENGAL,MIDNAPORE,NAYAGRAM,0,57,0,0,57
WEST BENGAL,MIDNAPORE,PANSKURA - I,0,86,0,0,86
WEST BENGAL,MIDNAPORE,PANSKURA - II,0,268,0,0,268
WEST BENGAL,MIDNAPORE,PATASHPUR - I,0,29,0,0,29
WEST BENGAL,MIDNAPORE,PATASHPUR - II,0,5,0,0,5
WEST BENGAL,MIDNAPORE,PINGLA,0,39,0,0,39
WEST BENGAL,MIDNAPORE,RAMNAGAR - I,0,20,0,0,20
WEST BENGAL,MIDNAPORE,RAMNAGAR - II,0,1238,0,0,1238
WEST BENGAL,MIDNAPORE,SALBONI,0,1484,0,0,1484
WEST BENGAL,MIDNAPORE,SANKRAIL,0,66,0,0,66
WEST BENGAL,MIDNAPORE,SOBANG,0,436,0,0,436
WEST BENGAL,MIDNAPORE,SUTAHATA - I,0,591,0,0,591
WEST BENGAL,MIDNAPORE,SUTAHATA - II,0,1299,0,0,1299
WEST BENGAL,MIDNAPORE,TAMLUK - I,0,1971,0,0,1971
WEST BENGAL,MIDNAPORE,TAMLUK - II,0,1702,0,0,1702
WEST BENGAL,MURSHIDABAD,BELDANGA-I,0,1,0,0,1
WEST BENGAL,MURSHIDABAD,BELDANGA-II,0,11,0,0,11
WEST BENGAL,MURSHIDABAD,BERHAMPORE,0,26,0,0,26
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-I,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-II,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,BHARATPUR-I,0,53,0,0,53
WEST BENGAL,MURSHIDABAD,BHARATPUR-II,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,DOMKAL,0,1,0,0,1
WEST BENGAL,MURSHIDABAD,FARAKKA,0,336,0,0,336
WEST BENGAL,MURSHIDABAD,HARIHARPARA,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,JALANGI,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,KANDI,0,165,0,0,165
WEST BENGAL,MURSHIDABAD,KHARGRAM,0,122,0,0,122
WEST BENGAL,MURSHIDABAD,LALGOLA,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,MURSHIDABAD-JIAGANJ,0,1,0,0,1
WEST BENGAL,MURSHIDABAD,NABAGRAM,0,327,0,0,327
WEST BENGAL,MURSHIDABAD,NOWDA,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,RAGHUNATH GANJE-I,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,RAGHUNATHGANJ-II,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,RANINAGAR-I,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,SAGARDIGHI,0,321,0,0,321
WEST BENGAL,MURSHIDABAD,SAMSHERGANJ,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,SUTI-I,0,12,0,0,12
WEST BENGAL,MURSHIDABAD,SUTI-II,0,28,0,0,28
WEST BENGAL,NADIA,CHAKDAH,0,1,0,0,1
WEST BENGAL,NADIA,CHAPRA,0,2,0,0,2
WEST BENGAL,NADIA,HANSKHALI,0,0,0,0,0
WEST BENGAL,NADIA,HARINGHATA,0,0,0,0,0
WEST BENGAL,NADIA,KALIGANJ,0,1,0,0,1
WEST BENGAL,NADIA,KARIMPUR-I,0,0,0,0,0
WEST BENGAL,NADIA,KARIMPUR-II,0,0,0,0,0
WEST BENGAL,NADIA,KRISHNAGANJ,0,2,0,0,2
WEST BENGAL,NADIA,KRISHNANAGAR-I,0,3,0,0,3
WEST BENGAL,NADIA,KRISHNANAGAR-II,0,0,0,0,0
WEST BENGAL,NADIA,NABADWIP,0,0,0,0,0
WEST BENGAL,NADIA,NAKASHIPARA,0,18,0,0,18
WEST BENGAL,NADIA,RANAGHAT-I,0,0,0,0,0
WEST BENGAL,NADIA,RANAGHAT-II,0,0,0,0,0
WEST BENGAL,NADIA,SANTIPUR,0,0,0,0,0
WEST BENGAL,NADIA,TEHATTA-I,0,0,0,0,0
WEST BENGAL,NADIA,TEHATTA-II,0,0,0,0,0
WEST BENGAL,NORTH 24 PARGANAS,AMDANGA,0,33,0,0,33
WEST BENGAL,NORTH 24 PARGANAS,BAGDAH,0,1,0,0,1
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-I,0,79,0,0,79
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-II,0,34,0,0,34
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-I,0,14,0,0,14
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-II,0,1,0,0,1
WEST BENGAL,NORTH 24 PARGANAS,BONGAON,0,8,0,0,8
WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,0,4,0,0,4
WEST BENGAL,NORTH 24 PARGANAS,HABRA-I,0,16,0,0,16
WEST BENGAL,NORTH 24 PARGANAS,HABRA-II,0,4,0,0,4
WEST BENGAL,NORTH 24 PARGANAS,HAROA,0,0,0,0,0
WEST BENGAL,NORTH 24 PARGANAS,HASNABAD,0,236,0,0,236
WEST BENGAL,NORTH 24 PARGANAS,HINGALGANGE,0,351,0,0,351
WEST BENGAL,NORTH 24 PARGANAS,RAJARHAT,0,23,0,0,23
WEST BENGAL,NORTH 24 PARGANAS,SANDESHKALI-II,0,60,0,0,60
WEST BENGAL,NORTH 24 PARGANAS,SWARUP NAGAR,0,2,0,0,2
WEST BENGAL,PURULIA,ARSHA,0,0,0,0,0
WEST BENGAL,PURULIA,BAGHMUNDI,0,0,0,0,0
WEST BENGAL,PURULIA,BALARAMPUR,0,0,0,0,0
WEST BENGAL,PURULIA,BANDWAN,0,0,0,0,0
WEST BENGAL,PURULIA,BARABAZAR,0,1,0,0,1
WEST BENGAL,PURULIA,HURA,0,89,0,0,89
WEST BENGAL,PURULIA,JHALDA-I,0,0,0,0,0
WEST BENGAL,PURULIA,JHALDA-II,0,0,0,0,0
WEST BENGAL,PURULIA,JOYPUR,0,0,0,0,0
WEST BENGAL,PURULIA,KASHIPUR,0,0,0,0,0
WEST BENGAL,PURULIA,MANBAZAR-I,0,3,0,0,3
WEST BENGAL,PURULIA,MANBAZAR-II,0,0,0,0,0
