-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.8.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.8.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Submersible pumps,Turbine pumps,Others,Total
UTTAR PRADESH,HATHRAS,SADABAD,2,0,0,2
UTTAR PRADESH,HATHRAS,SAHPAU,17,0,0,17
UTTAR PRADESH,HATHRAS,SASNI,43,0,0,43
UTTAR PRADESH,HATHRAS,SIKANDRARAO,24,6,0,30
UTTAR PRADESH,JALAUN,DAKOR,232,18,31,281
UTTAR PRADESH,JALAUN,ETKONCH,123,3,88,214
UTTAR PRADESH,JALAUN,JALAUN,149,14,10,173
UTTAR PRADESH,JALAUN,KADAURA,189,2,2,193
UTTAR PRADESH,JALAUN,KUTHAUND,160,1,6,167
UTTAR PRADESH,JALAUN,MADHO GANJ,49,0,32,81
UTTAR PRADESH,JALAUN,MAHEBA,271,2,6,279
UTTAR PRADESH,JALAUN,NADIGAON,103,11,51,165
UTTAR PRADESH,JALAUN,RAMPURA,54,3,3,60
UTTAR PRADESH,JAUNPUR,BAKSHA,6,2,0,8
UTTAR PRADESH,JAUNPUR,BARSOTHI,37,9,2,48
UTTAR PRADESH,JAUNPUR,DHARMA PUR,1,1,0,2
UTTAR PRADESH,JAUNPUR,DOBHI,31,9,0,40
UTTAR PRADESH,JAUNPUR,JALAL PUR,32,9,0,41
UTTAR PRADESH,JAUNPUR,KARNJAKALA,8,2,0,10
UTTAR PRADESH,JAUNPUR,KERAKAT,20,5,0,25
UTTAR PRADESH,JAUNPUR,KHUTHAN,29,5,3,37
UTTAR PRADESH,JAUNPUR,M.SHAHAR,28,7,0,35
UTTAR PRADESH,JAUNPUR,MADRIYAHU,9,2,0,11
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,15,4,0,19
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,40,11,2,53
UTTAR PRADESH,JAUNPUR,RAM NAGAR,21,5,2,28
UTTAR PRADESH,JAUNPUR,RAMPUR,40,10,5,55
UTTAR PRADESH,JAUNPUR,SHAH GANJ,4,1,1,6
UTTAR PRADESH,JAUNPUR,SIKRARA,14,2,3,19
UTTAR PRADESH,JAUNPUR,SIRKONI,25,5,3,33
UTTAR PRADESH,JAUNPUR,SUITHA KALA,30,7,4,41
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,3,1,0,4
UTTAR PRADESH,JHANSI,BABINA,0,46,0,46
UTTAR PRADESH,JHANSI,BADAGAON,17,0,0,17
UTTAR PRADESH,JHANSI,BAMAUR,46,8,0,54
UTTAR PRADESH,JHANSI,CHIRGAON,27,0,4,31
UTTAR PRADESH,JHANSI,GURSARAI,65,2,0,67
UTTAR PRADESH,JHANSI,MAURANIPUR,41,4,2,47
UTTAR PRADESH,JHANSI,MOTH,51,1,4,56
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,33,0,48,81
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,52,6,2,60
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,13,0,4,17
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,101,2,8,111
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,31,0,48,79
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,35,0,4,39
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,50,7,3,60
UTTAR PRADESH,KANNAUJ,HASERAN,4,0,0,4
UTTAR PRADESH,KANNAUJ,JALABAD,42,0,3,45
UTTAR PRADESH,KANNAUJ,KANNAUJ,57,1,1,59
UTTAR PRADESH,KANNAUJ,SAURIKH,5,0,1,6
UTTAR PRADESH,KANNAUJ,TALGRAM,36,0,1,37
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,18,0,0,18
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,664,8,11,683
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,30,3,0,33
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,76,1,2,79
UTTAR PRADESH,KANPUR DEHAT,MALASA,269,3,9,281
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,51,8,5,64
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,2,1,0,3
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,25,3,0,28
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,3,0,34,37
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,32,0,0,32
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,87,0,4,91
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,4,0,0,4
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,613,39,33,685
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,5,0,3,8
UTTAR PRADESH,KANPUR NAGAR,PATARA,14,1,21,36
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,34,3,0,37
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,1,0,0,1
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,19,6,0,25
UTTAR PRADESH,KAUSHAMBI,CHAYAL,41,8,5,54
UTTAR PRADESH,KAUSHAMBI,KARA,28,1,1,30
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,2,0,0,2
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,45,5,4,54
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,30,2,0,32
UTTAR PRADESH,KAUSHAMBI,NEWADA,61,6,5,72
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,30,4,2,36
UTTAR PRADESH,KAUSHAMBI,SIRATHU,6,0,0,6
UTTAR PRADESH,KHERI,BANKEYGANJ,17,0,1,18
UTTAR PRADESH,KHERI,BEHJAM,109,1,5,115
UTTAR PRADESH,KHERI,BIJUA,12,0,0,12
UTTAR PRADESH,KHERI,ISANAGAR,7,0,0,7
UTTAR PRADESH,KHERI,KHUMBHIGOLA,77,2,1,80
UTTAR PRADESH,KHERI,LAKHIMPUR,40,7,2,49
UTTAR PRADESH,KHERI,MITAULI,61,7,1,69
UTTAR PRADESH,KHERI,MOHAMMADI,81,77,10,168
UTTAR PRADESH,KHERI,NAKAHA,55,1,0,56
UTTAR PRADESH,KHERI,NIGHASAN,11,0,0,11
UTTAR PRADESH,KHERI,PALIA,37,0,0,37
UTTAR PRADESH,KHERI,PASGAWAN,45,57,14,116
UTTAR PRADESH,KHERI,PHOOLBEHAR,16,0,1,17
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,0,5,2,7
UTTAR PRADESH,KUSHINAGAR,DUDAHI,0,14,0,14
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,9,4,0,13
UTTAR PRADESH,KUSHINAGAR,HATA,0,11,0,11
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,3,4,1,8
UTTAR PRADESH,KUSHINAGAR,KASAYA,0,19,0,19
UTTAR PRADESH,KUSHINAGAR,KHADDA,0,3,0,3
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,1,7,1,9
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,9,15,0,24
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,0,3,1,4
UTTAR PRADESH,KUSHINAGAR,SEVARI,1,2,0,3
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,0,12,0,12
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,4,10,1,15
UTTAR PRADESH,LALITPUR,BIRDHA,19,0,0,19
UTTAR PRADESH,LALITPUR,MANDAWARA,40,0,1,41
UTTAR PRADESH,LALITPUR,MEHRONI,20,4,0,24
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,91,5,5,101
UTTAR PRADESH,LUCKNOW,CHINHAT,45,1,7,53
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,19,3,0,22
UTTAR PRADESH,LUCKNOW,KAKORI,33,0,0,33
UTTAR PRADESH,LUCKNOW,MALIHABAD,34,0,1,35
UTTAR PRADESH,LUCKNOW,MALL,67,3,13,83
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,21,0,5,26
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,27,0,1,28
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,61,7,0,68
UTTAR PRADESH,MAHARAJ GANJ,DHANI,6,1,0,7
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,4,0,0,4
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,11,0,0,11
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,1,2,0,3
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,17,2,1,20
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,4,0,0,4
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,21,9,0,30
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,4,0,0,4
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,60,2,0,62
UTTAR PRADESH,MAHARAJ GANJ,SISWA,2,1,0,3
UTTAR PRADESH,MAHOBA,CHARKHARI,1,0,0,1
UTTAR PRADESH,MAHOBA,KABARAI,10,3,0,13
UTTAR PRADESH,MAHOBA,PANWADI,12,2,0,14
UTTAR PRADESH,MAINPURI,BARNAHAL,29,1,10,40
UTTAR PRADESH,MAINPURI,BEWAR,20,0,0,20
UTTAR PRADESH,MAINPURI,GHIROR,15,9,4,28
UTTAR PRADESH,MAINPURI,JAGIR,10,0,0,10
UTTAR PRADESH,MAINPURI,KARHAL,13,3,0,16
UTTAR PRADESH,MAINPURI,KISHANI,13,1,1,15
UTTAR PRADESH,MAINPURI,KURAWALI,56,7,1,64
UTTAR PRADESH,MAINPURI,MAINPURI,69,6,3,78
UTTAR PRADESH,MAINPURI,SULTANGANJ,32,10,14,56
UTTAR PRADESH,MATHURA,BALDEV,36,0,0,36
UTTAR PRADESH,MATHURA,MATHURA,0,2,0,2
UTTAR PRADESH,MAU,BADRAW,48,2,1,51
UTTAR PRADESH,MAU,DOHARIGHAT,14,1,0,15
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,16,0,1,17
UTTAR PRADESH,MAU,GHOSI,15,0,1,16
UTTAR PRADESH,MAU,KOPAGANJ,36,0,2,38
UTTAR PRADESH,MAU,MUHAMMDABAD,44,3,2,49
UTTAR PRADESH,MAU,PARDHA,23,2,1,26
UTTAR PRADESH,MAU,RANIPUR,30,1,0,31
UTTAR PRADESH,MAU,RATANPURA,29,0,1,30
UTTAR PRADESH,MEERUT,DAURALA,13,1,3,17
UTTAR PRADESH,MEERUT,GEHTA,20,0,4,24
UTTAR PRADESH,MEERUT,HASTINAPUR,7,15,0,22
UTTAR PRADESH,MEERUT,JANI KHURD,11,0,0,11
UTTAR PRADESH,MEERUT,KHARKHODA,45,15,4,64
UTTAR PRADESH,MEERUT,MACHHRA,25,2,10,37
UTTAR PRADESH,MEERUT,MAWANA,4,0,2,6
UTTAR PRADESH,MEERUT,MEERUT,9,3,0,12
UTTAR PRADESH,MEERUT,PARIKSHITGARH,20,18,0,38
UTTAR PRADESH,MEERUT,RAJPURA,44,15,2,61
UTTAR PRADESH,MEERUT,SARDHANA,13,5,0,18
UTTAR PRADESH,MEERUT,SARURPUR KHURD,23,16,3,42
UTTAR PRADESH,MIRZAPUR,CHHANBEY,41,2,2,45
UTTAR PRADESH,MIRZAPUR,CITY,59,2,2,63
UTTAR PRADESH,MIRZAPUR,HALIYA,22,1,0,23
UTTAR PRADESH,MIRZAPUR,JAMALPUR,15,0,0,15
UTTAR PRADESH,MIRZAPUR,KONE,28,3,0,31
UTTAR PRADESH,MIRZAPUR,LALGANJ,24,2,1,27
UTTAR PRADESH,MIRZAPUR,MAJHWAN,143,4,1,148
UTTAR PRADESH,MIRZAPUR,MARIHAN,5,0,0,5
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,36,1,1,38
UTTAR PRADESH,MIRZAPUR,PAHARI,45,0,0,45
UTTAR PRADESH,MIRZAPUR,RAJGARH,11,0,0,11
UTTAR PRADESH,MIRZAPUR,SIKHAR,31,0,0,31
UTTAR PRADESH,MORADABAD,ASMOLI,34,5,1,40
UTTAR PRADESH,MORADABAD,BAHJOI,121,13,4,138
UTTAR PRADESH,MORADABAD,BANIYA KHERA,115,5,0,120
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,36,2,3,41
UTTAR PRADESH,MORADABAD,BILARI,117,5,0,122
UTTAR PRADESH,MORADABAD,BILARI-I,53,25,49,127
UTTAR PRADESH,MORADABAD,CHAILLAT,108,3,1,112
UTTAR PRADESH,MORADABAD,DINGPUR,102,5,1,108
UTTAR PRADESH,MORADABAD,MORADABAD,32,0,0,32
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,34,6,2,42
UTTAR PRADESH,MORADABAD,PAWASA,53,1,0,54
UTTAR PRADESH,MORADABAD,SAMBHAL,119,7,1,127
UTTAR PRADESH,MORADABAD,THAKURDWARA,88,22,69,179
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,15,9,2,26
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,81,6,1,88
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,22,5,0,27
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,43,1,1,45
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,17,2,0,19
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,28,4,2,34
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,28,2,5,35
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,30,1,7,38
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,3,1,6,10
UTTAR PRADESH,MUZZAFARNAGAR,PURKAZI,26,10,2,38
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,31,3,2,36
UTTAR PRADESH,MUZZAFARNAGAR,SHAMLI,15,1,0,16
UTTAR PRADESH,MUZZAFARNAGAR,THANA BHAVAN,4,1,11,16
UTTAR PRADESH,MUZZAFARNAGAR,UN,68,7,0,75
UTTAR PRADESH,PILIBHIT,AMREYA,29,2,12,43
UTTAR PRADESH,PILIBHIT,BERKHEDA,2,3,0,5
UTTAR PRADESH,PILIBHIT,BILSANDA,3,0,3,6
UTTAR PRADESH,PILIBHIT,BISALPUR,6,11,1,18
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,3,1,0,4
UTTAR PRADESH,PILIBHIT,MARORI,37,8,4,49
UTTAR PRADESH,PILIBHIT,PURANPUR,1,0,0,1
UTTAR PRADESH,PRATAPGARH,BABAGANJ,0,1,0,1
UTTAR PRADESH,PRATAPGARH,BIHAR,2,0,0,2
UTTAR PRADESH,PRATAPGARH,GAURA,9,0,0,9
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,5,0,0,5
UTTAR PRADESH,PRATAPGARH,KUNDA,7,0,0,7
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,2,0,0,2
UTTAR PRADESH,PRATAPGARH,MANDHATA,8,0,0,8
UTTAR PRADESH,PRATAPGARH,MANGRAURA,25,1,0,26
UTTAR PRADESH,PRATAPGARH,PATTI,0,1,0,1
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,2,1,0,3
UTTAR PRADESH,PRATAPGARH,SADAR,7,0,0,7
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,12,0,0,12
UTTAR PRADESH,PRATAPGARH,SHIVGARH,10,1,1,12
UTTAR PRADESH,RAEBARELI,AMANWA,4,0,0,4
UTTAR PRADESH,RAEBARELI,BACHRAVAN,3,2,0,5
UTTAR PRADESH,RAEBARELI,BAHADUR PUR,1,1,0,2
UTTAR PRADESH,RAEBARELI,CHHATOH,4,0,0,4
UTTAR PRADESH,RAEBARELI,DALMAU,13,0,0,13
UTTAR PRADESH,RAEBARELI,DEEH,34,0,0,34
UTTAR PRADESH,RAEBARELI,DEENSHAH GOURA,1,0,0,1
UTTAR PRADESH,RAEBARELI,HARCHANDPUR,7,0,0,7
UTTAR PRADESH,RAEBARELI,JAGAT PUR,4,1,0,5
UTTAR PRADESH,RAEBARELI,KHEERO,48,1,0,49
UTTAR PRADESH,RAEBARELI,LAL GANJ,45,0,0,45
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,3,1,0,4
UTTAR PRADESH,RAEBARELI,RAHI,15,0,1,16
UTTAR PRADESH,RAEBARELI,ROHANIYA,2,0,0,2
UTTAR PRADESH,RAEBARELI,SALON,43,2,0,45
UTTAR PRADESH,RAEBARELI,SARANI,79,0,6,85
UTTAR PRADESH,RAEBARELI,SATAON,13,2,0,15
UTTAR PRADESH,RAEBARELI,SHIV GARH,4,0,0,4
UTTAR PRADESH,RAEBARELI,SINGHPUR,4,1,1,6
UTTAR PRADESH,RAEBARELI,TILOI,4,0,1,5
UTTAR PRADESH,RAEBARELI,UCHAHAR,38,0,1,39
UTTAR PRADESH,RAMPUR,BILASPUR,187,203,69,459
UTTAR PRADESH,RAMPUR,CHAMRAOA,22,3,2,27
UTTAR PRADESH,RAMPUR,MILAK,39,0,4,43
UTTAR PRADESH,RAMPUR,SAID NAGAR,33,3,0,36
UTTAR PRADESH,RAMPUR,SHAHABAD,109,2,9,120
UTTAR PRADESH,RAMPUR,SUAR,34,0,48,82
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,28,1,2,31
UTTAR PRADESH,SAHARANPUR,DEOBAND,30,2,0,32
UTTAR PRADESH,SAHARANPUR,GANGOH,42,9,35,86
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,129,1,0,130
UTTAR PRADESH,SAHARANPUR,NAGAL,54,8,10,72
UTTAR PRADESH,SAHARANPUR,NAKUR,59,1,41,101
UTTAR PRADESH,SAHARANPUR,NANAUTA,4,20,2,26
UTTAR PRADESH,SAHARANPUR,PUVARKA,63,2,0,65
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,23,1,2,26
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,6,0,0,6
UTTAR PRADESH,SAHARANPUR,SARSAWAN,13,0,11,24
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,45,12,7,64
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,48,3,7,58
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,62,14,5,81
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,42,1,12,55
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,23,3,6,32
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,20,0,0,20
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,26,5,17,48
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,92,15,2,109
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,27,1,2,30
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,60,17,6,83
UTTAR PRADESH,SANT RAVI DAS NAGAR,GYANPUR,128,9,22,159
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,91,9,2,102
UTTAR PRADESH,SHAHJAHANPUR,BANDA,0,0,29,29
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,0,0,33,33
UTTAR PRADESH,SHAHJAHANPUR,DADROL,0,0,73,73
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,0,0,40,40
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,0,0,37,37
UTTAR PRADESH,SHAHJAHANPUR,KALAN,0,0,35,35
UTTAR PRADESH,SHAHJAHANPUR,KANTH,0,0,33,33
UTTAR PRADESH,SHAHJAHANPUR,KATRA,0,0,23,23
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,0,0,21,21
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,0,0,14,14
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,0,0,18,18
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,0,0,80,80
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,0,0,13,13
UTTAR PRADESH,SHAHJAHANPUR,TILHER,0,0,9,9
UTTAR PRADESH,SHRAWASTI,GILAULA,31,2,18,51
UTTAR PRADESH,SHRAWASTI,HARIHAR PUR RANI,0,0,4,4
UTTAR PRADESH,SHRAWASTI,IKAUNA,18,0,12,30
UTTAR PRADESH,SHRAWASTI,JAMUNHA,13,1,23,37
UTTAR PRADESH,SHRAWASTI,PAYAG PUR,16,7,32,55
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,9,0,0,9
UTTAR PRADESH,SHRAWASTI,VISHESHAR GANJ,12,2,20,34
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,5,2,0,7
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,23,2,1,26
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,8,0,0,8
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,18,0,0,18
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,33,0,3,36
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,13,0,3,16
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,5,0,1,6
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,33,4,4,41
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,5,0,0,5
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,25,36,5,66
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,13,0,0,13
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,0,1,0,1
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,53,0,0,53
UTTAR PRADESH,SITAPUR,AILIYA,30,0,0,30
UTTAR PRADESH,SITAPUR,BEHTA,21,0,0,21
UTTAR PRADESH,SITAPUR,BESWAN,23,0,1,24
UTTAR PRADESH,SITAPUR,GODLAMAO,68,0,0,68
UTTAR PRADESH,SITAPUR,HARGAON,44,0,0,44
UTTAR PRADESH,SITAPUR,KASMANDA,30,0,0,30
UTTAR PRADESH,SITAPUR,KHAIRABAD,57,0,0,57
UTTAR PRADESH,SITAPUR,LAHERPUR,29,0,0,29
UTTAR PRADESH,SITAPUR,MACHREHTA,48,0,0,48
UTTAR PRADESH,SITAPUR,MAHMOODABAD,28,0,0,28
UTTAR PRADESH,SITAPUR,MAHOLI,21,0,0,21
UTTAR PRADESH,SITAPUR,MISHRIKH,41,0,0,41
UTTAR PRADESH,SITAPUR,PAHLA,52,0,0,52
UTTAR PRADESH,SITAPUR,PERSENDI,40,0,0,40
UTTAR PRADESH,SITAPUR,PISWAN,117,0,0,117
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,10,0,0,10
UTTAR PRADESH,SITAPUR,REUSA,10,0,0,10
UTTAR PRADESH,SITAPUR,SAKEREN,7,0,0,7
UTTAR PRADESH,SITAPUR,SIDHAOLI,22,0,0,22
UTTAR PRADESH,SONBHADRA,CHATRA,2,2,0,4
UTTAR PRADESH,SONBHADRA,CHOPAN,1,0,0,1
UTTAR PRADESH,SONBHADRA,LALGANJ,4,1,0,5
UTTAR PRADESH,SONBHADRA,MEYOURPUR,6,0,1,7
UTTAR PRADESH,SONBHADRA,NAGAOA,3,1,1,5
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,7,1,0,8
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,42,3,0,45
UTTAR PRADESH,SULTANPUR,AMETHI,5,26,0,31
UTTAR PRADESH,SULTANPUR,BALDERAI,33,7,1,41
UTTAR PRADESH,SULTANPUR,BHADAIYAN,34,0,1,35
UTTAR PRADESH,SULTANPUR,BHADAR,35,3,2,40
UTTAR PRADESH,SULTANPUR,BHETUA,17,28,11,56
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,14,2,2,18
UTTAR PRADESH,SULTANPUR,DOSTPUR,47,0,1,48
UTTAR PRADESH,SULTANPUR,DUBEYPUR,35,0,1,36
UTTAR PRADESH,SULTANPUR,GAURIGANJ,4,0,0,4
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,18,8,2,28
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,64,16,4,84
UTTAR PRADESH,SULTANPUR,JAMON,13,10,6,29
UTTAR PRADESH,SULTANPUR,KADIPUR,79,2,0,81
UTTAR PRADESH,SULTANPUR,KUREBHAR,12,4,1,17
UTTAR PRADESH,SULTANPUR,KURWAR,20,2,0,22
UTTAR PRADESH,SULTANPUR,LAMBHUA,28,0,3,31
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,32,14,1,47
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,6,0,0,6
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,16,14,0,30
UTTAR PRADESH,SULTANPUR,SHAHGARH,11,24,2,37
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,6,7,0,13
UTTAR PRADESH,UNNAO,ASOHA,18,2,3,23
UTTAR PRADESH,UNNAO,AURAS,5,0,2,7
UTTAR PRADESH,UNNAO,BANGARMAU,28,1,0,29
UTTAR PRADESH,UNNAO,BICHHIYA,2,0,0,2
UTTAR PRADESH,UNNAO,BIGHAPUR,8,0,1,9
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,7,2,1,10
UTTAR PRADESH,UNNAO,GANJ MORADABAD,8,0,0,8
UTTAR PRADESH,UNNAO,HASAN GANJ,11,1,4,16
UTTAR PRADESH,UNNAO,HILAULI,10,2,1,13
UTTAR PRADESH,UNNAO,NAWABGANJ,15,0,0,15
UTTAR PRADESH,UNNAO,PURWA,0,0,1,1
UTTAR PRADESH,UNNAO,SAFIPUR,9,0,0,9
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,9,1,1,11
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,11,1,0,12
UTTAR PRADESH,UNNAO,SUMERPUR,2,1,0,3
UTTAR PRADESH,VARANASI,AARAJILAINS,168,5,5,178
UTTAR PRADESH,VARANASI,BADAGOAN,88,8,2,98
UTTAR PRADESH,VARANASI,CHIRAI GOAN,93,5,0,98
UTTAR PRADESH,VARANASI,CHOLA PUR,20,0,11,31
UTTAR PRADESH,VARANASI,HARAHUAA,64,10,5,79
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,78,0,8,86
UTTAR PRADESH,VARANASI,PINDRA,106,10,7,123
UTTAR PRADESH,VARANASI,SAVAPURI,95,6,6,107
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,5,0,1,6
UTTARANCHAL,DEHRA DUN,DOIWALA,12,3,4,19
UTTARANCHAL,DEHRA DUN,RAIPUR,6,0,0,6
UTTARANCHAL,DEHRA DUN,SEHASPUR,29,0,6,35
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,18,0,1,19
UTTARANCHAL,HARIDWAR,BHADRABAD,18,0,0,18
UTTARANCHAL,HARIDWAR,BHAGWAN PUR,19,21,2,42
UTTARANCHAL,HARIDWAR,KHANPUR,11,0,0,11
UTTARANCHAL,HARIDWAR,NARSAN,37,2,1,40
UTTARANCHAL,HARIDWAR,ROORKEE,95,7,1,103
UTTARANCHAL,NAINITAL,HALDWANI,144,5,0,149
UTTARANCHAL,NAINITAL,KOTABAGH,3,0,0,3
UTTARANCHAL,NAINITAL,RAMNAGAR,4,1,12,17
UTTARANCHAL,PAURI,DUGADDA,15,0,0,15
