-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.9.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
UTTAR PRADESH,AGRA,KHANDOLI,1231,2507,0,1,196,0,3935
UTTAR PRADESH,AGRA,KHERA GARH,63,4717,0,0,37,0,4817
UTTAR PRADESH,AGRA,PINAHAT,787,321,0,0,0,0,1108
UTTAR PRADESH,AGRA,SAIYA,551,4405,0,0,90,0,5046
UTTAR PRADESH,AGRA,SHAMSABAD,1499,4509,0,0,328,0,6336
UTTAR PRADESH,ALIGARH,AKRABAD,738,3367,3,0,1,0,4109
UTTAR PRADESH,ALIGARH,ATRAULI,2246,1166,0,0,0,0,3412
UTTAR PRADESH,ALIGARH,CHANDOUS,2628,1449,0,0,0,0,4077
UTTAR PRADESH,ALIGARH,DHANIPUR,878,2515,5,0,0,8,3406
UTTAR PRADESH,ALIGARH,GANGIRI,1694,3638,16,1,0,1,5350
UTTAR PRADESH,ALIGARH,GONDA,1088,4597,5,0,0,0,5690
UTTAR PRADESH,ALIGARH,IGLAS,1611,3034,1,0,1,2,4649
UTTAR PRADESH,ALIGARH,JAWA,968,1774,8,0,0,23,2773
UTTAR PRADESH,ALIGARH,KHAIR,2241,3423,0,0,1,9,5674
UTTAR PRADESH,ALIGARH,LODHA,1934,518,20,1,1,2,2476
UTTAR PRADESH,ALIGARH,TAPPAL,518,769,2,1,8,2,1300
UTTAR PRADESH,ALIGARH,VIJOLI,694,2674,0,0,2,0,3370
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,696,408,3,0,0,1,1108
UTTAR PRADESH,ALLAHABAD,BAHRIA,830,1996,6,3,7,2,2844
UTTAR PRADESH,ALLAHABAD,CHAKA,153,135,0,0,1,0,289
UTTAR PRADESH,ALLAHABAD,DHANUPUR,1466,324,2,3,1,0,1796
UTTAR PRADESH,ALLAHABAD,HANDIA,497,296,2,0,0,0,795
UTTAR PRADESH,ALLAHABAD,HOLAGARH,184,2644,41,4,0,0,2873
UTTAR PRADESH,ALLAHABAD,JASRA,146,1157,31,2,0,1,1337
UTTAR PRADESH,ALLAHABAD,KARCHHANA,561,787,3,0,0,0,1351
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,123,1884,4,0,0,0,2011
UTTAR PRADESH,ALLAHABAD,KAURIHAR,560,1803,6,1,0,0,2370
UTTAR PRADESH,ALLAHABAD,KORAON,15,1128,15,1,0,0,1159
UTTAR PRADESH,ALLAHABAD,MAIJA,10,390,3,0,0,0,403
UTTAR PRADESH,ALLAHABAD,MANDA,30,817,2,0,0,0,849
UTTAR PRADESH,ALLAHABAD,MAUAIMA,432,2467,4,2,0,1,2906
UTTAR PRADESH,ALLAHABAD,PHULPUR,526,1781,51,1,0,0,2359
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,480,684,8,0,9,4,1185
UTTAR PRADESH,ALLAHABAD,SAIDABADA,723,528,3,0,0,0,1254
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,0,29,0,0,0,0,29
UTTAR PRADESH,ALLAHABAD,SORAON,363,1615,2,2,2,0,1984
UTTAR PRADESH,ALLAHABAD,URUWAN,330,484,0,0,0,0,814
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,1162,8591,55,4,18,276,10106
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,276,4162,18,6,0,4,4466
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,1112,3859,8,4,1,0,4984
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,335,3886,33,3,3,2,4262
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,303,4691,67,0,1,5,5067
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,805,7455,70,2,2,35,8369
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,498,5100,492,1,0,7,6098
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,233,6050,59,2,0,0,6344
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,474,6155,53,0,1,62,6745
UTTAR PRADESH,AURAIYA,ACHALDA,0,5938,0,0,0,0,5938
UTTAR PRADESH,AURAIYA,AJEETMAL,0,5668,0,0,0,0,5668
UTTAR PRADESH,AURAIYA,ARVA KATARA,0,5656,0,0,0,0,5656
UTTAR PRADESH,AURAIYA,AURIAYA,0,842,0,0,0,0,842
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,0,3556,0,0,0,0,3556
UTTAR PRADESH,AURAIYA,BIDHUNA,0,5690,0,0,0,0,5690
UTTAR PRADESH,AURAIYA,SAHAR,0,5211,0,0,0,0,5211
UTTAR PRADESH,AZAMGARH,AHIROLA,904,2235,12,7,4,0,3162
UTTAR PRADESH,AZAMGARH,ATROULIA,605,2038,36,0,4,1,2684
UTTAR PRADESH,AZAMGARH,AZAMATGARH,1655,1136,21,0,1,5,2818
UTTAR PRADESH,AZAMGARH,BILARIYA,1088,1450,3,0,4,0,2545
UTTAR PRADESH,AZAMGARH,HARIYA,418,2306,3,0,0,0,2727
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,1635,2003,25,2,1,1,3667
UTTAR PRADESH,AZAMGARH,KOAILSA,884,2328,17,0,4,2,3235
UTTAR PRADESH,AZAMGARH,LALGANJ,462,991,5,1,3,0,1462
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,2072,4787,70,2,9,28,6968
UTTAR PRADESH,AZAMGARH,MARTINGANJ,107,3691,19,0,1,7,3825
UTTAR PRADESH,AZAMGARH,MEHNAGAR,1037,2132,12,0,4,0,3185
UTTAR PRADESH,AZAMGARH,MIRZA PUR,276,2497,7,2,0,3,2785
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,48,768,0,0,0,0,816
UTTAR PRADESH,AZAMGARH,PALHANI,1070,1220,14,0,4,3,2311
UTTAR PRADESH,AZAMGARH,PAWAI,582,2475,23,2,1,0,3083
UTTAR PRADESH,AZAMGARH,PHOOL PUR,627,6544,72,66,0,6,7315
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,255,1782,9,0,1,0,2047
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,1196,741,7,1,0,0,1945
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,822,897,566,0,0,0,2285
UTTAR PRADESH,AZAMGARH,TARAWA,1142,2827,42,3,4,2,4020
UTTAR PRADESH,AZAMGARH,THEKAMA,468,2154,6,0,0,1,2629
UTTAR PRADESH,BAGHPAT,BADRAUT,3423,1642,15,0,2,439,5521
UTTAR PRADESH,BAGHPAT,BAGHPAT,2722,1442,0,1,1,243,4409
UTTAR PRADESH,BAGHPAT,BINAULI,3856,160,97,0,0,11,4124
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,2711,1131,1,1,3,362,4209
UTTAR PRADESH,BAGHPAT,KHEKRA,2289,724,0,1,0,66,3080
UTTAR PRADESH,BAGHPAT,PILANA,2719,706,54,1,0,67,3547
UTTAR PRADESH,BAHARAICH,BALHA,13,3076,11,1,0,0,3101
UTTAR PRADESH,BAHARAICH,CHITTAURA,12,5288,0,0,0,0,5300
UTTAR PRADESH,BAHARAICH,Fakharpur,48,5756,4,0,0,0,5808
UTTAR PRADESH,BAHARAICH,HUJURPUR,4,3394,1,0,0,0,3399
UTTAR PRADESH,BAHARAICH,JARVAL,0,4729,33,0,0,0,4762
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,7,3034,0,0,0,0,3041
UTTAR PRADESH,BAHARAICH,MAHASHI,0,4485,0,0,0,0,4485
UTTAR PRADESH,BAHARAICH,MIHIPURWA,142,4802,1,0,0,0,4945
UTTAR PRADESH,BAHARAICH,NAWABGANJ,0,3675,1,0,0,0,3676
UTTAR PRADESH,BAHARAICH,RISHYA,8,5115,0,0,0,0,5123
UTTAR PRADESH,BAHARAICH,SHIVPUR,48,4607,0,0,1,0,4656
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,18,2843,0,0,0,0,2861
UTTAR PRADESH,BALLIA,BAIRIA,22,1406,3,0,0,0,1431
UTTAR PRADESH,BALLIA,BANSDEEH,157,1356,3,0,1,2,1519
UTTAR PRADESH,BALLIA,BELHARI,8,701,9,0,0,0,718
UTTAR PRADESH,BALLIA,BERUARBARI,164,1139,1,1,0,0,1305
UTTAR PRADESH,BALLIA,CHILKHAR,624,1668,7,0,0,1,2300
UTTAR PRADESH,BALLIA,DUBHAR,45,1141,0,0,0,0,1186
UTTAR PRADESH,BALLIA,GARWARH,404,1447,13,0,3,3,1870
UTTAR PRADESH,BALLIA,HANUMANGANJ,213,814,3,0,2,1,1033
UTTAR PRADESH,BALLIA,MANIER,296,1778,3,0,1,0,2078
UTTAR PRADESH,BALLIA,MURLICHAPRA,2,1163,1,0,0,2,1168
UTTAR PRADESH,BALLIA,NAGRA,719,3501,24,0,2,2,4248
UTTAR PRADESH,BALLIA,NAWANAGAR,83,1726,0,1,0,1,1811
UTTAR PRADESH,BALLIA,PANDAH,263,1789,11,0,4,0,2067
UTTAR PRADESH,BALLIA,RASRA,1816,983,18,0,2,0,2819
UTTAR PRADESH,BALLIA,REVOTI,164,2033,3,0,0,0,2200
UTTAR PRADESH,BALLIA,SEAR,249,3462,12,2,0,2,3727
UTTAR PRADESH,BALLIA,SOHAON,334,1714,12,0,1,2,2063
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,224,8729,3,35,0,1835,10826
UTTAR PRADESH,BALRAMPUR,GAISADI,0,1268,0,0,0,9,1277
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,4,1072,0,0,0,27,1103
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,13,3996,6,0,0,0,4015
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,0,1173,0,0,0,30,1203
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,1,12160,0,0,0,56,12217
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,1,6502,26,0,0,143,6672
UTTAR PRADESH,BALRAMPUR,TULSIPUR,3,3080,20,0,0,584,3687
UTTAR PRADESH,BALRAMPUR,UTRAULA,2,4579,8,0,34,28,4651
UTTAR PRADESH,BANDA,BABERU,19,1179,6,0,0,1,1205
UTTAR PRADESH,BANDA,BADOKHAR KHURD,134,1090,4,0,0,1,1229
UTTAR PRADESH,BANDA,BISANDA,39,1986,13,0,0,2,2040
UTTAR PRADESH,BANDA,JASPURA,8,479,0,0,4,0,491
UTTAR PRADESH,BANDA,KAMASIN,43,1158,9,0,0,0,1210
UTTAR PRADESH,BANDA,MAHUA,120,1463,8,0,0,3,1594
UTTAR PRADESH,BANDA,NARAINI,93,1059,6,0,0,0,1158
UTTAR PRADESH,BANDA,TINDWARI,303,1050,27,0,0,0,1380
UTTAR PRADESH,BARABANKI,BANIKODAR,156,4785,48,0,7,0,4996
UTTAR PRADESH,BARABANKI,BANKI,88,6213,39,1,0,2,6343
UTTAR PRADESH,BARABANKI,DARIYABAD,92,4799,98,0,7,0,4996
UTTAR PRADESH,BARABANKI,DEVA,158,6025,84,0,0,1,6268
UTTAR PRADESH,BARABANKI,FATEHPUR,554,6811,139,0,7,34,7545
UTTAR PRADESH,BARABANKI,HAIDARGARH,210,3450,58,0,0,2,3720
UTTAR PRADESH,BARABANKI,HARKHA,60,5462,14,2,15,4,5557
UTTAR PRADESH,BARABANKI,MASAULI,225,4311,108,1,4,6,4655
UTTAR PRADESH,BARABANKI,NINDURA,100,8458,199,1,8,44,8810
UTTAR PRADESH,BARABANKI,PUREDALAI,42,2418,23,1,30,1,2515
UTTAR PRADESH,BARABANKI,RAMNAGAR,59,3984,63,1,4,11,4122
UTTAR PRADESH,BARABANKI,SIDHOUR,297,6439,141,4,3,21,6905
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,23,7053,43,0,98,4,7221
UTTAR PRADESH,BARABANKI,SURATGANJ,124,11019,78,5,8,60,11294
UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,125,4840,62,1,0,1,5029
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,96,6712,3,0,0,1,6812
UTTAR PRADESH,BAREILLY,BAHERI,282,7543,8,0,1,215,8049
UTTAR PRADESH,BAREILLY,BHADPURA,31,5989,13,0,0,0,6033
UTTAR PRADESH,BAREILLY,BHOJIPURA,42,8781,1,0,0,0,8824
UTTAR PRADESH,BAREILLY,BHUTA,61,8139,11,0,0,13,8224
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,74,7278,8,11,5,0,7376
UTTAR PRADESH,BAREILLY,FARIDPUR,30,7853,7,0,1,1,7892
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),20,6702,0,0,0,1,6723
UTTAR PRADESH,BAREILLY,KYARA,21,3615,149,0,56,0,3841
UTTAR PRADESH,BAREILLY,MAJHGAWAN,83,7259,1,1,0,30,7374
UTTAR PRADESH,BAREILLY,MIRGANJ,11,6747,0,0,0,0,6758
UTTAR PRADESH,BAREILLY,NAWABGANJ,40,10797,2,0,1,50,10890
UTTAR PRADESH,BAREILLY,RAM NAGAR,194,4985,5,0,0,0,5184
UTTAR PRADESH,BAREILLY,RICHHA,4,7260,1,0,0,0,7265
UTTAR PRADESH,BAREILLY,SHERGARH,10,8166,4,0,0,77,8257
UTTAR PRADESH,BASTI,BAHADURPUR,0,5377,8,0,0,1,5386
UTTAR PRADESH,BASTI,BANKATI,6,5987,8,0,0,7,6008
UTTAR PRADESH,BASTI,BASTI SADAR,39,3996,1,0,0,1,4037
UTTAR PRADESH,BASTI,GAUR,1,5556,4,0,0,1,5562
UTTAR PRADESH,BASTI,HARRAIYA,63,7359,7,0,0,0,7429
UTTAR PRADESH,BASTI,KAPTAN GANJ,4,6648,2,0,1,0,6655
UTTAR PRADESH,BASTI,KUDRAHA,1,4307,4,0,0,4,4316
UTTAR PRADESH,BASTI,PARASH RAMPUR,1,5085,7,0,0,3,5096
UTTAR PRADESH,BASTI,RAM NAGAR,5,3332,5,0,0,0,3342
UTTAR PRADESH,BASTI,RUDHAULI,2,2703,4,0,0,3,2712
UTTAR PRADESH,BASTI,SAHUGHAT,3,4980,3,0,0,0,4986
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,0,4939,3,0,0,2,4944
UTTAR PRADESH,BASTI,VIKRAMJOT,3,6757,5,0,0,4,6769
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,2566,4078,68,2,12,13,6739
UTTAR PRADESH,BIJNOR,AFJALGARH,540,6891,51,0,12,154,7648
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,863,7838,51,5,8,27,8792
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,528,7278,101,2,16,5,7930
UTTAR PRADESH,BIJNOR,HALDOUR,5464,1531,70,2,9,7,7083
UTTAR PRADESH,BIJNOR,JALILPUR,3891,7719,95,2,26,5,11738
UTTAR PRADESH,BIJNOR,KIRATPUR,2512,1356,17,0,0,4,3889
UTTAR PRADESH,BIJNOR,KOTWALI,962,8214,90,0,4,3,9273
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,2917,4181,29,1,3,0,7131
UTTAR PRADESH,BIJNOR,NAJIBABAD,2105,2684,12,1,1,5,4808
UTTAR PRADESH,BIJNOR,NOORPUR,3191,7135,62,2,14,34,10438
UTTAR PRADESH,BUDAUN,AMBIYAPUR,335,5596,53,0,0,264,6248
UTTAR PRADESH,BUDAUN,ASAFPUR,429,4723,1,0,0,101,5254
UTTAR PRADESH,BUDAUN,BISAULI,557,4442,2,0,0,287,5288
UTTAR PRADESH,BUDAUN,DATAGANJ,47,3411,1,0,2,61,3522
UTTAR PRADESH,BUDAUN,DEHGWA,12,6893,7,3,3,2071,8989
UTTAR PRADESH,BUDAUN,GUNNAUR,60,8081,98,0,0,49,8288
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,296,4791,3,0,0,240,5330
UTTAR PRADESH,BUDAUN,JAGAT,1715,2000,3,0,0,16,3734
UTTAR PRADESH,BUDAUN,JUNAMAI,15,8575,0,0,0,73,8663
UTTAR PRADESH,BUDAUN,KADAR CHOKE,216,3383,1,0,0,53,3653
UTTAR PRADESH,BUDAUN,MYAUN,491,2989,7,0,0,1,3488
UTTAR PRADESH,BUDAUN,RAJPURA,8,6620,0,0,1,5,6634
UTTAR PRADESH,BUDAUN,SAHASWAN,28,6574,12,35,0,797,7446
UTTAR PRADESH,BUDAUN,SALARPUR,1222,2956,0,0,1,172,4351
UTTAR PRADESH,BUDAUN,SAMRAR,5,3498,1,0,0,0,3504
UTTAR PRADESH,BUDAUN,UJHANI,844,4099,42,15,0,12,5012
UTTAR PRADESH,BUDAUN,USAWA,85,3538,1,1,0,0,3625
UTTAR PRADESH,BUDAUN,WAZIRGANJ,714,2718,8,0,1,38,3479
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,2121,1863,2,0,0,0,3986
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,1177,3635,12,0,2,0,4826
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,2155,1227,0,0,3,0,3385
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,1963,2158,1,0,2,0,4124
UTTAR PRADESH,BULAND SAHAR,DANPUR,1854,1512,2,0,1,1,3370
UTTAR PRADESH,BULAND SAHAR,DIBAI,1179,1157,1,0,7,0,2344
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,1793,2073,1,0,2,92,3961
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,3013,1093,5,0,3,2,4116
UTTAR PRADESH,BULAND SAHAR,KHURJA,2450,3221,3,0,7,14,5695
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,2766,903,0,0,3,0,3672
UTTAR PRADESH,BULAND SAHAR,PAHASU,1228,3068,27,0,1,0,4324
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,3465,1181,1,0,16,0,4663
UTTAR PRADESH,BULAND SAHAR,SIANA,2170,454,0,0,10,1,2635
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,1988,4360,39,1,0,0,6388
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,2233,1941,1,1,7,0,4183
UTTAR PRADESH,CHANDAULI,BARAHNI,318,516,0,0,0,0,834
UTTAR PRADESH,CHANDAULI,CHAHANIA,964,584,3,0,0,3,1554
UTTAR PRADESH,CHANDAULI,CHAKIYA,72,443,0,0,4,2,521
UTTAR PRADESH,CHANDAULI,CHANDOULI,783,1260,0,0,0,0,2043
UTTAR PRADESH,CHANDAULI,DHANAPUR,729,477,0,0,0,0,1206
UTTAR PRADESH,CHANDAULI,NAOUGHAR,614,1140,0,0,0,0,1754
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,932,544,2,0,0,3,1481
UTTAR PRADESH,CHANDAULI,SAHABGANJ,487,646,0,0,0,5,1138
UTTAR PRADESH,CHANDAULI,SAKELDIHA,656,778,0,0,0,0,1434
UTTAR PRADESH,CHITRAKOOT,KARVI,16,179,0,0,0,0,195
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,194,1071,13,1,2,0,1281
UTTAR PRADESH,CHITRAKOOT,MAU,25,273,0,0,0,0,298
UTTAR PRADESH,CHITRAKOOT,PAHADI,18,330,2,0,0,0,350
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,260,1051,17,0,3,1,1332
UTTAR PRADESH,DEORIA,BAITALPUR,74,3884,0,0,0,0,3958
UTTAR PRADESH,DEORIA,BANKATA,1,4630,0,0,0,0,4631
UTTAR PRADESH,DEORIA,BARHAJ,24,2681,0,0,0,0,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,25,3025,0,0,0,0,3050
UTTAR PRADESH,DEORIA,BHALUWANI,21,5963,0,0,0,0,5984
UTTAR PRADESH,DEORIA,BHATANI,14,3089,0,0,0,0,3103
UTTAR PRADESH,DEORIA,BHATPAR RANI,34,3945,0,0,0,0,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,46,4050,0,0,0,0,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,3,1543,0,0,0,0,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,209,4796,0,0,0,0,5005
UTTAR PRADESH,DEORIA,LAR,84,2858,0,0,0,0,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,1,3273,0,0,0,0,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,5,2701,0,0,0,0,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,9,4548,0,0,0,0,4557
UTTAR PRADESH,DEORIA,SALEMPUR,20,4233,0,0,0,0,4253
UTTAR PRADESH,ETAH,ALIGANJ,193,7521,17,0,1,32,7764
UTTAR PRADESH,ETAH,AMAPUR,381,3009,4,2,0,374,3770
UTTAR PRADESH,ETAH,AWAGARH,138,3119,31,0,0,4,3292
UTTAR PRADESH,ETAH,GANJDUNDWARA,29,4246,2,0,0,1,4278
UTTAR PRADESH,ETAH,JAIDHRA,190,4571,13,0,3,1,4778
UTTAR PRADESH,ETAH,JALESAR,669,3588,85,1,2,6,4351
UTTAR PRADESH,ETAH,KASGANJ,1371,2651,36,3,0,20,4081
UTTAR PRADESH,ETAH,MARAHERA,1614,1417,10,10,4,9,3064
UTTAR PRADESH,ETAH,NIDHOLI KALAN,961,3715,151,0,3,22,4852
UTTAR PRADESH,ETAH,PATIYALI,12,3417,30,0,5,642,4106
UTTAR PRADESH,ETAH,SAHAWAR,86,3665,9,1,0,0,3761
UTTAR PRADESH,ETAH,SAKIT,317,4382,38,3,2,0,4742
UTTAR PRADESH,ETAH,SHEETALPUR,635,3874,38,1,4,1,4553
UTTAR PRADESH,ETAH,SIDHPURA,113,3479,41,0,2,578,4213
UTTAR PRADESH,ETAH,SORON,456,4123,5,0,0,39,4623
UTTAR PRADESH,ETAWAH,BADPURA,0,5288,0,0,0,0,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,5309,0,0,0,0,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,5279,0,0,0,0,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,129,0,0,0,0,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,0,5253,0,0,0,0,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,5233,0,0,0,0,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,1042,0,0,0,0,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,2684,0,0,0,0,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,276,3918,102,1,2,1,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,2080,5065,126,4,4,6,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,825,4006,96,0,1,19,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,499,4633,99,0,15,98,5344
UTTAR PRADESH,FAIZABAD,MAWAI,133,3401,55,3,0,2,3594
UTTAR PRADESH,FAIZABAD,MAYA,482,4878,10,0,1,22,5393
UTTAR PRADESH,FAIZABAD,MILKI PUR,569,4622,124,2,1,103,5421
UTTAR PRADESH,FAIZABAD,PURA,998,5868,234,4,9,70,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,167,7384,54,0,0,5,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,729,3291,177,2,0,3,4202
UTTAR PRADESH,FAIZABAD,TARUN,2645,5372,234,1,4,23,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,366,1423,1,0,0,1,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,1439,3403,5,0,0,4,4851
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,345,4299,10,1,0,2,4657
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,938,2052,112,0,0,26,3128
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,259,3143,20,0,1,5,3428
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,39,2450,11,0,0,1,2501
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,786,4701,52,1,0,1,5541
UTTAR PRADESH,FATEHPUR,AIRAYA,65,1257,16,0,0,0,1338
UTTAR PRADESH,FATEHPUR,AMAULI,748,954,10,1,1,0,1714
UTTAR PRADESH,FATEHPUR,ASODHAR,10,1248,1,0,0,0,1259
UTTAR PRADESH,FATEHPUR,BAHUWA,170,2227,35,1,61,26,2520
UTTAR PRADESH,FATEHPUR,BHITAURA,442,4542,16,0,0,2,5002
UTTAR PRADESH,FATEHPUR,DEVMAI,818,1460,1,0,1,0,2280
UTTAR PRADESH,FATEHPUR,DHATA,316,1821,56,0,0,0,2193
UTTAR PRADESH,FATEHPUR,HASWA,291,3525,21,2,3,1,3843
UTTAR PRADESH,FATEHPUR,HATHGAON,317,3263,25,10,0,1,3616
UTTAR PRADESH,FATEHPUR,KHAJUHA,877,1184,9,0,4,0,2074
UTTAR PRADESH,FATEHPUR,MALWAN,953,3005,39,2,3,2,4004
UTTAR PRADESH,FATEHPUR,TELYANI,362,3014,14,1,0,1,3392
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,181,1720,33,6,0,1,1941
UTTAR PRADESH,FIROZABAD,EKA,684,4834,0,0,26,0,5544
UTTAR PRADESH,FIROZABAD,FIROZABAD,1380,459,0,0,5,0,1844
UTTAR PRADESH,FIROZABAD,JASRANA,845,1926,0,0,13,0,2784
UTTAR PRADESH,FIROZABAD,KHAIRGARH,1246,2208,0,3,49,0,3506
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,574,3221,0,0,35,0,3830
UTTAR PRADESH,FIROZABAD,MADANPUR,618,3724,0,0,1,0,4343
UTTAR PRADESH,FIROZABAD,ORAON,1442,1273,0,0,15,0,2730
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,1234,1182,0,0,4,0,2420
UTTAR PRADESH,FIROZABAD,TUNDLA,719,2545,0,1,6,0,3271
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,420,3508,2,0,0,25,3955
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,397,4692,2,0,0,6,5097
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,1666,6606,55,0,2,14,8343
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,1204,4803,11,0,1,125,6144
UTTAR PRADESH,GHAZIABAD,BHOJPUR,1983,2373,27,0,14,101,4498
UTTAR PRADESH,GHAZIABAD,DHAULANA,611,3069,10,0,0,5,3695
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,2138,5670,13,0,1,11,7833
UTTAR PRADESH,GHAZIABAD,HAPUR,4959,727,1,4,0,8,5699
UTTAR PRADESH,GHAZIABAD,LAUNI,730,814,0,0,0,0,1544
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,1555,2001,1,0,2,65,3624
UTTAR PRADESH,GHAZIABAD,RAJPUR,989,1287,0,0,2,0,2278
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,2159,3874,1,0,15,22,6071
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,1066,2093,65,4,14,20,3262
UTTAR PRADESH,GHAZIPUR,BHADORA,290,989,5,1,2,0,1287
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,360,2944,12,0,0,0,3316
UTTAR PRADESH,GHAZIPUR,DEVKALI,1238,3009,401,0,9,88,4745
