-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to social status . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.4.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Social status for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.4.csv"
}
-----
State,District,Block,Scheduled caste,Scheduled tribe,Other social status of farmers,Total,Owned by other than individual farmers,Total
BIHAR,MADHUBANI,KHAJAULI,368,10,1060,1438,0,1438
BIHAR,MADHUBANI,LADANIA,112,6,738,856,0,856
BIHAR,MADHUBANI,LAKHNAUR,18,4,478,500,0,500
BIHAR,MADHUBANI,LAUKAHA,73,2,96,171,64,235
BIHAR,MADHUBANI,LAUKAHI,160,20,996,1176,0,1176
BIHAR,MADHUBANI,MADHAWAPUR,119,2,392,513,0,513
BIHAR,MADHUBANI,MADUBANI,138,1,333,472,0,472
BIHAR,MADHUBANI,MEDEPUR,175,59,562,796,0,796
BIHAR,MADHUBANI,PANDAUL,238,0,956,1194,0,1194
BIHAR,MADHUBANI,PHULPARAS,58,2,580,640,0,640
BIHAR,MADHUBANI,RAJNAGAR,174,2,550,726,0,726
BIHAR,MUNGER,BARIAPUR,0,0,69,69,0,69
BIHAR,MUNGER,DHARHARA,11,0,250,261,0,261
BIHAR,MUNGER,JAMALPUR,0,0,90,90,0,90
BIHAR,MUNGER,KHARAGPUR,15,3,340,358,0,358
BIHAR,MUNGER,MUNGER,18,0,334,352,0,352
BIHAR,MUNGER,SANGRAMPUR,67,6,532,605,0,605
BIHAR,MUNGER,TARAPUR,48,1,884,933,1,934
BIHAR,MUNGER,TETIA BUMBER,10,2,420,432,0,432
BIHAR,MUZAFFARPUR,AURAI,91,3,1562,1656,24,1680
BIHAR,MUZAFFARPUR,BANDRA,62,1,945,1008,0,1008
BIHAR,MUZAFFARPUR,BOCHAHA,111,5,2060,2176,0,2176
BIHAR,MUZAFFARPUR,GAIGHAT,94,9,1458,1561,0,1561
BIHAR,MUZAFFARPUR,KANTI,195,9,2000,2204,0,2204
BIHAR,MUZAFFARPUR,KATRA,155,2,1503,1660,0,1660
BIHAR,MUZAFFARPUR,KURHANI,268,17,3631,3916,1,3917
BIHAR,MUZAFFARPUR,MINAPUR,256,2,3113,3371,0,3371
BIHAR,MUZAFFARPUR,MORAUL,58,0,827,885,2,887
BIHAR,MUZAFFARPUR,MOTIPUR,41,10,340,391,0,391
BIHAR,MUZAFFARPUR,MUSHAHARI,134,2,1489,1625,0,1625
BIHAR,MUZAFFARPUR,PAROO,207,10,2050,2267,0,2267
BIHAR,MUZAFFARPUR,SAHEBGANJ,200,5,1931,2136,17,2153
BIHAR,MUZAFFARPUR,SAKRA,269,5,3129,3403,0,3403
BIHAR,MUZAFFARPUR,SARAIYA,260,1,2315,2576,17,2593
BIHAR,NALANDA,ASTHAWAN,57,1,781,839,86,925
BIHAR,NALANDA,BEN,11,15,416,442,0,442
BIHAR,NALANDA,BIHARSARIF,35,4,659,698,6,704
BIHAR,NALANDA,BIND,20,1,806,827,0,827
BIHAR,NALANDA,CHANDI,52,0,958,1010,4,1014
BIHAR,NALANDA,EKANGARSARAI,37,0,964,1001,13,1014
BIHAR,NALANDA,GIRIAK,55,0,894,949,1,950
BIHAR,NALANDA,HARNAUT,39,7,1187,1233,0,1233
BIHAR,NALANDA,HILSA,145,70,1530,1745,9,1754
BIHAR,NALANDA,ISLAMPUR,55,1,1106,1162,8,1170
BIHAR,NALANDA,KARAI PARSURAI,47,97,566,710,10,720
BIHAR,NALANDA,KATRISARAI,18,7,322,347,0,347
BIHAR,NALANDA,NAGAR NAUSA,61,0,977,1038,14,1052
BIHAR,NALANDA,NOORSARAI,4,0,133,137,0,137
BIHAR,NALANDA,PARWALPUR,5,0,335,340,0,340
BIHAR,NALANDA,RAHUI,56,6,916,978,2,980
BIHAR,NALANDA,RAJGIR,46,76,717,839,3,842
BIHAR,NALANDA,SARMERA,107,20,1010,1137,0,1137
BIHAR,NALANDA,SILAO,29,2,612,643,7,650
BIHAR,NALANDA,THARTHARI,13,0,349,362,9,371
BIHAR,NAWADA,AKBARPUR,171,6,1926,2103,5,2108
BIHAR,NAWADA,GOBINDPUR,64,0,516,580,0,580
BIHAR,NAWADA,HISUA,48,0,769,817,0,817
BIHAR,NAWADA,KANWAKOL,85,17,578,680,0,680
BIHAR,NAWADA,KASHICHOK,6,0,263,269,0,269
BIHAR,NAWADA,MESKAUR,81,0,519,600,19,619
BIHAR,NAWADA,NARDIGANJ,79,10,1056,1145,0,1145
BIHAR,NAWADA,NARHAT,82,9,1192,1283,0,1283
BIHAR,NAWADA,NAWADA,120,64,1844,2028,13,2041
BIHAR,NAWADA,PAKRIWARAMA,130,6,1524,1660,0,1660
BIHAR,NAWADA,RAJANLI,80,3,1190,1273,2,1275
BIHAR,NAWADA,ROH,126,42,969,1137,0,1137
BIHAR,NAWADA,SIRDOLA,108,1,809,918,43,961
BIHAR,NAWADA,WARSHALAGANJ,71,0,1254,1325,1,1326
BIHAR,PAKUR,MAHESHPUR,3,21,132,156,0,156
BIHAR,PAKUR,PAKUR,0,0,45,45,0,45
BIHAR,PATNA,ATHMAL GOLA,15,0,513,528,0,528
BIHAR,PATNA,BAKHTIARPUR,68,6,1109,1183,1,1184
BIHAR,PATNA,BARH,102,6,866,974,2,976
BIHAR,PATNA,BELCHI,37,0,582,619,1,620
BIHAR,PATNA,BIHTA,167,7,1573,1747,36,1783
BIHAR,PATNA,BIKRAM,64,1,783,848,1,849
BIHAR,PATNA,DANAPUR,14,1,689,704,0,704
BIHAR,PATNA,DANIAWAN,30,0,213,243,13,256
BIHAR,PATNA,DHANARUA,167,1,2687,2855,0,2855
BIHAR,PATNA,DULHAN BAZAR,25,14,590,629,4,633
BIHAR,PATNA,FATUHA,46,11,764,821,0,821
BIHAR,PATNA,GHOSWARI,90,13,436,539,0,539
BIHAR,PATNA,KHUSRUPUR,26,0,769,795,1,796
BIHAR,PATNA,MANER,99,16,708,823,0,823
BIHAR,PATNA,MASAURHI,127,2,1664,1793,10,1803
BIHAR,PATNA,MOKAMAH,58,1,666,725,0,725
BIHAR,PATNA,NAUBATPUR,138,1,1530,1669,0,1669
BIHAR,PATNA,PALIGANJ,32,6,1313,1351,0,1351
BIHAR,PATNA,PANDARAK,50,7,800,857,0,857
BIHAR,PATNA,PATNA SADAR,19,2,537,558,1,559
BIHAR,PATNA,PHULWARISARIF,28,10,938,976,0,976
BIHAR,PATNA,PUNPUN,89,8,1034,1131,0,1131
BIHAR,PATNA,SAMPATCHAK,52,2,957,1011,0,1011
BIHAR,PURNIA,AMOUR,79,11,1984,2074,0,2074
BIHAR,PURNIA,BAISA,217,29,1705,1951,0,1951
BIHAR,PURNIA,BAISI,156,29,1505,1690,0,1690
BIHAR,PURNIA,BAMNANKHI,301,200,1973,2474,10,2484
BIHAR,PURNIA,BARAHARAKOTHI,116,71,784,971,0,971
BIHAR,PURNIA,BHAWANIPUR,228,75,1382,1685,1,1686
BIHAR,PURNIA,DAGARUA,92,64,1425,1581,0,1581
BIHAR,PURNIA,DHAMDAHA,227,201,1197,1625,0,1625
BIHAR,PURNIA,JALALGARH,186,34,725,945,0,945
BIHAR,PURNIA,KASBA,100,103,1098,1301,0,1301
BIHAR,PURNIA,KRITYANANDNAGAR,268,179,2299,2746,0,2746
BIHAR,PURNIA,PURNIA EAST,85,198,1360,1643,0,1643
BIHAR,PURNIA,RUPAULI,493,118,1968,2579,0,2579
BIHAR,PURNIA,SOINAGAR,74,44,690,808,0,808
BIHAR,RANCHI,BERO,0,0,3,3,0,3
BIHAR,RANCHI,MANDAR,3,57,16,76,0,76
BIHAR,RANCHI,TAMAR,0,0,0,0,2,2
BIHAR,RANCHI,TORPA,0,9,0,9,0,9
BIHAR,ROHTAS,AKORHIGOLA,54,0,718,772,34,806
BIHAR,ROHTAS,BIKRAMGANJ,55,2,774,831,5,836
BIHAR,ROHTAS,CHENARI,64,1,366,431,0,431
BIHAR,ROHTAS,DAWATH,56,0,224,280,108,388
BIHAR,ROHTAS,DEHRI,112,6,1817,1935,0,1935
BIHAR,ROHTAS,DINARA,93,10,1587,1690,0,1690
BIHAR,ROHTAS,KARAKAT,47,17,630,694,114,808
BIHAR,ROHTAS,KARGHAHAR,111,12,2683,2806,0,2806
BIHAR,ROHTAS,KUCHAI,37,2,1306,1345,2,1347
BIHAR,ROHTAS,NASHRIGANJ,60,0,427,487,0,487
BIHAR,ROHTAS,NAWHATTA,4,0,6,10,34,44
BIHAR,ROHTAS,NOKHA,76,1,450,527,1,528
BIHAR,ROHTAS,RAJPUR,29,7,268,304,10,314
BIHAR,ROHTAS,ROHTAS,24,2,542,568,0,568
BIHAR,ROHTAS,SANJHANLI,38,3,251,292,29,321
BIHAR,ROHTAS,SASARAM,81,2,812,895,54,949
BIHAR,ROHTAS,SHEOSAGAR,105,6,789,900,11,911
BIHAR,ROHTAS,SURJPURA,41,0,168,209,0,209
BIHAR,ROHTAS,TELAUTHU,125,0,1806,1931,0,1931
BIHAR,SAHARSA,BANMA ITAHARI,59,0,307,366,0,366
BIHAR,SAHARSA,KAHRA,118,5,896,1019,0,1019
BIHAR,SAHARSA,MAHISHI,213,1,842,1056,0,1056
BIHAR,SAHARSA,NAUHATTA,1280,0,0,1280,0,1280
BIHAR,SAHARSA,PATARGHAT,120,0,422,542,6,548
BIHAR,SAHARSA,SALAKHUA,140,5,703,848,0,848
BIHAR,SAHARSA,SATTAR KATAIYA,337,21,1486,1844,0,1844
BIHAR,SAHARSA,SAUR BAZAR,123,1,829,953,0,953
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,180,0,697,877,0,877
BIHAR,SAHARSA,SONBARSA,193,64,763,1020,0,1020
BIHAR,SAHEBGANJ,BARHAIT,0,0,1,1,0,1
BIHAR,SAHEBGANJ,BARHARWA,8,1,47,56,0,56
BIHAR,SAHEBGANJ,MANDRO,0,1,0,1,1,2
BIHAR,SAHEBGANJ,RAJMAHAL,35,2,148,185,41,226
BIHAR,SAHEBGANJ,SAHEBGANJ,78,113,509,700,0,700
BIHAR,SAHEBGANJ,UDHUWA,5,0,774,779,0,779
BIHAR,SAMASTIPUR,BIBHUTIPUR,174,2,2586,2762,0,2762
BIHAR,SAMASTIPUR,BITHAN,216,2,752,970,0,970
BIHAR,SAMASTIPUR,DALSINGHSARAI,137,4,1529,1670,2,1672
BIHAR,SAMASTIPUR,HASANPUR,214,4,1140,1358,222,1580
BIHAR,SAMASTIPUR,KALYANPUR,191,2,2416,2609,0,2609
BIHAR,SAMASTIPUR,KHANPUR,93,3,1060,1156,1,1157
BIHAR,SAMASTIPUR,MOHANPUR,6,0,324,330,0,330
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,110,18,1026,1154,15,1169
BIHAR,SAMASTIPUR,MORWA,90,4,1617,1711,1,1712
BIHAR,SAMASTIPUR,PATORI,45,12,1077,1134,2,1136
BIHAR,SAMASTIPUR,PUSA,74,0,1056,1130,0,1130
BIHAR,SAMASTIPUR,ROSERA,102,17,1151,1270,0,1270
BIHAR,SAMASTIPUR,SAMASTIPUR,165,0,1638,1803,0,1803
BIHAR,SAMASTIPUR,SARAIRANJAN,114,1,1562,1677,0,1677
BIHAR,SAMASTIPUR,SHIWAJINAGAR,115,3,1402,1520,51,1571
BIHAR,SAMASTIPUR,SINGHIYA,420,11,483,914,1,915
BIHAR,SAMASTIPUR,TAJPUR,102,119,1321,1542,1,1543
BIHAR,SAMASTIPUR,UJIARPUR,91,39,1993,2123,167,2290
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,86,1,1326,1413,0,1413
BIHAR,SAMASTIPUR,WARISNAGAR,87,8,1036,1131,0,1131
BIHAR,SARAN,AMNOUR,91,7,1804,1902,3,1905
BIHAR,SARAN,BANIAPUR,67,7,641,715,0,715
BIHAR,SARAN,CHAPRA,47,3,894,944,0,944
BIHAR,SARAN,DARIYAPUR,79,25,1948,2052,0,2052
BIHAR,SARAN,DIGHWARA,49,3,651,703,1,704
BIHAR,SARAN,EKMA,133,1,1304,1438,0,1438
BIHAR,SARAN,GARKHA,107,4,1700,1811,3,1814
BIHAR,SARAN,ISUAPUR,60,17,967,1044,1,1045
BIHAR,SARAN,JALALPUR,128,8,1387,1523,0,1523
BIHAR,SARAN,LAHLADPUR JANTA BAZA,76,0,241,317,0,317
BIHAR,SARAN,MAKER,39,1,561,601,0,601
BIHAR,SARAN,MANJHI,113,4,1662,1779,5,1784
BIHAR,SARAN,MARHAURA,114,43,2072,2229,172,2401
BIHAR,SARAN,MASARAKH,101,7,1566,1674,0,1674
BIHAR,SARAN,NAGRA,32,1,813,846,0,846
BIHAR,SARAN,PANAPUR,74,1,962,1037,0,1037
BIHAR,SARAN,PARSA,65,1,1256,1322,0,1322
BIHAR,SARAN,RIVILGANJ,59,4,457,520,0,520
BIHAR,SARAN,SONEPUR,17,3,717,737,0,737
BIHAR,SARAN,TARAIYA,44,1,967,1012,0,1012
BIHAR,SHEIKHPURA,ARIARI,105,2,1193,1300,11,1311
BIHAR,SHEIKHPURA,BARBIGHA,92,0,1042,1134,0,1134
BIHAR,SHEIKHPURA,CHEBARA,87,0,895,982,0,982
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,13,0,262,275,3,278
BIHAR,SHEIKHPURA,SHEIKHPURA,35,2,978,1015,1,1016
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,14,7,604,625,0,625
BIHAR,SHEOHAR,DUMARI KATSARI,18,6,452,476,0,476
BIHAR,SHEOHAR,PIPRAHI,51,3,871,925,0,925
BIHAR,SHEOHAR,PURNAHIA,49,1,632,682,0,682
BIHAR,SHEOHAR,SHEOHAR,36,2,1350,1388,0,1388
BIHAR,SHEOHAR,TARIYANI,43,2,940,985,0,985
BIHAR,SINGHBHUM EAST,BAHARAGORA,59,306,420,785,26,811
BIHAR,SINGHBHUM EAST,CHAKULIA,6,364,93,463,0,463
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,0,0,4,4,0,4
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,0,0,7,7,4,11
BIHAR,SINGHBHUM WEST,SARAIKELA,0,1,3,4,0,4
BIHAR,SITAMARHI,BAIRBANJYA,65,40,721,826,0,826
BIHAR,SITAMARHI,BAJAPATTI,88,0,613,701,0,701
BIHAR,SITAMARHI,BATHNAHA,169,3,2120,2292,0,2292
BIHAR,SITAMARHI,BELSAND,45,0,594,639,0,639
BIHAR,SITAMARHI,BOKHARA,32,9,495,536,0,536
BIHAR,SITAMARHI,CHURAUT,33,0,217,250,0,250
BIHAR,SITAMARHI,DUMRA,127,1,1238,1366,1,1367
BIHAR,SITAMARHI,MEJARGANJ,91,4,836,931,0,931
BIHAR,SITAMARHI,NANPUR,67,0,686,753,0,753
BIHAR,SITAMARHI,PARIHAR,50,3,419,472,0,472
BIHAR,SITAMARHI,PARSAUNI,71,0,576,647,0,647
BIHAR,SITAMARHI,PUPARI,59,0,518,577,0,577
BIHAR,SITAMARHI,RIGA,67,2,899,968,0,968
BIHAR,SITAMARHI,RUNISAIDPUR,96,1,1659,1756,26,1782
BIHAR,SITAMARHI,SONBARSA,73,0,938,1011,0,1011
BIHAR,SITAMARHI,SUPPI,44,11,889,944,0,944
BIHAR,SITAMARHI,SURSAND,21,0,195,216,0,216
BIHAR,SIWAN,ANDAR,183,2,1458,1643,0,1643
BIHAR,SIWAN,BARHARIA,191,5,2202,2398,0,2398
BIHAR,SIWAN,BASANTPUR,48,0,649,697,4,701
BIHAR,SIWAN,BHAGWANPUR GHAT,133,20,1561,1714,0,1714
BIHAR,SIWAN,DARAULI,156,10,1759,1925,1,1926
BIHAR,SIWAN,DARAUNDHA,228,29,1859,2116,0,2116
BIHAR,SIWAN,GORAIKOTHI,102,2,1197,1301,0,1301
BIHAR,SIWAN,GUTHANI,159,15,1275,1449,0,1449
BIHAR,SIWAN,HUSSAINGANJ,175,2,1595,1772,1,1773
BIHAR,SIWAN,LAKRI NABIGANJ,57,9,929,995,0,995
BIHAR,SIWAN,MAHRAJGANJ,225,1,1473,1699,0,1699
BIHAR,SIWAN,MAIRWA,134,3,1822,1959,2,1961
BIHAR,SIWAN,PACHRUKHI,245,0,1901,2146,0,2146
BIHAR,SIWAN,RAGHUNATHPUR,83,4,1479,1566,0,1566
BIHAR,SIWAN,SISWAN,98,17,1481,1596,0,1596
BIHAR,SIWAN,SIWAN,212,14,1667,1893,0,1893
BIHAR,SUPAUL,BASANTPUR,184,9,1059,1252,1,1253
BIHAR,SUPAUL,CHHATAPUR,198,29,960,1187,0,1187
BIHAR,SUPAUL,KISHANPUR,235,9,1424,1668,0,1668
BIHAR,SUPAUL,MARAUNA,40,5,1033,1078,0,1078
BIHAR,SUPAUL,NIRMALI,25,0,405,430,0,430
BIHAR,SUPAUL,PIPRA,254,2,1445,1701,0,1701
BIHAR,SUPAUL,PRATAPGANJ,37,0,560,597,0,597
BIHAR,SUPAUL,RAGHOPUR,90,0,550,640,0,640
BIHAR,SUPAUL,SUPAUL,334,4,2539,2877,1,2878
BIHAR,SUPAUL,TRIBANIGANJ,231,117,1558,1906,0,1906
BIHAR,VAISHALI,BHAGWANPUR,136,0,1128,1264,0,1264
BIHAR,VAISHALI,BIDUPUR,87,12,1176,1275,0,1275
BIHAR,VAISHALI,CHEHRALALA,73,0,725,798,0,798
BIHAR,VAISHALI,GORAUL,65,25,841,931,1,932
BIHAR,VAISHALI,HAJIPUR,132,0,1568,1700,16,1716
BIHAR,VAISHALI,JANDAHA,143,3,1700,1846,20,1866
BIHAR,VAISHALI,LALGANJ,106,1,1356,1463,0,1463
BIHAR,VAISHALI,MAHNAR,69,1,627,697,40,737
BIHAR,VAISHALI,MAHUA,171,9,2225,2405,0,2405
BIHAR,VAISHALI,PATEHRIBELSAR,63,15,551,629,0,629
BIHAR,VAISHALI,PATEPUR,184,25,2540,2749,23,2772
BIHAR,VAISHALI,PREMRAJ,45,0,619,664,0,664
BIHAR,VAISHALI,RAGHOPUR,72,1,650,723,498,1221
BIHAR,VAISHALI,RAJAPAKAR,58,2,757,817,196,1013
BIHAR,VAISHALI,SAHDAI BUZURG,108,14,1311,1433,24,1457
BIHAR,VAISHALI,VAISHALI,75,4,1144,1223,1,1224
GOA,NORTH GOA,SATARI,0,0,20,20,0,20
GOA,SOUTH GOA,CANACONA,0,0,3,3,1,4
GOA,SOUTH GOA,MORMUGAO,0,0,2,2,0,2
GOA,SOUTH GOA,SANGUEM,0,0,2,2,0,2
HARYANA,AMBALA,AMBALA,287,56,4988,5331,51,5382
HARYANA,AMBALA,BARARA,187,43,2779,3009,13,3022
HARYANA,AMBALA,NARAINGARH,265,150,5759,6174,166,6340
HARYANA,BHIWANI,BAWANI KHERA,17,6,1318,1341,0,1341
HARYANA,BHIWANI,BHIWANI KHERA,165,116,4521,4802,8,4810
HARYANA,BHIWANI,DADRI,123,195,8562,8880,9,8889
HARYANA,BHIWANI,LOHARU,236,58,2352,2646,0,2646
HARYANA,BHIWANI,TOSHAM,15,11,758,784,2,786
HARYANA,FARIDABAD,BALLABHGARH,155,30,6321,6506,13,6519
HARYANA,FARIDABAD,FARIDABAD,139,88,4753,4980,96,5076
HARYANA,FARIDABAD,HATHIN,104,42,2524,2670,24,2694
HARYANA,FARIDABAD,HODAL,11,30,1034,1075,15,1090
HARYANA,FARIDABAD,PALWAL,374,105,9680,10159,67,10226
HARYANA,GURGAON,FEROZEPUR JHARIKA,19,14,3406,3439,34,3473
HARYANA,GURGAON,GURGAON,55,43,10188,10286,91,10377
HARYANA,GURGAON,NUH,58,82,9302,9442,84,9526
HARYANA,GURGAON,PUNHANA,118,50,5138,5306,58,5364
HARYANA,HISAR,ADAMPUR,71,10,1975,2056,5,2061
HARYANA,HISAR,FATEHABAD,314,44,9194,9552,33,9585
HARYANA,HISAR,HANSI I,335,52,7079,7466,14,7480
HARYANA,HISAR,HISAR I,372,84,10610,11066,57,11123
HARYANA,HISAR,NARNAUND,22,0,1758,1780,1,1781
HARYANA,HISAR,RATIA,608,93,4728,5429,42,5471
HARYANA,HISAR,TOHANA,321,44,7453,7818,53,7871
HARYANA,JIND,JIND,124,110,10460,10694,104,10798
HARYANA,JIND,NARWANA,90,142,10300,10532,36,10568
HARYANA,JIND,SAFIDON,121,208,7992,8321,32,8353
HARYANA,KAITHAL,GUHALA,224,825,10406,11455,132,11587
HARYANA,KAITHAL,KAITHAL,298,683,18204,19185,193,19378
HARYANA,KARNAL,ASANDH,154,225,7260,7639,133,7772
HARYANA,KARNAL,GHARAUNDA,491,274,11475,12240,93,12333
HARYANA,KARNAL,INDRI,426,170,9032,9628,119,9747
HARYANA,KARNAL,KARNAL,257,292,13799,14348,167,14515
HARYANA,KARNAL,NILOKHERI,193,157,7475,7825,110,7935
HARYANA,KURUKSHETRA,PEHOWA,128,282,10719,11129,113,11242
HARYANA,KURUKSHETRA,SHAHBAD,169,318,5759,6246,43,6289
HARYANA,KURUKSHETRA,THANESAR,657,412,17109,18178,198,18376
HARYANA,MEHANDERGARH,MAHENDERGARH,191,583,12938,13712,138,13850
HARYANA,MEHANDERGARH,NARNAUL,173,98,9884,10155,225,10380
HARYANA,PANCHKULA,KALKA,8,4,440,452,4,456
HARYANA,PANCHKULA,PANCHKULA,22,7,687,716,11,727
HARYANA,PANIPAT,PANIPAT,193,559,17273,18025,218,18243
HARYANA,PANIPAT,SMALKHA,126,396,7518,8040,67,8107
HARYANA,RIWARI,BAWAL,81,220,3248,3549,40,3589
HARYANA,RIWARI,NAHAR,76,32,4315,4423,33,4456
HARYANA,RIWARI,RIWARI,287,728,13914,14929,284,15213
HARYANA,ROHTAK,BAHADURGARH,114,382,7665,8161,342,8503
HARYANA,ROHTAK,BERI,15,34,3327,3376,12,3388
HARYANA,ROHTAK,JHAJJAR,409,1165,20922,22496,244,22740
HARYANA,ROHTAK,MEHAM,42,129,4858,5029,27,5056
HARYANA,ROHTAK,ROHTAK,90,443,10211,10744,224,10968
HARYANA,SIRSA,DABWALI,121,190,4530,4841,22,4863
HARYANA,SIRSA,ELLENABAD,38,1,2020,2059,10,2069
HARYANA,SIRSA,RANIA,40,66,1901,2007,13,2020
HARYANA,SIRSA,SIRSA,284,457,14899,15640,130,15770
HARYANA,SONIPAT,GANAUR,981,116,2229,3326,10,3336
HARYANA,SONIPAT,GOHANA,198,293,8126,8617,78,8695
HARYANA,SONIPAT,KATHURA,165,489,9558,10212,79,10291
HARYANA,SONIPAT,SONIPAT,154,451,13104,13709,99,13808
HARYANA,YAMUNA NAGAR,CHHACHHROLI,263,539,8283,9085,70,9155
HARYANA,YAMUNA NAGAR,JAGADARI,832,372,15406,16610,175,16785
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,0,0,1,1,0,1
HIMACHAL PRADESH,Bilaspur,Naina Devi,0,0,21,21,0,21
HIMACHAL PRADESH,Hamirpur,Barsar,0,0,3,3,0,3
HIMACHAL PRADESH,Hamirpur,Bhoranj,0,0,5,5,0,5
HIMACHAL PRADESH,Hamirpur,Hamirpur,0,0,3,3,1,4
HIMACHAL PRADESH,Kangra,Dera Gopipur,0,0,10,10,0,10
HIMACHAL PRADESH,Kangra,Fatehpur,0,0,29,29,0,29
HIMACHAL PRADESH,Kangra,Indora,24,2,231,257,4,261
HIMACHAL PRADESH,Kangra,Jaisinghpur,0,0,5,5,0,5
HIMACHAL PRADESH,Kangra,Jawali,0,0,0,0,3,3
HIMACHAL PRADESH,Kangra,Palampur,0,0,0,0,1,1
HIMACHAL PRADESH,Mandi,Baldwara,0,0,0,0,4,4
HIMACHAL PRADESH,Mandi,Mandi,11,0,53,64,9,73
HIMACHAL PRADESH,Mandi,Sundarnagar,0,0,1,1,1,2
HIMACHAL PRADESH,Sirmaur,Nahan,1,1,0,2,0,2
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,20,0,151,171,4,175
HIMACHAL PRADESH,Solan,Nalagarh,5,0,55,60,25,85
HIMACHAL PRADESH,Una,Amb,0,2,52,54,58,112
HIMACHAL PRADESH,Una,Bangana,0,0,2,2,0,2
HIMACHAL PRADESH,Una,Haroli,0,0,0,0,165,165
HIMACHAL PRADESH,Una,Una,9,0,649,658,3,661
JAMMU & KASHMIR,Budgam,Budgam,,,0,0,1,1
JAMMU & KASHMIR,Jammu,Akhnoor,1,,,1,0,1
JAMMU & KASHMIR,Jammu,Bishna,42,,82,124,321,445
JAMMU & KASHMIR,Jammu,Jammu,0,,0,0,11,11
JAMMU & KASHMIR,Jammu,R.S.Pora,134,,252,386,5,391
JAMMU & KASHMIR,Jammu,Samba,84,,87,171,49,220
JAMMU & KASHMIR,Kathua,Hiranagar,3,,156,159,46,205
JAMMU & KASHMIR,Kathua,Kathua,9,,13,22,0,22
JAMMU & KASHMIR,Kupwara,Kupwara,,,2,2,9,11
JAMMU & KASHMIR,Srinagar,Srinagar,,,1,1,5,6
KARNATAKA,BANGALORE RURAL,CHANNAPATNA,3,0,121,124,0,124
KARNATAKA,BANGALORE RURAL,DEVANAHALLI,69,92,921,1082,0,1082
KARNATAKA,BANGALORE RURAL,DODDABALLAPUR,59,53,1423,1535,21,1556
KARNATAKA,BANGALORE RURAL,HOSAKOTE,54,28,755,837,0,837
KARNATAKA,BANGALORE RURAL,KANAKAPURA,75,19,1227,1321,0,1321
KARNATAKA,BANGALORE RURAL,MAGADI,110,50,577,737,3,740
KARNATAKA,BANGALORE RURAL,NELAMANGALA,63,42,1191,1296,13,1309
KARNATAKA,BANGALORE RURAL,RAMANAGARA,62,16,532,610,0,610
KARNATAKA,BANGALORE URBAN,ANEKAL,3,0,43,46,0,46
KARNATAKA,BANGALORE URBAN,BANGALORE NORTH,81,22,1007,1110,0,1110
KARNATAKA,BANGALORE URBAN,BANGALORE SOUTH,64,15,1103,1182,0,1182
KARNATAKA,BELGAUM,ATHNI,12,2,558,572,0,572
KARNATAKA,BELGAUM,BELGAUM,8,9,1340,1357,0,1357
KARNATAKA,BELGAUM,CHIKODI,13,2,556,571,0,571
KARNATAKA,BELGAUM,GOKAK,9,8,545,562,0,562
KARNATAKA,BELGAUM,HUKKERI,14,5,260,279,0,279
KARNATAKA,BELGAUM,KHANAPUR,28,5,587,620,1,621
KARNATAKA,BELGAUM,PARASGAD,112,43,778,933,0,933
KARNATAKA,BELGAUM,RAMDURG,0,0,58,58,0,58
KARNATAKA,BELGAUM,RAYBAG,1,5,71,77,0,77
KARNATAKA,BELGAUM,SAMPGAON,1,2,57,60,0,60
KARNATAKA,BELLARY,BELLARY,27,56,193,276,0,276
KARNATAKA,BELLARY,H.B. HALLY,3,0,0,3,0,3
KARNATAKA,BELLARY,HADAGALI,44,14,203,261,0,261
KARNATAKA,BELLARY,HARAPANA HALLI,30,7,146,183,28,211
KARNATAKA,BELLARY,HOSPET,2,0,4,6,0,6
KARNATAKA,BELLARY,KUDLIGI,42,89,449,580,0,580
KARNATAKA,BELLARY,SANDUR,12,18,83,113,0,113
KARNATAKA,BELLARY,SIRAGUPPA,1,9,45,55,0,55
KARNATAKA,BIDAR,AURAD,1,0,6,7,4,11
KARNATAKA,BIDAR,BASAVA KALYANA,1,0,31,32,0,32
KARNATAKA,BIDAR,BHALKI,2,2,53,57,0,57
KARNATAKA,BIDAR,BIDAR,9,1,99,109,21,130
KARNATAKA,BIDAR,HUMANABAD,8,1,65,74,0,74
KARNATAKA,BIJAPUR,BADAMI,20,11,399,430,0,430
KARNATAKA,BIJAPUR,BAGALKOT,0,0,26,26,0,26
KARNATAKA,BIJAPUR,BAGEWADI,0,0,11,11,0,11
KARNATAKA,BIJAPUR,BIJAPUR,34,4,150,188,0,188
