-----
{
 "description": "The table refers to Block wise Potential Utilized through Shallow Tubewells . The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.13.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.13.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
KERALA,IDDUKKI,KATTAPPANA,0,0,366,0,366
KERALA,IDDUKKI,THODUPUZHA,0,0,9,0,9
KERALA,KANNUR,IRITTY,0,2,193,34,229
KERALA,KASARAGODE,KANHANGAD,4,3,19,9,35
KERALA,KASARAGODE,KANHANGAD MUNICIP,1,0,2,0,3
KERALA,KASARAGODE,KASARAGODE,42,43,20,15,121
KERALA,KASARAGODE,KASARAGODE MUNICIP,0,0,29,1,30
KERALA,KASARAGODE,MANJESWARAM,0,15,45,22,82
KERALA,KASARAGODE,NEELESWARAM,0,0,42,103,146
KERALA,KOLLAM,ANCHAL,0,0,5,18,22
KERALA,KOLLAM,CHADAYAMANGALAM,0,0,0,3,3
KERALA,KOLLAM,CHAVARA,0,0,1,3,4
KERALA,KOLLAM,CHITTUMALA,17,16,6,1,40
KERALA,KOLLAM,ITHIKKARA,6,6,0,0,12
KERALA,KOLLAM,KARUNAGAPPALLY,2,2,0,0,4
KERALA,KOLLAM,KOLLAM CORPORATION,0,0,0,0,0
KERALA,KOLLAM,KOTTARAKKARA,12,12,0,0,24
KERALA,KOLLAM,OCHIRA,0,0,1,5,6
KERALA,KOLLAM,PARAVOOR,3,10,10,10,34
KERALA,KOLLAM,PATHANAPURAM,0,0,8,5,13
KERALA,KOLLAM,SASTHAMCOTTA,2,2,4,2,11
KERALA,KOLLAM,VETTIKKAVALA,4,3,0,0,8
KERALA,KOTTAYAM,ERATTUPETTAH,0,0,4,0,4
KERALA,KOTTAYAM,KADUTHURUTHY,0,0,0,0,0
KERALA,KOTTAYAM,PALLAM,0,0,1,0,2
KERALA,KOTTAYAM,PAMPADY,0,0,236,0,236
KERALA,KOTTAYAM,UZHAVOOR,0,0,5,0,5
KERALA,KOTTAYAM,VAIKOM,0,0,0,0,1
KERALA,KOZHIKODE,KOZHIKKODE,0,0,7,2,9
KERALA,KOZHIKODE,KUNNUMEL,4,0,79,5,88
KERALA,KOZHIKODE,PERAMBRA,3,2,60,11,75
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,16,0,16
KERALA,MALAPPURAM,KONDOTTY,0,6,7,5,18
KERALA,MALAPPURAM,MALAPPURAM,2,1,10,8,21
KERALA,MALAPPURAM,MANKADA,1,1,14,2,17
KERALA,MALAPPURAM,NILAMBOOR,13,9,54,9,85
KERALA,MALAPPURAM,PERINTHALMANNA,0,0,6,1,7
KERALA,MALAPPURAM,PONNANI MUNI,0,0,10,0,10
KERALA,MALAPPURAM,THANUR,0,4,16,3,23
KERALA,MALAPPURAM,THIRUR,0,12,26,4,42
KERALA,MALAPPURAM,THIRURANGADI,3,2,69,53,127
KERALA,PALAKKAD,ALATHUR,66,45,78,2,191
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,2,2,0,0,3
KERALA,PALAKKAD,CHITUR,28,13,68,14,123
KERALA,PALAKKAD,KOLLENGODE,18,18,45,5,85
KERALA,PALAKKAD,KUZHALMANNAM,1,36,12,0,49
KERALA,PALAKKAD,MALAMPUZHA,28,14,10,4,57
KERALA,PALAKKAD,MANNARKKAD,2,0,7,5,14
KERALA,PALAKKAD,NENMARA,25,21,42,5,93
KERALA,PALAKKAD,OTTAPPALAM,3,3,1,0,8
KERALA,PALAKKAD,PALAKKAD,250,60,68,45,423
KERALA,PALAKKAD,PALAKKAD MUNI,4,4,1,0,9
KERALA,PALAKKAD,PATTAMBI,0,6,3,1,9
KERALA,PALAKKAD,SREEKRISHNAPURAM,5,0,0,0,5
KERALA,PALAKKAD,THRITHALA,0,0,1,0,1
KERALA,PATHANAMTHITTA,ELANTHUR,0,0,2,1,3
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,18,6,24
KERALA,PATHANAMTHITTA,KONNI,0,0,8,0,8
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,2,15,7,24
KERALA,PATHANAMTHITTA,PANDALAM,0,0,8,6,13
KERALA,PATHANAMTHITTA,PARAKKODE,0,0,2,0,2
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,6,0,6
KERALA,PATHANAMTHITTA,PULIKEEZHU,2,0,1,1,4
KERALA,PATHANAMTHITTA,RANNI,0,0,41,8,49
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,2,0,2
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,0,0,0,10,10
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,2,2,2,1,7
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,0,0,16,12,28
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,0,0,4,12,16
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,2,3,5,1,11
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,3,4,9,3,17
KERALA,THIRUVANANTHAPURAM,VARKALA,0,0,4,2,5
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,0,0,2,0,2
KERALA,THIRUVANANTHAPURAM,VELLANADU,0,1,3,1,5
KERALA,THRISSUR,ANTHIKKAD,0,0,3,0,3
KERALA,THRISSUR,CHALAKUDY MUNI,53,53,43,0,149
KERALA,THRISSUR,CHOWANNUR,0,0,1,0,1
KERALA,THRISSUR,IRINJALAKKUDA,0,0,27,19,46
KERALA,THRISSUR,KODUNGALLUR,0,0,25,0,25
KERALA,THRISSUR,MALA,0,0,4,3,7
KERALA,THRISSUR,MATHILAKOM,0,0,70,22,92
KERALA,THRISSUR,PAZHAYANNUR,32,32,32,41,137
KERALA,THRISSUR,PUZHAKKAL,7,6,59,39,111
KERALA,THRISSUR,THALIKULAM,0,0,51,10,61
KERALA,THRISSUR,VADAKKANCHERRY,46,37,83,22,189
KERALA,THRISSUR,VELLANGALLUR,1,1,17,9,28
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,7,2,0,0,9
MADHYA PRADESH,BALAGHAT,LANJI,10,0,0,0,10
MADHYA PRADESH,BALAGHAT,WARASEONI,5,3,1,0,10
MADHYA PRADESH,BARWANI,BARWANI,157,80,0,0,236
MADHYA PRADESH,BARWANI,PANSEMAL,1472,695,0,0,2167
MADHYA PRADESH,BARWANI,PATI,12,25,0,0,37
MADHYA PRADESH,BARWANI,SENDHWA,60,71,0,0,131
MADHYA PRADESH,BARWANI,THIKRI,36,15,0,0,52
MADHYA PRADESH,BETUL,AMLA,72,387,42,2,503
MADHYA PRADESH,BETUL,ATHNER,8,26,0,0,34
MADHYA PRADESH,BETUL,BETUL,119,1060,215,0,1394
MADHYA PRADESH,BETUL,BHAINSDEHI,1,25,5,0,31
MADHYA PRADESH,BETUL,BHIMPURA,0,4,0,0,4
MADHYA PRADESH,BETUL,CHICHOLI,8,99,0,0,107
MADHYA PRADESH,BETUL,GHODA DONGRI,3,141,3,0,147
MADHYA PRADESH,BETUL,MULTAI,46,305,13,0,364
MADHYA PRADESH,BETUL,PRABHAT PATTAN,1,22,0,0,24
MADHYA PRADESH,BETUL,SHAHPUR,0,22,0,0,22
MADHYA PRADESH,BHIND,ATER,109,1787,0,16,1912
MADHYA PRADESH,BHIND,BHIND,0,3118,0,0,3118
MADHYA PRADESH,BHIND,GOHAD,124,1440,0,0,1565
MADHYA PRADESH,BHIND,LAHAR,0,532,0,0,532
MADHYA PRADESH,BHIND,MEHAGOAN,33,1517,8,0,1558
MADHYA PRADESH,BHOPAL,BERASIA,0,0,0,0,0
MADHYA PRADESH,BHOPAL,FUNDA,56,4234,2,1,4293
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,0,236,0,0,236
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,102,0,0,102
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,2,0,0,2
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,0,22,0,0,22
MADHYA PRADESH,CHHATARPUR,GAURIHAR,1,112,0,0,112
MADHYA PRADESH,CHHATARPUR,LAUNDI,0,5,0,0,5
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,86,0,0,86
MADHYA PRADESH,CHHINDWARA,BICHHUA,5,25,0,0,30
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,287,1178,191,0,1656
MADHYA PRADESH,CHHINDWARA,CHOURAI,0,2,4,0,6
MADHYA PRADESH,CHHINDWARA,JAMAI,0,58,13,0,71
MADHYA PRADESH,CHHINDWARA,MOHKHED,87,320,2,0,409
MADHYA PRADESH,CHHINDWARA,PARASIA,372,1433,0,1,1806
MADHYA PRADESH,CHHINDWARA,TAMIA,0,265,0,0,265
MADHYA PRADESH,DAMOH,BATIYAGHAR,6,5404,8,0,5418
MADHYA PRADESH,DAMOH,DAMOH,14,585,0,0,599
MADHYA PRADESH,DAMOH,HATTA,0,1818,0,0,1818
MADHYA PRADESH,DAMOH,JABERA,0,678,1,0,679
MADHYA PRADESH,DAMOH,PATERA,0,778,0,0,778
MADHYA PRADESH,DAMOH,PATHARIA,0,5611,0,0,5611
MADHYA PRADESH,DAMOH,TENDUKHEDA,0,114,0,0,114
MADHYA PRADESH,DATIA,BHANDER,0,249,0,0,249
MADHYA PRADESH,DATIA,DATIA,54,2427,668,1,3150
MADHYA PRADESH,DATIA,SEONDHA,1069,4637,146,0,5852
MADHYA PRADESH,DEWAS,BAGLEE,254,2240,187,0,2681
MADHYA PRADESH,DEWAS,DEWAS,31,18997,16,0,19044
MADHYA PRADESH,DEWAS,KANNOD,74,1632,0,0,1706
MADHYA PRADESH,DEWAS,KHATEGAON,14,6369,0,0,6382
MADHYA PRADESH,DEWAS,SONKUCH,35,6476,571,0,7083
MADHYA PRADESH,DEWAS,TONKHURD,7,4016,10,0,4034
MADHYA PRADESH,DHAR,BADNAWER,160,3095,0,0,3255
MADHYA PRADESH,DHAR,BAGH,3,7,0,0,10
MADHYA PRADESH,DHAR,DAHI,8,9,0,0,17
MADHYA PRADESH,DHAR,DHAR,1,2595,2,0,2598
MADHYA PRADESH,DHAR,DHARAMPURI,1,0,0,0,1
MADHYA PRADESH,DHAR,GANDHWANI,3,4,0,0,7
MADHYA PRADESH,DHAR,KUKSHI,10,1,0,0,11
MADHYA PRADESH,DHAR,MANAWAR,4,0,0,0,4
MADHYA PRADESH,DHAR,NALACHHA,12,3115,0,0,3128
MADHYA PRADESH,DHAR,NISARPUR,56,6,0,0,62
MADHYA PRADESH,DHAR,SARDARPUR,172,868,0,0,1040
MADHYA PRADESH,DHAR,TIRLA,5,885,5,0,895
MADHYA PRADESH,DHAR,UMARBAN,0,0,0,0,0
MADHYA PRADESH,DINDORI,DINDORI,0,0,0,0,0
MADHYA PRADESH,GUNA,ARON,0,871,0,0,871
MADHYA PRADESH,GUNA,ASHOKNAGAR,0,10821,2,0,10823
MADHYA PRADESH,GUNA,BAMORI,4,4149,0,0,4152
MADHYA PRADESH,GUNA,CHANCHODA,0,224,0,0,224
MADHYA PRADESH,GUNA,CHANDERI,0,517,0,0,517
MADHYA PRADESH,GUNA,EHSAGADH,0,8877,0,0,8877
MADHYA PRADESH,GUNA,GUNA,2,3433,0,0,3435
MADHYA PRADESH,GUNA,MUNGAWALI,0,3991,0,0,3991
MADHYA PRADESH,GUNA,RAGHOGARH,0,1437,0,0,1437
MADHYA PRADESH,GWALIOR,BHITARWAR,1172,1712,1,0,2884
MADHYA PRADESH,GWALIOR,DABRA,2243,3066,6,0,5316
MADHYA PRADESH,GWALIOR,GHATIGAWAN,430,1225,0,0,1654
MADHYA PRADESH,GWALIOR,MORAR,472,5221,5,0,5698
MADHYA PRADESH,HARDA,HARDA,0,2449,0,0,2449
MADHYA PRADESH,HARDA,KHIRKIYA,32,1977,0,0,2010
MADHYA PRADESH,HARDA,TIMARNI,0,823,0,0,823
MADHYA PRADESH,HOSHANGABAD,BABAI,5,4125,0,0,4130
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,151,7044,0,4,7199
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,4,639,0,0,643
MADHYA PRADESH,HOSHANGABAD,KESLA,0,1163,0,0,1163
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,16,10736,0,5,10757
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,175,0,0,175
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,0,3568,0,0,3568
MADHYA PRADESH,INDORE,DEPAL PUR,9,19062,302,0,19373
MADHYA PRADESH,INDORE,INDORE,32,9955,0,0,9987
MADHYA PRADESH,INDORE,MHOW,6,2364,0,0,2370
MADHYA PRADESH,INDORE,SANWER,18,15753,0,0,15770
MADHYA PRADESH,JABALPUR,BARGI,33,997,17,28,1074
MADHYA PRADESH,JABALPUR,KUNDAM,0,63,0,0,63
MADHYA PRADESH,JABALPUR,MAJHOLI,198,3291,6,1,3497
MADHYA PRADESH,JABALPUR,PANAGAR,264,7097,39,2,7402
MADHYA PRADESH,JABALPUR,PATAN,375,21110,43,11,21539
MADHYA PRADESH,JABALPUR,SHAHPURA,18,6427,0,1,6446
MADHYA PRADESH,JABALPUR,SIHORA,31,1258,0,2,1292
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,9,0,0,9
MADHYA PRADESH,JHABUA,JHABUA,0,3,0,0,3
MADHYA PRADESH,JHABUA,JOBAT,0,1,0,0,1
MADHYA PRADESH,JHABUA,KATTHIWADA,0,0,0,0,0
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,1,0,0,1
MADHYA PRADESH,JHABUA,PETLAWAD,20,17,0,0,37
MADHYA PRADESH,JHABUA,RAMA,0,0,0,0,0
MADHYA PRADESH,JHABUA,SONDWA,3,2,0,0,5
MADHYA PRADESH,JHABUA,THANDLA,22,70,0,0,91
MADHYA PRADESH,JHABUA,UDAIGARH,0,1,0,0,1
MADHYA PRADESH,KATNI,BADWARA,9,286,0,0,295
MADHYA PRADESH,KATNI,BAHORIBAND,69,433,0,0,503
MADHYA PRADESH,KATNI,DHIMAR KHERA,20,547,0,0,567
MADHYA PRADESH,KATNI,KATNI,31,231,2,1,265
MADHYA PRADESH,KATNI,RITHI,24,157,0,0,181
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,8,797,0,0,805
MADHYA PRADESH,KHANDWA,BALADI,49,83,0,0,133
MADHYA PRADESH,KHANDWA,BURHANPUR,438,638,1643,21,2740
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,134,126,1,0,262
MADHYA PRADESH,KHANDWA,HARSOOD,30,74,0,0,104
MADHYA PRADESH,KHANDWA,KHALWA,1,21,0,0,22
MADHYA PRADESH,KHANDWA,KHANDWA,21,11,0,0,31
MADHYA PRADESH,KHANDWA,PANDHANA,126,215,19,0,360
MADHYA PRADESH,KHANDWA,PUNASA,96,50,0,0,145
MADHYA PRADESH,KHARGONE,BARWAHA,10,2,0,0,11
MADHYA PRADESH,KHARGONE,BHAGWANPURA,4,4,0,0,8
MADHYA PRADESH,KHARGONE,BHIKANGAON,105,15,0,0,120
MADHYA PRADESH,KHARGONE,GOGAWA,23,7,0,0,29
MADHYA PRADESH,KHARGONE,KASRAWAD,1073,277,9,0,1358
MADHYA PRADESH,KHARGONE,KHARGONE,87,28,0,0,115
MADHYA PRADESH,KHARGONE,MAHESHWAR,50,36,0,0,86
MADHYA PRADESH,KHARGONE,ZIRNYA,42,16,0,0,58
MADHYA PRADESH,MANDLA,NAINPUR,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,GAROTH,1,136,23,0,160
MADHYA PRADESH,MANDSAUR,MALHARGAR,14,322,2,0,339
MADHYA PRADESH,MANDSAUR,MANDSAUR,6,326,1,0,332
MADHYA PRADESH,MANDSAUR,SITAMAU,0,45,0,0,45
MADHYA PRADESH,MORENA,AMBAH,0,184,0,0,184
MADHYA PRADESH,MORENA,JOURA,0,24,0,0,24
MADHYA PRADESH,MORENA,MORENA,0,278,0,1,279
MADHYA PRADESH,MORENA,PAHARGARH,0,32,0,0,32
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,1886,16888,363,0,19137
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,998,14638,317,60,16013
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,291,27411,244,3,27949
MADHYA PRADESH,NARSINGHPUR,KARELI,1212,15128,95,0,16434
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,132,19317,304,32,19785
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,171,10300,255,0,10726
MADHYA PRADESH,NEEMUCH,JAWAD,90,184,0,0,274
MADHYA PRADESH,NEEMUCH,MANASA,27,442,16,0,484
MADHYA PRADESH,NEEMUCH,NEEMUCH,0,94,0,0,94
MADHYA PRADESH,PANNA,AJAYGARH,0,208,0,0,208
MADHYA PRADESH,PANNA,GUNOUR,9,4786,0,0,4796
MADHYA PRADESH,PANNA,PANNA,82,1890,0,0,1971
MADHYA PRADESH,PANNA,PAWAI,0,1912,0,0,1912
MADHYA PRADESH,PANNA,SHAHNAGAR,0,110,0,0,110
MADHYA PRADESH,RAISEN,ABDULLA GANJ,0,12078,0,0,12078
MADHYA PRADESH,RAISEN,BADI,0,5635,0,0,5635
MADHYA PRADESH,RAISEN,BEGAMGANJ,0,650,0,0,650
MADHYA PRADESH,RAISEN,GAIRATGANJ,0,4025,0,0,4025
MADHYA PRADESH,RAISEN,SANCHI,0,15033,0,0,15033
MADHYA PRADESH,RAISEN,SILVANI,0,8993,0,0,8993
MADHYA PRADESH,RAISEN,UDAYPURA,0,5138,0,0,5138
MADHYA PRADESH,RAJGARH,BIAORA,2,468,1,0,472
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,4,0,0,4
MADHYA PRADESH,RAJGARH,NARSINGARH,21,4055,0,0,4076
MADHYA PRADESH,RAJGARH,RAJGARH,0,7,0,0,7
MADHYA PRADESH,RAJGARH,SARANGPUR,101,1922,9,0,2032
MADHYA PRADESH,RAJGARH,ZEERAPUR],4,61,0,0,65
MADHYA PRADESH,RATLAM,ALOT,0,389,0,6,395
MADHYA PRADESH,RATLAM,BAJNA,0,16,0,0,17
MADHYA PRADESH,RATLAM,JAORA,6,426,2,0,434
MADHYA PRADESH,RATLAM,PIPLODA,172,1145,0,10,1327
MADHYA PRADESH,RATLAM,RATLAM,939,4240,3,7,5189
MADHYA PRADESH,RATLAM,SAILANA,5,11,0,0,16
MADHYA PRADESH,REWA,GANGEO,0,2497,0,5,2502
MADHYA PRADESH,REWA,HANUMANA,0,42,0,0,42
MADHYA PRADESH,REWA,JAWA,3,8,0,0,11
MADHYA PRADESH,REWA,MAUGANJ,3,1086,1,0,1090
MADHYA PRADESH,REWA,NAIGARHI,18,660,0,0,678
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,37,2171,1,6,2216
MADHYA PRADESH,REWA,REWA,116,5781,49,4,5950
MADHYA PRADESH,REWA,SIRMOUR,5,1569,0,6,1580
MADHYA PRADESH,REWA,TEONTHER,906,2833,1,0,3740
MADHYA PRADESH,SAGAR,BANDA,0,333,0,0,333
MADHYA PRADESH,SAGAR,BINA,0,4989,0,0,4989
MADHYA PRADESH,SAGAR,DEORI,0,1698,0,0,1698
MADHYA PRADESH,SAGAR,JAISINAGAR,0,111,0,0,111
MADHYA PRADESH,SAGAR,KESLI,0,186,0,0,186
MADHYA PRADESH,SAGAR,KHURAI,0,3381,0,0,3381
MADHYA PRADESH,SAGAR,MALTHONE,0,93,0,0,93
MADHYA PRADESH,SAGAR,RAHATGARH,0,579,0,0,579
MADHYA PRADESH,SAGAR,REHLI,10,3622,1,0,3633
MADHYA PRADESH,SAGAR,SAGAR,0,648,0,0,648
MADHYA PRADESH,SAGAR,SHAHGARH,0,12,0,0,12
MADHYA PRADESH,SATNA,AMARPATAN,28,5769,25,41,5863
MADHYA PRADESH,SATNA,MAIHAR,6,4094,22,1,4123
MADHYA PRADESH,SATNA,MAJHAGAWAN,0,560,0,0,560
MADHYA PRADESH,SATNA,NAGOD,22,6786,1,0,6809
MADHYA PRADESH,SATNA,RAMNAGER,0,363,0,0,363
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,4,13177,1,1,13182
MADHYA PRADESH,SATNA,SOHAWAL,2,7908,0,0,7910
MADHYA PRADESH,SATNA,UCHEHARA,0,1571,13,0,1584
MADHYA PRADESH,SEHORE,ASHTA,274,9744,1114,20,11152
MADHYA PRADESH,SEHORE,BUDHNI,0,786,0,0,786
MADHYA PRADESH,SEHORE,ICHAWAR,64,335,30,0,428
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,2691,0,0,2691
MADHYA PRADESH,SEHORE,SEHORE,89,6631,109,7,6836
MADHYA PRADESH,SEONI,BARGHAT,2,2,0,0,4
MADHYA PRADESH,SEONI,CHHAPARA,2,7,0,0,9
MADHYA PRADESH,SEONI,GHANSOR,0,2,0,0,2
MADHYA PRADESH,SEONI,KURAI,21,30,0,0,51
MADHYA PRADESH,SEONI,LAKHNADON,0,47,0,0,47
MADHYA PRADESH,SEONI,SEONI,115,238,0,0,353
MADHYA PRADESH,SHAHDOL,BEOHARI,0,808,0,0,808
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,27,0,0,27
MADHYA PRADESH,SHAHDOL,JAITHARI,0,8,0,0,8
MADHYA PRADESH,SHAHDOL,SOHAGPUR,1,69,0,0,70
MADHYA PRADESH,SHAJAPUR,AGAR,0,244,0,0,244
MADHYA PRADESH,SHAJAPUR,BAROD,0,186,0,0,186
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,28,2945,93,6,3072
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,13,3579,0,0,3592
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,27,0,0,27
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,5,1710,1,0,1715
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,7,4858,5,0,4871
MADHYA PRADESH,SHEOPUR,KARHAL,0,487,0,0,487
MADHYA PRADESH,SHEOPUR,SHEOPUR,0,13654,0,0,13654
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,747,0,0,747
MADHYA PRADESH,SHIVPURI,BADARWAS,30,3721,0,0,3751
MADHYA PRADESH,SHIVPURI,KARERA,0,175,0,0,175
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,36,0,0,36
MADHYA PRADESH,SHIVPURI,KOLARAS,0,2748,0,0,2748
MADHYA PRADESH,SHIVPURI,NARWAR,0,8,0,0,8
MADHYA PRADESH,SHIVPURI,POHARI,2,1621,0,0,1623
MADHYA PRADESH,SHIVPURI,SHIVPURI,0,1455,0,0,1455
MADHYA PRADESH,SIDHI,CHITRANGI,0,9,0,9,18
MADHYA PRADESH,SIDHI,DEOSAR,0,83,0,83,166
MADHYA PRADESH,SIDHI,KUSMI,0,10,0,10,20
MADHYA PRADESH,SIDHI,MAJHOULI,0,298,0,298,596
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,29,2698,45,2695,5466
MADHYA PRADESH,SIDHI,SIDHI,0,1191,0,1192,2383
MADHYA PRADESH,SIDHI,SIHAWAL,0,3252,0,3234,6485
MADHYA PRADESH,SIDHI,WAIDHAN,0,193,0,193,386
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,2,0,0,2
MADHYA PRADESH,TIKAMGARH,JATARA,137,1210,0,0,1347
MADHYA PRADESH,TIKAMGARH,NIWARI,1,4,0,0,5
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,615,706,14,0,1335
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,0,270,0,0,270
MADHYA PRADESH,UJJAIN,BARNAGAR,3,12622,0,0,12626
MADHYA PRADESH,UJJAIN,GHATTIA,6,3981,0,1,3987
MADHYA PRADESH,UJJAIN,KHACHROD,14,7712,0,0,7726
MADHYA PRADESH,UJJAIN,MEHIDPUR,11,2093,1,0,2104
MADHYA PRADESH,UJJAIN,TARANA,431,2438,1,188,3058
MADHYA PRADESH,UJJAIN,UJJAIN,38,7365,16,0,7419
MADHYA PRADESH,UMARIA,KARKELI,0,760,0,0,760
MADHYA PRADESH,UMARIA,MANPUR,0,1555,0,0,1555
MADHYA PRADESH,UMARIA,PALI,0,60,0,0,60
MADHYA PRADESH,VIDISHA,BASODA,0,7037,0,0,7037
MADHYA PRADESH,VIDISHA,GYARASPUR,0,5012,0,0,5012
MADHYA PRADESH,VIDISHA,KURWAI,0,12275,0,0,12275
MADHYA PRADESH,VIDISHA,LATERI,0,1626,0,0,1626
MADHYA PRADESH,VIDISHA,NATERAN,0,4163,0,0,4163
MADHYA PRADESH,VIDISHA,SIRONJ,0,4566,0,0,4566
MADHYA PRADESH,VIDISHA,VIDISHA,0,11770,0,0,11770
MAHARASHTRA,AHMEDNAGAR,AKOLA,70,46,20,6,142
MAHARASHTRA,AHMEDNAGAR,JAMKHED,0,4,4,0,8
MAHARASHTRA,AHMEDNAGAR,KARJAT,91,22,43,18,173
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,561,346,164,36,1107
MAHARASHTRA,AHMEDNAGAR,NAGAR,346,276,14,10,646
MAHARASHTRA,AHMEDNAGAR,NEVASA,4740,2062,1358,894,9054
MAHARASHTRA,AHMEDNAGAR,PARNER,898,1160,24,4,2086
MAHARASHTRA,AHMEDNAGAR,PATHARDI,189,146,90,3,427
MAHARASHTRA,AHMEDNAGAR,RAHATA,1189,456,395,287,2327
MAHARASHTRA,AHMEDNAGAR,RAHURI,1832,1466,1021,43,4361
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,2321,59,0,46,2426
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,575,623,101,12,1312
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,30,218,67,0,315
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,982,704,469,43,2198
MAHARASHTRA,AKOLA,AKOLA,0,10,0,0,10
MAHARASHTRA,AKOLA,BALAPUR,173,130,5,8,315
MAHARASHTRA,AKOLA,BARSHI TAKLI,0,0,0,0,0
MAHARASHTRA,AKOLA,MURTIJAPUR,18,12,1,0,31
MAHARASHTRA,AKOLA,TELHARA,18,15,8,7,47
MAHARASHTRA,AMRAVATI,ACHALPUR,8,6,6,0,20
MAHARASHTRA,AMRAVATI,AMRAVATI,1,4,1,1,7
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,2,2,0,0,4
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,2,0,43,0,45
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,2,2,1,0,5
MAHARASHTRA,AMRAVATI,DARYAPUR,0,2,0,0,2
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,7,4,8,0,19
MAHARASHTRA,AMRAVATI,DHARNI,19,12,0,0,31
MAHARASHTRA,AMRAVATI,WARUD,9,11,8,1,29
MAHARASHTRA,AURANGABAD,AURANGABAD,2,2,2,0,5
MAHARASHTRA,AURANGABAD,GANAGAPUR,275,140,65,2,482
MAHARASHTRA,AURANGABAD,KHULDABAD,43,28,0,0,71
MAHARASHTRA,AURANGABAD,PAITHAN,358,231,214,6,810
MAHARASHTRA,AURANGABAD,SOEGAON,48,30,6,0,84
MAHARASHTRA,AURANGABAD,VAIJAPUR,0,0,0,0,0
MAHARASHTRA,BEED,BEED,8,6,1,5,20
