-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Horse Power of Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.10.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Horse Power of Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.10.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
UTTAR PRADESH,ETAH,SIDHPURA,621,66,1,171,2388,960,6,4213
UTTAR PRADESH,ETAH,SORON,44,3,0,385,3750,439,2,4623
UTTAR PRADESH,ETAWAH,BADPURA,0,0,0,0,0,5288,0,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,0,0,0,0,5309,0,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,0,0,0,0,5279,0,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,0,0,0,129,0,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,0,0,0,0,0,5253,0,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,0,0,0,0,5233,0,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,0,0,0,0,1042,0,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,0,0,0,0,2684,0,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,106,42,37,375,1614,2081,45,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,140,82,1832,613,2277,2237,104,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,116,78,356,446,1151,2760,40,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,212,81,306,846,2309,1401,189,5344
UTTAR PRADESH,FAIZABAD,MAWAI,60,6,3,85,1289,2124,27,3594
UTTAR PRADESH,FAIZABAD,MAYA,33,66,250,536,1919,2511,78,5393
UTTAR PRADESH,FAIZABAD,MILKI PUR,230,60,391,483,1777,2428,52,5421
UTTAR PRADESH,FAIZABAD,PURA,317,195,384,883,2842,2426,136,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,59,39,85,66,5814,1539,8,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,182,54,366,737,1534,1307,22,4202
UTTAR PRADESH,FAIZABAD,TARUN,262,119,1944,714,2203,2933,104,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,2,3,0,29,798,953,6,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,9,14,3,197,1575,2974,79,4851
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,13,83,120,114,2099,2218,10,4657
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,138,14,3,92,1173,1692,16,3128
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,26,60,80,94,1668,1475,25,3428
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,12,4,4,10,1344,1121,6,2501
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,54,51,2,152,2124,3116,42,5541
UTTAR PRADESH,FATEHPUR,AIRAYA,16,0,0,10,59,1248,5,1338
UTTAR PRADESH,FATEHPUR,AMAULI,12,18,0,8,452,1133,91,1714
UTTAR PRADESH,FATEHPUR,ASODHAR,1,1,0,0,10,1236,11,1259
UTTAR PRADESH,FATEHPUR,BAHUWA,123,5,2,36,161,2112,81,2520
UTTAR PRADESH,FATEHPUR,BHITAURA,18,15,1,121,515,4314,18,5002
UTTAR PRADESH,FATEHPUR,DEVMAI,2,5,0,6,819,1441,7,2280
UTTAR PRADESH,FATEHPUR,DHATA,56,17,1,2,38,2034,45,2193
UTTAR PRADESH,FATEHPUR,HASWA,27,83,8,184,440,3093,8,3843
UTTAR PRADESH,FATEHPUR,HATHGAON,36,31,1,137,298,3087,26,3616
UTTAR PRADESH,FATEHPUR,KHAJUHA,13,12,1,88,678,1244,38,2074
UTTAR PRADESH,FATEHPUR,MALWAN,46,117,0,338,1422,2071,10,4004
UTTAR PRADESH,FATEHPUR,TELYANI,16,21,0,122,394,2825,14,3392
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,40,16,2,16,78,1738,51,1941
UTTAR PRADESH,FIROZABAD,EKA,26,0,0,301,3817,1390,10,5544
UTTAR PRADESH,FIROZABAD,FIROZABAD,5,10,1,130,804,840,54,1844
UTTAR PRADESH,FIROZABAD,JASRANA,13,10,0,300,1596,857,8,2784
UTTAR PRADESH,FIROZABAD,KHAIRGARH,52,1,0,192,2145,1105,11,3506
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,35,2,0,64,1047,2654,28,3830
UTTAR PRADESH,FIROZABAD,MADANPUR,1,5,0,216,2336,1763,22,4343
UTTAR PRADESH,FIROZABAD,ORAON,15,5,0,107,1512,1053,38,2730
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,4,2,0,124,1594,675,21,2420
UTTAR PRADESH,FIROZABAD,TUNDLA,7,20,0,69,1440,1712,23,3271
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,27,1,6,300,3091,524,6,3955
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,8,99,0,123,4236,625,6,5097
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,71,15,4,1444,5671,1121,17,8343
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,137,0,28,789,4306,860,24,6144
UTTAR PRADESH,GHAZIABAD,BHOJPUR,142,8,1,1278,2443,601,25,4498
UTTAR PRADESH,GHAZIABAD,DHAULANA,15,0,1,678,2852,75,74,3695
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,25,20,6,1837,4309,1586,50,7833
UTTAR PRADESH,GHAZIABAD,HAPUR,13,1,49,4376,1051,173,36,5699
UTTAR PRADESH,GHAZIABAD,LAUNI,0,0,8,159,619,548,210,1544
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,68,6,8,1046,1784,608,104,3624
UTTAR PRADESH,GHAZIABAD,RAJPUR,2,0,42,414,1474,191,155,2278
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,38,5,6,2696,2779,515,32,6071
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,103,50,22,1060,1438,567,22,3262
UTTAR PRADESH,GHAZIPUR,BHADORA,8,12,2,277,404,572,12,1287
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,12,11,2,394,2185,692,20,3316
UTTAR PRADESH,GHAZIPUR,DEVKALI,498,25,98,1104,1608,1394,18,4745
UTTAR PRADESH,GHAZIPUR,JAMANIYA,79,112,192,518,3866,2222,10,6999
UTTAR PRADESH,GHAZIPUR,KARNDA,82,9,42,1044,1504,630,13,3324
UTTAR PRADESH,GHAZIPUR,KASIMABAD,87,29,52,1318,1810,992,113,4401
UTTAR PRADESH,GHAZIPUR,MANIHARI,31,5,176,1873,2720,2613,47,7465
UTTAR PRADESH,GHAZIPUR,MARADAH,46,2,306,2191,3624,238,95,6502
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,62,7,4,1333,3505,421,83,5415
UTTAR PRADESH,GHAZIPUR,REVTIPUR,24,25,12,369,841,194,33,1498
UTTAR PRADESH,GHAZIPUR,SADAR,81,5,5,1037,886,126,41,2181
UTTAR PRADESH,GHAZIPUR,SADAT,103,15,55,1333,2764,885,47,5202
UTTAR PRADESH,GHAZIPUR,SAIDPUR,60,7,46,1753,943,504,41,3354
UTTAR PRADESH,GHAZIPUR,VIRNO,24,1,36,982,1421,31,7,2502
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,70,119,45,2141,2635,815,31,5856
UTTAR PRADESH,GONDA,BELSAR,0,0,2,67,2808,556,0,3433
UTTAR PRADESH,GONDA,BHABHANJOT,0,29,2,435,7198,149,0,7813
UTTAR PRADESH,GONDA,CHHAPIA,243,0,1,279,8592,143,0,9258
UTTAR PRADESH,GONDA,COLONELGANJ,6,1,1,160,2785,86,0,3039
UTTAR PRADESH,GONDA,HALDAR MAU,28,0,1,732,2278,17,0,3056
UTTAR PRADESH,GONDA,ITIYATHOK,36,2,2,128,8376,245,16,8805
UTTAR PRADESH,GONDA,JHANJHRI,0,19,2,1238,4660,300,0,6219
UTTAR PRADESH,GONDA,KATRA BAZAR,15,1,1,201,2553,156,0,2927
UTTAR PRADESH,GONDA,MANKAPUR,1,3,55,1086,5892,552,1,7590
UTTAR PRADESH,GONDA,MUJEHNA,0,0,0,310,5796,230,0,6336
UTTAR PRADESH,GONDA,NAWABGANJ,2,2,1,383,4276,768,0,5432
UTTAR PRADESH,GONDA,PANDRIKRIPAL,0,0,0,750,4004,184,14,4952
UTTAR PRADESH,GONDA,PARASPUR,0,18,29,3108,2881,361,0,6397
UTTAR PRADESH,GONDA,RUPIHDEEH,6,3,5,144,7453,1586,2,9199
UTTAR PRADESH,GONDA,TARABGANJ,0,0,0,14,2396,52,1,2463
UTTAR PRADESH,GONDA,WAZIRGANJ,0,0,0,347,4577,961,1,5886
UTTAR PRADESH,GORAKHPUR,BANSGAON,22,0,0,112,3174,99,0,3407
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,143,0,0,85,3292,129,0,3649
UTTAR PRADESH,GORAKHPUR,BELGHAT,20,0,0,487,4630,26,0,5163
UTTAR PRADESH,GORAKHPUR,BHATHAT,679,0,0,340,4814,40,0,5873
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,51,0,0,400,3673,44,0,4168
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,544,0,0,323,6575,251,0,7693
UTTAR PRADESH,GORAKHPUR,CHARGANWA,179,0,0,512,3134,215,0,4040
UTTAR PRADESH,GORAKHPUR,GAGHA,49,0,0,62,1656,1,0,1768
UTTAR PRADESH,GORAKHPUR,GOLA,24,0,0,208,2301,486,0,3019
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,105,0,0,384,4358,27,0,4874
UTTAR PRADESH,GORAKHPUR,KAURIRAM,55,0,0,131,2826,58,0,3070
UTTAR PRADESH,GORAKHPUR,KHAJANI,63,0,0,397,4253,439,0,5152
UTTAR PRADESH,GORAKHPUR,KHORABAR,119,0,0,610,1742,160,0,2631
UTTAR PRADESH,GORAKHPUR,PALI,19,0,0,241,3088,31,0,3379
UTTAR PRADESH,GORAKHPUR,PIPRAICH,89,0,0,199,4061,9,0,4358
UTTAR PRADESH,GORAKHPUR,PIPRAULI,30,0,0,48,2563,78,0,2719
UTTAR PRADESH,GORAKHPUR,SAHJANWA,151,0,0,227,3150,192,0,3720
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,35,0,0,312,2512,368,0,3227
UTTAR PRADESH,GORAKHPUR,URUWA,39,0,0,170,4132,357,0,4698
UTTAR PRADESH,HAMIRPUR,GOHAND,7,0,0,1,198,416,37,659
UTTAR PRADESH,HAMIRPUR,KURARA,22,0,0,0,30,348,42,442
UTTAR PRADESH,HAMIRPUR,MAUDAHA,20,0,0,0,588,1372,17,1997
UTTAR PRADESH,HAMIRPUR,MUSKARA,4,0,0,5,280,1019,7,1315
UTTAR PRADESH,HAMIRPUR,RATH,13,1,0,96,1862,758,8,2738
UTTAR PRADESH,HAMIRPUR,SARILA,6,0,3,48,27,1284,16,1384
UTTAR PRADESH,HAMIRPUR,SUMREPUR,20,2,1,1,383,1537,10,1954
UTTAR PRADESH,HARDOI,AHIROURI,544,2,0,10,3183,850,1,4590
UTTAR PRADESH,HARDOI,BAVAN,441,2,49,95,1722,1323,4,3636
UTTAR PRADESH,HARDOI,BEHANDAR,8,7,0,12,2345,476,0,2848
UTTAR PRADESH,HARDOI,BHARAWAN,9,0,0,1,1483,227,0,1720
UTTAR PRADESH,HARDOI,BHARKHANI,830,3,1,53,1547,2599,9,5042
UTTAR PRADESH,HARDOI,BILGRAM,128,8,5,6,2399,236,0,2782
UTTAR PRADESH,HARDOI,HARIYAWAN,33,3,0,6,1188,979,7,2216
UTTAR PRADESH,HARDOI,HARPALPUR,730,29,7,110,2519,1113,4,4512
UTTAR PRADESH,HARDOI,KACHOUNA,562,18,5,470,2436,652,13,4156
UTTAR PRADESH,HARDOI,KOTHAWAN,62,13,0,171,1870,1426,1,3543
UTTAR PRADESH,HARDOI,MAHDHOGANJ,232,1,0,163,1922,907,3,3228
UTTAR PRADESH,HARDOI,MALLAWAN,30,2,1,8,2379,149,0,2569
UTTAR PRADESH,HARDOI,PIHANI,86,0,0,3,1729,943,2,2763
UTTAR PRADESH,HARDOI,SANDI,434,0,9,41,2448,785,4,3721
UTTAR PRADESH,HARDOI,SANDILA,152,1,2,69,1534,364,0,2122
UTTAR PRADESH,HARDOI,SHAHABAD,397,4,5,219,1319,3805,9,5758
UTTAR PRADESH,HARDOI,SURSA,127,16,2,445,2972,566,22,4150
UTTAR PRADESH,HARDOI,TANDIYAWA,363,1,0,0,1345,297,0,2006
UTTAR PRADESH,HARDOI,TODARPUR,11,1,0,4,2835,951,13,3815
UTTAR PRADESH,HATHRAS,HASAYAN,61,191,0,241,3820,534,9,4856
UTTAR PRADESH,HATHRAS,HATHRAS,61,21,13,1000,2245,1740,8,5088
UTTAR PRADESH,HATHRAS,MURSAN,24,5,6,883,1776,2339,31,5064
UTTAR PRADESH,HATHRAS,SADABAD,3,6,3,652,1839,1846,76,4425
UTTAR PRADESH,HATHRAS,SAHPAU,36,6,0,63,853,1704,3,2665
UTTAR PRADESH,HATHRAS,SASNI,2,4,13,2349,797,857,10,4032
UTTAR PRADESH,HATHRAS,SIKANDRARAO,457,2,4,311,1691,1882,7,4354
UTTAR PRADESH,JALAUN,DAKOR,1,0,0,22,837,45,0,905
UTTAR PRADESH,JALAUN,ETKONCH,5,1,0,67,1484,64,4,1625
UTTAR PRADESH,JALAUN,JALAUN,4,0,0,25,814,958,16,1817
UTTAR PRADESH,JALAUN,KADAURA,1,0,0,6,195,178,1,381
UTTAR PRADESH,JALAUN,KUTHAUND,7,1,0,1,56,816,7,888
UTTAR PRADESH,JALAUN,MADHO GANJ,17,0,1,6,1349,580,0,1953
UTTAR PRADESH,JALAUN,MAHEBA,1,1,0,1,98,345,9,455
UTTAR PRADESH,JALAUN,NADIGAON,4,0,0,1,390,77,0,472
UTTAR PRADESH,JALAUN,RAMPURA,1,0,0,6,193,872,2,1074
UTTAR PRADESH,JAUNPUR,BADLA PUR,93,2,176,407,3505,1057,4,5244
UTTAR PRADESH,JAUNPUR,BAKSHA,7,3,447,1545,1848,741,1,4592
UTTAR PRADESH,JAUNPUR,BARSOTHI,16,12,15,822,1413,585,4,2867
UTTAR PRADESH,JAUNPUR,DHARMA PUR,24,7,118,340,1915,363,3,2770
UTTAR PRADESH,JAUNPUR,DOBHI,23,4,45,1485,1040,283,3,2883
UTTAR PRADESH,JAUNPUR,JALAL PUR,28,91,7,977,654,108,0,1865
UTTAR PRADESH,JAUNPUR,KARNJAKALA,53,10,119,634,2773,974,7,4570
UTTAR PRADESH,JAUNPUR,KERAKAT,6,1,83,1319,1351,237,2,2999
UTTAR PRADESH,JAUNPUR,KHUTHAN,89,11,237,550,2774,1010,29,4700
UTTAR PRADESH,JAUNPUR,M.SHAHAR,116,23,33,666,2124,818,2,3782
UTTAR PRADESH,JAUNPUR,MADRIYAHU,12,10,53,323,2281,896,6,3581
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,7,0,157,429,3798,503,0,4894
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,42,0,82,892,1385,63,0,2464
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,100,6,10,484,915,718,5,2238
UTTAR PRADESH,JAUNPUR,RAM NAGAR,47,4,6,731,788,452,3,2031
UTTAR PRADESH,JAUNPUR,RAMPUR,0,0,0,1016,1105,257,1,2379
UTTAR PRADESH,JAUNPUR,SHAH GANJ,142,3,92,402,3058,2256,4,5957
UTTAR PRADESH,JAUNPUR,SIKRARA,9,30,208,1136,2144,483,6,4016
UTTAR PRADESH,JAUNPUR,SIRKONI,25,5,97,996,1536,400,11,3070
UTTAR PRADESH,JAUNPUR,SUITHA KALA,2,0,535,1093,2603,345,3,4581
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,142,24,50,233,2377,1565,8,4399
UTTAR PRADESH,JHANSI,BABINA,4,0,1,6,637,0,0,648
UTTAR PRADESH,JHANSI,BADAGAON,2,0,0,69,542,0,0,613
UTTAR PRADESH,JHANSI,BAMAUR,21,0,0,3,83,26,2,135
UTTAR PRADESH,JHANSI,BANGRA,1,0,0,0,187,1,1,190
UTTAR PRADESH,JHANSI,CHIRGAON,26,17,91,702,2207,9,2,3054
UTTAR PRADESH,JHANSI,GURSARAI,4,0,1,108,849,3,0,965
UTTAR PRADESH,JHANSI,MAURANIPUR,113,0,2,97,1238,11,1,1462
UTTAR PRADESH,JHANSI,MOTH,10,1,3,241,1990,43,3,2291
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,1343,43,0,2626,6166,62,30,10270
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,1681,46,0,3075,7730,67,36,12635
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,1585,46,0,3011,6822,64,34,11562
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,1832,58,0,3278,8615,79,41,13903
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,1593,44,0,3057,7144,65,32,11935
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,1232,31,0,2358,5678,52,28,9379
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,4,38,0,54,910,2859,20,3885
UTTAR PRADESH,KANNAUJ,HASERAN,4,0,0,0,410,513,2,929
UTTAR PRADESH,KANNAUJ,JALABAD,1,12,7,23,742,2114,26,2925
UTTAR PRADESH,KANNAUJ,KANNAUJ,26,27,5,16,779,2123,23,2999
UTTAR PRADESH,KANNAUJ,SAURIKH,27,26,0,1,1899,1604,3,3560
UTTAR PRADESH,KANNAUJ,TALGRAM,207,116,0,71,1950,4070,37,6451
UTTAR PRADESH,KANNAUJ,UMARDA,40,9,18,57,4163,1764,13,6064
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,6,31,4,109,1470,1346,20,2986
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,0,1,0,0,21,164,19,205
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,15,14,3,10,919,1699,21,2681
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,27,18,5,96,1422,1713,33,3314
UTTAR PRADESH,KANPUR DEHAT,MAITHA,37,76,3,40,1277,2511,80,4024
UTTAR PRADESH,KANPUR DEHAT,MALASA,5,39,0,3,125,937,44,1153
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,5,5,1,0,53,627,20,711
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,76,62,3,27,3405,3153,49,6775
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,16,9,0,1,415,1182,16,1639
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,15,7,0,218,1191,1345,26,2802
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,39,11,0,4,2389,1952,34,4429
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,44,152,1,17,607,2840,21,3682
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,21,8,0,17,1136,1322,34,2538
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,1,0,0,0,16,443,26,486
UTTAR PRADESH,KANPUR NAGAR,KAKWAN,3,0,0,0,832,507,5,1347
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,21,9,0,296,1540,900,9,2775
UTTAR PRADESH,KANPUR NAGAR,PATARA,1,10,0,5,338,2055,8,2417
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,49,80,3,334,1125,718,38,2347
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,28,145,0,19,2058,1799,44,4093
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,13,9,0,83,1825,1629,22,3581
UTTAR PRADESH,KAUSHAMBI,CHAYAL,0,1,0,52,201,1514,20,1788
UTTAR PRADESH,KAUSHAMBI,KARA,1,2,0,13,401,1619,11,2047
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,0,0,0,18,56,1747,0,1821
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,1,3,12,29,300,2797,47,3189
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,0,2,0,32,157,417,2,610
UTTAR PRADESH,KAUSHAMBI,NEWADA,0,13,3,15,165,1213,17,1426
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,0,1,1,29,330,2037,4,2402
UTTAR PRADESH,KAUSHAMBI,SIRATHU,0,2,0,13,50,895,1,961
UTTAR PRADESH,KHERI,BANKEYGANJ,29,651,115,584,3243,3485,29,8136
UTTAR PRADESH,KHERI,BEHJAM,688,66,6,797,2626,1650,51,5884
UTTAR PRADESH,KHERI,BIJUA,113,396,92,133,2049,3215,25,6023
UTTAR PRADESH,KHERI,DHAUREHRA,6,84,32,55,1630,265,2,2074
UTTAR PRADESH,KHERI,ISANAGAR,21,0,0,314,2025,202,7,2569
UTTAR PRADESH,KHERI,KHUMBHIGOLA,39,270,105,814,4758,3707,52,9745
UTTAR PRADESH,KHERI,LAKHIMPUR,1043,62,35,3159,2934,2152,12,9397
UTTAR PRADESH,KHERI,MITAULI,119,753,3,1051,3912,1685,18,7541
UTTAR PRADESH,KHERI,MOHAMMADI,118,443,139,832,2550,4603,22,8707
UTTAR PRADESH,KHERI,NAKAHA,317,21,6,2088,4009,1361,36,7838
UTTAR PRADESH,KHERI,NIGHASAN,100,37,49,139,3718,1647,17,5707
UTTAR PRADESH,KHERI,PALIA,160,451,255,284,1602,3104,72,5928
UTTAR PRADESH,KHERI,PASGAWAN,34,311,3,408,2418,3001,7,6182
UTTAR PRADESH,KHERI,PHOOLBEHAR,361,954,94,533,3972,4993,67,10974
UTTAR PRADESH,KHERI,RAMIA BEHAR,12,2,2,78,2488,453,6,3041
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,0,19,2,42,2576,55,15,2709
UTTAR PRADESH,KUSHINAGAR,DUDAHI,0,2,2,2,2265,1,1,2273
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,0,7,4,17,2944,274,5,3251
UTTAR PRADESH,KUSHINAGAR,HATA,0,3,3,36,3005,64,5,3116
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,0,6,18,222,4268,52,14,4580
UTTAR PRADESH,KUSHINAGAR,KASAYA,0,2,2,39,2589,4,1,2637
UTTAR PRADESH,KUSHINAGAR,KHADDA,0,39,1,2,2013,18,1,2074
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,0,4,4,83,3563,105,4,3763
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,0,4,9,20,2924,86,3,3046
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,0,17,12,194,3827,131,11,4192
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,0,130,5,7,2590,180,4,2916
UTTAR PRADESH,KUSHINAGAR,SEVARI,0,15,10,37,1442,1,0,1505
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,0,3,7,32,3611,25,5,3683
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,0,4,2,11,2929,9,7,2962
UTTAR PRADESH,LALITPUR,BAR,29,0,0,0,256,0,1,286
UTTAR PRADESH,LALITPUR,BIRDHA,23,0,0,0,181,0,0,204
UTTAR PRADESH,LALITPUR,JAKHAURA,13,0,0,12,98,0,0,123
UTTAR PRADESH,LALITPUR,MEHRONI,29,0,0,2,293,0,0,324
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,745,12,0,1098,2178,747,2,4782
UTTAR PRADESH,LUCKNOW,CHINHAT,53,3,1,145,1248,796,3,2249
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,164,2,0,74,3068,1918,4,5230
UTTAR PRADESH,LUCKNOW,KAKORI,57,4,3,173,800,1661,3,2701
UTTAR PRADESH,LUCKNOW,MALIHABAD,46,16,2,112,586,1615,57,2434
UTTAR PRADESH,LUCKNOW,MALL,80,2,0,52,873,2105,4,3116
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,100,3,0,134,3482,2673,5,6397
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,200,4,3,452,2368,2025,5,5057
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,2,4,1,237,4602,29,14,4889
UTTAR PRADESH,MAHARAJ GANJ,DHANI,16,2,19,40,1589,40,1,1707
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,0,1,0,444,4088,18,7,4558
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,7,2,0,428,6299,16,11,6763
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,0,0,0,1087,3619,0,5,4711
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,0,2,0,53,4429,75,4,4563
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,0,1,0,179,4840,1,6,5027
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,4,5,7,29,6789,233,59,7126
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,0,17,8,598,6701,177,15,7516
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,0,1,1,264,4281,11,3,4561
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,0,3,31,548,5730,8,13,6333
UTTAR PRADESH,MAHARAJ GANJ,SISWA,1,5,0,11,4547,53,2,4619
UTTAR PRADESH,MAHOBA,CHARKHARI,3,0,0,7,260,10,0,280
UTTAR PRADESH,MAHOBA,KABARAI,0,0,0,13,15,1,0,29
UTTAR PRADESH,MAHOBA,PANWADI,15,1,0,21,377,30,0,444
UTTAR PRADESH,MAINPURI,BARNAHAL,53,3,0,216,2072,1365,91,3800
UTTAR PRADESH,MAINPURI,BEWAR,207,7,1,462,5685,3118,20,9500
UTTAR PRADESH,MAINPURI,GHIROR,33,8,4,601,2460,2788,33,5927
UTTAR PRADESH,MAINPURI,JAGIR,48,2,0,128,3224,1317,14,4733
UTTAR PRADESH,MAINPURI,KARHAL,697,3,1,157,2331,2830,40,6059
UTTAR PRADESH,MAINPURI,KISHANI,73,0,0,25,2509,1425,5,4037
UTTAR PRADESH,MAINPURI,KURAWALI,17,3,0,468,3653,2877,15,7033
UTTAR PRADESH,MAINPURI,MAINPURI,39,37,1,680,4595,2241,29,7622
UTTAR PRADESH,MAINPURI,SULTANGANJ,443,7,0,717,5603,2462,41,9273
UTTAR PRADESH,MATHURA,BALDEV,24,79,0,402,2324,1321,10,4160
UTTAR PRADESH,MATHURA,CHHATA,200,0,0,637,5430,494,35,6796
UTTAR PRADESH,MATHURA,CHOMUHA,460,4,3,573,2446,898,66,4450
UTTAR PRADESH,MATHURA,FARAH,1110,4,0,150,5411,410,7,7092
UTTAR PRADESH,MATHURA,GOVERDHAN,125,20,0,68,3630,490,5,4338
UTTAR PRADESH,MATHURA,MAAT,406,13,1,275,2220,554,9,3478
UTTAR PRADESH,MATHURA,MATHURA,49,14,1,1032,4663,1045,10,6814
UTTAR PRADESH,MATHURA,NAND GAWON,172,0,0,10,2666,1317,488,4653
UTTAR PRADESH,MATHURA,NOHJHIL,681,54,3,290,3244,2254,175,6701
UTTAR PRADESH,MATHURA,RAYA,336,3,2,462,2979,2192,30,6004
UTTAR PRADESH,MAU,BADRAW,7,33,155,513,1684,80,9,2481
UTTAR PRADESH,MAU,DOHARIGHAT,20,32,185,313,2048,196,8,2802
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,130,10,36,161,3876,932,30,5175
