-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.11.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,40,0,40,0,0,40
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,646,0,725,0,0,725
MADHYA PRADESH,INDORE,DEPAL PUR,1,0,1,0,0,1
MADHYA PRADESH,INDORE,INDORE,621,1,620,0,0,621
MADHYA PRADESH,INDORE,MHOW,6011,24,6730,212,0,6966
MADHYA PRADESH,JABALPUR,BARGI,268,63,185,51,0,299
MADHYA PRADESH,JABALPUR,PANAGAR,284,0,284,0,0,284
MADHYA PRADESH,JABALPUR,PATAN,805,233,691,0,21,945
MADHYA PRADESH,JABALPUR,SHAHPURA,228,20,208,0,0,228
MADHYA PRADESH,JABALPUR,SIHORA,363,30,361,0,0,390
MADHYA PRADESH,JHABUA,JHABUA,106,0,108,0,0,108
MADHYA PRADESH,JHABUA,JOBAT,204,54,115,37,0,205
MADHYA PRADESH,JHABUA,MEGHNAGAR,41,0,41,0,0,41
MADHYA PRADESH,JHABUA,PETLAWAD,798,506,333,1,0,840
MADHYA PRADESH,JHABUA,RAMA,30,0,30,0,0,30
MADHYA PRADESH,JHABUA,SONDWA,124,33,138,0,0,171
MADHYA PRADESH,JHABUA,THANDLA,223,82,143,9,0,234
MADHYA PRADESH,KATNI,BADWARA,45,0,45,0,0,45
MADHYA PRADESH,KATNI,BAHORIBAND,141,29,141,5,0,174
MADHYA PRADESH,KATNI,DHIMAR KHERA,73,4,73,0,0,77
MADHYA PRADESH,KATNI,KATNI,54,14,41,0,0,55
MADHYA PRADESH,KATNI,RITHI,198,71,198,0,0,269
MADHYA PRADESH,KHANDWA,BALADI,19,7,11,0,0,19
MADHYA PRADESH,KHANDWA,BURHANPUR,273,25,99,157,1,282
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,925,10355,2527,3,0,12885
MADHYA PRADESH,KHANDWA,KHAKNAR,2195,880,555,953,11,2398
MADHYA PRADESH,KHANDWA,KHANDWA,778,536,317,0,3,856
MADHYA PRADESH,KHANDWA,PANDHANA,425,211,225,2,0,438
MADHYA PRADESH,KHANDWA,PUNASA,149,112,47,4,0,163
MADHYA PRADESH,KHARGONE,BARWAHA,6712,4670,2103,0,0,6772
MADHYA PRADESH,KHARGONE,BHAGWANPURA,27,19,12,0,0,31
MADHYA PRADESH,KHARGONE,BHIKANGAON,947,706,310,0,0,1016
MADHYA PRADESH,KHARGONE,GOGAWA,480,320,165,0,0,484
MADHYA PRADESH,KHARGONE,KASRAWAD,225,163,73,0,0,236
MADHYA PRADESH,KHARGONE,KHARGONE,1294,939,501,2,0,1442
MADHYA PRADESH,KHARGONE,MAHESHWAR,1174,751,445,1,0,1197
MADHYA PRADESH,KHARGONE,SEGOAN,459,307,169,2,1,478
MADHYA PRADESH,KHARGONE,ZIRNYA,36,20,16,0,0,36
MADHYA PRADESH,MANDSAUR,GAROTH,508,37,462,49,0,548
MADHYA PRADESH,MANDSAUR,MALHARGAR,632,13,643,1,0,656
MADHYA PRADESH,MANDSAUR,MANDSAUR,1224,26,1205,1,0,1232
MADHYA PRADESH,MANDSAUR,SITAMAU,564,27,556,4,0,587
MADHYA PRADESH,MORENA,AMBAH,20,0,20,0,0,20
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,1308,227,1191,0,0,1418
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,15,0,15,0,0,15
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,953,0,936,21,0,956
MADHYA PRADESH,NEEMUCH,JAWAD,5441,332,5392,4,0,5727
MADHYA PRADESH,NEEMUCH,MANASA,597,0,597,0,0,597
MADHYA PRADESH,NEEMUCH,NEEMUCH,2002,6,1997,9,0,2012
MADHYA PRADESH,PANNA,AJAYGARH,42,0,42,0,0,42
MADHYA PRADESH,PANNA,GUNOUR,1472,0,1472,0,0,1472
MADHYA PRADESH,PANNA,PANNA,215,28,218,1,0,247
MADHYA PRADESH,PANNA,PAWAI,123,0,123,0,0,123
MADHYA PRADESH,RAISEN,BADI,462,0,462,0,0,462
MADHYA PRADESH,RAISEN,GAIRATGANJ,58,0,58,0,0,58
MADHYA PRADESH,RAISEN,SANCHI,394,0,394,0,0,394
MADHYA PRADESH,RAISEN,UDAYPURA,20,0,20,0,0,20
MADHYA PRADESH,RAJGARH,BIAORA,181,0,184,0,0,184
MADHYA PRADESH,RAJGARH,KHILCHIPUR,14,0,19,0,0,19
MADHYA PRADESH,RAJGARH,NARSINGARH,81,0,82,0,0,82
MADHYA PRADESH,RAJGARH,RAJGARH,202,165,197,0,0,362
MADHYA PRADESH,RAJGARH,SARANGPUR,573,19,588,0,0,607
MADHYA PRADESH,RAJGARH,ZEERAPUR],1105,55,1059,0,3,1117
MADHYA PRADESH,RATLAM,ALOT,1368,113,1253,11,94,1470
MADHYA PRADESH,RATLAM,BAJNA,7,0,7,0,0,7
MADHYA PRADESH,RATLAM,JAORA,2205,354,1779,4,110,2247
MADHYA PRADESH,RATLAM,PIPLODA,2445,411,2223,1,19,2654
MADHYA PRADESH,RATLAM,RATLAM,4488,779,3414,5,716,4914
MADHYA PRADESH,RATLAM,SAILANA,1011,109,788,0,158,1055
MADHYA PRADESH,REWA,GANGEO,323,8,324,0,0,331
MADHYA PRADESH,REWA,HANUMANA,10,5,5,0,0,10
MADHYA PRADESH,REWA,JAWA,3,2,2,0,0,3
MADHYA PRADESH,REWA,MAUGANJ,6,6,6,0,0,12
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,1200,536,949,233,0,1719
MADHYA PRADESH,REWA,REWA,814,763,679,44,0,1486
MADHYA PRADESH,REWA,SIRMOUR,2665,2488,2261,1,0,4749
MADHYA PRADESH,SAGAR,BANDA,204,0,204,0,0,204
MADHYA PRADESH,SAGAR,BINA,32,0,32,0,0,32
MADHYA PRADESH,SAGAR,DEORI,103,4,102,0,0,105
MADHYA PRADESH,SAGAR,JAISINAGAR,69,0,75,0,0,75
MADHYA PRADESH,SAGAR,KESLI,12,0,12,0,0,12
MADHYA PRADESH,SAGAR,KHURAI,117,0,117,0,0,117
MADHYA PRADESH,SAGAR,MALTHONE,68,0,68,0,0,68
MADHYA PRADESH,SAGAR,RAHATGARH,278,0,278,0,0,278
MADHYA PRADESH,SAGAR,REHLI,56,0,56,0,0,56
MADHYA PRADESH,SAGAR,SAGAR,136,0,136,0,0,136
MADHYA PRADESH,SAGAR,SHAHGARH,4,0,4,0,0,4
MADHYA PRADESH,SATNA,AMARPATAN,799,1,799,0,0,799
MADHYA PRADESH,SATNA,MAIHAR,60,0,60,0,0,60
MADHYA PRADESH,SATNA,MAJHAGAWAN,2212,0,2212,0,0,2212
MADHYA PRADESH,SATNA,NAGOD,5570,10,5566,0,0,5575
MADHYA PRADESH,SATNA,RAMNAGER,234,0,234,0,0,234
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,619,0,619,0,0,619
MADHYA PRADESH,SATNA,SOHAWAL,1609,0,1609,0,0,1609
MADHYA PRADESH,SATNA,UCHEHARA,640,0,638,2,0,640
MADHYA PRADESH,SEHORE,ASHTA,7,0,7,0,0,7
MADHYA PRADESH,SEHORE,NASRULLAGANJ,491,0,491,0,0,491
MADHYA PRADESH,SEONI,BARGHAT,4,4,2,0,0,5
MADHYA PRADESH,SEONI,DHANORA,9,0,9,0,0,9
MADHYA PRADESH,SEONI,KURAI,15,10,5,0,0,15
MADHYA PRADESH,SEONI,LAKHNADON,4,0,4,0,0,4
MADHYA PRADESH,SEONI,SEONI,255,52,408,5,0,465
MADHYA PRADESH,SHAHDOL,BEOHARI,12,0,12,0,0,12
MADHYA PRADESH,SHAHDOL,BURHAR,10,0,10,0,0,10
MADHYA PRADESH,SHAHDOL,GOHPARU,6,0,6,0,0,6
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,297,0,297,0,0,297
MADHYA PRADESH,SHAHDOL,JAITHARI,59,5,55,0,0,60
MADHYA PRADESH,SHAHDOL,SOHAGPUR,122,0,122,0,0,122
MADHYA PRADESH,SHAJAPUR,AGAR,386,0,386,0,0,386
MADHYA PRADESH,SHAJAPUR,BAROD,118,0,118,0,0,118
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,155,0,155,0,0,155
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,8,0,8,0,0,8
MADHYA PRADESH,SHAJAPUR,NALKHEDA,34,0,34,0,0,34
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,136,0,136,0,0,136
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,78,0,78,0,0,78
MADHYA PRADESH,SHAJAPUR,SUSNER,21,1,20,0,0,21
MADHYA PRADESH,SHEOPUR,KARHAL,1793,0,1793,0,0,1793
MADHYA PRADESH,SHEOPUR,SHEOPUR,3447,0,3555,0,0,3555
MADHYA PRADESH,SHEOPUR,VIJAYPUR,340,0,340,0,0,340
MADHYA PRADESH,SHIVPURI,BADARWAS,61,0,123,0,0,123
MADHYA PRADESH,SHIVPURI,KOLARAS,831,0,842,0,0,842
MADHYA PRADESH,SHIVPURI,POHARI,462,14,458,0,0,472
MADHYA PRADESH,SHIVPURI,SHIVPURI,5246,15,5297,12,0,5324
MADHYA PRADESH,SIDHI,CHITRANGI,40,0,40,0,40,80
MADHYA PRADESH,SIDHI,DEOSAR,82,20,62,0,82,164
MADHYA PRADESH,SIDHI,MAJHOULI,9,0,9,0,9,19
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,550,0,550,0,550,1100
MADHYA PRADESH,SIDHI,SIDHI,111,0,111,0,111,222
MADHYA PRADESH,SIDHI,SIHAWAL,307,0,307,0,307,615
MADHYA PRADESH,TIKAMGARH,JATARA,73,0,73,0,0,73
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,156,94,154,0,0,247
MADHYA PRADESH,UJJAIN,GHATTIA,6,0,6,0,0,6
MADHYA PRADESH,UJJAIN,KHACHROD,64,0,73,0,0,73
MADHYA PRADESH,UJJAIN,MEHIDPUR,54,0,54,0,0,54
MADHYA PRADESH,UJJAIN,TARANA,151,0,151,0,0,151
MADHYA PRADESH,UJJAIN,UJJAIN,282,11,273,0,0,284
MADHYA PRADESH,VIDISHA,BASODA,198,0,198,0,0,198
MADHYA PRADESH,VIDISHA,KURWAI,9,0,9,0,0,9
MADHYA PRADESH,VIDISHA,LATERI,36,0,36,0,0,36
MADHYA PRADESH,VIDISHA,NATERAN,174,0,174,0,0,174
MADHYA PRADESH,VIDISHA,SIRONJ,25,0,25,0,0,25
MAHARASHTRA,AHMEDNAGAR,AKOLA,17,12,8,1,0,20
MAHARASHTRA,AHMEDNAGAR,JAMKHED,58,45,35,0,3,83
MAHARASHTRA,AHMEDNAGAR,KARJAT,580,419,292,180,29,920
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,319,293,195,6,0,494
MAHARASHTRA,AHMEDNAGAR,NEVASA,2052,994,523,558,35,2110
MAHARASHTRA,AHMEDNAGAR,PARNER,337,167,192,16,16,391
MAHARASHTRA,AHMEDNAGAR,PATHARDI,60,53,34,6,1,94
MAHARASHTRA,AHMEDNAGAR,RAHATA,2102,1014,519,518,264,2315
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,2925,1211,872,579,617,3279
MAHARASHTRA,AKOLA,AKOT,646,354,149,147,15,666
MAHARASHTRA,AKOLA,BALAPUR,20,7,11,2,0,20
MAHARASHTRA,AKOLA,MURTIJAPUR,4,4,2,0,0,7
MAHARASHTRA,AKOLA,TELHARA,59,17,24,18,0,60
MAHARASHTRA,AMRAVATI,ACHALPUR,3,3,0,0,0,3
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,52,15,18,19,0,52
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,97,40,10,47,2,99
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,44,5,13,25,1,44
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,6,1,1,0,4,6
MAHARASHTRA,AMRAVATI,DHARNI,35,13,9,15,0,37
MAHARASHTRA,AMRAVATI,MORSHI,220,75,4,145,0,224
MAHARASHTRA,AMRAVATI,WARUD,985,162,399,428,31,1020
MAHARASHTRA,AURANGABAD,GANAGAPUR,32,28,25,7,0,60
MAHARASHTRA,AURANGABAD,PAITHAN,166,87,84,50,0,221
MAHARASHTRA,BEED,AMBEJOGAI,1419,570,519,331,1396,2816
MAHARASHTRA,BEED,BEED,560,330,218,12,39,600
MAHARASHTRA,BEED,KAIJ,55,39,21,0,60,121
MAHARASHTRA,BEED,PARLI,697,87,159,458,661,1364
MAHARASHTRA,BEED,PATODA,912,551,223,126,926,1826
MAHARASHTRA,BEED,SHIRUR (KASAR),209,123,53,28,208,411
MAHARASHTRA,BHANDARA,LAKHANDUR,17,17,6,0,0,23
MAHARASHTRA,BHANDARA,MOHADI,3,1,2,0,0,3
MAHARASHTRA,BHANDARA,PAVANI,34,34,28,0,2,64
MAHARASHTRA,BHANDARA,SAKOLI,1,1,0,0,1,2
MAHARASHTRA,BULDANA,BULDANA,2,2,0,0,0,2
MAHARASHTRA,BULDANA,CHIKHLI,69,12,51,6,0,69
MAHARASHTRA,BULDANA,DEULGAON RAJA,4,4,0,0,0,4
MAHARASHTRA,BULDANA,LONAR,11,0,11,0,0,11
MAHARASHTRA,BULDANA,MALKAPUR,245,83,129,31,3,246
MAHARASHTRA,BULDANA,MEHKAR,49,24,23,2,0,49
MAHARASHTRA,BULDANA,MOTALA,15,8,7,0,0,15
MAHARASHTRA,BULDANA,SANGRAMPUR,5,3,1,1,0,5
MAHARASHTRA,BULDANA,SHEGAON,24,13,11,0,0,24
MAHARASHTRA,BULDANA,SINDKHED RAJA,7,3,4,0,0,7
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,5,5,1,3,0,9
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,9,8,3,0,0,11
MAHARASHTRA,CHANDRAPUR,CHIMUR,14,8,6,0,0,14
MAHARASHTRA,CHANDRAPUR,KORPANA,80,80,61,19,0,160
MAHARASHTRA,CHANDRAPUR,NAGBHIR,7,7,2,0,0,10
MAHARASHTRA,CHANDRAPUR,SAWALI,1,1,0,0,0,1
MAHARASHTRA,DHULE,DHULE,25,25,20,0,0,45
MAHARASHTRA,DHULE,SAKRI,87,81,7,3,6,97
MAHARASHTRA,DHULE,SHIRPUR,4725,3421,1285,977,59,5743
MAHARASHTRA,DHULE,SINDKHEDA,395,388,69,6,0,464
MAHARASHTRA,GADCHIROLI,AHERI,3,3,0,0,0,3
MAHARASHTRA,GADCHIROLI,SIRONCHA,382,382,0,0,0,382
MAHARASHTRA,GONDIYA,A / MORGAON,10,10,0,0,0,10
MAHARASHTRA,GONDIYA,DEVRI,2,2,0,0,0,2
MAHARASHTRA,GONDIYA,GONDIYA,11,7,3,3,2,15
MAHARASHTRA,GONDIYA,SALEKASA,5,4,1,0,2,6
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),17,17,17,0,0,33
MAHARASHTRA,HINGOLI,BASMATH,271,175,115,55,18,364
MAHARASHTRA,HINGOLI,HINGOLI,117,114,111,0,80,306
MAHARASHTRA,HINGOLI,KALAMNURI,59,43,35,0,0,78
MAHARASHTRA,HINGOLI,SENGAON,216,129,125,0,0,254
MAHARASHTRA,JALGAON,AMALNER,10,10,4,0,0,14
MAHARASHTRA,JALGAON,BHUSAWAL,402,230,63,125,33,451
MAHARASHTRA,JALGAON,CHOPDA,7880,665,920,7350,9,8943
MAHARASHTRA,JALGAON,DHARANGAON,156,91,86,64,0,240
MAHARASHTRA,JALGAON,JALGAON,2259,1317,85,982,14,2399
MAHARASHTRA,JALGAON,JAMNER,752,658,9,92,0,759
MAHARASHTRA,JALGAON,RAVER,1640,746,102,777,66,1691
MAHARASHTRA,JALGAON,YAWAL,1595,770,162,686,56,1673
MAHARASHTRA,JALNA,AMBAD,103,40,34,69,15,158
MAHARASHTRA,JALNA,GHANSAWANGI,159,105,55,22,0,181
MAHARASHTRA,JALNA,JAFFERABAD,2,2,1,0,0,3
MAHARASHTRA,JALNA,PARTUR,14,4,6,8,1,19
MAHARASHTRA,KOLHAPUR,AJRA,786,378,60,373,50,862
MAHARASHTRA,KOLHAPUR,BHUDARGAD,94,22,8,64,0,94
MAHARASHTRA,KOLHAPUR,CHANDGAD,197,39,7,213,26,284
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,877,388,130,333,135,985
MAHARASHTRA,KOLHAPUR,HATKANANGALE,349,83,145,121,5,355
MAHARASHTRA,KOLHAPUR,KAGAL,98,36,8,29,25,99
MAHARASHTRA,KOLHAPUR,KARVIR,544,169,220,161,17,567
MAHARASHTRA,KOLHAPUR,PANHALA,48,9,9,33,5,55
MAHARASHTRA,KOLHAPUR,RADHANAGARI,0,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,SHAHUWADI,19,9,8,4,0,22
MAHARASHTRA,KOLHAPUR,SHIROL,72,28,7,35,4,73
MAHARASHTRA,LATUR,AHMADPUR,27,37,15,12,0,64
MAHARASHTRA,LATUR,AUSA,6443,1458,2947,2082,4,6491
MAHARASHTRA,LATUR,CHAKUR,117,89,62,30,0,182
MAHARASHTRA,LATUR,DEONI,720,256,211,252,3,723
MAHARASHTRA,LATUR,JALKOT,40,2,19,17,2,40
MAHARASHTRA,LATUR,LATUR,2687,714,1188,767,44,2713
MAHARASHTRA,LATUR,NILANGA,4713,1652,1179,2171,9,5010
MAHARASHTRA,LATUR,RENAPUR,2541,778,1127,645,81,2631
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,4156,1688,1018,1535,56,4297
MAHARASHTRA,LATUR,UDGIR,1140,389,338,401,24,1152
MAHARASHTRA,NAGPUR,BHIWAPUR,41,28,15,14,0,56
MAHARASHTRA,NAGPUR,HINGNA,2,2,2,2,0,6
MAHARASHTRA,NAGPUR,KALAMESHWAR,1,0,0,1,1,2
MAHARASHTRA,NAGPUR,MOUDA,6,6,2,0,0,7
MAHARASHTRA,NAGPUR,NAGPUR RURAL,1,1,1,0,0,2
MAHARASHTRA,NAGPUR,NARKHED,35,21,7,10,2,40
MAHARASHTRA,NAGPUR,RAMTEK,2,0,0,2,0,2
MAHARASHTRA,NAGPUR,UMRED,1,0,1,0,0,1
MAHARASHTRA,NANDED,ARDHAPUR,363,116,185,117,0,419
MAHARASHTRA,NANDED,BHOKAR,113,95,34,18,13,160
MAHARASHTRA,NANDED,BILOLI,23,23,22,0,2,46
MAHARASHTRA,NANDED,DEGLUR,292,209,196,152,25,582
MAHARASHTRA,NANDED,KANDHAR,470,306,236,71,19,632
MAHARASHTRA,NANDED,KINWAT,19,9,10,2,4,25
MAHARASHTRA,NANDED,LOHA,754,671,370,115,0,1156
MAHARASHTRA,NANDED,MAHOOR,17,17,17,0,0,34
MAHARASHTRA,NANDED,MUKHED,258,30,212,41,7,290
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),22,2,11,9,2,23
MAHARASHTRA,NANDED,NANDED,360,165,178,307,0,649
MAHARASHTRA,NANDED,UMRI,65,56,52,8,2,118
MAHARASHTRA,NANDURBAR,AKKALKUWA,169,22,40,105,2,170
MAHARASHTRA,NANDURBAR,AKRANI,15,11,5,0,2,17
MAHARASHTRA,NANDURBAR,NANDURBAR,905,298,334,240,42,914
MAHARASHTRA,NANDURBAR,NAWAPUR,1429,918,682,254,22,1877
MAHARASHTRA,NANDURBAR,SHAHADE,12471,10216,1038,1973,97,13324
MAHARASHTRA,NANDURBAR,TALODA,588,1,0,586,1,588
MAHARASHTRA,NASHIK,BAGLAN,10,5,0,5,0,10
MAHARASHTRA,NASHIK,CHANDWAD,2889,2318,726,344,21,3409
MAHARASHTRA,NASHIK,DINDORI,1045,647,300,123,39,1108
MAHARASHTRA,NASHIK,IGATPURI,1,0,0,0,1,1
MAHARASHTRA,NASHIK,KALWAN,319,254,137,26,5,422
MAHARASHTRA,NASHIK,MALEGAON,1,0,0,0,1,1
MAHARASHTRA,NASHIK,NANDGAON,171,159,7,4,1,172
MAHARASHTRA,NASHIK,NASHIK,39,29,12,12,16,69
MAHARASHTRA,NASHIK,NIPHAD,2748,1625,1193,101,15,2934
MAHARASHTRA,NASHIK,PEINT,1,1,1,0,0,2
MAHARASHTRA,NASHIK,SINNAR,67,34,14,21,0,69
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,2,0,0,0,2,2
MAHARASHTRA,NASHIK,YEOLA,11,7,3,0,1,11
MAHARASHTRA,OSMANABAD,BHOOM,631,307,357,79,59,802
MAHARASHTRA,OSMANABAD,KALAMB,7891,4968,3580,2184,704,11437
MAHARASHTRA,OSMANABAD,LOHARA,2209,472,1029,639,118,2258
MAHARASHTRA,OSMANABAD,OMARGA,1744,352,548,776,249,1926
MAHARASHTRA,OSMANABAD,OSMANABAD,8434,3836,3917,2902,533,11189
MAHARASHTRA,OSMANABAD,PARANDA,290,77,118,24,106,324
MAHARASHTRA,OSMANABAD,TULJAPUR,2023,1215,892,379,122,2608
MAHARASHTRA,OSMANABAD,WASHI,1504,840,569,165,10,1585
MAHARASHTRA,PARBHANI,GANGAKHED,3,0,2,1,0,3
MAHARASHTRA,PARBHANI,JINTUR,15,17,12,3,2,33
MAHARASHTRA,PARBHANI,PALAM,43,0,0,0,43,43
MAHARASHTRA,PARBHANI,PARBHANI,13,0,11,2,0,13
MAHARASHTRA,PARBHANI,PURNA,6,1,0,0,5,6
MAHARASHTRA,PARBHANI,SAILU,135,131,131,35,0,298
MAHARASHTRA,PARBHANI,SONPETH,2,0,0,0,2,2
MAHARASHTRA,PUNE,AMBEGAON,44,44,44,0,0,88
MAHARASHTRA,PUNE,BARAMATI,12,2,5,8,2,17
MAHARASHTRA,PUNE,DAUND,231,186,186,46,0,417
MAHARASHTRA,PUNE,HAVELI,1537,1329,361,96,28,1814
MAHARASHTRA,PUNE,INDAPUR,10,3,0,7,1,10
MAHARASHTRA,PUNE,JUNNAR,17,11,9,0,0,20
MAHARASHTRA,PUNE,MAWAL,122,21,43,4,55,124
MAHARASHTRA,PUNE,MULSHI,106,107,106,0,0,213
MAHARASHTRA,PUNE,PURANDHAR,88,69,58,6,5,139
MAHARASHTRA,PUNE,SHIRUR,651,369,344,41,25,779
MAHARASHTRA,RAIGHAR,KHALAPUR,42,0,14,30,0,44
MAHARASHTRA,RAIGHAR,MAHAD,1,0,0,1,0,1
MAHARASHTRA,RAIGHAR,MANGOAN,41,0,0,41,0,41
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,11,0,0,11,0,11
MAHARASHTRA,RAIGHAR,SUDHAGAD,3,0,3,0,0,3
MAHARASHTRA,RAIGHAR,TALA,2,0,0,2,0,2
MAHARASHTRA,SANGLI,ATPADI,637,387,241,38,51,716
MAHARASHTRA,SANGLI,JAT,2989,948,1584,592,341,3465
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,2253,1167,1100,383,212,2861
MAHARASHTRA,SANGLI,KHANAPUR,2961,2292,906,254,105,3556
MAHARASHTRA,SANGLI,MIRAJ,4431,2785,1820,1193,49,5848
MAHARASHTRA,SANGLI,PALUS,694,469,276,163,12,918
MAHARASHTRA,SANGLI,SHIRALA,85,82,3,1,0,86
MAHARASHTRA,SANGLI,TASGAON,6527,4313,1425,1309,140,7187
MAHARASHTRA,SANGLI,WALWA,78,40,13,30,1,84
MAHARASHTRA,SATARA,KARAD,122,101,101,21,0,223
MAHARASHTRA,SATARA,KOREGAON,15,7,7,6,1,21
MAHARASHTRA,SATARA,MAHABALESHWAR,15,13,10,0,0,23
MAHARASHTRA,SATARA,MAN,500,430,328,6,0,764
MAHARASHTRA,SATARA,PHALTAN,231,210,134,13,0,357
MAHARASHTRA,SATARA,SATARA,90,80,80,11,0,170
MAHARASHTRA,SINDHUDURGA,KANKAVLI,4,2,1,0,1,5
MAHARASHTRA,SOLAPUR,AKKALKOT,656,247,331,165,12,754
MAHARASHTRA,SOLAPUR,BARSHI,1817,627,927,351,224,2130
MAHARASHTRA,SOLAPUR,KARMALA,2421,1283,1516,172,54,3026
MAHARASHTRA,SOLAPUR,MADHA,4039,1429,2187,759,344,4719
MAHARASHTRA,SOLAPUR,MALSHIRAS,2596,1411,1648,943,59,4062
MAHARASHTRA,SOLAPUR,MANGALVEDHA,906,316,396,387,23,1122
MAHARASHTRA,SOLAPUR,MOHOL,2082,693,967,694,71,2424
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,456,165,239,158,1,563
MAHARASHTRA,SOLAPUR,PANDHARPUR,2878,1122,1276,1296,200,3894
MAHARASHTRA,SOLAPUR,SANGOLA,946,445,764,109,0,1319
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,1253,417,584,353,192,1545
MAHARASHTRA,THANE,BHIWANDI,21,21,17,8,0,45
MAHARASHTRA,THANE,WADA,38,10,27,2,0,39
MAHARASHTRA,WARDHA,ARVI,12,12,4,0,0,16
MAHARASHTRA,WARDHA,ASHTI,3,3,2,0,0,5
MAHARASHTRA,WARDHA,KARANJA,14,14,6,1,0,21
MAHARASHTRA,WARDHA,SAMUDRAPUR,230,185,59,1,0,245
MAHARASHTRA,WARDHA,SELOO,14,14,14,0,0,28
MAHARASHTRA,WARDHA,WARDHA,2,2,2,0,0,4
MAHARASHTRA,WASHIM,KARANJA,15,5,5,4,3,17
MAHARASHTRA,WASHIM,MALEGAON,15,1,13,1,0,15
MAHARASHTRA,WASHIM,MANGRULPIR,6,0,6,0,0,6
MAHARASHTRA,WASHIM,RISOD,768,0,750,0,18,768
MAHARASHTRA,YAVATMAL,ARNI,1,1,0,0,0,1
MAHARASHTRA,YAVATMAL,BABULGAON,5,5,0,0,0,5
MAHARASHTRA,YAVATMAL,GHATANJI,67,39,29,1,0,69
MAHARASHTRA,YAVATMAL,KELAPUR,2,1,1,0,0,2
MAHARASHTRA,YAVATMAL,MAREGAON,6,4,2,0,0,6
MAHARASHTRA,YAVATMAL,UMARKHED,595,354,248,57,0,659
MAHARASHTRA,YAVATMAL,WANI,238,150,104,13,2,269
MAHARASHTRA,YAVATMAL,YAVATMAL,30,21,9,0,0,30
MAHARASHTRA,YAVATMAL,ZARI JAMANI,259,144,101,9,37,291
MEGHALAYA,WEST GARO HILLS,BETASING,94,68,40,0,0,108
MEGHALAYA,WEST GARO HILLS,SELSELLA,80,80,60,20,7,167
MEGHALAYA,WEST GARO HILLS,TIKRIKILLA,40,40,35,5,5,85
MEGHALAYA,WEST GARO HILLS,ZIKZAK,44,44,24,0,0,68
NAGALAND,DIMAPUR,MEDZIPHEMA,12,9,3,0,0,12
ORISSA,ANGUL,PALALAHADA,1,1,0,0,0,2
ORISSA,BALASORE,BAHANAGA,3481,3409,2146,0,0,5555
ORISSA,BALASORE,BALASORE,3307,3179,1831,0,0,5010
ORISSA,BALASORE,BALIAPAL,2459,249,2334,44,0,2628
ORISSA,BALASORE,BASTA,4572,4458,2564,18,0,7040
ORISSA,BALASORE,BHOGRAI,3154,795,2894,0,0,3688
ORISSA,BALASORE,JALESWAR,4802,4802,3040,40,0,7883
ORISSA,BALASORE,KHAIRA,542,538,365,0,0,903
ORISSA,BALASORE,NILAGIRI,241,197,98,0,0,295
ORISSA,BALASORE,OUPADA,443,213,339,0,0,552
