-----
{
 "description": "The table refers to Block wise Construction of Surface Flow Schemes over the years. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.1.csv", 
 "title": "Download CSV for Blockwise Construction of Surface Flow Schemes over the years", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
JHARKHAND,SARAIKELA,KUCHAI,143,12,9,10,0,0,1,0,175
JHARKHAND,SARAIKELA,NIMDIH,157,12,48,27,4,20,4,0,272
JHARKHAND,SARAIKELA,RAJNAGAR,607,4,2,5,8,2,0,1,629
JHARKHAND,SARAIKELA,SARAIKELA,396,8,2,18,12,13,0,2,451
JHARKHAND,SIMDEGA,BANO,46,0,1,1,0,0,0,0,48
JHARKHAND,SIMDEGA,KOLBA,12,3,1,0,0,0,0,0,16
JHARKHAND,SIMDEGA,KOLEBIRA,73,8,6,2,1,0,1,0,91
JHARKHAND,SIMDEGA,KURDEG,3,0,0,0,0,0,0,0,3
JHARKHAND,SIMDEGA,SIMDEGA,105,0,1,3,0,0,0,0,109
JHARKHAND,SIMDEGA,THETHAI TANGAR,202,0,0,0,0,0,0,0,202
JHARKHAND,WEST SINGHBHUM,BANDGAON,68,40,17,1,0,0,0,0,126
JHARKHAND,WEST SINGHBHUM,CHAKARDHARPUR,63,0,0,0,0,5,0,0,68
JHARKHAND,WEST SINGHBHUM,GOILKERA,110,1,35,7,0,5,2,2,162
JHARKHAND,WEST SINGHBHUM,JAGANATHPUR,92,19,1,1,0,0,0,0,113
JHARKHAND,WEST SINGHBHUM,JHIKPANI,28,0,4,0,0,0,0,0,32
JHARKHAND,WEST SINGHBHUM,KHUNTPANI,206,12,4,4,16,17,3,5,267
JHARKHAND,WEST SINGHBHUM,KUMAR DUNGI,177,15,2,5,0,0,1,0,200
JHARKHAND,WEST SINGHBHUM,MAJHGAON,578,23,19,1,2,3,4,2,632
JHARKHAND,WEST SINGHBHUM,MANJHARI,251,39,6,0,0,0,1,0,297
JHARKHAND,WEST SINGHBHUM,MANOHARPUR,30,0,0,0,0,0,0,0,30
JHARKHAND,WEST SINGHBHUM,NOWAMUNDI,37,0,0,2,1,0,0,0,40
JHARKHAND,WEST SINGHBHUM,SADAR CHAIBASA,383,1,15,0,4,24,0,9,436
JHARKHAND,WEST SINGHBHUM,SHONUWA,238,14,2,12,1,3,0,0,270
JHARKHAND,WEST SINGHBHUM,TANATNAGAR,84,0,0,0,0,0,0,0,84
JHARKHAND,WEST SINGHBHUM,TONTA,44,1,0,4,0,0,0,0,49
KARNATAKA,Bagalkote,BADAMI,49,1,0,0,1,0,0,0,51
KARNATAKA,Bagalkote,BAGALKOTE,2,0,0,0,0,0,0,0,2
KARNATAKA,Bagalkote,BILGI,1,0,0,0,0,0,0,0,1
KARNATAKA,Bagalkote,HUNGUND,10,0,0,0,0,0,0,0,10
KARNATAKA,Bagalkote,JAMAKHANDI,8,0,0,3,2,0,0,0,13
KARNATAKA,Bangalore,ANEKAL,212,1,4,0,0,0,0,0,217
KARNATAKA,Bangalore,BANGALORE EAST,82,1,0,0,25,0,0,1,109
KARNATAKA,Bangalore,BANGALORE NORTH,7,0,0,0,0,0,0,17,24
KARNATAKA,Bangalore,BANGALORE NORTH(ADL),9,0,0,0,0,0,0,0,9
KARNATAKA,Bangalore,BANGALORE SOUTH,142,0,0,0,11,5,0,0,158
KARNATAKA,Bangalore Rural,CHANNAPATNA,85,2,1,0,0,0,0,0,88
KARNATAKA,Bangalore Rural,DEVANHALLI,11,0,1,2,0,0,0,13,27
KARNATAKA,Bangalore Rural,DODDBALLAPUR,64,3,1,1,0,0,0,20,89
KARNATAKA,Bangalore Rural,HOSKOTE,108,0,10,16,1,0,0,0,135
KARNATAKA,Bangalore Rural,KANAKAPURA,125,7,7,3,0,0,0,8,150
KARNATAKA,Bangalore Rural,MAGADI,219,0,2,0,2,0,0,9,232
KARNATAKA,Bangalore Rural,NELEMANGALA,144,0,0,0,0,0,0,2,146
KARNATAKA,Bangalore Rural,RAMANAGARA,263,0,4,5,0,0,0,1,273
KARNATAKA,Belgaum,ATHANI,135,1,1,1,0,0,0,0,138
KARNATAKA,Belgaum,BAILAHONGAL,21,0,0,0,0,0,0,2,23
KARNATAKA,Belgaum,BELGAUM,33,0,2,0,0,0,0,0,35
KARNATAKA,Belgaum,GOKAK,21,0,0,0,0,0,0,3,24
KARNATAKA,Belgaum,HUKKERI,5,1,0,0,0,0,0,0,6
KARNATAKA,Belgaum,KHANAPUR,48,0,0,0,2,0,0,0,50
KARNATAKA,Belgaum,RAIBAG,6,0,0,2,0,0,0,0,8
KARNATAKA,Belgaum,RAMDURGA,3,0,0,0,0,0,0,0,3
KARNATAKA,Belgaum,SOUNDATTI,60,1,2,2,2,0,0,0,67
KARNATAKA,Bellary,BELLARY,19,0,0,1,0,0,0,0,20
KARNATAKA,Bellary,HAGARIBOMMANAHALLI,8,0,0,5,0,0,0,1,14
KARNATAKA,Bellary,HOSPET,19,0,0,0,0,0,0,0,19
KARNATAKA,Bellary,KUDLIGI,24,0,0,1,0,0,0,0,25
KARNATAKA,Bellary,SANDUR,16,0,0,0,1,0,0,0,17
KARNATAKA,Bellary,SIRUGUPPA,9,0,0,0,0,0,0,0,9
KARNATAKA,Bidar,AURAD,415,9,38,0,40,0,0,0,502
KARNATAKA,Bidar,BASAVAKALYAN,241,2,0,0,0,0,0,0,243
KARNATAKA,Bidar,BHALKI,108,7,13,42,50,44,8,118,390
KARNATAKA,Bidar,BIDAR,234,34,92,7,3,38,12,1,421
KARNATAKA,Bijapur,BASAVANA BAGEWADI,115,0,0,0,0,0,0,0,115
KARNATAKA,Bijapur,BIJAPUR,29,0,0,0,0,0,0,32,61
KARNATAKA,Bijapur,INDI,33,0,0,0,0,0,0,0,33
KARNATAKA,Bijapur,MUDDEBIHAL,16,0,0,0,0,0,0,0,16
KARNATAKA,Bijapur,SINDGI,33,2,0,0,1,1,0,0,37
KARNATAKA,Chamaraja Nagara,CHAMRAJANAGARA,1,0,0,0,0,0,0,1,2
KARNATAKA,Chamaraja Nagara,GUNDLUPET,1,0,0,0,11,0,1,58,71
KARNATAKA,Chamaraja Nagara,KOLLEGAL,3,0,1,0,0,0,0,0,4
KARNATAKA,Chamaraja Nagara,YELANDUR,19,0,0,0,0,0,0,0,19
KARNATAKA,Chikmagalur,CHIKMAGALUR,307,9,0,0,0,2,0,7,325
KARNATAKA,Chikmagalur,KADUR,61,1,0,2,0,0,0,0,64
KARNATAKA,Chikmagalur,KOPPA,465,19,19,17,19,7,6,0,552
KARNATAKA,Chikmagalur,MUDIGERE,128,9,23,9,2,9,0,1,181
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,336,163,50,34,9,9,5,4,610
KARNATAKA,Chikmagalur,SRINGERI,49,19,6,31,14,6,2,1,128
KARNATAKA,Chikmagalur,TARIKERE,62,6,10,0,0,0,0,0,78
KARNATAKA,Chitradurga,CHALLAKERE,56,0,0,0,0,0,0,0,56
KARNATAKA,Chitradurga,CHITRADURGA,7,0,0,2,0,0,0,0,9
KARNATAKA,Chitradurga,HIRIYUR,36,0,0,0,0,1,0,1,38
KARNATAKA,Chitradurga,HOLALKERE,0,4,1,0,0,0,0,0,5
KARNATAKA,Chitradurga,HOSDURGA,38,0,2,0,0,0,0,1,41
KARNATAKA,Chitradurga,MOLAKALMURU,0,0,0,1,0,0,0,7,8
KARNATAKA,Dakshina Kannada,BELTHANGADI,336,28,25,5,32,2,0,0,428
KARNATAKA,Dakshina Kannada,BUNTWAL,78,9,10,10,5,3,2,11,128
KARNATAKA,Dakshina Kannada,MANGALORE,364,2,9,10,3,1,0,6,395
KARNATAKA,Dakshina Kannada,PUTTUR,208,4,7,9,3,11,2,0,244
KARNATAKA,Dakshina Kannada,SULLIA,162,3,6,0,0,1,0,7,179
KARNATAKA,Davanagere,CHANNAGIRI,9,7,2,31,14,7,0,0,70
KARNATAKA,Davanagere,DAVANGERE,25,3,57,17,20,10,12,26,170
KARNATAKA,Davanagere,HARIHAR,150,25,20,2,1,3,4,14,219
KARNATAKA,Davanagere,HARPANAHALLI,10,0,0,1,0,0,0,0,11
KARNATAKA,Davanagere,HONNALI,104,13,14,15,4,12,19,3,184
KARNATAKA,Davanagere,JAGALUR,6,0,0,0,0,0,0,0,6
KARNATAKA,Dharwar,DHARWAD,45,0,0,1,0,0,0,0,46
KARNATAKA,Dharwar,HUBLI,52,2,15,10,0,0,0,3,82
KARNATAKA,Dharwar,KALGHATGI,713,0,0,5,0,0,0,0,718
KARNATAKA,Dharwar,KUNDGOL,3,0,0,0,0,0,0,0,3
KARNATAKA,Gadag,GADAG,2,1,0,0,0,0,0,0,3
KARNATAKA,Gadag,MUNDARGI,13,0,0,0,0,0,0,1,14
KARNATAKA,Gadag,RON,13,0,0,0,0,0,0,1,14
KARNATAKA,Gadag,SHIRHATTI,5,0,0,0,0,0,0,1,6
KARNATAKA,Gulbarga,AFZALPUR,46,0,0,0,0,0,0,0,46
KARNATAKA,Gulbarga,ALAND,42,1,0,1,0,5,6,6,61
KARNATAKA,Gulbarga,CHINCHOLI,5,0,0,0,0,0,0,0,5
KARNATAKA,Gulbarga,CHITAPUR,8,0,0,0,0,0,0,0,8
KARNATAKA,Gulbarga,GULBARGA,115,9,7,14,6,5,0,3,159
KARNATAKA,Gulbarga,JEVARGI,2,0,0,0,1,0,0,0,3
KARNATAKA,Gulbarga,SEDAM,46,4,0,0,0,15,0,1,66
KARNATAKA,Gulbarga,SHAHAPUR,18,0,2,2,6,8,6,5,47
KARNATAKA,Gulbarga,SHORAPUR,18,0,0,0,0,0,0,0,18
KARNATAKA,Gulbarga,YADGIR,119,0,1,1,0,0,0,4,125
KARNATAKA,Hassan,ALUR,649,4,0,0,0,0,0,3,656
KARNATAKA,Hassan,ARASIKERE,109,1,2,1,1,0,0,0,114
KARNATAKA,Hassan,ARKALGUD,47,291,0,0,0,0,0,195,533
KARNATAKA,Hassan,BELUR,1301,5,5,0,0,0,0,5,1316
KARNATAKA,Hassan,CHANNARAYAPATNA,142,0,0,2,0,0,0,7,151
KARNATAKA,Hassan,HASSAN,662,0,1,1,0,2,0,59,725
KARNATAKA,Hassan,HOLENARSIPUR,86,0,19,0,0,0,0,0,105
KARNATAKA,Hassan,SAKALESHPURA,802,6,1,1,0,0,0,3,813
KARNATAKA,Haveri,BYADGI,262,0,0,0,0,0,0,0,262
KARNATAKA,Haveri,HANGAL,556,26,30,30,24,20,17,29,732
KARNATAKA,Haveri,HAVERI,17,0,0,1,0,0,0,0,18
KARNATAKA,Haveri,HIREKERUR,311,25,43,31,30,15,3,9,467
KARNATAKA,Haveri,RANIBENNUR,31,9,8,1,2,0,1,0,52
KARNATAKA,Haveri,SHIGGAON,167,0,1,0,0,0,0,0,168
KARNATAKA,Kodagu,MADIKERI,221,4,12,7,9,6,34,6,299
KARNATAKA,Kodagu,SOMVARPET,132,2,3,1,2,57,2,69,268
KARNATAKA,Kodagu,VIRAJPET,285,11,0,0,0,0,0,0,296
KARNATAKA,Kolar,BAGEPALLI,415,0,0,0,0,0,0,9,424
KARNATAKA,Kolar,BANGARAPET,435,3,2,1,0,0,0,0,441
KARNATAKA,Kolar,CHIKBALLAPUR,88,0,2,1,0,0,0,2,93
KARNATAKA,Kolar,CHINTAMANI,484,0,1,0,0,0,0,0,485
KARNATAKA,Kolar,GOWRIBIDANUR,40,1,0,0,0,0,0,45,86
KARNATAKA,Kolar,GUDIBANDA,58,0,0,2,0,0,0,0,60
KARNATAKA,Kolar,KOLAR,279,1,1,0,0,0,1,30,312
KARNATAKA,Kolar,MALUR,362,0,3,0,0,0,0,3,368
KARNATAKA,Kolar,MULBAGAL,724,0,0,0,0,0,0,0,724
KARNATAKA,Kolar,SIDLAGHATTA,209,0,0,0,0,0,0,0,209
KARNATAKA,Kolar,SRINIVASPUR,328,1,0,3,1,0,0,3,336
KARNATAKA,Koppal,GANGAVATHI,0,1,0,1,0,0,0,0,2
KARNATAKA,Koppal,KOPPAL,25,0,0,0,0,0,0,0,25
KARNATAKA,Koppal,KUSHTAGI,26,0,0,0,0,0,0,0,26
KARNATAKA,Koppal,YELBARGA,3,0,0,1,0,0,0,1,5
KARNATAKA,Mandya,KRISHNARAJPET,116,0,0,0,0,0,0,3,119
KARNATAKA,Mandya,MADDUR,13,1,0,0,0,0,0,0,14
KARNATAKA,Mandya,MALAVALLI,2,0,0,0,0,0,0,0,2
KARNATAKA,Mandya,MANDYA,78,0,0,0,0,0,0,0,78
KARNATAKA,Mandya,NAGAMANGALA,76,0,5,0,0,0,0,1,82
KARNATAKA,Mandya,PANDAVAPURA,14,3,0,2,2,6,8,8,43
KARNATAKA,Mandya,SRIRANGAPATTANA,21,2,2,0,0,0,0,0,25
KARNATAKA,Mysore,HEGGADADEVANKOTE,25,0,1,2,0,0,0,3,31
KARNATAKA,Mysore,HUNSUR,114,0,0,0,0,0,0,0,114
KARNATAKA,Mysore,KRISHNARAJANAGARA,37,1,3,0,0,0,0,0,41
KARNATAKA,Mysore,MYSORE,4,0,0,1,0,0,0,0,5
KARNATAKA,Mysore,NANJANGUD,1,0,0,1,0,0,0,0,2
KARNATAKA,Mysore,PERIYAPATNA,202,9,18,13,6,9,4,44,305
KARNATAKA,Mysore,T.NARASIPURA,2,0,0,0,0,0,0,0,2
KARNATAKA,Raichur,DEODURGA,73,17,19,82,4,3,14,4,216
KARNATAKA,Raichur,LINGASUGUR,11,0,0,0,0,0,0,0,11
KARNATAKA,Raichur,RAICHUR,162,4,7,0,0,0,2,34,209
KARNATAKA,Raichur,SINDHANUR,48,1,4,7,13,7,0,13,93
KARNATAKA,Shimoga,BHADRAVATHI,3,0,0,0,0,0,3,2,8
KARNATAKA,Shimoga,HOSANAGARA,570,71,29,7,5,0,0,48,730
KARNATAKA,Shimoga,SAGAR,787,23,10,20,12,7,41,5,905
KARNATAKA,Shimoga,SHIKARIPURA,1043,0,1,0,0,0,0,0,1044
KARNATAKA,Shimoga,SHIMOGA,323,5,3,1,0,0,0,1,333
KARNATAKA,Shimoga,SORAB,974,9,7,5,4,0,1,10,1010
KARNATAKA,Shimoga,THIRTHAHALLI,578,9,17,15,12,9,1,46,687
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,48,6,0,3,1,0,0,0,58
KARNATAKA,Tumkur,GUBBI,137,0,0,2,0,0,0,4,143
KARNATAKA,Tumkur,KORATAGERE,115,0,1,1,0,0,0,5,122
KARNATAKA,Tumkur,KUNIGAL,221,2,0,5,1,0,0,0,229
KARNATAKA,Tumkur,MADHUGIRI,200,1,0,1,0,0,0,0,202
KARNATAKA,Tumkur,PAVAGADA,52,0,0,2,0,0,0,8,62
KARNATAKA,Tumkur,SIRA,71,0,0,1,0,0,2,9,83
KARNATAKA,Tumkur,TIPTUR,62,1,0,1,0,0,0,0,64
KARNATAKA,Tumkur,TUMKUR,177,0,0,0,0,0,0,4,181
KARNATAKA,Tumkur,TURUVEKERE,116,0,0,0,0,1,0,0,117
KARNATAKA,Udupi,KARKAL,359,7,3,2,6,10,6,5,398
KARNATAKA,Udupi,KUNDAPURA,562,106,61,34,3,0,0,7,773
KARNATAKA,Udupi,UDUPI,371,3,4,1,0,4,3,2,388
KARNATAKA,Uttara Kannada,ANKOLA,473,3,19,15,5,0,0,0,515
KARNATAKA,Uttara Kannada,BHATKAL,30,0,0,0,0,0,0,0,30
KARNATAKA,Uttara Kannada,HALIYAL,74,0,1,0,0,0,0,2,77
KARNATAKA,Uttara Kannada,HONAVAR,72,2,3,0,0,0,0,0,77
KARNATAKA,Uttara Kannada,KARWAR,70,1,0,0,0,3,0,0,74
KARNATAKA,Uttara Kannada,KUMTA,74,1,0,0,0,0,0,4,79
KARNATAKA,Uttara Kannada,MUNDGOD,121,0,0,0,9,0,0,0,130
KARNATAKA,Uttara Kannada,SIDDAPUR,80,3,4,5,12,3,2,10,119
KARNATAKA,Uttara Kannada,SIRSI,145,1,11,0,0,5,1,3,166
KARNATAKA,Uttara Kannada,SUPA,51,12,21,8,1,2,1,13,109
KARNATAKA,Uttara Kannada,YELLAPUR,187,18,4,4,3,12,10,0,238
KERALA,ALAPPUZHA,ARYAD,2,1,2,3,1,1,1,0,11
KERALA,ALAPPUZHA,BHARANICAVU,40,0,0,0,0,0,0,0,40
KERALA,ALAPPUZHA,CHENGANNUR,26,0,6,0,0,5,1,3,41
KERALA,ALAPPUZHA,CHERTHALA,3,0,0,0,0,0,0,0,3
KERALA,ALAPPUZHA,HARIPAD,24,1,0,1,1,0,0,0,27
KERALA,ALAPPUZHA,KANJIKUZHY,11,0,2,3,1,1,2,2,22
KERALA,ALAPPUZHA,KAYAMKULAM,5,0,0,0,0,0,0,0,5
KERALA,ALAPPUZHA,MAVELIKARA,34,0,0,0,0,0,0,0,34
KERALA,ALAPPUZHA,MAVELIKKARA,3,0,0,0,0,0,0,0,3
KERALA,ALAPPUZHA,MUTHUKULAMD,46,1,0,0,0,0,0,0,47
KERALA,ALAPPUZHA,PATTANAKKAD,20,1,0,0,0,0,0,0,21
KERALA,ALAPPUZHA,THYCATTUSSERY,32,2,1,0,0,0,0,0,35
KERALA,ERANAKULAM,ANGALAMALY,39,0,0,1,0,1,0,0,41
KERALA,ERANAKULAM,EDAPPALY,2,0,0,0,0,0,0,0,2
KERALA,ERANAKULAM,KOTHAMANGALAM,54,2,0,7,3,5,1,3,75
KERALA,ERANAKULAM,KOTHAMANGALAM-999,4,1,3,2,0,0,0,0,10
KERALA,ERANAKULAM,MOOVATTUPUZHA,75,8,4,3,4,0,0,0,94
KERALA,ERANAKULAM,MULANTHURUTHY,29,2,2,3,2,2,1,1,42
KERALA,ERANAKULAM,MUVATTUPUZHA,3,0,0,0,0,0,0,0,3
KERALA,ERANAKULAM,PALLURUTHY,27,0,0,0,0,0,1,4,32
KERALA,ERANAKULAM,PAMPAKUDA,112,7,4,7,1,8,12,1,152
KERALA,ERANAKULAM,VADAVUKODE,53,10,8,3,10,10,6,4,104
KERALA,ERANAKULAM,VAZHAKULAM,12,0,0,0,0,0,0,0,12
KERALA,IDDUKKI,ADIMALI,26,3,2,0,0,0,0,1,32
KERALA,IDDUKKI,AZHUTHA,10,2,6,1,3,5,1,1,29
KERALA,IDDUKKI,DEVIKULAM,44,5,14,4,3,7,15,9,101
KERALA,IDDUKKI,ELAMDESAM,86,0,3,0,0,0,3,0,92
KERALA,IDDUKKI,IDUKKI,9,2,5,6,8,10,10,5,55
KERALA,IDDUKKI,KATTAPPANA,22,2,4,0,3,3,4,4,42
KERALA,IDDUKKI,NEDUMKANDAM,17,3,1,2,0,1,1,5,30
KERALA,IDDUKKI,THODUPUZHA,28,0,0,0,0,0,3,1,32
KERALA,IDDUKKI,THODUPUZHA MUNICIP,6,0,0,0,0,1,0,0,7
KERALA,KANNUR,EDAKKAD,21,1,0,4,2,3,1,3,35
KERALA,KANNUR,IRIKKUR,32,1,2,1,3,3,2,5,49
KERALA,KANNUR,IRITTY,119,6,7,4,6,3,1,0,146
KERALA,KANNUR,KANNUR,3,0,3,5,0,2,2,0,15
KERALA,KANNUR,KANNUR MUNI,3,0,0,0,0,0,0,0,3
KERALA,KANNUR,KOOTHUPARAMBA,2,0,1,2,1,1,0,0,7
KERALA,KANNUR,KUTHUPARAMBA,37,2,0,5,1,1,4,0,50
KERALA,KANNUR,MATTANNUR,9,1,2,2,2,0,3,0,19
KERALA,KANNUR,PAYYANNUR,131,6,6,6,6,11,16,4,186
KERALA,KANNUR,PAYYANNUR-999,20,0,0,0,0,2,1,0,23
KERALA,KANNUR,PERAVOOR,28,10,19,40,19,13,16,2,147
KERALA,KANNUR,THALASSERY,57,3,1,1,2,3,6,0,73
KERALA,KANNUR,THALASSERY-999,7,1,0,0,0,0,0,0,8
KERALA,KANNUR,THALIPARAMBA,52,4,8,6,2,4,6,2,84
KERALA,KANNUR,THALIPARAMBA-999,11,0,0,0,2,0,0,0,13
KERALA,KASARAGODE,KANHANGAD,112,5,7,4,3,42,20,4,197
KERALA,KASARAGODE,KANHANGAD MUNICIP,9,0,0,0,0,0,0,0,9
KERALA,KASARAGODE,KASARAGODE,62,16,10,6,5,11,8,3,121
KERALA,KASARAGODE,KASARAGODE MUNICIP,3,1,4,3,0,0,0,0,11
KERALA,KASARAGODE,MANJESWARAM,105,16,14,21,19,17,15,11,218
KERALA,KASARAGODE,NEELESWARAM,91,10,3,4,4,4,16,9,141
KERALA,KOLLAM,ANCHAL,58,0,4,0,4,5,3,5,79
KERALA,KOLLAM,CHADAYAMANGALAM,60,0,0,0,0,0,1,2,63
KERALA,KOLLAM,CHAVARA,2,0,0,0,1,4,0,0,7
KERALA,KOLLAM,CHITTUMALA,8,0,0,0,0,0,2,2,12
KERALA,KOLLAM,ITHIKKARA,19,0,3,0,1,0,1,0,24
KERALA,KOLLAM,KARUNAGAPPALLY,5,1,3,0,0,0,0,0,9
KERALA,KOLLAM,KOTTARAKKARA,47,5,5,4,4,1,0,3,69
KERALA,KOLLAM,MUKHATHALA,20,0,0,0,8,0,0,0,28
KERALA,KOLLAM,OCHIRA,3,0,0,0,0,0,1,1,5
KERALA,KOLLAM,PATHANAPURAM,95,0,0,0,2,5,3,3,108
KERALA,KOLLAM,PUNALUR,23,0,0,1,0,1,2,0,27
KERALA,KOLLAM,SASTHAMCOTTA,17,0,0,0,0,0,0,0,17
KERALA,KOLLAM,VETTIKKAVALA,32,0,5,7,11,7,7,1,70
KERALA,KOTTAYAM,ERATTUPETTAH,34,3,0,2,5,6,3,30,83
KERALA,KOTTAYAM,ETTUMANOOR,66,14,10,5,5,5,0,0,105
KERALA,KOTTAYAM,KADUTHURUTHY,90,0,0,3,0,0,1,0,94
KERALA,KOTTAYAM,KANJIRAPPALY,0,0,0,1,0,0,0,0,1
KERALA,KOTTAYAM,LALAM,15,3,3,0,0,1,1,0,23
KERALA,KOTTAYAM,MADAPPALLY,12,1,1,0,0,2,0,0,16
KERALA,KOTTAYAM,PALA,1,0,0,0,0,0,0,0,1
KERALA,KOTTAYAM,PALLAM,72,2,1,2,2,0,0,0,79
KERALA,KOTTAYAM,PAMPADY,1,2,3,0,1,0,0,0,7
KERALA,KOTTAYAM,UZHAVOOR,31,9,8,2,0,2,0,0,52
KERALA,KOTTAYAM,VAIKOM,50,1,0,0,3,5,3,0,62
KERALA,KOTTAYAM,VAIKOM-999,1,0,0,0,0,0,0,0,1
KERALA,KOTTAYAM,VAZHOOR,3,6,0,0,0,0,0,0,9
KERALA,KOZHIKODE,BALUSSERY,22,4,1,0,1,1,0,0,29
KERALA,KOZHIKODE,CHELANNUR,23,2,3,0,1,2,0,0,31
KERALA,KOZHIKODE,KODUVALLY,28,15,2,0,0,0,5,0,50
KERALA,KOZHIKODE,KOZHIKKODE,3,0,2,1,2,0,0,0,8
KERALA,KOZHIKODE,KUNNAMANGALAM,43,4,29,26,29,11,8,15,165
KERALA,KOZHIKODE,KUNNUMEL,24,0,0,0,0,4,2,0,30
KERALA,KOZHIKODE,MELADI,0,0,1,0,0,0,1,0,2
KERALA,KOZHIKODE,PANTHALAYANI,4,1,1,0,2,0,0,0,8
KERALA,KOZHIKODE,PERAMBRA,5,0,0,1,1,1,1,2,11
KERALA,KOZHIKODE,THODANNUR,13,0,0,0,0,0,0,0,13
KERALA,KOZHIKODE,THUNERI,23,1,0,0,0,0,0,0,24
KERALA,KOZHIKODE,VADAKARA,3,0,0,0,0,0,0,0,3
KERALA,KOZHIKODE,VADAKARA-999,3,0,0,0,0,0,0,0,3
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,43,1,0,0,0,0,0,0,44
KERALA,MALAPPURAM,AREACODE,51,7,6,6,5,3,3,3,84
KERALA,MALAPPURAM,KONDOTTY,34,0,8,3,1,3,1,5,55
KERALA,MALAPPURAM,KUTTIPPURAM,38,0,1,1,1,7,6,2,56
KERALA,MALAPPURAM,MALAPPURAM,54,2,3,1,2,4,8,1,75
KERALA,MALAPPURAM,MALAPURAM MUNI,9,0,0,0,0,0,0,0,9
KERALA,MALAPPURAM,MANJERI MUNI,11,4,0,1,0,2,1,1,20
KERALA,MALAPPURAM,MANKADA,74,4,7,7,13,7,8,7,127
KERALA,MALAPPURAM,NILAMBOOR,88,9,2,10,2,3,17,1,132
KERALA,MALAPPURAM,PERINTHALMANNA,58,3,5,7,11,5,4,0,93
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,10,1,1,1,1,1,0,0,15
KERALA,MALAPPURAM,PONNANI,10,0,0,0,0,1,3,4,18
KERALA,MALAPPURAM,PONNANI MUNI,13,0,1,0,0,0,0,0,14
KERALA,MALAPPURAM,THANUR,28,1,3,6,3,1,0,1,43
KERALA,MALAPPURAM,THIRUR,35,0,1,4,6,3,3,0,52
KERALA,MALAPPURAM,THIRURANGADI,7,2,2,3,1,2,2,0,19
KERALA,MALAPPURAM,VENGARA,42,4,5,3,3,2,3,1,63
KERALA,MALAPPURAM,WANDOOR,70,7,13,3,9,3,5,0,110
KERALA,PALAKKAD,ALATHUR,114,6,17,14,15,12,20,1,199
KERALA,PALAKKAD,ATTAPPADY,52,1,0,0,1,1,1,0,56
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,55,1,8,4,4,2,1,0,75
KERALA,PALAKKAD,CHITUR,371,5,2,0,0,1,1,0,380
KERALA,PALAKKAD,KOLLENGODE,205,0,1,0,0,0,0,1,207
KERALA,PALAKKAD,KUZHALMANNAM,24,1,0,1,2,5,0,0,33
KERALA,PALAKKAD,MALAMPUZHA,36,7,4,6,5,10,0,2,70
KERALA,PALAKKAD,MANNARKKAD,149,2,7,6,1,5,0,1,171
KERALA,PALAKKAD,NENMARA,182,7,23,19,14,11,9,0,265
KERALA,PALAKKAD,OTTAPPALAM,26,0,1,0,0,0,2,0,29
KERALA,PALAKKAD,OTTAPPALAM MUNI,9,1,0,2,2,0,1,0,15
KERALA,PALAKKAD,PALAKKAD,76,5,0,2,74,21,7,2,187
KERALA,PALAKKAD,PALAKKAD MUNI,6,0,0,0,0,0,0,0,6
KERALA,PALAKKAD,PATTAMBI,116,3,3,5,5,4,5,3,144
KERALA,PALAKKAD,SHORANNUR MUNI,12,0,0,0,0,0,0,0,12
KERALA,PALAKKAD,SREEKRISHNAPURAM,42,41,26,2,0,0,0,0,111
KERALA,PALAKKAD,THRITHALA,293,4,10,17,9,2,2,2,339
KERALA,PATHANAMTHITTA,ADOOR MUNI,7,0,0,0,0,0,0,0,7
KERALA,PATHANAMTHITTA,ELANTHUR,12,1,1,1,1,1,2,0,19
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,1,2,0,0,0,0,3
KERALA,PATHANAMTHITTA,KONNI,47,3,2,1,2,2,0,1,58
KERALA,PATHANAMTHITTA,KULANADA,31,0,0,0,0,0,0,0,31
KERALA,PATHANAMTHITTA,MALLAPPALLY,2,0,2,3,3,3,0,0,13
KERALA,PATHANAMTHITTA,PANDALAM,59,0,1,0,0,0,0,0,60
KERALA,PATHANAMTHITTA,PARAKKODE,29,1,2,1,0,5,5,0,43
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,9,0,0,0,0,0,1,0,10
KERALA,PATHANAMTHITTA,RANNI,3,0,0,0,0,0,0,0,3
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,2,0,0,0,0,0,0,0,2
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,85,0,3,0,0,0,0,0,88
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,0,0,0,0,0,0,4,4
