-----
{
 "description": "The table provides Gross Domestic Savings and Gross Domestic Capital Formation since 1950-51. It gives details regarding private corporate sector, public sector and households sector, individually. Gross Domestic Savings indicates the financial state and growth of the country, as household saving ...", 
 "file_name": "tab15.xls", 
 "title": "Download XLS for Gross Domestic Savings and Gross Domestic Capital Formation(External Link that opens in a new window)", 
 "url": "http://indiabudget.nic.in/tab2012/tab15.xls"
}
-----
"1.5 GROSS DOMESTIC SAVINGS AND GROSS DOMESTIC CAPITAL FORMATION","","","","","","","","",""
5636.26580916,6532.24679481,40618.9809857,35389.2658092,"….",76008.2467948,-10960.4023199,65047.8444749,323949.10365,"1986-87"
3534.20175663,2019.01539912,39695.8136425,43527.2017566,"….",83223.0153991,-2690.60567227,80532.4097269,368210.7008,"1987-88"
9036.12028867,8542.79841759,47072.6781289,57087.1202887,"….",104159.798418,-4363.85193829,99795.9464793,436892.700358,"1988-89"
4323.91751056,6014.09113456,54207.173624,65799.9175106,"….",120007.091135,-998.052725377,119009.038409,501928.190317,"1989-90"
4368.1803125,6355.41974439,62000.2394319,84018.1803125,"….",146018.419744,6585.54996186,152603.969706,586212.394441,"1990-91"
1303.88736659,-902.736162404,68494.376471,83068.8873666,"….",151563.263838,-4655.77163421,146907.492203,673874.501651,"1991-92"
7182.19810156,9838.95487968,73853.7567781,113914.198102,"….",187767.95488,-9331.16428755,178436.790592,774544.974231,"1992-93"
-3693.29108026,-1719.05440726,81283.236673,108453.70892,"….",189736.945593,8047.937263,197784.882856,891354.646355,"1993-94"
14675.7269593,14071.577972,101529.851013,140983.726959,"….",242513.577972,16047.4604371,258561.038409,1045590.4868,"1994-95"
25170.2468723,24556.7800903,105090.533218,214512.246872,"….",319602.78009,-9557.68566329,310045.094427,1226724.89913,"1995-96"
-16873.4328651,-14990.5048377,110632.928027,202422.567135,"….",313055.495162,23069.4904595,336124.985622,1419276.7698,"1996-97"
9490.87490239,13043.9994177,116367.124515,269077.874902,"….",385444.999418,16646.8458439,402091.845262,1572393.5919,"1997-98"
-5300.22522813,-3022.970577,130898.254651,293147.774772,"….",424046.029423,12475.1527389,436521.182162,1803377.66669,"1998-99"
26943.6699024,42496.8391278,154164.169225,372998.669902,15519.0,542681.839128,-3848.20040868,538833.638719,2012197.74304,"1999-00"
5831.38143827,15157.5659414,155299.184503,355054.381438,14724.0,525077.565941,3221.55513702,528299.121078,2168652.43577,"2000-01"
-11049.7233207,-1971.0600359,169268.663285,419000.276679,14187.0,602455.939964,-31309.5952096,571146.344755,2348329.88184,"2001-02"
22940.4271356,18200.2403108,163402.813175,455917.427136,13957.0,633277.240311,-5534.01069194,627743.229619,2530662.57115,"2002-03"
23743.2070489,20666.8201221,187729.613073,530415.207049,24572.0,742716.820122,19699.4689687,762416.289091,2837900.39091,"2003-04"
63678.0,80150.0,240580.0,770597.564744,41053.9320781,1052231.49682,11809.3005953,1064040.79742,3242209.0,"2004-05"
82381.0,104389.0,293350.0,931331.153068,41392.2013096,1266073.35438,13680.3287378,1279753.68312,3693368.79228,"2005-06"
130162.0,147101.0,356556.0,1134318.62514,49708.8617885,1540583.48693,-9150.86805186,1531432.61888,4294705.92669,"2006-07"
160937.0,201534.0,441923.0,1401284.37783,53591.5260644,1896798.9039,3962.87176853,1900761.77566,4987089.56768,"2007-08"
55759.0,106791.0,531730.0,1396159.81101,72212.8529234,2000102.66394,-68722.6135596,1931380.0,5630063.0,"2008-09"
130266.0,179171.0,592788.0,1642155.0,116311.864229,2351254.86423,11878.0,2363132.0,6477827.0,"2009-10(3R)"
197399.0,245113.0,653959.0,2065618.0,162836.0,2882413.0,-10764.0,2871649.0,7795313.0,"2010-11(2R)"
146874.0,189384.0,705207.0,2233248.0,242968.0,3181423.0,-39959.0,3141465.0,8974947.0,"2011-12(1R)"
"S - 7","","","","","","","","",""
