-----
{
 "description": "The table refers to District wise Potential Utilized through Surface Flow Schemes. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowstate4.10.csv", 
 "title": "Download CSV for Districtwise Potential Utilized through Surface Flow Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcflowstate4.10.csv"
}
-----
"State","District","Kharif","Rabi","Perennial","Others","Total"
"UTTAR PRADESH","SAHARANPUR",0,0,0,0,0
"UTTAR PRADESH","SANT KABIR NAGAR",111,115,62,32,320
"UTTAR PRADESH","SANT RAVI DAS NAGAR",8,2,0,0,10
"UTTAR PRADESH","SHRAWASTI",8,31,22,0,60
"UTTAR PRADESH","SIDDHARTH NAGAR",263,267,47,0,577
"UTTAR PRADESH","SONBHADRA",4804,2885,804,113,8606
"UTTAR PRADESH","VARANASI",414,619,100,9,1142
"UTTARANCHAL","ALMORA",6651,6613,5,1,13270
"UTTARANCHAL","BAGESHWAR",4282,4113,139,1,8534
"UTTARANCHAL","CHAMOLI",2571,2540,235,0,5347
"UTTARANCHAL","CHAMPAWAT",751,666,284,14,1715
"UTTARANCHAL","DEHRA DUN",10663,9658,2366,856,23544
"UTTARANCHAL","HARIDWAR",2537,1993,1387,527,6444
"UTTARANCHAL","NAINITAL",16861,19315,6858,1079,44113
"UTTARANCHAL","PAURI",5772,5989,66,21,11848
"UTTARANCHAL","PITHORAGARH",6614,4244,472,208,11538
"UTTARANCHAL","RUDHARAPARYAG",1375,1011,300,3,2690
"UTTARANCHAL","TEHARI GARHWAL",6467,4699,9,159,11334
"UTTARANCHAL","UDHAM SINGH NAGAR",31144,28523,7519,2083,69269
"UTTARANCHAL","UTTARKASHI",3118,2050,293,25,5486
"WEST BENGAL","BANKURA",44325,12367,177,2422,59291
"WEST BENGAL","BIRBHUM",11005,6141,143,945,18234
"WEST BENGAL","BURDWAN",7654,1567,31,198,9450
"WEST BENGAL","DARJEELING",2029,1038,1440,254,4761
"WEST BENGAL","HAORA",18062,1563,21,14045,33691
"WEST BENGAL","HOOGHLY",594,82,0,432,1108
"WEST BENGAL","JALPAIGURI",2059,292,190,74,2615
"WEST BENGAL","MALDA",198,221,8,255,681
"WEST BENGAL","MIDNAPORE",8372,2038,4,10262,20676
"WEST BENGAL","MURSHIDABAD",1578,1957,54,259,3847
"WEST BENGAL","NADIA",1,1,0,1,3
"WEST BENGAL","NORTH 24 PARGANAS",420,95,0,316,832
"WEST BENGAL","PURULIA",47377,9936,144,1972,59428
"WEST BENGAL","SOUTH 24 PARGANAS",14417,1773,770,12994,29953
"WEST BENGAL","UTTAR DINAJPUR",2,2,0,2,6
