-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
KERALA,KOTTAYAM,ERATTUPETTAH,7,17,1186,1210
KERALA,KOTTAYAM,ETTUMANOOR,47,4,812,863
KERALA,KOTTAYAM,KADUTHURUTHY,19,0,1152,1171
KERALA,KOTTAYAM,KANJIRAPPALY,35,9,1028,1072
KERALA,KOTTAYAM,KOTTAYAM MUNI,0,0,21,21
KERALA,KOTTAYAM,LALAM,5,0,802,807
KERALA,KOTTAYAM,MADAPPALLY,117,0,609,726
KERALA,KOTTAYAM,PALA,0,0,135,135
KERALA,KOTTAYAM,PALLAM,19,0,768,787
KERALA,KOTTAYAM,PAMPADY,3,3,973,979
KERALA,KOTTAYAM,UZHAVOOR,46,37,1367,1450
KERALA,KOTTAYAM,VAIKOM,77,11,736,824
KERALA,KOTTAYAM,VAIKOM-999,10,0,146,156
KERALA,KOTTAYAM,VAZHOOR,0,0,594,594
KERALA,KOZHIKODE,BALUSSERY,49,2,1427,1478
KERALA,KOZHIKODE,CHELANNUR,96,1,1139,1236
KERALA,KOZHIKODE,KODUVALLY,27,1,1312,1340
KERALA,KOZHIKODE,KOZHIKKODE,13,0,1221,1234
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,0,0,82,82
KERALA,KOZHIKODE,KUNNAMANGALAM,57,2,2049,2108
KERALA,KOZHIKODE,KUNNUMEL,4,0,1167,1171
KERALA,KOZHIKODE,MELADI,18,8,659,685
KERALA,KOZHIKODE,PANTHALAYANI,7,0,557,564
KERALA,KOZHIKODE,PERAMBRA,5,0,633,638
KERALA,KOZHIKODE,QUILANDY,0,0,105,105
KERALA,KOZHIKODE,THODANNUR,3,2,522,527
KERALA,KOZHIKODE,THUNERI,18,4,746,768
KERALA,KOZHIKODE,VADAKARA,11,0,524,535
KERALA,KOZHIKODE,VADAKARA-999,0,0,100,100
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,1,0,778,779
KERALA,MALAPPURAM,AREACODE,18,3,898,919
KERALA,MALAPPURAM,KONDOTTY,69,1,866,936
KERALA,MALAPPURAM,KUTTIPPURAM,3,1,704,708
KERALA,MALAPPURAM,MALAPPURAM,13,0,772,785
KERALA,MALAPPURAM,MALAPURAM MUNI,0,0,160,160
KERALA,MALAPPURAM,MANJERI MUNI,4,0,203,207
KERALA,MALAPPURAM,MANKADA,22,1,1334,1357
KERALA,MALAPPURAM,NILAMBOOR,11,0,453,464
KERALA,MALAPPURAM,PERINTHALMANNA,7,0,646,653
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,1,0,149,150
KERALA,MALAPPURAM,PONNANI,4,0,297,301
KERALA,MALAPPURAM,PONNANI MUNI,4,0,153,157
KERALA,MALAPPURAM,THANUR,9,0,1143,1152
KERALA,MALAPPURAM,THIRUR,37,5,952,994
KERALA,MALAPPURAM,THIRURANGADI,8,1,629,638
KERALA,MALAPPURAM,TIRUR MUNI,0,0,144,144
KERALA,MALAPPURAM,VENGARA,11,0,813,824
KERALA,MALAPPURAM,WANDOOR,71,1,1012,1084
KERALA,PALAKKAD,ALATHUR,10,1,669,680
KERALA,PALAKKAD,ATTAPPADY,0,8,52,60
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,1,0,44,45
KERALA,PALAKKAD,CHITUR,40,1,686,727
KERALA,PALAKKAD,KOLLENGODE,0,0,302,302
KERALA,PALAKKAD,KUZHALMANNAM,2,0,719,721
KERALA,PALAKKAD,MALAMPUZHA,103,1,440,544
KERALA,PALAKKAD,MANNARKKAD,68,0,919,987
KERALA,PALAKKAD,NENMARA,4,0,325,329
KERALA,PALAKKAD,OTTAPPALAM,10,0,744,754
KERALA,PALAKKAD,OTTAPPALAM MUNI,35,36,59,130
KERALA,PALAKKAD,PALAKKAD,0,1,365,366
KERALA,PALAKKAD,PALAKKAD MUNI,0,0,24,24
KERALA,PALAKKAD,PATTAMBI,47,19,1282,1348
KERALA,PALAKKAD,SHORANNUR MUNI,0,2,94,96
KERALA,PALAKKAD,SREEKRISHNAPURAM,7,0,827,834
KERALA,PALAKKAD,THRITHALA,47,0,898,945
KERALA,PATHANAMTHITTA,ADOOR MUNI,3,0,147,150
KERALA,PATHANAMTHITTA,ELANTHUR,43,0,357,400
KERALA,PATHANAMTHITTA,KOIPURAM,42,2,588,632
KERALA,PATHANAMTHITTA,KONNI,4,0,399,403
KERALA,PATHANAMTHITTA,KULANADA,86,1,542,629
KERALA,PATHANAMTHITTA,MALLAPPALLY,23,24,706,753
KERALA,PATHANAMTHITTA,PANDALAM,7,0,530,537
KERALA,PATHANAMTHITTA,PARAKKODE,157,24,1861,2042
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,1,0,49,50
KERALA,PATHANAMTHITTA,PULIKEEZHU,3,0,309,312
KERALA,PATHANAMTHITTA,RANNI,36,5,615,656
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,62,62
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,83,22,741,846
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,4,0,26,30
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,161,64,723,948
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,97,22,896,1015
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,62,18,1074,1154
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,34,2,473,509
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,5,0,87,92
KERALA,THIRUVANANTHAPURAM,NEMOM,120,47,1199,1366
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,135,22,173,330
KERALA,THIRUVANANTHAPURAM,PARASSALA,149,1,716,866
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,78,53,751,882
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,97,4,932,1033
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,57,0,293,350
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,103,13,1396,1512
KERALA,THIRUVANANTHAPURAM,VARKALA,74,18,790,882
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,0,0,50,50
KERALA,THIRUVANANTHAPURAM,VELLANADU,111,37,1077,1225
KERALA,THRISSUR,ANTHIKKAD,199,0,1798,1997
KERALA,THRISSUR,CHALAKKUDY,7,0,3376,3383
KERALA,THRISSUR,CHALAKUDY MUNI,50,0,473,523
KERALA,THRISSUR,CHAVAKKAD,15,1,2358,2374
KERALA,THRISSUR,CHAVAKKAD MUNI,29,0,466,495
KERALA,THRISSUR,CHERPU,53,40,1849,1942
KERALA,THRISSUR,CHOWANNUR,34,0,2247,2281
KERALA,THRISSUR,GURUVAYOOR MUNI,17,1,220,238
KERALA,THRISSUR,IRINJALAKKUDA,26,0,1695,1721
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,360,360
KERALA,THRISSUR,KODAKARA,7,3,3941,3951
KERALA,THRISSUR,KODUNGALLUR,12,1,775,788
KERALA,THRISSUR,KODUNGALLUR MUNI,0,0,210,210
KERALA,THRISSUR,KUNNAMKULAM MUNI,1,0,680,681
KERALA,THRISSUR,MALA,9,0,5804,5813
KERALA,THRISSUR,MATHILAKOM,0,0,998,998
KERALA,THRISSUR,MULLASSERY,27,2,1555,1584
KERALA,THRISSUR,OLLUKKARA,16,10,2222,2248
KERALA,THRISSUR,PAZHAYANNUR,17,0,2236,2253
KERALA,THRISSUR,PUZHAKKAL,44,8,2898,2950
KERALA,THRISSUR,THALIKULAM,60,0,1128,1188
KERALA,THRISSUR,THRISSUR CORPORATION,99,2,1685,1786
KERALA,THRISSUR,VADAKKANCHERRY,25,1,3117,3143
KERALA,THRISSUR,VELLANGALLUR,14,0,1509,1523
KERALA,WAYANAD,KALPETTA,2,5,91,98
KERALA,WAYANAD,KALPETTA MUNI,0,0,4,4
KERALA,WAYANAD,MANANTHAVADI,0,3,202,205
KERALA,WAYANAD,SULTHANBATHERI,6,23,323,352
MADHYA PRADESH,BALAGHAT,BAIHAR,4,68,86,158
MADHYA PRADESH,BALAGHAT,BALAGHAT,74,91,1197,1362
MADHYA PRADESH,BALAGHAT,BIRSA,48,77,307,432
MADHYA PRADESH,BALAGHAT,KATANGI,122,522,1919,2563
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,91,101,1422,1614
MADHYA PRADESH,BALAGHAT,KIRNAPUR,166,92,1986,2244
MADHYA PRADESH,BALAGHAT,LALBURRA,136,149,1282,1567
MADHYA PRADESH,BALAGHAT,LANJI,72,92,1227,1391
MADHYA PRADESH,BALAGHAT,PARASWADA,23,198,249,470
MADHYA PRADESH,BALAGHAT,WARASEONI,45,67,825,937
MADHYA PRADESH,BARWANI,BARWANI,27,570,715,1312
MADHYA PRADESH,BARWANI,NIWALI,17,280,64,361
MADHYA PRADESH,BARWANI,PANSEMAL,45,977,567,1589
MADHYA PRADESH,BARWANI,PATI,14,1092,71,1177
MADHYA PRADESH,BARWANI,RAJPUR,102,4420,2297,6819
MADHYA PRADESH,BARWANI,SENDHWA,45,2490,641,3176
MADHYA PRADESH,BARWANI,THIKRI,163,1560,2288,4011
MADHYA PRADESH,BETUL,AMLA,982,1083,6325,8390
MADHYA PRADESH,BETUL,ATHNER,113,593,2217,2923
MADHYA PRADESH,BETUL,BETUL,473,1411,6785,8669
MADHYA PRADESH,BETUL,BHAINSDEHI,155,996,2185,3336
MADHYA PRADESH,BETUL,BHIMPURA,79,1833,447,2359
MADHYA PRADESH,BETUL,CHICHOLI,219,1917,1641,3777
MADHYA PRADESH,BETUL,GHODA DONGRI,213,2062,1158,3433
MADHYA PRADESH,BETUL,MULTAI,518,423,9038,9979
MADHYA PRADESH,BETUL,PRABHAT PATTAN,616,681,6484,7781
MADHYA PRADESH,BETUL,SHAHPUR,207,1937,1073,3217
MADHYA PRADESH,BHIND,ATER,155,17,1771,1943
MADHYA PRADESH,BHIND,BHIND,84,1,981,1066
MADHYA PRADESH,BHIND,GOHAD,334,2,1283,1619
MADHYA PRADESH,BHIND,LAHAR,485,4,3139,3628
MADHYA PRADESH,BHIND,MEHAGOAN,401,14,2958,3373
MADHYA PRADESH,BHIND,ROUN(MIHONA),267,2,1845,2114
MADHYA PRADESH,BHOPAL,BERASIA,1041,166,6498,7705
MADHYA PRADESH,BHOPAL,FUNDA,119,125,2255,2499
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,1047,125,3960,5132
MADHYA PRADESH,CHHATARPUR,BIJAWAR,1014,174,4443,5631
MADHYA PRADESH,CHHATARPUR,BUXWAHA,175,37,1184,1396
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,2525,271,9404,12200
MADHYA PRADESH,CHHATARPUR,GAURIHAR,243,5,646,894
MADHYA PRADESH,CHHATARPUR,LAUNDI,1070,116,3760,4946
MADHYA PRADESH,CHHATARPUR,NOWGONG,1612,61,8546,10219
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,1801,293,10673,12767
MADHYA PRADESH,CHHINDWARA,AMARWADA,652,2200,4520,7372
MADHYA PRADESH,CHHINDWARA,BICHHUA,340,1157,2205,3702
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,938,1836,8053,10827
MADHYA PRADESH,CHHINDWARA,CHOURAI,576,1013,10775,12364
MADHYA PRADESH,CHHINDWARA,HARAI,359,1899,360,2618
MADHYA PRADESH,CHHINDWARA,JAMAI,491,1504,1836,3831
MADHYA PRADESH,CHHINDWARA,MOHKHED,719,1516,9477,11712
MADHYA PRADESH,CHHINDWARA,PANDHURANA,886,1927,7567,10380
MADHYA PRADESH,CHHINDWARA,PARASIA,788,2519,4103,7410
MADHYA PRADESH,CHHINDWARA,SAUSAR,594,619,6042,7255
MADHYA PRADESH,CHHINDWARA,TAMIA,22,328,104,454
MADHYA PRADESH,DAMOH,BATIYAGHAR,271,70,1576,1917
MADHYA PRADESH,DAMOH,DAMOH,493,164,3199,3856
MADHYA PRADESH,DAMOH,HATTA,434,76,1251,1761
MADHYA PRADESH,DAMOH,JABERA,223,262,761,1246
MADHYA PRADESH,DAMOH,PATERA,251,63,1170,1484
MADHYA PRADESH,DAMOH,PATHARIA,153,74,1753,1980
MADHYA PRADESH,DAMOH,TENDUKHEDA,118,308,561,987
MADHYA PRADESH,DATIA,BHANDER,483,42,2015,2540
MADHYA PRADESH,DATIA,DATIA,2748,264,9575,12587
MADHYA PRADESH,DATIA,SEONDHA,804,20,3495,4319
MADHYA PRADESH,DEWAS,BAGLEE,886,1252,6617,8755
MADHYA PRADESH,DEWAS,DEWAS,733,170,6253,7156
MADHYA PRADESH,DEWAS,KANNOD,426,1223,4296,5945
MADHYA PRADESH,DEWAS,KHATEGAON,328,618,3060,4006
MADHYA PRADESH,DEWAS,SONKUCH,839,11,3508,4358
MADHYA PRADESH,DEWAS,TONKHURD,353,14,2860,3227
MADHYA PRADESH,DHAR,BADNAWER,138,1479,3431,5048
MADHYA PRADESH,DHAR,BAGH,15,2019,110,2144
MADHYA PRADESH,DHAR,DAHI,56,2832,285,3173
MADHYA PRADESH,DHAR,DHAR,9,2,107,118
MADHYA PRADESH,DHAR,DHARAMPURI,141,2745,3105,5991
MADHYA PRADESH,DHAR,GANDHWANI,46,1652,132,1830
MADHYA PRADESH,DHAR,KUKSHI,54,3093,674,3821
MADHYA PRADESH,DHAR,MANAWAR,48,1669,1904,3621
MADHYA PRADESH,DHAR,NALACHHA,45,551,450,1046
MADHYA PRADESH,DHAR,NISARPUR,186,989,692,1867
MADHYA PRADESH,DHAR,SARDARPUR,60,2763,4359,7182
MADHYA PRADESH,DHAR,TIRLA,4,171,139,314
MADHYA PRADESH,DHAR,UMARBAN,11,657,56,724
MADHYA PRADESH,DINDORI,AMARPUR,2,0,9,11
MADHYA PRADESH,DINDORI,BAJAG,0,3,0,3
MADHYA PRADESH,DINDORI,DINDORI,2,0,20,22
MADHYA PRADESH,DINDORI,KARANJIYA,3,3,3,9
MADHYA PRADESH,DINDORI,SAMNAPUR,12,148,131,291
MADHYA PRADESH,DINDORI,SHAHPURA,9,9,79,97
MADHYA PRADESH,GUNA,ARON,70,41,339,450
MADHYA PRADESH,GUNA,ASHOKNAGAR,445,53,2258,2756
MADHYA PRADESH,GUNA,BAMORI,125,80,575,780
MADHYA PRADESH,GUNA,CHANCHODA,678,735,8189,9602
MADHYA PRADESH,GUNA,CHANDERI,174,47,743,964
MADHYA PRADESH,GUNA,EHSAGADH,262,47,1041,1350
MADHYA PRADESH,GUNA,GUNA,319,239,2584,3142
MADHYA PRADESH,GUNA,MUNGAWALI,233,124,1479,1836
MADHYA PRADESH,GUNA,RAGHOGARH,694,468,5082,6244
MADHYA PRADESH,GWALIOR,BHITARWAR,590,65,2669,3324
MADHYA PRADESH,GWALIOR,DABRA,491,44,2250,2785
MADHYA PRADESH,GWALIOR,GHATIGAWAN,210,78,3005,3293
MADHYA PRADESH,GWALIOR,MORAR,741,62,3272,4075
MADHYA PRADESH,HARDA,HARDA,258,310,1979,2547
MADHYA PRADESH,HARDA,KHIRKIYA,746,1147,5727,7620
MADHYA PRADESH,HARDA,TIMARNI,205,289,2397,2891
MADHYA PRADESH,HOSHANGABAD,BABAI,351,312,3386,4049
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,625,726,4580,5931
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,142,103,2071,2316
MADHYA PRADESH,HOSHANGABAD,KESLA,103,410,932,1445
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,311,231,2015,2557
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,287,414,2265,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,292,141,1556,1989
MADHYA PRADESH,INDORE,DEPAL PUR,136,50,1601,1787
MADHYA PRADESH,INDORE,INDORE,261,90,4253,4604
MADHYA PRADESH,INDORE,MHOW,212,1101,4441,5754
MADHYA PRADESH,INDORE,SANWER,56,0,358,414
MADHYA PRADESH,JABALPUR,BARGI,167,342,1843,2352
MADHYA PRADESH,JABALPUR,KUNDAM,27,145,261,433
MADHYA PRADESH,JABALPUR,MAJHOLI,206,147,1291,1644
MADHYA PRADESH,JABALPUR,PANAGAR,71,70,821,962
MADHYA PRADESH,JABALPUR,PATAN,8,5,152,165
MADHYA PRADESH,JABALPUR,SHAHPURA,163,332,1974,2469
MADHYA PRADESH,JABALPUR,SIHORA,130,77,1468,1675
MADHYA PRADESH,JHABUA,ALIRAJPUR,41,2935,90,3066
MADHYA PRADESH,JHABUA,BHABHARA,15,1359,41,1415
MADHYA PRADESH,JHABUA,JHABUA,9,1488,65,1562
MADHYA PRADESH,JHABUA,JOBAT,16,1652,45,1713
MADHYA PRADESH,JHABUA,KATTHIWADA,54,778,44,876
MADHYA PRADESH,JHABUA,MEGHNAGAR,5,1795,93,1893
MADHYA PRADESH,JHABUA,PETLAWAD,242,3447,2042,5731
MADHYA PRADESH,JHABUA,RAMA,13,1972,84,2069
MADHYA PRADESH,JHABUA,RANAPUR,11,1273,39,1323
MADHYA PRADESH,JHABUA,SONDWA,7,1186,28,1221
MADHYA PRADESH,JHABUA,THANDLA,12,2190,328,2530
MADHYA PRADESH,JHABUA,UDAIGARH,4,1381,41,1426
MADHYA PRADESH,KATNI,BADWARA,220,569,2485,3274
MADHYA PRADESH,KATNI,BAHORIBAND,137,221,1889,2247
MADHYA PRADESH,KATNI,DHIMAR KHERA,105,203,787,1095
MADHYA PRADESH,KATNI,KATNI,151,223,1298,1672
MADHYA PRADESH,KATNI,RITHI,128,189,821,1138
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,236,404,1896,2536
MADHYA PRADESH,KHANDWA,BALADI,348,470,2547,3365
MADHYA PRADESH,KHANDWA,BURHANPUR,347,657,6864,7868
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,676,647,6279,7602
MADHYA PRADESH,KHANDWA,HARSOOD,443,347,4772,5562
MADHYA PRADESH,KHANDWA,KHAKNAR,219,1652,4480,6351
MADHYA PRADESH,KHANDWA,KHALWA,313,2581,2492,5386
MADHYA PRADESH,KHANDWA,KHANDWA,614,1002,5572,7188
MADHYA PRADESH,KHANDWA,PANDHANA,693,2053,7035,9781
MADHYA PRADESH,KHANDWA,PUNASA,556,2109,6691,9356
MADHYA PRADESH,KHARGONE,BARWAHA,653,1061,12166,13880
MADHYA PRADESH,KHARGONE,BHAGWANPURA,33,1869,560,2462
MADHYA PRADESH,KHARGONE,BHIKANGAON,288,2084,4942,7314
MADHYA PRADESH,KHARGONE,GOGAWA,167,624,3991,4782
MADHYA PRADESH,KHARGONE,KASRAWAD,378,811,6598,7787
MADHYA PRADESH,KHARGONE,KHARGONE,181,372,5228,5781
MADHYA PRADESH,KHARGONE,MAHESHWAR,502,1333,7021,8856
MADHYA PRADESH,KHARGONE,SEGOAN,80,2205,1026,3311
MADHYA PRADESH,KHARGONE,ZIRNYA,66,2035,1140,3241
MADHYA PRADESH,MANDLA,BICHHIA,23,57,443,523
MADHYA PRADESH,MANDLA,BIJADANDI,3,28,2,33
MADHYA PRADESH,MANDLA,GHUGHRI,1,10,2,13
MADHYA PRADESH,MANDLA,MANDLA,18,80,614,712
MADHYA PRADESH,MANDLA,MAWAI,1,104,25,130
MADHYA PRADESH,MANDLA,MOHGAON,1,84,181,266
MADHYA PRADESH,MANDLA,NAINPUR,17,98,410,525
MADHYA PRADESH,MANDLA,NARAYANGANJ,9,250,43,302
MADHYA PRADESH,MANDLA,NIVAS,20,111,52,183
MADHYA PRADESH,MANDSAUR,BHANPURA,643,141,6457,7241
MADHYA PRADESH,MANDSAUR,GAROTH,2129,104,14906,17139
MADHYA PRADESH,MANDSAUR,MALHARGAR,2562,160,16704,19426
MADHYA PRADESH,MANDSAUR,MANDSAUR,3030,730,23693,27453
MADHYA PRADESH,MANDSAUR,SITAMAU,3166,315,18096,21577
MADHYA PRADESH,MORENA,AMBAH,182,0,1394,1576
MADHYA PRADESH,MORENA,JOURA,350,79,2458,2887
MADHYA PRADESH,MORENA,KAILARAS,168,41,1635,1844
MADHYA PRADESH,MORENA,MORENA,394,161,4025,4580
MADHYA PRADESH,MORENA,PAHARGARH,90,4,536,630
MADHYA PRADESH,MORENA,PORSA,304,8,1846,2158
MADHYA PRADESH,MORENA,SABALGARH,164,54,869,1087
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,163,147,2004,2314
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,202,171,3156,3529
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,84,355,718,1157
MADHYA PRADESH,NARSINGHPUR,KARELI,29,23,327,379
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,167,472,901,1540
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,135,111,2688,2934
MADHYA PRADESH,NEEMUCH,JAWAD,1048,1057,10817,12922
MADHYA PRADESH,NEEMUCH,MANASA,1291,645,13724,15660
MADHYA PRADESH,NEEMUCH,NEEMUCH,1406,573,15744,17723
MADHYA PRADESH,PANNA,AJAYGARH,364,261,2546,3171
MADHYA PRADESH,PANNA,GUNOUR,79,7,575,661
MADHYA PRADESH,PANNA,PANNA,137,82,977,1196
MADHYA PRADESH,PANNA,PAWAI,123,23,791,937
MADHYA PRADESH,PANNA,SHAHNAGAR,66,54,539,659
MADHYA PRADESH,RAISEN,ABDULLA GANJ,36,137,222,395
MADHYA PRADESH,RAISEN,BADI,149,27,1206,1382
MADHYA PRADESH,RAISEN,BEGAMGANJ,243,140,2004,2387
MADHYA PRADESH,RAISEN,GAIRATGANJ,187,97,1129,1413
MADHYA PRADESH,RAISEN,SANCHI,135,89,612,836
MADHYA PRADESH,RAISEN,SILVANI,160,504,1449,2113
MADHYA PRADESH,RAISEN,UDAYPURA,201,121,2114,2436
MADHYA PRADESH,RAJGARH,BIAORA,1409,372,11878,13659
MADHYA PRADESH,RAJGARH,KHILCHIPUR,548,111,9623,10282
MADHYA PRADESH,RAJGARH,NARSINGARH,1630,214,11145,12989
MADHYA PRADESH,RAJGARH,RAJGARH,1127,355,9722,11204
MADHYA PRADESH,RAJGARH,SARANGPUR,1297,517,8752,10566
MADHYA PRADESH,RAJGARH,ZEERAPUR],1236,41,9212,10489
MADHYA PRADESH,RATLAM,ALOT,1343,41,7496,8880
MADHYA PRADESH,RATLAM,BAJNA,25,1907,165,2097
MADHYA PRADESH,RATLAM,JAORA,1822,358,8670,10850
MADHYA PRADESH,RATLAM,PIPLODA,1097,746,7269,9112
MADHYA PRADESH,RATLAM,RATLAM,563,2142,6457,9162
MADHYA PRADESH,RATLAM,SAILANA,75,2006,746,2827
MADHYA PRADESH,REWA,GANGEO,40,6,871,917
MADHYA PRADESH,REWA,HANUMANA,38,29,566,633
MADHYA PRADESH,REWA,JAWA,159,136,2523,2818
MADHYA PRADESH,REWA,MAUGANJ,11,2,287,300
MADHYA PRADESH,REWA,NAIGARHI,20,7,628,655
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,38,18,810,866
MADHYA PRADESH,REWA,REWA,61,10,973,1044
MADHYA PRADESH,REWA,SIRMOUR,79,21,1861,1961
MADHYA PRADESH,REWA,TEONTHER,126,84,2347,2557
MADHYA PRADESH,SAGAR,BANDA,691,280,4705,5676
MADHYA PRADESH,SAGAR,BINA,311,48,1175,1534
MADHYA PRADESH,SAGAR,DEORI,359,405,4133,4897
MADHYA PRADESH,SAGAR,JAISINAGAR,444,120,4086,4650
MADHYA PRADESH,SAGAR,KESLI,219,612,3193,4024
MADHYA PRADESH,SAGAR,KHURAI,588,101,2084,2773
MADHYA PRADESH,SAGAR,MALTHONE,413,111,1923,2447
MADHYA PRADESH,SAGAR,RAHATGARH,343,64,3133,3540
MADHYA PRADESH,SAGAR,REHLI,523,252,5131,5906
MADHYA PRADESH,SAGAR,SAGAR,782,197,5784,6763
MADHYA PRADESH,SAGAR,SHAHGARH,330,180,1849,2359
MADHYA PRADESH,SATNA,AMARPATAN,129,66,1509,1704
MADHYA PRADESH,SATNA,MAIHAR,348,484,2496,3328
MADHYA PRADESH,SATNA,MAJHAGAWAN,296,158,2252,2706
MADHYA PRADESH,SATNA,NAGOD,470,75,1968,2513
MADHYA PRADESH,SATNA,RAMNAGER,94,276,1382,1752
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,203,104,2012,2319
MADHYA PRADESH,SATNA,SOHAWAL,276,20,1232,1528
MADHYA PRADESH,SATNA,UCHEHARA,298,247,2719,3264
MADHYA PRADESH,SEHORE,ASHTA,1673,233,5880,7786
MADHYA PRADESH,SEHORE,BUDHNI,161,324,2617,3102
MADHYA PRADESH,SEHORE,ICHAWAR,757,448,4028,5233
MADHYA PRADESH,SEHORE,NASRULLAGANJ,411,786,3235,4432
MADHYA PRADESH,SEHORE,SEHORE,800,143,6781,7724
MADHYA PRADESH,SEONI,BARGHAT,155,318,1999,2472
MADHYA PRADESH,SEONI,CHHAPARA,257,1091,1375,2723
MADHYA PRADESH,SEONI,DHANORA,70,203,437,710
MADHYA PRADESH,SEONI,GHANSOR,30,102,205,337
MADHYA PRADESH,SEONI,KEOLARI,67,253,796,1116
MADHYA PRADESH,SEONI,KURAI,254,1512,2395,4161
MADHYA PRADESH,SEONI,LAKHNADON,366,1695,2039,4100
MADHYA PRADESH,SEONI,SEONI,321,620,5475,6416
MADHYA PRADESH,SHAHDOL,ANUPPUR,15,90,85,190
MADHYA PRADESH,SHAHDOL,BEOHARI,28,173,511,712
MADHYA PRADESH,SHAHDOL,BURHAR,8,69,76,153
MADHYA PRADESH,SHAHDOL,GOHPARU,6,50,44,100
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,94,524,457,1075
MADHYA PRADESH,SHAHDOL,JAITHARI,37,368,808,1213
MADHYA PRADESH,SHAHDOL,KOTMA,1,1,9,11
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,3,50,57,110
MADHYA PRADESH,SHAHDOL,SOHAGPUR,24,147,430,601
MADHYA PRADESH,SHAJAPUR,AGAR,945,23,4259,5227
MADHYA PRADESH,SHAJAPUR,BAROD,1118,53,6437,7608
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,745,121,7348,8214
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,1128,446,6601,8175
MADHYA PRADESH,SHAJAPUR,NALKHEDA,473,238,3685,4396
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,1031,95,6470,7596
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,636,81,4335,5052
MADHYA PRADESH,SHAJAPUR,SUSNER,683,178,6340,7201
MADHYA PRADESH,SHEOPUR,KARHAL,13,31,75,119
MADHYA PRADESH,SHEOPUR,SHEOPUR,37,16,305,358
MADHYA PRADESH,SHEOPUR,VIJAYPUR,400,76,2781,3257
MADHYA PRADESH,SHIVPURI,BADARWAS,466,200,2292,2958
MADHYA PRADESH,SHIVPURI,KARERA,786,211,3608,4605
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,1378,581,8517,10476
MADHYA PRADESH,SHIVPURI,KOLARAS,654,181,2847,3682
MADHYA PRADESH,SHIVPURI,NARWAR,881,85,4667,5633
MADHYA PRADESH,SHIVPURI,PICHHORE,831,287,5118,6236
MADHYA PRADESH,SHIVPURI,POHARI,421,187,1736,2344
MADHYA PRADESH,SHIVPURI,SHIVPURI,567,140,1999,2706
MADHYA PRADESH,SIDHI,CHITRANGI,18,56,441,515
