-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes according to Horse Power of Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.10.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes according to Horse Power of Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.10.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,2,2,26,548,15,4,10,607
UTTAR PRADESH,SULTANPUR,DOSTPUR,0,0,0,0,2,0,0,2
UTTAR PRADESH,VARANASI,CHIRAI GOAN,0,0,0,3,0,0,0,3
UTTAR PRADESH,VARANASI,SAVAPURI,0,0,0,5,6,0,0,11
UTTARANCHAL,ALMORA,BHAISIACHHANA,0,0,0,0,0,0,4,4
UTTARANCHAL,ALMORA,BHIKIASAIN,0,0,0,0,1,8,0,9
UTTARANCHAL,ALMORA,CHAUKHUTIYA,0,0,0,0,1,9,11,21
UTTARANCHAL,ALMORA,DHAULADEVI,0,0,0,0,0,0,1,1
UTTARANCHAL,ALMORA,DWARAHAT,0,0,0,0,0,0,7,7
UTTARANCHAL,ALMORA,HAWALBAG,0,0,0,1,1,10,3,15
UTTARANCHAL,ALMORA,LAMGARA,0,0,0,0,0,0,3,3
UTTARANCHAL,ALMORA,SALT,0,0,0,0,0,4,0,4
UTTARANCHAL,ALMORA,SYALDEY,0,0,1,1,1,5,0,8
UTTARANCHAL,ALMORA,TAKULA,0,0,0,0,0,4,1,5
UTTARANCHAL,ALMORA,TARIKHET,0,0,0,0,0,1,4,5
UTTARANCHAL,BAGESHWAR,BAGESHWAR,1,1,0,0,4,0,22,28
UTTARANCHAL,BAGESHWAR,GARUR,0,0,1,0,2,2,6,11
UTTARANCHAL,BAGESHWAR,KAPKOT,0,0,0,0,0,1,7,8
UTTARANCHAL,CHAMOLI,DASHOLI,0,0,0,0,0,0,6,6
UTTARANCHAL,CHAMOLI,DEWAL,0,0,0,0,0,0,2,2
UTTARANCHAL,CHAMOLI,GAIRSEN,0,0,0,0,0,0,19,19
UTTARANCHAL,CHAMOLI,GHAT,0,0,0,0,0,0,6,6
UTTARANCHAL,CHAMOLI,KARNAPRAYAG,0,0,0,0,0,0,12,12
UTTARANCHAL,CHAMOLI,NARAINBAGAR,0,0,0,0,0,0,11,11
UTTARANCHAL,CHAMOLI,POKHARI,0,0,0,0,0,0,2,2
UTTARANCHAL,CHAMOLI,THARALI,0,0,0,0,0,0,1,1
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,0,0,0,0,0,0,4,4
UTTARANCHAL,CHAMPAWAT,LOHAGHAT,0,0,0,0,1,0,1,2
UTTARANCHAL,CHAMPAWAT,PATI,0,0,0,0,0,0,6,6
UTTARANCHAL,DEHRA DUN,DOIWALA,0,0,0,0,0,1,0,1
UTTARANCHAL,DEHRA DUN,SEHASPUR,0,0,0,0,2,0,22,24
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,0,0,0,0,6,1,1,8
UTTARANCHAL,HARIDWAR,BHADRABAD,0,0,0,0,0,0,2,2
UTTARANCHAL,NAINITAL,BETALGHAT,0,0,0,0,1,2,12,15
UTTARANCHAL,NAINITAL,BHIMTAL,0,0,0,0,0,0,18,18
UTTARANCHAL,NAINITAL,DHARI,0,1,2,0,0,0,10,13
UTTARANCHAL,NAINITAL,KOTABAGH,0,0,0,0,0,2,0,2
UTTARANCHAL,NAINITAL,OKHALKANDA,0,0,0,0,0,0,9,9
UTTARANCHAL,NAINITAL,RAMGARH,0,0,1,0,0,1,24,26
UTTARANCHAL,NAINITAL,RAMNAGAR,0,0,0,0,0,0,2,2
UTTARANCHAL,PAURI,BIRONKHAL,0,0,0,0,0,0,5,5
UTTARANCHAL,PAURI,DUGADDA,0,0,0,0,0,0,22,22
UTTARANCHAL,PAURI,DWARIKHAL(DHANGU),0,0,0,0,0,0,2,2
UTTARANCHAL,PAURI,EKESWAR,0,0,0,0,0,0,8,8
UTTARANCHAL,PAURI,JAIHARIKHAL,0,0,0,0,0,0,8,8
UTTARANCHAL,PAURI,KALJIKHAL,0,0,0,0,0,0,23,23
UTTARANCHAL,PAURI,KHIRSU,0,0,0,0,0,0,2,2
UTTARANCHAL,PAURI,KOT,0,0,0,0,0,0,6,6
UTTARANCHAL,PAURI,PABO,0,0,0,0,0,0,8,8
UTTARANCHAL,PAURI,PAURI,0,0,0,0,0,0,9,9
UTTARANCHAL,PAURI,POKHRA,0,0,0,0,0,0,4,4
UTTARANCHAL,PAURI,YAMKESWAR,0,0,0,0,0,0,2,2
UTTARANCHAL,PITHORAGARH,BERINAAG,0,0,0,0,0,0,12,12
UTTARANCHAL,PITHORAGARH,BIN,0,0,1,1,0,1,16,19
UTTARANCHAL,PITHORAGARH,DHARCHULA,0,1,0,0,0,0,2,3
UTTARANCHAL,PITHORAGARH,DIDIHAT,0,0,0,0,0,0,8,8
UTTARANCHAL,PITHORAGARH,GANGOLIHAT,0,0,0,0,0,0,15,15
UTTARANCHAL,PITHORAGARH,KANALICHINA,0,0,0,0,0,0,15,15
UTTARANCHAL,PITHORAGARH,MUNAKOT,0,1,0,0,0,0,20,21
UTTARANCHAL,PITHORAGARH,MUNSIYARI,0,0,0,0,0,0,11,11
UTTARANCHAL,RUDHARAPARYAG,AUGUSTYAMUNI,0,0,0,0,0,4,10,14
UTTARANCHAL,RUDHARAPARYAG,JAKHOLI,0,0,0,0,0,0,1,1
UTTARANCHAL,TEHARI GARHWAL,CHAMBA,0,0,0,0,0,0,1,1
UTTARANCHAL,TEHARI GARHWAL,DEV PRAYAAG,0,0,0,0,0,0,2,2
UTTARANCHAL,TEHARI GARHWAL,DHOOLDHAR,0,0,0,0,0,0,5,5
UTTARANCHAL,TEHARI GARHWAL,JAAKHANIDAHAR,0,0,0,0,1,0,3,4
UTTARANCHAL,TEHARI GARHWAL,JONPUR,0,0,1,0,0,0,8,9
UTTARANCHAL,TEHARI GARHWAL,KIRTINAGAR,0,0,1,0,3,1,12,17
UTTARANCHAL,TEHARI GARHWAL,MILANGNA,0,0,0,0,0,0,14,14
UTTARANCHAL,TEHARI GARHWAL,NARANDER NAGAR,0,0,0,0,0,0,6,6
UTTARANCHAL,TEHARI GARHWAL,PRATAP NAGAR,0,0,0,0,0,0,3,3
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,0,0,0,4,1,0,1,6
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,0,0,2,7,0,1,2,12
UTTARANCHAL,UDHAM SINGH NAGAR,KHATIMA,0,0,0,3,0,0,0,3
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,0,0,26,27,6,3,0,62
UTTARANCHAL,UTTARKASHI,BHATWARI,0,0,0,0,0,0,2,2
UTTARANCHAL,UTTARKASHI,CHINALISAUR,0,0,0,5,0,2,0,7
UTTARANCHAL,UTTARKASHI,DUNDA,0,0,0,0,0,0,3,3
UTTARANCHAL,UTTARKASHI,NOUGAON,1,0,0,0,0,0,3,4
UTTARANCHAL,UTTARKASHI,PAROLA,0,0,0,0,0,0,10,10
WEST BENGAL,BANKURA,BANKURA-I,0,0,2,0,0,4,0,6
WEST BENGAL,BANKURA,BANKURA-II,2,19,252,2,0,5,60,340
WEST BENGAL,BANKURA,BISHNUPUR,0,3,87,0,4,8,3,105
WEST BENGAL,BANKURA,BORJORA,0,0,98,1,0,25,5,129
WEST BENGAL,BANKURA,CHHATNA,0,20,26,2,0,10,2,60
WEST BENGAL,BANKURA,GANGAJAL GHATI,2,13,83,0,0,3,3,104
WEST BENGAL,BANKURA,HIRBUNDH,1,0,4,0,0,9,0,14
WEST BENGAL,BANKURA,INDPUR,1,0,5,0,0,90,2,98
WEST BENGAL,BANKURA,INDUS,0,0,0,0,0,3,0,3
WEST BENGAL,BANKURA,JOYPUR,0,83,35,1,0,6,39,164
WEST BENGAL,BANKURA,KATUL PUR,56,4,122,0,1,15,118,316
WEST BENGAL,BANKURA,KHATRA-I,0,0,1,0,0,3,0,4
WEST BENGAL,BANKURA,MEJIA,2,0,0,0,1,7,1,11
WEST BENGAL,BANKURA,ONDA,3,0,87,0,0,11,4,105
WEST BENGAL,BANKURA,PATRASAYER,3,4,91,1,0,6,71,176
WEST BENGAL,BANKURA,RAIPUR,34,0,67,0,0,10,71,182
WEST BENGAL,BANKURA,RANIBUNDH,2,0,0,0,0,5,0,7
WEST BENGAL,BANKURA,SALTORA,1,10,24,1,0,3,3,42
WEST BENGAL,BANKURA,SARENGA,0,1,2,0,0,4,0,7
WEST BENGAL,BANKURA,SIMLAPAL,2,58,39,0,3,15,1,118
WEST BENGAL,BANKURA,SONAMUKHI,0,0,41,0,0,3,0,44
WEST BENGAL,BANKURA,TALDANGRA,0,0,28,4,0,11,12,55
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,0,0,76,0,1,10,2,89
WEST BENGAL,BIRBHUM,DUBRAJ PUR,0,0,524,0,0,3,5,532
WEST BENGAL,BIRBHUM,ILLAM BAZAR,0,0,136,0,0,1,19,156
WEST BENGAL,BIRBHUM,KHOYRASOLE,0,0,711,0,1,3,21,736
WEST BENGAL,BIRBHUM,LABPUR,0,0,769,0,0,2,68,839
WEST BENGAL,BIRBHUM,MAYURESWAR-1,0,0,572,0,1,6,0,579
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,0,0,605,0,0,1,2,608
WEST BENGAL,BIRBHUM,MD.BAZAR,0,0,126,0,0,10,21,157
WEST BENGAL,BIRBHUM,MURARAI-1,0,0,298,0,0,8,4,310
WEST BENGAL,BIRBHUM,MURARAI-2,0,0,375,2,0,8,3,388
WEST BENGAL,BIRBHUM,NALHATI-1,0,0,718,1,0,17,20,756
WEST BENGAL,BIRBHUM,NALHATI-2,0,0,343,0,2,2,1,348
WEST BENGAL,BIRBHUM,NANOOR,0,0,660,0,0,3,6,669
WEST BENGAL,BIRBHUM,RAJ NAGAR,0,0,205,0,2,0,6,213
WEST BENGAL,BIRBHUM,RAMPURHAT-I,0,0,984,0,0,10,22,1016
WEST BENGAL,BIRBHUM,RAMPURHAT-II,0,0,496,0,0,0,7,503
WEST BENGAL,BIRBHUM,SAINTHIA,0,0,534,0,0,3,87,624
WEST BENGAL,BIRBHUM,SURI-I,0,0,161,0,0,12,35,208
WEST BENGAL,BIRBHUM,SURI-II,0,0,56,0,0,0,0,56
WEST BENGAL,BURDWAN,ANDAL,0,0,6,0,0,0,6,12
WEST BENGAL,BURDWAN,ASANSOL MUNI.CORPN,0,0,22,4,0,0,0,26
WEST BENGAL,BURDWAN,AUSGRAM-I,0,0,124,0,0,0,53,177
WEST BENGAL,BURDWAN,AUSGRAM-II,0,0,158,0,1,10,36,205
WEST BENGAL,BURDWAN,BARABONI,48,0,85,0,0,2,1,136
WEST BENGAL,BURDWAN,BHATAR,79,0,259,0,1,9,28,376
WEST BENGAL,BURDWAN,BURDWAN-1,0,0,17,0,0,5,10,32
WEST BENGAL,BURDWAN,DURGAPUR FARIDPUR,0,0,27,0,0,2,0,29
WEST BENGAL,BURDWAN,GALSI-1,2,0,330,0,0,0,52,384
WEST BENGAL,BURDWAN,GALSI-2,0,0,38,0,0,0,0,38
WEST BENGAL,BURDWAN,JAMALPUR,2,30,194,2,0,17,55,300
WEST BENGAL,BURDWAN,JAMURIA,0,0,6,0,1,0,0,7
WEST BENGAL,BURDWAN,KALNA-1,0,3,4,0,1,34,0,42
WEST BENGAL,BURDWAN,KALNA-2,1,0,38,0,0,3,0,42
WEST BENGAL,BURDWAN,KANKSHA,0,3,22,0,0,18,0,43
WEST BENGAL,BURDWAN,KATUGRAM-I,1,13,222,0,1,3,11,251
WEST BENGAL,BURDWAN,KATUGRAM-II,2,0,34,0,6,25,3,70
WEST BENGAL,BURDWAN,KATWA-I,3,10,36,0,0,3,59,111
WEST BENGAL,BURDWAN,KATWA-II,4,7,148,0,8,11,23,201
WEST BENGAL,BURDWAN,KHANDAGHOSH,26,5,136,0,0,2,120,289
WEST BENGAL,BURDWAN,KULTI MUNICIPALITY,0,0,1,0,21,0,1,23
WEST BENGAL,BURDWAN,MANGALCOTE,15,27,532,0,0,4,15,593
WEST BENGAL,BURDWAN,MEMARI(1),0,8,105,0,0,1,1,115
WEST BENGAL,BURDWAN,MEMARI-2,0,0,48,0,0,8,0,56
WEST BENGAL,BURDWAN,MONTESWAR,7,46,202,0,0,21,29,305
WEST BENGAL,BURDWAN,PURBASTHALI-1,2,5,83,0,3,50,1,144
WEST BENGAL,BURDWAN,PURBASTHALI-2,19,0,28,0,1,15,0,63
WEST BENGAL,BURDWAN,RAINA,0,15,20,0,0,6,0,41
WEST BENGAL,BURDWAN,RAINA-1,0,1,44,0,0,3,7,55
WEST BENGAL,BURDWAN,RANIGANGE,0,0,49,0,0,3,0,52
WEST BENGAL,BURDWAN,SALANPUR,1,0,70,0,1,1,0,73
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-I,0,0,81,8,22,8,0,119
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-II,0,0,102,2,24,11,0,139
WEST BENGAL,COOCHBEHAR,DINHATA-1,1,0,63,1,21,10,2,98
WEST BENGAL,COOCHBEHAR,DINHATA-II,0,0,3,1,4,20,0,28
WEST BENGAL,COOCHBEHAR,HALDIBARI,0,0,13,0,0,1,0,14
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,1,0,103,8,6,6,13,137
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,0,0,56,1,8,7,21,93
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,0,2,230,1,1,9,57,300
WEST BENGAL,COOCHBEHAR,SITAI,2,0,2,0,0,4,0,8
WEST BENGAL,COOCHBEHAR,SITALKUCHI,0,0,0,0,7,9,0,16
WEST BENGAL,COOCHBEHAR,TUFANGANJ-I,0,0,36,1,11,8,1,57
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,0,0,5,0,2,7,0,14
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,0,0,57,1,2,56,243,359
WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,0,0,270,0,0,30,20,320
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,0,0,67,0,0,42,40,149
WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,0,0,322,0,0,2,0,324
WEST BENGAL,DAKSHIN DINAJPUR,HILI,0,0,26,0,0,3,6,35
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,0,0,505,1,3,54,224,787
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,0,9,214,2,1,30,552,808
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,14,24,1627,0,0,38,65,1768
WEST BENGAL,DARJEELING,KHARIBARI,0,0,16,0,7,7,1,31
WEST BENGAL,DARJEELING,MATIGARA,0,0,1,0,0,11,0,12
WEST BENGAL,DARJEELING,NAXALBARI,0,0,4,0,5,25,0,34
WEST BENGAL,DARJEELING,PHANSIDEWA,0,0,31,0,1,7,0,39
WEST BENGAL,HAORA,AMTA-I,83,318,250,2,8,18,1216,1895
WEST BENGAL,HAORA,AMTA-II,10,132,219,34,13,42,1021,1471
WEST BENGAL,HAORA,BAGNAN-I,0,249,76,1,20,7,165,518
WEST BENGAL,HAORA,BAGNAN-II,0,87,77,6,55,26,30,281
WEST BENGAL,HAORA,BALLYJAGACHA,0,41,1,0,5,0,49,96
WEST BENGAL,HAORA,DOMJUR,67,254,109,0,2,0,199,631
WEST BENGAL,HAORA,JAGOTBALLAVPUR,5,97,266,5,35,16,598,1022
WEST BENGAL,HAORA,PANCHLA,19,98,33,0,0,7,0,157
WEST BENGAL,HAORA,SANKRAIL,16,37,10,0,0,0,8,71
WEST BENGAL,HAORA,SHYAMPUR-I,2,123,268,15,215,63,5,691
WEST BENGAL,HAORA,SHYAMPUR-II,0,41,236,9,146,57,17,506
WEST BENGAL,HAORA,UDAY NARAYANPUR,108,679,175,0,1,23,616,1602
WEST BENGAL,HAORA,ULUBERIA-I,8,113,105,23,46,17,118,430
WEST BENGAL,HAORA,ULUBERIA-II,0,0,5,0,1,5,8,19
WEST BENGAL,HOOGHLY,ARAMBAGH,0,0,62,0,0,39,0,101
WEST BENGAL,HOOGHLY,BALAGARH,0,0,9,0,0,73,0,82
WEST BENGAL,HOOGHLY,CHANDITALA-I,0,0,68,0,0,162,140,370
WEST BENGAL,HOOGHLY,CHANDITALA-II,0,0,99,0,0,1,220,320
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,0,0,26,0,0,14,0,40
WEST BENGAL,HOOGHLY,DHANIAKHALI,0,0,267,0,0,12,670,949
WEST BENGAL,HOOGHLY,GOGHAT-I,0,0,94,0,0,14,5,113
WEST BENGAL,HOOGHLY,GOGHAT-II,0,0,131,0,0,4,6,141
WEST BENGAL,HOOGHLY,HARIPAL,0,0,963,0,0,7,568,1538
WEST BENGAL,HOOGHLY,JANGIPARA,0,0,1445,0,0,8,216,1669
WEST BENGAL,HOOGHLY,KHANAKUL-I,0,0,554,0,0,51,146,751
WEST BENGAL,HOOGHLY,KHANAKUL-II,0,0,1032,0,0,67,175,1274
WEST BENGAL,HOOGHLY,PANDUA,0,0,46,0,0,16,0,62
WEST BENGAL,HOOGHLY,POLBA DADPUR,0,0,26,0,0,19,24,69
WEST BENGAL,HOOGHLY,PURSURAH,0,0,496,0,0,28,189,713
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,0,0,197,0,0,1,0,198
WEST BENGAL,HOOGHLY,SINGUR,0,0,66,0,0,5,0,71
WEST BENGAL,HOOGHLY,TARAKESWAR,0,0,497,0,0,27,35,559
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,0,0,0,0,5,19,0,24
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,0,0,0,0,15,19,1,35
WEST BENGAL,JALPAIGURI,DHUPGURI,2,0,0,0,200,6,2,210
WEST BENGAL,JALPAIGURI,FALAKATA,0,0,0,0,30,13,19,62
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,0,0,0,0,14,1,0,15
WEST BENGAL,JALPAIGURI,KALCHINI,0,0,0,0,0,4,0,4
WEST BENGAL,JALPAIGURI,KUMARGRAM,0,0,0,0,6,6,0,12
WEST BENGAL,JALPAIGURI,MADARIHAT,0,0,0,0,11,6,0,17
WEST BENGAL,JALPAIGURI,MAL,0,1,0,1,32,10,0,44
WEST BENGAL,JALPAIGURI,MATIALI,0,0,0,0,4,21,0,25
WEST BENGAL,JALPAIGURI,MAYNAGURI,0,0,0,0,65,21,1,87
WEST BENGAL,JALPAIGURI,NAGRAKATA,0,0,0,0,1,13,0,14
WEST BENGAL,JALPAIGURI,RAJGANJ,2,10,76,3,128,24,27,270
WEST BENGAL,MALDA,BAMANGOLA,0,0,914,0,0,26,35,975
WEST BENGAL,MALDA,CHANCHAL-I,0,0,0,0,0,18,0,18
WEST BENGAL,MALDA,CHANCHAL-II,0,0,0,0,0,20,0,20
WEST BENGAL,MALDA,ENGLISH BAZAR,0,0,0,0,0,19,0,19
WEST BENGAL,MALDA,GAZOLE,0,0,2050,0,4,33,22,2109
WEST BENGAL,MALDA,HABIBPUR,0,0,347,1,1,35,0,384
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,0,0,0,0,0,9,0,9
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,0,0,0,0,0,31,0,31
WEST BENGAL,MALDA,KALIACHAK-I,0,0,0,0,0,1,0,1
WEST BENGAL,MALDA,KALIACHAK-II,0,0,10,0,0,6,0,16
WEST BENGAL,MALDA,KALIACHAK-III,0,0,4,0,0,1,1,6
WEST BENGAL,MALDA,MANIKCHAK,0,0,0,0,0,18,0,18
WEST BENGAL,MALDA,OLD MALDA,0,0,232,0,0,35,119,386
WEST BENGAL,MALDA,RATUA-I,0,0,4,0,0,32,0,36
WEST BENGAL,MALDA,RATUA-II,0,0,0,0,0,59,0,59
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,7,65,432,3,9,3,172,691
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,1,6,92,1,2,0,9,111
WEST BENGAL,MIDNAPORE,BINPUR - I,3,1,55,0,0,5,0,64
WEST BENGAL,MIDNAPORE,BINPUR - II,3,2,78,0,4,14,89,190
WEST BENGAL,MIDNAPORE,CHANDRAKONA - 2,28,13,90,0,0,4,1,136
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,2,17,173,0,1,16,5,214
WEST BENGAL,MIDNAPORE,CONTAI - I,22,57,294,16,16,0,310,715
WEST BENGAL,MIDNAPORE,CONTAI - II,236,1290,1139,3,1,4,411,3084
WEST BENGAL,MIDNAPORE,CONTAI - III,22,301,472,3,0,0,1051,1849
WEST BENGAL,MIDNAPORE,DANTON - I,0,0,1,0,0,7,0,8
WEST BENGAL,MIDNAPORE,DASPUR - I,2,73,115,4,1,33,16,244
WEST BENGAL,MIDNAPORE,DASPUR - II,0,0,42,7,30,27,0,106
WEST BENGAL,MIDNAPORE,DEBRA,0,2,43,0,0,14,0,59
WEST BENGAL,MIDNAPORE,EGRA - I,0,193,155,4,0,0,12,364
WEST BENGAL,MIDNAPORE,EGRA - II,0,0,0,0,1,1,0,2
WEST BENGAL,MIDNAPORE,GARHBETA - I,100,220,173,2,0,15,85,595
WEST BENGAL,MIDNAPORE,GARHBETA - II,149,294,385,2,0,8,2,840
WEST BENGAL,MIDNAPORE,GARHBETA - III,94,309,414,3,3,5,33,861
WEST BENGAL,MIDNAPORE,GHATAL,0,14,116,7,7,40,2,186
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - I,0,0,21,0,1,15,4,41
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - II,0,0,42,4,27,33,0,106
WEST BENGAL,MIDNAPORE,JAMBANI,0,0,11,0,6,26,1,44
WEST BENGAL,MIDNAPORE,JHARGRAM,1,5,58,0,4,21,8,97
WEST BENGAL,MIDNAPORE,KESHIARY,0,0,0,0,0,7,0,7
WEST BENGAL,MIDNAPORE,KESHPUR,16,6,220,3,58,26,20,349
WEST BENGAL,MIDNAPORE,KHARAGPUR - I,7,0,0,1,0,6,0,14
WEST BENGAL,MIDNAPORE,KHARAGPUR - II,0,1,9,0,0,8,0,18
WEST BENGAL,MIDNAPORE,KHEJURI - I,1,40,66,0,0,1,437,545
WEST BENGAL,MIDNAPORE,KHEJURI - II,0,68,385,5,1,1,267,727
WEST BENGAL,MIDNAPORE,MAHISHADAL - I,312,812,99,18,105,55,4221,5622
WEST BENGAL,MIDNAPORE,MAHISHADAL -II,79,177,530,42,142,45,1988,3003
WEST BENGAL,MIDNAPORE,MIDNAPORE SADAR,1,1,60,0,0,18,22,102
WEST BENGAL,MIDNAPORE,MOYNA,1,4,17,13,6,12,138,191
WEST BENGAL,MIDNAPORE,NANDIGRAM - I,435,160,484,0,0,0,338,1417
WEST BENGAL,MIDNAPORE,NANDIGRAM - II,10,107,136,0,0,0,2,255
WEST BENGAL,MIDNAPORE,NANDIGRAM - III,76,180,1108,38,2,2,243,1649
WEST BENGAL,MIDNAPORE,NARAYANGARH,0,4,27,16,4,9,1,61
WEST BENGAL,MIDNAPORE,NAYAGRAM,0,1,57,3,4,16,0,81
WEST BENGAL,MIDNAPORE,PANSKURA - I,1,7,48,2,21,19,8,106
WEST BENGAL,MIDNAPORE,PANSKURA - II,9,46,151,9,17,26,39,297
WEST BENGAL,MIDNAPORE,PATASHPUR - I,0,2,28,1,0,9,1,41
WEST BENGAL,MIDNAPORE,PATASHPUR - II,0,0,5,1,0,0,0,6
WEST BENGAL,MIDNAPORE,PINGLA,0,0,21,18,0,0,0,39
WEST BENGAL,MIDNAPORE,RAMNAGAR - I,0,9,7,2,2,1,0,21
WEST BENGAL,MIDNAPORE,RAMNAGAR - II,33,409,393,31,22,1,381,1270
WEST BENGAL,MIDNAPORE,SALBONI,52,514,900,11,9,8,29,1523
WEST BENGAL,MIDNAPORE,SANKRAIL,2,2,61,1,7,17,0,90
WEST BENGAL,MIDNAPORE,SOBANG,0,63,322,43,4,8,9,449
WEST BENGAL,MIDNAPORE,SUTAHATA - I,2,39,323,55,72,13,175,679
WEST BENGAL,MIDNAPORE,SUTAHATA - II,8,525,291,13,8,16,439,1300
WEST BENGAL,MIDNAPORE,TAMLUK - I,10,320,206,15,157,34,1351,2093
WEST BENGAL,MIDNAPORE,TAMLUK - II,105,4,13,1,70,59,1542,1794
WEST BENGAL,MURSHIDABAD,BELDANGA-I,0,0,1,0,0,20,0,21
WEST BENGAL,MURSHIDABAD,BELDANGA-II,0,0,0,0,9,22,1,32
WEST BENGAL,MURSHIDABAD,BERHAMPORE,0,0,24,0,4,33,0,61
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-I,0,0,0,0,0,2,1,3
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-II,0,0,0,0,0,5,0,5
WEST BENGAL,MURSHIDABAD,BHARATPUR-I,0,0,46,0,5,14,1,66
WEST BENGAL,MURSHIDABAD,BHARATPUR-II,0,0,0,0,0,14,0,14
WEST BENGAL,MURSHIDABAD,DOMKAL,3,0,5,0,0,20,0,28
WEST BENGAL,MURSHIDABAD,FARAKKA,0,23,303,1,4,5,0,336
WEST BENGAL,MURSHIDABAD,HARIHARPARA,0,0,1,0,0,30,0,31
WEST BENGAL,MURSHIDABAD,JALANGI,0,0,0,0,0,9,3,12
WEST BENGAL,MURSHIDABAD,KANDI,0,6,120,7,35,21,1,190
WEST BENGAL,MURSHIDABAD,KHARGRAM,0,0,106,0,15,10,2,133
WEST BENGAL,MURSHIDABAD,LALGOLA,0,0,3,0,0,8,0,11
WEST BENGAL,MURSHIDABAD,MURSHIDABAD-JIAGANJ,0,0,0,0,2,28,0,30
WEST BENGAL,MURSHIDABAD,NABAGRAM,39,3,283,0,1,1,30,357
WEST BENGAL,MURSHIDABAD,NOWDA,0,0,0,1,0,31,0,32
WEST BENGAL,MURSHIDABAD,RAGHUNATH GANJE-I,0,0,0,0,0,10,0,10
WEST BENGAL,MURSHIDABAD,RAGHUNATHGANJ-II,0,0,0,0,0,9,1,10
WEST BENGAL,MURSHIDABAD,RANINAGAR-I,1,0,0,0,0,7,0,8
WEST BENGAL,MURSHIDABAD,SAGARDIGHI,0,2,379,0,6,16,3,406
WEST BENGAL,MURSHIDABAD,SAMSHERGANJ,0,5,3,0,0,0,0,8
WEST BENGAL,MURSHIDABAD,SUTI-I,0,0,11,0,0,12,1,24
WEST BENGAL,MURSHIDABAD,SUTI-II,0,0,27,0,0,2,1,30
WEST BENGAL,NADIA,CHAKDAH,0,0,0,0,0,7,1,8
WEST BENGAL,NADIA,CHAPRA,0,0,2,0,1,21,5,29
WEST BENGAL,NADIA,HANSKHALI,0,0,0,0,0,38,0,38
WEST BENGAL,NADIA,HARINGHATA,0,0,0,0,0,2,1,3
WEST BENGAL,NADIA,KALIGANJ,0,0,0,0,0,23,3,26
WEST BENGAL,NADIA,KARIMPUR-I,0,0,0,0,0,8,0,8
WEST BENGAL,NADIA,KARIMPUR-II,0,0,0,0,0,11,2,13
WEST BENGAL,NADIA,KRISHNAGANJ,0,0,2,0,0,30,1,33
WEST BENGAL,NADIA,KRISHNANAGAR-I,0,1,3,0,4,18,1,27
WEST BENGAL,NADIA,KRISHNANAGAR-II,0,0,0,0,0,18,4,22
WEST BENGAL,NADIA,NABADWIP,0,0,0,0,0,7,9,16
WEST BENGAL,NADIA,NAKASHIPARA,0,0,18,0,0,19,1,38
