-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Second Lok Sabha from 5th April 1957 to 31st March 1962. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Second_Lok_Sabha_From_5th_April_1957_to_31st_March_1962.xls", 
 "title": "Download XLS for Members of Second Lok Sabha from 5th April 1957 to 31st March 1962", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Second_Lok_Sabha_From_5th_April_1957_to_31st_March_1962.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Second Lok Sabha","Shri M.V. Krishnappa","Male","Tumkur                                                                                              ","Mysore                                                      ","Congress"
"Second Lok Sabha","Dr. A. Krishnaswami","Male","Chengleput                                                                                          ","Madras                                                      ","Independent"
"Second Lok Sabha","Shri M.K. Kumaran","Male","Chirayinkil                                                                                         ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri Banamali Kumbhar","Male","Sambalpur                                                                                           ","Odisha                                                      ","Ganatantra Parishad"
"Second Lok Sabha","Shri Patinjara Kunhan","Male","Palghat                                                                                             ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri Baijnath Kureel","Male","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Chaudhary Lachchi Ram","Male","Hamirpur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Jiten Lahiri","Male","Serampore                                                                                           ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Achaw Singh Laisram","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Socialist"
"Second Lok Sabha","Rani Lalita Rajya Laxmi","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Janata Party"
"Second Lok Sabha","Prof. Nibaran Chandra Laskar","Male","Cachar-SC                                                                                           ","Assam                                                       ","Congress"
"Second Lok Sabha","Shri M. Abdul Latif","Male","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Smt. Sangam Laxmi Bai","Female","Vicarabad                                                                                           ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Bal Raj Madhok","Male","New Delhi                                                                                           ","Delhi                                                       ","Jan Sangh"
"Second Lok Sabha","Shri Mahadeo Prasad","Male","Gorakhpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Bhausaheb Raosaheb Mahagaonkar","Male","Kolhapur                                                                                            ","Bombay                                                      ","Peasants And Workers` Party of India"
"Second Lok Sabha","Raja Mahendra Pratap","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Independent"
"Second Lok Sabha","Dr. Govind Das Jeewan Das Maheshwari","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Nikunja Bihari Maiti","Male","Ghatal                                                                                              ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Ram Chandra Majhi","Male","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Jharkhand Party"
"Second Lok Sabha","Sardar Surjit Singh Majithia","Male","Taran Taran                                                                                         ","Punjab                                                      ","Congress"
"Second Lok Sabha","Shri Govind Malaviya","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Keshav Dev Malaviya","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Inder Jit Malhotra","Male","Kathua                                                                                              ","Jammu and Kashmir                                           ","Congress"
"Second Lok Sabha","Shri U. Srinivasa Malliah","Male","Udupi                                                                                               ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri D.C. Mallik","Male","Dhanbad                                                                                             ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Kanhaiyalal Bherulal Malvia","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Moti Lal Malviya","Male","Khajuraho                                                                                           ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri T. Manaen","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Gopal Kaluji Manay","Male","Bombay City Central-SC                                                                              ","Bombay                                                      ","Scheduled Castes Federation"
"Second Lok Sabha","Shri Jiyalal Mandal","Male","Khagaria                                                                                            ","Bihar                                                       ","Congress"
"Second Lok Sabha","Dr. Pashupati Mandal","Male","Bankura                                                                                             ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Mathew Maniyangadan","Male","Kottayam                                                                                            ","Kerala                                                      ","Congress"
"Second Lok Sabha","Rani Manjula Devi","Male","Goalpara-ST                                                                                         ","Assam                                                       ","Congress"
"Second Lok Sabha","Shri Selku Mardi","Male","West Dinajpur                                                                                       ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri M.R. Masani","Male","Ranchi East-ST                                                                                      ","Bihar                                                       ","Independent"
"Second Lok Sabha","Shri Masuriya Din","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Laxman Mahadu Matera","Male","Thana                                                                                               ","Bombay                                                      ","Communist Party"
"Second Lok Sabha","Shri Harish Chandra Mathur","Male","Pali                                                                                                ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Mathuradas Mathur","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Qazi S.A. Matin","Male","Giridih                                                                                             ","Bihar                                                       ","Janata Party"
"Second Lok Sabha","Raja Syed Ahmad Mehdi","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Ashok Ranjitram Mehta","Male","Muzaffarpur                                                                                         ","Bihar                                                       ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Shri Balvantray Gopalji Mehta","Male","Gohilwad                                                                                            ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Jaswantraj Mehta","Male","Jodhpur                                                                                             ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Smt. Krishna Mehta","Male","Kishtwar                                                                                            ","Jammu and Kashmir                                           ","Congress"
"Second Lok Sabha","Dr. Gopal S. Melkote","Male","Raichur                                                                                             ","Mysore                                                      ","Congress"
"Second Lok Sabha","Dr. K.B. Menon","Male","Badagara                                                                                            ","Kerala                                                      ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Shri T.C.Narayanankutty Menon","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri V.K. Krishna Menon","Male","Bombay City North                                                                                   ","Bombay                                                      ","Congress"
"Second Lok Sabha","Smt. Minimata Agam Dass Guru","Female","Baloda Bazar-SC                                                                                     ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Lalit Narayan Mishra","Male","Saharsa                                                                                             ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Mathura Prasad Mishra","Male","Begusarai                                                                                           ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Shyam Nandan Mishra","Male","Jainagar                                                                                            ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Bhagwandin Misra","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Raghubar Dayal Misra","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Raja Ram Misra","Male","Faizabad                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Mohan Swarup","Male","Pilibhit                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Surendra Mohanty","Male","Dhenkanal                                                                                           ","Odisha                                                      ","Utkal Congress"
"Second Lok Sabha","Shri M. Gulam Mohideen","Male","Dindigul                                                                                            ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Ahmed Mohiuddin","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Radheyshyam Ramkumar Morarka","Male","Jhunjhunu                                                                                           ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Jayawant Ghanashyam More","Male","Sholapur-SC                                                                                         ","Bombay                                                      ","Samyakta Maharashtra Samiti"
"Second Lok Sabha","Shri Hirendra Nath Mukerjee","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Communist Party"
"Second Lok Sabha","Shri Baishnab Charan Mullick","Male","Kendrapara                                                                                          ","Odisha                                                      ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Shri Paika Murmu","Male","Rajmahal-ST                                                                                         ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Bayya Suryanarayana Murthy","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Missula Suryanarayana Murti","Male","Golugonda-ST                                                                                        ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Sardar Gurmukh Singh Musafir","Male","Amritsar                                                                                            ","Punjab                                                      ","Congress"
"Second Lok Sabha","Shri M. Muthukrishnan","Male","Vellore                                                                                             ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri P. Thanulingam Nadar","Male","Nagercoil                                                                                           ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri R. Govindarajulu Naidu","Male","Tiruvallur                                                                                          ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri T.D. Muthukumarasamy Naidu","Male","Cuddalore                                                                                           ","Madras                                                      ","Congress Reforms Committee"
"Second Lok Sabha","Shri C. Krishnan Nair","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Congress"
"Second Lok Sabha","Shri K. P. Kutti Krishnan Nair","Male","Kozhikode                                                                                           ","Kerala                                                      ","Congress"
"Second Lok Sabha","Shri P.K. Vasudevan Nair","Male","Thiruvella                                                                                          ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri Venkatrao Shriniwasrao Naldurgker","Male","Osmanabad                                                                                           ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Gulzarilal Nanda","Male","Sabarkantha                                                                                         ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri C. Nanjappa","Male","Nilgiris                                                                                            ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Narain Din","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri C.R. Narasimhan","Male","Krishnagiri                                                                                         ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri R. Narayanaswami","Male","Periyakulam                                                                                         ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Nardeo Snatak","Male","Aligarh                                                                                             ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Purnendu Sekhar Naskar","Male","Diamond Harbour                                                                                     ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Bapu Nath Pai","Male","Rajapur                                                                                             ","Bombay                                                      ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Shri Narendra Paragji Nathwani","Male","Sorath                                                                                              ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Mohan Nayak","Male","Ganjam                                                                                              ","Odisha                                                      ","Congress"
"Second Lok Sabha","Dr. Sushila Nayar","Female","Jhansi                                                                                              ","Uttar Pradesh                                               ","Janata Party"
"Second Lok Sabha","Shri V. Parmeswaran Nayar","Male","Quilon                                                                                              ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri Nek Ram Negi","Male","Mahasu-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Second Lok Sabha","Shri Jawaharlal Nehru","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Smt. Uma Nehru","Female","Sitapur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Thimmappa Rudrappa Neswi","Male","Dharwad South                                                                                       ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri Onkar Lal Chauhan","Male","Kota                                                                                                ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Ghanshyambhai Chhotalal Oza","Male","Zalawad                                                                                             ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Kankipati Veeranna Padal","Male","Golugonda-ST                                                                                        ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Padam Dev","Male","Chamba                                                                                              ","Himachal Pradesh                                            ","Congress"
"Second Lok Sabha","Shri Jagannath Pahadia","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri M. Palaniyandy","Male","Perambalur-SC                                                                                       ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri C.D. Pande","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Kashi Nath Pandey","Male","Hata                                                                                                ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Sarjoo Pandey","Male","Basra                                                                                               ","Uttar Pradesh                                               ","Communist Party"
"Second Lok Sabha","Shri Nagorao Kerojee Pangarkar","Male","Parbhani                                                                                            ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Chintamani Panigrahi","Male","Puri                                                                                                ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri Panna Lal","Male","Faizabad-SC                                                                                         ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Paragi Lal","Male","Sitapur-SC                                                                                          ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Deenbandhu Parmar","Male","Udaipur                                                                                             ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Karsandas Ukabhai Parmar","Male","Ahmedabad-SC                                                                                        ","Bombay                                                      ","Independent"
"Second Lok Sabha","Dr. Yeshwant Singh Parmar","Male","Mahasu-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Second Lok Sabha","Shri Shamrao Vishnu Parulekar","Male","Thana                                                                                               ","Bombay                                                      ","Communist Party"
"Second Lok Sabha","Kumari Manibehn Vallabhbhai Patel","Female","Anand                                                                                               ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Nanubhai Nichhabhai Patel","Male","Bulsar-ST                                                                                           ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Purushottamdas Rachhoddas Patel","Male","Mehsana                                                                                             ","Bombay                                                      ","Mahagujarat Janata Parishad"
"Second Lok Sabha","Shri Rajeshwara Patel","Male","Hajipur-SC                                                                                          ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Balasahib alias Balwant Patil","Male","Miraj                                                                                               ","Bombay                                                      ","Peasants And Workers` Party of India"
"Second Lok Sabha","Shri Nana Ramchandra Patil","Male","North Satara                                                                                        ","Bombay                                                      ","Communist Party"
"Second Lok Sabha","Shri Rakhmaji Dhondiba Patil","Male","Bhir                                                                                                ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Sadashiv Kanoji Patil","Male","Bombay City South                                                                                   ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri T.S. Patil","Male","Akola-SC                                                                                            ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Uttamrao Laxmanrao Patil","Male","Dhulia                                                                                              ","Bombay                                                      ","Bharatiya Janata Party"
"Second Lok Sabha","Shri Uma Charan Patnaik","Male","Ganjam                                                                                              ","Odisha                                                      ","Independent"
"Second Lok Sabha","Shri C.R. Pattabhi Raman","Male","Kumbakonam                                                                                          ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri M. Peddaya","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri P.T. Thanu Pillai","Male","Tirunelveli                                                                                         ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri S.C.C. Anthony Pillai","Male","Madras North                                                                                        ","Madras                                                      ","Socialist"
"Second Lok Sabha","Shri B. Pocker","Male","Manjeri                                                                                             ","Kerala                                                      ","Independent"
"Second Lok Sabha","Shri Naval Prabhakar","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Congress"
"Second Lok Sabha","Shri Bijaya Chandra Prodhan","Male","Kalahandi                                                                                           ","Odisha                                                      ","Ganatantra Parishad"
"Second Lok Sabha","Shri P.T. Punnoose","Male","Ambalapuzha                                                                                         ","Kerala                                                      ","Communist Party"
"Second Lok Sabha","Shri Radha Raman","Male","Chandni Chowk                                                                                       ","Delhi                                                       ","Congress"
"Second Lok Sabha","Shri Raghubir Sahai","Male","Budaun                                                                                              ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Raghunath Singh","Male","Varanasi                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Kotha Raghuramaiah","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Kushwaqt alias Bhaiya Lal Rai","Male","Kheri                                                                                               ","Uttar Pradesh                                               ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Smt. Sahodrabai Murlidhar Rai","Female","Sagar-SC                                                                                            ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Raj Bahadur","Male","Bharatpur                                                                                           ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Rajaram Balkrishna Raut","Male","Kolaba                                                                                              ","Bombay                                                      ","Peasants And Workers` Party of India"
"Second Lok Sabha","Shri Rajendra Singh","Male","Chapra                                                                                              ","Bihar                                                       ","Praja Socialist Party (PSP)"
"Second Lok Sabha","Shri Devanapalli Rajiah","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Dr. Dalta Satyanarayana Raju","Male","Rajahmundry                                                                                         ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Pusapati Vijayram Gajapati Raju","Male","Visakhapatnam                                                                                       ","Andhra Pradesh                                              ","Socialist"
"Second Lok Sabha","Prof. Ram Saran","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Ram Shankar Lal","Male","Domariaganj                                                                                         ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri P.R. Ramakrishnan","Male","Pollachi                                                                                            ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Uddaraju Ramam","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Communist Party"
"Second Lok Sabha","Shri R. Ramanathan Chettiar","Male","Pudukkottai                                                                                         ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri K.S. Ramaswamy","Male","Gobichettipalayam                                                                                   ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Puli Ramaswamy","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri S.V. Ramaswamy","Male","Salem                                                                                               ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri S.N. Ramaul","Male","Mahasu-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Second Lok Sabha","Shri Ramgarib","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Independent"
"Second Lok Sabha","Shri Mahadevappa Rampure","Male","Gulbarga                                                                                            ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri Shivram Rango Rane","Male","Buldana                                                                                             ","Bombay                                                      ","Congress"
"Second Lok Sabha","Prof. Nayakulu G. Ranga","Male","Tenali                                                                                              ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Devulapalli Venkateswara Rao","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Communist Party"
"Second Lok Sabha","Shri Etikala Madhusudan Rao","Male","Mahabubabad                                                                                         ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Janumpally Rameshwar Rao","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri M. Sri Ranga Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Mandali Venkata Krishna Rao","Male","Masulipatnam                                                                                        ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Mosalikanti Thirumala Rao","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri P. Hanmanth Rao","Male","Medak                                                                                               ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri R.N. Rao","Male","Jalna                                                                                               ","Bombay                                                      ","Congress"
"Second Lok Sabha","Shri Rachakonda Jagannath Rao","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri T.B. Vittal Rao","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Communist Party"
"Second Lok Sabha","Shri Bhola Raut","Male","Champaran-SC                                                                                        ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri C. Bali Reddy","Male","Markapur                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri K.Chengalaraya Reddy","Male","Kolar-SC                                                                                            ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri K.V. Ramakrishna Reddy","Male","Hindupur                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri R. Lakshminarasa Reddy","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Ronda Narappa Reddy","Male","Ongole                                                                                              ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri T. Nagi Reddy","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Communist Party"
"Second Lok Sabha","Shri T.N. Viswanatha Reddy","Male","Rajampet                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Vutukuru Rami Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Smt. Renuka Ray","Female","Malda                                                                                               ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Biren Roy","Male","Calcutta South West                                                                                 ","West Bengal                                                 ","Independent"
"Second Lok Sabha","Shri Bishwanath Roy","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Rup Narain","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Chaudhary Sadhu Ram","Male","Jullundur                                                                                           ","Punjab                                                      ","Congress"
"Second Lok Sabha","Shri Syamnandan Sahaya","Male","Muzaffarpur Central                                                                                 ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Bhagabat Sahu","Male","Balasore                                                                                            ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri Rameshwar Sahu","Male","Darbhanga-SC                                                                                        ","Bihar                                                       ","Congress"
"Second Lok Sabha","Sardar Amar Singh Saigal","Male","Janjgir-Dist.Bilashpur                                                                              ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Shibbanlal Saksena","Male","Maharajganj                                                                                         ","Uttar Pradesh                                               ","Independent"
"Second Lok Sabha","Shri M.K.M. Abdul Salam","Male","Tiruchirapalli                                                                                      ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Balasaheb Dagaduji Salunke","Male","Khed-SC                                                                                             ","Bombay                                                      ","Scheduled Castes Federation"
"Second Lok Sabha","Shri Satis Chandra Samanta","Male","Tamluk                                                                                              ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Dr. Nrusinha Charan Samantsinhar","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri K.R. Sambandam","Male","Nagapattinam-SC                                                                                     ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri E.V.K. Sampath","Male","Namakkal-SC                                                                                         ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Second Lok Sabha","Shri Toyaka Sanganna","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri Narendra Kumar Sanghi","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri M. Sankarapandian","Male","Tenkasi-SC                                                                                          ","Madras                                                      ","Congress"
"Second Lok Sabha","Shri Bholi Sardar","Male","Saharsa                                                                                             ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Ajit Singh Sarhadi","Male","Ludhiana                                                                                            ","Punjab                                                      ","Congress"
"Second Lok Sabha","Shri Ananta Tripathi Sarma","Male","Chatrapur                                                                                           ","Odisha                                                      ","Congress"
"Second Lok Sabha","Shri Biddika Satanarayana","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Congress"
"Second Lok Sabha","Shri Satish Chandra","Male","Bareilly                                                                                            ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Smt. Satyabhama Devi","Female","Nawada-SC                                                                                           ","Bihar                                                       ","Congress"
"Second Lok Sabha","Smt. Vijaya Raje Scindia","Female","Guna                                                                                                ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Second Lok Sabha","Shri Ashok Kumar Sen","Male","Calcutta North West                                                                                 ","West Bengal                                                 ","Congress"
"Second Lok Sabha","Shri Phani Gopal Sen Gupta","Male","Purnea                                                                                              ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Bishanchander Seth","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Hindu Mahasabha"
"Second Lok Sabha","Smt. Jayaben Shah","Female","Girnar                                                                                              ","Bombay                                                      ","Congress"
"Second Lok Sabha","Lt. Col.(Retd) Maharaja Manabendra Shah","Male","Tehri Garhwal                                                                                       ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Manubhai Mansukhlal Shah","Male","Madhya Saurashtra                                                                                   ","Bombay                                                      ","Congress"
"Second Lok Sabha","Smt. Shakuntala Devi","Female","Banka                                                                                               ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri M. Shankaraiya","Male","Mysore                                                                                              ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri Diwan Chand Sharma","Male","Gurdaspur                                                                                           ","Punjab                                                      ","Congress"
"Second Lok Sabha","Shri Harish Chandra Sharma","Male","Jaipur                                                                                              ","Rajasthan                                                   ","Independent"
"Second Lok Sabha","Pandit Krishan Chandra Sharma","Male","Hapur                                                                                               ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Radha Charan Sharma","Male","Gwalior                                                                                             ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Pandit Hiralal Shastri","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Lal Bahadur Shastri","Male","Allahabad                                                                                           ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Prakash Vir Shastri","Male","Gurgaon                                                                                             ","Punjab                                                      ","Independent"
"Second Lok Sabha","Swami Ramanand Shastri","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Congress"
"Second Lok Sabha","Shri Drohar Shivadin","Male","Hardoi-SC                                                                                           ","Uttar Pradesh                                               ","Jan Sangh"
"Second Lok Sabha","Shri M.K. Shivananjappa","Male","Mandya                                                                                              ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri Shobha Ram","Male","Alwar                                                                                               ","Rajasthan                                                   ","Congress"
"Second Lok Sabha","Shri Vidya Charan Shukla","Male","Baloda Bazar-SC                                                                                     ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Shri H. Siddananjappa","Male","Hassan                                                                                              ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri S.M. Siddiah","Male","Mysore                                                                                              ","Mysore                                                      ","Congress"
"Second Lok Sabha","Shri Avadhesh Kumar Singh","Male","Katihar                                                                                             ","Bihar                                                       ","Congress"
"Second Lok Sabha","Shri Babu Nath Singh","Male","Surguja-ST                                                                                          ","Madhya Pradesh                                              ","Congress"
"Second Lok Sabha","Chaudhary Badan Singh","Male","Bisauli                                                                                             ","Uttar Pradesh                                               ","Congress"
