-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to water lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.9.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Water Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.9.csv"
}
-----
State,District,Block,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
BIHAR,KHAGARIA,PARBATTA,0,1488,3,0,0,1,1492
BIHAR,KISHANGANJ,BAHADURGANJ,2,1245,0,0,7,0,1254
BIHAR,KISHANGANJ,DHIGHATBANK,0,984,0,0,10,0,994
BIHAR,KISHANGANJ,KISHANGANJ,3,1433,0,1,20,0,1457
BIHAR,KISHANGANJ,KOCHADHAMIN,0,1781,0,1,1,0,1783
BIHAR,KISHANGANJ,POTHIA,24,828,0,0,1,0,853
BIHAR,KISHANGANJ,TERHAGACHH,1,1211,0,0,1,0,1213
BIHAR,KISHANGANJ,THAKURGANJ,3,1385,0,1,4,0,1393
BIHAR,KODARMA,SATGAWAN,66,140,0,0,8,0,214
BIHAR,LAKHISARAI,BARAHIYA,193,476,1,0,0,0,670
BIHAR,LAKHISARAI,HALSI,35,1002,0,0,1,0,1038
BIHAR,LAKHISARAI,LOKHISARAI,133,1662,1,0,7,2,1805
BIHAR,LAKHISARAI,PIPARIA,0,119,1,0,0,0,120
BIHAR,LAKHISARAI,SURAJGARA,33,768,0,0,1,1,803
BIHAR,MADHEPURA,ALAMNAGAR,6,1336,0,0,2,1,1345
BIHAR,MADHEPURA,BIHARIGANJ,2,516,0,0,0,0,518
BIHAR,MADHEPURA,CHAUSA,1,1688,1,0,0,0,1690
BIHAR,MADHEPURA,GAWALPARA,1,852,0,0,1,0,854
BIHAR,MADHEPURA,KUMAR KHAND,2,2390,11,0,0,0,2403
BIHAR,MADHEPURA,MADHEPURA,2,2193,16,0,1,0,2212
BIHAR,MADHEPURA,MURLIGANJ,0,1737,0,0,17,0,1754
BIHAR,MADHEPURA,PURAINI,0,731,0,0,0,0,731
BIHAR,MADHEPURA,SHANKERPUR,0,548,0,0,0,0,548
BIHAR,MADHEPURA,SINGHESWAR,31,955,2,0,6,0,994
BIHAR,MADHEPURA,UDA KISHANGANJ,2,1122,0,0,0,1,1125
BIHAR,MADHUBANI,ANDHARADATHI,0,279,0,0,1,1,281
BIHAR,MADHUBANI,BABUBARHI,0,566,0,0,2,0,568
BIHAR,MADHUBANI,BASOPATTI,1,847,0,1,20,0,869
BIHAR,MADHUBANI,BENIPATTI,2,767,0,0,2,0,771
BIHAR,MADHUBANI,BISFI,2,819,0,0,23,0,844
BIHAR,MADHUBANI,GHOGARDIHA,0,377,1,0,0,0,378
BIHAR,MADHUBANI,HARLAKHI,0,247,65,0,0,0,312
BIHAR,MADHUBANI,JAITYAGAR,3,1173,1,0,13,0,1190
BIHAR,MADHUBANI,JHANJHARPUR,1,605,0,0,29,0,635
BIHAR,MADHUBANI,KHAJAULI,0,1437,0,0,0,1,1438
BIHAR,MADHUBANI,LADANIA,0,856,0,0,0,0,856
BIHAR,MADHUBANI,LAKHNAUR,0,430,0,65,5,0,500
BIHAR,MADHUBANI,LAUKAHA,0,227,8,0,0,0,235
BIHAR,MADHUBANI,LAUKAHI,0,1174,1,0,1,0,1176
BIHAR,MADHUBANI,MADHAWAPUR,1,507,1,0,4,0,513
BIHAR,MADHUBANI,MADUBANI,2,470,0,0,0,0,472
BIHAR,MADHUBANI,MEDEPUR,1,754,0,0,41,0,796
BIHAR,MADHUBANI,PANDAUL,3,1187,1,0,3,0,1194
BIHAR,MADHUBANI,PHULPARAS,0,639,1,0,0,0,640
BIHAR,MADHUBANI,RAJNAGAR,5,686,1,3,31,0,726
BIHAR,MUNGER,BARIAPUR,2,66,0,0,1,0,69
BIHAR,MUNGER,DHARHARA,0,251,1,0,9,0,261
BIHAR,MUNGER,JAMALPUR,2,80,0,0,8,0,90
BIHAR,MUNGER,KHARAGPUR,3,346,0,0,9,0,358
BIHAR,MUNGER,MUNGER,19,331,0,0,2,0,352
BIHAR,MUNGER,SANGRAMPUR,0,604,0,0,0,1,605
BIHAR,MUNGER,TARAPUR,1,890,0,0,43,0,934
BIHAR,MUNGER,TETIA BUMBER,4,372,0,0,56,0,432
BIHAR,MUZAFFARPUR,AURAI,4,1674,0,0,2,0,1680
BIHAR,MUZAFFARPUR,BANDRA,8,996,0,1,3,0,1008
BIHAR,MUZAFFARPUR,BOCHAHA,11,2159,3,0,3,0,2176
BIHAR,MUZAFFARPUR,GAIGHAT,0,1557,0,0,4,0,1561
BIHAR,MUZAFFARPUR,KANTI,8,2195,1,0,0,0,2204
BIHAR,MUZAFFARPUR,KATRA,0,1660,0,0,0,0,1660
BIHAR,MUZAFFARPUR,KURHANI,23,3887,0,0,7,0,3917
BIHAR,MUZAFFARPUR,MINAPUR,8,3363,0,0,0,0,3371
BIHAR,MUZAFFARPUR,MORAUL,11,876,0,0,0,0,887
BIHAR,MUZAFFARPUR,MOTIPUR,1,390,0,0,0,0,391
BIHAR,MUZAFFARPUR,MUSHAHARI,6,1618,0,0,1,0,1625
BIHAR,MUZAFFARPUR,PAROO,4,2261,0,1,1,0,2267
BIHAR,MUZAFFARPUR,SAHEBGANJ,2,2151,0,0,0,0,2153
BIHAR,MUZAFFARPUR,SAKRA,25,3375,0,0,3,0,3403
BIHAR,MUZAFFARPUR,SARAIYA,4,2581,1,0,3,4,2593
BIHAR,NALANDA,ASTHAWAN,1,924,0,0,0,0,925
BIHAR,NALANDA,BEN,26,410,0,0,6,0,442
BIHAR,NALANDA,BIHARSARIF,71,631,0,0,2,0,704
BIHAR,NALANDA,BIND,7,815,0,0,4,1,827
BIHAR,NALANDA,CHANDI,54,939,0,0,2,19,1014
BIHAR,NALANDA,EKANGARSARAI,71,905,2,0,18,18,1014
BIHAR,NALANDA,GIRIAK,56,860,0,0,18,16,950
BIHAR,NALANDA,HARNAUT,18,1212,2,0,0,1,1233
BIHAR,NALANDA,HILSA,108,1599,24,0,23,0,1754
BIHAR,NALANDA,ISLAMPUR,11,1132,1,0,26,0,1170
BIHAR,NALANDA,KARAI PARSURAI,0,719,0,0,0,1,720
BIHAR,NALANDA,KATRISARAI,0,346,0,0,1,0,347
BIHAR,NALANDA,NAGAR NAUSA,3,1039,0,0,0,10,1052
BIHAR,NALANDA,NOORSARAI,31,83,13,0,5,5,137
BIHAR,NALANDA,PARWALPUR,12,324,0,0,4,0,340
BIHAR,NALANDA,RAHUI,280,687,0,0,13,0,980
BIHAR,NALANDA,RAJGIR,13,815,4,0,0,10,842
BIHAR,NALANDA,SARMERA,1,1072,1,0,0,63,1137
BIHAR,NALANDA,SILAO,199,441,9,0,1,0,650
BIHAR,NALANDA,THARTHARI,6,357,5,0,0,3,371
BIHAR,NAWADA,AKBARPUR,861,1205,24,0,18,0,2108
BIHAR,NAWADA,GOBINDPUR,97,478,0,0,0,5,580
BIHAR,NAWADA,HISUA,1,797,19,0,0,0,817
BIHAR,NAWADA,KANWAKOL,6,674,0,0,0,0,680
BIHAR,NAWADA,KASHICHOK,0,263,0,1,5,0,269
BIHAR,NAWADA,MESKAUR,374,213,12,1,0,19,619
BIHAR,NAWADA,NARDIGANJ,573,319,155,0,0,98,1145
BIHAR,NAWADA,NARHAT,999,283,0,0,0,1,1283
BIHAR,NAWADA,NAWADA,1036,981,6,0,18,0,2041
BIHAR,NAWADA,PAKRIWARAMA,97,1480,0,1,80,2,1660
BIHAR,NAWADA,RAJANLI,934,332,0,2,7,0,1275
BIHAR,NAWADA,ROH,124,995,0,0,18,0,1137
BIHAR,NAWADA,SIRDOLA,739,190,22,0,7,3,961
BIHAR,NAWADA,WARSHALAGANJ,131,1187,6,0,0,2,1326
BIHAR,PAKUR,MAHESHPUR,5,151,0,0,0,0,156
BIHAR,PAKUR,PAKUR,0,44,0,0,1,0,45
BIHAR,PATNA,ATHMAL GOLA,112,415,1,0,0,0,528
BIHAR,PATNA,BAKHTIARPUR,114,1070,0,0,0,0,1184
BIHAR,PATNA,BARH,87,880,4,0,2,3,976
BIHAR,PATNA,BELCHI,2,617,1,0,0,0,620
BIHAR,PATNA,BIHTA,611,1155,1,0,10,6,1783
BIHAR,PATNA,BIKRAM,86,628,92,19,24,0,849
BIHAR,PATNA,DANAPUR,500,202,0,0,1,1,704
BIHAR,PATNA,DANIAWAN,0,256,0,0,0,0,256
BIHAR,PATNA,DHANARUA,3,2839,2,0,11,0,2855
BIHAR,PATNA,DULHAN BAZAR,15,618,0,0,0,0,633
BIHAR,PATNA,FATUHA,127,692,1,1,0,0,821
BIHAR,PATNA,GHOSWARI,0,536,0,0,3,0,539
BIHAR,PATNA,KHUSRUPUR,125,671,0,0,0,0,796
BIHAR,PATNA,MANER,70,717,36,0,0,0,823
BIHAR,PATNA,MASAURHI,64,1731,2,0,2,4,1803
BIHAR,PATNA,MOKAMAH,151,569,0,0,4,1,725
BIHAR,PATNA,NAUBATPUR,27,1608,8,0,26,0,1669
BIHAR,PATNA,PALIGANJ,11,1331,1,1,7,0,1351
BIHAR,PATNA,PANDARAK,0,857,0,0,0,0,857
BIHAR,PATNA,PATNA SADAR,38,521,0,0,0,0,559
BIHAR,PATNA,PHULWARISARIF,168,807,1,0,0,0,976
BIHAR,PATNA,PUNPUN,46,1000,1,0,3,81,1131
BIHAR,PATNA,SAMPATCHAK,500,493,12,0,6,0,1011
BIHAR,PURNIA,AMOUR,0,2068,6,0,0,0,2074
BIHAR,PURNIA,BAISA,1,1929,2,0,19,0,1951
BIHAR,PURNIA,BAISI,0,1688,2,0,0,0,1690
BIHAR,PURNIA,BAMNANKHI,0,2484,0,0,0,0,2484
BIHAR,PURNIA,BARAHARAKOTHI,0,970,1,0,0,0,971
BIHAR,PURNIA,BHAWANIPUR,0,1685,1,0,0,0,1686
BIHAR,PURNIA,DAGARUA,0,1562,17,0,2,0,1581
BIHAR,PURNIA,DHAMDAHA,0,1608,1,0,16,0,1625
BIHAR,PURNIA,JALALGARH,31,912,2,0,0,0,945
BIHAR,PURNIA,KASBA,2,1299,0,0,0,0,1301
BIHAR,PURNIA,KRITYANANDNAGAR,8,2733,2,0,1,2,2746
BIHAR,PURNIA,PURNIA EAST,3,1637,0,1,2,0,1643
BIHAR,PURNIA,RUPAULI,5,2567,0,0,7,0,2579
BIHAR,PURNIA,SOINAGAR,1,792,0,0,14,1,808
BIHAR,RANCHI,BERO,0,0,0,0,3,0,3
BIHAR,RANCHI,MANDAR,0,74,0,0,2,0,76
BIHAR,RANCHI,TAMAR,0,0,0,0,0,2,2
BIHAR,RANCHI,TORPA,0,0,0,0,9,0,9
BIHAR,ROHTAS,AKORHIGOLA,478,196,11,0,98,23,806
BIHAR,ROHTAS,BIKRAMGANJ,14,793,0,0,3,26,836
BIHAR,ROHTAS,CHENARI,82,339,1,0,1,8,431
BIHAR,ROHTAS,DAWATH,4,380,1,0,3,0,388
BIHAR,ROHTAS,DEHRI,1797,86,11,0,40,1,1935
BIHAR,ROHTAS,DINARA,17,1574,24,0,75,0,1690
BIHAR,ROHTAS,KARAKAT,50,753,1,1,0,3,808
BIHAR,ROHTAS,KARGHAHAR,12,2769,6,1,13,5,2806
BIHAR,ROHTAS,KUCHAI,192,1076,21,0,58,0,1347
BIHAR,ROHTAS,NASHRIGANJ,21,466,0,0,0,0,487
BIHAR,ROHTAS,NAWHATTA,0,44,0,0,0,0,44
BIHAR,ROHTAS,NOKHA,0,524,0,0,4,0,528
BIHAR,ROHTAS,RAJPUR,0,311,1,0,2,0,314
BIHAR,ROHTAS,ROHTAS,554,9,2,0,3,0,568
BIHAR,ROHTAS,SANJHANLI,11,298,0,0,0,12,321
BIHAR,ROHTAS,SASARAM,222,697,0,0,30,0,949
BIHAR,ROHTAS,SHEOSAGAR,1,878,0,0,12,20,911
BIHAR,ROHTAS,SURJPURA,0,208,0,0,1,0,209
BIHAR,ROHTAS,TELAUTHU,1903,25,0,0,2,1,1931
BIHAR,SAHARSA,BANMA ITAHARI,1,360,0,0,5,0,366
BIHAR,SAHARSA,KAHRA,0,1018,0,0,1,0,1019
BIHAR,SAHARSA,MAHISHI,0,1056,0,0,0,0,1056
BIHAR,SAHARSA,NAUHATTA,0,1280,0,0,0,0,1280
BIHAR,SAHARSA,PATARGHAT,0,548,0,0,0,0,548
BIHAR,SAHARSA,SALAKHUA,0,847,0,0,1,0,848
BIHAR,SAHARSA,SATTAR KATAIYA,0,1842,0,0,2,0,1844
BIHAR,SAHARSA,SAUR BAZAR,1,952,0,0,0,0,953
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,1,876,0,0,0,0,877
BIHAR,SAHARSA,SONBARSA,0,1020,0,0,0,0,1020
BIHAR,SAHEBGANJ,BARHAIT,0,1,0,0,0,0,1
BIHAR,SAHEBGANJ,BARHARWA,0,56,0,0,0,0,56
BIHAR,SAHEBGANJ,MANDRO,1,0,0,0,0,1,2
BIHAR,SAHEBGANJ,RAJMAHAL,0,226,0,0,0,0,226
BIHAR,SAHEBGANJ,SAHEBGANJ,0,700,0,0,0,0,700
BIHAR,SAHEBGANJ,UDHUWA,0,778,0,0,1,0,779
BIHAR,SAMASTIPUR,BIBHUTIPUR,11,2719,0,1,26,5,2762
BIHAR,SAMASTIPUR,BITHAN,1,969,0,0,0,0,970
BIHAR,SAMASTIPUR,DALSINGHSARAI,19,1646,0,0,6,1,1672
BIHAR,SAMASTIPUR,HASANPUR,1,1573,0,0,6,0,1580
BIHAR,SAMASTIPUR,KALYANPUR,19,2562,0,0,28,0,2609
BIHAR,SAMASTIPUR,KHANPUR,8,1139,2,0,6,2,1157
BIHAR,SAMASTIPUR,MOHANPUR,0,330,0,0,0,0,330
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,1,1166,0,0,2,0,1169
BIHAR,SAMASTIPUR,MORWA,2,1672,1,0,27,10,1712
BIHAR,SAMASTIPUR,PATORI,22,1103,3,4,4,0,1136
BIHAR,SAMASTIPUR,PUSA,176,755,0,0,199,0,1130
BIHAR,SAMASTIPUR,ROSERA,4,1248,0,0,18,0,1270
BIHAR,SAMASTIPUR,SAMASTIPUR,66,1697,0,1,38,1,1803
BIHAR,SAMASTIPUR,SARAIRANJAN,2,1625,0,0,31,19,1677
BIHAR,SAMASTIPUR,SHIWAJINAGAR,11,1560,0,0,0,0,1571
BIHAR,SAMASTIPUR,SINGHIYA,1,911,0,0,0,3,915
BIHAR,SAMASTIPUR,TAJPUR,16,1526,1,0,0,0,1543
BIHAR,SAMASTIPUR,UJIARPUR,58,2224,0,0,1,7,2290
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,4,1409,0,0,0,0,1413
BIHAR,SAMASTIPUR,WARISNAGAR,1,1117,3,0,10,0,1131
BIHAR,SARAN,AMNOUR,28,1871,0,0,6,0,1905
BIHAR,SARAN,BANIAPUR,6,593,106,0,1,9,715
BIHAR,SARAN,CHAPRA,30,909,1,1,3,0,944
BIHAR,SARAN,DARIYAPUR,15,1941,9,53,3,31,2052
BIHAR,SARAN,DIGHWARA,0,702,0,0,2,0,704
BIHAR,SARAN,EKMA,2,1435,0,0,1,0,1438
BIHAR,SARAN,GARKHA,17,1768,0,0,29,0,1814
BIHAR,SARAN,ISUAPUR,81,958,1,1,4,0,1045
BIHAR,SARAN,JALALPUR,6,1513,1,0,3,0,1523
BIHAR,SARAN,LAHLADPUR JANTA BAZA,2,201,112,0,2,0,317
BIHAR,SARAN,MAKER,2,599,0,0,0,0,601
BIHAR,SARAN,MANJHI,3,1754,0,0,27,0,1784
BIHAR,SARAN,MARHAURA,4,2372,18,0,7,0,2401
BIHAR,SARAN,MASARAKH,2,1657,1,1,11,2,1674
BIHAR,SARAN,NAGRA,4,836,0,0,6,0,846
BIHAR,SARAN,PANAPUR,0,1022,1,0,5,9,1037
BIHAR,SARAN,PARSA,0,1237,2,0,82,1,1322
BIHAR,SARAN,RIVILGANJ,2,518,0,0,0,0,520
BIHAR,SARAN,SONEPUR,31,705,0,0,1,0,737
BIHAR,SARAN,TARAIYA,0,1011,0,0,1,0,1012
BIHAR,SHEIKHPURA,ARIARI,135,1176,0,0,0,0,1311
BIHAR,SHEIKHPURA,BARBIGHA,33,1100,0,0,1,0,1134
BIHAR,SHEIKHPURA,CHEBARA,1,976,0,0,4,1,982
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,0,278,0,0,0,0,278
BIHAR,SHEIKHPURA,SHEIKHPURA,0,1015,0,0,1,0,1016
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,4,621,0,0,0,0,625
BIHAR,SHEOHAR,DUMARI KATSARI,2,474,0,0,0,0,476
BIHAR,SHEOHAR,PIPRAHI,14,907,3,0,1,0,925
BIHAR,SHEOHAR,PURNAHIA,0,681,1,0,0,0,682
BIHAR,SHEOHAR,SHEOHAR,2,1386,0,0,0,0,1388
BIHAR,SHEOHAR,TARIYANI,1,982,0,0,2,0,985
BIHAR,SINGHBHUM EAST,BAHARAGORA,57,714,18,0,5,17,811
BIHAR,SINGHBHUM EAST,CHAKULIA,12,116,0,0,269,66,463
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,0,4,0,0,0,0,4
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,0,0,0,0,11,0,11
BIHAR,SINGHBHUM WEST,SARAIKELA,0,0,0,0,4,0,4
BIHAR,SITAMARHI,BAIRBANJYA,0,826,0,0,0,0,826
BIHAR,SITAMARHI,BAJAPATTI,0,701,0,0,0,0,701
BIHAR,SITAMARHI,BATHNAHA,0,2292,0,0,0,0,2292
BIHAR,SITAMARHI,BELSAND,0,639,0,0,0,0,639
BIHAR,SITAMARHI,BOKHARA,0,534,0,0,2,0,536
BIHAR,SITAMARHI,CHURAUT,0,250,0,0,0,0,250
BIHAR,SITAMARHI,DUMRA,20,1343,0,0,4,0,1367
BIHAR,SITAMARHI,MEJARGANJ,0,931,0,0,0,0,931
BIHAR,SITAMARHI,NANPUR,0,748,0,0,5,0,753
BIHAR,SITAMARHI,PARIHAR,0,451,21,0,0,0,472
BIHAR,SITAMARHI,PARSAUNI,0,647,0,0,0,0,647
BIHAR,SITAMARHI,PUPARI,0,577,0,0,0,0,577
BIHAR,SITAMARHI,RIGA,1,967,0,0,0,0,968
BIHAR,SITAMARHI,RUNISAIDPUR,6,1776,0,0,0,0,1782
BIHAR,SITAMARHI,SONBARSA,0,1007,0,0,4,0,1011
BIHAR,SITAMARHI,SUPPI,1,943,0,0,0,0,944
BIHAR,SITAMARHI,SURSAND,0,193,23,0,0,0,216
BIHAR,SIWAN,ANDAR,2,1627,11,0,3,0,1643
BIHAR,SIWAN,BARHARIA,3,2382,2,0,10,1,2398
BIHAR,SIWAN,BASANTPUR,1,693,0,0,7,0,701
BIHAR,SIWAN,BHAGWANPUR GHAT,0,1712,0,0,2,0,1714
BIHAR,SIWAN,DARAULI,0,1925,0,0,1,0,1926
BIHAR,SIWAN,DARAUNDHA,0,2114,0,0,2,0,2116
BIHAR,SIWAN,GORAIKOTHI,0,1294,0,0,7,0,1301
BIHAR,SIWAN,GUTHANI,0,1447,0,0,2,0,1449
BIHAR,SIWAN,HUSSAINGANJ,0,1731,0,0,42,0,1773
BIHAR,SIWAN,LAKRI NABIGANJ,0,957,0,0,38,0,995
BIHAR,SIWAN,MAHRAJGANJ,0,1694,0,0,4,1,1699
BIHAR,SIWAN,MAIRWA,0,1951,0,0,10,0,1961
BIHAR,SIWAN,PACHRUKHI,1,2144,0,0,1,0,2146
BIHAR,SIWAN,RAGHUNATHPUR,0,1481,68,0,17,0,1566
BIHAR,SIWAN,SISWAN,0,1590,0,0,6,0,1596
BIHAR,SIWAN,SIWAN,0,1892,0,0,1,0,1893
BIHAR,SUPAUL,BASANTPUR,7,1246,0,0,0,0,1253
BIHAR,SUPAUL,CHHATAPUR,2,1182,0,0,3,0,1187
BIHAR,SUPAUL,KISHANPUR,0,1668,0,0,0,0,1668
BIHAR,SUPAUL,MARAUNA,1,1067,0,0,10,0,1078
BIHAR,SUPAUL,NIRMALI,0,430,0,0,0,0,430
BIHAR,SUPAUL,PIPRA,4,1683,5,0,9,0,1701
BIHAR,SUPAUL,PRATAPGANJ,0,596,0,1,0,0,597
BIHAR,SUPAUL,RAGHOPUR,0,640,0,0,0,0,640
BIHAR,SUPAUL,SUPAUL,4,2868,0,0,6,0,2878
BIHAR,SUPAUL,TRIBANIGANJ,0,1906,0,0,0,0,1906
BIHAR,VAISHALI,BHAGWANPUR,20,1244,0,0,0,0,1264
BIHAR,VAISHALI,BIDUPUR,37,1238,0,0,0,0,1275
BIHAR,VAISHALI,CHEHRALALA,1,797,0,0,0,0,798
BIHAR,VAISHALI,GORAUL,8,924,0,0,0,0,932
BIHAR,VAISHALI,HAJIPUR,50,1624,41,0,1,0,1716
BIHAR,VAISHALI,JANDAHA,0,1866,0,0,0,0,1866
BIHAR,VAISHALI,LALGANJ,0,1461,0,0,2,0,1463
BIHAR,VAISHALI,MAHNAR,1,736,0,0,0,0,737
BIHAR,VAISHALI,MAHUA,39,2365,1,0,0,0,2405
BIHAR,VAISHALI,PATEHRIBELSAR,2,627,0,0,0,0,629
BIHAR,VAISHALI,PATEPUR,53,2714,0,0,5,0,2772
BIHAR,VAISHALI,PREMRAJ,2,662,0,0,0,0,664
BIHAR,VAISHALI,RAGHOPUR,0,1221,0,0,0,0,1221
BIHAR,VAISHALI,RAJAPAKAR,5,1005,3,0,0,0,1013
BIHAR,VAISHALI,SAHDAI BUZURG,3,1454,0,0,0,0,1457
BIHAR,VAISHALI,VAISHALI,0,1223,0,0,1,0,1224
GOA,NORTH GOA,SATARI,20,0,0,0,0,0,20
GOA,SOUTH GOA,CANACONA,3,0,0,0,0,1,4
GOA,SOUTH GOA,MORMUGAO,1,1,0,0,0,0,2
GOA,SOUTH GOA,SANGUEM,2,0,0,0,0,0,2
HARYANA,AMBALA,AMBALA,4624,710,20,0,3,25,5382
HARYANA,AMBALA,BARARA,2746,272,0,4,0,0,3022
HARYANA,AMBALA,NARAINGARH,4539,1754,2,4,17,24,6340
HARYANA,BHIWANI,BAWANI KHERA,223,1115,1,0,0,2,1341
HARYANA,BHIWANI,BHIWANI KHERA,814,3972,3,0,2,19,4810
HARYANA,BHIWANI,DADRI,2061,6790,3,0,4,31,8889
HARYANA,BHIWANI,LOHARU,2219,396,4,0,0,27,2646
HARYANA,BHIWANI,TOSHAM,176,610,0,0,0,0,786
HARYANA,FARIDABAD,BALLABHGARH,4931,1565,5,0,17,1,6519
HARYANA,FARIDABAD,FARIDABAD,3957,1098,1,0,7,13,5076
HARYANA,FARIDABAD,HATHIN,1097,1588,7,0,2,0,2694
HARYANA,FARIDABAD,HODAL,780,309,0,0,1,0,1090
HARYANA,FARIDABAD,PALWAL,7174,3002,21,6,10,13,10226
HARYANA,GURGAON,FEROZEPUR JHARIKA,3188,272,0,0,10,3,3473
HARYANA,GURGAON,GURGAON,9226,1137,1,1,8,4,10377
HARYANA,GURGAON,NUH,8460,1037,10,7,7,5,9526
HARYANA,GURGAON,PUNHANA,4946,406,1,2,8,1,5364
HARYANA,HISAR,ADAMPUR,701,1359,1,0,0,0,2061
HARYANA,HISAR,FATEHABAD,5006,4555,3,0,2,19,9585
HARYANA,HISAR,HANSI I,1440,6025,7,1,0,7,7480
HARYANA,HISAR,HISAR I,3525,7576,12,0,2,8,11123
HARYANA,HISAR,NARNAUND,820,960,0,0,0,1,1781
HARYANA,HISAR,RATIA,3446,2022,1,0,2,0,5471
HARYANA,HISAR,TOHANA,5405,2458,1,0,2,5,7871
HARYANA,JIND,JIND,5485,5257,36,3,14,3,10798
HARYANA,JIND,NARWANA,4773,5743,35,2,13,2,10568
HARYANA,JIND,SAFIDON,4681,3620,7,2,41,2,8353
HARYANA,KAITHAL,GUHALA,8692,2815,6,9,27,38,11587
HARYANA,KAITHAL,KAITHAL,11601,7684,17,9,59,8,19378
HARYANA,KARNAL,ASANDH,5817,1913,2,5,22,13,7772
HARYANA,KARNAL,GHARAUNDA,9191,2977,84,4,35,42,12333
HARYANA,KARNAL,INDRI,8513,1182,4,0,29,19,9747
HARYANA,KARNAL,KARNAL,11608,2746,77,3,23,58,14515
HARYANA,KARNAL,NILOKHERI,6339,1568,1,1,26,0,7935
HARYANA,KURUKSHETRA,PEHOWA,10374,731,78,4,24,31,11242
HARYANA,KURUKSHETRA,SHAHBAD,5068,1116,3,2,4,96,6289
HARYANA,KURUKSHETRA,THANESAR,16133,2114,53,11,37,28,18376
HARYANA,MEHANDERGARH,MAHENDERGARH,12159,1495,84,6,30,76,13850
HARYANA,MEHANDERGARH,NARNAUL,8636,1590,5,2,12,135,10380
HARYANA,PANCHKULA,KALKA,412,43,1,0,0,0,456
HARYANA,PANCHKULA,PANCHKULA,675,52,0,0,0,0,727
HARYANA,PANIPAT,PANIPAT,14723,3430,10,8,52,20,18243
HARYANA,PANIPAT,SMALKHA,6725,1226,76,0,24,56,8107
HARYANA,RIWARI,BAWAL,2904,643,0,0,6,36,3589
HARYANA,RIWARI,NAHAR,4087,166,149,2,15,37,4456
HARYANA,RIWARI,RIWARI,12327,2780,12,47,33,14,15213
HARYANA,ROHTAK,BAHADURGARH,5356,2967,75,3,22,80,8503
HARYANA,ROHTAK,BERI,1316,2050,3,1,17,1,3388
HARYANA,ROHTAK,JHAJJAR,13023,9578,19,11,48,61,22740
HARYANA,ROHTAK,MEHAM,1793,3257,3,1,2,0,5056
HARYANA,ROHTAK,ROHTAK,6241,4662,36,3,25,1,10968
HARYANA,SIRSA,DABWALI,2686,2003,6,0,8,160,4863
HARYANA,SIRSA,ELLENABAD,1384,682,1,1,1,0,2069
HARYANA,SIRSA,RANIA,1095,796,1,0,11,117,2020
HARYANA,SIRSA,SIRSA,10736,4732,81,6,27,188,15770
HARYANA,SONIPAT,GANAUR,2747,561,3,0,25,0,3336
HARYANA,SONIPAT,GOHANA,6204,2052,340,4,22,73,8695
HARYANA,SONIPAT,KATHURA,6130,4122,9,5,22,3,10291
HARYANA,SONIPAT,SONIPAT,9049,4645,36,2,37,39,13808
HARYANA,YAMUNA NAGAR,CHHACHHROLI,6850,2216,11,4,25,49,9155
HARYANA,YAMUNA NAGAR,JAGADARI,14400,2004,163,5,102,111,16785
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,1,0,0,0,0,0,1
HIMACHAL PRADESH,Bilaspur,Naina Devi,21,0,0,0,0,0,21
HIMACHAL PRADESH,Hamirpur,Barsar,3,0,0,0,0,0,3
HIMACHAL PRADESH,Hamirpur,Bhoranj,3,2,0,0,0,0,5
HIMACHAL PRADESH,Hamirpur,Hamirpur,4,0,0,0,0,0,4
HIMACHAL PRADESH,Kangra,Dera Gopipur,1,9,0,0,0,0,10
HIMACHAL PRADESH,Kangra,Fatehpur,27,2,0,0,0,0,29
HIMACHAL PRADESH,Kangra,Indora,158,101,2,0,0,0,261
HIMACHAL PRADESH,Kangra,Jaisinghpur,3,2,0,0,0,0,5
HIMACHAL PRADESH,Kangra,Jawali,3,0,0,0,0,0,3
HIMACHAL PRADESH,Kangra,Palampur,1,0,0,0,0,0,1
HIMACHAL PRADESH,Mandi,Baldwara,4,0,0,0,0,0,4
HIMACHAL PRADESH,Mandi,Mandi,47,23,0,0,3,0,73
HIMACHAL PRADESH,Mandi,Sundarnagar,0,0,0,0,0,2,2
HIMACHAL PRADESH,Sirmaur,Nahan,1,1,0,0,0,0,2
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,142,31,0,0,1,1,175
HIMACHAL PRADESH,Solan,Nalagarh,84,1,0,0,0,0,85
