"","Demand 1",476.83,29.51,506.34,863.2,33.28,896.48,460.36,32.51,492.87,645.99,34.56,680.55
"","(b) Rural Development",37485.04,20.6,37505.64,40659.9,20.85,40680.75,35517.16,18.51,35535.67,42546.7,20.1,42566.8
2501.0,"Special Programmes for Rural Development",4688.37,"...",4688.37,6307.9,"...",6307.9,4985.55,"...",4985.55,8506.7,"...",8506.7
"","Demand 83",2391.61,"...",2391.61,3563.5,"...",3563.5,2373.0,"...",2373.0,3659.0,"...",3659.0
"","Demand 84",2296.76,"...",2296.76,2744.4,"...",2744.4,2612.55,"...",2612.55,4847.7,"...",4847.7
2505.0,"Rural Employment",29212.92,"...",29212.92,33000.0,"...",33000.0,29387.0,"...",29387.0,33000.0,"...",33000.0
"","Demand 83",29212.92,"...",29212.92,33000.0,"...",33000.0,29387.0,"...",29387.0,33000.0,"...",33000.0
2506.0,"Land Reforms",8.16,"...",8.16,33.0,"...",33.0,22.01,"...",22.01,115.0,"...",115.0
"","Demand 84",8.16,"...",8.16,33.0,"...",33.0,22.01,"...",22.01,115.0,"...",115.0
2515.0,"Other Rural Development Programmes",3575.59,20.6,3596.19,1319.0,20.85,1339.85,1122.6,18.51,1141.11,925.0,20.1,945.1
"","Demand 71",175.5,"...",175.5,250.0,"...",250.0,219.4,"...",219.4,428.0,"...",428.0
"","Demand 83",3400.09,20.6,3420.69,1069.0,20.85,1089.85,903.2,18.51,921.71,497.0,20.1,517.1
"","(c) Special Areas Programmes",2608.0,"...",2608.0,27736.75,"...",27736.75,23006.82,4.97,23011.79,28715.26,5.4,28720.66
2552.0,"North Eastern Areas",100.32,"...",100.32,23781.75,"...",23781.75,19056.82,4.97,19061.79,24760.26,5.4,24765.66
"","Demand 1","...","...","...",965.5,"...",965.5,834.8,"...",834.8,1000.8,"...",1000.8
"","Demand 2","...","...","...",322.0,"...",322.0,226.4,"...",226.4,302.0,"...",302.0
"","Demand 3","...","...","...",187.5,"...",187.5,177.1,"...",177.1,201.0,"...",201.0
"","Demand 6","...","...","...",175.7,"...",175.7,175.7,"...",175.7,120.0,"...",120.0
"","Demand 8","...","...","...",18.8,"...",18.8,13.0,"...",13.0,18.8,"...",18.8
"","Demand 10","...","...","...",56.0,"...",56.0,56.0,"...",56.0,55.6,"...",55.6
"","Demand 11","...","...","...",140.0,"...",140.0,112.0,"...",112.0,123.0,"...",123.0
"","Demand 12","...","...","...",199.99,"...",199.99,265.56,"...",265.56,329.99,"...",329.99
"","Demand 13","...","...","...",17.84,"...",17.84,9.17,"...",9.17,31.65,"...",31.65
"","Demand 14","...","...","...",335.0,"...",335.0,86.95,"...",86.95,329.0,"...",329.0
"","Demand 15","...","...","...",280.0,"...",280.0,184.0,"...",184.0,281.0,"...",281.0
"","Demand 16","...","...","...",21.5,"...",21.5,13.63,"...",13.63,21.83,"...",21.83
"","Demand 17","...","...","...",20.9,"...",20.9,22.1,"...",22.1,24.32,"...",24.32
"","Demand 19","...","...","...",86.4,"...",86.4,86.4,"...",86.4,143.5,"...",143.5
"","Demand 28",100.32,"...",100.32,146.0,"...",146.0,118.58,"...",118.58,107.0,"...",107.0
"","Demand 29","...","...","...",1400.0,"...",1400.0,1300.0,"...",1300.0,1526.0,"...",1526.0
"","Demand 31","...","...","...",193.0,"...",193.0,164.25,"...",164.25,190.25,"...",190.25
"","Demand 46","...","...","...",66.0,"...",66.0,66.0,"...",66.0,70.8,"...",70.8
"","Demand 47","...","...","...",2712.7,"...",2712.7,2200.0,"...",2200.0,2916.5,"...",2916.5
"","Demand 48","...","...","...",99.0,"...",99.0,69.35,"...",69.35,106.9,"...",106.9
"","Demand 49","...","...","...",66.0,"...",66.0,42.4,"...",42.4,72.6,"...",72.6
"","Demand 50","...","...","...",170.0,"...",170.0,176.0,"...",176.0,178.5,"...",178.5
"","Demand 52","...","...","...",1.3,"...",1.3,1.0,"...",1.0,1.0,"...",1.0
"","Demand 53","...","...","...",220.0,"...",220.0,"...","...","...",220.0,"...",220.0
"","Demand 58","...","...","...",115.0,"...",115.0,115.0,"...",115.0,146.0,"...",146.0
"","Demand 59","...","...","...",4554.74,"...",4554.74,4230.74,"...",4230.74,4899.4,"...",4899.4
"","Demand 60","...","...","...",1510.81,"...",1510.81,1328.14,"...",1328.14,1576.0,"...",1576.0
"","Demand 61","...","...","...",21.05,"...",21.05,18.45,"...",18.45,90.5,"...",90.5
"","Demand 62","...","...","...",247.0,"...",247.0,206.61,"...",206.61,252.4,"...",252.4
"","Demand 64","...","...","...",105.0,"...",105.0,82.5,"...",82.5,110.0,"...",110.0
"","Demand 66","...","...","...",243.45,"...",243.45,207.7,"...",207.7,297.7,"...",297.7
"","Demand 67","...","...","...",18.25,"...",18.25,18.25,"...",18.25,15.42,"...",15.42
"","Demand 68","...","...","...",300.8,"...",300.8,201.41,"...",201.41,334.0,"...",334.0
"","Demand 69","...","...","...",138.5,"...",138.5,115.0,"...",115.0,152.1,"...",152.1
"","Demand 71","...","...","...",30.0,"...",30.0,26.6,"...",26.6,50.0,"...",50.0
"","Demand 76","...","...","...",635.0,"...",635.0,491.0,"...",491.0,459.7,"...",459.7
"","Demand 83","...","...","...",3877.5,"...",3877.5,2115.8,"...",2115.8,3651.3,"...",3651.3
"","Demand 84","...","...","...",320.05,"...",320.05,299.95,"...",299.95,576.45,"...",576.45
"","Demand 87","...","...","...",148.5,"...",148.5,130.0,"...",130.0,148.5,"...",148.5
"","Demand 88","...","...","...",81.7,"...",81.7,50.0,"...",50.0,80.2,"...",80.2
"","Demand 89","...","...","...",234.0,"...",234.0,190.53,"...",190.53,273.9,"...",273.9
"","Demand 91","...","...","...",64.67,"...",64.67,57.17,4.97,62.14,63.1,5.4,68.5
"","Demand 93","...","...","...",699.5,"...",699.5,449.5,"...",449.5,463.1,"...",463.1
"","Demand 94","...","...","...",121.0,"...",121.0,95.0,"...",95.0,129.0,"...",129.0
"","Demand 95","...","...","...",157.3,"...",157.3,151.3,"...",151.3,176.2,"...",176.2
"","Demand 101","...","...","...",160.0,"...",160.0,145.55,"...",145.55,150.0,"...",150.0
"","Demand 104","...","...","...",142.0,"...",142.0,116.91,"...",116.91,149.0,"...",149.0
"","Demand 105","...","...","...",1850.0,"...",1850.0,1718.0,"...",1718.0,2035.0,"...",2035.0
"","Demand 106","...","...","...",104.8,"...",104.8,95.32,"...",95.32,109.25,"...",109.25
2553.0,"MPs Local Area Development Scheme",2507.68,"...",2507.68,3955.0,"...",3955.0,3950.0,"...",3950.0,3955.0,"...",3955.0
"","Demand 91",2507.68,"...",2507.68,3955.0,"...",3955.0,3950.0,"...",3950.0,3955.0,"...",3955.0
"","(d) Irrigation and Flood Control",412.4,377.54,789.94,1120.66,396.09,1516.75,408.99,424.2,833.19,1079.48,452.13,1531.61
2701.0,"Major and Medium Irrigation",182.27,203.94,386.21,734.65,214.49,949.14,200.25,225.91,426.16,629.46,238.86,868.32
"","Demand 104",182.27,203.94,386.21,734.65,214.49,949.14,200.25,225.91,426.16,629.46,238.86,868.32
2702.0,"Minor Irrigation",134.4,103.36,237.76,303.01,105.98,408.99,159.0,123.18,282.18,244.02,134.31,378.33
"","Demand 104",134.4,103.36,237.76,303.01,105.98,408.99,159.0,123.18,282.18,244.02,134.31,378.33
2711.0,"Flood Control and Drainage",95.73,70.24,165.97,83.0,75.62,158.62,49.74,75.11,124.85,206.0,78.96,284.96
"","Demand 104",95.73,70.24,165.97,83.0,75.62,158.62,49.74,75.11,124.85,206.0,78.96,284.96
"","(e) Energy",5373.51,68521.64,73895.15,8775.88,44135.58,52911.46,5507.87,97350.06,102857.93,10606.47,66090.37,76696.84
2801.0,"Power",2899.93,21.38,2921.31,5727.13,432.87,6160.0,2722.82,450.95,3173.77,7297.37,1069.47,8366.84
"","Demand 5",482.09,353.73,835.82,432.6,581.6,1014.2,393.74,608.61,1002.35,419.87,666.14,1086.01
"","Demand 76",2417.84,-332.35,2085.49,5294.53,-148.73,5145.8,2329.08,-157.66,2171.42,6877.5,403.33,7280.83
2802.0,"Petroleum","...",68493.08,68493.08,42.0,43695.06,43737.06,10.0,96891.42,96901.42,42.0,65012.6,65054.6
"","Demand 74","...",68493.08,68493.08,42.0,43695.06,43737.06,10.0,96891.42,96901.42,42.0,65012.6,65054.6
2803.0,"Coal and Lignite",327.12,6.15,333.27,393.25,7.15,400.4,359.25,7.19,366.44,393.7,7.65,401.35
"","Demand 10",327.12,6.15,333.27,393.25,7.15,400.4,359.25,7.19,366.44,393.7,7.65,401.35
2810.0,"New and Renewable Energy",2146.46,1.03,2147.49,2613.5,0.5,2614.0,2415.8,0.5,2416.3,2873.4,0.65,2874.05
"","Demand 33",1066.46,"...",1066.46,1500.0,"...",1500.0,1500.0,"...",1500.0,1650.0,"...",1650.0
"","Demand 69",1080.0,1.03,1081.03,1113.5,0.5,1114.0,915.8,0.5,916.3,1223.4,0.65,1224.05
"","(f) Industry and Minerals",9637.78,23683.13,33320.91,14287.43,21690.63,35978.06,10197.08,22430.76,32627.84,11418.43,23198.88,34617.31
2851.0,"Village and Small Industries",2709.21,706.08,3415.29,5672.12,751.04,6423.16,3555.45,721.08,4276.53,3561.07,753.28,4314.35
"","Demand 66",1774.32,294.12,2068.44,2501.05,312.21,2813.26,2251.84,279.88,2531.72,2601.24,302.67,2903.91
"","Demand 93",934.89,411.96,1346.85,3171.07,438.83,3609.9,1303.61,441.2,1744.81,959.83,450.61,1410.44
2852.0,"Industries",6042.15,22243.56,28285.71,7919.73,20101.05,28020.78,5954.61,20739.62,26694.23,7317.5,21857.22,29174.72
"","Demand 4",20.0,526.78,546.78,40.0,53.58,93.58,15.0,-188.78,-173.78,40.0,-130.86,-90.86
"","Demand 6",926.8,326.31,1253.11,1541.0,31.22,1572.22,1432.27,97.89,1530.16,1069.3,129.76,1199.06
"","Demand 7",4.81,20223.76,20228.57,12.0,19002.33,19014.33,9.95,20002.33,20012.28,15.56,21002.46,21018.02
"","Demand 8",34.93,30.23,65.16,148.2,34.1,182.3,61.0,29.2,90.2,138.54,31.29,169.83
"","Demand 12",287.91,83.18,371.09,507.49,89.96,597.45,278.93,86.34,365.27,452.99,93.69,546.68
"","Demand 15",1336.05,14.45,1350.5,2033.34,15.8,2049.14,1150.31,15.1,1165.41,1966.11,15.8,1981.91
"","Demand 16",2.28,"...",2.28,9.0,"...",9.0,1.8,"...",1.8,4.74,"...",4.74
"","Demand 17","...","...","...","...",0.01,0.01,"...","...","...","...","...","..."
"","Demand 20","...",40.0,40.0,"...",40.0,40.0,"...",11.07,11.07,"...",9.39,9.39
"","Demand 51",355.38,9.94,365.32,490.99,41.01,532.0,341.95,22.01,363.96,413.94,27.01,440.95
"","Demand 52",8.4,0.43,8.83,11.1,0.87,11.97,8.15,0.87,9.02,8.3,0.87,9.17
"","Demand 88",4.58,759.96,764.54,39.94,406.01,445.95,5.78,224.32,230.1,5.0,308.0,313.0
"","Demand 92",9.63,47.51,57.14,46.0,49.29,95.29,26.49,194.26,220.75,46.0,44.85,90.85
"","Demand 93",3051.38,181.01,3232.39,3040.67,336.87,3377.54,2622.98,245.01,2867.99,3157.02,324.96,3481.98
2853.0,"Non-Ferrous Mining and Metallurgical Industries",169.92,419.82,589.74,144.17,446.16,590.33,144.17,480.46,624.63,192.05,515.58,707.63
"","Demand 67",169.92,419.82,589.74,144.17,446.16,590.33,144.17,480.46,624.63,192.05,515.58,707.63
2875.0,"Other Industries",87.0,13.63,100.63,411.4,-16.52,394.88,411.4,-19.3,392.1,207.8,-127.21,80.59
"","Demand 12",87.0,"...",87.0,411.4,"...",411.4,411.4,"...",411.4,207.8,"...",207.8
"","Demand 42","...",13.63,13.63,"...",-16.52,-16.52,"...",-19.3,-19.3,"...",-127.21,-127.21
2885.0,"Other Outlays on Industries and Minerals",629.5,300.04,929.54,140.01,408.9,548.91,131.45,508.9,640.35,140.01,200.01,340.02
"","Demand 12",629.5,"...",629.5,140.01,"...",140.01,131.45,"...",131.45,140.01,"...",140.01
"","Demand 34","...",300.04,300.04,"...",408.9,408.9,"...",508.9,508.9,"...",200.01,200.01
"","(g) Transport",35545.08,5743.67,41288.75,39738.15,7835.18,47573.33,24883.89,6586.96,31470.85,31873.71,7624.95,39498.66
3051.0,"Ports and Light Houses",2.08,254.18,256.26,4.0,387.11,391.11,4.0,151.95,155.95,4.0,439.1,443.1
"","Demand 88",2.08,254.18,256.26,4.0,387.11,391.11,4.0,151.95,155.95,4.0,439.1,443.1
3052.0,"Shipping","...",51.42,51.42,10.39,93.64,104.03,3.39,52.92,56.31,4.53,136.93,141.46
"","Demand 88","...",51.42,51.42,10.39,93.64,104.03,3.39,52.92,56.31,4.53,136.93,141.46
3053.0,"Civil Aviation",132.77,720.37,853.14,327.18,774.99,1102.17,163.86,1009.07,1172.93,65.2,731.83,797.03
"","Demand 9",132.77,661.19,793.96,327.18,714.99,1042.17,163.86,984.07,1147.93,65.2,655.38,720.58
"","Demand 56","...",59.18,59.18,"...",60.0,60.0,"...",25.0,25.0,"...",76.45,76.45
3054.0,"Roads and Bridges",35181.59,1954.95,37136.54,38866.56,2888.27,41754.83,24484.53,2257.83,26742.36,31480.18,2794.3,34274.48
"","Demand 33",1059.56,"...",1059.56,1102.45,"...",1102.45,1102.45,"...",1102.45,1102.45,"...",1102.45
"","Demand 82",14779.72,1954.95,16734.67,16065.11,2888.27,18953.38,14282.08,2257.83,16539.91,10421.63,2794.3,13215.93
"","Demand 83",19342.31,"...",19342.31,21699.0,"...",21699.0,9100.0,"...",9100.0,19956.1,"...",19956.1
3055.0,"Road Transport",115.88,"...",115.88,400.0,"...",400.0,130.0,"...",130.0,200.0,"...",200.0
"","Demand 82",115.88,"...",115.88,400.0,"...",400.0,130.0,"...",130.0,200.0,"...",200.0
3056.0,"Inland Water Transport",112.76,28.09,140.85,130.02,30.44,160.46,98.11,27.99,126.1,119.8,42.85,162.65
"","Demand 88",112.76,28.09,140.85,130.02,30.44,160.46,98.11,27.99,126.1,119.8,42.85,162.65
3075.0,"Other Transport Services","...",2734.66,2734.66,"...",3660.73,3660.73,"...",3087.2,3087.2,"...",3479.94,3479.94
"","Demand 9","...",6.48,6.48,"...",7.05,7.05,"...",7.13,7.13,"...",8.0,8.0
"","Demand 33","...",2686.37,2686.37,"...",3603.89,3603.89,"...",3021.23,3021.23,"...",3406.0,3406.0
"","Demand 104","...",41.81,41.81,"...",49.79,49.79,"...",58.84,58.84,"...",65.94,65.94
"","(h) Communications",1903.64,5837.24,7740.88,3265.01,5863.35,9128.36,742.72,6110.25,6852.97,3367.86,6864.78,10232.64
3201.0,"Postal Services",89.61,5716.31,5805.92,176.39,5727.12,5903.51,88.23,5838.06,5926.29,345.04,6717.09,7062.13
"","Demand 13",89.61,5716.31,5805.92,176.39,5727.12,5903.51,88.23,5838.06,5926.29,345.04,6717.09,7062.13
3252.0,"Satellite Systems",106.48,29.64,136.12,346.28,31.57,377.85,70.74,32.6,103.34,286.1,35.94,322.04
"","Demand 90",106.48,29.64,136.12,346.28,31.57,377.85,70.74,32.6,103.34,286.1,35.94,322.04
3275.0,"Other Communication Services",1707.55,91.29,1798.84,2742.34,104.66,2847.0,583.75,239.59,823.34,2736.72,111.75,2848.47
"","Demand 14",1707.55,91.29,1798.84,2742.34,104.66,2847.0,583.75,239.59,823.34,2736.72,111.75,2848.47
"","(i) Science Technology and Environment",9290.42,5172.89,14463.31,11433.49,5386.5,16819.99,8704.69,5438.37,14143.06,11542.76,5863.25,17406.01
3401.0,"Atomic Energy Research",1042.17,2373.66,3415.83,1403.03,2335.95,3738.98,746.25,2503.88,3250.13,1850.06,2642.75,4492.81
"","Demand 4",1042.17,2373.66,3415.83,1403.03,2335.95,3738.98,746.25,2503.88,3250.13,1850.06,2642.75,4492.81
3402.0,"Space Research",1654.82,960.69,2615.51,2130.15,1059.31,3189.46,1677.23,1037.3,2714.53,1589.59,1130.58,2720.17
"","Demand 90",1654.82,960.69,2615.51,2130.15,1059.31,3189.46,1677.23,1037.3,2714.53,1589.59,1130.58,2720.17
3403.0,"Oceanographic Research",615.49,60.14,675.63,648.0,56.7,704.7,467.95,53.82,521.77,621.0,58.66,679.66
"","Demand 30",615.49,60.14,675.63,648.0,56.7,704.7,467.95,53.82,521.77,621.0,58.66,679.66
3425.0,"Other Scientific Research",5188.04,1739.06,6927.1,5993.63,1864.91,7858.54,5012.23,1773.46,6785.69,6359.1,1957.86,8316.96
"","Demand 16",2.02,23.49,25.51,3.3,25.72,29.02,2.5,26.19,28.69,2.5,28.29,30.79
"","Demand 30",50.39,25.09,75.48,211.5,29.32,240.82,136.5,28.99,165.49,261.0,29.36,290.36
"","Demand 85",2130.32,299.23,2429.55,2438.23,347.87,2786.1,2148.23,325.08,2473.31,2755.8,352.71,3108.51
"","Demand 86",1822.91,1379.0,3201.91,2004.1,1462.0,3466.1,1555.0,1393.2,2948.2,2003.3,1547.5,3550.8
"","Demand 87",1182.4,12.25,1194.65,1336.5,"...",1336.5,1170.0,"...",1170.0,1336.5,"...",1336.5
3435.0,"Ecology and Environment",789.9,39.34,829.24,1258.68,69.63,1328.31,801.03,69.91,870.94,1123.01,73.4,1196.41
"","Demand 31",789.9,39.34,829.24,1258.68,69.63,1328.31,801.03,69.91,870.94,1123.01,73.4,1196.41
"","(j) General Economic Services",4845.59,6727.05,11572.64,6960.84,6654.88,13615.72,5617.65,6554.8,12172.45,12278.9,7046.69,19325.59
3451.0,"Secretariat-Economic Services",739.2,1493.11,2232.31,866.23,1916.65,2782.88,754.62,1822.08,2576.7,1021.55,1922.96,2944.51
"","Demand 1",10.0,58.45,68.45,11.5,63.24,74.74,11.5,63.84,75.34,13.0,71.66,84.66
"","Demand 2","...",3.42,3.42,"...",3.82,3.82,"...",3.77,3.77,"...",4.9,4.9
"","Demand 3",4.63,13.16,17.79,7.0,14.5,21.5,6.42,13.39,19.81,7.0,13.95,20.95
"","Demand 4","...",32.78,32.78,"...",38.07,38.07,"...",39.65,39.65,"...",41.0,41.0
"","Demand 6",0.35,11.63,11.98,0.3,13.28,13.58,0.3,12.33,12.63,0.7,13.22,13.92
"","Demand 7","...",16.96,16.96,"...",23.49,23.49,"...",23.49,23.49,"...",25.96,25.96
"","Demand 8",0.19,7.23,7.42,1.0,8.94,9.94,1.0,7.59,8.59,1.0,9.0,10.0
"","Demand 9",4.25,14.79,19.04,17.0,16.75,33.75,7.0,17.52,24.52,105.0,18.8,123.8
"","Demand 10",0.45,12.51,12.96,0.75,15.45,16.2,0.75,14.63,15.38,0.7,16.05,16.75
"","Demand 11",3.0,59.61,62.61,4.0,65.57,69.57,3.0,65.55,68.55,4.0,60.5,64.5
"","Demand 12","...",39.28,39.28,"...",42.53,42.53,"...",42.25,42.25,"...",45.77,45.77
"","Demand 14",126.0,198.52,324.52,216.0,383.38,599.38,135.0,349.29,484.29,224.0,283.39,507.39
"","Demand 15",545.46,25.85,571.31,513.19,31.3,544.49,513.19,30.13,543.32,573.39,32.3,605.69
"","Demand 16","...",14.85,14.85,"...",16.86,16.86,"...",15.83,15.83,"...",17.31,17.31
"","Demand 17","...",34.14,34.14,"...",38.15,38.15,"...",36.39,36.39,"...",39.44,39.44
"","Demand 18","...",118.11,118.11,4.0,125.96,129.96,"...",112.12,112.12,"...",120.28,120.28
"","Demand 29","...",4.82,4.82,"...",5.24,5.24,"...",5.26,5.26,"...",5.7,5.7
"","Demand 30","...",19.38,19.38,"...",25.54,25.54,"...",22.21,22.21,"...",24.54,24.54
"","Demand 31","...",38.83,38.83,"...",39.35,39.35,"...",41.73,41.73,"...",46.24,46.24
"","Demand 45","...",29.56,29.56,"...",63.24,63.24,"...",25.83,25.83,"...",63.24,63.24
"","Demand 46",4.05,8.33,12.38,6.0,10.09,16.09,6.0,9.72,15.72,7.0,10.65,17.65
"","Demand 51",1.66,14.05,15.71,5.5,15.66,21.16,3.5,15.6,19.1,3.5,16.96,20.46
"","Demand 52",0.58,7.51,8.09,0.6,8.06,8.66,0.85,8.12,8.97,0.7,8.52,9.22
"","Demand 66","...",7.24,7.24,"...",7.65,7.65,"...",9.02,9.02,"...",9.24,9.24
"","Demand 67","...",15.17,15.17,"...",20.28,20.28,"...",19.49,19.49,"...",21.5,21.5
"","Demand 69",13.46,11.95,25.41,17.0,14.29,31.29,17.0,12.97,29.97,19.0,13.9,32.9
"","Demand 71",14.55,0.41,14.96,20.0,0.74,20.74,20.0,0.66,20.66,22.0,0.7,22.7
"","Demand 74","...",20.91,20.91,"...",21.79,21.79,"...",21.18,21.18,"...",22.81,22.81
"","Demand 75",9.97,64.86,74.83,42.29,71.33,113.62,29.01,68.6,97.61,39.81,74.99,114.8
"","Demand 76",0.6,22.78,23.38,0.1,25.84,25.94,0.1,25.2,25.3,0.75,27.74,28.49
"","Demand 82","...",337.05,337.05,"...",407.73,407.73,"...",411.93,411.93,"...",484.01,484.01
"","Demand 83","...",23.87,23.87,"...",25.97,25.97,"...",26.32,26.32,"...",28.55,28.55
"","Demand 84","...",6.92,6.92,"...",7.2,7.2,"...",7.2,7.2,"...",7.85,7.85
"","Demand 85","...",44.59,44.59,"...",47.15,47.15,"...",49.06,49.06,"...",52.61,52.61
"","Demand 86","...",7.11,7.11,"...",9.0,9.0,"...",7.8,7.8,"...",10.5,10.5
"","Demand 87","...",13.79,13.79,"...",15.39,15.39,"...",15.72,15.72,"...",17.06,17.06
"","Demand 88","...",20.81,20.81,"...",25.76,25.76,"...",24.69,24.69,"...",31.87,31.87
"","Demand 90","...",8.86,8.86,"...",9.12,9.12,"...",10.1,10.1,"...",10.48,10.48
"","Demand 91","...",14.67,14.67,"...",16.96,16.96,"...",16.19,16.19,"...",17.56,17.56
"","Demand 92","...",16.9,16.9,"...",20.0,20.0,"...",20.22,20.22,"...",22.02,22.02
"","Demand 93","...",14.68,14.68,"...",18.7,18.7,"...",19.0,19.0,"...",21.0,21.0
"","Demand 94","...",6.8,6.8,"...",8.0,8.0,"...",7.11,7.11,"...",8.3,8.3
"","Demand 104","...",49.97,49.97,"...",75.28,75.28,"...",73.38,73.38,"...",50.89,50.89
3452.0,"Tourism",687.38,55.13,742.51,815.0,63.83,878.83,655.0,62.02,717.02,1006.0,65.8,1071.8
"","Demand 94",687.38,55.13,742.51,815.0,63.83,878.83,655.0,62.02,717.02,1006.0,65.8,1071.8
3453.0,"Foreign Trade and Export Promotion",457.76,2348.44,2806.2,519.27,2658.49,3177.76,454.03,2632.46,3086.49,604.97,2900.35,3505.32
"","Demand 11",457.76,2345.34,2803.1,518.07,2655.39,3173.46,452.83,2630.46,3083.29,602.99,2897.25,3500.24
"","Demand 15","...",3.1,3.1,"...",3.1,3.1,"...",2.0,2.0,"...",3.1,3.1
"","Demand 93","...","...","...",1.2,"...",1.2,1.2,"...",1.2,1.98,"...",1.98
3454.0,"Census Surveys and Statistics",2406.33,1615.45,4021.78,3326.37,626.28,3952.65,2689.6,561.6,3251.2,3124.78,621.79,3746.57
"","Demand 53",1349.6,1281.33,2630.93,1816.65,290.76,2107.41,1398.65,244.95,1643.6,1119.99,279.07,1399.06
"","Demand 75",941.54,"...",941.54,1300.0,"...",1300.0,1100.0,"...",1100.0,1819.0,"...",1819.0
"","Demand 91",115.19,334.12,449.31,209.72,335.52,545.24,190.95,316.65,507.6,185.79,342.72,528.51
3455.0,"Meteorology",51.94,246.87,298.81,214.0,275.1,489.1,92.5,269.88,362.38,198.0,296.33,494.33
"","Demand 30",51.94,246.87,298.81,214.0,275.1,489.1,92.5,269.88,362.38,198.0,296.33,494.33
3456.0,"Civil Supplies",98.83,7.78,106.61,97.46,9.0,106.46,58.13,9.79,67.92,89.83,10.17,100.0
"","Demand 16",87.24,6.66,93.9,88.61,7.59,96.2,56.48,8.53,65.01,80.91,8.82,89.73
"","Demand 17",11.59,1.12,12.71,8.85,1.41,10.26,1.65,1.26,2.91,8.92,1.35,10.27
3465.0,"General Financial and Trading Institutions",100.0,625.0,725.0,"...",625.0,625.0,"...",625.0,625.0,100.0,625.0,725.0
"","Demand 34",100.0,625.0,725.0,"...",625.0,625.0,"...",625.0,625.0,100.0,625.0,725.0
3466.0,"International Financial Institutions","...",1.64,1.64,"...",0.43,0.43,"...",0.38,0.38,"...",3.12,3.12
"","Demand 33","...",1.64,1.64,"...",0.43,0.43,"...",0.38,0.38,"...",3.12,3.12
3475.0,"Other General Economic Services",304.15,333.63,637.78,1122.51,480.1,1602.61,913.77,571.59,1485.36,6133.77,601.17,6734.94
"","Demand 7","...","...","...","...",0.02,0.02,"...",0.02,0.02,"...",0.02,0.02
"","Demand 12",38.01,42.31,80.32,30.01,44.15,74.16,38.06,45.36,83.42,54.6,48.36,102.96
"","Demand 16",31.52,9.56,41.08,36.0,11.12,47.12,28.79,10.75,39.54,49.59,11.48,61.07
"","Demand 18",3.0,69.77,72.77,8.0,75.54,83.54,8.0,78.3,86.3,23.38,81.7,105.08
"","Demand 33","...",204.47,204.47,"...",272.64,272.64,"...",361.72,361.72,"...",452.62,452.62
"","Demand 34","...",0.5,0.5,"...",69.61,69.61,"...",69.61,69.61,"...",0.47,0.47
"","Demand 56","...",1.32,1.32,"...",1.32,1.32,"...",0.25,0.25,"...","...","..."
"","Demand 58",68.92,"...",68.92,754.0,"...",754.0,615.47,"...",615.47,796.51,"...",796.51
"","Demand 59",131.25,"...",131.25,108.75,"...",108.75,108.75,"...",108.75,"...","...","..."
"","Demand 75",31.45,5.7,37.15,185.75,5.7,191.45,114.7,5.58,120.28,5209.69,6.52,5216.21
"D. GRANTS-IN-AID AND CONTRIBUTIONS","",126208.54,53686.62,179895.16,150083.2,67324.37,217407.57,129197.56,61129.98,190327.54,159162.49,81124.15,240286.64
3601.0,"Grants-in-aid to State Governments",124730.97,50623.87,175354.84,147522.39,63352.48,210874.87,126884.18,57023.25,183907.43,155367.73,76105.18,231472.91
"","Demand 1",9260.37,"...",9260.37,10550.98,"...",10550.98,9389.62,"...",9389.62,10390.65,0.95,10391.6
"","Demand 3",449.34,"...",449.34,569.57,"...",569.57,524.43,"...",524.43,552.48,"...",552.48
"","Demand 9","...","...","...","...",0.01,0.01,"...","...","...","...","...","..."
"","Demand 12","...","...","...","...","...","...","...","...","...",9.61,"...",9.61
"","Demand 16",27.59,"...",27.59,60.46,"...",60.46,33.52,"...",33.52,58.77,"...",58.77
"","Demand 17",1.8,"...",1.8,28.7,"...",28.7,29.99,"...",29.99,168.86,"...",168.86
"","Demand 19",7.89,1.62,9.51,22.75,1.36,24.11,10.45,1.22,11.67,6.91,1.36,8.27
"","Demand 28",1377.63,"...",1377.63,1557.0,"...",1557.0,1413.0,"...",1413.0,1693.0,"...",1693.0
"","Demand 31",339.69,"...",339.69,302.43,"...",302.43,295.62,"...",295.62,308.28,"...",308.28
"","Demand 36",70080.43,43972.68,114053.11,88543.0,58357.46,146900.46,74543.0,55031.8,129574.8,91957.0,62134.4,154091.4
"","Demand 42","...",4608.76,4608.76,"...",495.0,495.0,"...",116.71,116.71,"...",9431.0,9431.0
"","Demand 46",0.11,"...",0.11,40.4,"...",40.4,145.06,"...",145.06,150.4,"...",150.4
"","Demand 47",5981.45,8.5,5989.95,6291.27,8.0,6299.27,6243.0,8.98,6251.98,6171.53,11.0,6182.53
"","Demand 53",131.43,69.89,201.32,74.39,195.53,269.92,62.79,192.53,255.32,9.0,139.18,148.18
"","Demand 55",193.84,1731.31,1925.15,220.0,1800.54,2020.54,59.97,1261.39,1321.36,594.65,1771.68,2366.33
"","Demand 56","...",222.67,222.67,"...",213.12,213.12,"...",205.31,205.31,"...",254.87,254.87
"","Demand 58",802.84,"...",802.84,85.42,"...",85.42,117.76,"...",117.76,161.08,"...",161.08
"","Demand 59",4490.99,"...",4490.99,4966.59,"...",4966.59,4523.75,"...",4523.75,5133.8,"...",5133.8
