-----
{
 "description": "The table refers to Block-wise Potential Utilized through Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.13.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.13.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
CHHATTISGARH,KANKER,ANTAGAR,0,0,0,0,0
CHHATTISGARH,KANKER,BHANUPRATAPPUR,0,21,0,0,22
CHHATTISGARH,KANKER,CHARAMA,350,97,0,0,447
CHHATTISGARH,KANKER,KANKER,290,71,0,0,361
CHHATTISGARH,KANKER,NARHARPUR,317,353,0,0,671
CHHATTISGARH,KANKER,PAKHANJUR,51,17,0,0,68
CHHATTISGARH,KORBA,KARTALA,40,128,0,0,167
CHHATTISGARH,KORBA,KATGHORA,7,13,0,0,20
CHHATTISGARH,KORBA,KORBA,37,0,0,0,37
CHHATTISGARH,KORBA,PALI,27,7,0,0,34
CHHATTISGARH,KORIA,BAIKUNTHPUR,14,98,0,0,113
CHHATTISGARH,KORIA,BHARATPUR,0,605,0,0,605
CHHATTISGARH,KORIA,MANENDRAGARH,9,60,0,0,69
CHHATTISGARH,KORIA,SONHAT,0,3,1,0,4
CHHATTISGARH,KVARDHA,KVARDHA,499,206,4,0,709
CHHATTISGARH,KVARDHA,PANDARIYA,973,851,1,0,1825
CHHATTISGARH,MAHASAMUND,BASNA,282,5,0,0,286
CHHATTISGARH,MAHASAMUND,MAHASAMUND,940,85,1,0,1027
CHHATTISGARH,MAHASAMUND,SARIYPALI,469,28,0,0,498
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,35,319,0,0,354
CHHATTISGARH,RAIGARH,GHARGODA,8,186,0,0,194
CHHATTISGARH,RAIGARH,KHARSIYA,9,137,0,0,146
CHHATTISGARH,RAIGARH,LAILUNGA,2,137,2,0,141
CHHATTISGARH,RAIGARH,RAIGARH,543,473,0,0,1016
CHHATTISGARH,RAIGARH,SARANGARH,367,149,0,0,516
CHHATTISGARH,RAIPUR,ABHANPUR,87,33,0,0,121
CHHATTISGARH,RAIPUR,ARANG,349,772,1,3,1125
CHHATTISGARH,RAIPUR,BHATAPARA,114,42,0,0,155
CHHATTISGARH,RAIPUR,BILAIGARH,46,53,0,0,99
CHHATTISGARH,RAIPUR,BLOUDABAJAR,242,213,0,0,454
CHHATTISGARH,RAIPUR,DEVBHOG,0,105,0,0,105
CHHATTISGARH,RAIPUR,GARIYABAND,159,30,0,0,189
CHHATTISGARH,RAIPUR,KASDOL,223,167,4,0,394
CHHATTISGARH,RAIPUR,PALARI,47,25,0,0,73
CHHATTISGARH,RAIPUR,RAIPUR,905,206,0,11,1122
CHHATTISGARH,RAIPUR,RAJIM,30,25,0,0,55
CHHATTISGARH,RAIPUR,SIMGA,620,28,9,0,657
CHHATTISGARH,RAIPUR,TILDA,593,76,0,1,670
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,25,10,0,0,35
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,9,6,0,0,15
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,95,35,0,0,130
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,208,53,1,0,262
CHHATTISGARH,RAJNANDGAON,MANPUR,13,13,0,0,25
CHHATTISGARH,RAJNANDGAON,MOHLA,7,2,0,0,9
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,855,68,0,0,924
CHHATTISGARH,SURGUJA,AMBIKAPUR,40,1172,0,0,1212
CHHATTISGARH,SURGUJA,LUNDRA,122,744,0,0,866
CHHATTISGARH,SURGUJA,PAL,65,2193,0,0,2258
CHHATTISGARH,SURGUJA,PRATAPPUR,62,963,0,0,1025
CHHATTISGARH,SURGUJA,RAJPUR,1,1345,0,0,1346
CHHATTISGARH,SURGUJA,SAMRI,8,642,0,0,650
CHHATTISGARH,SURGUJA,SITAPUR,19,326,0,0,345
CHHATTISGARH,SURGUJA,SURAJPUR,3,1829,0,0,1832
CHHATTISGARH,SURGUJA,WADRAFNAGAR,0,563,0,0,563
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,AMBOLI,166,77,0,0,243
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DADRA,57,23,0,0,80
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DAPADA,83,39,0,0,122
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DUDHANI,79,24,0,0,103
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KHANVEL,30,6,0,0,35
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KILAVANI,38,18,0,0,56
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,MANDONI,25,9,0,0,34
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,NAROLI,17,11,0,0,28
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,RANDHA,15,5,0,0,20
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-I,14,7,0,0,21
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-II,88,36,0,0,124
DELHI,NANGLOI,NANGLOI,222,211,0,0,433
GOA,NORTH GOA,BICHOLIM,0,8,134,10,152
GOA,NORTH GOA,PERNEM,0,81,157,27,265
GOA,NORTH GOA,PONDA,0,54,137,0,192
GOA,NORTH GOA,SATTARI,0,32,767,16,815
GOA,NORTH GOA,TISWADI,0,4,0,0,4
GOA,SOUTH GOA,CANACONA,8,1,26,0,35
GOA,SOUTH GOA,MORMUGAO,0,0,1,0,1
GOA,SOUTH GOA,QUEPEM,0,1,359,0,360
GOA,SOUTH GOA,SALCETE,4,21,20,3,48
GOA,SOUTH GOA,SANGUEM,6,161,1452,55,1674
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,0,74,82,0,156
GUJARAT,AHMEDABAD,DHOLKA,7,11,1,0,19
GUJARAT,AHMEDABAD,SANAND,0,0,0,0,0
GUJARAT,BANASKANTHA,DANTA,44,40,0,0,84
GUJARAT,BHARUCH,AMOD,0,0,0,0,0
GUJARAT,BHARUCH,JAMBUSAR,92,39,0,0,131
GUJARAT,DAHOD,DEVGADH BARIA,0,0,0,0,0
GUJARAT,DAHOD,DHANPUR,0,0,0,0,0
GUJARAT,DAHOD,DOHAD,0,0,0,0,0
GUJARAT,DAHOD,FATEPURA,0,0,0,0,0
GUJARAT,DAHOD,GARBADA,0,0,0,0,0
GUJARAT,DAHOD,JHALOD,0,0,0,0,0
GUJARAT,DAHOD,LIMKHEDA,0,0,0,0,0
GUJARAT,DANG,DANG,170,90,0,0,260
GUJARAT,KACHCHH,ABDASA,29,7,0,8,43
GUJARAT,KACHCHH,BHACHAU,24,74,0,0,98
GUJARAT,KACHCHH,BHUJ,13,3,0,0,16
GUJARAT,KACHCHH,MANDVI,0,0,0,0,0
GUJARAT,KACHCHH,MUNDRA,0,0,0,0,0
GUJARAT,KACHCHH,NAKHATRANA,0,0,0,0,0
GUJARAT,KACHCHH,RAPAR,0,0,0,0,0
GUJARAT,KHEDA,BALASINOR,0,0,0,0,0
GUJARAT,KHEDA,KAPADVANJ,0,0,0,0,0
GUJARAT,KHEDA,NADIAD,0,0,0,0,0
GUJARAT,NAVSARI,BANSDA,1332,0,0,0,1332
GUJARAT,NAVSARI,CHIKHLI,121,30,89,11,250
GUJARAT,NAVSARI,GANDEVI,0,3,3,0,6
GUJARAT,PATAN,SANTALPUR,0,0,0,0,0
GUJARAT,RAJKOT,DHORAJI,240,0,0,0,240
GUJARAT,RAJKOT,GONDAL,354,113,0,13,480
GUJARAT,RAJKOT,JAMKANDORNA,0,0,0,0,0
GUJARAT,RAJKOT,JETPUR,0,0,0,0,0
GUJARAT,RAJKOT,KOTADA SANGANI,31,0,0,0,31
GUJARAT,RAJKOT,MALIYA,114,114,0,0,228
GUJARAT,RAJKOT,MORVI,0,0,0,0,0
GUJARAT,RAJKOT,TANKARA,162,106,0,0,268
GUJARAT,RAJKOT,WANKANER,7,7,0,0,14
GUJARAT,SABARKANTHA,BHILODA,0,6,0,0,6
GUJARAT,SABARKANTHA,DHANSURA,0,60,3,0,63
GUJARAT,SABARKANTHA,HIMATNAGAR,0,16,0,0,16
GUJARAT,SABARKANTHA,KHEDBRAHMA,0,7,0,0,7
GUJARAT,SABARKANTHA,MODASA,0,14,0,0,14
GUJARAT,SURAT,MAHUVA,0,0,0,0,0
GUJARAT,SURAT,MANDVI,0,20,14,0,34
GUJARAT,SURAT,MANGROL,0,0,0,0,0
GUJARAT,SURAT,NIZAR,0,0,0,0,0
GUJARAT,SURAT,SONGADH,333,130,9,0,472
GUJARAT,SURAT,VYARA,40,234,247,465,986
GUJARAT,SURENDRANAGAR,CHOTILA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,DHRANGADHRA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,HALVAD,0,41,0,0,41
GUJARAT,SURENDRANAGAR,LAKHTAR,2,0,0,0,2
GUJARAT,SURENDRANAGAR,LIMDI,0,19,0,0,19
GUJARAT,SURENDRANAGAR,MULI,0,0,0,0,0
GUJARAT,SURENDRANAGAR,SAYLA,0,0,0,0,0
GUJARAT,VADODARA,CHHOTA UDAIPUR,0,0,0,0,0
GUJARAT,VADODARA,JETPUR  PAVI,0,0,0,0,0
GUJARAT,VADODARA,KAVANT,159,102,0,3,264
GUJARAT,VADODARA,NASVADI,0,3,0,0,3
GUJARAT,VADODARA,SAVLI,255,240,0,0,495
GUJARAT,VADODARA,VADODARA,0,281,19,34,333
GUJARAT,VALSAD,DHARMPUR,36,81,0,0,118
GUJARAT,VALSAD,KAPRADA,0,31,0,0,31
GUJARAT,VALSAD,PARDI,41,12,35,0,88
GUJARAT,VALSAD,UMBERGAON,13,87,0,0,100
GUJARAT,VALSAD,VALSAD,7,26,5,2,41
HARYANA,BHIWANI,BADHRA,112,420,0,0,533
HARYANA,BHIWANI,BAWANI-KHERA,29,29,0,0,59
HARYANA,BHIWANI,BHIWANI,64,91,0,0,155
HARYANA,BHIWANI,DADRI-I,29,119,0,0,148
HARYANA,BHIWANI,DADRI-II,68,94,0,0,162
HARYANA,BHIWANI,KURU,9,9,0,0,18
HARYANA,BHIWANI,LOHARU,32,350,0,0,382
HARYANA,BHIWANI,SIWANI,7,85,0,0,92
HARYANA,BHIWANI,TOSHAM,4,7,0,0,11
HARYANA,FATEHABAD,TOHANA,439,439,0,0,878
HARYANA,PANCHKULA,MORNI,223,199,0,0,422
HARYANA,PANCHKULA,PINJORE,22,117,0,0,139
HARYANA,SIRSA,BARAGUDHA,83,82,0,0,165
HARYANA,SONEPAT,GANAUR,79,78,0,0,157
HIMACHAL PRADESH,Bilaspur,BILASPUR SADAR,113,113,0,0,227
HIMACHAL PRADESH,Bilaspur,GHUMARWIN,664,660,0,0,1324
HIMACHAL PRADESH,Bilaspur,JHANDUTA,234,243,0,0,477
HIMACHAL PRADESH,Bilaspur,NAINA DEVI (ST),13,13,0,0,25
HIMACHAL PRADESH,Chamba,Bhattiyat,42,41,0,0,84
HIMACHAL PRADESH,Chamba,Chamba,1,1,0,0,3
HIMACHAL PRADESH,Chamba,Chaurah,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Dalhousie,13,15,0,0,28
HIMACHAL PRADESH,Chamba,Sihunta,50,49,0,0,99
HIMACHAL PRADESH,Hamirpur,BARSAR,2,11,0,0,13
HIMACHAL PRADESH,Hamirpur,BHORANJ,45,45,0,3,93
HIMACHAL PRADESH,Hamirpur,BIJHARI (SUB-TEHSIL),25,25,0,0,49
HIMACHAL PRADESH,Hamirpur,HAMIRPUR,30,34,0,1,65
HIMACHAL PRADESH,Hamirpur,NADAUN,409,411,0,0,820
HIMACHAL PRADESH,Hamirpur,TIHRA SUJANPUR,199,199,1,0,399
HIMACHAL PRADESH,Kangra,BAIJNATH,162,148,1,0,312
HIMACHAL PRADESH,Kangra,BAROH,17,14,0,0,32
HIMACHAL PRADESH,Kangra,DERA GOPIPUR,31,103,0,0,133
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),24,26,0,0,50
HIMACHAL PRADESH,Kangra,INDORA,89,89,0,0,178
HIMACHAL PRADESH,Kangra,JAISINGHPUR,46,27,0,0,73
HIMACHAL PRADESH,Kangra,JASWAN,10,10,0,0,19
HIMACHAL PRADESH,Kangra,JAWALI,178,179,0,0,357
HIMACHAL PRADESH,Kangra,KANGRA,42,47,1,0,90
HIMACHAL PRADESH,Kangra,NURPUR,375,377,2,0,753
HIMACHAL PRADESH,Kangra,PALAMPUR,150,150,0,0,300
HIMACHAL PRADESH,Kangra,RAKKAR (ST),5,41,0,0,46
HIMACHAL PRADESH,Kangra,THURAL (ST),44,44,0,0,87
HIMACHAL PRADESH,Kullu,ANI (ST),30,30,0,0,61
HIMACHAL PRADESH,Kullu,KULLU,85,71,0,0,156
HIMACHAL PRADESH,Lahul & Spiti,UDAIPUR (ST),12,9,0,0,21
HIMACHAL PRADESH,Mandi,AUT (ST),70,34,0,0,104
HIMACHAL PRADESH,Mandi,BALDWARA (ST),135,159,0,0,293
HIMACHAL PRADESH,Mandi,DHARAMPUR (ST),63,61,0,0,124
HIMACHAL PRADESH,Mandi,JOGINDARNAGAR,44,43,0,0,87
HIMACHAL PRADESH,Mandi,KARSOG,1,1,0,0,2
HIMACHAL PRADESH,Mandi,MANDI,407,421,0,8,837
HIMACHAL PRADESH,Mandi,PADHAR,34,38,0,0,71
HIMACHAL PRADESH,Mandi,SARKAGHAT,51,51,0,0,101
HIMACHAL PRADESH,Mandi,SUNDARNAGAR,249,281,0,0,530
HIMACHAL PRADESH,Shimla,CHAUPAL,2,2,0,0,5
HIMACHAL PRADESH,Shimla,JUBBAL,5,0,0,0,5
HIMACHAL PRADESH,Shimla,ROHRU,16,10,0,0,26
HIMACHAL PRADESH,Shimla,SEONI,22,18,5,0,45
HIMACHAL PRADESH,Shimla,THEOG,27,37,9,0,73
HIMACHAL PRADESH,Sirmaur,DADAHU (ST),9,9,0,0,19
HIMACHAL PRADESH,Sirmaur,NAHAN,698,700,4,0,1403
HIMACHAL PRADESH,Sirmaur,PACHHAD,7,6,0,0,13
HIMACHAL PRADESH,Sirmaur,PAJHAUTA,11,12,0,0,23
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,666,652,151,0,1469
HIMACHAL PRADESH,Sirmaur,RAJGARH,22,25,0,0,47
HIMACHAL PRADESH,Sirmaur,RENUKA,15,10,0,0,25
HIMACHAL PRADESH,Solan,ARKI,69,68,1,0,138
HIMACHAL PRADESH,Solan,KANDAGHAT,146,106,1,0,253
HIMACHAL PRADESH,Solan,KRISHANGARH (ST),0,0,0,0,1
HIMACHAL PRADESH,Solan,NALAGARH,866,1077,27,5,1976
HIMACHAL PRADESH,Solan,RAMSHAHR (ST),28,31,0,0,58
HIMACHAL PRADESH,Solan,SOLAN,79,56,2,0,137
HIMACHAL PRADESH,Una,AMB,62,279,2,11,353
HIMACHAL PRADESH,Una,BANGANA,51,51,0,0,102
HIMACHAL PRADESH,Una,UNA,282,679,0,0,961
JAMMU & KASHMIR,ANANTNAG,ACHABAL,3,3,0,0,6
JAMMU & KASHMIR,ANANTNAG,DACHNIPORA,12,0,0,0,12
JAMMU & KASHMIR,ANANTNAG,LARKI PORA,9,2,1,0,12
JAMMU & KASHMIR,ANANTNAG,QAIMOH,112,48,9,0,169
JAMMU & KASHMIR,BADGAM,B.K. PORA,924,187,1,0,1112
JAMMU & KASHMIR,BADGAM,BUDGAM,280,213,0,0,493
JAMMU & KASHMIR,BADGAM,CHADOORA,792,431,15,0,1238
JAMMU & KASHMIR,BADGAM,KHANSAHIB,900,615,0,0,1515
JAMMU & KASHMIR,BADGAM,NAGAM,209,193,0,0,402
JAMMU & KASHMIR,BADGAM,TEH. CHADOORA,1417,611,2,87,2117
JAMMU & KASHMIR,BARAMULLA,AJAS,51,0,0,0,51
JAMMU & KASHMIR,BARAMULLA,BARAMULLA,434,56,30,0,520
JAMMU & KASHMIR,BARAMULLA,BONIYAR,71,55,0,0,126
JAMMU & KASHMIR,BARAMULLA,DANGIWACHA,28,0,0,0,28
JAMMU & KASHMIR,BARAMULLA,GUNDI SADERKOOT,287,12,0,0,299
JAMMU & KASHMIR,BARAMULLA,GUREZ,16,10,0,0,26
JAMMU & KASHMIR,BARAMULLA,HAJIN,2278,27,0,0,2305
JAMMU & KASHMIR,BARAMULLA,KOSUM BAGH,407,0,0,0,407
JAMMU & KASHMIR,BARAMULLA,PATTAN,4555,746,9,0,5310
JAMMU & KASHMIR,BARAMULLA,SAFA PORA,32,0,0,0,32
JAMMU & KASHMIR,BARAMULLA,SOPORE,104,12,0,0,116
JAMMU & KASHMIR,BARAMULLA,SUMBAL,1221,50,0,0,1271
JAMMU & KASHMIR,DODA,PADDAR,1280,146,0,0,1426
JAMMU & KASHMIR,JAMMU,MARH,7,7,0,0,14
JAMMU & KASHMIR,JAMMU,R. S. PURA,58,14,15,0,87
JAMMU & KASHMIR,JAMMU,SAMBA,1,1,0,0,1
JAMMU & KASHMIR,KATHUA,BARNOTI,75,75,0,0,150
JAMMU & KASHMIR,KATHUA,BILLAWAR,68,59,0,0,127
JAMMU & KASHMIR,KATHUA,GHAGWAL,58,18,0,0,76
JAMMU & KASHMIR,KATHUA,HIRANAGAR,71,34,0,0,105
JAMMU & KASHMIR,KATHUA,KATHUA,26,25,0,0,51
JAMMU & KASHMIR,KATHUA,TEH. HIRANAGAR,5,5,0,0,10
JAMMU & KASHMIR,KUPWARA,SOGAM,7,0,0,0,7
JAMMU & KASHMIR,POONCH,POONCH,40,12,0,0,52
JAMMU & KASHMIR,PULWAMA,KAKAPORA,434,352,0,0,786
JAMMU & KASHMIR,PULWAMA,PAMPORE,924,507,3,0,1434
JAMMU & KASHMIR,PULWAMA,PULWAMA,657,450,0,0,1107
JAMMU & KASHMIR,PULWAMA,SHOPIAN,4,4,1,0,9
JAMMU & KASHMIR,PULWAMA,TRAL,988,817,0,0,1805
JAMMU & KASHMIR,RAJOURI,NOWSHERA,20,12,0,0,32
JAMMU & KASHMIR,RAJOURI,RAJOURI,15,15,0,0,30
JAMMU & KASHMIR,RAJOURI,SUNDERBANI,92,54,0,0,146
JAMMU & KASHMIR,SRINAGAR,LAR,9,3,0,0,12
JAMMU & KASHMIR,SRINAGAR,SRINAGAR,1971,263,167,0,2401
JAMMU & KASHMIR,UDHAMPUR,POUNI,4,0,0,0,4
JAMMU & KASHMIR,UDHAMPUR,REASI,7,5,0,0,12
JAMMU & KASHMIR,UDHAMPUR,UDHAMPUR,16,8,0,0,24
JHARKHAND,BOKARO,CHANDANKIYARI,3,3,0,0,6
JHARKHAND,BOKARO,CHAS,798,20,0,0,817
JHARKHAND,BOKARO,KASMAR,36,43,0,3,83
JHARKHAND,CHATRA,CHATRA,27,9,0,0,36
JHARKHAND,CHATRA,GIDHAUR,2,2,0,0,4
JHARKHAND,CHATRA,HANTARGANJ,74,19,0,0,93
JHARKHAND,CHATRA,LAWALONG,25,0,0,0,25
JHARKHAND,CHATRA,PRATAPPUR,13,4,2,0,18
JHARKHAND,CHATRA,SIMARIA,33,7,0,0,40
JHARKHAND,CHATRA,TANDVA,31,0,0,0,31
JHARKHAND,DEOGHAR,DEOGHAR,644,191,7,0,841
JHARKHAND,DEOGHAR,DEVIPUR,47,26,0,0,73
JHARKHAND,DEOGHAR,KAROO,33,67,7,0,107
JHARKHAND,DEOGHAR,MADHUPUR,0,0,0,0,0
JHARKHAND,DEOGHAR,MOHANPUR,1,21,1,0,23
JHARKHAND,DEOGHAR,PALOJORI,3,2,0,0,6
JHARKHAND,DEOGHAR,SARATH,22,7,0,0,29
JHARKHAND,DEOGHAR,SARRAMA,2,3,0,0,5
JHARKHAND,DHANBAD,BALIYAPUR,7,110,0,0,116
JHARKHAND,DHANBAD,DHANBAD,0,1,0,0,1
JHARKHAND,DHANBAD,GOBINDPUR,2,2,0,0,4
JHARKHAND,DHANBAD,JHARIYA,4,3,0,0,7
JHARKHAND,DHANBAD,NIRSA,0,0,0,0,0
JHARKHAND,DHANBAD,TOPCHANCHI,1,110,0,0,111
JHARKHAND,DHANBAD,TUNDI,1,38,0,0,39
JHARKHAND,DUMKA,DUMKA,1,7,0,0,8
JHARKHAND,DUMKA,GOPIKANDAR,0,0,0,0,0
JHARKHAND,DUMKA,JAMA,11,10,0,6,27
JHARKHAND,DUMKA,JARMUNDI,10,4,1,0,15
JHARKHAND,DUMKA,KATIKUND,73,67,9,6,156
JHARKHAND,DUMKA,MASALIA,0,13,0,0,14
JHARKHAND,DUMKA,RAMGARH,25,21,5,0,50
JHARKHAND,DUMKA,RANESHWAR,390,105,1,0,496
JHARKHAND,DUMKA,SAREYAHAT,12,13,3,0,28
JHARKHAND,DUMKA,SHIKARIPADA,768,256,3,10,1037
JHARKHAND,GARHWA,BHANDARIYA,0,7,0,0,7
JHARKHAND,GARHWA,BHAVNATHPUR,3,2,0,0,5
JHARKHAND,GARHWA,CHINIYA,40,0,0,0,40
JHARKHAND,GARHWA,DANDAI,2,2,0,0,3
JHARKHAND,GARHWA,DHURAKI,26,34,0,0,60
JHARKHAND,GARHWA,GADAWA,9,5,1,2,17
JHARKHAND,GARHWA,KHARAUNDI,1,4,0,1,6
JHARKHAND,GARHWA,MANJHIAON,22,22,0,0,44
JHARKHAND,GARHWA,MERAL,2,4,0,0,6
JHARKHAND,GARHWA,NAGAR UTARI,88,61,2,0,150
JHARKHAND,GARHWA,RAMNA,48,28,0,0,76
JHARKHAND,GARHWA,RANKA,55,43,1,0,99
JHARKHAND,GIRIDIH,BAGODAR,29,13,5,0,47
JHARKHAND,GIRIDIH,BENGABAD,71,91,0,0,162
JHARKHAND,GIRIDIH,BIRNI,17,24,2,0,43
JHARKHAND,GIRIDIH,DHANWAR,15,9,0,0,24
JHARKHAND,GIRIDIH,DUMARI,27,17,7,0,51
JHARKHAND,GIRIDIH,GANDEY,1,20,6,0,27
JHARKHAND,GIRIDIH,GAWA,57,17,0,0,74
JHARKHAND,GIRIDIH,GIRIDIH,7,11,2,0,20
JHARKHAND,GIRIDIH,JAMUA,30,24,0,0,54
JHARKHAND,GIRIDIH,TISRI,109,80,1,0,190
JHARKHAND,GODDA,GODDA,7,6,2,2,17
JHARKHAND,GODDA,SUNDER PAHARI,2,0,0,0,2
JHARKHAND,GUMLA,BISHUNPUR,3,2,4,0,9
JHARKHAND,GUMLA,CHAINPUR,0,4,0,0,4
JHARKHAND,GUMLA,DUMRI,2,8,0,3,13
JHARKHAND,GUMLA,GHAGHRA,0,52,0,0,52
JHARKHAND,GUMLA,GUMLA,19,22,4,0,46
JHARKHAND,GUMLA,PALKOT,17,19,0,0,36
JHARKHAND,GUMLA,SISAI,12,6,0,0,18
JHARKHAND,HAZARIBAGH,BARHI,10,10,5,0,25
JHARKHAND,HAZARIBAGH,BARKAGAON,139,82,35,36,292
JHARKHAND,HAZARIBAGH,BARKATTA,0,0,0,0,0
JHARKHAND,HAZARIBAGH,CHOUPARAN,15,8,0,0,23
JHARKHAND,HAZARIBAGH,CHURCHU,3,5,0,0,8
JHARKHAND,HAZARIBAGH,GANDARI,23,45,2,0,71
JHARKHAND,HAZARIBAGH,GOLA,4,26,0,0,29
JHARKHAND,HAZARIBAGH,HAZARIBAGH,60,60,0,0,120
JHARKHAND,HAZARIBAGH,ICHAK,40,15,0,0,55
JHARKHAND,HAZARIBAGH,KATKAMSANDI,34,18,0,0,52
JHARKHAND,HAZARIBAGH,PADMA,70,0,0,0,70
JHARKHAND,HAZARIBAGH,PATRATU,10,10,0,0,20
JHARKHAND,HAZARIBAGH,RAMGARH,0,0,0,0,0
JHARKHAND,HAZARIBAGH,VISHNUGARH,1,1,1,0,3
JHARKHAND,JAMTARA,JAMTARA,726,307,24,0,1056
JHARKHAND,JAMTARA,KUNDHIT,133,1255,11,13,1412
JHARKHAND,JAMTARA,NALA,417,314,34,28,794
JHARKHAND,JAMTARA,NARAYANPUR,15,21,0,4,39
JHARKHAND,KODERMA,CHANDWARA,15,4,0,0,19
JHARKHAND,KODERMA,KODERMA,13,11,0,0,24
JHARKHAND,KODERMA,MARKATCHHO,25,9,0,0,34
JHARKHAND,LATEHAR,BALUMATH,158,83,1,1,243
JHARKHAND,LATEHAR,BARWADIH,128,55,0,0,182
JHARKHAND,LATEHAR,GARU,21,8,0,0,29
JHARKHAND,LATEHAR,LATEHAR,303,644,58,1,1006
JHARKHAND,LATEHAR,MAHUATAND,2,2,1,0,5
JHARKHAND,LATEHAR,MANIKA,16,28,3,0,47
JHARKHAND,LOHARDAGA,BHANDRA,4,6,0,0,9
JHARKHAND,LOHARDAGA,KUDU,82,77,0,0,159
JHARKHAND,LOHARDAGA,LOHARDAGA,196,286,10,11,504
JHARKHAND,PAKUR,HIRANPUR,15,16,0,4,35
JHARKHAND,PAKUR,LITTIPARA,17,31,8,4,60
JHARKHAND,PAKUR,MAHESHPUR,6,0,0,0,6
JHARKHAND,PAKUR,PAKUR,2666,714,8,9,3397
JHARKHAND,PAKUR,PAKURIYA,0,1,0,0,1
JHARKHAND,PALAMU,BISHRAMPUR,6,0,0,0,6
JHARKHAND,PALAMU,HARIHARGANJ,36,11,0,5,52
JHARKHAND,PALAMU,LESLIGANJ,93,12,0,0,105
JHARKHAND,PALAMU,PANKI,32,0,0,0,32
JHARKHAND,PALAMU,SATBARWA,0,15,0,0,15
JHARKHAND,RANCHI,BUNDU,11,2,1,0,13
JHARKHAND,RANCHI,KANKE,6,3,0,0,9
JHARKHAND,RANCHI,KARRA,7,14,4,0,25
JHARKHAND,RANCHI,KHUNTI,33,20,2,1,55
JHARKHAND,RANCHI,LAPUNG,8,7,0,2,16
JHARKHAND,RANCHI,MANDAR,46,30,0,0,77
JHARKHAND,RANCHI,MURHU,4,11,2,0,17
JHARKHAND,RANCHI,ORMANJHI,1,2,0,0,3
JHARKHAND,RANCHI,RATU,12,15,0,0,27
JHARKHAND,RANCHI,SILLI,0,1,0,1,2
JHARKHAND,RANCHI,SONAHATU,252,79,28,0,359
JHARKHAND,RANCHI,TAMAR,38,24,0,0,63
JHARKHAND,SAHEBGANJ,BARHARWA,388,1453,14,0,1856
JHARKHAND,SAHEBGANJ,BARHET,49,112,4,0,165
JHARKHAND,SAHEBGANJ,BORIYO,19,15,1,0,35
JHARKHAND,SAHEBGANJ,MANDHARI,1,1,0,0,2
JHARKHAND,SAHEBGANJ,PATANA,174,272,0,0,447
JHARKHAND,SAHEBGANJ,RAJMAHAL,24,464,105,59,652
JHARKHAND,SAHEBGANJ,TALJHARI,0,2,0,0,2
JHARKHAND,SAHEBGANJ,UDHAWA,311,927,0,0,1238
JHARKHAND,SARAIKELA,CHANDIL,14,26,10,0,50
JHARKHAND,SARAIKELA,GAMHARIYA,21,6,1,0,27
JHARKHAND,SARAIKELA,KHARSAVA,10,5,0,0,15
JHARKHAND,SARAIKELA,KUCHAI,28,6,0,0,34
JHARKHAND,SARAIKELA,NIMDIH,18,22,0,0,40
JHARKHAND,SARAIKELA,RAJNAGAR,174,142,74,46,436
JHARKHAND,SARAIKELA,SARAIKELA,36,17,2,0,55
JHARKHAND,SIMDEGA,BANO,0,2,0,0,2
JHARKHAND,SIMDEGA,KOLBA,0,2,0,0,2
JHARKHAND,SIMDEGA,KOLEBIRA,0,1,0,0,1
JHARKHAND,SIMDEGA,KURDEG,1,29,0,0,30
JHARKHAND,SIMDEGA,SIMDEGA,0,108,0,0,108
JHARKHAND,SIMDEGA,THETHAI TANGAR,0,92,0,0,92
JHARKHAND,WEST SINGHBHUM,BANDGAON,0,0,0,0,0
