-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to source of finance . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.7.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to source of Finance for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.7.csv"
}
-----
State,District,Block,Government fund,Farmer's saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
BIHAR,MADHEPURA,MURLIGANJ,53,618,37,54,991,1,1754
BIHAR,MADHEPURA,PURAINI,84,248,11,189,43,156,731
BIHAR,MADHEPURA,SHANKERPUR,8,13,0,3,524,0,548
BIHAR,MADHEPURA,SINGHESWAR,29,71,4,203,549,137,993
BIHAR,MADHEPURA,UDA KISHANGANJ,7,193,7,36,84,798,1125
BIHAR,MADHUBANI,ANDHARADATHI,3,11,40,94,133,0,281
BIHAR,MADHUBANI,BABUBARHI,58,111,76,138,174,11,568
BIHAR,MADHUBANI,BASOPATTI,19,162,162,279,236,11,869
BIHAR,MADHUBANI,BENIPATTI,43,46,11,148,179,344,771
BIHAR,MADHUBANI,BISFI,25,123,351,193,142,10,844
BIHAR,MADHUBANI,GHOGARDIHA,8,149,0,0,47,174,378
BIHAR,MADHUBANI,HARLAKHI,56,45,13,39,94,65,312
BIHAR,MADHUBANI,JAITYAGAR,26,574,63,229,39,259,1190
BIHAR,MADHUBANI,JHANJHARPUR,4,62,88,144,97,240,635
BIHAR,MADHUBANI,KHAJAULI,231,4,975,206,22,0,1438
BIHAR,MADHUBANI,LADANIA,21,87,81,90,145,432,856
BIHAR,MADHUBANI,LAKHNAUR,13,228,240,4,7,8,500
BIHAR,MADHUBANI,LAUKAHA,36,11,4,46,37,65,199
BIHAR,MADHUBANI,LAUKAHI,113,351,3,382,138,189,1176
BIHAR,MADHUBANI,MADHAWAPUR,11,12,3,58,77,352,513
BIHAR,MADHUBANI,MADUBANI,41,48,89,81,131,82,472
BIHAR,MADHUBANI,MEDEPUR,37,23,135,82,463,56,796
BIHAR,MADHUBANI,PANDAUL,63,97,204,311,208,311,1194
BIHAR,MADHUBANI,PHULPARAS,35,112,8,43,47,395,640
BIHAR,MADHUBANI,RAJNAGAR,36,45,191,254,186,14,726
BIHAR,MUNGER,BARIAPUR,2,49,2,16,0,0,69
BIHAR,MUNGER,DHARHARA,56,77,2,34,92,0,261
BIHAR,MUNGER,JAMALPUR,68,4,9,9,0,0,90
BIHAR,MUNGER,KHARAGPUR,75,217,7,9,35,15,358
BIHAR,MUNGER,MUNGER,150,0,21,98,83,0,352
BIHAR,MUNGER,SANGRAMPUR,2,0,20,84,495,4,605
BIHAR,MUNGER,TARAPUR,37,62,4,12,817,1,933
BIHAR,MUNGER,TETIA BUMBER,50,126,11,41,121,83,432
BIHAR,MUZAFFARPUR,AURAI,338,540,177,407,196,22,1680
BIHAR,MUZAFFARPUR,BANDRA,42,689,16,7,17,237,1008
BIHAR,MUZAFFARPUR,BOCHAHA,579,1212,128,131,73,53,2176
BIHAR,MUZAFFARPUR,GAIGHAT,118,991,64,123,140,125,1561
BIHAR,MUZAFFARPUR,KANTI,66,1159,55,105,216,603,2204
BIHAR,MUZAFFARPUR,KATRA,238,445,477,418,80,2,1660
BIHAR,MUZAFFARPUR,KURHANI,270,2420,347,127,559,193,3916
BIHAR,MUZAFFARPUR,MINAPUR,361,2014,47,102,61,786,3371
BIHAR,MUZAFFARPUR,MORAUL,17,383,114,69,25,277,885
BIHAR,MUZAFFARPUR,MOTIPUR,29,146,10,5,34,167,391
BIHAR,MUZAFFARPUR,MUSHAHARI,172,696,148,246,216,147,1625
BIHAR,MUZAFFARPUR,PAROO,190,1494,26,105,271,181,2267
BIHAR,MUZAFFARPUR,SAHEBGANJ,174,1142,81,74,185,495,2151
BIHAR,MUZAFFARPUR,SAKRA,270,1840,175,329,170,619,3403
BIHAR,MUZAFFARPUR,SARAIYA,419,1014,10,116,217,814,2590
BIHAR,NALANDA,ASTHAWAN,220,547,12,27,34,3,843
BIHAR,NALANDA,BEN,105,319,8,5,1,4,442
BIHAR,NALANDA,BIHARSARIF,115,488,4,45,46,0,698
BIHAR,NALANDA,BIND,109,551,43,59,65,0,827
BIHAR,NALANDA,CHANDI,422,521,23,20,24,0,1010
BIHAR,NALANDA,EKANGARSARAI,478,381,51,66,25,0,1001
BIHAR,NALANDA,GIRIAK,239,575,2,86,46,1,949
BIHAR,NALANDA,HARNAUT,533,632,32,18,16,2,1233
BIHAR,NALANDA,HILSA,382,1146,99,91,26,2,1746
BIHAR,NALANDA,ISLAMPUR,450,462,22,113,114,1,1162
BIHAR,NALANDA,KARAI PARSURAI,145,538,7,5,15,0,710
BIHAR,NALANDA,KATRISARAI,86,170,31,23,37,0,347
BIHAR,NALANDA,NAGAR NAUSA,302,631,13,51,41,0,1038
BIHAR,NALANDA,NOORSARAI,81,53,2,0,1,0,137
BIHAR,NALANDA,PARWALPUR,257,58,15,3,7,0,340
BIHAR,NALANDA,RAHUI,127,711,21,2,17,100,978
BIHAR,NALANDA,RAJGIR,415,313,19,87,2,3,839
BIHAR,NALANDA,SARMERA,243,855,1,10,27,1,1137
BIHAR,NALANDA,SILAO,226,397,7,10,10,0,650
BIHAR,NALANDA,THARTHARI,259,85,5,8,5,0,362
BIHAR,NAWADA,AKBARPUR,452,993,82,173,406,1,2107
BIHAR,NAWADA,GOBINDPUR,103,154,1,47,275,0,580
BIHAR,NAWADA,HISUA,719,85,11,2,0,0,817
BIHAR,NAWADA,KANWAKOL,72,92,1,257,258,0,680
BIHAR,NAWADA,KASHICHOK,69,76,22,10,85,7,269
BIHAR,NAWADA,MESKAUR,46,424,3,116,30,0,619
BIHAR,NAWADA,NARDIGANJ,842,129,18,154,0,2,1145
BIHAR,NAWADA,NARHAT,297,508,248,183,47,0,1283
BIHAR,NAWADA,NAWADA,376,814,56,272,100,412,2030
BIHAR,NAWADA,PAKRIWARAMA,343,639,229,215,210,24,1660
BIHAR,NAWADA,RAJANLI,504,486,94,48,125,18,1275
BIHAR,NAWADA,ROH,265,226,55,297,220,74,1137
BIHAR,NAWADA,SIRDOLA,218,438,5,135,100,27,923
BIHAR,NAWADA,WARSHALAGANJ,260,481,70,393,122,0,1326
BIHAR,PAKUR,MAHESHPUR,6,109,0,0,41,0,156
BIHAR,PAKUR,PAKUR,30,11,0,0,4,0,45
BIHAR,PATNA,ATHMAL GOLA,36,365,6,10,4,107,528
BIHAR,PATNA,BAKHTIARPUR,267,257,12,46,600,2,1184
BIHAR,PATNA,BARH,148,692,9,17,105,5,976
BIHAR,PATNA,BELCHI,114,470,6,0,29,0,619
BIHAR,PATNA,BIHTA,375,330,161,355,518,8,1747
BIHAR,PATNA,BIKRAM,102,401,24,173,57,91,848
BIHAR,PATNA,DANAPUR,500,169,9,20,5,1,704
BIHAR,PATNA,DANIAWAN,110,93,12,11,17,0,243
BIHAR,PATNA,DHANARUA,545,1772,14,217,291,16,2855
BIHAR,PATNA,DULHAN BAZAR,82,503,24,23,1,0,633
BIHAR,PATNA,FATUHA,295,308,138,12,68,0,821
BIHAR,PATNA,GHOSWARI,95,263,0,6,63,112,539
BIHAR,PATNA,KHUSRUPUR,475,258,3,0,60,0,796
BIHAR,PATNA,MANER,97,304,100,299,23,0,823
BIHAR,PATNA,MASAURHI,981,343,18,281,180,0,1803
BIHAR,PATNA,MOKAMAH,161,268,6,3,22,265,725
BIHAR,PATNA,NAUBATPUR,49,675,0,839,106,0,1669
BIHAR,PATNA,PALIGANJ,61,1262,1,11,16,0,1351
BIHAR,PATNA,PANDARAK,93,381,16,0,366,1,857
BIHAR,PATNA,PATNA SADAR,72,357,30,84,10,5,558
BIHAR,PATNA,PHULWARISARIF,273,363,127,144,11,58,976
BIHAR,PATNA,PUNPUN,123,774,32,52,150,0,1131
BIHAR,PATNA,SAMPATCHAK,292,554,39,29,92,5,1011
BIHAR,PURNIA,AMOUR,17,1660,45,13,111,228,2074
BIHAR,PURNIA,BAISA,27,508,1,35,206,1174,1951
BIHAR,PURNIA,BAISI,173,426,89,251,731,20,1690
BIHAR,PURNIA,BAMNANKHI,202,1194,43,105,534,406,2484
BIHAR,PURNIA,BARAHARAKOTHI,45,152,4,33,701,36,971
BIHAR,PURNIA,BHAWANIPUR,75,580,1,56,726,247,1685
BIHAR,PURNIA,DAGARUA,472,489,59,429,132,0,1581
BIHAR,PURNIA,DHAMDAHA,228,400,98,266,311,322,1625
BIHAR,PURNIA,JALALGARH,115,116,0,132,576,6,945
BIHAR,PURNIA,KASBA,104,381,11,79,702,24,1301
BIHAR,PURNIA,KRITYANANDNAGAR,69,1481,7,19,383,787,2746
BIHAR,PURNIA,PURNIA EAST,478,766,89,157,118,35,1643
BIHAR,PURNIA,RUPAULI,109,450,0,0,722,1298,2579
BIHAR,PURNIA,SOINAGAR,7,513,8,0,104,176,808
BIHAR,RANCHI,BERO,0,0,0,0,3,0,3
BIHAR,RANCHI,MANDAR,0,0,0,74,2,0,76
BIHAR,RANCHI,TAMAR,0,0,0,0,0,0,0
BIHAR,RANCHI,TORPA,0,0,0,9,0,0,9
BIHAR,ROHTAS,AKORHIGOLA,357,341,28,24,19,4,773
BIHAR,ROHTAS,BIKRAMGANJ,148,112,43,451,77,0,831
BIHAR,ROHTAS,CHENARI,63,107,0,37,224,0,431
BIHAR,ROHTAS,DAWATH,8,108,1,0,63,190,370
BIHAR,ROHTAS,DEHRI,176,1684,48,6,21,0,1935
BIHAR,ROHTAS,DINARA,446,828,46,238,132,0,1690
BIHAR,ROHTAS,KARAKAT,185,336,4,40,68,125,758
BIHAR,ROHTAS,KARGHAHAR,463,1899,50,148,246,0,2806
BIHAR,ROHTAS,KUCHAI,955,333,47,8,2,0,1345
BIHAR,ROHTAS,NASHRIGANJ,2,34,2,71,292,86,487
BIHAR,ROHTAS,NAWHATTA,9,0,0,1,0,0,10
BIHAR,ROHTAS,NOKHA,238,28,52,156,23,31,528
BIHAR,ROHTAS,RAJPUR,29,54,1,175,6,39,304
BIHAR,ROHTAS,ROHTAS,194,293,74,5,2,0,568
BIHAR,ROHTAS,SANJHANLI,52,56,3,41,51,89,292
BIHAR,ROHTAS,SASARAM,272,369,7,157,90,0,895
BIHAR,ROHTAS,SHEOSAGAR,164,524,21,52,148,0,909
BIHAR,ROHTAS,SURJPURA,9,7,36,0,60,97,209
BIHAR,ROHTAS,TELAUTHU,316,1488,13,40,68,6,1931
BIHAR,SAHARSA,BANMA ITAHARI,1,33,0,0,54,278,366
BIHAR,SAHARSA,KAHRA,0,0,49,172,123,675,1019
BIHAR,SAHARSA,MAHISHI,1,66,133,487,369,0,1056
BIHAR,SAHARSA,NAUHATTA,1,0,0,106,1173,0,1280
BIHAR,SAHARSA,PATARGHAT,0,0,0,0,548,0,548
BIHAR,SAHARSA,SALAKHUA,27,1,1,6,130,683,848
BIHAR,SAHARSA,SATTAR KATAIYA,5,34,572,141,226,866,1844
BIHAR,SAHARSA,SAUR BAZAR,0,1,0,0,952,0,953
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,3,0,339,63,122,350,877
BIHAR,SAHARSA,SONBARSA,1,0,1,0,1018,0,1020
BIHAR,SAHEBGANJ,BARHAIT,0,1,0,0,0,0,1
BIHAR,SAHEBGANJ,BARHARWA,26,0,2,1,1,26,56
BIHAR,SAHEBGANJ,MANDRO,0,0,0,0,1,0,1
BIHAR,SAHEBGANJ,RAJMAHAL,16,38,0,0,0,131,185
BIHAR,SAHEBGANJ,SAHEBGANJ,688,0,0,0,0,12,700
BIHAR,SAHEBGANJ,UDHUWA,5,166,0,0,304,304,779
BIHAR,SAMASTIPUR,BIBHUTIPUR,367,1507,147,329,110,302,2762
BIHAR,SAMASTIPUR,BITHAN,228,261,208,97,176,0,970
BIHAR,SAMASTIPUR,DALSINGHSARAI,128,945,137,96,95,271,1672
BIHAR,SAMASTIPUR,HASANPUR,428,295,105,436,93,1,1358
BIHAR,SAMASTIPUR,KALYANPUR,316,1379,279,263,125,247,2609
BIHAR,SAMASTIPUR,KHANPUR,420,522,67,63,43,41,1156
BIHAR,SAMASTIPUR,MOHANPUR,73,156,64,37,0,0,330
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,226,491,209,175,47,6,1154
BIHAR,SAMASTIPUR,MORWA,41,1434,70,48,111,7,1711
BIHAR,SAMASTIPUR,PATORI,398,270,187,198,75,6,1134
BIHAR,SAMASTIPUR,PUSA,356,326,208,149,80,11,1130
BIHAR,SAMASTIPUR,ROSERA,428,651,64,49,64,14,1270
BIHAR,SAMASTIPUR,SAMASTIPUR,408,636,355,260,106,38,1803
BIHAR,SAMASTIPUR,SARAIRANJAN,126,1009,148,186,106,102,1677
BIHAR,SAMASTIPUR,SHIWAJINAGAR,542,661,147,128,34,44,1556
BIHAR,SAMASTIPUR,SINGHIYA,2,105,0,18,489,300,914
BIHAR,SAMASTIPUR,TAJPUR,1295,18,134,93,3,0,1543
BIHAR,SAMASTIPUR,UJIARPUR,276,1295,175,155,246,35,2182
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,84,793,247,70,65,154,1413
BIHAR,SAMASTIPUR,WARISNAGAR,177,632,34,132,150,6,1131
BIHAR,SARAN,AMNOUR,261,1468,47,12,92,23,1903
BIHAR,SARAN,BANIAPUR,44,175,0,425,71,0,715
BIHAR,SARAN,CHAPRA,154,615,37,92,32,14,944
BIHAR,SARAN,DARIYAPUR,512,1154,47,28,133,178,2052
BIHAR,SARAN,DIGHWARA,122,247,8,35,97,194,703
BIHAR,SARAN,EKMA,834,16,583,5,0,0,1438
BIHAR,SARAN,GARKHA,198,1372,70,122,49,0,1811
BIHAR,SARAN,ISUAPUR,131,766,16,87,41,4,1045
BIHAR,SARAN,JALALPUR,712,471,40,171,129,0,1523
BIHAR,SARAN,LAHLADPUR JANTA BAZA,6,196,1,11,103,0,317
BIHAR,SARAN,MAKER,26,500,6,1,29,39,601
BIHAR,SARAN,MANJHI,141,831,101,534,155,22,1784
BIHAR,SARAN,MARHAURA,98,1794,38,72,218,9,2229
BIHAR,SARAN,MASARAKH,176,1007,99,141,223,28,1674
BIHAR,SARAN,NAGRA,138,298,11,113,286,0,846
BIHAR,SARAN,PANAPUR,586,272,54,101,23,1,1037
BIHAR,SARAN,PARSA,14,895,10,0,368,35,1322
BIHAR,SARAN,RIVILGANJ,113,105,75,52,169,6,520
BIHAR,SARAN,SONEPUR,246,392,43,46,10,0,737
BIHAR,SARAN,TARAIYA,200,295,99,23,395,0,1012
BIHAR,SHEIKHPURA,ARIARI,119,905,27,44,207,0,1302
BIHAR,SHEIKHPURA,BARBIGHA,229,167,0,661,77,0,1134
BIHAR,SHEIKHPURA,CHEBARA,109,605,59,29,160,20,982
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,55,71,1,21,117,10,275
BIHAR,SHEIKHPURA,SHEIKHPURA,100,377,75,65,332,66,1015
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,105,162,0,266,14,78,625
BIHAR,SHEOHAR,DUMARI KATSARI,198,203,1,6,1,67,476
BIHAR,SHEOHAR,PIPRAHI,56,187,41,30,157,454,925
BIHAR,SHEOHAR,PURNAHIA,28,313,66,18,227,30,682
BIHAR,SHEOHAR,SHEOHAR,24,637,7,11,88,621,1388
BIHAR,SHEOHAR,TARIYANI,344,608,3,7,3,20,985
BIHAR,SINGHBHUM EAST,BAHARAGORA,196,186,58,147,191,7,785
BIHAR,SINGHBHUM EAST,CHAKULIA,18,4,101,75,145,120,463
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,0,4,0,0,0,0,4
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,0,6,0,1,0,0,7
BIHAR,SINGHBHUM WEST,SARAIKELA,0,0,0,4,0,0,4
BIHAR,SITAMARHI,BAIRBANJYA,0,198,13,12,95,508,826
BIHAR,SITAMARHI,BAJAPATTI,58,16,8,61,430,128,701
BIHAR,SITAMARHI,BATHNAHA,1,1062,130,29,178,892,2292
BIHAR,SITAMARHI,BELSAND,2,163,18,8,37,411,639
BIHAR,SITAMARHI,BOKHARA,1,57,80,119,57,222,536
BIHAR,SITAMARHI,CHURAUT,4,12,72,2,39,121,250
BIHAR,SITAMARHI,DUMRA,2,321,29,117,185,712,1366
BIHAR,SITAMARHI,MEJARGANJ,20,103,2,10,99,697,931
BIHAR,SITAMARHI,NANPUR,37,126,74,99,74,343,753
BIHAR,SITAMARHI,PARIHAR,100,96,59,126,86,5,472
BIHAR,SITAMARHI,PARSAUNI,178,229,17,84,48,91,647
BIHAR,SITAMARHI,PUPARI,8,43,32,33,55,406,577
BIHAR,SITAMARHI,RIGA,4,252,20,31,36,625,968
BIHAR,SITAMARHI,RUNISAIDPUR,123,860,103,106,368,215,1775
BIHAR,SITAMARHI,SONBARSA,34,206,153,197,279,142,1011
BIHAR,SITAMARHI,SUPPI,59,194,1,2,111,577,944
BIHAR,SITAMARHI,SURSAND,2,71,9,41,30,63,216
BIHAR,SIWAN,ANDAR,70,632,24,95,731,91,1643
BIHAR,SIWAN,BARHARIA,575,994,144,177,401,107,2398
BIHAR,SIWAN,BASANTPUR,37,131,1,44,484,0,697
BIHAR,SIWAN,BHAGWANPUR GHAT,10,727,340,473,163,1,1714
BIHAR,SIWAN,DARAULI,65,1089,7,20,292,452,1925
BIHAR,SIWAN,DARAUNDHA,211,724,87,473,621,0,2116
BIHAR,SIWAN,GORAIKOTHI,89,147,17,20,92,936,1301
BIHAR,SIWAN,GUTHANI,38,699,88,19,137,468,1449
BIHAR,SIWAN,HUSSAINGANJ,251,967,158,211,162,23,1772
BIHAR,SIWAN,LAKRI NABIGANJ,32,495,150,29,229,60,995
BIHAR,SIWAN,MAHRAJGANJ,43,751,22,15,198,670,1699
BIHAR,SIWAN,MAIRWA,3,1518,23,70,175,170,1959
BIHAR,SIWAN,PACHRUKHI,13,1604,13,327,188,1,2146
BIHAR,SIWAN,RAGHUNATHPUR,282,832,8,282,160,2,1566
BIHAR,SIWAN,SISWAN,151,1103,0,30,64,248,1596
BIHAR,SIWAN,SIWAN,23,555,31,40,161,1083,1893
BIHAR,SUPAUL,BASANTPUR,122,234,13,157,488,239,1253
BIHAR,SUPAUL,CHHATAPUR,4,12,0,249,922,0,1187
BIHAR,SUPAUL,KISHANPUR,3,0,0,22,213,1430,1668
BIHAR,SUPAUL,MARAUNA,15,19,765,221,58,0,1078
BIHAR,SUPAUL,NIRMALI,0,3,1,6,28,392,430
BIHAR,SUPAUL,PIPRA,138,148,5,4,189,1217,1701
BIHAR,SUPAUL,PRATAPGANJ,134,0,0,393,70,0,597
BIHAR,SUPAUL,RAGHOPUR,8,0,0,6,626,0,640
BIHAR,SUPAUL,SUPAUL,11,26,20,36,161,2623,2877
BIHAR,SUPAUL,TRIBANIGANJ,186,43,2,679,996,0,1906
BIHAR,VAISHALI,BHAGWANPUR,29,698,89,25,170,253,1264
BIHAR,VAISHALI,BIDUPUR,345,522,32,134,168,74,1275
BIHAR,VAISHALI,CHEHRALALA,50,571,35,99,36,7,798
BIHAR,VAISHALI,GORAUL,115,551,31,212,22,0,931
BIHAR,VAISHALI,HAJIPUR,594,533,22,15,362,181,1707
BIHAR,VAISHALI,JANDAHA,600,548,200,233,236,29,1846
BIHAR,VAISHALI,LALGANJ,98,622,34,72,136,501,1463
BIHAR,VAISHALI,MAHNAR,164,130,82,14,269,67,726
BIHAR,VAISHALI,MAHUA,419,1475,67,137,217,90,2405
BIHAR,VAISHALI,PATEHRIBELSAR,77,335,4,20,191,2,629
BIHAR,VAISHALI,PATEPUR,396,2058,41,93,156,5,2749
BIHAR,VAISHALI,PREMRAJ,63,465,14,86,24,12,664
BIHAR,VAISHALI,RAGHOPUR,101,340,0,10,297,65,813
BIHAR,VAISHALI,RAJAPAKAR,219,301,188,99,113,49,969
BIHAR,VAISHALI,SAHDAI BUZURG,109,617,78,62,342,239,1447
BIHAR,VAISHALI,VAISHALI,66,625,97,87,321,27,1223
GOA,NORTH GOA,SATARI,9,1,2,1,7,0,20
GOA,SOUTH GOA,CANACONA,0,0,0,3,1,0,4
GOA,SOUTH GOA,MORMUGAO,0,1,1,0,0,0,2
GOA,SOUTH GOA,SANGUEM,0,2,0,0,0,0,2
HARYANA,AMBALA,AMBALA,117,4034,1172,8,1,26,5358
HARYANA,AMBALA,BARARA,29,2569,410,5,2,3,3018
HARYANA,AMBALA,NARAINGARH,95,5692,375,6,7,12,6187
HARYANA,BHIWANI,BAWANI KHERA,646,81,579,35,0,0,1341
HARYANA,BHIWANI,BHIWANI KHERA,560,2893,1226,123,0,8,4810
HARYANA,BHIWANI,DADRI,5389,2614,863,10,5,8,8889
HARYANA,BHIWANI,LOHARU,1943,565,133,0,5,0,2646
HARYANA,BHIWANI,TOSHAM,110,609,66,0,0,0,785
HARYANA,FARIDABAD,BALLABHGARH,298,4516,1582,110,0,12,6518
HARYANA,FARIDABAD,FARIDABAD,223,3857,851,50,1,25,5007
HARYANA,FARIDABAD,HATHIN,155,1509,798,134,74,23,2693
HARYANA,FARIDABAD,HODAL,52,865,158,0,0,2,1077
HARYANA,FARIDABAD,PALWAL,379,7153,2453,170,8,49,10212
HARYANA,GURGAON,FEROZEPUR JHARIKA,85,3242,127,18,1,0,3473
HARYANA,GURGAON,GURGAON,1220,8483,485,132,47,0,10367
HARYANA,GURGAON,NUH,1011,7974,415,109,8,0,9517
HARYANA,GURGAON,PUNHANA,703,4212,378,38,31,0,5362
HARYANA,HISAR,ADAMPUR,760,902,387,2,5,5,2061
HARYANA,HISAR,FATEHABAD,1287,6416,1650,84,115,30,9582
HARYANA,HISAR,HANSI I,1381,4533,1551,0,1,12,7478
HARYANA,HISAR,HISAR I,2010,7470,1373,25,189,53,11120
HARYANA,HISAR,NARNAUND,480,1172,108,17,3,1,1781
HARYANA,HISAR,RATIA,1572,3455,385,7,10,40,5469
HARYANA,HISAR,TOHANA,856,5538,1409,15,0,53,7871
HARYANA,JIND,JIND,1515,6027,3111,39,4,101,10797
HARYANA,JIND,NARWANA,1769,6544,2185,51,1,18,10568
HARYANA,JIND,SAFIDON,1615,4179,2526,6,2,17,8345
HARYANA,KAITHAL,GUHALA,3883,6197,1364,17,1,114,11576
HARYANA,KAITHAL,KAITHAL,3098,11888,4179,15,12,175,19367
HARYANA,KARNAL,ASANDH,1226,5782,625,9,4,126,7772
HARYANA,KARNAL,GHARAUNDA,1793,9449,977,25,6,77,12327
HARYANA,KARNAL,INDRI,2043,7183,404,7,1,89,9727
HARYANA,KARNAL,KARNAL,1575,11406,1333,10,29,138,14491
HARYANA,KARNAL,NILOKHERI,1905,5700,215,1,8,62,7891
HARYANA,KURUKSHETRA,PEHOWA,924,9750,447,8,9,81,11219
HARYANA,KURUKSHETRA,SHAHBAD,1264,4011,900,1,71,30,6277
HARYANA,KURUKSHETRA,THANESAR,1601,14273,2129,12,168,153,18336
HARYANA,MEHANDERGARH,MAHENDERGARH,3594,8523,1521,60,29,94,13821
HARYANA,MEHANDERGARH,NARNAUL,3797,5412,898,8,56,141,10312
HARYANA,PANCHKULA,KALKA,9,340,104,0,0,1,454
HARYANA,PANCHKULA,PANCHKULA,24,518,174,4,7,0,727
HARYANA,PANIPAT,PANIPAT,2668,12203,2120,162,886,173,18212
HARYANA,PANIPAT,SMALKHA,1056,5662,1290,32,2,53,8095
HARYANA,RIWARI,BAWAL,579,2434,534,2,0,40,3589
HARYANA,RIWARI,NAHAR,1075,3171,155,22,4,27,4454
HARYANA,RIWARI,RIWARI,3411,10137,1384,2,6,231,15171
HARYANA,ROHTAK,BAHADURGARH,1270,5827,1236,2,101,65,8501
HARYANA,ROHTAK,BERI,174,2172,1036,0,1,5,3388
HARYANA,ROHTAK,JHAJJAR,4312,14813,3362,12,27,186,22712
HARYANA,ROHTAK,MEHAM,1379,2632,1018,3,0,24,5056
HARYANA,ROHTAK,ROHTAK,1166,7805,1670,82,25,212,10960
HARYANA,SIRSA,DABWALI,793,3448,596,0,7,10,4854
HARYANA,SIRSA,ELLENABAD,10,727,1297,1,24,9,2068
HARYANA,SIRSA,RANIA,306,1018,676,0,7,9,2016
HARYANA,SIRSA,SIRSA,1921,11578,2065,71,20,102,15757
HARYANA,SONIPAT,GANAUR,553,2189,583,0,1,10,3336
HARYANA,SONIPAT,GOHANA,904,6515,1129,72,3,69,8692
HARYANA,SONIPAT,KATHURA,2520,6316,1343,23,18,52,10272
HARYANA,SONIPAT,SONIPAT,1204,9987,2503,31,2,70,13797
HARYANA,YAMUNA NAGAR,CHHACHHROLI,1064,5677,1747,606,1,57,9152
HARYANA,YAMUNA NAGAR,JAGADARI,1976,12600,1938,105,10,89,16718
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,0,1,0,0,0,0,1
HIMACHAL PRADESH,Bilaspur,Naina Devi,0,21,0,0,0,0,21
HIMACHAL PRADESH,Hamirpur,Barsar,0,3,0,0,0,0,3
HIMACHAL PRADESH,Hamirpur,Bhoranj,2,1,2,0,0,0,5
HIMACHAL PRADESH,Hamirpur,Hamirpur,0,3,0,0,0,0,3
HIMACHAL PRADESH,Kangra,Dera Gopipur,0,10,0,0,0,0,10
HIMACHAL PRADESH,Kangra,Fatehpur,1,23,5,0,0,0,29
HIMACHAL PRADESH,Kangra,Indora,1,228,28,0,0,0,257
HIMACHAL PRADESH,Kangra,Jaisinghpur,0,5,0,0,0,0,5
HIMACHAL PRADESH,Kangra,Jawali,1,0,0,0,0,0,1
HIMACHAL PRADESH,Kangra,Palampur,0,0,0,0,0,0,0
HIMACHAL PRADESH,Mandi,Baldwara,0,0,0,0,0,0,0
HIMACHAL PRADESH,Mandi,Mandi,15,40,6,2,0,1,64
HIMACHAL PRADESH,Mandi,Sundarnagar,1,0,0,0,0,0,1
HIMACHAL PRADESH,Sirmaur,Nahan,0,2,0,0,0,0,2
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,50,75,36,1,8,1,171
HIMACHAL PRADESH,Solan,Nalagarh,13,27,0,5,15,0,60
HIMACHAL PRADESH,Una,Amb,1,53,0,0,0,0,54
HIMACHAL PRADESH,Una,Bangana,1,1,0,0,0,0,2
HIMACHAL PRADESH,Una,Haroli,0,0,0,0,0,0,0
HIMACHAL PRADESH,Una,Una,150,490,18,0,0,1,659
JAMMU & KASHMIR,Budgam,Budgam,1,0,0,0,0,0,1
JAMMU & KASHMIR,Jammu,Akhnoor,0,0,0,1,0,0,1
JAMMU & KASHMIR,Jammu,Bishna,0,350,5,0,90,0,445
JAMMU & KASHMIR,Jammu,Jammu,8,1,2,0,0,0,11
JAMMU & KASHMIR,Jammu,R.S.Pora,26,49,3,150,150,13,391
JAMMU & KASHMIR,Jammu,Samba,50,89,0,49,0,32,220
JAMMU & KASHMIR,Kathua,Hiranagar,5,144,32,18,6,0,205
JAMMU & KASHMIR,Kathua,Kathua,8,8,3,1,0,2,22
JAMMU & KASHMIR,Kupwara,Kupwara,5,2,0,0,0,4,11
JAMMU & KASHMIR,Srinagar,Srinagar,3,2,0,0,0,1,6
KARNATAKA,BANGALORE RURAL,CHANNAPATNA,0,35,79,10,0,0,124
KARNATAKA,BANGALORE RURAL,DEVANAHALLI,133,579,188,11,48,123,1082
KARNATAKA,BANGALORE RURAL,DODDABALLAPUR,25,1208,230,57,7,8,1535
KARNATAKA,BANGALORE RURAL,HOSAKOTE,86,674,57,15,5,0,837
KARNATAKA,BANGALORE RURAL,KANAKAPURA,101,1088,96,27,7,2,1321
KARNATAKA,BANGALORE RURAL,MAGADI,102,431,165,30,8,4,740
KARNATAKA,BANGALORE RURAL,NELAMANGALA,111,711,352,41,8,74,1297
