-----
{
 "description": "This dataset contains detailed profile of current members of Rajya Sabha such as name, state, party, address details and their biographical details as on 17th July, 2013 in English.", 
"Eleventh Lok Sabha","Shri Tomo Riba","Male","Arunachal West                                                                                      ","Arunachal Pradesh                                           ","Independent"
"Eleventh Lok Sabha","Shri Baju Ban Riyan","Male","Tripura East-ST                                                                                     ","Tripura                                                     ","Communist Party of India (Marxist)"
"Eleventh Lok Sabha","Dr. Jayanta Rongpi","Male","Autonomous District-ST                                                                              ","Assam                                                       ","Autonomous State Demand Committee"
"Eleventh Lok Sabha","Dr. Devendra Bahadur Roy","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Haradhan Roy","Male","Asansol                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eleventh Lok Sabha","Shri Amar Roy Pradhan","Male","Cooch Behar-SC                                                                                      ","West Bengal                                                 ","All India Forward Bloc"
"Eleventh Lok Sabha","Shri Rajiv Pratap Rudy","Male","Chapra                                                                                              ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Harivansh Sahai","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Anadi Charan Sahu","Male","Cuttack                                                                                             ","Odisha                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Tarachand Sahu","Male","Durg                                                                                                ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Nand Kumar Sai","MALE","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Muhi Ram Saikia","Male","Nowgong                                                                                             ","Assam                                                       ","Asom Gana Parishad"
"Eleventh Lok Sabha","Shri Pratap Singh Saini","Male","Amroha                                                                                              ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Dr. Swami Sachidanand Hari Sakshi","Male","Farrukhabad                                                                                         ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Anirudhan Sampath","Male","Chirayinkil                                                                                         ","Kerala                                                      ","Communist Party of India (Marxist)"
"Eleventh Lok Sabha","Prof. Imam Sanadi","Male","Dharwad South                                                                                       ","Karnataka                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Shri Dileep Sanghani","Male","Amreli                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Purno Agitok Sangma","Male","Tura                                                                                                ","Meghalaya                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Shri Vijay Sankeshwar","Male","Dharwad North                                                                                       ","Karnataka                                                   ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Madhaba Sardar","Male","Keonjhar-ST                                                                                         ","Odisha                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Dr. Arun Kumar Sarma","Male","Lakhimpur                                                                                           ","Assam                                                       ","Asom Gana Parishad"
"Eleventh Lok Sabha","Dr. Prabin Chandra Sarma","Male","Guwahati                                                                                            ","Assam                                                       ","Asom Gana Parishad"
"Eleventh Lok Sabha","Dr. Gunawant Sarode","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Harpal Singh Sathi","Male","Hardwar-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Smt. Ratnamala D. Savanoor","Female","Chikkodi-SC                                                                                         ","Karnataka                                                   ","Janata Dal"
"Eleventh Lok Sabha","Shri P.M. Sayeed","Male","Lakshadweep-ST                                                                                      ","Lakshadweep                                                 ","Indian National Congress"
"Eleventh Lok Sabha","Shri Madhavrao Scindia","Male","Gwalior                                                                                             ","Madhya Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Smt. Vijaya Raje Scindia","Female","Guna                                                                                                ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Kumari Selja","Female","Sirsa-SC                                                                                            ","Haryana                                                     ","Indian National Congress"
"Eleventh Lok Sabha","Shri M. Selvarasu","Male","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","Communist Party of India"
"Eleventh Lok Sabha","Lt. Col.(Retd) Maharaja Manabendra Shah","Male","Tehri Garhwal                                                                                       ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Mohammed Shahabuddin","Male","Siwan                                                                                               ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Mahadeepak Singh Shakya","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ram Singh Shakya","Male","Etawah                                                                                              ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri B.L. Shankar","Male","Chikmagalur                                                                                         ","Karnataka                                                   ","Janata Dal"
"Eleventh Lok Sabha","Shri P. Shanmugam","Male","Vellore                                                                                             ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Shri V.P. Shanmugasundaram","Male","Gobichettipalayam                                                                                   ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Dr. Arvind Kumar Sharma","Male","Sonepat                                                                                             ","Haryana                                                     ","Independent"
"Eleventh Lok Sabha","Shri Ashok Sharma","Male","Rajnandgaon                                                                                         ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Baikunth Lal Sharma","Male","East Delhi                                                                                          ","Delhi                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Krishan Lal Sharma","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Mangat Ram Sharma","Male","Jammu                                                                                               ","Jammu and Kashmir                                           ","Indian National Congress"
"Eleventh Lok Sabha","Shri Nawal Kishore Sharma","Male","Alwar                                                                                               ","Rajasthan                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Capt. Satish Sharma","Male","Amethi                                                                                              ","Uttar Pradesh                                               ","Indian National Congress"
"Eleventh Lok Sabha","Shri Maruti Shelke","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Indian National Congress"
"Eleventh Lok Sabha","Shri Nivrutti Sherkar","Male","Khed                                                                                                ","Maharashtra                                                 ","Indian National Congress"
"Eleventh Lok Sabha","Shri Saleem Iqbal Shervani","Male","Budaun                                                                                              ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri A. Siddaraju","Male","Chamrajanagar-SC                                                                                    ","Karnataka                                                   ","Janata Dal"
"Eleventh Lok Sabha","Dr. C. Silvera","Male","Mizoram-ST                                                                                          ","Mizoram                                                     ","Indian National Congress"
"Eleventh Lok Sabha","Shri Ajit Singh","Male","Baghpat                                                                                             ","Uttar Pradesh                                               ","Bhartiya Kisan Kamgar Party"
"Eleventh Lok Sabha","Shri Amar Pal Singh","Male","Meerut                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ashok Singh","Male","Raebareli                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Major-General Bikram Singh","Male","Hamirpur                                                                                            ","Himachal Pradesh                                            ","Indian National Congress"
"Eleventh Lok Sabha","Shri Chandra Bhushan Singh","Male","Kannauj                                                                                             ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Chhatrapal Singh","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Darbara Singh","Male","Jalandhar                                                                                           ","Punjab                                                      ","Shiromani Akali Dal"
"Eleventh Lok Sabha","Shri Devi Bux Singh","Male","Unnao                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Gyan Singh","Male","Shahdol-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Hari Singh","Male","Sikar                                                                                               ","Rajasthan                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Shri Jaswant Singh","Male","Chittorgarh                                                                                         ","Rajasthan                                                   ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Smt. Kanti Singh","Female","Bikramganj                                                                                          ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Smt. Ketki Devi Singh","Female","Gonda                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Lakshman Singh","Male","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Shri Radha Mohan Singh","Male","Motihari                                                                                            ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Raghuvansh Prasad Singh","Male","Vaishali                                                                                            ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Rajkeshar Singh","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ram Bahadur Singh","Male","Maharajganj                                                                                         ","Bihar                                                       ","Samajwadi Janata Party (Rashtriya)"
"Eleventh Lok Sabha","Dr. Ram Lakhan Singh","Male","Bhind                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ramashray Prasad Singh","Male","Jahanabad                                                                                           ","Bihar                                                       ","Communist Party of India"
"Eleventh Lok Sabha","Rajkumari Ratna Singh","Female","Pratapgarh                                                                                          ","Uttar Pradesh                                               ","Indian National Congress"
"Eleventh Lok Sabha","Kunwar Sarvaraj Singh","Male","Aonla                                                                                               ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Satya Deo Singh","Male","Balrampur                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Shatrughan Prasad Singh","Male","Balia                                                                                               ","Bihar                                                       ","Communist Party of India"
"Eleventh Lok Sabha","Shri Sohan Veer Singh","Male","Muzaffarnagar                                                                                       ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Th. Chaoba Singh","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Indian National Congress"
"Eleventh Lok Sabha","Shri Tilak Raj Singh","Male","Sidhi-ST                                                                                            ","Madhya Pradesh                                              ","All India Indira Congress (Tiwari)"
"Eleventh Lok Sabha","Shri Virendra Kumar Singh","Male","Aurangabad                                                                                          ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","AVSM, Brig.(Retd.) Kamakhya Prasad Singh Deo","Male","Dhenkanal                                                                                           ","Odisha                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Manoj Sinha","Male","Ghazipur                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Chitrasen Sinku","Male","Singhbhum-ST                                                                                        ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Madhukar Sirpotdar","Male","Mumbai North West                                                                                   ","Maharashtra                                                 ","Shiv Sena"
"Eleventh Lok Sabha","Shri P.N. Siva","Male","Pudukkottai                                                                                         ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Shri D.S.A. Sivaprakasam","Male","Tirunelveli                                                                                         ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Shri N.V.N. Somu","Male","Madras North                                                                                        ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Shri Vidyasagar Sonkar","Male","Saidpur-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Shibu Soren","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Eleventh Lok Sabha","Shri Kothapalli Subbarayudu","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Smt. Subhawati Devi","Female","Bansgaon-SC                                                                                         ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Nelavala Subrahmanyam","Male","Tirupathi-SC                                                                                        ","Andhra Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Shri V.M. Sudheeran","Male","Alleppey                                                                                            ","Kerala                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Sukh Ram","Male","Mandi                                                                                               ","Himachal Pradesh                                            ","Indian National Congress"
"Eleventh Lok Sabha","Smt. Sukhbuns Kaur","Female","Gurdaspur                                                                                           ","Punjab                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Krishan Datt Sultanpuri","Male","Shimla-SC                                                                                           ","Himachal Pradesh                                            ","Indian National Congress"
"Eleventh Lok Sabha","Shri Suraj Bhan","Male","Ambala-SC                                                                                           ","Haryana                                                     ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Surender Singh","Male","Bhiwani                                                                                             ","Haryana                                                     ","Haryana Vikas Party"
"Eleventh Lok Sabha","Shri K.V. Surendra Nath","Male","Trivandrum                                                                                          ","Kerala                                                      ","Communist Party of India"
"Eleventh Lok Sabha","Shri Ishwar Dayal Swami","Male","Karnal                                                                                              ","Haryana                                                     ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Smt. Sushma Swaraj","Female","South Delhi                                                                                         ","Delhi                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Gilbert G. Swell","Male","Shillong                                                                                            ","Meghalaya                                                   ","Independent"
"Eleventh Lok Sabha","Smt. Sarada Tadiparthi","Female","Tenali                                                                                              ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Shri Veerabhadram Tammineni","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Communist Party of India (Marxist)"
"Eleventh Lok Sabha","Shri Gopal Kalan Tandel","Male","Daman and Diu                                                                                       ","Daman and Diu                                               ","Indian National Congress"
"Eleventh Lok Sabha","Shri Taslimuddin","Male","Kishanganj                                                                                          ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Chaudhary Tejveer Singh","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Rajabhau(Rajendra) Thakre","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri P. Theertharaman","Male","Dharmapuri                                                                                          ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Eleventh Lok Sabha","Shri P.C. Thomas","Male","Muvattupuzha                                                                                        ","Kerala                                                      ","Kerala Congress (M) "
"Eleventh Lok Sabha","Shri Sandipan Bhagwan Thorat","Male","Pandharpur-SC                                                                                       ","Maharashtra                                                 ","Indian National Congress"
"Eleventh Lok Sabha","Shri Gopal Krishna Thota","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Kumari Sushila Tiriya","Female","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Brij Bhushan Tiwari","Male","Domariaganj                                                                                         ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Lal Bihari Tiwari","Male","East Delhi                                                                                          ","Delhi                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Narayan Datt Tiwari","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","All India Indira Congress (Tiwari)"
"Eleventh Lok Sabha","Dr. Ramesh Chand Tomar","Male","Hapur                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Tarit Baran Topdar","Male","Barrackpore                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eleventh Lok Sabha","Kumari Frida Topno","Female","Sundergarh-ST                                                                                       ","Odisha                                                      ","Indian National Congress"
"Eleventh Lok Sabha","Shri Prakash Mani Tripathi","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Major Singh Uboke","Male","Taran Taran                                                                                         ","Punjab                                                      ","Shiromani Akali Dal"
"Eleventh Lok Sabha","Shri Subramanian Udayappan","Male","Ramanathapuram                                                                                      ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Eleventh Lok Sabha","Sadhvi Uma Shree Bharati","Female","Khajuraho                                                                                           ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Parvathaneni Upendra","Male","Vijayawada                                                                                          ","Andhra Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Shri Atal Bihari Vajpayee","Male","Lucknow                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Lingraj Valyal","Male","Solapur                                                                                             ","Maharashtra                                                 ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ratilal Kalidas Varma","Male","Dhandhuka-SC                                                                                        ","Gujarat                                                     ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Sushil Chandra Varma","Male","Bhopal                                                                                              ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Ram Vilas Vedanti","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri M.P. Veerendra Kumar","Male","Calicut                                                                                             ","Kerala                                                      ","Janata Dal"
"Eleventh Lok Sabha","Shri A.M. Velu","Male","Arakkonam                                                                                           ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Eleventh Lok Sabha","Shri P.R.S. Venkatesan","Male","Cuddalore                                                                                           ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Eleventh Lok Sabha","Prof. Ummareddy Venkateswarlu","Male","Bapatla                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Shri Tindivanam G. Venkatraman","Male","Tindivanam                                                                                          ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Shri G. Venkatswamy","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Thiru Danapal Venugopal","Male","Tiruppattur                                                                                         ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Eleventh Lok Sabha","Dr. Samudrala Venugopal Chary","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Shri Beni Prasad Verma","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Bhanu Pratap Singh Verma","Male","Jalaun-SC                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Chandradeo Prasad Verma","Male","Arrah                                                                                               ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Smt. Purnima Verma","Female","Mohanlalganj-SC                                                                                     ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Ram Murti Singh Verma","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Indian National Congress"
"Eleventh Lok Sabha","Shri Rati Lal Prasad Verma","Male","Kodarma                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Prof.(Smt.) Rita Verma","Female","Dhanbad                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr. Virendra Kumar","Male","Sagar-SC                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Mahabir Lal Vishwakarma","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Dr.(Kum.) Girija Vyas","Female","Udaipur                                                                                             ","Rajasthan                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Shri Pradeep Kumar Dev Vyricherla","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Shri Srikanta Datta Narasimharaja Wadiyar","Male","Mysore                                                                                              ","Karnataka                                                   ","Indian National Congress"
"Eleventh Lok Sabha","Shri Chintaman Navsha Wanaga","Male","Dahanu-ST                                                                                           ","Maharashtra                                                 ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Anil Kumar Yadav","Male","Khagaria                                                                                            ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Chunchun Prasad Yadav","Male","Bhagalpur                                                                                           ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Devendra Prasad Yadav","Male","Jhanjharpur                                                                                         ","Bihar                                                       ","Janata Dal"
"Eleventh Lok Sabha","Shri Dharampal Yadav","Male","Sambhal                                                                                             ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Eleventh Lok Sabha","Shri Dinesh Chandra Yadav","Male","Saharsa                                                                                             ","Bihar                                                       ","Janata Dal"
"Eleventh Lok Sabha","Shri Giridhari Yadav","Male","Banka                                                                                               ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Jagdambi Prasad Yadav","Male","Godda                                                                                               ","Bihar                                                       ","Bharatiya Janata Party"
"Eleventh Lok Sabha","Shri Lal Babu Prasad Yadav","Male","Gopalganj                                                                                           ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Mulayam Singh Yadav","Male","Mainpuri                                                                                            ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Ram Kripal Yadav","Male","Patna                                                                                               ","Bihar                                                       ","Rashtriya Janata Dal"
"Eleventh Lok Sabha","Shri Ramakant Yadav","Male","Azamgarh                                                                                            ","Uttar Pradesh                                               ","Samajwadi Party"
"Eleventh Lok Sabha","Shri Sharad Yadav","Male","Madhepura                                                                                           ","Bihar                                                       ","Janata Dal"
"Eleventh Lok Sabha","Shri Surendra Yadav","Male","Khalilabad                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Eleventh Lok Sabha","Shri Nandi Yellaiah","Male","Siddipet-SC                                                                                         ","Andhra Pradesh                                              ","Indian National Congress"
"Eleventh Lok Sabha","Shri Kinjarapu Yerrannaidu","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eleventh Lok Sabha","Shri Mahboob Zahedi","Male","Katwa                                                                                               ","West Bengal                                                 ","Communist Party of India (Marxist)"
