-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Eighth Lok Sabha from 31st December 1984 to 27th November 1989. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Eighth_Lok_Sabha_From_31st_December_1984_to_27th_November_1989.xls", 
 "title": "Download XLS for Members of Eighth Lok Sabha from 31st December 1984 to 27th November 1989", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Eighth_Lok_Sabha_From_31st_December_1984_to_27th_November_1989.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Eighth Lok Sabha","Shri P. Kannan","Male","Tiruchengode                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Eighth Lok Sabha","Smt. Chandresh Kumari Katoch","Female","Kangra                                                                                              ","Himachal Pradesh                                            ","Congress (I)"
"Eighth Lok Sabha","Smt. Sheila Kaul","Female","Lucknow                                                                                             ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Jagannath Kaushal","Male","Chandigarh                                                                                          ","Chandigarh                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri Lala Ram Ken","Male","Bayana-SC                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Keyur Bhushan","Male","Raipur                                                                                              ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Arif Mohammed Khan","Male","Bahraich                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Aslam Sher Khan","Male","Betul                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Khurshed Alam Khan","Male","Farrukhabad                                                                                         ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Mohammad Mahfooz Ali Khan","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Lok Dal"
"Eighth Lok Sabha","Shri Mohd. Ayub Khan","Male","Jhunjhunu                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Rahim Khan","Male","Faridabad                                                                                           ","Haryana                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Zulfiquar Ali Khan","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Mohd. Ayub Khan(Udhampur)","Male","Udhampur                                                                                            ","Jammu and Kashmir                                           ","Congress (I)"
"Eighth Lok Sabha","Dr. Nirmal Khatri","Male","Faizabad                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Shreshth Khirhar","Male","Sitamarhi                                                                                           ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Chaudhry Khurshid Ahmed","Male","Faridabad                                                                                           ","Haryana                                                     ","Lok Dal"
"Eighth Lok Sabha","Smt. Mohsina Kidwai","Female","Meerut                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Kinder Lal","Male","Hardoi-SC                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Prithvi Chand Kisku","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri P. Kolandaivelu","Male","Gobichettipalayam                                                                                   ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Eighth Lok Sabha","Shri K.T. Kosalram","Male","Tiruchendur                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri Krishan Pratap Singh","Male","Maharajganj                                                                                         ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri S. Krishna Kumar","Male","Quilon                                                                                              ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Smt. Kesharbai Kshirsagar","Female","Bhir                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Gangadhar Sidramappa Kuchan","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Maurice Kujur","Male","Sundergarh-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Smt. Meira Kumar","Female","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri P.R. Kumaramangalam","Male","Salem                                                                                               ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri K. Kunjumbu","Male","Adoor-SC                                                                                            ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Kunwar Ram","Male","Nawada-SC                                                                                           ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri C.K. Kuppuswamy","Male","Coimbatore                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Prof. P.J. Kurien","Male","Idukki                                                                                              ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Adv. Suresh Kurup","Male","Kottayam                                                                                            ","Kerala                                                      ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Chaudhary Lachchi Ram","Male","Jalaur-SC                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Lal Duhoma","Male","Mizoram-ST                                                                                          ","Mizoram                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Asutosh Law","Male","Dumdum                                                                                              ","West Bengal                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Wangpha Lowang","Male","Arunachal East                                                                                      ","Arunachal Pradesh                                           ","Congress (I)"
"Eighth Lok Sabha","Shri Mahabir Prasad","Male","Banasgaon-SC                                                                                        ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Yadav Shivram Mahajan","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri M. Mahalingam","Male","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Eighth Lok Sabha","Shri Chitta Ranjan Mahata","Male","Purulia                                                                                             ","West Bengal                                                 ","All India Forward Bloc"
"Eighth Lok Sabha","Shri Mahendra Singh","Male","Guna                                                                                                ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Lalit Maken","Male","South Delhi                                                                                         ","Delhi                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Narsingh Makwana","Male","Dhandhuka-SC                                                                                        ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Dharam Pal Singh Malik","Male","Sonepat                                                                                             ","Haryana                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Purna Chandra Malik","Male","Durgapur-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri Lakshman Mallick","Male","Jagatsinghpur                                                                                       ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Bapulal Malviya","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Sanat Kumar Mandal","Male","Joynagar-SC                                                                                         ","West Bengal                                                 ","Revolutionary Socialist Party"
"Eighth Lok Sabha","Shri Murlidhar Mane","Male","Nashik                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Rajaram Alias Balasaheb Shankarrao Mane","Male","Ichalkaranji                                                                                        ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Manvendra Singh","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Martand Singh","Male","Rewa                                                                                                ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Kumar Meena","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Haroobhai Mehta","Male","Ahmedabad                                                                                           ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Niwas Mirdha","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Gargi Shankar Mishra","Male","Seoni                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Dr. Prabhat Kumar Mishra","Male","Janjgir                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Nagina Mishra","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Shripati Mishra","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Umakant Mishra","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Vijay Kumar Mishra","Male","Darbhanga                                                                                           ","Bihar                                                       ","Janata Party"
"Eighth Lok Sabha","Shri Nityananda Misra","Male","Bolangir                                                                                            ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Satyagopal Misra","Male","Tamluk                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri Vishnu Kumar Modi","Male","Ajmer                                                                                               ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri K. Mohandas","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Kerala Congress"
"Eighth Lok Sabha","Shri Brajmohan Mohanty","Male","Puri                                                                                                ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Hannan Mollah","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri Ramkrishna More","Male","Khed                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Smt. Geeta Mukherjee","Female","Panskura                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Eighth Lok Sabha","Shri Ananda Gopal Mukhopadhyay","Male","Asansol                                                                                             ","West Bengal                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Ramachandran Mullappally","Male","Cannanore                                                                                           ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri George Joseph Mundackal","Male","Muvattupuzha                                                                                        ","Kerala                                                      ","Kerala Congress"
"Eighth Lok Sabha","Shri Sidha Lal Murmu","Male","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri M.V.Chandrashekhara Murthy","Male","Kanakapura                                                                                          ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri A.R. Murugaiah","Male","Karur                                                                                               ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Col. Ajay Narayan Mushran","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Vilas Baburao Muttemwar","Male","Chimur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Devaraya G. Naik","Male","Kanara                                                                                              ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Shantaram L. Naik","Male","Panaji                                                                                              ","Goa                                                         ","Congress (I)"
"Eighth Lok Sabha","Shri D.K. Naikar","Male","Dharwad North                                                                                       ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri P. Namgyal","Male","Ladakh                                                                                              ","Jammu and Kashmir                                           ","Congress (I)"
"Eighth Lok Sabha","Shri Katuri Narayana Swamy","Male","Narasaraopet                                                                                        ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri K.R. Narayanan","Male","Ottapalam-SC                                                                                        ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri D. Narayanaswami","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri K.R. Natarajan","Male","Dindigul                                                                                            ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Eighth Lok Sabha","Smt. Sundarwati Nawal Prabhakar","Female","Karol Bagh-SC                                                                                       ","Delhi                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Rameshwar Neekhra","Male","Hoshangabad                                                                                         ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Chandra Mohan Singh Negi","Male","Garhwal                                                                                             ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Arun Kumar Nehru","Male","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Arvind Vishram Singh Netam","Male","Kanker-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Bharat Kumar Maldevji Odedra","Male","Porbandar                                                                                           ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Channaiah Odeyar","Male","Davangere                                                                                           ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Smt. Sumati Oraon","Female","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Sultan Salahuddin Owaisi","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","Independent"
"Eighth Lok Sabha","Shri E.S.M. Packeer Mohamed","Male","Mayuram-SC                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri S.S. Ramaswamy Padayachi","Male","Tindivanam                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri Raj Mangal Pande","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Damodar Pandey","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Kali Prasad Pandey","Male","Gopalganj                                                                                           ","Bihar                                                       ","Independent"
"Eighth Lok Sabha","Shri Madan Pandey","Male","Gorakhpur                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Dr. Manoj Pandey","Male","Bettiah                                                                                             ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Chintamani Panigrahi","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Sriballava Panigrahi","Male","Deogarh                                                                                             ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Pyare Panika","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ajit Kumar Panja","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Krishna Chandra Pant","Male","New Delhi                                                                                           ","Delhi                                                       ","Congress (I)"
"Eighth Lok Sabha","Prof. Narain Chand Parashar","Male","Hamirpur                                                                                            ","Himachal Pradesh                                            ","Congress (I)"
"Eighth Lok Sabha","Shri Keshaorao Atmaramji Pardhi","Male","Bhandara                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Bhagat Paswan","Male","Rosera-SC                                                                                           ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Dr. A.K. Patel","Male","Mehsana                                                                                             ","Gujarat                                                     ","Bharatiya Janata Party"
"Eighth Lok Sabha","Shri Ahmed Mohammed Patel","Male","Broach                                                                                              ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Chhaganbhai Debabhai Patel","Male","Surat                                                                                               ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri G.I. Patel","Male","Gandhinagar                                                                                         ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri H.M. Patel","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Janata Party"
"Eighth Lok Sabha","Shri Mohanbhai Laljibhai Patel","Male","Junagadh                                                                                            ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Pujan Patel","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Smt. Ramabhen Ramjibhai Mavani Patel","Female","Rajkot                                                                                              ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Shantilal Purshottamdas Patel","Male","Godhra                                                                                              ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Uttambhai Harjibhai Patel","Male","Valsad-ST                                                                                           ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Ananda Pathak","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri Chandra Kishore Pathak","Male","Saharsa                                                                                             ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Balasaheb Vikhe Patil","Male","Kopargaon                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Dinkar Babu Patil","Male","Kulaba                                                                                              ","Maharashtra                                                 ","Unattached"
"Eighth Lok Sabha","Shri Hanumatgouda Bhimanagouda Patil","Male","Bagalkot                                                                                            ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Prakash V. Patil","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Shivraj V. Patil","Male","Latur                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Uttamrao Deorao Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Veerendra Patil","Male","Gulbarga                                                                                            ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Vijay Kumar Naval Patil","Male","Erandol                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Yashwantrao Gadakh Patil","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Biju Patnaik","Male","Kendrapara                                                                                          ","Odisha                                                      ","Janata Party"
"Eighth Lok Sabha","Shri Jagnath Patnaik","Male","Kalahandi                                                                                           ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Smt. Jayanti Patnaik","Female","Cuttack                                                                                             ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Balasaheb Pawar","Male","Jalna                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Satyanarayan Pawar","Male","Ujjain-SC                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Sharad Chandra Govindrao Pawar","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (S)"
"Eighth Lok Sabha","Shri Puchalapalli Penchalaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Dr. P. Vallal Peruman","Male","Chidambaram-SC                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri Rajesh Pilot","Male","Dausa                                                                                               ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Janardhana Poojary","Male","Mangalore                                                                                           ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Shantaram Potdukhe","Male","Chandrapur                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri R. Prabhu","Male","Nilgiris                                                                                            ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri K.N. Pradhan","Male","Bhopal                                                                                              ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Khagapati Pradhani","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Prakash Chandra","Male","Barh                                                                                                ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri V. Sreenivasa Prasad","Male","Chamrajanagar-SC                                                                                    ","Karnataka                                                   ","Janata Party"
"Eighth Lok Sabha","Shri Puran Chandra","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Banwari Lal Purohit","Male","Nagpur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Vakkom Purushothaman","Male","Alleppey                                                                                            ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Aziz Qureshi","Male","Satna                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Ataur Rahman","Male","Barpeta                                                                                             ","Assam                                                       ","Asom Gana Parishad"
"Eighth Lok Sabha","Shri I. Rama Rai","Male","Kasaragod                                                                                           ","Kerala                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Raj Kumar Rai","Male","Ghosi                                                                                               ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Deo Rai","Male","Samastipur                                                                                          ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Dr. Vadivelu Rajeshwaran","Male","Ramanathapuram                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Dr. G.S. Rajhans","Male","Jhanjharpur                                                                                         ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Bhupati Vijaya Kumar Raju","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Poosapati Ananda Gajapathi Raju","Male","Bobbili                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Ram Ratan Ram","Male","Hajipur-SC                                                                                          ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Swaroop Ram","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Awadh Prasad","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Dhan","Male","Lalganj-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Samujhavan","Male","Saidpur-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Ram Singh","Male","Hardwar-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Dr. Bolla Bulli Ramaiah","Male","Eluru                                                                                               ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Sode Ramaiah","Male","Bhadrachalam-ST                                                                                     ","Andhra Pradesh                                              ","Communist Party of India"
"Eighth Lok Sabha","Shri Vazhappady Koothappadayachi Ramamurthy","Male","Krishnagiri                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Eighth Lok Sabha","Shri Balwant Singh Ramoowalia","Male","Sangrur                                                                                             ","Punjab                                                      ","Akali Dal"
"Eighth Lok Sabha","Shri H.G. Ramulu","Male","Koppal                                                                                              ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Rana Vir Singh","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Prof. Nayakulu G. Ranga","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri K.H. Ranganath","Male","Chitradurga                                                                                         ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Aithabathula J.Venkata Butchi Maheshwara Rao","Male","Amalapuram-SC                                                                                       ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Dr. G. Vijaya Rama Rao","Male","Siddipet-SC                                                                                         ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri J. Vengala Rao","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri Juvvadi Chokka Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Dr. Kavuri Samba Siva Rao","Male","Machilipatnam                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri P.V. Narasimha Rao","Male","Ramtek                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Rachakonda Jagannath Rao","Male","Berhampur                                                                                           ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri V. Krishna Rao","Male","Chikballapur                                                                                        ","Karnataka                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Vadde Sobhanadreeswara Rao","Male","Vijayawada                                                                                          ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Rao Birendra Singh","Male","Mahendragarh                                                                                        ","Haryana                                                     ","Janata Party"
"Eighth Lok Sabha","Shri Somnath Rath","Male","Aska                                                                                                ","Odisha                                                      ","Congress (I)"
"Eighth Lok Sabha","Shri Amarsinh Rathawa","Male","Chhota Udaipur-ST                                                                                   ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Uttam B. Rathod","Male","Hingoli                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Eighth Lok Sabha","Shri Mohar Singh Rathore","Male","Churu                                                                                               ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Shri Bhola Raut","Male","Bagaha-SC                                                                                           ","Bihar                                                       ","Congress (I)"
"Eighth Lok Sabha","Shri Navin Ravani","Male","Amreli                                                                                              ","Gujarat                                                     ","Congress (I)"
"Eighth Lok Sabha","Shri Harish Rawat","Male","Almora                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Kamla Prasad Rawat","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Congress (I)"
"Eighth Lok Sabha","Shri Prabhu Lal Rawat","Male","Banswara-ST                                                                                         ","Rajasthan                                                   ","Congress (I)"
"Eighth Lok Sabha","Dr. Sudhir Ray","Male","Burdwan                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri C. Madhava Reddi","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Bezawada Papi Reddy","Male","Ongole                                                                                              ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Bhim Narsinha Reddy","Male","Miryalguda                                                                                          ","Andhra Pradesh                                              ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Shri Chandupatla Janga Reddy","Male","Hanamkonda                                                                                          ","Andhra Pradesh                                              ","Bharatiya Janata Party"
"Eighth Lok Sabha","Dr. D.N. Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri E. Ayyapu Reddy","Male","Kurnool                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Jaipal Sudini Reddy","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Eighth Lok Sabha","Shri K. Ramachandra Reddy","Male","Hindupur                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri M. Raghuma Reddy","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri M. Subba Reddy","Male","Nandyal                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri P. Manik Reddy","Male","Medak                                                                                               ","Andhra Pradesh                                              ","Telugu Desam Party"
"Eighth Lok Sabha","Shri Baju Ban Riyan","Male","Tripura East-ST                                                                                     ","Tripura                                                     ","Communist Party of India (Marxist)"
"Eighth Lok Sabha","Dr. Saradish Roy","Male","Bolpur                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
