-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Dugwells. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Dugwells", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total,
MADHYA PRADESH,SEONI,BARGHAT,4029,3127,1084,5,3,4218,
MADHYA PRADESH,SEONI,CHHAPARA,7083,22,7204,0,0,7226,
MADHYA PRADESH,SEONI,DHANORA,1423,2,1436,0,2,1440,
MADHYA PRADESH,SEONI,GHANSOR,727,0,727,0,0,727,
MADHYA PRADESH,SEONI,KEOLARI,6200,4427,1976,34,5,6442,
MADHYA PRADESH,SEONI,KURAI,5101,2500,3192,3,25,5721,
MADHYA PRADESH,SEONI,LAKHNADON,6984,65,6968,0,0,7033,
MADHYA PRADESH,SEONI,SEONI,28565,1915,31481,27,246,33669,
MADHYA PRADESH,SHAHDOL,ANUPPUR,114,24,121,0,0,145,
MADHYA PRADESH,SHAHDOL,BEOHARI,917,0,919,0,0,919,
MADHYA PRADESH,SHAHDOL,BURHAR,113,11,110,4,3,128,
MADHYA PRADESH,SHAHDOL,GOHPARU,52,0,52,0,0,52,
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,1253,0,1258,0,0,1258,
MADHYA PRADESH,SHAHDOL,JAITHARI,1246,154,1113,7,1,1275,
MADHYA PRADESH,SHAHDOL,KOTMA,72,16,60,0,0,76,
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,40,3,242,0,0,245,
MADHYA PRADESH,SHAHDOL,SOHAGPUR,464,0,473,1,0,474,
MADHYA PRADESH,SHAJAPUR,AGAR,12403,4,12399,0,0,12403,
MADHYA PRADESH,SHAJAPUR,BAROD,15478,4,15479,0,0,15483,
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,16198,37,16139,26,0,16202,
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,17012,23,17014,6,1,17044,
MADHYA PRADESH,SHAJAPUR,NALKHEDA,6648,6,6630,9,20,6665,
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,15907,30,16083,3,1,16117,
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,8876,90,8791,15,0,8896,
MADHYA PRADESH,SHAJAPUR,SUSNER,13551,21,13545,4,2,13572,
MADHYA PRADESH,SHEOPUR,KARHAL,232,0,232,0,0,232,
MADHYA PRADESH,SHEOPUR,SHEOPUR,1642,2,1642,0,0,1644,
MADHYA PRADESH,SHEOPUR,VIJAYPUR,7162,0,7165,0,0,7165,
MADHYA PRADESH,SHIVPURI,BADARWAS,5629,0,6206,0,0,6206,
MADHYA PRADESH,SHIVPURI,KARERA,10697,15,10916,0,198,11128,
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,19294,79,233230,0,0,233309,
MADHYA PRADESH,SHIVPURI,KOLARAS,7728,0,7988,1,0,7989,
MADHYA PRADESH,SHIVPURI,NARWAR,14906,9,15032,1,0,15042,
MADHYA PRADESH,SHIVPURI,PICHHORE,11197,60,11315,1,0,11376,
MADHYA PRADESH,SHIVPURI,POHARI,6346,250,6199,1,0,6450,
MADHYA PRADESH,SHIVPURI,SHIVPURI,8081,8,8483,11,6,8509,
MADHYA PRADESH,SIDHI,CHITRANGI,1213,2,1215,0,1215,2431,
MADHYA PRADESH,SIDHI,DEOSAR,2664,0,2718,0,2723,5442,
MADHYA PRADESH,SIDHI,KUSMI,279,0,279,0,282,561,
MADHYA PRADESH,SIDHI,MAJHOULI,3148,6,3145,7,3249,6406,
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,3164,0,3234,0,3234,6468,
MADHYA PRADESH,SIDHI,SIDHI,4929,75,4888,6,4966,9934,
MADHYA PRADESH,SIDHI,SIHAWAL,4641,0,4641,4,4657,9301,
MADHYA PRADESH,SIDHI,WAIDHAN,10200,206,10217,34,10607,21064,
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,28519,9582,27830,0,0,37413,
MADHYA PRADESH,TIKAMGARH,JATARA,24747,3619,23334,51,0,27004,
MADHYA PRADESH,TIKAMGARH,NIWARI,17300,6414,16035,1,19,22469,
MADHYA PRADESH,TIKAMGARH,PALERA,32058,4895,29360,1,0,34257,
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,18802,9815,16258,566,28,26667,
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,25975,3035,25196,223,51,28504,
MADHYA PRADESH,UJJAIN,BARNAGAR,5679,0,5715,1,0,5715,
MADHYA PRADESH,UJJAIN,GHATTIA,15552,132,16717,28,13,16889,
MADHYA PRADESH,UJJAIN,KHACHROD,22754,328,22812,6,10,23157,
MADHYA PRADESH,UJJAIN,MEHIDPUR,19578,366,19616,7,4,19992,
MADHYA PRADESH,UJJAIN,TARANA,15922,276,15970,21,247,16514,
MADHYA PRADESH,UJJAIN,UJJAIN,11168,285,11210,13,14,11522,
MADHYA PRADESH,UMARIA,KARKELI,2689,8,2685,5,0,2698,
MADHYA PRADESH,UMARIA,MANPUR,2228,0,2228,0,0,2228,
MADHYA PRADESH,UMARIA,PALI,311,216,203,2,2,423,
MADHYA PRADESH,VIDISHA,BASODA,10416,0,10577,0,0,10577,
MADHYA PRADESH,VIDISHA,GYARASPUR,6198,39,6204,0,0,6243,
MADHYA PRADESH,VIDISHA,KURWAI,5337,0,5344,0,0,5344,
MADHYA PRADESH,VIDISHA,LATERI,3891,0,4042,0,0,4042,
MADHYA PRADESH,VIDISHA,NATERAN,12989,0,13010,3,8,13021,
MADHYA PRADESH,VIDISHA,SIRONJ,4419,0,4420,0,0,4420,
MADHYA PRADESH,VIDISHA,VIDISHA,2515,0,2515,0,0,2515,
MAHARASHTRA,AHMEDNAGAR,AKOLA,10990,10439,7422,4833,1032,23726,
MAHARASHTRA,AHMEDNAGAR,JAMKHED,10910,8470,6100,520,152,15242,
MAHARASHTRA,AHMEDNAGAR,KARJAT,24214,19390,11681,8351,977,40400,
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,18019,18160,10013,3661,504,32339,
MAHARASHTRA,AHMEDNAGAR,NAGAR,32705,17066,21042,198,1922,40227,
MAHARASHTRA,AHMEDNAGAR,NEVASA,28892,21682,9050,6085,3197,40015,
MAHARASHTRA,AHMEDNAGAR,PARNER,37859,21745,29270,556,1468,53038,
MAHARASHTRA,AHMEDNAGAR,PATHARDI,15907,15757,7351,3332,142,26581,
MAHARASHTRA,AHMEDNAGAR,RAHATA,22471,12109,5408,4644,2971,25131,
MAHARASHTRA,AHMEDNAGAR,RAHURI,15569,9999,6417,2449,93,18958,
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,26147,24735,1389,8,222,26354,
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,21829,12775,8375,2089,931,24171,
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,26983,20233,12706,4641,118,37698,
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,24090,11487,8946,5059,2551,28043,
MAHARASHTRA,AKOLA,AKOLA,2645,1482,1252,15,0,2749,
MAHARASHTRA,AKOLA,AKOT,9858,6027,3066,988,148,10228,
MAHARASHTRA,AKOLA,BALAPUR,3093,2819,451,29,11,3310,
MAHARASHTRA,AKOLA,BARSHI TAKLI,6743,4965,2707,101,4,7777,
MAHARASHTRA,AKOLA,MURTIJAPUR,6411,5961,3264,440,19,9685,
MAHARASHTRA,AKOLA,PATUR,5232,104,5025,248,1,5378,
MAHARASHTRA,AKOLA,TELHARA,8580,3833,4168,805,163,8970,
MAHARASHTRA,AMRAVATI,ACHALPUR,15864,9780,5881,6094,9,21764,
MAHARASHTRA,AMRAVATI,AMRAVATI,8466,4789,2290,1319,161,8559,
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,10212,5914,4130,601,12,10657,
MAHARASHTRA,AMRAVATI,BHATKULI,1208,343,642,204,33,1222,
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,18710,11109,1096,6871,892,19968,
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,9196,5039,2281,2087,250,9657,
MAHARASHTRA,AMRAVATI,CHIKHALDARA,1897,478,971,164,309,1922,
MAHARASHTRA,AMRAVATI,DARYAPUR,1310,619,509,101,200,1429,
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,11011,7590,2971,968,368,11897,
MAHARASHTRA,AMRAVATI,DHARNI,5092,2312,2635,211,5,5163,
MAHARASHTRA,AMRAVATI,MORSHI,19920,12300,2175,7640,419,22534,
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,12954,9186,2656,1532,731,14105,
MAHARASHTRA,AMRAVATI,TEOSA,10879,6044,2176,2716,82,11018,
MAHARASHTRA,AMRAVATI,WARUD,25919,10631,10938,5056,666,27291,
MAHARASHTRA,AURANGABAD,AURANGABAD,27535,18737,11551,2719,884,33890,
MAHARASHTRA,AURANGABAD,FULAMBRI,25112,20529,8060,2039,1104,31732,
MAHARASHTRA,AURANGABAD,GANAGAPUR,25924,17954,8090,6910,8191,41144,
MAHARASHTRA,AURANGABAD,KANNAD,40861,33481,15762,4323,2175,55741,
MAHARASHTRA,AURANGABAD,KHULDABAD,9706,7944,3646,1080,447,13117,
MAHARASHTRA,AURANGABAD,PAITHAN,13262,10622,6223,2999,3002,22846,
MAHARASHTRA,AURANGABAD,SILLOD,34194,32845,12116,2697,1652,49309,
MAHARASHTRA,AURANGABAD,SOEGAON,13197,12564,8736,241,104,21645,
MAHARASHTRA,AURANGABAD,VAIJAPUR,66902,52882,26305,9415,8887,97489,
MAHARASHTRA,BEED,AMBEJOGAI,3563,1452,1279,845,1859,5435,
MAHARASHTRA,BEED,ASHTI,10016,5157,3765,1074,10170,20166,
MAHARASHTRA,BEED,BEED,4991,2856,1869,304,1725,6754,
MAHARASHTRA,BEED,DHARUR,1093,688,456,4,1122,2270,
MAHARASHTRA,BEED,GEORAI,3587,2150,1462,0,3613,7225,
MAHARASHTRA,BEED,KAIJ,12280,9295,3772,147,12912,26127,
MAHARASHTRA,BEED,MAJALGAON,2600,1421,1181,0,2601,5203,
MAHARASHTRA,BEED,PARLI,6031,1354,1611,2881,5580,11426,
MAHARASHTRA,BEED,PATODA,3320,3338,3098,406,6718,13560,
MAHARASHTRA,BEED,SHIRUR (KASAR),2828,1684,1500,42,3169,6395,
MAHARASHTRA,BEED,WADWANI,8721,6982,1754,0,8791,17527,
MAHARASHTRA,BHANDARA,BHANDARA,2327,1633,1021,15,426,3094,
MAHARASHTRA,BHANDARA,LAKHANDUR,3942,847,414,6,3426,4693,
MAHARASHTRA,BHANDARA,LAKHANI,2074,1863,338,1,236,2439,
MAHARASHTRA,BHANDARA,MOHADI,2121,2075,625,0,7,2707,
MAHARASHTRA,BHANDARA,PAVANI,6096,6001,3584,62,166,9813,
MAHARASHTRA,BHANDARA,SAKOLI,1429,1247,419,42,186,1894,
MAHARASHTRA,BHANDARA,TUMSAR,3936,3532,1144,140,110,4925,
MAHARASHTRA,BULDANA,BULDANA,13338,9420,4410,120,16,13966,
MAHARASHTRA,BULDANA,CHIKHLI,12871,3280,9447,200,20,12947,
MAHARASHTRA,BULDANA,DEULGAON RAJA,9704,4942,4756,243,138,10079,
MAHARASHTRA,BULDANA,JALGAON JAMOD,8621,5860,2475,320,49,8704,
MAHARASHTRA,BULDANA,KHAMGAON,13173,9527,4006,10,58,13601,
MAHARASHTRA,BULDANA,LONAR,10006,5084,5081,88,15,10268,
MAHARASHTRA,BULDANA,MALKAPUR,10687,3816,6420,540,43,10819,
MAHARASHTRA,BULDANA,MEHKAR,11154,4798,6591,54,3,11446,
MAHARASHTRA,BULDANA,MOTALA,14185,9089,5323,172,22,14606,
MAHARASHTRA,BULDANA,NANDURA,8561,6132,2542,8,17,8699,
MAHARASHTRA,BULDANA,SANGRAMPUR,9195,6249,2844,289,53,9435,
MAHARASHTRA,BULDANA,SHEGAON,6507,4075,2506,67,7,6655,
MAHARASHTRA,BULDANA,SINDKHED RAJA,8170,5592,2674,96,9,8371,
MAHARASHTRA,CHANDRAPUR,BALLARPUR,1234,1155,533,38,3,1729,
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,1373,1240,191,86,16,1532,
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,1861,1856,47,0,3,1906,
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,1353,1257,237,4,8,1506,
MAHARASHTRA,CHANDRAPUR,CHIMUR,3995,3556,554,161,14,4285,
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,2110,1029,1152,240,0,2422,
MAHARASHTRA,CHANDRAPUR,KORPANA,987,982,555,290,5,1832,
MAHARASHTRA,CHANDRAPUR,MUL,1189,1189,0,0,0,1189,
MAHARASHTRA,CHANDRAPUR,NAGBHIR,2589,2589,299,0,0,2888,
MAHARASHTRA,CHANDRAPUR,POMBHURNA,827,675,22,389,0,1086,
MAHARASHTRA,CHANDRAPUR,RAJURA,2876,1688,1172,217,14,3091,
MAHARASHTRA,CHANDRAPUR,SAWALI,887,887,4,0,6,896,
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,788,768,109,4,0,881,
MAHARASHTRA,CHANDRAPUR,WARORA,1788,1132,1047,47,22,2248,
MAHARASHTRA,DHULE,DHULE,31068,29129,5173,115,132,34548,
MAHARASHTRA,DHULE,SAKRI,33082,30108,1651,643,2697,35099,
MAHARASHTRA,DHULE,SHIRPUR,11466,9686,4287,2729,250,16952,
MAHARASHTRA,DHULE,SINDKHEDA,16511,17199,974,18,70,18260,
MAHARASHTRA,GADCHIROLI,AHERI,976,1004,10,0,0,1014,
MAHARASHTRA,GADCHIROLI,ARMORI,1690,1750,0,0,0,1750,
MAHARASHTRA,GADCHIROLI,BHAMRAGAD,482,482,0,0,0,482,
MAHARASHTRA,GADCHIROLI,CHAMORSHI,2274,2276,0,0,0,2276,
MAHARASHTRA,GADCHIROLI,DESAIGANJ (WADSA ),625,625,0,0,0,625,
MAHARASHTRA,GADCHIROLI,DHANORA,1855,1855,0,0,0,1855,
MAHARASHTRA,GADCHIROLI,ETTAPALLI,976,976,0,0,0,976,
MAHARASHTRA,GADCHIROLI,GADCHIROLI,1781,1784,0,0,0,1784,
MAHARASHTRA,GADCHIROLI,KORCHI,694,695,0,0,0,695,
MAHARASHTRA,GADCHIROLI,KURKHEDA,2480,2485,0,0,0,2485,
MAHARASHTRA,GADCHIROLI,MULCHERA,798,893,0,0,0,893,
MAHARASHTRA,GADCHIROLI,SIRONCHA,1050,1050,0,0,0,1050,
MAHARASHTRA,GONDIYA,A / MORGAON,845,696,44,0,153,893,
MAHARASHTRA,GONDIYA,AMGAON,1161,983,173,0,146,1302,
MAHARASHTRA,GONDIYA,DEVRI,1161,1150,56,0,41,1247,
MAHARASHTRA,GONDIYA,GONDIYA,2770,2469,359,39,383,3250,
MAHARASHTRA,GONDIYA,GOREGAON,1264,923,52,8,385,1367,
MAHARASHTRA,GONDIYA,SADAK ARJUNI,1796,1783,65,0,20,1868,
MAHARASHTRA,GONDIYA,SALEKASA,802,501,291,1,351,1144,
MAHARASHTRA,GONDIYA,TIRODA,1145,1195,69,0,74,1338,
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),6938,7046,6111,3,1749,14908,
MAHARASHTRA,HINGOLI,BASMATH,16475,11381,9129,994,1765,23269,
MAHARASHTRA,HINGOLI,HINGOLI,6670,6305,5888,72,2290,14556,
MAHARASHTRA,HINGOLI,KALAMNURI,6724,3841,4243,968,71,9123,
MAHARASHTRA,HINGOLI,SENGAON,8141,6282,4733,81,494,11590,
MAHARASHTRA,JALGAON,AMALNER,17192,17391,3646,273,48,21358,
MAHARASHTRA,JALGAON,BHADGAON,8782,5977,3673,774,83,10508,
MAHARASHTRA,JALGAON,BHUSAWAL,10018,8318,1398,1287,279,11283,
MAHARASHTRA,JALGAON,BODWAD,8003,6931,1253,265,98,8547,
MAHARASHTRA,JALGAON,CHALISGAON,22241,16866,9704,3500,161,30231,
MAHARASHTRA,JALGAON,CHOPDA,11466,3862,2144,6826,41,12872,
MAHARASHTRA,JALGAON,DHARANGAON,7501,5999,4309,1998,9,12316,
MAHARASHTRA,JALGAON,ERANDOL,9568,7934,5512,2001,4,15451,
MAHARASHTRA,JALGAON,JALGAON,11033,8464,1596,2101,92,12254,
MAHARASHTRA,JALGAON,JAMNER,26935,20396,4636,2267,122,27421,
MAHARASHTRA,JALGAON,MUKTAINAGAR,13490,8025,2582,3707,243,14557,
MAHARASHTRA,JALGAON,PACHORA,20556,16204,7376,1527,82,25189,
MAHARASHTRA,JALGAON,PAROLA,18218,19207,4314,257,39,23818,
MAHARASHTRA,JALGAON,RAVER,12467,5143,771,6629,382,12925,
MAHARASHTRA,JALGAON,YAWAL,16033,9360,2139,4978,745,17222,
MAHARASHTRA,JALNA,AMBAD,16286,11014,7832,2204,1080,22130,
MAHARASHTRA,JALNA,BADNAPUR,19674,16116,6536,1799,1315,25766,
MAHARASHTRA,JALNA,BHOKARDAN,17093,11281,6001,2721,1929,21932,
MAHARASHTRA,JALNA,GHANSAWANGI,20094,13505,6505,1992,644,22646,
MAHARASHTRA,JALNA,JAFFERABAD,12383,9685,5009,1026,778,16498,
MAHARASHTRA,JALNA,JALNA,20887,15213,9465,1487,1161,27327,
MAHARASHTRA,JALNA,MANTHA,15568,10947,5478,1603,545,18573,
MAHARASHTRA,JALNA,PARTUR,12147,9346,4966,890,240,15443,
MAHARASHTRA,KOLHAPUR,AJRA,3247,1937,411,881,218,3447,
MAHARASHTRA,KOLHAPUR,BHUDARGAD,2733,1472,609,771,368,3221,
MAHARASHTRA,KOLHAPUR,CHANDGAD,9040,4477,490,2382,2104,9453,
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,6930,3784,1488,2307,631,8210,
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,234,65,30,147,141,383,
MAHARASHTRA,KOLHAPUR,HATKANANGALE,11260,2959,4455,3717,316,11447,
MAHARASHTRA,KOLHAPUR,KAGAL,4453,1104,664,2474,388,4630,
MAHARASHTRA,KOLHAPUR,KARVIR,6444,2995,1757,2017,425,7194,
MAHARASHTRA,KOLHAPUR,PANHALA,3564,1238,1112,1795,130,4275,
MAHARASHTRA,KOLHAPUR,RADHANAGARI,2169,298,218,1487,276,2279,
MAHARASHTRA,KOLHAPUR,SHAHUWADI,2489,1346,820,431,210,2807,
MAHARASHTRA,KOLHAPUR,SHIROL,3472,1151,745,1607,237,3740,
MAHARASHTRA,LATUR,AHMADPUR,5043,3776,2680,819,0,7275,
MAHARASHTRA,LATUR,AUSA,15487,3647,7436,4775,3,15862,
MAHARASHTRA,LATUR,CHAKUR,6601,2223,3618,2369,29,8239,
MAHARASHTRA,LATUR,DEONI,2827,1038,859,924,21,2842,
MAHARASHTRA,LATUR,JALKOT,1973,387,990,493,105,1974,
MAHARASHTRA,LATUR,LATUR,6453,2619,2387,1814,88,6909,
MAHARASHTRA,LATUR,NILANGA,11231,4170,3303,4583,55,12111,
MAHARASHTRA,LATUR,RENAPUR,4735,2065,1845,957,28,4895,
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,2796,1154,734,991,37,2917,
MAHARASHTRA,LATUR,UDGIR,7086,3012,2324,1791,133,7260,
MAHARASHTRA,NAGPUR,BHIWAPUR,4747,4674,2599,82,1,7357,
MAHARASHTRA,NAGPUR,HINGNA,9535,6634,4342,1494,153,12622,
MAHARASHTRA,NAGPUR,KALAMESHWAR,8941,6696,843,2024,200,9763,
MAHARASHTRA,NAGPUR,KAMPTEE,4257,3334,1831,449,541,6155,
MAHARASHTRA,NAGPUR,KATOL,23641,17353,3803,6398,123,27677,
MAHARASHTRA,NAGPUR,KUHI,9567,8965,1928,130,3,11026,
MAHARASHTRA,NAGPUR,MOUDA,3835,3485,1768,132,125,5510,
MAHARASHTRA,NAGPUR,NAGPUR RURAL,11031,9561,6486,1927,56,18030,
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,400,292,179,54,0,525,
MAHARASHTRA,NAGPUR,NARKHED,18955,11724,3227,7248,765,22965,
MAHARASHTRA,NAGPUR,PARSEONI,4064,3191,913,584,32,4719,
MAHARASHTRA,NAGPUR,RAMTEK,3026,2517,632,273,28,3450,
MAHARASHTRA,NAGPUR,SAVNER,8588,7091,1974,1539,155,10759,
MAHARASHTRA,NAGPUR,UMRED,6483,5216,2923,353,16,8508,
MAHARASHTRA,NANDED,ARDHAPUR,5321,1994,2770,2356,5,7125,
MAHARASHTRA,NANDED,BHOKAR,3593,2815,786,541,304,4446,
MAHARASHTRA,NANDED,BILOLI,772,671,472,143,134,1421,
MAHARASHTRA,NANDED,DEGLUR,2597,1709,1309,345,111,3474,
MAHARASHTRA,NANDED,DHARMABAD,178,171,99,8,0,278,
MAHARASHTRA,NANDED,HADGAON,4378,2770,2537,1436,143,6886,
MAHARASHTRA,NANDED,HIMAYATNAGAR,970,670,653,318,0,1641,
MAHARASHTRA,NANDED,KANDHAR,4180,3473,2431,410,261,6574,
MAHARASHTRA,NANDED,KINWAT,5260,4204,2055,175,599,7032,
MAHARASHTRA,NANDED,LOHA,6701,15895,3666,932,3,20496,
MAHARASHTRA,NANDED,MAHOOR,3455,2945,2603,65,27,5640,
MAHARASHTRA,NANDED,MUDKHED,1404,659,698,1100,174,2631,
MAHARASHTRA,NANDED,MUKHED,5493,1069,4791,400,62,6323,
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),3518,865,1849,895,250,3858,
MAHARASHTRA,NANDED,NANDED,4813,2374,2400,2070,18,6863,
MAHARASHTRA,NANDED,UMRI,1452,833,714,264,71,1881,
MAHARASHTRA,NANDURBAR,AKKALKUWA,1256,414,401,464,7,1286,
MAHARASHTRA,NANDURBAR,AKRANI,171,187,99,0,3,289,
MAHARASHTRA,NANDURBAR,NANDURBAR,12205,7113,5931,1659,782,15484,
MAHARASHTRA,NANDURBAR,NAWAPUR,7142,5187,2927,450,71,8635,
MAHARASHTRA,NANDURBAR,SHAHADE,9322,8479,942,618,41,10080,
MAHARASHTRA,NANDURBAR,TALODA,3150,2646,138,372,12,3167,
MAHARASHTRA,NASHIK,BAGLAN,23140,18481,3393,2936,834,25644,
MAHARASHTRA,NASHIK,CHANDWAD,32048,27716,8132,2091,242,38181,
MAHARASHTRA,NASHIK,DEOLA,14387,11665,3241,70,53,15028,
MAHARASHTRA,NASHIK,DINDORI,23897,13713,8381,2100,1303,25496,
MAHARASHTRA,NASHIK,IGATPURI,4326,4073,2199,549,14,6834,
MAHARASHTRA,NASHIK,KALWAN,12954,10494,6136,917,56,17602,
MAHARASHTRA,NASHIK,MALEGAON,23674,20282,10473,40,125,30920,
MAHARASHTRA,NASHIK,NANDGAON,11437,11111,810,101,6,12028,
MAHARASHTRA,NASHIK,NASHIK,12586,7876,3016,1867,1012,13772,
MAHARASHTRA,NASHIK,NIPHAD,43039,27859,15679,897,153,44588,
MAHARASHTRA,NASHIK,PEINT,1841,1539,455,6,16,2015,
MAHARASHTRA,NASHIK,SINNAR,31355,22225,7607,1802,1089,32724,
MAHARASHTRA,NASHIK,SURGANA,1982,1771,241,9,11,2032,
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,2561,2854,750,5,28,3637,
MAHARASHTRA,NASHIK,YEOLA,31560,23865,7954,376,184,32379,
MAHARASHTRA,OSMANABAD,BHOOM,10277,5019,6765,1006,610,13400,
MAHARASHTRA,OSMANABAD,KALAMB,19567,12444,9377,5420,1516,28757,
MAHARASHTRA,OSMANABAD,LOHARA,6221,1783,2895,1504,162,6344,
MAHARASHTRA,OSMANABAD,OMARGA,12048,3600,5604,3496,1209,13909,
MAHARASHTRA,OSMANABAD,OSMANABAD,25593,9228,10928,5667,1005,26829,
MAHARASHTRA,OSMANABAD,PARANDA,8864,3808,4148,761,2479,11195,
MAHARASHTRA,OSMANABAD,TULJAPUR,18766,9545,8450,2141,766,20903,
MAHARASHTRA,OSMANABAD,WASHI,6857,2966,3065,1159,133,7322,
MAHARASHTRA,PARBHANI,GANGAKHED,5815,1260,3980,667,101,6008,
MAHARASHTRA,PARBHANI,JINTUR,19567,14407,10766,1848,314,27335,
MAHARASHTRA,PARBHANI,MANWAT,8316,6057,2283,1114,128,9582,
MAHARASHTRA,PARBHANI,PALAM,2206,125,0,90,2011,2226,
MAHARASHTRA,PARBHANI,PARBHANI,18268,696,16605,2663,172,20135,
MAHARASHTRA,PARBHANI,PATHRI,12830,6732,3889,3721,6,14348,
MAHARASHTRA,PARBHANI,PURNA,3823,2084,2249,345,483,5161,
MAHARASHTRA,PARBHANI,SAILU,9538,9441,8297,3921,0,21660,
MAHARASHTRA,PARBHANI,SONPETH,1400,77,125,46,1172,1420,
MAHARASHTRA,PUNE,AMBEGAON,9587,6367,5267,483,859,12976,
MAHARASHTRA,PUNE,BARAMATI,56958,15346,40529,13829,5436,75141,
MAHARASHTRA,PUNE,BHOR,1523,794,1022,106,46,1969,
MAHARASHTRA,PUNE,DAUND,25984,16066,17063,7040,139,40308,
MAHARASHTRA,PUNE,HAVELI,12116,10497,2623,698,198,14015,
MAHARASHTRA,PUNE,INDAPUR,23939,13276,14220,7467,86,35048,
MAHARASHTRA,PUNE,JUNNAR,15981,13587,8279,2918,351,25135,
MAHARASHTRA,PUNE,KHED,20648,19160,12946,9189,7,41302,
MAHARASHTRA,PUNE,MAWAL,2237,1172,727,109,532,2539,
MAHARASHTRA,PUNE,MULSHI,1101,1054,792,2,0,1848,
MAHARASHTRA,PUNE,PURANDHAR,19039,11808,10946,567,1748,25069,
MAHARASHTRA,PUNE,SHIRUR,33154,24296,21201,2145,2551,50192,
MAHARASHTRA,PUNE,VELHE,41,39,23,1,1,63,
MAHARASHTRA,RAIGHAR,ALIBAG,718,250,111,359,0,721,
MAHARASHTRA,RAIGHAR,KHALAPUR,16,0,13,3,0,16,
MAHARASHTRA,RAIGHAR,MAHAD,44,0,22,22,0,44,
MAHARASHTRA,RAIGHAR,MANGOAN,38,0,1,37,0,38,
MAHARASHTRA,RAIGHAR,MHASLA,12,0,1,11,0,12,
MAHARASHTRA,RAIGHAR,MURUD,384,17,68,305,0,389,
MAHARASHTRA,RAIGHAR,POLADPUR,8,0,8,0,0,8,
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,493,3,6,484,0,493,
MAHARASHTRA,RAIGHAR,SUDHAGAD,2,0,2,0,0,2,
MAHARASHTRA,RAIGHAR,TALA,2,0,2,0,0,2,
MAHARASHTRA,RAIGHAR,URAN,74,1,49,24,0,74,
MAHARASHTRA,RATNAGIRI,CHIPLUN,10,1,7,1,2,10,
MAHARASHTRA,RATNAGIRI,DAPOLI,419,401,3,62,7,473,
MAHARASHTRA,RATNAGIRI,GUHAGAR,198,40,2,189,0,232,
MAHARASHTRA,RATNAGIRI,KHED,105,102,1,2,0,105,
MAHARASHTRA,RATNAGIRI,LANJA,198,111,87,62,1,261,
MAHARASHTRA,RATNAGIRI,MANDANGAD,42,0,0,42,0,42,
MAHARASHTRA,RATNAGIRI,RAJAPUR,854,746,191,187,0,1124,
MAHARASHTRA,RATNAGIRI,RATNAGIRI,617,311,227,239,0,777,
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,125,29,10,85,2,126,
MAHARASHTRA,SANGLI,ATPADI,13220,6575,6529,989,648,14742,
MAHARASHTRA,SANGLI,JAT,49966,25915,27938,5768,3682,63303,
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,20142,13393,8984,2834,649,25859,
