-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.15.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.15.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. of constraints in utilisation,Constraints in utilisation - Inadequate power supply,Constraints in utilisation - Mechanical breakdown,Constraints in utilisation - Less water discharge,Constraints in utilisation - Storage siltation,Constraints in utilisation - Channel break down,Constraints in utilisation - Other reasons,Total,Total in use
MADHYA PRADESH,DHAR,TIRLA,0,7,0,110,0,0,0,117,117
MADHYA PRADESH,DHAR,UMARBAN,0,0,0,29,0,0,0,29,29
MADHYA PRADESH,DINDORI,DINDORI,1,1,1,13,1,0,10,26,27
MADHYA PRADESH,DINDORI,SAMNAPUR,49,0,1,0,0,0,0,1,50
MADHYA PRADESH,DINDORI,SHAHPURA,117,0,0,0,0,0,0,0,117
MADHYA PRADESH,GUNA,ARON,0,0,0,18,0,421,0,439,439
MADHYA PRADESH,GUNA,ASHOKNAGAR,2560,0,0,0,1,191,0,192,2752
MADHYA PRADESH,GUNA,BAMORI,0,0,3,75,0,1155,0,1233,1233
MADHYA PRADESH,GUNA,CHANCHODA,0,0,1,0,0,598,16,615,615
MADHYA PRADESH,GUNA,CHANDERI,0,0,1,0,0,747,1,749,749
MADHYA PRADESH,GUNA,EHSAGADH,0,0,0,13,1,1187,2,1203,1203
MADHYA PRADESH,GUNA,GUNA,0,0,1,0,3,942,0,946,946
MADHYA PRADESH,GUNA,MUNGAWALI,2745,1,1,3,4,0,5,14,2759
MADHYA PRADESH,GUNA,RAGHOGARH,0,1,0,0,3,2102,0,2106,2106
MADHYA PRADESH,GWALIOR,BHITARWAR,0,5,0,69,0,49,0,123,123
MADHYA PRADESH,GWALIOR,DABRA,57,5,0,139,3,127,0,274,331
MADHYA PRADESH,GWALIOR,GHATIGAWAN,7,85,0,65,6,112,26,294,301
MADHYA PRADESH,GWALIOR,MORAR,55,0,0,7,0,12,7,26,81
MADHYA PRADESH,HARDA,HARDA,391,49,47,1548,14,159,165,1982,2373
MADHYA PRADESH,HARDA,KHIRKIYA,131,5,0,686,2,49,31,773,904
MADHYA PRADESH,HARDA,TIMARNI,492,0,0,110,0,209,0,319,811
MADHYA PRADESH,HOSHANGABAD,BABAI,287,0,0,0,15,30,452,497,784
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,68,0,0,1,0,2,4,7,75
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,1495,0,0,0,4,26,192,222,1717
MADHYA PRADESH,HOSHANGABAD,KESLA,2174,0,1,1,9,64,54,129,2303
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,217,24,0,21,0,0,62,107,324
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,1577,14,1,0,5,100,111,231,1808
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,874,4,1,0,73,0,253,331,1205
MADHYA PRADESH,INDORE,DEPAL PUR,0,13,0,280,0,0,1,294,294
MADHYA PRADESH,INDORE,INDORE,279,1,0,4,34,2,226,267,546
MADHYA PRADESH,INDORE,MHOW,0,1,0,230,0,0,0,231,231
MADHYA PRADESH,INDORE,SANWER,74,75,0,281,32,173,0,561,635
MADHYA PRADESH,JABALPUR,BARGI,49,146,11,17,178,269,157,778,827
MADHYA PRADESH,JABALPUR,KUNDAM,19,56,8,11,72,143,5,295,314
MADHYA PRADESH,JABALPUR,MAJHOLI,432,181,42,32,129,21,0,405,837
MADHYA PRADESH,JABALPUR,PANAGAR,735,0,1,1,26,0,23,51,786
MADHYA PRADESH,JABALPUR,PATAN,11,194,27,4,305,0,21,551,562
MADHYA PRADESH,JABALPUR,SHAHPURA,344,3,0,0,15,1,0,19,363
MADHYA PRADESH,JABALPUR,SIHORA,506,85,0,1,90,11,6,193,699
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,0,0,71,0,1,0,72,72
MADHYA PRADESH,JHABUA,BHABHARA,0,0,0,58,0,0,0,58,58
MADHYA PRADESH,JHABUA,JHABUA,0,0,0,9,0,0,0,9,9
MADHYA PRADESH,JHABUA,JOBAT,0,0,0,20,0,0,0,20,20
MADHYA PRADESH,JHABUA,KATTHIWADA,0,0,0,0,20,0,0,20,20
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,0,0,17,0,0,0,17,17
MADHYA PRADESH,JHABUA,PETLAWAD,0,7,0,516,0,0,1,524,524
MADHYA PRADESH,JHABUA,RAMA,0,0,0,56,0,0,5,61,61
MADHYA PRADESH,JHABUA,SONDWA,0,3,0,125,102,1,25,256,256
MADHYA PRADESH,JHABUA,THANDLA,0,0,1,311,1,1,0,314,314
MADHYA PRADESH,JHABUA,UDAIGARH,0,0,0,14,0,0,1,15,15
MADHYA PRADESH,KATNI,BADWARA,557,12,0,0,0,0,0,12,569
MADHYA PRADESH,KATNI,BAHORIBAND,532,67,0,833,18,14,0,932,1464
MADHYA PRADESH,KATNI,DHIMAR KHERA,1425,0,0,120,0,1,0,121,1546
MADHYA PRADESH,KATNI,KATNI,257,213,2,129,24,148,0,516,773
MADHYA PRADESH,KATNI,RITHI,491,0,0,233,0,79,0,312,803
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,370,22,5,243,130,497,22,919,1289
MADHYA PRADESH,KHANDWA,BALADI,71,0,0,195,0,0,0,195,266
MADHYA PRADESH,KHANDWA,BURHANPUR,103,0,0,87,0,0,0,87,190
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,4,0,0,126,0,0,0,126,130
MADHYA PRADESH,KHANDWA,HARSOOD,137,0,0,425,0,0,0,425,562
MADHYA PRADESH,KHANDWA,KHAKNAR,76,0,0,170,0,0,0,170,246
MADHYA PRADESH,KHANDWA,KHALWA,135,0,0,252,0,0,0,252,387
MADHYA PRADESH,KHANDWA,KHANDWA,97,0,0,282,0,0,0,282,379
MADHYA PRADESH,KHANDWA,PANDHANA,108,0,0,396,0,0,0,396,504
MADHYA PRADESH,KHANDWA,PUNASA,299,0,0,97,0,0,0,97,396
MADHYA PRADESH,KHARGONE,BARWAHA,138,610,2,605,1,24,56,1298,1436
MADHYA PRADESH,KHARGONE,BHAGWANPURA,62,0,0,376,1,8,58,443,505
MADHYA PRADESH,KHARGONE,BHIKANGAON,41,0,1,849,0,1,0,851,892
MADHYA PRADESH,KHARGONE,GOGAWA,0,21,1,494,0,0,0,516,516
MADHYA PRADESH,KHARGONE,KASRAWAD,266,245,2,501,0,60,10,818,1084
MADHYA PRADESH,KHARGONE,KHARGONE,64,0,0,442,1,1,0,444,508
MADHYA PRADESH,KHARGONE,MAHESHWAR,473,0,1,660,2,32,1,696,1169
MADHYA PRADESH,KHARGONE,SEGOAN,19,0,1,431,2,0,3,437,456
MADHYA PRADESH,KHARGONE,ZIRNYA,33,7,1,459,59,0,0,526,559
MADHYA PRADESH,MANDLA,BICHHIA,0,9,15,31,0,2,0,57,57
MADHYA PRADESH,MANDLA,BIJADANDI,0,0,12,33,0,11,9,65,65
MADHYA PRADESH,MANDLA,GHUGHRI,0,1,0,0,0,2,0,3,3
MADHYA PRADESH,MANDLA,MANDLA,0,45,48,47,1,39,352,532,532
MADHYA PRADESH,MANDLA,MOHGAON,0,1,0,25,0,0,24,50,50
MADHYA PRADESH,MANDLA,NAINPUR,0,3,12,3,0,1,23,42,42
MADHYA PRADESH,MANDLA,NARAYANGANJ,0,5,1,58,0,0,71,135,135
MADHYA PRADESH,MANDLA,NIVAS,0,2,8,11,0,0,14,35,35
MADHYA PRADESH,MANDSAUR,BHANPURA,0,0,0,194,0,0,0,194,194
MADHYA PRADESH,MANDSAUR,GAROTH,0,0,0,137,0,0,0,137,137
MADHYA PRADESH,MANDSAUR,MALHARGAR,0,0,0,278,0,0,0,278,278
MADHYA PRADESH,MANDSAUR,MANDSAUR,0,0,0,647,13,0,230,890,890
MADHYA PRADESH,MANDSAUR,SITAMAU,0,0,0,211,33,0,8,252,252
MADHYA PRADESH,MORENA,JOURA,10,0,0,0,0,0,0,0,10
MADHYA PRADESH,MORENA,KAILARAS,4,0,0,0,0,0,0,0,4
MADHYA PRADESH,MORENA,MORENA,197,8,0,1,0,0,0,9,206
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,21,0,0,0,0,43,0,43,64
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,0,90,2,18,1,73,0,184,184
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,29,0,0,0,64,518,0,582,611
MADHYA PRADESH,NARSINGHPUR,KARELI,121,6,0,0,0,35,9,50,171
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,32,3,1,3,62,922,15,1006,1038
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,0,140,0,0,0,96,0,236,236
MADHYA PRADESH,NEEMUCH,JAWAD,19,0,0,55,2,4,0,61,80
MADHYA PRADESH,NEEMUCH,MANASA,2,0,0,37,0,0,9,46,48
MADHYA PRADESH,NEEMUCH,NEEMUCH,19,0,0,50,0,0,0,50,69
MADHYA PRADESH,PANNA,AJAYGARH,543,0,0,0,0,338,0,338,881
MADHYA PRADESH,PANNA,GUNOUR,1549,3,23,503,3,193,16,741,2290
MADHYA PRADESH,PANNA,PANNA,1078,0,2,261,0,1289,0,1552,2630
MADHYA PRADESH,PANNA,PAWAI,1646,68,31,127,2,1,12,241,1887
MADHYA PRADESH,PANNA,SHAHNAGAR,2710,29,261,0,1,19,17,327,3037
MADHYA PRADESH,RAISEN,ABDULLA GANJ,98,0,2,1368,0,251,2,1623,1721
MADHYA PRADESH,RAISEN,BADI,307,50,3,1299,0,20,1,1373,1680
MADHYA PRADESH,RAISEN,BEGAMGANJ,3,0,1,1625,0,6,1,1633,1636
MADHYA PRADESH,RAISEN,GAIRATGANJ,527,4,1,595,4,6,2,612,1139
MADHYA PRADESH,RAISEN,SANCHI,56,36,1,1014,31,67,19,1168,1224
MADHYA PRADESH,RAISEN,SILVANI,731,2,2,868,0,32,0,904,1635
MADHYA PRADESH,RAISEN,UDAYPURA,1,23,16,575,108,10,0,732,733
MADHYA PRADESH,RAJGARH,BIAORA,0,94,3,730,0,2,0,829,829
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,0,274,0,0,0,274,274
MADHYA PRADESH,RAJGARH,NARSINGARH,0,0,0,195,47,0,0,242,242
MADHYA PRADESH,RAJGARH,RAJGARH,0,0,0,499,4,0,0,503,503
MADHYA PRADESH,RAJGARH,SARANGPUR,0,173,0,800,7,4,14,998,998
MADHYA PRADESH,RAJGARH,ZEERAPUR],0,5,0,60,0,0,0,65,65
MADHYA PRADESH,RATLAM,ALOT,6,0,1,108,0,1,0,110,116
MADHYA PRADESH,RATLAM,BAJNA,0,0,1,803,2,0,2,808,808
MADHYA PRADESH,RATLAM,JAORA,0,0,0,105,7,0,0,112,112
MADHYA PRADESH,RATLAM,PIPLODA,0,0,0,8,0,0,0,8,8
MADHYA PRADESH,RATLAM,RATLAM,0,0,0,92,1,1,0,94,94
MADHYA PRADESH,RATLAM,SAILANA,0,14,0,285,0,0,1,300,300
MADHYA PRADESH,REWA,GANGEO,0,408,0,124,28,19,23,602,602
MADHYA PRADESH,REWA,HANUMANA,898,0,0,0,2,1,207,210,1108
MADHYA PRADESH,REWA,JAWA,51,48,0,100,67,0,440,655,706
MADHYA PRADESH,REWA,MAUGANJ,125,99,0,16,6,0,250,371,496
MADHYA PRADESH,REWA,NAIGARHI,33,0,0,0,0,0,224,224,257
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,0,11,0,2,16,11,85,125,125
MADHYA PRADESH,REWA,REWA,35,207,0,0,55,50,71,383,418
MADHYA PRADESH,REWA,SIRMOUR,20,284,0,101,65,53,467,970,990
MADHYA PRADESH,REWA,TEONTHER,172,11,0,14,76,5,295,401,573
MADHYA PRADESH,SAGAR,BANDA,2515,0,0,61,0,0,7,68,2583
MADHYA PRADESH,SAGAR,BINA,2027,0,0,0,0,0,42,42,2069
MADHYA PRADESH,SAGAR,DEORI,2109,0,21,0,0,0,13,34,2143
MADHYA PRADESH,SAGAR,JAISINAGAR,2379,0,0,0,0,0,36,36,2415
MADHYA PRADESH,SAGAR,KESLI,1208,0,0,0,0,0,47,47,1255
MADHYA PRADESH,SAGAR,KHURAI,2278,0,0,0,0,0,46,46,2324
MADHYA PRADESH,SAGAR,MALTHONE,2034,0,0,0,0,0,3,3,2037
MADHYA PRADESH,SAGAR,RAHATGARH,2354,0,0,0,0,1,238,239,2593
MADHYA PRADESH,SAGAR,REHLI,2140,0,0,0,0,0,212,212,2352
MADHYA PRADESH,SAGAR,SAGAR,1502,0,0,0,0,1,32,33,1535
MADHYA PRADESH,SAGAR,SHAHGARH,1010,0,0,0,0,0,3,3,1013
MADHYA PRADESH,SATNA,AMARPATAN,74,53,6,43,8,0,5,115,189
MADHYA PRADESH,SATNA,MAIHAR,294,260,63,334,22,4,4,687,981
MADHYA PRADESH,SATNA,MAJHAGAWAN,267,15,14,222,0,0,7,258,525
MADHYA PRADESH,SATNA,NAGOD,260,33,53,107,21,27,10,251,511
MADHYA PRADESH,SATNA,RAMNAGER,23,2,16,86,11,9,0,124,147
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,222,277,5,77,0,43,0,402,624
MADHYA PRADESH,SATNA,SOHAWAL,94,66,7,104,32,53,1,263,357
MADHYA PRADESH,SATNA,UCHEHARA,56,124,29,30,18,2,18,221,277
MADHYA PRADESH,SEHORE,ASHTA,155,38,4,808,0,0,5,855,1010
MADHYA PRADESH,SEHORE,BUDHNI,480,62,0,0,0,0,0,62,542
MADHYA PRADESH,SEHORE,ICHAWAR,1,13,0,24,19,0,0,56,57
MADHYA PRADESH,SEHORE,NASRULLAGANJ,172,25,0,1,29,0,3,58,230
MADHYA PRADESH,SEONI,BARGHAT,18,0,14,0,0,2,0,16,34
MADHYA PRADESH,SEONI,CHHAPARA,94,4,1,11,0,70,14,100,194
MADHYA PRADESH,SEONI,DHANORA,62,0,0,0,0,19,0,19,81
MADHYA PRADESH,SEONI,GHANSOR,19,2,0,0,0,4,0,6,25
MADHYA PRADESH,SEONI,KURAI,107,13,0,28,2,51,0,94,201
MADHYA PRADESH,SEONI,LAKHNADON,219,10,0,11,0,72,59,152,371
MADHYA PRADESH,SEONI,SEONI,144,5,0,20,4,144,10,183,327
MADHYA PRADESH,SHAHDOL,ANUPPUR,34,0,0,0,13,38,38,89,123
MADHYA PRADESH,SHAHDOL,BEOHARI,763,3,0,0,6,71,82,162,925
MADHYA PRADESH,SHAHDOL,BURHAR,379,0,0,81,0,0,48,129,508
MADHYA PRADESH,SHAHDOL,GOHPARU,120,0,0,50,1,93,10,154,274
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,135,53,0,82,2,7,69,213,348
MADHYA PRADESH,SHAHDOL,JAITHARI,230,0,0,5,50,5,2,62,292
MADHYA PRADESH,SHAHDOL,KOTMA,13,13,13,0,0,7,51,84,97
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,4,0,10,5,0,4,0,19,23
MADHYA PRADESH,SHAHDOL,SOHAGPUR,683,20,0,5,68,61,172,326,1009
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,0,219,0,1,0,220,220
MADHYA PRADESH,SHAJAPUR,BAROD,0,0,0,162,0,0,1,163,163
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,0,23,0,381,12,0,0,416,416
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,0,0,0,466,7,0,0,473,473
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,0,83,0,0,0,83,83
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,2,1,591,0,5,0,599,599
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,0,0,0,308,0,0,0,308,308
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,100,0,60,0,160,160
MADHYA PRADESH,SHEOPUR,KARHAL,38,0,0,39,1,296,3,339,377
MADHYA PRADESH,SHEOPUR,SHEOPUR,0,0,3,0,1,1024,1,1029,1029
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,0,0,3,0,116,0,119,119
MADHYA PRADESH,SHIVPURI,BADARWAS,0,0,0,0,0,542,0,542,542
MADHYA PRADESH,SHIVPURI,KARERA,0,3,0,24,0,629,3,659,659
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,0,0,0,0,13,0,13,13
MADHYA PRADESH,SHIVPURI,KOLARAS,0,6,0,11,147,670,0,834,834
MADHYA PRADESH,SHIVPURI,NARWAR,0,0,0,5,0,157,0,162,162
MADHYA PRADESH,SHIVPURI,PICHHORE,0,0,0,55,7,207,0,269,269
MADHYA PRADESH,SHIVPURI,POHARI,0,1,0,253,0,354,1,609,609
MADHYA PRADESH,SHIVPURI,SHIVPURI,0,2,1,71,0,371,0,445,445
MADHYA PRADESH,SIDHI,CHITRANGI,3,0,1,20,0,314,0,335,338
MADHYA PRADESH,SIDHI,DEOSAR,297,38,3,20,28,65,12,166,463
MADHYA PRADESH,SIDHI,KUSMI,86,0,0,11,1,2,6,20,106
MADHYA PRADESH,SIDHI,MAJHOULI,260,25,0,132,14,1,23,195,455
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,355,3,0,40,14,0,1,58,413
MADHYA PRADESH,SIDHI,SIDHI,299,57,1,68,41,4,22,193,492
MADHYA PRADESH,SIDHI,SIHAWAL,15,1,0,16,8,0,0,25,40
MADHYA PRADESH,SIDHI,WAIDHAN,1,149,7,266,28,241,46,737,738
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,5,0,123,20,276,74,498,498
MADHYA PRADESH,TIKAMGARH,JATARA,0,1,0,192,0,294,0,487,487
MADHYA PRADESH,TIKAMGARH,NIWARI,0,0,0,4,0,57,0,61,61
MADHYA PRADESH,TIKAMGARH,PALERA,0,0,0,3,0,41,0,44,44
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,29,12,0,156,2,188,0,358,387
MADHYA PRADESH,UJJAIN,BARNAGAR,131,0,0,137,34,0,9,180,311
MADHYA PRADESH,UJJAIN,GHATTIA,453,2,1,200,0,0,0,203,656
MADHYA PRADESH,UJJAIN,KHACHROD,664,63,3,539,2,21,5,633,1297
MADHYA PRADESH,UJJAIN,MEHIDPUR,23,0,0,108,0,0,0,108,131
MADHYA PRADESH,UJJAIN,TARANA,136,3,0,106,0,14,0,123,259
MADHYA PRADESH,UJJAIN,UJJAIN,135,0,0,160,0,0,0,160,295
MADHYA PRADESH,UMARIA,KARKELI,501,119,69,104,126,38,139,595,1096
MADHYA PRADESH,UMARIA,MANPUR,838,8,23,88,42,20,99,280,1118
MADHYA PRADESH,UMARIA,PALI,21,10,0,38,3,7,240,298,319
MADHYA PRADESH,VIDISHA,BASODA,1702,0,0,1721,0,467,0,2188,3890
MADHYA PRADESH,VIDISHA,GYARASPUR,391,0,0,1596,0,39,0,1635,2026
MADHYA PRADESH,VIDISHA,KURWAI,672,0,1,1554,0,18,3,1576,2248
MADHYA PRADESH,VIDISHA,LATERI,283,0,0,91,2,133,0,226,509
MADHYA PRADESH,VIDISHA,NATERAN,91,0,4,3150,0,34,0,3188,3279
MADHYA PRADESH,VIDISHA,SIRONJ,759,1,1,1470,1,375,0,1848,2607
MADHYA PRADESH,VIDISHA,VIDISHA,115,0,0,1816,1,61,7,1885,2000
MAHARASHTRA,AHMEDNAGAR,AKOLA,0,7,0,0,0,228,0,235,235
MAHARASHTRA,AHMEDNAGAR,KARJAT,0,22,0,12,0,284,0,318,318
MAHARASHTRA,AHMEDNAGAR,NAGAR,0,0,0,4,0,0,0,4,4
MAHARASHTRA,AHMEDNAGAR,NEVASA,0,2,0,33,0,0,0,35,35
MAHARASHTRA,AHMEDNAGAR,PARNER,527,597,77,634,32,42,1,1383,1910
MAHARASHTRA,AHMEDNAGAR,RAHURI,0,0,0,0,8,0,0,8,8
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,0,0,0,0,0,3,0,3,3
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,0,41,2,72,0,0,0,115,115
MAHARASHTRA,AKOLA,AKOLA,3,2,0,392,0,0,0,394,397
MAHARASHTRA,AKOLA,BALAPUR,0,1,1,24,0,0,0,26,26
MAHARASHTRA,AKOLA,MURTIJAPUR,0,0,0,193,29,0,0,222,222
MAHARASHTRA,AKOLA,PATUR,0,124,0,5,32,0,0,161,161
MAHARASHTRA,AKOLA,TELHARA,0,0,0,18,0,0,0,18,18
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,44,0,0,2,2,0,33,37,81
MAHARASHTRA,AMRAVATI,DARYAPUR,2,0,0,12,7,0,0,19,21
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,47,0,0,3,7,0,0,10,57
MAHARASHTRA,AMRAVATI,DHARNI,0,16,5,42,86,31,5,185,185
MAHARASHTRA,AMRAVATI,MORSHI,0,0,0,7,6,6,0,19,19
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,0,1,0,0,6,0,0,7,7
MAHARASHTRA,AMRAVATI,WARUD,0,0,0,27,0,5,0,32,32
MAHARASHTRA,AURANGABAD,PAITHAN,0,0,0,14,0,0,0,14,14
MAHARASHTRA,BEED,PARLI,189,171,0,97,9,184,0,461,650
MAHARASHTRA,BEED,PATODA,0,2,0,14,0,0,0,16,16
MAHARASHTRA,BEED,SHIRUR (KASAR),0,12,0,0,0,0,0,12,12
MAHARASHTRA,BHANDARA,BHANDARA,0,1,0,90,39,0,0,130,130
MAHARASHTRA,BHANDARA,LAKHANDUR,0,52,0,2,0,1,2,57,57
MAHARASHTRA,BHANDARA,LAKHANI,0,0,0,0,9,0,0,9,9
MAHARASHTRA,BHANDARA,MOHADI,0,0,7,36,28,0,0,71,71
MAHARASHTRA,BHANDARA,PAVANI,0,1,0,0,0,0,0,1,1
MAHARASHTRA,BHANDARA,TUMSAR,0,0,0,0,0,1,0,1,1
MAHARASHTRA,BULDANA,CHIKHLI,0,0,0,7,0,57,0,64,64
MAHARASHTRA,BULDANA,DEULGAON RAJA,0,0,0,239,43,1,0,283,283
MAHARASHTRA,BULDANA,JALGAON JAMOD,0,1,0,2,0,0,0,3,3
MAHARASHTRA,BULDANA,MALKAPUR,0,0,0,6,4,0,0,10,10
MAHARASHTRA,BULDANA,MEHKAR,31,0,0,128,4,3,0,135,166
MAHARASHTRA,BULDANA,MOTALA,0,0,0,52,0,0,0,52,52
MAHARASHTRA,BULDANA,SHEGAON,0,0,0,0,1,0,0,1,1
MAHARASHTRA,CHANDRAPUR,BALLARPUR,0,0,0,42,0,0,0,42,42
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,0,0,0,5,0,10,1,16,16
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,0,0,0,11,0,7,0,18,18
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,0,0,0,19,0,0,3,22,22
MAHARASHTRA,CHANDRAPUR,CHIMUR,0,0,0,80,0,58,2,140,140
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,0,0,0,25,0,0,0,25,25
MAHARASHTRA,CHANDRAPUR,KORPANA,0,0,0,387,0,0,0,387,387
MAHARASHTRA,CHANDRAPUR,POMBHURNA,0,0,0,4,0,2,0,6,6
MAHARASHTRA,CHANDRAPUR,RAJURA,0,0,0,68,0,0,0,68,68
MAHARASHTRA,CHANDRAPUR,SAWALI,0,0,0,9,0,4,0,13,13
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,4,3,0,19,5,28,3,58,62
MAHARASHTRA,CHANDRAPUR,WARORA,0,0,0,2,1,0,0,3,3
MAHARASHTRA,DHULE,DHULE,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SAKRI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SHIRPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SINDKHEDA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,ARMORI,23,0,0,0,0,3,0,3,26
MAHARASHTRA,GADCHIROLI,CHAMORSHI,0,0,0,0,2,0,0,2,2
MAHARASHTRA,GADCHIROLI,DHANORA,0,0,1,15,16,0,8,40,40
MAHARASHTRA,GADCHIROLI,ETTAPALLI,2,0,0,0,0,3,0,3,5
MAHARASHTRA,GADCHIROLI,GADCHIROLI,0,0,0,9,10,0,0,19,19
MAHARASHTRA,GADCHIROLI,KORCHI,0,0,0,0,7,0,0,7,7
MAHARASHTRA,GADCHIROLI,KURKHEDA,0,0,0,0,0,11,0,11,11
MAHARASHTRA,GADCHIROLI,SIRONCHA,0,0,0,0,0,1,0,1,1
MAHARASHTRA,GONDIYA,A / MORGAON,0,5,0,0,0,0,0,5,5
MAHARASHTRA,GONDIYA,AMGAON,0,0,0,0,79,0,0,79,79
MAHARASHTRA,GONDIYA,DEVRI,2,1,0,0,0,1,0,2,4
MAHARASHTRA,GONDIYA,GONDIYA,0,4,0,3,2,1,0,10,10
MAHARASHTRA,GONDIYA,GOREGAON,0,0,0,8,0,0,0,8,8
MAHARASHTRA,GONDIYA,SADAK ARJUNI,0,13,0,3,2,0,2,20,20
MAHARASHTRA,GONDIYA,SALEKASA,0,15,14,0,19,0,0,48,48
MAHARASHTRA,GONDIYA,TIRODA,0,0,0,1,1,0,0,2,2
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),0,131,0,108,0,53,0,292,292
MAHARASHTRA,HINGOLI,BASMATH,0,0,0,129,0,144,0,273,273
MAHARASHTRA,HINGOLI,HINGOLI,100,54,0,260,0,24,0,338,438
MAHARASHTRA,HINGOLI,KALAMNURI,0,3,0,143,33,5,0,184,184
MAHARASHTRA,HINGOLI,SENGAON,0,270,0,458,1,0,3,732,732
MAHARASHTRA,JALGAON,AMALNER,0,0,0,1,0,0,0,1,1
MAHARASHTRA,JALGAON,BHUSAWAL,16,0,0,0,0,1,0,1,17
MAHARASHTRA,JALGAON,PAROLA,0,0,0,1,9,0,0,10,10
MAHARASHTRA,JALGAON,RAVER,0,1,0,0,0,26,1,28,28
MAHARASHTRA,JALNA,AMBAD,0,0,0,7,0,0,0,7,7
MAHARASHTRA,JALNA,GHANSAWANGI,0,0,0,1,0,0,0,1,1
MAHARASHTRA,JALNA,MANTHA,0,0,0,6,0,0,0,6,6
MAHARASHTRA,KOLHAPUR,AJRA,1,199,0,583,10,711,15,1518,1519
MAHARASHTRA,KOLHAPUR,BHUDARGAD,222,43,0,52,2,709,0,806,1028
MAHARASHTRA,KOLHAPUR,CHANDGAD,132,0,6,134,0,1633,0,1773,1905
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,193,95,45,2284,370,160,0,2954,3147
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,2,24,2,0,1,897,0,924,926
MAHARASHTRA,KOLHAPUR,HATKANANGALE,66,0,0,7,0,996,1,1004,1070
MAHARASHTRA,KOLHAPUR,KAGAL,270,518,4,256,116,1547,118,2559,2829
MAHARASHTRA,KOLHAPUR,KARVIR,7,104,1,70,11,1045,38,1269,1276
MAHARASHTRA,KOLHAPUR,PANHALA,728,205,14,82,180,1628,5,2114,2842
MAHARASHTRA,KOLHAPUR,RADHANAGARI,36,202,192,35,62,1040,0,1531,1567
MAHARASHTRA,KOLHAPUR,SHAHUWADI,62,286,18,105,29,677,18,1133,1195
MAHARASHTRA,KOLHAPUR,SHIROL,949,704,2,1,393,290,232,1622,2571
MAHARASHTRA,LATUR,AHMADPUR,0,0,0,379,0,0,1,380,380
