-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
MADHYA PRADESH,UJJAIN,UJJAIN,695,1519,4684,394,7292
MADHYA PRADESH,UMARIA,KARKELI,22,45,57,9,133
MADHYA PRADESH,UMARIA,MANPUR,39,86,251,15,391
MADHYA PRADESH,UMARIA,PALI,0,7,20,3,30
MADHYA PRADESH,VIDISHA,BASODA,30,136,973,182,1321
MADHYA PRADESH,VIDISHA,GYARASPUR,28,180,810,147,1165
MADHYA PRADESH,VIDISHA,KURWAI,83,290,1756,314,2443
MADHYA PRADESH,VIDISHA,LATERI,10,62,308,65,445
MADHYA PRADESH,VIDISHA,NATERAN,22,112,721,79,934
MADHYA PRADESH,VIDISHA,SIRONJ,52,138,801,179,1170
MADHYA PRADESH,VIDISHA,VIDISHA,59,272,1798,340,2469
MAHARASHTRA,AHMEDNAGAR,AKOLA,59,12,7,1,79
MAHARASHTRA,AHMEDNAGAR,JAMKHED,1,3,3,0,7
MAHARASHTRA,AHMEDNAGAR,KARJAT,20,21,13,2,56
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,198,153,83,25,459
MAHARASHTRA,AHMEDNAGAR,NAGAR,42,28,66,22,158
MAHARASHTRA,AHMEDNAGAR,NEVASA,630,1062,738,140,2570
MAHARASHTRA,AHMEDNAGAR,PARNER,106,151,335,21,613
MAHARASHTRA,AHMEDNAGAR,PATHARDI,78,34,51,5,168
MAHARASHTRA,AHMEDNAGAR,RAHATA,188,214,330,19,751
MAHARASHTRA,AHMEDNAGAR,RAHURI,2144,382,159,0,2685
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,942,451,296,7,1696
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,168,201,189,3,561
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,8,23,51,7,89
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,167,253,535,62,1017
MAHARASHTRA,AKOLA,AKOLA,1,4,1,0,6
MAHARASHTRA,AKOLA,BALAPUR,24,58,92,6,180
MAHARASHTRA,AKOLA,BARSHI TAKLI,0,2,2,0,4
MAHARASHTRA,AKOLA,MURTIJAPUR,4,3,7,0,14
MAHARASHTRA,AKOLA,TELHARA,2,5,13,0,20
MAHARASHTRA,AMRAVATI,ACHALPUR,0,1,4,0,5
MAHARASHTRA,AMRAVATI,AMRAVATI,1,1,2,1,5
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,0,0,1,0,1
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,0,2,10,1,13
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,1,1,0,2
MAHARASHTRA,AMRAVATI,DARYAPUR,0,0,1,0,1
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,1,6,10,0,17
MAHARASHTRA,AMRAVATI,DHARNI,0,2,4,1,7
MAHARASHTRA,AMRAVATI,WARUD,19,33,34,0,86
MAHARASHTRA,AURANGABAD,AURANGABAD,19,1,1,0,21
MAHARASHTRA,AURANGABAD,GANAGAPUR,135,107,190,23,455
MAHARASHTRA,AURANGABAD,KHULDABAD,4,10,19,0,33
MAHARASHTRA,AURANGABAD,PAITHAN,321,185,302,0,808
MAHARASHTRA,AURANGABAD,SOEGAON,4,3,16,0,23
MAHARASHTRA,AURANGABAD,VAIJAPUR,2,26,62,5,95
MAHARASHTRA,BEED,BEED,0,3,3,0,6
MAHARASHTRA,BEED,PARLI,75,81,87,3,246
MAHARASHTRA,BEED,PATODA,83,34,17,2,136
MAHARASHTRA,BEED,SHIRUR (KASAR),2,2,0,0,4
MAHARASHTRA,BEED,WADWANI,97,0,0,0,97
MAHARASHTRA,BHANDARA,BHANDARA,4,6,10,0,20
MAHARASHTRA,BHANDARA,LAKHANDUR,2,2,1,0,5
MAHARASHTRA,BHANDARA,LAKHANI,1,0,3,0,4
MAHARASHTRA,BHANDARA,PAVANI,5,7,5,0,17
MAHARASHTRA,BHANDARA,SAKOLI,4,1,1,0,6
MAHARASHTRA,BULDANA,BULDANA,67,18,6,4,95
MAHARASHTRA,BULDANA,CHIKHLI,76,64,92,4,236
MAHARASHTRA,BULDANA,LONAR,18,18,33,1,70
MAHARASHTRA,BULDANA,MEHKAR,3,16,25,0,44
MAHARASHTRA,BULDANA,MOTALA,0,2,7,0,9
MAHARASHTRA,BULDANA,NANDURA,2,0,0,0,2
MAHARASHTRA,BULDANA,SANGRAMPUR,0,1,1,0,2
MAHARASHTRA,BULDANA,SHEGAON,0,0,1,0,1
MAHARASHTRA,CHANDRAPUR,BALLARPUR,2,2,0,0,4
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,0,1,0,0,1
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,2,2,4,0,8
MAHARASHTRA,CHANDRAPUR,CHIMUR,0,2,4,0,6
MAHARASHTRA,CHANDRAPUR,KORPANA,0,14,46,1,61
MAHARASHTRA,CHANDRAPUR,RAJURA,1,12,13,0,26
MAHARASHTRA,CHANDRAPUR,SAWALI,0,0,1,0,1
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,10,16,7,0,33
MAHARASHTRA,CHANDRAPUR,WARORA,1,0,0,0,1
MAHARASHTRA,DHULE,DHULE,48,74,62,0,184
MAHARASHTRA,DHULE,SAKRI,58,68,32,2,160
MAHARASHTRA,DHULE,SHIRPUR,13,33,19,0,65
MAHARASHTRA,DHULE,SINDKHEDA,0,1,0,0,1
MAHARASHTRA,GADCHIROLI,CHAMORSHI,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,KURKHEDA,0,3,3,0,6
MAHARASHTRA,GADCHIROLI,SIRONCHA,13,25,92,0,130
MAHARASHTRA,GONDIYA,A / MORGAON,0,0,1,0,1
MAHARASHTRA,GONDIYA,AMGAON,7,11,4,4,26
MAHARASHTRA,GONDIYA,DEVRI,0,1,3,0,4
MAHARASHTRA,GONDIYA,GONDIYA,9,33,18,4,64
MAHARASHTRA,GONDIYA,GOREGAON,1,2,20,6,29
MAHARASHTRA,GONDIYA,SADAK ARJUNI,11,7,17,0,35
MAHARASHTRA,GONDIYA,SALEKASA,2,0,0,0,2
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),321,214,148,12,695
MAHARASHTRA,HINGOLI,BASMATH,183,213,146,3,545
MAHARASHTRA,HINGOLI,HINGOLI,330,474,285,3,1092
MAHARASHTRA,HINGOLI,KALAMNURI,111,165,185,23,484
MAHARASHTRA,HINGOLI,SENGAON,133,137,146,21,437
MAHARASHTRA,JALGAON,AMALNER,0,3,103,2,108
MAHARASHTRA,JALGAON,BHUSAWAL,88,130,103,0,321
MAHARASHTRA,JALGAON,BODWAD,5,6,7,0,18
MAHARASHTRA,JALGAON,CHOPDA,8,40,28,0,76
MAHARASHTRA,JALGAON,DHARANGAON,52,73,45,0,170
MAHARASHTRA,JALGAON,ERANDOL,6,12,14,0,32
MAHARASHTRA,JALGAON,JALGAON,0,3,2,0,5
MAHARASHTRA,JALGAON,JAMNER,0,6,11,0,17
MAHARASHTRA,JALGAON,RAVER,130,215,202,0,547
MAHARASHTRA,JALGAON,YAWAL,3,7,10,0,20
MAHARASHTRA,JALNA,AMBAD,1,1,0,0,2
MAHARASHTRA,JALNA,BADNAPUR,1,0,1,0,2
MAHARASHTRA,JALNA,BHOKARDAN,1,3,1,0,5
MAHARASHTRA,JALNA,GHANSAWANGI,7,12,72,4,95
MAHARASHTRA,JALNA,JALNA,5,10,34,1,50
MAHARASHTRA,JALNA,MANTHA,0,1,1,0,2
MAHARASHTRA,JALNA,PARTUR,2,3,2,0,7
MAHARASHTRA,KOLHAPUR,AJRA,26,20,23,1,70
MAHARASHTRA,KOLHAPUR,BHUDARGAD,25,10,19,1,55
MAHARASHTRA,KOLHAPUR,CHANDGAD,12,13,20,1,46
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,102,60,21,1,184
MAHARASHTRA,KOLHAPUR,HATKANANGALE,436,283,142,7,868
MAHARASHTRA,KOLHAPUR,KAGAL,20,25,16,1,62
MAHARASHTRA,KOLHAPUR,KARVIR,210,69,35,1,315
MAHARASHTRA,KOLHAPUR,PANHALA,33,14,6,0,53
MAHARASHTRA,KOLHAPUR,RADHANAGARI,15,3,1,0,19
MAHARASHTRA,KOLHAPUR,SHAHUWADI,14,10,6,0,30
MAHARASHTRA,KOLHAPUR,SHIROL,351,234,191,9,785
MAHARASHTRA,LATUR,AHMADPUR,10,43,75,10,138
MAHARASHTRA,LATUR,CHAKUR,57,182,298,10,547
MAHARASHTRA,LATUR,DEONI,0,7,18,0,25
MAHARASHTRA,LATUR,NILANGA,19,44,48,2,113
MAHARASHTRA,LATUR,RENAPUR,1,0,1,0,2
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,15,31,55,3,104
MAHARASHTRA,LATUR,UDGIR,17,21,66,3,107
MAHARASHTRA,NAGPUR,BHIWAPUR,21,61,159,2,243
MAHARASHTRA,NAGPUR,HINGNA,1,1,2,1,5
MAHARASHTRA,NAGPUR,KALAMESHWAR,2,1,2,0,5
MAHARASHTRA,NAGPUR,KAMPTEE,1,2,2,0,5
MAHARASHTRA,NAGPUR,KUHI,7,6,9,0,22
MAHARASHTRA,NAGPUR,MOUDA,23,13,8,0,44
MAHARASHTRA,NAGPUR,NAGPUR RURAL,10,21,20,1,52
MAHARASHTRA,NAGPUR,NARKHED,11,28,34,0,73
MAHARASHTRA,NAGPUR,PARSEONI,1,3,2,0,6
MAHARASHTRA,NAGPUR,RAMTEK,0,6,2,0,8
MAHARASHTRA,NAGPUR,SAVNER,0,2,1,0,3
MAHARASHTRA,NAGPUR,UMRED,10,21,15,0,46
MAHARASHTRA,NANDED,ARDHAPUR,113,93,57,1,264
MAHARASHTRA,NANDED,BHOKAR,53,135,116,2,306
MAHARASHTRA,NANDED,BILOLI,406,553,373,6,1338
MAHARASHTRA,NANDED,DEGLUR,52,297,666,26,1041
MAHARASHTRA,NANDED,DHARMABAD,189,149,84,0,422
MAHARASHTRA,NANDED,HADGAON,209,368,152,9,738
MAHARASHTRA,NANDED,HIMAYATNAGAR,136,229,156,0,521
MAHARASHTRA,NANDED,KANDHAR,21,25,36,3,85
MAHARASHTRA,NANDED,KINWAT,45,131,133,0,309
MAHARASHTRA,NANDED,LOHA,31,33,44,3,111
MAHARASHTRA,NANDED,MAHOOR,0,20,15,3,38
MAHARASHTRA,NANDED,MUDKHED,171,61,16,0,248
MAHARASHTRA,NANDED,MUKHED,50,96,60,2,208
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),95,133,139,2,369
MAHARASHTRA,NANDED,NANDED,190,218,218,7,633
MAHARASHTRA,NANDED,UMRI,54,102,84,0,240
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,0,0,0,0
MAHARASHTRA,NANDURBAR,AKRANI,1,0,3,0,4
MAHARASHTRA,NANDURBAR,NANDURBAR,18,16,17,0,51
MAHARASHTRA,NANDURBAR,NAWAPUR,8,20,14,0,42
MAHARASHTRA,NANDURBAR,SHAHADE,60,205,175,1,441
MAHARASHTRA,NANDURBAR,TALODA,145,591,657,0,1393
MAHARASHTRA,NASHIK,BAGLAN,0,0,0,0,0
MAHARASHTRA,NASHIK,CHANDWAD,16,10,17,1,44
MAHARASHTRA,NASHIK,DEOLA,4,4,0,0,8
MAHARASHTRA,NASHIK,DINDORI,250,228,252,19,749
MAHARASHTRA,NASHIK,IGATPURI,7,3,2,0,12
MAHARASHTRA,NASHIK,KALWAN,10,1,0,1,12
MAHARASHTRA,NASHIK,MALEGAON,61,113,70,1,245
MAHARASHTRA,NASHIK,NANDGAON,6,7,7,0,20
MAHARASHTRA,NASHIK,NASHIK,78,49,58,3,188
MAHARASHTRA,NASHIK,NIPHAD,833,148,96,31,1108
MAHARASHTRA,NASHIK,PEINT,0,0,0,0,0
MAHARASHTRA,NASHIK,SINNAR,35,26,43,6,110
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,0
MAHARASHTRA,NASHIK,YEOLA,0,0,0,0,0
MAHARASHTRA,OSMANABAD,BHOOM,12,40,49,2,103
MAHARASHTRA,OSMANABAD,KALAMB,11,80,40,0,131
MAHARASHTRA,OSMANABAD,LOHARA,3,4,6,0,13
MAHARASHTRA,OSMANABAD,OMARGA,37,32,32,3,104
MAHARASHTRA,OSMANABAD,OSMANABAD,136,165,289,16,606
MAHARASHTRA,OSMANABAD,PARANDA,26,19,25,4,74
MAHARASHTRA,OSMANABAD,TULJAPUR,27,69,102,3,201
MAHARASHTRA,OSMANABAD,WASHI,15,26,24,0,65
MAHARASHTRA,PARBHANI,GANGAKHED,119,141,140,4,404
MAHARASHTRA,PARBHANI,JINTUR,23,57,129,7,216
MAHARASHTRA,PARBHANI,MANWAT,16,50,60,7,133
MAHARASHTRA,PARBHANI,PALAM,145,116,5,0,266
MAHARASHTRA,PARBHANI,PARBHANI,107,190,203,18,518
MAHARASHTRA,PARBHANI,PURNA,5,11,15,0,31
MAHARASHTRA,PARBHANI,SAILU,55,74,131,8,268
MAHARASHTRA,PARBHANI,SONPETH,162,167,35,3,367
MAHARASHTRA,PUNE,AMBEGAON,38,7,52,0,97
MAHARASHTRA,PUNE,BARAMATI,219,144,183,10,556
MAHARASHTRA,PUNE,DAUND,81,57,43,22,203
MAHARASHTRA,PUNE,HAVELI,121,33,32,0,186
MAHARASHTRA,PUNE,INDAPUR,19,38,26,0,83
MAHARASHTRA,PUNE,JUNNAR,231,258,331,10,830
MAHARASHTRA,PUNE,KHED,18,8,7,0,33
MAHARASHTRA,PUNE,MAWAL,175,39,72,23,309
MAHARASHTRA,PUNE,MULSHI,34,7,25,1,67
MAHARASHTRA,PUNE,PURANDHAR,153,62,107,30,352
MAHARASHTRA,PUNE,SHIRUR,365,326,349,19,1059
MAHARASHTRA,PUNE,VELHE,1,0,0,1,2
MAHARASHTRA,RAIGHAR,ALIBAG,198,32,13,1,244
MAHARASHTRA,RAIGHAR,MAHAD,15,2,2,0,19
MAHARASHTRA,RAIGHAR,MANGOAN,0,4,14,0,18
MAHARASHTRA,RAIGHAR,MHASLA,4,0,1,0,5
MAHARASHTRA,RAIGHAR,MURUD,0,19,8,0,27
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,21,10,6,0,37
MAHARASHTRA,RAIGHAR,SUDHAGAD,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,CHIPLUN,1,1,0,0,2
MAHARASHTRA,RATNAGIRI,DAPOLI,4,0,0,0,4
MAHARASHTRA,SANGLI,ATPADI,83,33,50,4,170
MAHARASHTRA,SANGLI,JAT,133,153,210,14,510
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,344,157,164,19,684
MAHARASHTRA,SANGLI,KHANAPUR,190,95,90,33,408
MAHARASHTRA,SANGLI,MIRAJ,243,289,211,2,745
MAHARASHTRA,SANGLI,PALUS,245,116,90,14,465
MAHARASHTRA,SANGLI,SHIRALA,143,32,32,0,207
MAHARASHTRA,SANGLI,TASGAON,549,245,225,61,1080
MAHARASHTRA,SANGLI,WALWA,689,258,104,1,1052
MAHARASHTRA,SATARA,KARAD,368,169,55,0,592
MAHARASHTRA,SATARA,KHANDALA,42,20,27,5,94
MAHARASHTRA,SATARA,KHATAV,20,6,10,7,43
MAHARASHTRA,SATARA,KOREGAON,51,15,19,0,85
MAHARASHTRA,SATARA,MAHABALESHWAR,33,8,2,0,43
MAHARASHTRA,SATARA,MAN,39,24,43,3,109
MAHARASHTRA,SATARA,PATAN,8,2,0,0,10
MAHARASHTRA,SATARA,PHALTAN,187,135,47,0,369
MAHARASHTRA,SATARA,SATARA,50,101,25,1,177
MAHARASHTRA,SINDHUDURGA,DEVGAD,5,1,4,0,10
MAHARASHTRA,SINDHUDURGA,KANKAVLI,2,2,0,0,4
MAHARASHTRA,SINDHUDURGA,MALWAN,0,0,0,0,0
MAHARASHTRA,SINDHUDURGA,VENGURLA,1,1,0,0,2
MAHARASHTRA,SOLAPUR,AKKALKOT,187,353,425,14,979
MAHARASHTRA,SOLAPUR,BARSHI,61,117,134,9,321
MAHARASHTRA,SOLAPUR,KARMALA,84,118,131,11,344
MAHARASHTRA,SOLAPUR,MADHA,26,47,48,1,122
MAHARASHTRA,SOLAPUR,MALSHIRAS,365,288,180,3,836
MAHARASHTRA,SOLAPUR,MANGALVEDHA,16,21,24,2,63
MAHARASHTRA,SOLAPUR,MOHOL,110,111,86,2,309
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,12,39,96,3,150
MAHARASHTRA,SOLAPUR,PANDHARPUR,192,158,92,1,443
MAHARASHTRA,SOLAPUR,SANGOLA,62,40,28,1,131
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,135,426,592,10,1163
MAHARASHTRA,THANE,DHANU,156,221,286,17,680
MAHARASHTRA,THANE,MURBAD,1,0,2,0,3
MAHARASHTRA,THANE,PALGHAR,685,189,75,1,950
MAHARASHTRA,THANE,SHAHAPUR,0,0,2,0,2
MAHARASHTRA,THANE,TALASARI,166,100,37,6,309
MAHARASHTRA,THANE,VIKRAMGAD,7,13,29,3,52
MAHARASHTRA,THANE,WADA,0,1,11,3,15
MAHARASHTRA,WARDHA,ARVI,0,0,2,0,2
MAHARASHTRA,WARDHA,ASHTI,0,0,0,0,0
MAHARASHTRA,WARDHA,DEOLI,0,0,1,2,3
MAHARASHTRA,WARDHA,KARANJA,1,4,2,0,7
MAHARASHTRA,WARDHA,SAMUDRAPUR,0,0,2,0,2
MAHARASHTRA,WARDHA,SELOO,1,0,0,0,1
MAHARASHTRA,WARDHA,WARDHA,0,1,2,0,3
MAHARASHTRA,WASHIM,KARANJA,0,5,10,1,16
MAHARASHTRA,WASHIM,MALEGAON,3,5,1,0,9
MAHARASHTRA,WASHIM,MANGRULPIR,0,2,1,0,3
MAHARASHTRA,WASHIM,MANORA,0,2,2,0,4
MAHARASHTRA,WASHIM,RISOD,9,11,42,6,68
MAHARASHTRA,WASHIM,WASHIM,5,10,10,6,31
MAHARASHTRA,YAVATMAL,BABULGAON,0,34,58,0,92
MAHARASHTRA,YAVATMAL,DARWHA,0,0,0,1,1
MAHARASHTRA,YAVATMAL,GHATANJI,0,14,22,0,36
MAHARASHTRA,YAVATMAL,KALAMB,0,0,2,0,2
MAHARASHTRA,YAVATMAL,KELAPUR,1,4,9,1,15
MAHARASHTRA,YAVATMAL,MAREGAON,0,4,25,6,35
MAHARASHTRA,YAVATMAL,PUSAD,1,3,15,0,19
MAHARASHTRA,YAVATMAL,RALEGAON,0,3,8,0,11
MAHARASHTRA,YAVATMAL,WANI,8,125,206,1,340
MAHARASHTRA,YAVATMAL,YAVATMAL,1,5,7,0,13
MAHARASHTRA,YAVATMAL,ZARI JAMANI,1,50,152,1,204
MANIPUR,IMPHAL EAST,IRILBUNG,0,0,0,0,0
MANIPUR,IMPHAL EAST,SAWOMBUNG,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,BETASING,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,SELSELLA,3,24,16,0,43
MEGHALAYA,WEST GARO HILLS,ZIKZAK,0,0,0,6,6
NAGALAND,DIMAPUR,MEDZIPHEMA,0,1,1,0,2
ORISSA,ANGUL,ANUGUL,0,0,1,0,1
ORISSA,ANGUL,KISHOR NAGAR,0,1,0,0,1
ORISSA,ANGUL,PALALAHADA,0,0,6,0,6
ORISSA,BALASORE,BAHANAGA,453,533,414,10,1410
ORISSA,BALASORE,BALASORE,122,232,174,9,537
ORISSA,BALASORE,BALIAPAL,600,745,570,8,1923
ORISSA,BALASORE,BASTA,768,741,459,20,1988
ORISSA,BALASORE,BHOGRAI,877,746,576,12,2211
ORISSA,BALASORE,JALESWAR,404,584,405,12,1405
ORISSA,BALASORE,KHAIRA,302,454,223,10,989
ORISSA,BALASORE,NILAGIRI,77,72,21,2,172
ORISSA,BALASORE,OUPADA,43,73,41,1,158
ORISSA,BALASORE,REMUNA,423,279,180,4,886
ORISSA,BALASORE,SIMULIA,177,300,187,19,683
ORISSA,BALASORE,SORO,274,471,224,4,973
ORISSA,BARGARH,AMBABHANA,4,65,86,1,156
ORISSA,BARGARH,ATABIRA,0,1,11,0,12
ORISSA,BARGARH,BARAPALI,3,10,36,5,54
ORISSA,BARGARH,BARGARH,0,25,100,5,130
ORISSA,BARGARH,BHATALI,0,73,287,111,471
ORISSA,BARGARH,BHEDEN,0,1,0,0,1
ORISSA,BARGARH,BIJEPUR,0,2,50,3,55
ORISSA,BARGARH,GAISILAT,0,4,55,7,66
ORISSA,BARGARH,JHARABANDH,1,15,53,46,115
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,0,4,36,4,44
ORISSA,BARGARH,PAIKMAL,1,2,34,5,42
ORISSA,BARGARH,SOHELA,5,70,218,19,312
ORISSA,BHADRAK,BANTA,201,465,284,2,952
ORISSA,BHADRAK,BASUDEBPUR,179,242,124,8,553
ORISSA,BHADRAK,BHADRAK,194,327,262,9,792
ORISSA,BHADRAK,BHANDARI POKHARI,93,229,241,6,569
ORISSA,BHADRAK,DHAMNAGAR,193,281,220,8,702
ORISSA,BHADRAK,TIHIDI,54,91,186,3,334
ORISSA,BOLANGIR,AGALPUR,0,0,6,1,7
ORISSA,BOLANGIR,BALANGIR,1,0,2,1,4
ORISSA,BOLANGIR,BANGOMUNDA,1,0,0,0,1
ORISSA,BOLANGIR,DEOGAON,0,0,13,1,14
ORISSA,BOLANGIR,GUDVELA,0,1,4,2,7
ORISSA,BOLANGIR,LOISINGHA,0,0,0,3,3
ORISSA,BOLANGIR,MURIBAHAL,0,0,1,0,1
ORISSA,BOLANGIR,PATNAGARH,0,0,1,0,1
ORISSA,BOLANGIR,SAINTALA,0,1,4,0,5
ORISSA,BOLANGIR,TUREIKELA,0,0,4,0,4
ORISSA,CUTTACK,ATHAGARH,0,1,1,0,2
ORISSA,CUTTACK,BADAMBA,0,1,0,0,1
ORISSA,CUTTACK,BARANGA,110,136,143,1,390
ORISSA,CUTTACK,CUTTACKSADAR,185,194,79,4,462
ORISSA,CUTTACK,DAMPADA,2,0,0,0,2
ORISSA,CUTTACK,KANTAPADA,220,187,118,3,528
ORISSA,CUTTACK,MAHANGA,235,214,82,18,549
ORISSA,CUTTACK,NIALI,230,293,275,8,806
ORISSA,CUTTACK,NISCHINTAKOILI,422,451,189,14,1076
ORISSA,CUTTACK,SALIPUR,277,268,128,10,683
ORISSA,CUTTACK,TANGI CHOUDWAR,11,2,4,0,17
ORISSA,DEOGARH,RIAMAL,0,1,0,0,1
ORISSA,DHENKANAL,BHUBAN,0,1,0,0,1
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,0,1,0,1
ORISSA,DHENKANAL,KANKADAHAD,0,0,3,0,3
ORISSA,DHENKANAL,SADAR,0,0,2,5,7
ORISSA,GAJAPATI,GUMMA,1,0,0,0,1
ORISSA,GAJAPATI,KASINAGAR,0,20,17,0,37
ORISSA,GAJAPATI,PARALAKHEMUNDI,14,47,32,0,93
ORISSA,GAJAPATI,RAYAGADA,0,0,3,0,3
ORISSA,GANJAM,ASKA,10,24,28,8,70
ORISSA,GANJAM,BELLAGUNTHA,4,6,2,2,14
ORISSA,GANJAM,BHANJANAGAR,0,0,3,0,3
ORISSA,GANJAM,CHHATRAPUR,13,74,86,5,178
ORISSA,GANJAM,CHIKETI,37,79,41,0,157
ORISSA,GANJAM,DHARAKOTE,10,17,2,0,29
ORISSA,GANJAM,DIGAPAHANDI,44,65,52,19,180
ORISSA,GANJAM,GANJAM,61,88,5,0,154
ORISSA,GANJAM,HINJILICUT,20,24,12,2,58
ORISSA,GANJAM,JAGANNATHPRASAD,0,1,3,0,4
ORISSA,GANJAM,KABISURYANAGAR,5,5,1,0,11
ORISSA,GANJAM,KUKUDAHANDI,0,1,1,0,2
ORISSA,GANJAM,PATRAPUR,1,39,33,5,78
ORISSA,GANJAM,POLASARA,4,5,1,0,10
ORISSA,GANJAM,PURUSOTTAMPUR,31,263,105,8,407
ORISSA,GANJAM,RANGEILUNDA,0,5,4,1,10
ORISSA,GANJAM,SANAKHEMUNDI,10,14,11,5,40
ORISSA,GANJAM,SHERAGAD,39,35,3,0,77
ORISSA,GANJAM,SORADA,0,1,0,0,1
ORISSA,JAGATSINGHPUR,BALIKUDA,270,267,98,10,645
ORISSA,JAGATSINGHPUR,BIRIDI,159,150,75,0,384
ORISSA,JAGATSINGHPUR,ERASAMA,63,117,82,95,357
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,331,335,99,0,765
ORISSA,JAGATSINGHPUR,KUJANG,84,137,105,10,336
ORISSA,JAGATSINGHPUR,NAUGAON,166,229,108,19,522
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,159,179,85,7,430
ORISSA,JAGATSINGHPUR,TIRTOL,176,260,84,0,520
ORISSA,JAJAPUR,BADACHANA,37,38,18,3,96
ORISSA,JAJAPUR,BARI,81,210,57,5,353
ORISSA,JAJAPUR,BINJHARPUR,214,205,238,13,670
ORISSA,JAJAPUR,DANAGADI,2,3,3,1,9
ORISSA,JAJAPUR,DASARATHPUR,126,216,69,0,411
ORISSA,JAJAPUR,DHARMASALA,18,61,18,8,105
ORISSA,JAJAPUR,JAJPUR,255,298,142,4,699
ORISSA,JAJAPUR,KOREI,26,146,223,17,412
ORISSA,JAJAPUR,RASULPUR,56,236,75,7,374
ORISSA,JAJAPUR,SUKINDA,0,1,1,0,2
ORISSA,JHARSUGUDA,JHARSUGUDA,0,0,1,0,1
ORISSA,JHARSUGUDA,LAIKERA,2,0,0,7,9
ORISSA,KALAHANDI,BHAWANIPATANA,0,1,4,3,8
ORISSA,KALAHANDI,JAIPATNA,0,0,0,1,1
ORISSA,KALAHANDI,JUNAGAD,0,3,4,1,8
ORISSA,KALAHANDI,KALAMPUR,0,0,3,0,3
ORISSA,KALAHANDI,KESINGA,0,0,1,0,1
ORISSA,KALAHANDI,KOKASARA,0,0,4,1,5
ORISSA,KALAHANDI,MADANPUR RAMAPUR,0,0,1,0,1
ORISSA,KALAHANDI,NARLA,0,2,9,0,11
ORISSA,KANDHAMAL,TUMUDIBANDHA,0,0,0,0,0
ORISSA,KENDRAPARA,AUL,10,15,24,1,50
ORISSA,KENDRAPARA,DERABISHI,126,197,126,3,452
ORISSA,KENDRAPARA,GARADPUR,71,81,104,1,257
ORISSA,KENDRAPARA,KENDRAPADA,7,33,28,1,69
ORISSA,KENDRAPARA,MAHAKALPADA,6,12,2,2,22
ORISSA,KENDRAPARA,MARSHAGHAI,47,30,12,2,91
ORISSA,KENDRAPARA,PATTAMUNDAI,20,103,95,0,218
ORISSA,KENDRAPARA,RAJKANIKA,0,1,3,0,4
ORISSA,KEONJHAR,ANANDPUR,19,54,15,1,89
ORISSA,KEONJHAR,GHASIPURA,17,47,24,0,88
ORISSA,KEONJHAR,GHATAGAON,0,0,1,0,1
ORISSA,KEONJHAR,HATADIHI,89,250,164,5,508
ORISSA,KEONJHAR,KEONJHAR SADAR,0,1,4,1,6
ORISSA,KEONJHAR,PATANA,0,1,0,0,1
ORISSA,KEONJHAR,SAHARPADA,0,0,0,0,0
ORISSA,KHURDA,BALIANTA,124,151,64,9,348
ORISSA,KHURDA,BALIPATANA,88,180,147,7,422
ORISSA,KHURDA,BHUBANESWAR,19,29,12,3,63
ORISSA,KHURDA,BOLAGARH,0,6,7,0,13
