-----
{
 "description": "The table refers to Block wise Potential Utilized through Dugwells. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.13.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Dugwells", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.13.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
KERALA,KOZHIKODE,KOZHIKKODE,1,0,312,44,357
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,0,1,20,2,23
KERALA,KOZHIKODE,KUNNAMANGALAM,1,1,1070,92,1163
KERALA,KOZHIKODE,KUNNUMEL,24,22,412,76,534
KERALA,KOZHIKODE,MELADI,21,18,160,28,227
KERALA,KOZHIKODE,PANTHALAYANI,3,1,142,18,163
KERALA,KOZHIKODE,PERAMBRA,13,15,245,55,328
KERALA,KOZHIKODE,QUILANDY,0,0,24,8,33
KERALA,KOZHIKODE,THODANNUR,0,16,181,94,291
KERALA,KOZHIKODE,THUNERI,30,6,181,36,254
KERALA,KOZHIKODE,VADAKARA,3,2,108,41,155
KERALA,KOZHIKODE,VADAKARA-999,0,0,36,2,38
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,305,19,324
KERALA,MALAPPURAM,AREACODE,0,8,334,74,415
KERALA,MALAPPURAM,KONDOTTY,33,73,275,153,534
KERALA,MALAPPURAM,KUTTIPPURAM,20,16,307,4,347
KERALA,MALAPPURAM,MALAPPURAM,87,87,295,112,582
KERALA,MALAPPURAM,MALAPURAM MUNI,10,6,47,8,71
KERALA,MALAPPURAM,MANJERI MUNI,75,7,93,55,231
KERALA,MALAPPURAM,MANKADA,161,149,468,100,878
KERALA,MALAPPURAM,NILAMBOOR,12,12,165,15,205
KERALA,MALAPPURAM,PERINTHALMANNA,132,92,232,102,559
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,18,10,54,3,85
KERALA,MALAPPURAM,PONNANI,36,31,113,0,180
KERALA,MALAPPURAM,PONNANI MUNI,0,0,60,0,60
KERALA,MALAPPURAM,THANUR,49,62,397,33,541
KERALA,MALAPPURAM,THIRUR,73,138,305,66,582
KERALA,MALAPPURAM,THIRURANGADI,29,31,246,119,425
KERALA,MALAPPURAM,TIRUR MUNI,7,7,62,61,137
KERALA,MALAPPURAM,VENGARA,83,58,299,14,454
KERALA,MALAPPURAM,WANDOOR,104,164,305,116,689
KERALA,PALAKKAD,ALATHUR,240,149,219,9,616
KERALA,PALAKKAD,ATTAPPADY,33,44,60,35,173
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,15,14,43,11,82
KERALA,PALAKKAD,CHITUR,512,355,494,110,1470
KERALA,PALAKKAD,KOLLENGODE,256,220,42,3,521
KERALA,PALAKKAD,KUZHALMANNAM,208,195,222,7,633
KERALA,PALAKKAD,MALAMPUZHA,381,320,110,32,844
KERALA,PALAKKAD,MANNARKKAD,123,93,205,233,654
KERALA,PALAKKAD,NENMARA,153,131,125,17,426
KERALA,PALAKKAD,OTTAPPALAM,132,131,228,0,491
KERALA,PALAKKAD,OTTAPPALAM MUNI,74,46,40,14,174
KERALA,PALAKKAD,PALAKKAD,140,75,40,15,269
KERALA,PALAKKAD,PALAKKAD MUNI,11,11,9,1,33
KERALA,PALAKKAD,PATTAMBI,232,604,311,147,1293
KERALA,PALAKKAD,SHORANNUR MUNI,32,28,0,3,63
KERALA,PALAKKAD,SREEKRISHNAPURAM,175,114,273,0,562
KERALA,PALAKKAD,THRITHALA,190,181,120,14,505
KERALA,PATHANAMTHITTA,ADOOR MUNI,22,22,20,0,65
KERALA,PATHANAMTHITTA,ELANTHUR,2,2,112,4,120
KERALA,PATHANAMTHITTA,KOIPURAM,1,7,166,46,220
KERALA,PATHANAMTHITTA,KONNI,1,0,160,1,161
KERALA,PATHANAMTHITTA,KULANADA,0,5,100,33,138
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,5,205,246,456
KERALA,PATHANAMTHITTA,PANDALAM,21,29,98,30,179
KERALA,PATHANAMTHITTA,PARAKKODE,2,2,262,215,481
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,22,0,22
KERALA,PATHANAMTHITTA,PULIKEEZHU,0,1,99,13,114
KERALA,PATHANAMTHITTA,RANNI,1,0,233,13,247
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,14,1,14
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,95,100,171,78,444
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,0,6,6,12
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,14,13,147,120,293
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,0,0,98,161,260
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,140,106,73,83,402
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,0,0,113,118,231
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,0,0,16,13,29
KERALA,THIRUVANANTHAPURAM,NEMOM,212,160,297,84,752
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,0,0,51,31,82
KERALA,THIRUVANANTHAPURAM,PARASSALA,8,104,182,76,370
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,7,19,152,61,239
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,82,37,128,100,347
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,0,0,0,55,55
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,28,17,275,98,418
KERALA,THIRUVANANTHAPURAM,VARKALA,17,19,139,52,227
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,0,0,9,0,9
KERALA,THIRUVANANTHAPURAM,VELLANADU,13,30,258,111,411
KERALA,THRISSUR,ANTHIKKAD,0,0,603,4,607
KERALA,THRISSUR,CHALAKKUDY,230,211,454,698,1593
KERALA,THRISSUR,CHALAKUDY MUNI,209,209,198,0,616
KERALA,THRISSUR,CHAVAKKAD,0,21,857,9,887
KERALA,THRISSUR,CHAVAKKAD MUNI,0,0,87,0,87
KERALA,THRISSUR,CHERPU,0,20,714,6,740
KERALA,THRISSUR,CHOWANNUR,6,5,656,0,667
KERALA,THRISSUR,GURUVAYOOR MUNI,0,0,58,0,58
KERALA,THRISSUR,IRINJALAKKUDA,66,105,658,164,992
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,126,0,126
KERALA,THRISSUR,KODAKARA,112,184,1202,502,1999
KERALA,THRISSUR,KODUNGALLUR,0,0,228,0,229
KERALA,THRISSUR,KODUNGALLUR MUNI,0,0,56,0,56
KERALA,THRISSUR,KUNNAMKULAM MUNI,0,0,216,0,216
KERALA,THRISSUR,MALA,4,66,534,1727,2332
KERALA,THRISSUR,MATHILAKOM,5,3,447,8,463
KERALA,THRISSUR,MULLASSERY,4,0,580,11,595
KERALA,THRISSUR,OLLUKKARA,53,53,906,19,1031
KERALA,THRISSUR,PAZHAYANNUR,284,285,215,765,1550
KERALA,THRISSUR,PUZHAKKAL,1,5,1320,23,1349
KERALA,THRISSUR,THALIKULAM,0,0,339,20,360
KERALA,THRISSUR,THRISSUR CORPORATION,0,0,635,1,636
KERALA,THRISSUR,VADAKKANCHERRY,257,243,663,396,1559
KERALA,THRISSUR,VELLANGALLUR,3,12,334,314,663
KERALA,WAYANAD,KALPETTA,30,14,104,6,154
KERALA,WAYANAD,KALPETTA MUNI,0,0,3,1,3
KERALA,WAYANAD,MANANTHAVADI,25,6,149,0,180
KERALA,WAYANAD,SULTHANBATHERI,473,266,57,46,841
MADHYA PRADESH,BALAGHAT,BAIHAR,62,27,0,0,89
MADHYA PRADESH,BALAGHAT,BALAGHAT,1470,1220,12,0,2703
MADHYA PRADESH,BALAGHAT,BIRSA,43,40,0,0,83
MADHYA PRADESH,BALAGHAT,KATANGI,2879,663,449,35,4026
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,4133,571,130,14,4848
MADHYA PRADESH,BALAGHAT,KIRNAPUR,2459,1541,47,78,4125
MADHYA PRADESH,BALAGHAT,LALBURRA,1730,874,9,0,2614
MADHYA PRADESH,BALAGHAT,LANJI,1185,40,3,0,1228
MADHYA PRADESH,BALAGHAT,PARASWADA,139,128,0,0,267
MADHYA PRADESH,BALAGHAT,WARASEONI,1117,282,12,4,1416
MADHYA PRADESH,BARWANI,BARWANI,943,485,0,0,1427
MADHYA PRADESH,BARWANI,NIWALI,55,138,0,0,192
MADHYA PRADESH,BARWANI,PANSEMAL,1135,643,1,0,1780
MADHYA PRADESH,BARWANI,PATI,396,407,0,0,804
MADHYA PRADESH,BARWANI,RAJPUR,3485,1196,0,0,4680
MADHYA PRADESH,BARWANI,SENDHWA,1711,1491,0,0,3201
MADHYA PRADESH,BARWANI,THIKRI,2580,798,265,0,3643
MADHYA PRADESH,BETUL,AMLA,582,6073,390,15,7060
MADHYA PRADESH,BETUL,ATHNER,2973,2776,2,0,5751
MADHYA PRADESH,BETUL,BETUL,702,10356,432,4,11494
MADHYA PRADESH,BETUL,BHAINSDEHI,43,1452,31,0,1526
MADHYA PRADESH,BETUL,BHIMPURA,6,2142,0,0,2148
MADHYA PRADESH,BETUL,CHICHOLI,79,3921,1,0,4001
MADHYA PRADESH,BETUL,GHODA DONGRI,30,2998,86,1,3115
MADHYA PRADESH,BETUL,MULTAI,219,2723,96,0,3039
MADHYA PRADESH,BETUL,PRABHAT PATTAN,604,2300,154,0,3058
MADHYA PRADESH,BETUL,SHAHPUR,12,1961,19,3,1996
MADHYA PRADESH,BHIND,ATER,898,13831,0,0,14730
MADHYA PRADESH,BHIND,BHIND,211,6306,65,0,6581
MADHYA PRADESH,BHIND,GOHAD,769,3726,31,1,4527
MADHYA PRADESH,BHIND,LAHAR,72,8954,15,2,9043
MADHYA PRADESH,BHIND,MEHAGOAN,507,11816,0,0,12323
MADHYA PRADESH,BHIND,ROUN(MIHONA),23,3432,1,53,3509
MADHYA PRADESH,BHOPAL,BERASIA,15,42423,8,0,42446
MADHYA PRADESH,BHOPAL,FUNDA,8,4711,10,13,4743
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,0,12579,0,0,12579
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,12694,0,0,12694
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,2649,0,0,2649
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,20,25924,47,0,25991
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,1086,0,0,1086
MADHYA PRADESH,CHHATARPUR,LAUNDI,38,10118,0,5,10160
MADHYA PRADESH,CHHATARPUR,NOWGONG,77,28039,0,0,28117
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,77786,0,0,77786
MADHYA PRADESH,CHHINDWARA,AMARWADA,174,8374,364,3,8916
MADHYA PRADESH,CHHINDWARA,BICHHUA,33,3389,84,4,3509
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,691,9164,817,6,10678
MADHYA PRADESH,CHHINDWARA,CHOURAI,849,16428,2535,6,19819
MADHYA PRADESH,CHHINDWARA,HARAI,8,5939,0,0,5947
MADHYA PRADESH,CHHINDWARA,JAMAI,7,2333,39,0,2378
MADHYA PRADESH,CHHINDWARA,MOHKHED,692,7385,107,1,8185
MADHYA PRADESH,CHHINDWARA,PANDHURANA,4274,3989,252,0,8515
MADHYA PRADESH,CHHINDWARA,PARASIA,451,5553,6,0,6010
MADHYA PRADESH,CHHINDWARA,SAUSAR,1833,2613,19,1,4465
MADHYA PRADESH,CHHINDWARA,TAMIA,4,712,6,0,722
MADHYA PRADESH,DAMOH,BATIYAGHAR,1,5236,0,0,5237
MADHYA PRADESH,DAMOH,DAMOH,213,52154,11,1,52380
MADHYA PRADESH,DAMOH,HATTA,0,1951,0,0,1951
MADHYA PRADESH,DAMOH,JABERA,30,1608,0,0,1638
MADHYA PRADESH,DAMOH,PATERA,1,2520,0,0,2521
MADHYA PRADESH,DAMOH,PATHARIA,0,4066,0,0,4066
MADHYA PRADESH,DAMOH,TENDUKHEDA,0,1501,3,0,1504
MADHYA PRADESH,DATIA,BHANDER,13,8596,0,0,8609
MADHYA PRADESH,DATIA,DATIA,1867,24313,117,1,26298
MADHYA PRADESH,DATIA,SEONDHA,1922,15484,228,11,17646
MADHYA PRADESH,DEWAS,BAGLEE,1397,8254,226,5,9881
MADHYA PRADESH,DEWAS,DEWAS,71,6707,16,0,6794
MADHYA PRADESH,DEWAS,KANNOD,42,20817,1,0,20860
MADHYA PRADESH,DEWAS,KHATEGAON,17,6723,3,0,6743
MADHYA PRADESH,DEWAS,SONKUCH,29,3854,355,0,4238
MADHYA PRADESH,DEWAS,TONKHURD,5,3986,53,0,4045
MADHYA PRADESH,DHAR,BADNAWER,589,1137,2,0,1727
MADHYA PRADESH,DHAR,BAGH,28,42,1,2,72
MADHYA PRADESH,DHAR,DAHI,20,50,4,0,74
MADHYA PRADESH,DHAR,DHAR,0,72,0,0,72
MADHYA PRADESH,DHAR,DHARAMPURI,1792,335,2,0,2129
MADHYA PRADESH,DHAR,GANDHWANI,140,172,1,0,312
MADHYA PRADESH,DHAR,KUKSHI,176,39,0,1,216
MADHYA PRADESH,DHAR,MANAWAR,2834,578,1,0,3413
MADHYA PRADESH,DHAR,NALACHHA,0,317,0,0,317
MADHYA PRADESH,DHAR,NISARPUR,474,135,0,0,610
MADHYA PRADESH,DHAR,SARDARPUR,996,1284,5,0,2284
MADHYA PRADESH,DHAR,TIRLA,2,99,0,0,100
MADHYA PRADESH,DHAR,UMARBAN,282,132,0,0,414
MADHYA PRADESH,DINDORI,AMARPUR,0,1,1,0,2
MADHYA PRADESH,DINDORI,BAJAG,0,1,0,0,1
MADHYA PRADESH,DINDORI,DINDORI,0,8,0,0,8
MADHYA PRADESH,DINDORI,KARANJIYA,0,2,0,0,2
MADHYA PRADESH,DINDORI,SAMNAPUR,1,33,0,0,34
MADHYA PRADESH,DINDORI,SHAHPURA,0,10,0,0,10
MADHYA PRADESH,GUNA,ARON,58,923,57,0,1038
MADHYA PRADESH,GUNA,ASHOKNAGAR,0,10831,0,0,10831
MADHYA PRADESH,GUNA,BAMORI,25,1365,0,0,1390
MADHYA PRADESH,GUNA,CHANCHODA,0,17453,0,0,17453
MADHYA PRADESH,GUNA,CHANDERI,9,1701,0,0,1710
MADHYA PRADESH,GUNA,EHSAGADH,0,3017,0,0,3017
MADHYA PRADESH,GUNA,GUNA,6,16543,0,0,16549
MADHYA PRADESH,GUNA,MUNGAWALI,0,4232,0,0,4232
MADHYA PRADESH,GUNA,RAGHOGARH,0,15056,4,0,15060
MADHYA PRADESH,GWALIOR,BHITARWAR,1206,6322,2,7,7537
MADHYA PRADESH,GWALIOR,DABRA,1141,4702,0,0,5844
MADHYA PRADESH,GWALIOR,GHATIGAWAN,1257,4815,9,6,6086
MADHYA PRADESH,GWALIOR,MORAR,674,8130,13,0,8817
MADHYA PRADESH,HARDA,HARDA,0,4991,0,0,4991
MADHYA PRADESH,HARDA,KHIRKIYA,56,14806,0,0,14861
MADHYA PRADESH,HARDA,TIMARNI,0,7786,0,0,7786
MADHYA PRADESH,HOSHANGABAD,BABAI,308,8478,0,0,8786
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,74,93224,31,24,93353
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,13,4767,2,0,4782
MADHYA PRADESH,HOSHANGABAD,KESLA,0,2283,1,0,2284
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,3,4960,0,0,4963
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,88,9501,6,0,9595
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,5,2572,9,0,2587
MADHYA PRADESH,INDORE,DEPAL PUR,1,1110,504,2,1616
MADHYA PRADESH,INDORE,INDORE,27,4687,2,0,4716
MADHYA PRADESH,INDORE,MHOW,45,9424,958,0,10428
MADHYA PRADESH,INDORE,SANWER,2,196,4,0,202
MADHYA PRADESH,JABALPUR,BARGI,1782,13888,17,4,15691
MADHYA PRADESH,JABALPUR,KUNDAM,15,578,0,10,603
MADHYA PRADESH,JABALPUR,MAJHOLI,2,2393,18,0,2414
MADHYA PRADESH,JABALPUR,PANAGAR,28,1516,2,1,1547
MADHYA PRADESH,JABALPUR,PATAN,34,386,0,8,427
MADHYA PRADESH,JABALPUR,SHAHPURA,5,5636,0,0,5641
MADHYA PRADESH,JABALPUR,SIHORA,327,3402,8,11,3748
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,87,0,0,87
MADHYA PRADESH,JHABUA,BHABHARA,1,34,0,0,36
MADHYA PRADESH,JHABUA,JHABUA,0,6,0,0,6
MADHYA PRADESH,JHABUA,JOBAT,28,87,4,0,119
MADHYA PRADESH,JHABUA,KATTHIWADA,21,281,0,0,303
MADHYA PRADESH,JHABUA,MEGHNAGAR,8,63,0,0,71
MADHYA PRADESH,JHABUA,PETLAWAD,1626,248,0,0,1873
MADHYA PRADESH,JHABUA,RAMA,8,147,0,0,155
MADHYA PRADESH,JHABUA,RANAPUR,1,15,0,0,16
MADHYA PRADESH,JHABUA,SONDWA,9,143,0,0,152
MADHYA PRADESH,JHABUA,THANDLA,306,223,0,0,529
MADHYA PRADESH,JHABUA,UDAIGARH,19,55,0,0,74
MADHYA PRADESH,KATNI,BADWARA,309,4726,0,0,5036
MADHYA PRADESH,KATNI,BAHORIBAND,1152,4150,14,6,5322
MADHYA PRADESH,KATNI,DHIMAR KHERA,191,2229,0,5,2425
MADHYA PRADESH,KATNI,KATNI,436,3028,14,0,3478
MADHYA PRADESH,KATNI,RITHI,101,1647,8,0,1757
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,250,4278,21,1,4550
MADHYA PRADESH,KHANDWA,BALADI,1839,2060,4,0,3903
MADHYA PRADESH,KHANDWA,BURHANPUR,2518,3107,6166,74,11865
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,1902,412,33,0,2348
MADHYA PRADESH,KHANDWA,HARSOOD,929,2742,13,0,3685
MADHYA PRADESH,KHANDWA,KHAKNAR,3052,2814,4658,34,10558
MADHYA PRADESH,KHANDWA,KHALWA,812,5469,7,2,6290
MADHYA PRADESH,KHANDWA,KHANDWA,1864,1472,69,2,3408
MADHYA PRADESH,KHANDWA,PANDHANA,2951,4702,118,10,7781
MADHYA PRADESH,KHANDWA,PUNASA,4081,2211,11,1,6303
MADHYA PRADESH,KHARGONE,BARWAHA,14848,3544,2,0,18394
MADHYA PRADESH,KHARGONE,BHAGWANPURA,2085,1072,2,0,3159
MADHYA PRADESH,KHARGONE,BHIKANGAON,5357,399,0,0,5756
MADHYA PRADESH,KHARGONE,GOGAWA,5778,1419,0,0,7197
MADHYA PRADESH,KHARGONE,KASRAWAD,6103,1615,130,3,7852
MADHYA PRADESH,KHARGONE,KHARGONE,5837,1321,5,0,7163
MADHYA PRADESH,KHARGONE,MAHESHWAR,7019,2448,14,1,9482
MADHYA PRADESH,KHARGONE,SEGOAN,2665,1004,0,0,3668
MADHYA PRADESH,KHARGONE,ZIRNYA,2296,974,1,0,3271
MADHYA PRADESH,MANDLA,BICHHIA,714,257,1,0,972
MADHYA PRADESH,MANDLA,BIJADANDI,0,13,0,0,13
MADHYA PRADESH,MANDLA,GHUGHRI,0,7,0,0,7
MADHYA PRADESH,MANDLA,MANDLA,601,457,221,0,1279
MADHYA PRADESH,MANDLA,MAWAI,0,9,0,0,9
MADHYA PRADESH,MANDLA,MOHGAON,1,87,3,2,93
MADHYA PRADESH,MANDLA,NAINPUR,74,319,26,0,419
MADHYA PRADESH,MANDLA,NARAYANGANJ,0,68,0,0,68
MADHYA PRADESH,MANDLA,NIVAS,0,77,0,0,77
MADHYA PRADESH,MANDSAUR,BHANPURA,61,6558,262,1,6882
MADHYA PRADESH,MANDSAUR,GAROTH,347,8563,852,11,9774
MADHYA PRADESH,MANDSAUR,MALHARGAR,107,6362,31,0,6500
MADHYA PRADESH,MANDSAUR,MANDSAUR,219,9332,13,0,9564
MADHYA PRADESH,MANDSAUR,SITAMAU,105,8908,52,2,9067
MADHYA PRADESH,MORENA,AMBAH,0,15603,0,0,15603
MADHYA PRADESH,MORENA,JOURA,20,8781,1,16,8817
MADHYA PRADESH,MORENA,KAILARAS,1387,5243,16,56,6702
MADHYA PRADESH,MORENA,MORENA,212,16543,18,30,16804
MADHYA PRADESH,MORENA,PAHARGARH,0,2384,0,0,2384
MADHYA PRADESH,MORENA,PORSA,11,13092,890,0,13993
MADHYA PRADESH,MORENA,SABALGARH,283,3915,4,0,4202
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,392,7593,118,69,8172
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,228,8072,201,19,8519
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,3,2870,21,0,2895
MADHYA PRADESH,NARSINGHPUR,KARELI,29,1006,0,0,1035
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,14,3387,37,3,3442
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,12,9458,352,0,9823
MADHYA PRADESH,NEEMUCH,JAWAD,501,12059,10,1,12572
MADHYA PRADESH,NEEMUCH,MANASA,473,7415,82,0,7969
MADHYA PRADESH,NEEMUCH,NEEMUCH,44,8767,10,0,8821
MADHYA PRADESH,PANNA,AJAYGARH,515,6110,12,17,6654
MADHYA PRADESH,PANNA,GUNOUR,0,1762,0,0,1762
MADHYA PRADESH,PANNA,PANNA,128,1912,1,0,2041
MADHYA PRADESH,PANNA,PAWAI,0,1662,0,0,1662
MADHYA PRADESH,PANNA,SHAHNAGAR,0,870,0,0,870
MADHYA PRADESH,RAISEN,ABDULLA GANJ,0,773,0,0,773
MADHYA PRADESH,RAISEN,BADI,0,3786,0,0,3786
MADHYA PRADESH,RAISEN,BEGAMGANJ,0,4310,0,0,4310
MADHYA PRADESH,RAISEN,GAIRATGANJ,2,2582,0,0,2584
MADHYA PRADESH,RAISEN,SANCHI,0,1010,0,0,1010
MADHYA PRADESH,RAISEN,SILVANI,0,3269,0,0,3269
MADHYA PRADESH,RAISEN,UDAYPURA,0,6763,0,0,6763
MADHYA PRADESH,RAJGARH,BIAORA,54,15686,39,0,15779
MADHYA PRADESH,RAJGARH,KHILCHIPUR,30,5828,5,0,5863
MADHYA PRADESH,RAJGARH,NARSINGARH,222,14407,15,0,14644
MADHYA PRADESH,RAJGARH,RAJGARH,1,6602,19,15,6637
MADHYA PRADESH,RAJGARH,SARANGPUR,10,7907,13,2,7932
MADHYA PRADESH,RAJGARH,ZEERAPUR],79,11815,4,0,11898
MADHYA PRADESH,RATLAM,ALOT,39,3283,4,5,3331
MADHYA PRADESH,RATLAM,BAJNA,9,281,0,0,290
MADHYA PRADESH,RATLAM,JAORA,278,4441,13,20,4752
MADHYA PRADESH,RATLAM,PIPLODA,291,2841,4,6,3142
MADHYA PRADESH,RATLAM,RATLAM,2412,2403,16,11,4842
MADHYA PRADESH,RATLAM,SAILANA,125,1072,1,1,1199
MADHYA PRADESH,REWA,GANGEO,22,1189,0,1,1211
MADHYA PRADESH,REWA,HANUMANA,740,1886,0,0,2626
MADHYA PRADESH,REWA,JAWA,240,4985,16,0,5241
MADHYA PRADESH,REWA,MAUGANJ,152,390,0,0,542
MADHYA PRADESH,REWA,NAIGARHI,62,1033,0,0,1096
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,32,1531,5,1,1569
MADHYA PRADESH,REWA,REWA,240,2044,106,0,2391
MADHYA PRADESH,REWA,SIRMOUR,64,3669,2,10,3744
MADHYA PRADESH,REWA,TEONTHER,900,4587,1,4,5491
MADHYA PRADESH,SAGAR,BANDA,10,6978,0,0,6988
MADHYA PRADESH,SAGAR,BINA,0,3239,0,0,3239
MADHYA PRADESH,SAGAR,DEORI,0,8035,16,0,8052
MADHYA PRADESH,SAGAR,JAISINAGAR,3,7559,1,1,7564
MADHYA PRADESH,SAGAR,KESLI,1,6480,0,0,6481
MADHYA PRADESH,SAGAR,KHURAI,2,5712,0,0,5714
MADHYA PRADESH,SAGAR,MALTHONE,0,3960,2,0,3962
MADHYA PRADESH,SAGAR,RAHATGARH,2,8098,0,0,8101
MADHYA PRADESH,SAGAR,REHLI,12,9645,0,0,9657
MADHYA PRADESH,SAGAR,SAGAR,1,11520,4,0,11524
MADHYA PRADESH,SAGAR,SHAHGARH,0,2483,0,0,2483
MADHYA PRADESH,SATNA,AMARPATAN,45,2010,8,7,2070
MADHYA PRADESH,SATNA,MAIHAR,0,5310,19,0,5329
MADHYA PRADESH,SATNA,MAJHAGAWAN,9,5052,1,0,5062
MADHYA PRADESH,SATNA,NAGOD,6,4134,1,0,4140
MADHYA PRADESH,SATNA,RAMNAGER,0,2716,0,0,2716
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,0,3381,3,5,3388
MADHYA PRADESH,SATNA,SOHAWAL,0,2537,2,0,2539
MADHYA PRADESH,SATNA,UCHEHARA,56,6866,116,14,7053
MADHYA PRADESH,SEHORE,ASHTA,87,4526,562,4,5180
MADHYA PRADESH,SEHORE,BUDHNI,0,7704,0,0,7704
MADHYA PRADESH,SEHORE,ICHAWAR,371,2229,113,2,2715
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,12287,0,0,12287
MADHYA PRADESH,SEHORE,SEHORE,91,21963,107,5,22166
MADHYA PRADESH,SEONI,BARGHAT,2869,882,5,7,3763
MADHYA PRADESH,SEONI,CHHAPARA,28,5485,0,1,5513
MADHYA PRADESH,SEONI,DHANORA,2,979,0,2,984
MADHYA PRADESH,SEONI,GHANSOR,0,676,0,0,676
MADHYA PRADESH,SEONI,KEOLARI,3913,1278,38,2,5232
MADHYA PRADESH,SEONI,KURAI,1455,1959,5,40,3458
MADHYA PRADESH,SEONI,LAKHNADON,41,4037,1,0,4080
MADHYA PRADESH,SEONI,SEONI,1983,22614,14,248,24859
MADHYA PRADESH,SHAHDOL,ANUPPUR,0,49,0,0,49
MADHYA PRADESH,SHAHDOL,BEOHARI,0,775,0,0,775
MADHYA PRADESH,SHAHDOL,BURHAR,3,53,0,0,56
MADHYA PRADESH,SHAHDOL,GOHPARU,0,36,0,0,36
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,726,0,0,726
MADHYA PRADESH,SHAHDOL,JAITHARI,23,758,0,0,781
MADHYA PRADESH,SHAHDOL,KOTMA,0,18,0,0,18
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,0,26,0,0,26
MADHYA PRADESH,SHAHDOL,SOHAGPUR,0,351,1,0,352
MADHYA PRADESH,SHAJAPUR,AGAR,8,5186,133,0,5326
MADHYA PRADESH,SHAJAPUR,BAROD,4,4390,2,0,4396
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,44,7427,72,11,7555
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,23,7560,15,0,7598
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,2995,1,5,3001
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,1,8149,14,0,8165
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,15,5669,6,0,5690
MADHYA PRADESH,SHAJAPUR,SUSNER,34,8190,2,0,8227
MADHYA PRADESH,SHEOPUR,KARHAL,0,172,0,0,172
MADHYA PRADESH,SHEOPUR,SHEOPUR,0,1523,0,0,1523
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,6817,0,0,6817
MADHYA PRADESH,SHIVPURI,BADARWAS,0,5614,0,0,5614
MADHYA PRADESH,SHIVPURI,KARERA,15,9574,0,198,9787
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,41,18208,0,0,18249
MADHYA PRADESH,SHIVPURI,KOLARAS,0,6501,0,0,6501
