-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
KARNATAKA,Uttara Kannada,HALIYAL,2,0,0,0,2
KARNATAKA,Uttara Kannada,HONAVAR,4183,225,64,0,4472
KARNATAKA,Uttara Kannada,KARWAR,2588,38,13,0,2639
KARNATAKA,Uttara Kannada,KUMTA,3516,162,85,15,3778
KARNATAKA,Uttara Kannada,MUNDGOD,9,23,19,0,51
KARNATAKA,Uttara Kannada,SIDDAPUR,870,131,36,0,1037
KARNATAKA,Uttara Kannada,SIRSI,1890,598,139,1,2628
KARNATAKA,Uttara Kannada,SUPA,3,8,1,0,12
KARNATAKA,Uttara Kannada,YELLAPUR,783,219,69,0,1071
KERALA,ALAPPUZHA,ALAPPUZHA,30,0,0,0,30
KERALA,ALAPPUZHA,AMBALAPUZHA,34,1,0,0,35
KERALA,ALAPPUZHA,ARYAD,139,0,0,0,139
KERALA,ALAPPUZHA,BHARANICAVU,1076,6,0,0,1082
KERALA,ALAPPUZHA,CHEMBAKULAM,54,1,0,0,55
KERALA,ALAPPUZHA,CHENGANNUR,1401,59,1,0,1461
KERALA,ALAPPUZHA,CHENGANNUR-999,90,0,0,0,90
KERALA,ALAPPUZHA,CHERTHALA,18,0,0,0,18
KERALA,ALAPPUZHA,HARIPAD,480,8,2,0,490
KERALA,ALAPPUZHA,KANJIKUZHY,182,0,0,0,182
KERALA,ALAPPUZHA,KAYAMKULAM,58,2,0,0,60
KERALA,ALAPPUZHA,MAVELIKARA,450,4,0,0,454
KERALA,ALAPPUZHA,MAVELIKKARA,16,2,0,0,18
KERALA,ALAPPUZHA,MUTHUKULAMD,208,17,0,0,225
KERALA,ALAPPUZHA,PATTANAKKAD,166,3,0,1,170
KERALA,ALAPPUZHA,THYCATTUSSERY,162,15,0,0,177
KERALA,ALAPPUZHA,VELIYANADU,20,2,1,0,23
KERALA,ERANAKULAM,ALANGAD,821,11,0,0,832
KERALA,ERANAKULAM,ALUVA,69,0,0,0,69
KERALA,ERANAKULAM,ANGALAMALY,2627,184,21,0,2832
KERALA,ERANAKULAM,ANGAMALY,229,29,0,0,258
KERALA,ERANAKULAM,EDAPPALY,153,0,0,0,153
KERALA,ERANAKULAM,KALAMASSERY,67,1,15,0,83
KERALA,ERANAKULAM,KOCHI CORPORATION,141,1,1,0,143
KERALA,ERANAKULAM,KOOVAPPADY,814,119,2,1,936
KERALA,ERANAKULAM,KOTHAMANGALAM,1074,175,7,0,1256
KERALA,ERANAKULAM,KOTHAMANGALAM-999,227,25,2,0,254
KERALA,ERANAKULAM,MOOVATTUPUZHA,883,164,7,0,1054
KERALA,ERANAKULAM,MULANTHURUTHY,759,39,4,0,802
KERALA,ERANAKULAM,MUVATTUPUZHA,100,11,3,0,114
KERALA,ERANAKULAM,NORTH PARUR,414,4,0,0,418
KERALA,ERANAKULAM,PALLURUTHY,33,0,0,0,33
KERALA,ERANAKULAM,PAMPAKUDA,1397,352,13,0,1762
KERALA,ERANAKULAM,PARAKADAVU,857,55,5,0,917
KERALA,ERANAKULAM,PARAVOOR,1534,19,2,0,1555
KERALA,ERANAKULAM,PERUMBAVOOR,58,0,0,0,58
KERALA,ERANAKULAM,THIPPUNITHURA,372,2,0,0,374
KERALA,ERANAKULAM,VADAVUKODE,1218,49,2,0,1269
KERALA,ERANAKULAM,VAZHAKULAM,1954,38,11,3,2006
KERALA,ERANAKULAM,VYPEEN,279,7,0,0,286
KERALA,ERANAKULAM,VYTILLA,102,0,0,0,102
KERALA,IDDUKKI,ADIMALI,666,243,12,1,922
KERALA,IDDUKKI,AZHUTHA,363,188,46,1,598
KERALA,IDDUKKI,DEVIKULAM,240,76,41,2,359
KERALA,IDDUKKI,ELAMDESAM,540,274,20,0,834
KERALA,IDDUKKI,IDUKKI,94,61,39,0,194
KERALA,IDDUKKI,KATTAPPANA,731,57,3,0,791
KERALA,IDDUKKI,NEDUMKANDAM,471,207,84,27,789
KERALA,IDDUKKI,THODUPUZHA,689,204,41,0,934
KERALA,IDDUKKI,THODUPUZHA MUNICIP,55,14,4,0,73
KERALA,KANNUR,EDAKKAD,1727,22,7,0,1756
KERALA,KANNUR,IRIKKUR,1175,228,2,1,1406
KERALA,KANNUR,IRITTY,538,231,9,0,778
KERALA,KANNUR,KANNUR,610,7,0,0,617
KERALA,KANNUR,KANNUR MUNI,30,0,0,0,30
KERALA,KANNUR,KOOTHUPARAMBA,147,3,0,0,150
KERALA,KANNUR,KUTHUPARAMBA,1059,15,0,0,1074
KERALA,KANNUR,MATTANNUR,120,25,5,0,150
KERALA,KANNUR,PAYYANNUR,2960,318,30,0,3308
KERALA,KANNUR,PAYYANNUR-999,498,21,0,0,519
KERALA,KANNUR,PERAVOOR,1619,329,28,0,1976
KERALA,KANNUR,THALASSERY,927,8,0,0,935
KERALA,KANNUR,THALASSERY-999,179,0,0,0,179
KERALA,KANNUR,THALIPARAMBA,1707,184,9,0,1900
KERALA,KANNUR,THALIPARAMBA-999,270,9,0,1,280
KERALA,KASARAGODE,KANHANGAD,1317,97,9,1,1424
KERALA,KASARAGODE,KANHANGAD MUNICIP,105,0,0,0,105
KERALA,KASARAGODE,KASARAGODE,1230,321,13,2,1566
KERALA,KASARAGODE,KASARAGODE MUNICIP,72,28,0,0,100
KERALA,KASARAGODE,MANJESWARAM,1065,297,32,0,1394
KERALA,KASARAGODE,NEELESWARAM,1986,194,11,4,2195
KERALA,KOLLAM,ANCHAL,370,7,0,0,377
KERALA,KOLLAM,ANCHALAMOODU,257,2,0,0,259
KERALA,KOLLAM,CHADAYAMANGALAM,725,13,2,0,740
KERALA,KOLLAM,CHAVARA,355,15,0,0,370
KERALA,KOLLAM,CHITTUMALA,427,13,5,1,446
KERALA,KOLLAM,ITHIKKARA,569,2,0,0,571
KERALA,KOLLAM,KARUNAGAPPALLY,239,0,0,0,239
KERALA,KOLLAM,KOLLAM CORPORATION,355,4,1,0,360
KERALA,KOLLAM,KOTTARAKKARA,479,15,0,1,495
KERALA,KOLLAM,MUKHATHALA,300,1,0,0,301
KERALA,KOLLAM,OCHIRA,265,6,0,0,271
KERALA,KOLLAM,PARAVOOR,99,5,0,0,104
KERALA,KOLLAM,PATHANAPURAM,642,15,0,1,658
KERALA,KOLLAM,PUNALUR,35,2,0,0,37
KERALA,KOLLAM,SASTHAMCOTTA,436,22,0,0,458
KERALA,KOLLAM,VETTIKKAVALA,413,3,0,0,416
KERALA,KOTTAYAM,CHANGANASSERY,5,0,0,0,5
KERALA,KOTTAYAM,ERATTUPETTAH,1020,153,37,0,1210
KERALA,KOTTAYAM,ETTUMANOOR,807,49,4,3,863
KERALA,KOTTAYAM,KADUTHURUTHY,1126,41,4,0,1171
KERALA,KOTTAYAM,KANJIRAPPALY,927,96,49,0,1072
KERALA,KOTTAYAM,KOTTAYAM MUNI,19,1,1,0,21
KERALA,KOTTAYAM,LALAM,740,61,6,0,807
KERALA,KOTTAYAM,MADAPPALLY,676,37,13,0,726
KERALA,KOTTAYAM,PALA,132,3,0,0,135
KERALA,KOTTAYAM,PALLAM,713,60,14,0,787
KERALA,KOTTAYAM,PAMPADY,693,266,18,2,979
KERALA,KOTTAYAM,UZHAVOOR,1322,119,9,0,1450
KERALA,KOTTAYAM,VAIKOM,787,34,2,1,824
KERALA,KOTTAYAM,VAIKOM-999,151,5,0,0,156
KERALA,KOTTAYAM,VAZHOOR,399,174,21,0,594
KERALA,KOZHIKODE,BALUSSERY,1377,96,4,1,1478
KERALA,KOZHIKODE,CHELANNUR,1228,6,1,1,1236
KERALA,KOZHIKODE,KODUVALLY,1236,99,5,0,1340
KERALA,KOZHIKODE,KOZHIKKODE,1206,24,4,0,1234
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,79,2,1,0,82
KERALA,KOZHIKODE,KUNNAMANGALAM,1849,213,39,7,2108
KERALA,KOZHIKODE,KUNNUMEL,1102,66,3,0,1171
KERALA,KOZHIKODE,MELADI,649,29,6,1,685
KERALA,KOZHIKODE,PANTHALAYANI,556,7,1,0,564
KERALA,KOZHIKODE,PERAMBRA,601,34,3,0,638
KERALA,KOZHIKODE,QUILANDY,104,1,0,0,105
KERALA,KOZHIKODE,THODANNUR,469,52,6,0,527
KERALA,KOZHIKODE,THUNERI,747,17,3,1,768
KERALA,KOZHIKODE,VADAKARA,533,2,0,0,535
KERALA,KOZHIKODE,VADAKARA-999,98,2,0,0,100
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,749,27,3,0,779
KERALA,MALAPPURAM,AREACODE,832,81,6,0,919
KERALA,MALAPPURAM,KONDOTTY,831,102,3,0,936
KERALA,MALAPPURAM,KUTTIPPURAM,617,85,6,0,708
KERALA,MALAPPURAM,MALAPPURAM,620,134,31,0,785
KERALA,MALAPPURAM,MALAPURAM MUNI,148,10,2,0,160
KERALA,MALAPPURAM,MANJERI MUNI,186,20,1,0,207
KERALA,MALAPPURAM,MANKADA,1236,110,10,1,1357
KERALA,MALAPPURAM,NILAMBOOR,434,27,3,0,464
KERALA,MALAPPURAM,PERINTHALMANNA,486,149,18,0,653
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,129,19,2,0,150
KERALA,MALAPPURAM,PONNANI,232,53,16,0,301
KERALA,MALAPPURAM,PONNANI MUNI,141,16,0,0,157
KERALA,MALAPPURAM,THANUR,1018,118,16,0,1152
KERALA,MALAPPURAM,THIRUR,839,138,17,0,994
KERALA,MALAPPURAM,THIRURANGADI,541,72,25,0,638
KERALA,MALAPPURAM,TIRUR MUNI,133,9,2,0,144
KERALA,MALAPPURAM,VENGARA,750,61,13,0,824
KERALA,MALAPPURAM,WANDOOR,985,90,9,0,1084
KERALA,PALAKKAD,ALATHUR,551,114,14,1,680
KERALA,PALAKKAD,ATTAPPADY,11,25,20,4,60
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,7,38,0,0,45
KERALA,PALAKKAD,CHITUR,235,312,178,2,727
KERALA,PALAKKAD,KOLLENGODE,156,108,38,0,302
KERALA,PALAKKAD,KUZHALMANNAM,628,80,13,0,721
KERALA,PALAKKAD,MALAMPUZHA,326,164,53,1,544
KERALA,PALAKKAD,MANNARKKAD,829,145,13,0,987
KERALA,PALAKKAD,NENMARA,231,82,16,0,329
KERALA,PALAKKAD,OTTAPPALAM,708,43,0,3,754
KERALA,PALAKKAD,OTTAPPALAM MUNI,115,13,2,0,130
KERALA,PALAKKAD,PALAKKAD,335,29,2,0,366
KERALA,PALAKKAD,PALAKKAD MUNI,20,4,0,0,24
KERALA,PALAKKAD,PATTAMBI,1192,147,6,3,1348
KERALA,PALAKKAD,SHORANNUR MUNI,89,7,0,0,96
KERALA,PALAKKAD,SREEKRISHNAPURAM,738,83,13,0,834
KERALA,PALAKKAD,THRITHALA,928,16,0,1,945
KERALA,PATHANAMTHITTA,ADOOR MUNI,150,0,0,0,150
KERALA,PATHANAMTHITTA,ELANTHUR,387,12,0,1,400
KERALA,PATHANAMTHITTA,KOIPURAM,601,27,3,1,632
KERALA,PATHANAMTHITTA,KONNI,388,14,1,0,403
KERALA,PATHANAMTHITTA,KULANADA,622,4,3,0,629
KERALA,PATHANAMTHITTA,MALLAPPALLY,703,40,10,0,753
KERALA,PATHANAMTHITTA,PANDALAM,536,0,0,1,537
KERALA,PATHANAMTHITTA,PARAKKODE,2014,24,4,0,2042
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,45,5,0,0,50
KERALA,PATHANAMTHITTA,PULIKEEZHU,298,12,0,2,312
KERALA,PATHANAMTHITTA,RANNI,627,29,0,0,656
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,60,2,0,0,62
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,845,1,0,0,846
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,20,10,0,0,30
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,942,6,0,0,948
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,1008,6,0,1,1015
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,1144,10,0,0,1154
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,506,3,0,0,509
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,91,1,0,0,92
KERALA,THIRUVANANTHAPURAM,NEMOM,1355,10,1,0,1366
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,330,0,0,0,330
KERALA,THIRUVANANTHAPURAM,PARASSALA,862,4,0,0,866
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,869,12,1,0,882
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,1020,12,1,0,1033
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,335,12,3,0,350
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,1487,25,0,0,1512
KERALA,THIRUVANANTHAPURAM,VARKALA,879,3,0,0,882
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,50,0,0,0,50
KERALA,THIRUVANANTHAPURAM,VELLANADU,1215,10,0,0,1225
KERALA,THRISSUR,ANTHIKKAD,1849,142,4,2,1997
KERALA,THRISSUR,CHALAKKUDY,3182,186,15,0,3383
KERALA,THRISSUR,CHALAKUDY MUNI,501,22,0,0,523
KERALA,THRISSUR,CHAVAKKAD,2189,175,10,0,2374
KERALA,THRISSUR,CHAVAKKAD MUNI,495,0,0,0,495
KERALA,THRISSUR,CHERPU,1871,69,2,0,1942
KERALA,THRISSUR,CHOWANNUR,2248,29,4,0,2281
KERALA,THRISSUR,GURUVAYOOR MUNI,237,1,0,0,238
KERALA,THRISSUR,IRINJALAKKUDA,1519,201,1,0,1721
KERALA,THRISSUR,IRINJALAKUDA MUNI,347,13,0,0,360
KERALA,THRISSUR,KODAKARA,2327,1619,2,3,3951
KERALA,THRISSUR,KODUNGALLUR,786,2,0,0,788
KERALA,THRISSUR,KODUNGALLUR MUNI,207,3,0,0,210
KERALA,THRISSUR,KUNNAMKULAM MUNI,665,16,0,0,681
KERALA,THRISSUR,MALA,5579,216,17,1,5813
KERALA,THRISSUR,MATHILAKOM,947,51,0,0,998
KERALA,THRISSUR,MULLASSERY,1514,54,16,0,1584
KERALA,THRISSUR,OLLUKKARA,2113,127,7,1,2248
KERALA,THRISSUR,PAZHAYANNUR,2015,219,19,0,2253
KERALA,THRISSUR,PUZHAKKAL,2687,258,5,0,2950
KERALA,THRISSUR,THALIKULAM,1167,21,0,0,1188
KERALA,THRISSUR,THRISSUR CORPORATION,1725,44,13,4,1786
KERALA,THRISSUR,VADAKKANCHERRY,2972,170,1,0,3143
KERALA,THRISSUR,VELLANGALLUR,1448,74,1,0,1523
KERALA,WAYANAD,KALPETTA,58,24,16,0,98
KERALA,WAYANAD,KALPETTA MUNI,4,0,0,0,4
KERALA,WAYANAD,MANANTHAVADI,178,16,11,0,205
KERALA,WAYANAD,SULTHANBATHERI,149,114,85,4,352
MADHYA PRADESH,BALAGHAT,BAIHAR,33,41,69,15,158
MADHYA PRADESH,BALAGHAT,BALAGHAT,407,576,368,11,1362
MADHYA PRADESH,BALAGHAT,BIRSA,83,159,157,33,432
MADHYA PRADESH,BALAGHAT,KATANGI,848,808,880,27,2563
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,670,473,436,35,1614
MADHYA PRADESH,BALAGHAT,KIRNAPUR,659,928,624,33,2244
MADHYA PRADESH,BALAGHAT,LALBURRA,480,610,461,16,1567
MADHYA PRADESH,BALAGHAT,LANJI,458,518,391,24,1391
MADHYA PRADESH,BALAGHAT,PARASWADA,125,181,147,17,470
MADHYA PRADESH,BALAGHAT,WARASEONI,246,391,279,21,937
MADHYA PRADESH,BARWANI,BARWANI,243,388,628,53,1312
MADHYA PRADESH,BARWANI,NIWALI,43,87,186,45,361
MADHYA PRADESH,BARWANI,PANSEMAL,305,520,751,13,1589
MADHYA PRADESH,BARWANI,PATI,392,137,552,96,1177
MADHYA PRADESH,BARWANI,RAJPUR,716,1484,4069,550,6819
MADHYA PRADESH,BARWANI,SENDHWA,488,641,1729,318,3176
MADHYA PRADESH,BARWANI,THIKRI,808,997,2063,143,4011
MADHYA PRADESH,BETUL,AMLA,1904,2148,3846,492,8390
MADHYA PRADESH,BETUL,ATHNER,429,814,1542,138,2923
MADHYA PRADESH,BETUL,BETUL,1661,2601,3991,416,8669
MADHYA PRADESH,BETUL,BHAINSDEHI,557,1085,1469,225,3336
MADHYA PRADESH,BETUL,BHIMPURA,241,617,1291,210,2359
MADHYA PRADESH,BETUL,CHICHOLI,1208,984,1439,146,3777
MADHYA PRADESH,BETUL,GHODA DONGRI,708,962,1547,216,3433
MADHYA PRADESH,BETUL,MULTAI,1463,2017,5499,1000,9979
MADHYA PRADESH,BETUL,PRABHAT PATTAN,1047,2070,4157,507,7781
MADHYA PRADESH,BETUL,SHAHPUR,599,1044,1302,272,3217
MADHYA PRADESH,BHIND,ATER,200,535,1189,19,1943
MADHYA PRADESH,BHIND,BHIND,158,328,565,15,1066
MADHYA PRADESH,BHIND,GOHAD,264,452,824,79,1619
MADHYA PRADESH,BHIND,LAHAR,474,918,2119,117,3628
MADHYA PRADESH,BHIND,MEHAGOAN,385,842,2052,94,3373
MADHYA PRADESH,BHIND,ROUN(MIHONA),218,564,1267,65,2114
MADHYA PRADESH,BHOPAL,BERASIA,605,1960,4600,540,7705
MADHYA PRADESH,BHOPAL,FUNDA,244,664,1492,99,2499
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,453,1430,2936,313,5132
MADHYA PRADESH,CHHATARPUR,BIJAWAR,765,1736,2921,209,5631
MADHYA PRADESH,CHHATARPUR,BUXWAHA,205,446,658,87,1396
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,1006,3653,6714,827,12200
MADHYA PRADESH,CHHATARPUR,GAURIHAR,125,282,464,23,894
MADHYA PRADESH,CHHATARPUR,LAUNDI,680,1680,2433,153,4946
MADHYA PRADESH,CHHATARPUR,NOWGONG,991,2775,5529,924,10219
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,778,3146,7612,1231,12767
MADHYA PRADESH,CHHINDWARA,AMARWADA,1019,2123,3553,677,7372
MADHYA PRADESH,CHHINDWARA,BICHHUA,658,1366,1594,84,3702
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,1845,3677,5012,293,10827
MADHYA PRADESH,CHHINDWARA,CHOURAI,1102,3662,7166,434,12364
MADHYA PRADESH,CHHINDWARA,HARAI,256,743,1401,218,2618
MADHYA PRADESH,CHHINDWARA,JAMAI,669,1039,1921,202,3831
MADHYA PRADESH,CHHINDWARA,MOHKHED,2182,3912,5229,389,11712
MADHYA PRADESH,CHHINDWARA,PANDHURANA,2386,3681,4107,206,10380
MADHYA PRADESH,CHHINDWARA,PARASIA,1402,2239,3457,312,7410
MADHYA PRADESH,CHHINDWARA,SAUSAR,1386,2821,2946,102,7255
MADHYA PRADESH,CHHINDWARA,TAMIA,71,161,198,24,454
MADHYA PRADESH,DAMOH,BATIYAGHAR,438,669,751,59,1917
MADHYA PRADESH,DAMOH,DAMOH,1136,1341,1287,92,3856
MADHYA PRADESH,DAMOH,HATTA,472,505,734,50,1761
MADHYA PRADESH,DAMOH,JABERA,413,445,371,17,1246
MADHYA PRADESH,DAMOH,PATERA,371,486,556,71,1484
MADHYA PRADESH,DAMOH,PATHARIA,350,722,787,121,1980
MADHYA PRADESH,DAMOH,TENDUKHEDA,201,397,372,17,987
MADHYA PRADESH,DATIA,BHANDER,549,607,1290,94,2540
MADHYA PRADESH,DATIA,DATIA,2579,3733,5886,389,12587
MADHYA PRADESH,DATIA,SEONDHA,591,1147,2431,150,4319
MADHYA PRADESH,DEWAS,BAGLEE,941,2680,4669,465,8755
MADHYA PRADESH,DEWAS,DEWAS,834,1912,3796,614,7156
MADHYA PRADESH,DEWAS,KANNOD,562,2151,2913,319,5945
MADHYA PRADESH,DEWAS,KHATEGAON,262,1139,2321,284,4006
MADHYA PRADESH,DEWAS,SONKUCH,729,1395,1982,252,4358
MADHYA PRADESH,DEWAS,TONKHURD,479,920,1537,291,3227
MADHYA PRADESH,DHAR,BADNAWER,438,1368,2885,357,5048
MADHYA PRADESH,DHAR,BAGH,331,562,1122,129,2144
MADHYA PRADESH,DHAR,DAHI,458,1015,1526,174,3173
MADHYA PRADESH,DHAR,DHAR,9,20,76,13,118
MADHYA PRADESH,DHAR,DHARAMPURI,823,1810,3082,276,5991
MADHYA PRADESH,DHAR,GANDHWANI,186,370,1159,115,1830
MADHYA PRADESH,DHAR,KUKSHI,322,844,2419,236,3821
MADHYA PRADESH,DHAR,MANAWAR,210,679,2354,378,3621
MADHYA PRADESH,DHAR,NALACHHA,174,326,507,39,1046
MADHYA PRADESH,DHAR,NISARPUR,458,384,813,212,1867
MADHYA PRADESH,DHAR,SARDARPUR,831,1758,3885,708,7182
MADHYA PRADESH,DHAR,TIRLA,18,102,175,19,314
MADHYA PRADESH,DHAR,UMARBAN,119,155,412,38,724
MADHYA PRADESH,DINDORI,AMARPUR,1,1,9,0,11
MADHYA PRADESH,DINDORI,BAJAG,1,0,2,0,3
MADHYA PRADESH,DINDORI,DINDORI,11,8,3,0,22
MADHYA PRADESH,DINDORI,KARANJIYA,0,6,3,0,9
MADHYA PRADESH,DINDORI,SAMNAPUR,86,115,84,6,291
MADHYA PRADESH,DINDORI,SHAHPURA,48,15,31,3,97
MADHYA PRADESH,GUNA,ARON,61,176,195,18,450
MADHYA PRADESH,GUNA,ASHOKNAGAR,345,922,1326,163,2756
MADHYA PRADESH,GUNA,BAMORI,72,233,453,22,780
MADHYA PRADESH,GUNA,CHANCHODA,1016,2484,5505,597,9602
MADHYA PRADESH,GUNA,CHANDERI,194,264,465,41,964
MADHYA PRADESH,GUNA,EHSAGADH,179,468,606,97,1350
MADHYA PRADESH,GUNA,GUNA,435,886,1736,85,3142
MADHYA PRADESH,GUNA,MUNGAWALI,306,550,881,99,1836
MADHYA PRADESH,GUNA,RAGHOGARH,667,1917,3300,360,6244
MADHYA PRADESH,GWALIOR,BHITARWAR,692,1197,1367,68,3324
MADHYA PRADESH,GWALIOR,DABRA,421,722,1558,84,2785
MADHYA PRADESH,GWALIOR,GHATIGAWAN,803,1272,1084,134,3293
MADHYA PRADESH,GWALIOR,MORAR,549,1080,2338,108,4075
MADHYA PRADESH,HARDA,HARDA,184,706,1427,230,2547
MADHYA PRADESH,HARDA,KHIRKIYA,497,2732,4138,253,7620
MADHYA PRADESH,HARDA,TIMARNI,255,871,1664,101,2891
MADHYA PRADESH,HOSHANGABAD,BABAI,799,1771,1465,14,4049
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,650,2447,2470,364,5931
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,399,894,948,75,2316
MADHYA PRADESH,HOSHANGABAD,KESLA,302,613,514,16,1445
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,385,1071,1066,35,2557
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,222,968,1691,85,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,453,796,675,65,1989
MADHYA PRADESH,INDORE,DEPAL PUR,241,559,891,96,1787
MADHYA PRADESH,INDORE,INDORE,809,1351,2270,174,4604
MADHYA PRADESH,INDORE,MHOW,930,1838,2725,261,5754
MADHYA PRADESH,INDORE,SANWER,69,125,202,18,414
MADHYA PRADESH,JABALPUR,BARGI,549,1017,760,26,2352
MADHYA PRADESH,JABALPUR,KUNDAM,127,198,105,3,433
MADHYA PRADESH,JABALPUR,MAJHOLI,603,618,405,18,1644
MADHYA PRADESH,JABALPUR,PANAGAR,308,377,265,12,962
MADHYA PRADESH,JABALPUR,PATAN,55,54,53,3,165
MADHYA PRADESH,JABALPUR,SHAHPURA,493,837,1097,42,2469
MADHYA PRADESH,JABALPUR,SIHORA,597,682,379,17,1675
MADHYA PRADESH,JHABUA,ALIRAJPUR,238,701,1865,262,3066
MADHYA PRADESH,JHABUA,BHABHARA,174,446,730,65,1415
MADHYA PRADESH,JHABUA,JHABUA,246,551,745,20,1562
MADHYA PRADESH,JHABUA,JOBAT,122,379,1087,125,1713
MADHYA PRADESH,JHABUA,KATTHIWADA,121,256,447,52,876
MADHYA PRADESH,JHABUA,MEGHNAGAR,313,758,813,9,1893
MADHYA PRADESH,JHABUA,PETLAWAD,886,1598,3065,182,5731
MADHYA PRADESH,JHABUA,RAMA,237,462,1245,125,2069
MADHYA PRADESH,JHABUA,RANAPUR,176,344,744,59,1323
MADHYA PRADESH,JHABUA,SONDWA,102,317,739,63,1221
MADHYA PRADESH,JHABUA,THANDLA,428,912,1103,87,2530
MADHYA PRADESH,JHABUA,UDAIGARH,119,377,837,93,1426
MADHYA PRADESH,KATNI,BADWARA,797,1209,1191,77,3274
MADHYA PRADESH,KATNI,BAHORIBAND,532,871,739,105,2247
MADHYA PRADESH,KATNI,DHIMAR KHERA,349,445,289,12,1095
MADHYA PRADESH,KATNI,KATNI,463,633,542,34,1672
MADHYA PRADESH,KATNI,RITHI,366,393,357,22,1138
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,565,910,980,81,2536
MADHYA PRADESH,KHANDWA,BALADI,201,1151,1744,269,3365
MADHYA PRADESH,KHANDWA,BURHANPUR,1275,2948,3439,206,7868
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,1044,2786,3481,291,7602
MADHYA PRADESH,KHANDWA,HARSOOD,451,1789,3030,292,5562
MADHYA PRADESH,KHANDWA,KHAKNAR,411,2161,3552,227,6351
MADHYA PRADESH,KHANDWA,KHALWA,244,1535,3341,266,5386
MADHYA PRADESH,KHANDWA,KHANDWA,898,2574,3525,191,7188
MADHYA PRADESH,KHANDWA,PANDHANA,831,3839,4831,280,9781
MADHYA PRADESH,KHANDWA,PUNASA,1102,3534,4509,211,9356
MADHYA PRADESH,KHARGONE,BARWAHA,1695,3886,7873,426,13880
MADHYA PRADESH,KHARGONE,BHAGWANPURA,258,915,1133,156,2462
MADHYA PRADESH,KHARGONE,BHIKANGAON,556,2108,3970,680,7314
MADHYA PRADESH,KHARGONE,GOGAWA,703,1759,2082,238,4782
MADHYA PRADESH,KHARGONE,KASRAWAD,1031,2348,3979,429,7787
MADHYA PRADESH,KHARGONE,KHARGONE,738,2000,2554,489,5781
MADHYA PRADESH,KHARGONE,MAHESHWAR,1119,2552,4697,488,8856
MADHYA PRADESH,KHARGONE,SEGOAN,436,1107,1640,128,3311
MADHYA PRADESH,KHARGONE,ZIRNYA,294,947,1805,195,3241
MADHYA PRADESH,MANDLA,BICHHIA,189,216,116,2,523
MADHYA PRADESH,MANDLA,BIJADANDI,10,8,14,1,33
MADHYA PRADESH,MANDLA,GHUGHRI,3,5,4,1,13
MADHYA PRADESH,MANDLA,MANDLA,273,291,145,3,712
MADHYA PRADESH,MANDLA,MAWAI,37,61,29,3,130
MADHYA PRADESH,MANDLA,MOHGAON,124,97,38,7,266
MADHYA PRADESH,MANDLA,NAINPUR,102,198,208,17,525
MADHYA PRADESH,MANDLA,NARAYANGANJ,73,122,100,7,302
MADHYA PRADESH,MANDLA,NIVAS,48,72,58,5,183
MADHYA PRADESH,MANDSAUR,BHANPURA,1392,2059,3422,368,7241
MADHYA PRADESH,MANDSAUR,GAROTH,2875,4307,8939,1018,17139
MADHYA PRADESH,MANDSAUR,MALHARGAR,4039,5122,9656,609,19426
