-----
{
 "description": "The table refers to Block wise Construction of Dugwells over the years. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.1.csv", 
 "title": "Download CSV for Blockwise Construction of Dugwells over the years", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
KERALA,ALAPPUZHA,KAYAMKULAM,0,15,7,7,6,16,7,2,60
KERALA,ALAPPUZHA,MAVELIKARA,50,12,25,50,67,79,121,50,454
KERALA,ALAPPUZHA,MAVELIKKARA,8,0,4,2,0,2,1,1,18
KERALA,ALAPPUZHA,MUTHUKULAMD,65,28,35,31,22,16,13,15,225
KERALA,ALAPPUZHA,PATTANAKKAD,71,23,4,20,23,9,12,8,170
KERALA,ALAPPUZHA,THYCATTUSSERY,126,12,5,10,6,7,9,2,177
KERALA,ALAPPUZHA,VELIYANADU,12,4,5,0,1,1,0,0,23
KERALA,ERANAKULAM,ALANGAD,603,66,86,23,28,19,7,1,833
KERALA,ERANAKULAM,ALUVA,55,4,5,4,1,0,0,0,69
KERALA,ERANAKULAM,ANGALAMALY,1223,538,456,147,135,174,131,47,2851
KERALA,ERANAKULAM,ANGAMALY,194,2,5,6,20,19,12,0,258
KERALA,ERANAKULAM,EDAPPALY,103,9,12,20,5,2,2,0,153
KERALA,ERANAKULAM,KALAMASSERY,65,1,12,0,2,2,1,0,83
KERALA,ERANAKULAM,KOCHI CORPORATION,18,33,45,15,23,9,0,0,143
KERALA,ERANAKULAM,KOOVAPPADY,377,49,138,184,116,66,6,0,936
KERALA,ERANAKULAM,KOTHAMANGALAM,595,89,112,153,189,57,60,1,1256
KERALA,ERANAKULAM,KOTHAMANGALAM-999,37,16,49,50,20,20,40,22,254
KERALA,ERANAKULAM,MOOVATTUPUZHA,730,120,42,54,47,42,18,1,1054
KERALA,ERANAKULAM,MULANTHURUTHY,449,113,100,29,41,23,30,17,802
KERALA,ERANAKULAM,MUVATTUPUZHA,29,22,32,14,9,1,5,2,114
KERALA,ERANAKULAM,NORTH PARUR,376,34,8,0,0,0,0,0,418
KERALA,ERANAKULAM,PALLURUTHY,28,0,0,0,0,1,1,3,33
KERALA,ERANAKULAM,PAMPAKUDA,1235,259,90,56,44,22,22,34,1762
KERALA,ERANAKULAM,PARAKADAVU,495,104,46,77,83,52,48,12,917
KERALA,ERANAKULAM,PARAVOOR,883,265,150,226,18,11,4,3,1560
KERALA,ERANAKULAM,PERUMBAVOOR,9,12,14,20,0,3,0,0,58
KERALA,ERANAKULAM,THIPPUNITHURA,229,46,21,39,11,10,15,3,374
KERALA,ERANAKULAM,VADAVUKODE,848,179,80,30,34,36,41,21,1269
KERALA,ERANAKULAM,VAZHAKULAM,1388,201,138,60,119,63,41,6,2016
KERALA,ERANAKULAM,VYPEEN,171,39,10,10,39,9,5,4,287
KERALA,ERANAKULAM,VYTILLA,60,12,8,6,3,7,6,0,102
KERALA,IDDUKKI,ADIMALI,676,96,49,27,43,25,6,0,922
KERALA,IDDUKKI,AZHUTHA,332,93,56,38,26,9,26,18,598
KERALA,IDDUKKI,DEVIKULAM,108,37,20,56,25,39,32,58,375
KERALA,IDDUKKI,ELAMDESAM,625,17,49,26,14,62,17,27,837
KERALA,IDDUKKI,IDUKKI,98,29,43,26,29,56,43,23,347
KERALA,IDDUKKI,KATTAPPANA,402,132,95,41,31,39,51,21,812
KERALA,IDDUKKI,NEDUMKANDAM,523,77,58,38,49,17,31,76,869
KERALA,IDDUKKI,THODUPUZHA,673,29,75,45,42,25,26,23,938
KERALA,IDDUKKI,THODUPUZHA MUNICIP,63,0,0,1,3,2,3,1,73
KERALA,KANNUR,EDAKKAD,894,170,308,165,72,25,87,42,1763
KERALA,KANNUR,IRIKKUR,414,278,191,173,176,86,79,9,1406
KERALA,KANNUR,IRITTY,524,106,53,34,47,3,10,1,778
KERALA,KANNUR,KANNUR,385,96,18,32,18,6,35,27,617
KERALA,KANNUR,KANNUR MUNI,8,2,1,1,5,8,5,0,30
KERALA,KANNUR,KOOTHUPARAMBA,20,23,33,26,25,16,7,0,150
KERALA,KANNUR,KUTHUPARAMBA,276,118,218,163,89,184,108,68,1224
KERALA,KANNUR,MATTANNUR,0,0,21,17,23,49,40,0,150
KERALA,KANNUR,PAYYANNUR,2044,301,301,248,119,87,117,92,3309
KERALA,KANNUR,PAYYANNUR-999,329,107,9,54,5,4,6,5,519
KERALA,KANNUR,PERAVOOR,63,203,238,191,239,489,494,60,1977
KERALA,KANNUR,THALASSERY,372,123,137,124,40,80,51,8,935
KERALA,KANNUR,THALASSERY-999,63,11,50,7,10,21,16,1,179
KERALA,KANNUR,THALIPARAMBA,819,285,262,203,104,110,84,34,1901
KERALA,KANNUR,THALIPARAMBA-999,144,33,42,42,4,6,6,3,280
KERALA,KASARAGODE,KANHANGAD,174,389,564,111,34,59,60,35,1426
KERALA,KASARAGODE,KANHANGAD MUNICIP,1,24,0,0,28,52,0,0,105
KERALA,KASARAGODE,KASARAGODE,940,166,104,91,140,76,42,9,1568
KERALA,KASARAGODE,KASARAGODE MUNICIP,24,16,27,15,15,1,0,3,101
KERALA,KASARAGODE,MANJESWARAM,978,94,32,39,37,90,99,45,1414
KERALA,KASARAGODE,NEELESWARAM,514,509,454,351,103,132,117,17,2197
KERALA,KOLLAM,ANCHAL,39,28,94,98,23,24,68,3,377
KERALA,KOLLAM,ANCHALAMOODU,28,3,84,53,24,20,26,21,259
KERALA,KOLLAM,CHADAYAMANGALAM,122,11,31,100,65,272,107,32,740
KERALA,KOLLAM,CHAVARA,48,15,85,85,46,47,24,20,370
KERALA,KOLLAM,CHITTUMALA,100,81,80,92,20,44,19,10,446
KERALA,KOLLAM,ITHIKKARA,145,68,53,94,65,41,72,33,571
KERALA,KOLLAM,KARUNAGAPPALLY,21,6,42,76,7,87,0,0,239
KERALA,KOLLAM,KOLLAM CORPORATION,62,22,100,76,17,28,37,18,360
KERALA,KOLLAM,KOTTARAKKARA,141,9,10,28,56,92,106,53,495
KERALA,KOLLAM,MUKHATHALA,145,60,25,22,35,10,4,0,301
KERALA,KOLLAM,OCHIRA,37,25,105,87,4,12,1,0,271
KERALA,KOLLAM,PARAVOOR,0,0,19,5,16,22,42,0,104
KERALA,KOLLAM,PATHANAPURAM,113,26,125,102,75,83,75,59,658
KERALA,KOLLAM,PUNALUR,0,0,3,34,0,0,0,0,37
KERALA,KOLLAM,SASTHAMCOTTA,94,39,126,75,41,33,25,26,459
KERALA,KOLLAM,VETTIKKAVALA,37,24,38,46,71,72,87,41,416
KERALA,KOTTAYAM,CHANGANASSERY,0,0,5,0,0,0,0,0,5
KERALA,KOTTAYAM,ERATTUPETTAH,662,47,72,23,50,213,89,55,1211
KERALA,KOTTAYAM,ETTUMANOOR,559,97,78,35,46,30,18,0,863
KERALA,KOTTAYAM,KADUTHURUTHY,442,207,102,87,48,90,131,64,1171
KERALA,KOTTAYAM,KANJIRAPPALY,822,87,32,36,13,11,40,34,1075
KERALA,KOTTAYAM,KOTTAYAM MUNI,6,2,4,2,2,0,5,0,21
KERALA,KOTTAYAM,LALAM,559,54,46,90,23,14,13,10,809
KERALA,KOTTAYAM,MADAPPALLY,211,139,122,19,39,97,55,44,726
KERALA,KOTTAYAM,PALA,79,14,21,3,6,5,4,3,135
KERALA,KOTTAYAM,PALLAM,274,26,67,106,191,48,34,41,787
KERALA,KOTTAYAM,PAMPADY,729,60,49,53,32,20,30,11,984
KERALA,KOTTAYAM,UZHAVOOR,598,231,151,157,33,129,56,95,1450
KERALA,KOTTAYAM,VAIKOM,343,93,97,74,48,46,85,38,824
KERALA,KOTTAYAM,VAIKOM-999,44,27,30,26,14,9,6,0,156
KERALA,KOTTAYAM,VAZHOOR,432,43,17,27,29,18,27,1,594
KERALA,KOZHIKODE,BALUSSERY,521,218,180,206,93,116,144,52,1530
KERALA,KOZHIKODE,CHELANNUR,545,133,142,113,63,28,161,52,1237
KERALA,KOZHIKODE,KODUVALLY,547,313,106,147,68,79,55,26,1341
KERALA,KOZHIKODE,KOZHIKKODE,416,166,125,103,96,141,108,79,1234
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,5,17,23,19,12,3,2,1,82
KERALA,KOZHIKODE,KUNNAMANGALAM,682,273,361,284,106,198,144,67,2115
KERALA,KOZHIKODE,KUNNUMEL,368,96,150,188,108,122,125,14,1171
KERALA,KOZHIKODE,MELADI,112,112,129,71,92,111,48,10,685
KERALA,KOZHIKODE,PANTHALAYANI,261,63,85,15,61,36,27,16,564
KERALA,KOZHIKODE,PERAMBRA,179,76,77,80,46,66,70,44,638
KERALA,KOZHIKODE,QUILANDY,1,37,27,0,0,25,15,0,105
KERALA,KOZHIKODE,THODANNUR,114,89,86,64,92,29,36,17,527
KERALA,KOZHIKODE,THUNERI,192,52,117,73,70,36,122,106,768
KERALA,KOZHIKODE,VADAKARA,184,115,110,61,30,23,10,2,535
KERALA,KOZHIKODE,VADAKARA-999,60,15,12,6,0,1,4,2,100
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,659,21,16,25,20,16,18,4,779
KERALA,MALAPPURAM,AREACODE,414,142,90,75,81,82,26,10,920
KERALA,MALAPPURAM,KONDOTTY,667,99,65,28,21,29,19,8,936
KERALA,MALAPPURAM,KUTTIPPURAM,469,42,40,33,34,25,26,39,708
KERALA,MALAPPURAM,MALAPPURAM,401,74,109,49,56,40,44,13,786
KERALA,MALAPPURAM,MALAPURAM MUNI,80,13,15,5,16,11,13,8,161
KERALA,MALAPPURAM,MANJERI MUNI,76,44,18,21,25,17,6,0,207
KERALA,MALAPPURAM,MANKADA,1016,101,63,45,40,39,35,20,1359
KERALA,MALAPPURAM,NILAMBOOR,240,38,37,27,26,38,38,20,464
KERALA,MALAPPURAM,PERINTHALMANNA,408,68,39,38,49,30,18,9,659
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,91,23,24,4,2,2,2,2,150
KERALA,MALAPPURAM,PONNANI,211,8,19,26,20,16,1,0,301
KERALA,MALAPPURAM,PONNANI MUNI,73,13,35,18,13,5,0,0,157
KERALA,MALAPPURAM,THANUR,763,81,76,59,53,46,47,27,1152
KERALA,MALAPPURAM,THIRUR,681,71,32,30,73,29,57,21,994
KERALA,MALAPPURAM,THIRURANGADI,310,86,45,49,65,23,42,18,638
KERALA,MALAPPURAM,TIRUR MUNI,83,20,7,5,7,6,7,10,145
KERALA,MALAPPURAM,VENGARA,533,35,52,19,66,54,24,43,826
KERALA,MALAPPURAM,WANDOOR,495,158,125,154,63,51,26,12,1084
KERALA,PALAKKAD,ALATHUR,239,64,92,93,42,64,67,20,681
KERALA,PALAKKAD,ATTAPPADY,26,9,4,7,5,5,8,0,64
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,24,2,11,1,3,2,2,0,45
KERALA,PALAKKAD,CHITUR,467,46,52,29,33,74,25,1,727
KERALA,PALAKKAD,KOLLENGODE,173,47,37,28,16,0,0,2,303
KERALA,PALAKKAD,KUZHALMANNAM,488,67,31,23,50,37,13,13,722
KERALA,PALAKKAD,MALAMPUZHA,246,38,45,22,74,49,67,4,545
KERALA,PALAKKAD,MANNARKKAD,428,28,97,137,85,86,78,50,989
KERALA,PALAKKAD,NENMARA,227,34,26,9,18,5,6,4,329
KERALA,PALAKKAD,OTTAPPALAM,76,14,8,8,157,304,73,114,754
KERALA,PALAKKAD,OTTAPPALAM MUNI,74,7,4,17,11,13,2,2,130
KERALA,PALAKKAD,PALAKKAD,33,2,5,49,61,76,42,101,369
KERALA,PALAKKAD,PALAKKAD MUNI,18,0,2,2,2,0,0,0,24
KERALA,PALAKKAD,PATTAMBI,880,57,82,94,59,67,56,63,1358
KERALA,PALAKKAD,SHORANNUR MUNI,0,0,0,0,13,36,24,23,96
KERALA,PALAKKAD,SREEKRISHNAPURAM,239,229,206,11,51,34,62,3,835
KERALA,PALAKKAD,THRITHALA,503,19,142,44,61,97,44,36,946
KERALA,PATHANAMTHITTA,ADOOR MUNI,82,0,21,15,2,0,23,7,150
KERALA,PATHANAMTHITTA,ELANTHUR,107,26,48,28,52,51,45,43,400
KERALA,PATHANAMTHITTA,KOIPURAM,140,82,90,66,55,69,105,25,632
KERALA,PATHANAMTHITTA,KONNI,165,84,43,33,8,18,41,11,403
KERALA,PATHANAMTHITTA,KULANADA,226,64,98,82,52,47,23,37,629
KERALA,PATHANAMTHITTA,MALLAPPALLY,381,71,91,49,36,102,23,0,753
KERALA,PATHANAMTHITTA,PANDALAM,155,283,0,0,7,32,25,35,537
KERALA,PATHANAMTHITTA,PARAKKODE,1375,133,129,156,68,44,82,62,2049
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,9,13,5,13,4,3,0,3,50
KERALA,PATHANAMTHITTA,PULIKEEZHU,176,17,44,26,19,9,17,4,312
KERALA,PATHANAMTHITTA,RANNI,390,25,25,31,34,65,38,49,657
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,29,2,2,3,0,25,1,0,62
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,363,54,64,98,58,101,62,76,876
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,0,7,3,6,2,3,9,30
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,295,68,143,126,90,131,90,6,949
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,306,67,106,137,114,124,116,45,1015
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,517,78,73,104,120,85,91,86,1154
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,172,89,106,51,48,12,26,5,509
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,40,15,14,5,13,3,1,1,92
KERALA,THIRUVANANTHAPURAM,NEMOM,580,68,118,113,76,157,151,107,1370
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,90,17,60,16,41,20,47,39,330
KERALA,THIRUVANANTHAPURAM,PARASSALA,94,68,90,80,96,161,122,155,866
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,208,21,59,99,134,156,108,107,892
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,457,98,186,100,49,72,13,58,1033
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,119,44,65,53,15,8,25,21,350
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,900,27,44,124,27,209,175,6,1512
KERALA,THIRUVANANTHAPURAM,VARKALA,209,18,100,99,92,186,153,36,893
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,21,0,29,0,0,0,0,0,50
KERALA,THIRUVANANTHAPURAM,VELLANADU,184,38,143,94,74,299,240,165,1237
KERALA,THRISSUR,ANTHIKKAD,1661,91,91,65,42,19,22,6,1997
KERALA,THRISSUR,CHALAKKUDY,2582,168,124,126,171,114,69,29,3383
KERALA,THRISSUR,CHALAKUDY MUNI,334,35,33,34,15,27,23,22,523
KERALA,THRISSUR,CHAVAKKAD,441,569,545,403,229,129,56,3,2375
KERALA,THRISSUR,CHAVAKKAD MUNI,337,71,36,0,0,3,35,13,495
KERALA,THRISSUR,CHERPU,1646,65,56,49,54,40,44,3,1957
KERALA,THRISSUR,CHOWANNUR,1926,80,91,65,45,51,23,0,2281
KERALA,THRISSUR,GURUVAYOOR MUNI,100,77,10,12,3,16,2,18,238
KERALA,THRISSUR,IRINJALAKKUDA,1535,44,36,25,25,39,18,3,1725
KERALA,THRISSUR,IRINJALAKUDA MUNI,293,4,38,10,4,7,3,1,360
KERALA,THRISSUR,KODAKARA,3611,86,75,88,40,35,12,9,3956
KERALA,THRISSUR,KODUNGALLUR,651,15,51,34,32,2,5,1,791
KERALA,THRISSUR,KODUNGALLUR MUNI,138,19,11,11,6,12,12,1,210
KERALA,THRISSUR,KUNNAMKULAM MUNI,582,8,50,24,13,3,1,0,681
KERALA,THRISSUR,MALA,5194,232,162,99,72,23,30,6,5818
KERALA,THRISSUR,MATHILAKOM,951,13,15,14,3,1,2,0,999
KERALA,THRISSUR,MULLASSERY,1254,43,39,34,22,21,59,113,1585
KERALA,THRISSUR,OLLUKKARA,1731,139,164,105,60,15,23,12,2249
KERALA,THRISSUR,PAZHAYANNUR,1697,121,115,150,100,53,16,1,2253
KERALA,THRISSUR,PUZHAKKAL,2212,137,206,94,117,61,45,81,2953
KERALA,THRISSUR,THALIKULAM,933,67,64,60,46,12,6,0,1188
KERALA,THRISSUR,THRISSUR CORPORATION,1272,106,118,82,73,71,54,15,1791
KERALA,THRISSUR,VADAKKANCHERRY,2340,218,177,102,130,65,56,56,3144
KERALA,THRISSUR,VELLANGALLUR,1385,21,63,39,14,1,0,0,1523
KERALA,WAYANAD,KALPETTA,42,19,14,17,4,3,1,0,100
KERALA,WAYANAD,KALPETTA MUNI,0,0,0,5,0,0,0,0,5
KERALA,WAYANAD,MANANTHAVADI,52,16,12,31,36,13,28,28,216
KERALA,WAYANAD,SULTHANBATHERI,238,36,25,18,18,12,10,9,366
MADHYA PRADESH,BALAGHAT,BAIHAR,134,4,2,5,3,10,1,2,161
MADHYA PRADESH,BALAGHAT,BALAGHAT,711,118,103,101,116,137,72,27,1385
MADHYA PRADESH,BALAGHAT,BIRSA,381,2,2,19,2,10,5,11,432
MADHYA PRADESH,BALAGHAT,KATANGI,1915,227,212,107,65,23,11,3,2563
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,879,219,170,109,111,57,44,25,1614
MADHYA PRADESH,BALAGHAT,KIRNAPUR,931,193,339,178,222,178,135,69,2245
MADHYA PRADESH,BALAGHAT,LALBURRA,655,257,277,127,104,89,46,17,1572
MADHYA PRADESH,BALAGHAT,LANJI,574,171,205,122,127,113,75,9,1396
MADHYA PRADESH,BALAGHAT,PARASWADA,343,76,31,10,6,8,1,1,476
MADHYA PRADESH,BALAGHAT,WARASEONI,665,52,88,38,53,18,10,13,937
MADHYA PRADESH,BARWANI,BARWANI,1023,81,79,42,10,6,6,71,1318
MADHYA PRADESH,BARWANI,NIWALI,264,7,53,25,2,5,4,1,361
MADHYA PRADESH,BARWANI,PANSEMAL,993,239,155,112,63,14,7,6,1589
MADHYA PRADESH,BARWANI,PATI,846,67,81,55,57,65,7,0,1178
MADHYA PRADESH,BARWANI,RAJPUR,4726,733,399,367,328,70,113,84,6820
MADHYA PRADESH,BARWANI,SENDHWA,2488,229,146,123,93,54,23,20,3176
MADHYA PRADESH,BARWANI,THIKRI,3157,272,304,156,82,36,4,2,4013
MADHYA PRADESH,BETUL,AMLA,6779,448,547,393,140,50,24,12,8393
MADHYA PRADESH,BETUL,ATHNER,1708,358,368,246,145,65,31,6,2927
MADHYA PRADESH,BETUL,BETUL,6133,703,829,496,223,150,95,54,8683
MADHYA PRADESH,BETUL,BHAINSDEHI,2643,231,134,64,40,64,31,171,3378
MADHYA PRADESH,BETUL,BHIMPURA,1947,133,85,67,49,78,42,11,2412
MADHYA PRADESH,BETUL,CHICHOLI,2512,246,517,172,220,65,26,22,3780
MADHYA PRADESH,BETUL,GHODA DONGRI,2790,249,144,105,64,40,31,12,3435
MADHYA PRADESH,BETUL,MULTAI,8487,637,274,135,80,167,202,8,9990
MADHYA PRADESH,BETUL,PRABHAT PATTAN,5876,1039,415,210,130,59,31,23,7783
MADHYA PRADESH,BETUL,SHAHPUR,1755,425,385,322,158,79,37,64,3225
MADHYA PRADESH,BHIND,ATER,1549,143,71,23,61,22,51,32,1952
MADHYA PRADESH,BHIND,BHIND,825,40,68,54,43,16,29,7,1082
MADHYA PRADESH,BHIND,GOHAD,1529,103,111,66,72,57,23,22,1983
MADHYA PRADESH,BHIND,LAHAR,3624,186,76,27,44,18,24,19,4018
MADHYA PRADESH,BHIND,MEHAGOAN,3170,201,152,74,77,47,72,130,3923
MADHYA PRADESH,BHIND,ROUN(MIHONA),1560,221,178,73,35,14,10,133,2224
MADHYA PRADESH,BHOPAL,BERASIA,3964,1264,683,826,532,262,106,73,7710
MADHYA PRADESH,BHOPAL,FUNDA,1717,99,118,207,110,45,89,116,2501
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,4326,143,177,147,94,76,57,157,5177
MADHYA PRADESH,CHHATARPUR,BIJAWAR,5258,150,98,54,38,28,49,23,5698
MADHYA PRADESH,CHHATARPUR,BUXWAHA,852,155,152,83,46,54,43,12,1397
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,10116,562,242,126,246,308,747,86,12433
MADHYA PRADESH,CHHATARPUR,GAURIHAR,555,86,95,50,40,25,17,44,912
MADHYA PRADESH,CHHATARPUR,LAUNDI,3005,681,413,415,245,158,101,35,5053
MADHYA PRADESH,CHHATARPUR,NOWGONG,8391,567,478,223,163,156,127,115,10220
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,11166,430,381,222,205,170,169,87,12830
MADHYA PRADESH,CHHINDWARA,AMARWADA,5281,563,460,352,270,227,123,96,7372
MADHYA PRADESH,CHHINDWARA,BICHHUA,2538,313,207,197,194,125,62,66,3702
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,9222,545,360,226,322,77,58,30,10840
MADHYA PRADESH,CHHINDWARA,CHOURAI,8308,753,953,677,342,282,229,820,12364
MADHYA PRADESH,CHHINDWARA,HARAI,854,288,245,288,255,155,154,379,2618
MADHYA PRADESH,CHHINDWARA,JAMAI,2866,502,230,95,37,57,25,21,3833
MADHYA PRADESH,CHHINDWARA,MOHKHED,9182,1261,620,272,171,89,59,61,11715
MADHYA PRADESH,CHHINDWARA,PANDHURANA,9373,228,228,211,122,70,88,60,10380
MADHYA PRADESH,CHHINDWARA,PARASIA,4516,876,735,547,344,166,188,39,7411
MADHYA PRADESH,CHHINDWARA,SAUSAR,6651,109,162,112,103,62,50,37,7286
MADHYA PRADESH,CHHINDWARA,TAMIA,201,98,59,29,32,15,12,9,455
MADHYA PRADESH,DAMOH,BATIYAGHAR,1333,214,155,73,60,43,25,14,1917
MADHYA PRADESH,DAMOH,DAMOH,2619,370,379,252,190,37,21,10,3878
MADHYA PRADESH,DAMOH,HATTA,1156,185,136,105,63,70,33,16,1764
MADHYA PRADESH,DAMOH,JABERA,942,68,72,48,23,49,34,12,1248
MADHYA PRADESH,DAMOH,PATERA,963,111,114,65,88,80,44,19,1484
MADHYA PRADESH,DAMOH,PATHARIA,1327,109,90,92,117,121,94,30,1980
MADHYA PRADESH,DAMOH,TENDUKHEDA,628,103,64,58,42,60,40,3,998
MADHYA PRADESH,DATIA,BHANDER,2300,67,72,70,28,28,25,68,2658
MADHYA PRADESH,DATIA,DATIA,9774,1312,931,381,248,179,107,46,12978
MADHYA PRADESH,DATIA,SEONDHA,3178,335,305,222,144,63,51,58,4356
MADHYA PRADESH,DEWAS,BAGLEE,5732,721,568,446,348,510,233,200,8758
MADHYA PRADESH,DEWAS,DEWAS,5233,797,373,272,290,127,56,34,7182
MADHYA PRADESH,DEWAS,KANNOD,3053,763,702,419,501,379,101,32,5950
MADHYA PRADESH,DEWAS,KHATEGAON,1504,508,567,622,470,207,56,72,4006
MADHYA PRADESH,DEWAS,SONKUCH,3714,150,98,52,228,89,23,12,4366
MADHYA PRADESH,DEWAS,TONKHURD,2226,255,347,130,121,101,30,22,3232
MADHYA PRADESH,DHAR,BADNAWER,3898,513,244,147,147,51,27,57,5084
MADHYA PRADESH,DHAR,BAGH,1840,170,53,56,23,9,4,5,2160
MADHYA PRADESH,DHAR,DAHI,2627,227,178,75,30,14,9,17,3177
MADHYA PRADESH,DHAR,DHAR,109,4,0,2,3,2,7,0,127
MADHYA PRADESH,DHAR,DHARAMPURI,5756,164,36,17,13,7,10,4,6007
MADHYA PRADESH,DHAR,GANDHWANI,1201,323,165,78,50,9,6,8,1840
MADHYA PRADESH,DHAR,KUKSHI,3224,495,78,20,7,3,0,0,3827
MADHYA PRADESH,DHAR,MANAWAR,3049,273,149,56,30,29,21,18,3625
MADHYA PRADESH,DHAR,NALACHHA,521,115,203,66,90,25,11,16,1047
MADHYA PRADESH,DHAR,NISARPUR,1485,206,117,37,32,32,2,2,1913
MADHYA PRADESH,DHAR,SARDARPUR,6170,383,241,239,232,136,72,61,7534
MADHYA PRADESH,DHAR,TIRLA,219,25,9,30,17,18,14,3,335
MADHYA PRADESH,DHAR,UMARBAN,593,76,35,8,10,6,0,0,728
MADHYA PRADESH,DINDORI,AMARPUR,0,0,0,0,0,0,0,11,11
MADHYA PRADESH,DINDORI,BAJAG,1,0,0,2,0,0,0,0,3
MADHYA PRADESH,DINDORI,DINDORI,19,0,0,2,0,0,1,0,22
MADHYA PRADESH,DINDORI,KARANJIYA,0,0,0,0,0,0,4,5,9
MADHYA PRADESH,DINDORI,SAMNAPUR,108,26,24,35,46,25,28,22,314
MADHYA PRADESH,DINDORI,SHAHPURA,80,3,5,3,0,2,4,0,97
MADHYA PRADESH,GUNA,ARON,99,24,148,34,43,23,49,33,453
MADHYA PRADESH,GUNA,ASHOKNAGAR,1116,236,213,284,310,207,204,192,2762
MADHYA PRADESH,GUNA,BAMORI,570,19,53,46,65,16,17,3,789
MADHYA PRADESH,GUNA,CHANCHODA,7356,592,841,290,288,146,72,55,9640
MADHYA PRADESH,GUNA,CHANDERI,648,55,14,22,36,43,82,65,965
MADHYA PRADESH,GUNA,EHSAGADH,651,135,158,170,136,58,39,37,1384
MADHYA PRADESH,GUNA,GUNA,1595,308,384,382,348,148,71,11,3247
MADHYA PRADESH,GUNA,MUNGAWALI,593,140,235,154,185,155,183,203,1848
MADHYA PRADESH,GUNA,RAGHOGARH,4425,351,434,447,408,97,50,41,6253
MADHYA PRADESH,GWALIOR,BHITARWAR,3502,325,202,153,219,139,76,112,4728
MADHYA PRADESH,GWALIOR,DABRA,2326,195,298,173,142,223,102,137,3596
MADHYA PRADESH,GWALIOR,GHATIGAWAN,3753,272,199,185,94,53,19,35,4610
MADHYA PRADESH,GWALIOR,MORAR,4570,105,85,80,46,37,32,22,4977
MADHYA PRADESH,HARDA,HARDA,2074,130,121,70,49,26,30,56,2556
MADHYA PRADESH,HARDA,KHIRKIYA,5203,547,522,449,585,160,86,68,7620
MADHYA PRADESH,HARDA,TIMARNI,1732,231,367,172,179,133,52,25,2891
MADHYA PRADESH,HOSHANGABAD,BABAI,2319,407,198,190,165,212,115,465,4071
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,3747,727,524,454,232,120,65,65,5934
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,1337,185,165,122,157,84,235,56,2341
MADHYA PRADESH,HOSHANGABAD,KESLA,795,173,99,64,95,112,37,75,1450
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,1458,261,352,189,149,87,49,21,2566
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,1499,131,151,91,128,178,300,488,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,1210,155,260,176,85,83,16,10,1995
MADHYA PRADESH,INDORE,DEPAL PUR,1284,96,129,75,155,50,6,3,1798
MADHYA PRADESH,INDORE,INDORE,3543,91,133,132,172,235,291,117,4714
MADHYA PRADESH,INDORE,MHOW,4867,442,190,82,32,6,3,157,5779
MADHYA PRADESH,INDORE,SANWER,383,26,0,1,0,0,0,6,416
MADHYA PRADESH,JABALPUR,BARGI,1633,138,151,122,141,103,54,20,2362
MADHYA PRADESH,JABALPUR,KUNDAM,219,28,37,40,49,29,17,17,436
MADHYA PRADESH,JABALPUR,MAJHOLI,703,94,227,210,251,106,48,11,1650
MADHYA PRADESH,JABALPUR,PANAGAR,679,47,63,55,58,26,20,14,962
MADHYA PRADESH,JABALPUR,PATAN,45,17,35,40,14,10,3,1,165
