-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Horse Power of Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.10.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Horse Power of Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.10.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
ORISSA,NAYAGARH,ODAGAON,46,25,1,0,0,1,2080,2153
ORISSA,NAYAGARH,RANAPUR,19,28,3,0,1,0,2734,2785
ORISSA,NUAPADA,BODEN,1,6,16,0,0,0,2051,2074
ORISSA,NUAPADA,KHARIAR,63,52,21,0,0,1,3456,3593
ORISSA,NUAPADA,KOMANA,54,92,107,0,0,0,2896,3149
ORISSA,NUAPADA,NUAPADA,68,47,186,0,0,1,2657,2959
ORISSA,NUAPADA,SINAPALI,26,48,31,0,0,0,1747,1852
ORISSA,PURI,ASTARANG,48,0,0,0,0,0,85,133
ORISSA,PURI,BRAHMAGIRI,0,1,1,0,0,0,49,51
ORISSA,PURI,DELANGA,7,1,1,0,0,0,109,118
ORISSA,PURI,GOP,15,0,10,0,0,0,105,130
ORISSA,PURI,KAKATPUR,73,0,0,0,0,0,119,192
ORISSA,PURI,KANAS,0,3,7,0,0,0,121,131
ORISSA,PURI,KRISHNAPRASAD,0,4,2,0,0,0,0,6
ORISSA,PURI,NIMAPARA,15,20,2,0,0,0,38,75
ORISSA,PURI,PIPILI,6,36,0,0,0,0,49,91
ORISSA,PURI,PURISADAR,1,23,2,0,0,0,46,72
ORISSA,PURI,SATYABADI,27,0,0,0,1,1,64,93
ORISSA,RAYAGADA,BISAMCUTTACK,19,6,8,0,0,0,152,185
ORISSA,RAYAGADA,CHANDRAPUR,0,0,1,0,0,0,139,140
ORISSA,RAYAGADA,GUDARI,7,5,0,0,0,0,234,246
ORISSA,RAYAGADA,GUNUPUR,0,11,2,0,1,0,436,450
ORISSA,RAYAGADA,K.SINGPUR,0,0,0,0,17,0,18,35
ORISSA,RAYAGADA,KASHIPUR,0,2,0,0,0,0,51,53
ORISSA,RAYAGADA,KOLNARA,3,4,7,0,0,0,132,146
ORISSA,RAYAGADA,MUNIGUDA,0,2,10,0,0,0,239,251
ORISSA,RAYAGADA,PADMAPUR,1,0,0,0,0,0,325,326
ORISSA,RAYAGADA,RAMNAGUDA,10,1,1,0,0,0,231,243
ORISSA,RAYAGADA,RAYAGADA,2,2,4,0,7,1,30,46
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,45,24,11,0,0,1,325,406
ORISSA,SAMBALPUR,GOVINDAPUR,186,316,434,0,0,3,1589,2528
ORISSA,SAMBALPUR,JAMANKIRA,199,198,94,0,0,0,2392,2883
ORISSA,SAMBALPUR,JUJUMURA,71,43,21,0,0,0,1376,1511
ORISSA,SAMBALPUR,KUCHINDA,310,182,343,0,0,0,1638,2473
ORISSA,SAMBALPUR,MANESWAR,102,37,24,0,0,0,847,1010
ORISSA,SAMBALPUR,NAKTIDEUL,63,10,9,0,0,0,2297,2379
ORISSA,SAMBALPUR,RAIRAKHOLA,164,55,8,0,0,1,2149,2377
ORISSA,SAMBALPUR,RENGALI,147,72,4,0,0,1,781,1005
ORISSA,SONEPUR,BINIKA,8,0,0,0,0,0,783,791
ORISSA,SONEPUR,BIRMAHARAJPUR,215,61,38,0,0,0,2092,2406
ORISSA,SONEPUR,DUNGURIPALI,23,14,5,0,0,0,1396,1438
ORISSA,SONEPUR,SONEPUR,3,1,3,0,0,0,1887,1894
ORISSA,SONEPUR,TARAVA,110,34,7,2,0,0,2619,2772
ORISSA,SONEPUR,ULLUNDA,153,41,60,0,1,4,2532,2791
ORISSA,SUNDARGARH,BADAGAON,87,130,18,0,0,1,1396,1632
ORISSA,SUNDARGARH,BALISANKARA,240,132,26,0,0,1,1634,2033
ORISSA,SUNDARGARH,BISHRA,5,87,146,0,0,0,481,719
ORISSA,SUNDARGARH,BONAI,44,14,34,0,0,0,1052,1144
ORISSA,SUNDARGARH,GURUNDIA,11,17,37,0,0,0,867,932
ORISSA,SUNDARGARH,HEMAGIRI,104,93,59,0,0,2,1582,1840
ORISSA,SUNDARGARH,KOIDA,5,6,81,0,0,0,325,417
ORISSA,SUNDARGARH,KUANRAMUNDA,47,291,174,1,0,2,985,1500
ORISSA,SUNDARGARH,KUTRA,89,618,426,1,1,2,838,1975
ORISSA,SUNDARGARH,LAHUNIPADA,11,8,25,0,0,0,1004,1048
ORISSA,SUNDARGARH,LATHIKATA,94,200,202,1,0,0,354,851
ORISSA,SUNDARGARH,LEPHRIPADA,220,151,40,0,0,0,1065,1476
ORISSA,SUNDARGARH,NUAGAON,27,379,646,0,0,0,1501,2553
ORISSA,SUNDARGARH,RAJAGANGAPUR,73,221,223,0,0,0,261,778
ORISSA,SUNDARGARH,SUBDEGA,141,232,75,1,0,0,1098,1547
ORISSA,SUNDARGARH,SUNDARGARH,430,78,102,0,0,1,1087,1698
ORISSA,SUNDARGARH,TANGARPALI,401,30,21,0,0,0,1014,1466
PONDICHERRY,KARAIKAL,KOTTUCHERRY,0,0,0,1,0,0,0,1
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,0,0,15,1,1,0,0,17
PONDICHERRY,PONDICHERRY,MANNADIPET,0,0,1,2,0,0,0,3
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,0,0,10,21,10,2,0,43
PONDICHERRY,PONDICHERRY,VILLIANUR,0,0,6,6,1,1,0,14
PUNJAB,BATHINDA,BATHINDA,0,0,1,19,0,0,1,21
PUNJAB,BATHINDA,NATHANA,0,0,0,4,0,1,0,5
PUNJAB,BATHINDA,SANGAT,0,0,3,24,6,37,0,70
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,0,1,32,7,0,0,0,40
PUNJAB,FATEHGARH SAHIB,SIRHIND,0,4,20,5,0,0,0,29
PUNJAB,GURDASPUR,DHARKALAN,0,0,0,4,0,0,0,4
PUNJAB,GURDASPUR,GURDASPUR,2,81,14,1,0,0,0,98
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,0,9,1,3,0,0,0,13
PUNJAB,HOSHIARPUR,HAZIPUR,5,80,35,99,18,0,4,241
PUNJAB,HOSHIARPUR,TALWARA,5,84,39,129,23,0,1,281
PUNJAB,LUDHIANA,MANGAT,0,46,33,1,1,0,0,81
PUNJAB,LUDHIANA,SUDHAR,0,0,10,1,0,0,0,11
PUNJAB,MOGA,KOT ISE KHAN,0,0,7,3,0,0,0,10
PUNJAB,ROPAR,ANANDPUR SAHIB,11,176,236,937,51,5,19,1435
PUNJAB,ROPAR,CHAMKAUR SAHIB,0,2,0,5,0,0,0,7
PUNJAB,ROPAR,KHARAR,0,1,8,6,1,0,0,16
PUNJAB,ROPAR,MAJRI,2,0,0,0,0,0,0,2
PUNJAB,ROPAR,MORINDA,0,0,2,0,0,0,0,2
PUNJAB,ROPAR,NOORPUR BEDI,1,54,33,38,0,1,0,127
PUNJAB,ROPAR,ROPAR,0,39,47,72,1,0,1,160
PUNJAB,SANGRUR,DHURI,0,0,80,59,7,3,0,149
PUNJAB,SANGRUR,SANGRUR,1,0,11,88,22,6,0,128
PUNJAB,SANGRUR,SUNAM,0,0,1,0,0,0,0,1
RAJASTHAN,AJMER,AJMER,11,1100,3444,2008,242,26,3498,10329
RAJASTHAN,AJMER,BEAWAR,27,10,1494,1612,93,22,5858,9116
RAJASTHAN,AJMER,BHINAI,14,188,2811,259,16,2,1639,4929
RAJASTHAN,AJMER,KEKRI,8,43,6861,540,159,9,1492,9112
RAJASTHAN,AJMER,KISHANGARH,6,64,2986,3072,682,17,5072,11899
RAJASTHAN,AJMER,MASUDA,36,235,1355,2600,136,8,4941,9311
RAJASTHAN,AJMER,NASIRABAD,9,132,1016,2183,123,9,2763,6235
RAJASTHAN,AJMER,PISAGAON,7,511,1161,2124,57,19,1167,5046
RAJASTHAN,AJMER,SARWAD,3,71,4198,419,202,26,1629,6548
RAJASTHAN,ALWAR,ALWAR,7,0,2048,5692,147,19,818,8731
RAJASTHAN,ALWAR,BANSUR,3,10,2632,2900,120,44,91,5800
RAJASTHAN,ALWAR,BEHROR,47,4,114,3999,4571,206,187,9128
RAJASTHAN,ALWAR,KATHUMAR,29,3,210,3828,22,8,46,4146
RAJASTHAN,ALWAR,KISHANGARH BAAS,5,3,1610,2886,6,20,220,4750
RAJASTHAN,ALWAR,KOTKASIM,0,1,152,597,9,2,13,774
RAJASTHAN,ALWAR,LAXMANGARH,7,1,507,3510,504,20,287,4836
RAJASTHAN,ALWAR,MANDAWAR,3,6,2948,5528,196,27,214,8922
RAJASTHAN,ALWAR,RAJGARH,10,3,2240,6124,1619,30,1051,11077
RAJASTHAN,ALWAR,RAMGARH,1,3,647,2406,74,15,1499,4645
RAJASTHAN,ALWAR,THANAGAZI,6,34,1516,3555,37,19,924,6091
RAJASTHAN,ALWAR,TIJARA,7,4,1712,2942,96,6,967,5734
RAJASTHAN,BANSWARA,BAGIDORA,12,102,1837,42,489,0,1520,4002
RAJASTHAN,BANSWARA,BANSWARA,6,169,1375,47,13,2,1196,2808
RAJASTHAN,BANSWARA,GADHI,7,33,1181,5,14,0,83,1323
RAJASTHAN,BANSWARA,GHATOL,0,5,559,604,46,2,21,1237
RAJASTHAN,BANSWARA,KUSHALGARH,9,42,1135,34,0,0,57,1277
RAJASTHAN,BARAN,ANTA,0,0,155,28,2,5,11,201
RAJASTHAN,BARAN,ATRU,0,7,2313,1042,250,25,497,4134
RAJASTHAN,BARAN,BARAN,85,3,699,205,24,6,194,1216
RAJASTHAN,BARAN,CHABRA,31,61,4294,150,76,57,437,5106
RAJASTHAN,BARAN,CHIPA BAROD,12,303,8588,113,28,39,88,9171
RAJASTHAN,BARAN,KISHANGANJ,0,166,490,79,18,56,122,931
RAJASTHAN,BARAN,MANGROL,0,0,44,59,6,1,9,119
RAJASTHAN,BARAN,SHAHABAD,0,18,1060,69,1,9,6,1163
RAJASTHAN,BARMER,BARMER,0,1,72,101,109,46,1,330
RAJASTHAN,BARMER,BAYTOO,2,0,0,1,0,28,0,31
RAJASTHAN,BARMER,CHOHATAN,11,1,8,203,4691,1545,109,6568
RAJASTHAN,BARMER,GUDAMALANI,17,83,411,2706,2702,1473,25,7417
RAJASTHAN,BARMER,PACH PADRA,0,0,45,385,626,196,61,1313
RAJASTHAN,BARMER,RAMSAR,0,0,0,0,7,4,0,11
RAJASTHAN,BARMER,SHIV,0,0,0,12,6,12,6,36
RAJASTHAN,BARMER,SIWANA,9,3,110,1770,2006,604,938,5440
RAJASTHAN,BHARATPUR,BAYANA,0,3,1287,2964,47,7,206,4514
RAJASTHAN,BHARATPUR,BEIR,2,3,916,727,133,3,173,1957
RAJASTHAN,BHARATPUR,DEEG,0,0,0,21,0,0,0,21
RAJASTHAN,BHARATPUR,KAMAN,1,0,87,1202,4,6,41,1341
RAJASTHAN,BHARATPUR,NADBAI,0,0,15,11,0,0,2,28
RAJASTHAN,BHARATPUR,NAGAR,0,0,1,18,0,0,2,21
RAJASTHAN,BHARATPUR,ROOPBAS,0,0,97,202,16,0,10,325
RAJASTHAN,BHILWARA,ASIND,72,696,4346,1592,53,16,6251,13026
RAJASTHAN,BHILWARA,BANEDA,4,515,2597,407,16,8,3641,7188
RAJASTHAN,BHILWARA,BHILWARA,64,2699,2434,848,8,27,5951,12031
RAJASTHAN,BHILWARA,BIJOLIYA,2,797,1025,277,2,4,376,2483
RAJASTHAN,BHILWARA,HURDA,2,99,1961,318,9,4,3779,6172
RAJASTHAN,BHILWARA,JAHAJPUR,10,664,4324,2543,50,6,2257,9854
RAJASTHAN,BHILWARA,KOTADI,9,1007,2094,517,26,6,5889,9548
RAJASTHAN,BHILWARA,MANDAL,229,436,2754,1191,80,11,8497,13198
RAJASTHAN,BHILWARA,MANDALGARH,32,1656,2784,1378,2,4,2154,8010
RAJASTHAN,BHILWARA,RAIPUR,7,530,1406,522,42,15,3723,6245
RAJASTHAN,BHILWARA,SAHADA,19,635,2318,612,14,1,5202,8801
RAJASTHAN,BHILWARA,SHAHPURA,11,281,4822,672,17,19,6108,11930
RAJASTHAN,BIKANER,BIKANER,1,0,0,1,0,421,10,433
RAJASTHAN,BIKANER,CHHATARGARH,0,0,0,0,93,2,3,98
RAJASTHAN,BIKANER,DOONGAR GARH,4,3,2,1,34,1068,10,1122
RAJASTHAN,BIKANER,NOKHA,0,0,0,0,2,696,2,700
RAJASTHAN,BUNDI,BUNDI,17,135,2197,1469,277,16,279,4390
RAJASTHAN,BUNDI,HINDOLI,6,729,2884,4032,180,18,303,8152
RAJASTHAN,BUNDI,INDRAGARH,1,478,551,599,377,5,150,2161
RAJASTHAN,BUNDI,KESHORAIPATAN,0,9,45,421,58,4,15,552
RAJASTHAN,BUNDI,NAINWA,14,132,2166,3992,891,118,888,8201
RAJASTHAN,CHITTORGARH,ARNOD,32,1169,4277,97,28,22,1685,7310
RAJASTHAN,CHITTORGARH,BADI SADRI,49,546,519,649,6,9,4339,6117
RAJASTHAN,CHITTORGARH,BENGU,21,1808,2642,417,7,18,2466,7379
RAJASTHAN,CHITTORGARH,BHADESAR,8,815,1085,1518,31,8,2717,6182
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,23,1903,2328,292,1,9,3445,8001
RAJASTHAN,CHITTORGARH,CHITTORGARH,22,1425,2802,2076,94,31,1589,8039
RAJASTHAN,CHITTORGARH,DUNGLA,18,824,1073,1395,1,7,2444,5762
RAJASTHAN,CHITTORGARH,GANGARAR,740,1166,2067,1175,13,7,1325,6493
RAJASTHAN,CHITTORGARH,KAPASAN,40,1027,2386,1665,85,26,4082,9311
RAJASTHAN,CHITTORGARH,NIMBAHERA,6,882,3023,1148,8,27,2449,7543
RAJASTHAN,CHITTORGARH,PRATAPGARH,119,2625,7339,375,4,26,1724,12212
RAJASTHAN,CHITTORGARH,RASHMI,473,1335,1139,756,10,15,572,4300
RAJASTHAN,CHITTORGARH,RAWATBHATA,65,745,1829,39,13,5,550,3246
RAJASTHAN,CHURU,CHURU,1,0,0,3,835,75,12,926
RAJASTHAN,CHURU,RAJGARH,2,0,0,2,2666,235,16,2921
RAJASTHAN,CHURU,RATANGARH,1,0,1,11,199,328,5,545
RAJASTHAN,CHURU,SARDAR SHAHAR,0,0,0,1,193,657,0,851
RAJASTHAN,CHURU,SUJANGARH,0,0,38,1,33,137,3,212
RAJASTHAN,CHURU,TARANAGAR,0,0,2,5,67,6,2,82
RAJASTHAN,DAUSA,BASWA,13,3,2146,4233,341,16,1813,8565
RAJASTHAN,DAUSA,DAUSA,41,55,3593,5645,98,47,892,10371
RAJASTHAN,DAUSA,LALSOT,27,8,2132,6047,1065,28,1165,10472
RAJASTHAN,DAUSA,MAHUA,1,3,313,3516,321,25,1082,5261
RAJASTHAN,DAUSA,SIKRAY,4,13,1063,5179,410,14,148,6831
RAJASTHAN,DHOLPUR,BARI,0,1,2,1089,351,1,7,1451
RAJASTHAN,DHOLPUR,BASERI,1,8,0,1447,83,2,939,2480
RAJASTHAN,DHOLPUR,RAJAKHERA,0,0,0,3,2,0,0,5
RAJASTHAN,DHOLPUR,SAPAIU,0,0,0,85,10,0,0,95
RAJASTHAN,DUNGARPUR,ASPUR,54,192,661,343,3,3,2434,3690
RAJASTHAN,DUNGARPUR,DUNGARPUR,76,787,2783,438,448,5,1724,6261
RAJASTHAN,DUNGARPUR,SAGWARA,13,109,2501,250,53,7,648,3581
RAJASTHAN,DUNGARPUR,SIMALWARA,2,196,1183,2155,187,6,783,4512
RAJASTHAN,GANGANAGAR,PADAM PUR,0,0,1,0,0,161,3,165
RAJASTHAN,HANUMANGARH,BHADRA,0,0,1,10,10,0,0,21
RAJASTHAN,HANUMANGARH,NOHAR,0,0,1,63,242,3,7,316
RAJASTHAN,JAIPUR,AMER,11,41,3695,4620,320,34,361,9082
RAJASTHAN,JAIPUR,BASSI,11,13,6326,3822,211,27,1465,11875
RAJASTHAN,JAIPUR,CHAKSU,18,40,2154,4592,95,25,3664,10588
RAJASTHAN,JAIPUR,CHOMU,108,17,3906,4822,2138,225,980,12196
RAJASTHAN,JAIPUR,JAIPUR,13,15,863,3372,923,83,354,5623
RAJASTHAN,JAIPUR,JAMWARAMGARH,50,74,4540,2494,63,4,1589,8814
RAJASTHAN,JAIPUR,KOTPUTLI,8,5,3486,5946,167,38,41,9691
RAJASTHAN,JAIPUR,MOUJMABAD,203,302,2757,1820,496,11,2380,7969
RAJASTHAN,JAIPUR,PHAGI,15,33,1157,3623,1001,18,2019,7866
RAJASTHAN,JAIPUR,PHULERA,173,110,2619,10287,1432,95,3024,17740
RAJASTHAN,JAIPUR,SANGANER,74,127,841,5203,395,21,2839,9500
RAJASTHAN,JAIPUR,SHAHPURA,59,86,994,3265,1567,33,65,6069
RAJASTHAN,JAIPUR,VIRATNAGAR,1,142,2300,1219,1,16,583,4262
RAJASTHAN,JAISALMER,FATHEGARH,0,0,0,0,0,2,0,2
RAJASTHAN,JAISALMER,JAISALMER,3,0,0,3,2,10,59,77
RAJASTHAN,JAISALMER,POKARAN,0,0,2,0,124,0,1,127
RAJASTHAN,JALORE,AHORE,3,1,218,2094,756,67,1929,5068
RAJASTHAN,JALORE,BAGODA,8,6,63,2907,2470,561,350,6365
RAJASTHAN,JALORE,BHINMAL,2,7,590,3356,2527,599,257,7338
RAJASTHAN,JALORE,JALORE,4,6,1143,2972,718,161,511,5515
RAJASTHAN,JALORE,RANIWARA,9,2,1557,4189,1695,149,479,8080
RAJASTHAN,JALORE,SANCHORE,9,3,490,9519,2902,41,608,13572
RAJASTHAN,JALORE,SAYLA,4,1,226,1981,3894,360,64,6530
RAJASTHAN,JHALAWAR,AKLERA,88,265,7511,17,1,89,1379,9350
RAJASTHAN,JHALAWAR,GANGADHAR,11,1876,5990,38,10,11,305,8241
RAJASTHAN,JHALAWAR,JHALARA PATAN,15,4271,8923,511,11,27,658,14416
RAJASTHAN,JHALAWAR,KHANPUR,3,202,3369,844,93,12,121,4644
RAJASTHAN,JHALAWAR,MANOHAR THANA,18,325,4034,26,0,2,3966,8371
RAJASTHAN,JHALAWAR,PACHPAHAR,37,5430,1785,14,90,10,56,7422
RAJASTHAN,JHALAWAR,PIRAWA,29,6130,4308,6,1,34,793,11301
RAJASTHAN,JHUNJHUNU,BUHANA,0,6,76,72,1006,2031,4,3195
RAJASTHAN,JHUNJHUNU,CIDAWA,10,1,4,84,4808,5659,17,10583
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,0,0,0,0,4575,395,12,4982
RAJASTHAN,JHUNJHUNU,KHETDI,1,8,804,1741,1485,163,73,4275
RAJASTHAN,JHUNJHUNU,NAWALGARH,111,1,666,931,4453,109,64,6335
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,17,19,925,3139,3300,69,33,7502
RAJASTHAN,JODHPUR,BHOPAL GARH,6,2,55,479,972,513,119,2146
RAJASTHAN,JODHPUR,BILADA,12,1,163,1445,1083,67,315,3086
RAJASTHAN,JODHPUR,JODHPUR,1,12,189,175,186,182,18,763
RAJASTHAN,JODHPUR,LUNI,1,1,33,283,209,41,159,727
RAJASTHAN,JODHPUR,ONSIA,0,0,36,5,55,63,16,175
RAJASTHAN,JODHPUR,PHALODI,0,0,9,9,0,1,81,100
RAJASTHAN,JODHPUR,SHER GARH,1,0,17,38,160,155,25,396
RAJASTHAN,KAROLI,HINDON,861,6,2720,2752,446,17,415,7217
RAJASTHAN,KAROLI,KAROLI,8,78,1931,4275,302,35,2633,9262
RAJASTHAN,KAROLI,MANDRAYAL,0,28,20,391,165,4,46,654
RAJASTHAN,KAROLI,NADOTI,99,10,453,1616,363,16,829,3386
RAJASTHAN,KAROLI,SAPOTRA,8,510,1258,1367,759,33,162,4097
RAJASTHAN,KAROLI,TODA BHIM,19,5,321,4290,1028,123,17,5803
RAJASTHAN,KOTA,DIGOD,10,0,438,323,3,1,263,1038
RAJASTHAN,KOTA,LADPURA,7,153,2244,156,229,4,419,3212
RAJASTHAN,KOTA,PIPALLDA,0,1,112,61,65,4,11,254
RAJASTHAN,KOTA,RAMGANJMANDI,19,3098,2730,12,4,15,87,5965
RAJASTHAN,KOTA,SANGOD,2,69,3857,386,40,18,49,4421
RAJASTHAN,NAGAUR,DEEDWANA,7,23,13,3,414,3484,120,4064
RAJASTHAN,NAGAUR,DEGANA,8,7,1081,1917,886,686,868,5453
RAJASTHAN,NAGAUR,JAYAL,1,0,0,3,117,405,33,559
RAJASTHAN,NAGAUR,KHEEVSAR,0,0,0,0,0,34,0,34
RAJASTHAN,NAGAUR,LADNU,0,0,3,1,13,39,0,56
RAJASTHAN,NAGAUR,MAKRANA,10,2,11,9,447,1437,464,2380
RAJASTHAN,NAGAUR,MERTA,2,41,344,1132,857,258,22,2656
RAJASTHAN,NAGAUR,NAGAUR,2,0,16,29,180,1046,107,1380
RAJASTHAN,NAGAUR,NAWA,18,54,228,1136,2261,5167,332,9196
RAJASTHAN,NAGAUR,PARBATSAR,13,10,132,2111,1331,844,1467,5908
RAJASTHAN,PALI,BALI,17,10,1999,2678,283,19,1047,6053
RAJASTHAN,PALI,DESURI,16,23,2676,4736,85,31,1121,8688
RAJASTHAN,PALI,JAITARAN,3,7,69,1672,936,161,776,3624
RAJASTHAN,PALI,MARWAR JUNCTION,2,1,545,3442,291,15,1221,5517
RAJASTHAN,PALI,PALI,35,53,2139,1852,159,100,1053,5391
RAJASTHAN,PALI,RAIPUR,5,5,265,1821,924,8,1639,4667
RAJASTHAN,PALI,ROHAT,1,1,455,773,94,6,933,2263
RAJASTHAN,PALI,SOJAT,5,26,353,2408,386,39,1510,4727
RAJASTHAN,PALI,SUMERPUR,1,3,1776,2169,134,20,198,4301
RAJASTHAN,RAJSAMAND,AMET,15,44,938,253,17,1,5802,7070
RAJASTHAN,RAJSAMAND,BHIM,11,34,1523,258,101,3,5295,7225
RAJASTHAN,RAJSAMAND,DEVGARH,5,162,1032,363,5,8,2893,4468
RAJASTHAN,RAJSAMAND,KUMBHALGARH,1,7,155,3,11,0,6307,6484
RAJASTHAN,RAJSAMAND,NATHDWARA,9,519,1360,745,140,3,4172,6948
RAJASTHAN,RAJSAMAND,RAILMAGRA,44,120,1698,111,232,7,5003,7215
RAJASTHAN,RAJSAMAND,RAJSAMAND,7,316,1673,880,51,8,5533,8468
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,22,8,988,3125,311,16,566,5036
RAJASTHAN,SAWAI MADHOPUR,BAOLI,5,63,1151,3125,163,17,22,4546
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,0,7,481,2977,279,11,113,3868
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,17,51,1453,4450,312,25,108,6416
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,4,1,91,1907,359,166,86,2614
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,0,6,487,1383,583,5,14,2478
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,7,250,1061,4787,1261,13,226,7605
RAJASTHAN,SIKAR,DATARAM GARH,249,71,1921,4513,2601,2542,1048,12945
RAJASTHAN,SIKAR,FATEHPUR,23,0,0,2,654,151,3,833
RAJASTHAN,SIKAR,LAXMAN GARH,7,0,55,1,831,2711,1091,4696
RAJASTHAN,SIKAR,NEEM KA THANA,7,10,2586,3727,263,7,852,7452
RAJASTHAN,SIKAR,SHRI MADHOPUR,81,60,2977,6317,5176,253,1740,16604
RAJASTHAN,SIKAR,SIKAR,10,26,38,83,2044,7301,820,10322
RAJASTHAN,SIROHI,ABUROAD,3,9,704,1386,170,3,259,2534
RAJASTHAN,SIROHI,PINDWARA,2,23,1557,1306,42,10,494,3434
RAJASTHAN,SIROHI,REVDAR,12,39,2048,4062,202,19,196,6578
RAJASTHAN,SIROHI,SHIVGANJ,1,0,117,1664,626,25,59,2492
RAJASTHAN,SIROHI,SIROHI,2,7,1162,1733,93,36,91,3124
RAJASTHAN,TONK,DEOLI,54,153,5717,1416,181,27,705,8253
RAJASTHAN,TONK,MALPURA,6,39,4256,1315,70,8,1875,7569
RAJASTHAN,TONK,NIWAI,19,259,3478,4760,191,19,745,9471
RAJASTHAN,TONK,PEEPLU,1,44,1964,2616,587,4,755,5971
RAJASTHAN,TONK,TODARAI SINGH,2,75,3540,672,90,6,932,5317
RAJASTHAN,TONK,TONK,13,578,2049,2044,131,4,1071,5890
RAJASTHAN,TONK,UNIYARA,15,29,2025,2803,551,1,591,6015
RAJASTHAN,UDAIPUR,DHARIYAVAD,6,581,958,1765,84,5,2419,5818
RAJASTHAN,UDAIPUR,GIRWA,73,2837,2074,157,94,14,4624,9873
RAJASTHAN,UDAIPUR,GOGUNDA,5,241,587,52,31,1,4142,5059
RAJASTHAN,UDAIPUR,JHADOL,9,564,941,640,213,19,808,3194
RAJASTHAN,UDAIPUR,KHERWADA,32,181,1001,423,98,27,324,2086
RAJASTHAN,UDAIPUR,KOTRA,3,9,1464,20,31,0,697,2224
RAJASTHAN,UDAIPUR,MAWLI,9,1421,1957,1122,68,9,5750,10336
RAJASTHAN,UDAIPUR,SALUMBER,6,411,1512,915,76,5,2983,5908
RAJASTHAN,UDAIPUR,SARADA,22,342,1675,346,125,7,1830,4347
RAJASTHAN,UDAIPUR,VALLABH NAGAR,38,2414,1966,551,36,13,8505,13523
TAMIL NADU,COIMBATORE,ANAMALAI,16,98,2919,1597,209,13,111,4963
TAMIL NADU,COIMBATORE,ANNUR,58,6,3009,1884,357,14,533,5861
TAMIL NADU,COIMBATORE,AVINASHI,320,32,2431,3061,600,17,814,7275
TAMIL NADU,COIMBATORE,KINATHUKADAVU,13,27,6050,1214,47,2,230,7583
TAMIL NADU,COIMBATORE,KUDIMANGALAM,19,72,6098,701,99,43,21,7053
TAMIL NADU,COIMBATORE,MADATTHUKULAM,19,42,3310,448,40,9,25,3893
TAMIL NADU,COIMBATORE,MADUKKARAI,10,1,2170,1360,208,45,872,4666
TAMIL NADU,COIMBATORE,METTUPALAYAM,75,63,5942,196,51,7,622,6956
TAMIL NADU,COIMBATORE,PALLADAM,5,21,5527,676,32,3,816,7080
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,25,7,1208,617,447,215,767,3286
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,12,50,5208,1245,69,1,152,6737
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,7,115,3905,691,76,6,163,4963
TAMIL NADU,COIMBATORE,PONGALUR,152,5,5574,696,48,16,45,6536
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,88,0,186,655,539,46,845,2359
TAMIL NADU,COIMBATORE,SOOLUR,4,1,1338,1821,96,6,1201,4467
TAMIL NADU,COIMBATORE,SULTHANPET,7,9,4903,881,196,17,596,6609
TAMIL NADU,COIMBATORE,THIRUPPUR,709,31,3360,626,87,19,336,5168
TAMIL NADU,COIMBATORE,THONDAMUTHUR,88,4,625,1212,839,200,1335,4303
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,10,161,5963,1135,323,30,61,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,10,0,17,32,31,11,2,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,1,0,0,0,0,1
TAMIL NADU,CUDDALORE,CUDDALORE,1,17,40,24,31,10,0,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,0,56,24,1,1,0,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,12,0,73,196,1,1,0,283
