-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
MADHYA PRADESH,BASTAR,FARASGAON,17,1,0,0,1,1,0,1,21
MADHYA PRADESH,BASTAR,GEEDAM,11,0,0,1,0,0,0,1,13
MADHYA PRADESH,BASTAR,KONDAGAON,233,5,1,8,17,38,5,19,326
MADHYA PRADESH,BASTAR,KONTA,7,1,0,1,0,0,0,7,16
MADHYA PRADESH,BASTAR,KOYALIBEDA,13,1,0,1,1,0,0,0,16
MADHYA PRADESH,BASTAR,MAKADI,6,4,0,8,0,0,0,22,40
MADHYA PRADESH,BASTAR,NARAYANPUR,5,0,0,0,2,0,0,0,7
MADHYA PRADESH,BASTAR,TOKAPAL,166,4,0,0,0,0,1,11,182
MADHYA PRADESH,BETUL,AAMLA,707,1,23,47,13,10,11,17,829
MADHYA PRADESH,BETUL,AATHNER,443,10,11,9,42,12,40,65,632
MADHYA PRADESH,BETUL,BETUL,763,13,28,45,61,40,21,10,981
MADHYA PRADESH,BETUL,BHAINSDEHI,771,17,18,72,41,17,25,9,970
MADHYA PRADESH,BETUL,BHEEMPUR,456,31,7,52,27,57,46,59,735
MADHYA PRADESH,BETUL,CHICHOLI,231,5,15,107,46,18,46,33,501
MADHYA PRADESH,BETUL,GHODADONGRI,481,16,46,56,78,22,32,127,858
MADHYA PRADESH,BETUL,MULTAI,304,14,38,27,29,16,6,25,459
MADHYA PRADESH,BETUL,PRABHATPATTANAM,440,63,121,43,23,116,22,51,879
MADHYA PRADESH,BETUL,SHAHPUR,323,11,52,18,29,22,25,23,503
MADHYA PRADESH,BHIND,GOHAD,123,1,0,1,1,1,3,0,130
MADHYA PRADESH,BHIND,MEHGAON,15,2,0,0,0,0,0,0,17
MADHYA PRADESH,BHIND,MITONA (RAUN),13,0,0,0,0,0,0,0,13
MADHYA PRADESH,BHOPAL,BERASIYA,800,42,110,116,172,69,55,133,1497
MADHYA PRADESH,BHOPAL,PHANDA,979,13,19,13,122,11,19,27,1203
MADHYA PRADESH,BILASPUR,BALAUDA,13,0,0,0,0,0,0,4,17
MADHYA PRADESH,BILASPUR,BILHA,52,3,2,2,1,1,0,0,61
MADHYA PRADESH,BILASPUR,DABHARA,12,1,0,0,0,0,0,0,13
MADHYA PRADESH,BILASPUR,JALJAIPUR,10,3,1,1,21,0,2,0,38
MADHYA PRADESH,BILASPUR,KARTALA,34,0,1,0,0,0,0,0,35
MADHYA PRADESH,BILASPUR,LORMI,4,0,0,1,3,0,0,15,23
MADHYA PRADESH,BILASPUR,MALKHARAUDA,1,0,0,0,0,0,0,0,1
MADHYA PRADESH,BILASPUR,MASTURI,14,0,0,0,0,0,0,0,14
MADHYA PRADESH,BILASPUR,PANDARIYA,44,4,3,4,2,3,4,7,71
MADHYA PRADESH,BILASPUR,PONDI-APRORA,5,1,0,0,0,0,0,0,6
MADHYA PRADESH,CHHATARPUR,BADAMALHARA,973,16,57,52,48,67,31,10,1254
MADHYA PRADESH,CHHATARPUR,BAKSWAHA,245,5,20,9,4,2,0,0,285
MADHYA PRADESH,CHHATARPUR,BIJAWAR,857,8,9,3,13,3,12,18,923
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,301,4,20,1,1,0,0,13,340
MADHYA PRADESH,CHHATARPUR,GAURIHAR,913,37,19,20,123,49,19,29,1209
MADHYA PRADESH,CHHATARPUR,LAUNDI,228,6,38,11,33,1,4,17,338
MADHYA PRADESH,CHHATARPUR,NAUGAON,117,7,0,0,0,1,1,13,139
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,76,0,0,6,33,6,2,4,127
MADHYA PRADESH,CHHINDWARA,AMARWADA,31,0,0,0,2,0,0,0,33
MADHYA PRADESH,CHHINDWARA,CHAURAI,221,50,63,34,55,15,15,1,454
MADHYA PRADESH,CHHINDWARA,CHHINDWARA,228,85,35,25,100,29,14,5,521
MADHYA PRADESH,CHHINDWARA,HARRAI,1,0,0,0,1,0,1,9,12
MADHYA PRADESH,CHHINDWARA,MOHKHED,37,0,0,0,5,1,0,3,46
MADHYA PRADESH,CHHINDWARA,PANDHURNA,0,0,0,0,1,0,0,0,1
MADHYA PRADESH,CHHINDWARA,PARASIYA,329,19,28,23,40,35,77,30,581
MADHYA PRADESH,CHHINDWARA,SAUNSAR,4,0,0,0,13,10,2,11,40
MADHYA PRADESH,DAMOH,DAMOH,743,39,141,97,241,83,17,15,1376
MADHYA PRADESH,DAMOH,HATA,509,5,34,29,86,91,123,421,1298
MADHYA PRADESH,DAMOH,JABERA,1067,96,89,69,228,161,182,158,2050
MADHYA PRADESH,DAMOH,PATERA,1642,42,17,26,77,191,100,9,2104
MADHYA PRADESH,DAMOH,PATHARIYA,789,56,88,146,132,97,180,116,1604
MADHYA PRADESH,DAMOH,PATIYAGARH,615,82,92,108,295,191,132,134,1649
MADHYA PRADESH,DAMOH,TENDUKHEDA,1573,16,27,37,73,97,129,28,1980
MADHYA PRADESH,DATIA,DATIA,51,0,0,0,0,0,0,0,51
MADHYA PRADESH,DEWAS,BAGALI,633,1,0,21,50,0,0,0,705
MADHYA PRADESH,DEWAS,DEWAS,162,1,0,2,0,1,0,6,172
MADHYA PRADESH,DEWAS,KANNAUD,628,23,7,25,104,62,29,49,927
MADHYA PRADESH,DEWAS,KHATEGAON,664,32,20,82,62,127,59,59,1105
MADHYA PRADESH,DEWAS,SONKACHH,146,3,11,9,11,2,2,15,199
MADHYA PRADESH,DEWAS,TONK KHURD,84,4,1,1,0,0,0,6,96
MADHYA PRADESH,DHAR,BADNAWAR,355,39,78,3,62,18,0,2,557
MADHYA PRADESH,DHAR,BANDH,48,18,2,4,29,4,11,15,131
MADHYA PRADESH,DHAR,DHAR,21,0,0,0,0,0,0,0,21
MADHYA PRADESH,DHAR,DHARAMPURI,239,40,95,25,66,21,8,12,506
MADHYA PRADESH,DHAR,GANDHWANI,957,101,55,31,35,11,3,30,1223
MADHYA PRADESH,DHAR,KUKSHI,616,1,2,6,5,17,1,0,648
MADHYA PRADESH,DHAR,MANAWAR,78,40,14,5,3,1,1,1,143
MADHYA PRADESH,DHAR,NALCHHA,215,7,4,0,3,0,0,0,229
MADHYA PRADESH,DHAR,NISARPUR,216,35,1,3,8,0,0,0,263
MADHYA PRADESH,DHAR,SARDARPUR,296,11,7,5,5,1,2,13,340
MADHYA PRADESH,DHAR,TIRLA,302,1,0,21,28,21,25,39,437
MADHYA PRADESH,DURG,BALOD,2,0,0,0,0,0,0,1,3
MADHYA PRADESH,DURG,BEMETARA,21,5,11,5,6,1,8,2,59
MADHYA PRADESH,DURG,BERLA,108,3,6,6,2,5,7,2,139
MADHYA PRADESH,DURG,DHAMDA,25,8,2,11,3,1,1,0,51
MADHYA PRADESH,DURG,DONDI,8,0,0,2,0,1,0,2,13
MADHYA PRADESH,DURG,DONDILOHARA,18,0,2,4,0,2,0,0,26
MADHYA PRADESH,DURG,DURG,162,7,6,4,2,5,3,5,194
MADHYA PRADESH,DURG,GUNDARDEHI,3,0,0,0,0,0,0,3,6
MADHYA PRADESH,DURG,GURUR,33,2,3,11,42,2,30,5,128
MADHYA PRADESH,DURG,NAWAGARH,5,1,0,0,0,0,0,0,6
MADHYA PRADESH,DURG,PATAN,103,5,6,5,7,2,0,14,142
MADHYA PRADESH,DURG,SAJA,33,6,3,4,8,2,5,5,66
MADHYA PRADESH,GUNA,ASHOKNAGAR,246,25,55,124,228,222,225,373,1498
MADHYA PRADESH,GUNA,BAGHOGARH,251,23,86,120,224,146,143,54,1047
MADHYA PRADESH,GUNA,BAMORI,954,33,27,31,80,63,35,39,1262
MADHYA PRADESH,GUNA,CHACHAUDA,563,23,12,12,19,5,143,31,808
MADHYA PRADESH,GUNA,CHANDERI,344,20,62,87,231,121,269,26,1160
MADHYA PRADESH,GUNA,GUNA,221,12,6,14,62,29,53,43,440
MADHYA PRADESH,GUNA,ISAGARH,475,12,4,59,59,36,70,132,847
MADHYA PRADESH,GUNA,MUNGAOLI,552,19,23,50,80,58,351,199,1332
MADHYA PRADESH,GWALIOR,BHANDER,368,0,0,0,1,8,1,1,379
MADHYA PRADESH,GWALIOR,BHITARWAR,52,14,3,48,58,7,48,0,230
MADHYA PRADESH,GWALIOR,DABRA,197,46,34,35,180,73,32,34,631
MADHYA PRADESH,GWALIOR,GHATI GAON,288,0,0,0,0,0,34,0,322
MADHYA PRADESH,GWALIOR,MORAR,161,0,2,2,2,0,0,2,169
MADHYA PRADESH,HOSHANGABAD,BABAI,229,0,4,24,39,55,21,41,413
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,63,1,0,0,0,3,2,5,74
MADHYA PRADESH,HOSHANGABAD,HARDA,484,74,60,132,237,309,164,274,1734
MADHYA PRADESH,HOSHANGABAD,HOSHNAGABAD,757,46,47,27,54,7,6,22,966
MADHYA PRADESH,HOSHANGABAD,KESALI,1006,12,27,88,52,23,20,13,1241
MADHYA PRADESH,HOSHANGABAD,KHIRAKIYA,360,41,40,127,198,44,81,38,929
MADHYA PRADESH,HOSHANGABAD,PIPARIA,93,3,0,1,0,1,17,3,118
MADHYA PRADESH,HOSHANGABAD,SEONI MALWA,290,42,39,89,71,134,178,109,952
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,728,19,22,59,95,93,68,28,1112
MADHYA PRADESH,HOSHANGABAD,TIMARNI,236,10,31,89,115,352,56,55,944
MADHYA PRADESH,INDORE,DEPALPUR,249,34,14,18,25,16,6,1,363
MADHYA PRADESH,INDORE,INDORE,90,16,10,4,1,0,0,0,121
MADHYA PRADESH,INDORE,MHOW,82,7,1,3,6,2,2,2,105
MADHYA PRADESH,INDORE,SANWER,326,13,17,41,55,44,9,88,593
MADHYA PRADESH,JABALPUR,BADWARA,213,18,30,55,31,30,16,178,571
MADHYA PRADESH,JABALPUR,BAMHORIBAND,649,0,0,37,71,0,25,67,849
MADHYA PRADESH,JABALPUR,BARGI,247,0,7,5,22,19,13,8,321
MADHYA PRADESH,JABALPUR,DHIMARKHEDA,196,0,2,4,37,14,18,10,281
MADHYA PRADESH,JABALPUR,KATNI,0,0,2,1,1,1,0,0,5
MADHYA PRADESH,JABALPUR,KUNDAM,12,0,1,2,5,7,20,11,58
MADHYA PRADESH,JABALPUR,PANAGARH,97,7,7,1,36,27,68,43,286
MADHYA PRADESH,JABALPUR,PATAN,46,1,9,6,23,27,8,10,130
MADHYA PRADESH,JABALPUR,RITHI,125,1,1,0,0,0,0,0,127
MADHYA PRADESH,JABALPUR,SHAHPURA,2,4,8,20,15,47,27,10,133
MADHYA PRADESH,JABALPUR,SIHORA,252,0,0,20,0,8,0,97,377
MADHYA PRADESH,JABALPUR,VIJAYRAGHOGARH,13,0,0,0,0,0,0,0,13
MADHYA PRADESH,JHABUA,ALIRAJPUR,65,3,7,25,22,22,32,135,311
MADHYA PRADESH,JHABUA,BHAWRA,66,6,11,5,13,20,32,48,201
MADHYA PRADESH,JHABUA,JHABUA,170,16,10,17,107,53,39,8,420
MADHYA PRADESH,JHABUA,JOBAT,341,31,29,54,80,93,99,51,778
MADHYA PRADESH,JHABUA,KANTHIWADA,46,0,0,6,12,4,26,11,105
MADHYA PRADESH,JHABUA,MEGHNAGAR,218,5,12,21,163,19,29,18,485
MADHYA PRADESH,JHABUA,PETALAWAD,1639,190,121,225,1006,192,123,307,3803
MADHYA PRADESH,JHABUA,RAMA,520,26,43,41,264,166,59,47,1166
MADHYA PRADESH,JHABUA,RANAPUR,658,9,14,131,143,73,141,17,1186
MADHYA PRADESH,JHABUA,SONDWA,33,10,25,24,19,15,26,19,171
MADHYA PRADESH,JHABUA,THANDLA,612,313,72,143,881,14,15,16,2066
MADHYA PRADESH,JHABUA,UDAIGARH,300,15,14,48,47,61,41,24,550
MADHYA PRADESH,KHANDWA,BALDEE,137,9,12,36,44,189,43,64,534
MADHYA PRADESH,KHANDWA,BURHANPUR,138,36,86,15,26,22,23,29,375
MADHYA PRADESH,KHANDWA,CHHAIGAON MAKHAN,96,2,5,5,39,17,3,7,174
MADHYA PRADESH,KHANDWA,HARSUD,268,120,99,93,97,152,57,86,972
MADHYA PRADESH,KHANDWA,KHAKNER,96,12,15,25,21,9,19,5,202
MADHYA PRADESH,KHANDWA,KHALWA,493,70,100,119,196,234,257,186,1655
MADHYA PRADESH,KHANDWA,KHANDWA,169,30,21,69,46,27,22,19,403
MADHYA PRADESH,KHANDWA,PANDHANA,202,24,34,22,32,19,64,108,505
MADHYA PRADESH,KHANDWA,PUNASA,27,11,4,0,0,0,0,0,42
MADHYA PRADESH,KHARGONE,BADWAH,484,76,69,138,179,123,99,74,1242
MADHYA PRADESH,KHARGONE,BADWANI,198,27,52,42,117,186,105,88,815
MADHYA PRADESH,KHARGONE,BHAGWANPURA,122,40,79,77,40,44,15,0,417
MADHYA PRADESH,KHARGONE,BHEEKANGAON,246,66,102,53,135,96,62,39,799
MADHYA PRADESH,KHARGONE,GOGAWAN,209,32,85,62,55,51,49,19,562
MADHYA PRADESH,KHARGONE,JHIRANYA,74,18,60,44,128,86,40,24,474
MADHYA PRADESH,KHARGONE,KASRAWAD,277,59,63,103,165,70,69,2,808
MADHYA PRADESH,KHARGONE,KHARGONE,129,78,125,87,110,105,77,31,742
MADHYA PRADESH,KHARGONE,MAHESHWAR,165,53,203,82,78,36,28,13,658
MADHYA PRADESH,KHARGONE,NIWALI,30,0,1,25,88,67,22,2,235
MADHYA PRADESH,KHARGONE,PANSEMAL,0,5,17,10,10,10,30,7,89
MADHYA PRADESH,KHARGONE,PATEE,2,0,2,25,2,1,25,8,65
MADHYA PRADESH,KHARGONE,RAJPUR,444,76,111,57,65,64,22,5,844
MADHYA PRADESH,KHARGONE,SEGAON,284,21,23,24,27,17,37,33,466
MADHYA PRADESH,KHARGONE,SENDHWA,207,12,88,54,16,35,16,19,447
MADHYA PRADESH,KHARGONE,THIKARI,135,74,43,88,49,53,67,7,516
MADHYA PRADESH,MANDLA,AMARPUR,7,0,0,2,1,0,0,0,10
MADHYA PRADESH,MANDLA,BAJANG,0,0,0,0,0,0,8,0,8
MADHYA PRADESH,MANDLA,BEEJADANDI,0,0,0,0,3,0,0,0,3
MADHYA PRADESH,MANDLA,BICHHIYA,27,0,0,0,0,0,0,0,27
MADHYA PRADESH,MANDLA,DINDORI,15,0,0,0,5,1,5,11,37
MADHYA PRADESH,MANDLA,GHUGHARI,72,2,0,0,3,1,9,0,87
MADHYA PRADESH,MANDLA,KARANJIYA,29,0,1,0,11,0,1,1,43
MADHYA PRADESH,MANDLA,MANDLA,344,6,4,47,43,0,1,0,445
MADHYA PRADESH,MANDLA,MEHADWANI,1,0,0,0,0,0,0,0,1
MADHYA PRADESH,MANDLA,MOHGAON,35,5,4,0,0,0,0,0,44
MADHYA PRADESH,MANDLA,MOWAS,0,0,0,0,0,0,2,0,2
MADHYA PRADESH,MANDLA,NAINPUR,72,5,0,1,0,1,1,38,118
MADHYA PRADESH,MANDLA,NARAYANGANJ,40,3,0,0,0,1,4,2,50
MADHYA PRADESH,MANDLA,SAMNAPUR,3,0,0,0,0,0,0,0,3
MADHYA PRADESH,MANDLA,SHAHPURA,0,0,0,0,16,9,0,85,110
MADHYA PRADESH,MANDSAUR,BHANPURA,246,5,6,5,4,0,0,0,266
MADHYA PRADESH,MANDSAUR,GAROTH,28,0,2,3,0,0,0,6,39
MADHYA PRADESH,MANDSAUR,JAWAD,101,0,1,0,0,0,0,0,102
MADHYA PRADESH,MANDSAUR,MALHARGARH,472,0,1,0,0,4,2,2,481
MADHYA PRADESH,MANDSAUR,MANASA,247,5,5,1,24,4,1,3,290
MADHYA PRADESH,MANDSAUR,MANDSAUR,171,12,32,21,25,9,21,5,296
MADHYA PRADESH,MANDSAUR,NEEMACH,32,0,1,0,4,1,5,3,46
MADHYA PRADESH,MANDSAUR,SITAMAU,358,5,14,44,93,17,8,15,554
MADHYA PRADESH,MORENA,JAURA,2,0,0,0,0,0,0,0,2
MADHYA PRADESH,MORENA,KARAHAL,439,6,2,0,0,0,28,79,554
MADHYA PRADESH,MORENA,MORENA,0,0,0,0,0,0,4,0,4
MADHYA PRADESH,MORENA,PAHARGARH,127,0,0,0,0,0,1,0,128
MADHYA PRADESH,MORENA,SABALGARH,1,0,0,0,0,0,0,0,1
MADHYA PRADESH,MORENA,SHEOPUR KALAN,362,0,15,119,114,55,49,83,797
MADHYA PRADESH,NARSIMHAPUR,BABAICHICHALI,7,1,0,0,0,0,0,6,14
MADHYA PRADESH,NARSIMHAPUR,CHANWARPATHA,81,4,13,31,24,63,34,18,268
MADHYA PRADESH,NARSIMHAPUR,GOTEGAON,165,3,11,24,42,10,104,62,421
MADHYA PRADESH,NARSIMHAPUR,KARELI,51,1,2,17,48,13,11,2,145
MADHYA PRADESH,NARSIMHAPUR,NARSINGHPUR,391,13,14,25,104,41,42,45,675
MADHYA PRADESH,NARSIMHAPUR,SAINKHEDA,10,0,0,0,12,1,1,4,28
MADHYA PRADESH,PANNA,AJAIGARH,531,5,3,0,30,9,3,10,591
MADHYA PRADESH,PANNA,GUNNAUR,524,8,63,132,115,42,159,481,1524
MADHYA PRADESH,PANNA,PANNA,995,26,14,21,5,12,5,36,1114
MADHYA PRADESH,PANNA,PAWAI,540,68,54,26,204,192,28,115,1227
MADHYA PRADESH,PANNA,SHAHNAGAR,1787,9,49,53,344,207,24,173,2646
MADHYA PRADESH,RAIGARH,DHARAMJAIGARH,146,0,5,4,25,9,22,5,216
MADHYA PRADESH,RAIGARH,KANSABEL,10,0,1,0,2,1,0,0,14
MADHYA PRADESH,RAIGARH,KHARASIYA,137,2,0,0,0,0,0,0,139
MADHYA PRADESH,RAIGARH,LALLUNGA,206,0,3,1,1,1,2,1,215
MADHYA PRADESH,RAIGARH,PATTHALGAON,88,63,37,2,64,0,0,0,254
MADHYA PRADESH,RAIGARH,PUSAUR,227,3,0,0,16,0,0,0,246
MADHYA PRADESH,RAIGARH,RAIGARH,277,83,133,13,120,165,29,0,820
MADHYA PRADESH,RAIGARH,SARANGARH,264,0,1,0,6,0,1,17,289
MADHYA PRADESH,RAIGARH,SARIYALENDHA,69,1,3,10,13,0,1,1,98
MADHYA PRADESH,RAIGARH,TAMNAR,81,0,0,0,0,0,0,0,81
MADHYA PRADESH,RAIGARH,TAPKARA,116,0,0,0,0,0,0,0,116
MADHYA PRADESH,RAIPUR,ABHANPUR,20,0,0,0,5,4,0,0,29
MADHYA PRADESH,RAIPUR,BAGBAHRA,17,0,1,0,0,1,0,6,25
MADHYA PRADESH,RAIPUR,BASNA,67,8,15,5,2,0,0,28,125
MADHYA PRADESH,RAIPUR,BHATAPARA,19,0,0,3,1,0,0,20,43
MADHYA PRADESH,RAIPUR,DEOBHOG,10,0,0,0,0,0,0,2,12
MADHYA PRADESH,RAIPUR,DHAMTARI,2,0,1,2,13,5,1,0,24
MADHYA PRADESH,RAIPUR,GARIYABAND,36,0,1,0,2,42,1,6,88
MADHYA PRADESH,RAIPUR,KASDOL,74,10,4,3,0,1,0,2,94
MADHYA PRADESH,RAIPUR,PALARI,537,4,2,0,0,1,2,0,546
MADHYA PRADESH,RAIPUR,PALARI(BALODABAZAR),221,2,1,1,0,0,7,20,252
MADHYA PRADESH,RAIPUR,PITHORA,113,4,4,0,1,4,0,17,143
MADHYA PRADESH,RAIPUR,RAIPUR(DHARSIWA),165,2,10,5,9,16,5,9,221
MADHYA PRADESH,RAIPUR,RAJIM,58,0,0,0,0,0,0,0,58
MADHYA PRADESH,RAIPUR,SARAIPALI,387,2,0,0,0,0,0,14,403
MADHYA PRADESH,RAIPUR,SIHAWA,23,0,3,0,0,0,0,0,26
MADHYA PRADESH,RAIPUR,SIMGA,53,7,2,3,0,0,0,0,65
MADHYA PRADESH,RAIPUR,TILDA,73,8,10,1,2,1,4,3,102
MADHYA PRADESH,RAISEN,BARELI,213,39,14,54,92,96,140,124,772
MADHYA PRADESH,RAISEN,BEGAMGANJ,738,42,45,158,183,35,27,16,1244
MADHYA PRADESH,RAISEN,GAIRATGANJ,64,5,40,74,308,133,138,135,897
MADHYA PRADESH,RAISEN,OBEDULLAHGANJ,405,3,11,1,140,20,131,458,1169
MADHYA PRADESH,RAISEN,SANCHI,991,23,29,6,9,56,82,56,1252
MADHYA PRADESH,RAISEN,SILWANI,758,21,40,70,103,72,56,207,1327
MADHYA PRADESH,RAISEN,UDAIPURA,37,1,75,79,35,30,35,75,367
MADHYA PRADESH,RAJGARH,BIAORA,923,7,20,15,23,16,14,5,1023
MADHYA PRADESH,RAJGARH,JEERAPUR,591,3,24,4,2,25,22,5,676
MADHYA PRADESH,RAJGARH,KHILCHIPUR,52,0,1,0,0,0,0,0,53
MADHYA PRADESH,RAJGARH,NARASINGHGARH,761,2,2,0,0,0,0,0,765
MADHYA PRADESH,RAJGARH,PACHAUR (SARANGPUR),762,9,5,11,1,0,1,0,789
MADHYA PRADESH,RAJGARH,RAJGARH,331,35,5,7,109,4,125,0,616
MADHYA PRADESH,RAJNANDGAON,DONGARGAON,1,0,0,0,0,0,0,0,1
MADHYA PRADESH,RAJNANDGAON,KHALRAGARH,16,0,3,1,0,0,0,0,20
MADHYA PRADESH,RAJNANDGAON,SAHASPURLOHARA,7,1,1,3,2,2,2,0,18
MADHYA PRADESH,RATLAM,ALOT,147,16,39,50,39,30,20,24,365
MADHYA PRADESH,RATLAM,BAJNA,473,31,30,39,168,150,55,106,1052
MADHYA PRADESH,RATLAM,JAWRA,284,10,5,23,56,21,21,27,447
MADHYA PRADESH,RATLAM,PIPLODA,96,6,2,5,6,6,3,1,125
MADHYA PRADESH,RATLAM,RATLAM,326,2,0,1,13,1,1,47,391
MADHYA PRADESH,RATLAM,SAILANA,725,38,3,27,101,83,32,28,1037
MADHYA PRADESH,REWA,GANGEO,455,3,45,18,21,8,10,8,568
MADHYA PRADESH,REWA,HANUMANA,137,0,9,5,19,0,0,1,171
MADHYA PRADESH,REWA,JAWA,384,7,4,11,7,10,1,3,427
MADHYA PRADESH,REWA,MAUGANJ,422,2,1,2,5,28,0,1,461
MADHYA PRADESH,REWA,NAIGARHI,239,4,29,6,0,1,14,4,297
MADHYA PRADESH,REWA,RAIPUR,160,22,6,0,5,1,6,0,200
MADHYA PRADESH,REWA,REWA,138,18,7,4,8,3,19,9,206
MADHYA PRADESH,REWA,SIRMAUR,207,21,11,16,14,44,21,5,339
MADHYA PRADESH,REWA,TYONTHAR,51,2,0,2,3,2,3,8,71
MADHYA PRADESH,SAGAR,BANDA,1215,12,7,28,40,31,112,49,1494
MADHYA PRADESH,SAGAR,BEENA,894,39,108,77,120,130,120,106,1594
MADHYA PRADESH,SAGAR,DEORI,1052,48,78,31,122,99,160,187,1777
MADHYA PRADESH,SAGAR,JAISINAGAR,1286,89,114,81,185,88,62,75,1980
MADHYA PRADESH,SAGAR,KESALI,320,76,89,113,233,112,118,70,1131
MADHYA PRADESH,SAGAR,KHURAI,176,29,21,12,10,22,14,8,292
MADHYA PRADESH,SAGAR,MALTHON,590,71,61,77,208,107,40,26,1180
MADHYA PRADESH,SAGAR,RAHATGARH,951,76,78,111,89,156,304,327,2092
MADHYA PRADESH,SAGAR,REHALI,1134,71,56,110,120,57,62,209,1819
MADHYA PRADESH,SAGAR,SAGAR,752,91,67,67,104,55,57,92,1285
MADHYA PRADESH,SAGAR,SHAHGARH,975,0,27,41,188,133,134,0,1498
MADHYA PRADESH,SATNA,AMARPATAN,22,1,0,2,1,0,4,3,33
MADHYA PRADESH,SATNA,CHITRAKOOT,72,5,0,0,741,0,0,0,818
MADHYA PRADESH,SATNA,MAIHAR,580,18,66,34,80,40,93,126,1037
MADHYA PRADESH,SATNA,NAGOD,299,39,82,73,98,65,106,33,795
MADHYA PRADESH,SATNA,RAMNAGAR,34,3,25,0,1,0,1,1,65
MADHYA PRADESH,SATNA,RAMPUR,176,17,44,17,42,24,30,15,365
MADHYA PRADESH,SATNA,SATNA,277,25,18,46,36,48,40,48,538
MADHYA PRADESH,SATNA,UNCHEHARA,337,13,5,4,13,5,12,13,402
MADHYA PRADESH,SEHORE,AASHTA,1455,23,9,3,79,0,0,5,1574
MADHYA PRADESH,SEHORE,BUDANI,281,7,19,31,29,40,11,22,440
MADHYA PRADESH,SEHORE,ICHHAWER,661,3,13,24,9,1,2,5,718
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,149,12,26,51,70,41,102,53,504
MADHYA PRADESH,SEHORE,SIHORE,220,129,100,183,650,9,20,1,1312
MADHYA PRADESH,SEONI,BARGHAT,58,0,12,15,3,3,3,76,170
MADHYA PRADESH,SEONI,CHHAPARA,179,17,39,54,79,23,44,47,482
MADHYA PRADESH,SEONI,DHANORA,12,5,81,10,17,13,19,29,186
MADHYA PRADESH,SEONI,KAHANAPUS,2,0,1,4,13,13,1,9,43
MADHYA PRADESH,SEONI,KEOLARI,45,3,47,5,52,1,0,3,156
MADHYA PRADESH,SEONI,KURAI,346,2,5,7,59,14,12,7,452
MADHYA PRADESH,SEONI,LAKHNADAUN,295,0,12,13,39,70,169,91,689
MADHYA PRADESH,SEONI,SEONI,298,0,0,1,50,46,19,112,526
MADHYA PRADESH,SHAHDOL,ANUPPUR,13,17,0,0,16,0,0,3,49
MADHYA PRADESH,SHAHDOL,BUDHAR,173,1,20,22,14,27,69,61,387
MADHYA PRADESH,SHAHDOL,BYOHARI,134,8,30,11,18,15,19,7,242
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,407,11,30,78,165,46,34,36,807
MADHYA PRADESH,SHAHDOL,JAITAHARI,4,3,2,2,11,3,5,4,34
MADHYA PRADESH,SHAHDOL,KOTAMA,10,0,0,0,2,11,3,5,31
MADHYA PRADESH,SHAHDOL,MANPUR,137,9,28,91,84,72,46,12,479
MADHYA PRADESH,SHAHDOL,PALEE-1,41,11,14,33,30,4,3,0,136
MADHYA PRADESH,SHAHDOL,PALEE-2,105,24,0,25,57,18,89,182,500
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,19,6,5,8,14,33,56,16,157
MADHYA PRADESH,SHAHDOL,SOHAGPUR,249,15,13,5,7,44,76,25,434
MADHYA PRADESH,SHAHDOL,UMARIYA,219,6,29,20,48,122,61,38,543
MADHYA PRADESH,SHAJAPUR,AGAR,463,98,15,15,19,30,28,7,675
MADHYA PRADESH,SHAJAPUR,BAROD,130,1,9,3,10,1,2,3,159
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,466,10,9,12,7,0,2,1,507
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,250,142,39,70,170,14,13,21,719
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,594,31,30,8,25,35,31,22,776
MADHYA PRADESH,SHAJAPUR,SUJALPUR,201,21,13,5,2,35,2,3,282
MADHYA PRADESH,SHAJAPUR,SUSNER,221,14,14,42,58,37,8,5,399
MADHYA PRADESH,SHIVPURI,BADARWAS,961,96,39,59,79,70,138,18,1460
