-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes according to Social status", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
KARNATAKA,Davanagere,HARPANAHALLI,1,15,48,64
KARNATAKA,Davanagere,HONNALI,38,23,681,742
KARNATAKA,Davanagere,JAGALUR,0,3,2,5
KARNATAKA,Dharwar,DHARWAD,0,0,23,23
KARNATAKA,Dharwar,KALGHATGI,0,2,91,93
KARNATAKA,Dharwar,NAVALGUND,5,2,757,764
KARNATAKA,Gadag,GADAG,3,3,5,11
KARNATAKA,Gadag,MUNDARGI,15,17,197,229
KARNATAKA,Gadag,NARGUND,7,3,392,402
KARNATAKA,Gadag,RON,17,10,307,334
KARNATAKA,Gadag,SHIRHATTI,4,48,135,187
KARNATAKA,Gulbarga,AFZALPUR,22,0,517,539
KARNATAKA,Gulbarga,ALAND,3,0,64,67
KARNATAKA,Gulbarga,CHINCHOLI,2,0,161,163
KARNATAKA,Gulbarga,CHITAPUR,0,0,30,30
KARNATAKA,Gulbarga,GULBARGA,5,0,7,12
KARNATAKA,Gulbarga,JEVARGI,16,0,255,271
KARNATAKA,Gulbarga,SEDAM,19,1,181,201
KARNATAKA,Gulbarga,SHAHAPUR,19,3,190,212
KARNATAKA,Gulbarga,SHORAPUR,22,31,111,164
KARNATAKA,Gulbarga,YADGIR,1,0,63,64
KARNATAKA,Hassan,ALUR,0,0,0,0
KARNATAKA,Hassan,ARASIKERE,0,0,0,0
KARNATAKA,Hassan,ARKALGUD,0,0,0,0
KARNATAKA,Hassan,BELUR,0,0,1,1
KARNATAKA,Hassan,CHANNARAYAPATNA,0,0,0,0
KARNATAKA,Hassan,HASSAN,0,0,0,0
KARNATAKA,Hassan,HOLENARSIPUR,0,0,4,4
KARNATAKA,Hassan,SAKALESHPURA,0,0,0,0
KARNATAKA,Haveri,HANGAL,37,15,277,329
KARNATAKA,Haveri,HAVERI,30,72,1011,1113
KARNATAKA,Haveri,HIREKERUR,3,0,30,33
KARNATAKA,Haveri,RANIBENNUR,37,144,1402,1583
KARNATAKA,Haveri,SAVANUR,3,30,139,172
KARNATAKA,Haveri,SHIGGAON,0,0,0,0
KARNATAKA,Kodagu,MADIKERI,5,14,402,421
KARNATAKA,Kodagu,SOMVARPET,1,0,3,4
KARNATAKA,Kodagu,VIRAJPET,0,0,0,0
KARNATAKA,Kolar,BANGARAPET,0,0,0,0
KARNATAKA,Kolar,MALUR,0,0,0,0
KARNATAKA,Koppal,GANGAVATHI,47,91,619,757
KARNATAKA,Koppal,KOPPAL,2,1,135,138
KARNATAKA,Koppal,KUSHTAGI,0,1,21,22
KARNATAKA,Mandya,KRISHNARAJPET,0,0,13,13
KARNATAKA,Mandya,MADDUR,0,0,1,1
KARNATAKA,Mandya,MALAVALLI,0,0,2,2
KARNATAKA,Mandya,MANDYA,0,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0
KARNATAKA,Mandya,SRIRANGAPATTANA,0,0,0,0
KARNATAKA,Mysore,HEGGADADEVANKOTE,0,0,2,2
KARNATAKA,Mysore,HUNSUR,0,0,15,15
KARNATAKA,Mysore,KRISHNARAJANAGARA,0,0,0,0
KARNATAKA,Mysore,MYSORE,0,0,0,0
KARNATAKA,Mysore,PERIYAPATNA,0,0,0,0
KARNATAKA,Mysore,T.NARASIPURA,3,0,13,16
KARNATAKA,Raichur,DEODURGA,52,27,124,203
KARNATAKA,Raichur,LINGASUGUR,19,131,252,402
KARNATAKA,Raichur,MANVI,77,232,702,1011
KARNATAKA,Raichur,RAICHUR,65,115,563,743
KARNATAKA,Raichur,SINDHANUR,81,23,184,288
KARNATAKA,Shimoga,BHADRAVATHI,12,4,430,446
KARNATAKA,Shimoga,HOSANAGARA,29,0,155,184
KARNATAKA,Shimoga,SAGAR,2,1,264,267
KARNATAKA,Shimoga,SHIKARIPURA,7,3,330,340
KARNATAKA,Shimoga,SHIMOGA,16,5,258,279
KARNATAKA,Shimoga,SORAB,18,8,387,413
KARNATAKA,Shimoga,THIRTHAHALLI,17,8,1232,1257
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,0,0,0,0
KARNATAKA,Tumkur,GUBBI,0,0,1,1
KARNATAKA,Tumkur,KORATAGERE,0,0,1,1
KARNATAKA,Tumkur,KUNIGAL,0,0,6,6
KARNATAKA,Tumkur,PAVAGADA,0,0,0,0
KARNATAKA,Tumkur,SIRA,0,0,0,0
KARNATAKA,Tumkur,TUMKUR,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,0,0,21,21
KARNATAKA,Udupi,KARKAL,3,19,598,620
KARNATAKA,Udupi,KUNDAPURA,5,37,381,423
KARNATAKA,Udupi,UDUPI,11,37,889,937
KARNATAKA,Uttara Kannada,ANKOLA,0,0,102,102
KARNATAKA,Uttara Kannada,BHATKAL,0,4,17,21
KARNATAKA,Uttara Kannada,HALIYAL,2,1,246,249
KARNATAKA,Uttara Kannada,HONAVAR,5,0,14,19
KARNATAKA,Uttara Kannada,KARWAR,0,0,4,4
KARNATAKA,Uttara Kannada,KUMTA,0,0,1,1
KARNATAKA,Uttara Kannada,MUNDGOD,0,0,4,4
KARNATAKA,Uttara Kannada,SIDDAPUR,0,1,24,25
KARNATAKA,Uttara Kannada,SIRSI,5,0,287,292
KARNATAKA,Uttara Kannada,SUPA,2,0,142,144
KARNATAKA,Uttara Kannada,YELLAPUR,1,0,74,75
KERALA,ALAPPUZHA,ARYAD,0,0,12,12
KERALA,ALAPPUZHA,BHARANICAVU,0,0,0,0
KERALA,ALAPPUZHA,CHEMBAKULAM,0,0,170,170
KERALA,ALAPPUZHA,CHENGANNUR,0,0,1,1
KERALA,ALAPPUZHA,CHENGANNUR-999,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,1,0,12,13
KERALA,ALAPPUZHA,MAVELIKARA,0,0,19,19
KERALA,ALAPPUZHA,MAVELIKKARA,0,0,0,0
KERALA,ALAPPUZHA,MUTHUKULAMD,2,0,26,28
KERALA,ALAPPUZHA,VELIYANADU,0,0,68,68
KERALA,ERANAKULAM,ALANGAD,1,0,49,50
KERALA,ERANAKULAM,ANGALAMALY,3,1,64,68
KERALA,ERANAKULAM,ANGAMALY,0,0,0,0
KERALA,ERANAKULAM,EDAPPALY,0,0,117,117
KERALA,ERANAKULAM,KALAMASSERY,0,0,18,18
KERALA,ERANAKULAM,KOCHI CORPORATION,0,0,40,40
KERALA,ERANAKULAM,KOOVAPPADY,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM,0,0,19,19
KERALA,ERANAKULAM,KOTHAMANGALAM-999,0,0,21,21
KERALA,ERANAKULAM,MOOVATTUPUZHA,1,0,104,105
KERALA,ERANAKULAM,MULANTHURUTHY,3,0,233,236
KERALA,ERANAKULAM,PALLURUTHY,0,0,10,10
KERALA,ERANAKULAM,PAMPAKUDA,0,0,7,7
KERALA,ERANAKULAM,PARAKADAVU,0,0,5,5
KERALA,ERANAKULAM,PERUMBAVOOR,0,0,5,5
KERALA,ERANAKULAM,THIPPUNITHURA,2,0,202,204
KERALA,ERANAKULAM,VADAVUKODE,0,0,0,0
KERALA,ERANAKULAM,VAZHAKULAM,0,0,4,4
KERALA,ERANAKULAM,VYTILLA,5,0,106,111
KERALA,IDDUKKI,AZHUTHA,1,0,27,28
KERALA,IDDUKKI,DEVIKULAM,0,0,0,0
KERALA,IDDUKKI,ELAMDESAM,0,0,12,12
KERALA,IDDUKKI,IDUKKI,0,0,11,11
KERALA,IDDUKKI,KATTAPPANA,2,3,13,18
KERALA,IDDUKKI,NEDUMKANDAM,1,1,2,4
KERALA,IDDUKKI,THODUPUZHA,0,0,66,66
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,0,10,10
KERALA,KANNUR,IRIKKUR,0,0,0,0
KERALA,KANNUR,IRITTY,1,0,334,335
KERALA,KANNUR,KUTHUPARAMBA,0,0,0,0
KERALA,KANNUR,MATTANNUR,0,0,22,22
KERALA,KANNUR,PAYYANNUR,3,0,376,379
KERALA,KANNUR,PAYYANNUR-999,0,0,33,33
KERALA,KANNUR,PERAVOOR,0,0,129,129
KERALA,KANNUR,THALASSERY,0,0,0,0
KERALA,KANNUR,THALASSERY-999,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,0,0,0,0
KERALA,KASARAGODE,KANHANGAD MUNICIP,0,0,0,0
KERALA,KASARAGODE,KASARAGODE,0,8,18,26
KERALA,KASARAGODE,KASARAGODE MUNICIP,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,1,0,5,6
KERALA,KOLLAM,ANCHAL,0,0,0,0
KERALA,KOLLAM,CHITTUMALA,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,0,0,0,0
KERALA,KOLLAM,KOTTARAKKARA,0,0,0,0
KERALA,KOLLAM,PUNALUR,0,0,1,1
KERALA,KOLLAM,SASTHAMCOTTA,0,0,0,0
KERALA,KOLLAM,VETTIKKAVALA,0,0,17,17
KERALA,KOTTAYAM,CHANGANASSERY,0,0,2,2
KERALA,KOTTAYAM,ERATTUPETTAH,0,0,24,24
KERALA,KOTTAYAM,ETTUMANOOR,4,1,88,93
KERALA,KOTTAYAM,KADUTHURUTHY,1,0,255,256
KERALA,KOTTAYAM,LALAM,0,0,21,21
KERALA,KOTTAYAM,MADAPPALLY,1,0,77,78
KERALA,KOTTAYAM,PALA,0,0,6,6
KERALA,KOTTAYAM,PALLAM,0,1,49,50
KERALA,KOTTAYAM,UZHAVOOR,1,3,221,225
KERALA,KOTTAYAM,VAIKOM,0,0,96,96
KERALA,KOZHIKODE,BALUSSERY,0,0,29,29
KERALA,KOZHIKODE,CHELANNUR,16,0,106,122
KERALA,KOZHIKODE,KODUVALLY,0,0,56,56
KERALA,KOZHIKODE,KOZHIKKODE,0,0,8,8
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,0,0,7,7
KERALA,KOZHIKODE,KUNNAMANGALAM,0,1,257,258
KERALA,KOZHIKODE,KUNNUMEL,0,0,18,18
KERALA,KOZHIKODE,PANTHALAYANI,0,0,6,6
KERALA,KOZHIKODE,PERAMBRA,0,0,11,11
KERALA,KOZHIKODE,THODANNUR,0,1,13,14
KERALA,KOZHIKODE,THUNERI,0,0,5,5
KERALA,KOZHIKODE,VADAKARA-999,0,0,3,3
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,0,0
KERALA,MALAPPURAM,AREACODE,3,0,191,194
KERALA,MALAPPURAM,KONDOTTY,0,0,17,17
KERALA,MALAPPURAM,KUTTIPPURAM,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,0,0,27,27
KERALA,MALAPPURAM,MALAPURAM MUNI,0,0,11,11
KERALA,MALAPPURAM,MANJERI MUNI,0,0,21,21
KERALA,MALAPPURAM,MANKADA,0,0,180,180
KERALA,MALAPPURAM,NILAMBOOR,12,0,1141,1153
KERALA,MALAPPURAM,PERINTHALMANNA,2,0,153,155
KERALA,MALAPPURAM,PONNANI,0,0,0,0
KERALA,MALAPPURAM,PONNANI MUNI,0,0,13,13
KERALA,MALAPPURAM,THANUR,0,0,20,20
KERALA,MALAPPURAM,THIRUR,0,0,0,0
KERALA,MALAPPURAM,THIRURANGADI,1,0,283,284
KERALA,MALAPPURAM,TIRUR MUNI,0,0,5,5
KERALA,MALAPPURAM,VENGARA,0,0,36,36
KERALA,MALAPPURAM,WANDOOR,32,0,334,366
KERALA,PALAKKAD,ALATHUR,6,0,631,637
KERALA,PALAKKAD,ATTAPPADY,0,10,263,273
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,0,5,5
KERALA,PALAKKAD,CHITUR,0,0,8,8
KERALA,PALAKKAD,KOLLENGODE,0,0,128,128
KERALA,PALAKKAD,KUZHALMANNAM,0,0,12,12
KERALA,PALAKKAD,MALAMPUZHA,3,0,160,163
KERALA,PALAKKAD,MANNARKKAD,3,0,330,333
KERALA,PALAKKAD,NENMARA,2,0,313,315
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,3,1,11,15
KERALA,PALAKKAD,PALAKKAD,0,0,114,114
KERALA,PALAKKAD,PATTAMBI,3,3,46,52
KERALA,PALAKKAD,SHORANNUR MUNI,3,0,5,8
KERALA,PALAKKAD,SREEKRISHNAPURAM,0,0,130,130
KERALA,PALAKKAD,THRITHALA,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,0,0,1,1
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,5,5
KERALA,PATHANAMTHITTA,KONNI,0,0,3,3
KERALA,PATHANAMTHITTA,KULANADA,0,0,4,4
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,0,98,98
KERALA,PATHANAMTHITTA,PANDALAM,0,0,0,0
KERALA,PATHANAMTHITTA,PARAKKODE,0,0,4,4
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,0,0
KERALA,PATHANAMTHITTA,PULIKEEZHU,0,0,22,22
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,2,2
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,0,0,17,17
KERALA,THIRUVANANTHAPURAM,NEMOM,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,0,0,1,1
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,0,0,11,11
KERALA,THIRUVANANTHAPURAM,VARKALA,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VELLANADU,0,0,0,0
KERALA,THRISSUR,ANTHIKKAD,1,0,243,244
KERALA,THRISSUR,CHALAKKUDY,0,0,44,44
KERALA,THRISSUR,CHALAKUDY MUNI,0,0,41,41
KERALA,THRISSUR,CHERPU,0,2,129,131
KERALA,THRISSUR,CHOWANNUR,2,0,12,14
KERALA,THRISSUR,IRINJALAKKUDA,1,0,97,98
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,13,13
KERALA,THRISSUR,KODAKARA,0,0,99,99
KERALA,THRISSUR,KODUNGALLUR,2,0,384,386
KERALA,THRISSUR,MALA,0,0,18,18
KERALA,THRISSUR,MATHILAKOM,3,0,577,580
KERALA,THRISSUR,MULLASSERY,0,0,10,10
KERALA,THRISSUR,OLLUKKARA,2,0,388,390
KERALA,THRISSUR,PAZHAYANNUR,0,0,117,117
KERALA,THRISSUR,PUZHAKKAL,0,0,60,60
KERALA,THRISSUR,THALIKULAM,18,0,432,450
KERALA,THRISSUR,THRISSUR CORPORATION,0,0,47,47
KERALA,THRISSUR,VADAKKANCHERRY,0,0,80,80
KERALA,THRISSUR,VELLANGALLUR,0,0,48,48
KERALA,WAYANAD,KALPETTA,2,9,169,180
KERALA,WAYANAD,KALPETTA MUNI,0,5,19,24
KERALA,WAYANAD,MANANTHAVADI,1,4,313,318
KERALA,WAYANAD,SULTHANBATHERI,10,40,340,390
MADHYA PRADESH,BALAGHAT,BAIHAR,0,41,44,85
MADHYA PRADESH,BALAGHAT,BALAGHAT,2,1,51,54
MADHYA PRADESH,BALAGHAT,BIRSA,0,36,38,74
MADHYA PRADESH,BALAGHAT,KATANGI,0,0,0,0
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,0,0,12,12
MADHYA PRADESH,BALAGHAT,KIRNAPUR,0,0,19,19
MADHYA PRADESH,BALAGHAT,LALBURRA,0,2,30,32
MADHYA PRADESH,BALAGHAT,LANJI,9,54,361,424
MADHYA PRADESH,BALAGHAT,PARASWADA,0,1,0,1
MADHYA PRADESH,BALAGHAT,WARASEONI,0,0,9,9
MADHYA PRADESH,BARWANI,BARWANI,3,189,129,321
MADHYA PRADESH,BARWANI,NIWALI,0,58,9,67
MADHYA PRADESH,BARWANI,PANSEMAL,2,39,16,57
MADHYA PRADESH,BARWANI,PATI,10,479,18,507
MADHYA PRADESH,BARWANI,RAJPUR,6,922,203,1131
MADHYA PRADESH,BARWANI,SENDHWA,23,672,83,778
MADHYA PRADESH,BARWANI,THIKRI,26,199,425,650
MADHYA PRADESH,BETUL,AMLA,86,66,1248,1400
MADHYA PRADESH,BETUL,ATHNER,16,17,128,161
MADHYA PRADESH,BETUL,BETUL,66,279,534,879
MADHYA PRADESH,BETUL,BHAINSDEHI,31,434,202,667
MADHYA PRADESH,BETUL,BHIMPURA,12,365,92,469
MADHYA PRADESH,BETUL,CHICHOLI,35,398,188,621
MADHYA PRADESH,BETUL,GHODA DONGRI,93,980,311,1384
MADHYA PRADESH,BETUL,MULTAI,4,13,109,126
MADHYA PRADESH,BETUL,PRABHAT PATTAN,46,55,433,534
MADHYA PRADESH,BETUL,SHAHPUR,5,215,75,295
MADHYA PRADESH,BHIND,BHIND,0,0,0,0
MADHYA PRADESH,BHIND,GOHAD,0,0,0,0
MADHYA PRADESH,BHIND,LAHAR,3,0,15,18
MADHYA PRADESH,BHIND,MEHAGOAN,0,0,0,0
MADHYA PRADESH,BHIND,ROUN(MIHONA),1,0,1,2
MADHYA PRADESH,BHOPAL,BERASIA,143,48,1211,1402
MADHYA PRADESH,BHOPAL,FUNDA,1,3,791,795
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,219,81,816,1116
MADHYA PRADESH,CHHATARPUR,BIJAWAR,97,45,432,574
MADHYA PRADESH,CHHATARPUR,BUXWAHA,17,17,194,228
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,30,18,158,206
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,0,0,0
MADHYA PRADESH,CHHATARPUR,LAUNDI,20,5,157,182
MADHYA PRADESH,CHHATARPUR,NOWGONG,110,5,538,653
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,30,17,410,457
MADHYA PRADESH,CHHINDWARA,BICHHUA,0,1,0,1
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,5,26,213,244
MADHYA PRADESH,CHHINDWARA,CHOURAI,0,0,1,1
MADHYA PRADESH,CHHINDWARA,PARASIA,49,67,256,372
MADHYA PRADESH,CHHINDWARA,TAMIA,0,52,3,55
MADHYA PRADESH,DAMOH,BATIYAGHAR,25,24,371,420
MADHYA PRADESH,DAMOH,DAMOH,211,171,2327,2709
MADHYA PRADESH,DAMOH,HATTA,89,78,1119,1286
MADHYA PRADESH,DAMOH,JABERA,35,144,301,480
MADHYA PRADESH,DAMOH,PATERA,84,99,1292,1475
MADHYA PRADESH,DAMOH,PATHARIA,85,11,1602,1698
MADHYA PRADESH,DAMOH,TENDUKHEDA,189,585,1354,2128
MADHYA PRADESH,DATIA,BHANDER,30,1,178,209
MADHYA PRADESH,DATIA,DATIA,70,14,132,216
MADHYA PRADESH,DEWAS,BAGLEE,48,185,166,399
MADHYA PRADESH,DEWAS,DEWAS,8,1,174,183
MADHYA PRADESH,DEWAS,KANNOD,52,110,538,700
MADHYA PRADESH,DEWAS,KHATEGAON,31,21,451,503
MADHYA PRADESH,DEWAS,SONKUCH,14,0,107,121
MADHYA PRADESH,DEWAS,TONKHURD,4,0,88,92
MADHYA PRADESH,DHAR,BADNAWER,0,151,94,245
MADHYA PRADESH,DHAR,BAGH,0,278,18,296
MADHYA PRADESH,DHAR,DAHI,2,28,10,40
MADHYA PRADESH,DHAR,DHAR,0,0,0,0
MADHYA PRADESH,DHAR,DHARAMPURI,3,24,311,338
MADHYA PRADESH,DHAR,GANDHWANI,0,203,5,208
MADHYA PRADESH,DHAR,KUKSHI,0,112,120,232
MADHYA PRADESH,DHAR,MANAWAR,9,277,460,746
MADHYA PRADESH,DHAR,NALACHHA,27,171,53,251
MADHYA PRADESH,DHAR,NISARPUR,162,254,745,1161
MADHYA PRADESH,DHAR,SARDARPUR,4,182,187,373
MADHYA PRADESH,DHAR,TIRLA,1,115,0,116
MADHYA PRADESH,DHAR,UMARBAN,1,17,12,30
MADHYA PRADESH,DINDORI,DINDORI,0,20,5,25
MADHYA PRADESH,DINDORI,SAMNAPUR,0,15,24,39
MADHYA PRADESH,DINDORI,SHAHPURA,13,92,22,127
MADHYA PRADESH,GUNA,ARON,30,50,359,439
MADHYA PRADESH,GUNA,ASHOKNAGAR,332,80,2343,2755
MADHYA PRADESH,GUNA,BAMORI,73,282,887,1242
MADHYA PRADESH,GUNA,CHANCHODA,43,7,564,614
MADHYA PRADESH,GUNA,CHANDERI,46,31,538,615
MADHYA PRADESH,GUNA,EHSAGADH,130,47,1002,1179
MADHYA PRADESH,GUNA,GUNA,141,185,621,947
MADHYA PRADESH,GUNA,MUNGAWALI,219,173,2358,2750
MADHYA PRADESH,GUNA,RAGHOGARH,220,299,1580,2099
MADHYA PRADESH,GWALIOR,BHITARWAR,9,0,38,47
MADHYA PRADESH,GWALIOR,DABRA,14,10,176,200
MADHYA PRADESH,GWALIOR,GHATIGAWAN,5,10,156,171
MADHYA PRADESH,GWALIOR,MORAR,1,1,70,72
MADHYA PRADESH,HARDA,HARDA,291,264,1820,2375
MADHYA PRADESH,HARDA,KHIRKIYA,89,273,607,969
MADHYA PRADESH,HARDA,TIMARNI,68,35,709,812
MADHYA PRADESH,HOSHANGABAD,BABAI,46,10,721,777
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,1,3,71,75
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,57,30,1622,1709
MADHYA PRADESH,HOSHANGABAD,KESLA,83,355,1872,2310
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,25,103,192,320
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,167,162,1469,1798
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,103,73,927,1103
MADHYA PRADESH,INDORE,DEPAL PUR,20,1,554,575
MADHYA PRADESH,INDORE,INDORE,21,5,515,541
MADHYA PRADESH,INDORE,MHOW,5,81,165,251
MADHYA PRADESH,INDORE,SANWER,54,2,629,685
MADHYA PRADESH,JABALPUR,BARGI,31,118,668,817
MADHYA PRADESH,JABALPUR,KUNDAM,33,178,120,331
MADHYA PRADESH,JABALPUR,MAJHOLI,89,57,691,837
MADHYA PRADESH,JABALPUR,PANAGAR,44,18,723,785
MADHYA PRADESH,JABALPUR,PATAN,9,25,528,562
MADHYA PRADESH,JABALPUR,SHAHPURA,41,147,178,366
MADHYA PRADESH,JABALPUR,SIHORA,37,55,609,701
MADHYA PRADESH,JHABUA,ALIRAJPUR,3,184,0,187
MADHYA PRADESH,JHABUA,BHABHARA,0,98,0,98
MADHYA PRADESH,JHABUA,JHABUA,0,119,3,122
MADHYA PRADESH,JHABUA,JOBAT,0,78,0,78
MADHYA PRADESH,JHABUA,KATTHIWADA,0,25,0,25
MADHYA PRADESH,JHABUA,MEGHNAGAR,9,154,0,163
MADHYA PRADESH,JHABUA,PETLAWAD,16,789,202,1007
MADHYA PRADESH,JHABUA,RAMA,0,132,0,132
MADHYA PRADESH,JHABUA,SONDWA,0,342,6,348
MADHYA PRADESH,JHABUA,THANDLA,1,294,4,299
MADHYA PRADESH,JHABUA,UDAIGARH,2,410,6,418
MADHYA PRADESH,KATNI,BADWARA,33,121,370,524
MADHYA PRADESH,KATNI,BAHORIBAND,53,115,676,844
MADHYA PRADESH,KATNI,DHIMAR KHERA,112,245,1114,1471
MADHYA PRADESH,KATNI,KATNI,35,79,626,740
MADHYA PRADESH,KATNI,RITHI,49,102,626,777
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,91,219,961,1271
MADHYA PRADESH,KHANDWA,BALADI,10,90,219,319
MADHYA PRADESH,KHANDWA,BURHANPUR,14,1,184,199
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,19,16,167,202
MADHYA PRADESH,KHANDWA,HARSOOD,39,79,797,915
MADHYA PRADESH,KHANDWA,KHAKNAR,5,87,174,266
MADHYA PRADESH,KHANDWA,KHALWA,12,218,307,537
MADHYA PRADESH,KHANDWA,KHANDWA,41,67,409,517
MADHYA PRADESH,KHANDWA,PANDHANA,16,120,412,548
MADHYA PRADESH,KHANDWA,PUNASA,34,34,386,454
MADHYA PRADESH,KHARGONE,BARWAHA,70,65,1362,1497
MADHYA PRADESH,KHARGONE,BHAGWANPURA,13,417,88,518
MADHYA PRADESH,KHARGONE,BHIKANGAON,41,243,778,1062
MADHYA PRADESH,KHARGONE,GOGAWA,39,161,316,516
MADHYA PRADESH,KHARGONE,KASRAWAD,53,61,1029,1143
MADHYA PRADESH,KHARGONE,KHARGONE,30,10,492,532
MADHYA PRADESH,KHARGONE,MAHESHWAR,40,133,1127,1300
MADHYA PRADESH,KHARGONE,SEGOAN,11,230,211,452
MADHYA PRADESH,KHARGONE,ZIRNYA,3,393,183,579
MADHYA PRADESH,MANDLA,BICHHIA,1,10,46,57
MADHYA PRADESH,MANDLA,BIJADANDI,4,47,14,65
MADHYA PRADESH,MANDLA,GHUGHRI,1,0,2,3
MADHYA PRADESH,MANDLA,MANDLA,13,46,472,531
MADHYA PRADESH,MANDLA,MOHGAON,0,33,17,50
MADHYA PRADESH,MANDLA,NAINPUR,5,14,23,42
MADHYA PRADESH,MANDLA,NARAYANGANJ,2,107,20,129
MADHYA PRADESH,MANDLA,NIVAS,0,8,27,35
MADHYA PRADESH,MANDSAUR,BHANPURA,24,2,187,213
MADHYA PRADESH,MANDSAUR,GAROTH,12,0,125,137
MADHYA PRADESH,MANDSAUR,MALHARGAR,23,4,344,371
MADHYA PRADESH,MANDSAUR,MANDSAUR,117,132,890,1139
MADHYA PRADESH,MANDSAUR,SITAMAU,45,14,315,374
MADHYA PRADESH,MORENA,JOURA,1,0,9,10
MADHYA PRADESH,MORENA,KAILARAS,1,0,3,4
MADHYA PRADESH,MORENA,MORENA,16,0,190,206
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,0,16,49,65
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,6,3,166,175
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,45,196,324,565
MADHYA PRADESH,NARSINGHPUR,KARELI,5,9,157,171
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,109,441,469,1019
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,14,5,217,236
MADHYA PRADESH,NEEMUCH,JAWAD,11,24,74,109
MADHYA PRADESH,NEEMUCH,MANASA,10,11,66,87
MADHYA PRADESH,NEEMUCH,NEEMUCH,2,6,64,72
MADHYA PRADESH,PANNA,AJAYGARH,3,9,223,235
MADHYA PRADESH,PANNA,GUNOUR,77,98,716,891
MADHYA PRADESH,PANNA,PANNA,14,34,75,123
MADHYA PRADESH,PANNA,PAWAI,216,118,1540,1874
MADHYA PRADESH,PANNA,SHAHNAGAR,269,551,2199,3019
MADHYA PRADESH,RAISEN,ABDULLA GANJ,65,283,1378,1726
MADHYA PRADESH,RAISEN,BADI,107,138,1434,1679
MADHYA PRADESH,RAISEN,BEGAMGANJ,62,64,1509,1635
MADHYA PRADESH,RAISEN,GAIRATGANJ,74,68,997,1139
MADHYA PRADESH,RAISEN,SANCHI,108,62,1044,1214
MADHYA PRADESH,RAISEN,SILVANI,110,535,989,1634
MADHYA PRADESH,RAISEN,UDAYPURA,54,97,580,731
MADHYA PRADESH,RAJGARH,BIAORA,58,9,625,692
MADHYA PRADESH,RAJGARH,KHILCHIPUR,10,0,265,275
MADHYA PRADESH,RAJGARH,NARSINGARH,41,6,243,290
MADHYA PRADESH,RAJGARH,RAJGARH,50,4,455,509
MADHYA PRADESH,RAJGARH,SARANGPUR,27,20,350,397
MADHYA PRADESH,RAJGARH,ZEERAPUR],3,0,55,58
MADHYA PRADESH,RATLAM,ALOT,23,21,158,202
