-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Fourth Lok Sabha from 4th March 1967 to 27th December 1970. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Fourth_Lok_Sabha_From_4th_March_1967_to_27th_December_1970.xls", 
 "title": "Download XLS for Members of Fourth Lok Sabha from 4th March 1967 to 27th December 1970", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Fourth_Lok_Sabha_From_4th_March_1967_to_27th_December_1970.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Fourth Lok Sabha","Shri Malik Mohd. Mushir Ahmad Khan","Male","Kasganj                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Zulfiquar Ali Khan","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Swatantra Party"
"Fourth Lok Sabha","Shri Prem Kishan Khanna","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Kikar Singh","Male","Bhatinda-SC                                                                                         ","Punjab                                                      ","Akali (Sant Group)"
"Fourth Lok Sabha","Shri Kinder Lal","Male","Hardoi-SC                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri T. Kiruttinan","Male","Sivaganga                                                                                           ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Prof. Amiya Kumar Kisku","Male","Jhargram-ST                                                                                         ","West Bengal                                                 ","Bangla Congress"
"Fourth Lok Sabha","Shri Swatantra Singh Kothari","Male","Mandsaur                                                                                            ","Madhya Pradesh                                              ","Jan Sangh"
"Fourth Lok Sabha","Shri Liladhar Kotoki","Male","Nowgong                                                                                             ","Assam                                                       ","Congress"
"Fourth Lok Sabha","Shri K.M. Koushik","Male","Chanda                                                                                              ","Maharashtra                                                 ","Swatantra Party"
"Fourth Lok Sabha","Acharya J.B. Kripalani","Male","Guna                                                                                                ","Madhya Pradesh                                              ","Independent"
"Fourth Lok Sabha","Smt. Sucheta Kripalani","Female","Gonda                                                                                               ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri M.R. Krishna","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri S.M. Krishna","Male","Mandya                                                                                              ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri G.Y. Krishnan","Male","Kolar-SC                                                                                            ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Krishnan Manoharan","Male","Madras North                                                                                        ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri M.V. Krishnappa","Male","Hoskote                                                                                             ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri G. Kuchelar","Male","Vellore                                                                                             ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri Samarendra Kundu","Male","Balasore                                                                                            ","Odisha                                                      ","Praja Socialist Party (PSP)"
"Fourth Lok Sabha","Shri Dattatraya Kashninath Kunte","Male","Kolaba                                                                                              ","Maharashtra                                                 ","Independent"
"Fourth Lok Sabha","Shri Baijnath Kureel","Male","Ramsanehighat-SC                                                                                    ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Yashwant Singh Kushwah","Male","Bhind                                                                                               ","Madhya Pradesh                                              ","Independent"
"Fourth Lok Sabha","Shri K. Lakkappa","Male","Tumkur                                                                                              ","Mysore                                                      ","Praja Socialist Party (PSP)"
"Fourth Lok Sabha","Shri Brij Bhushan Lal","Male","Bareilly                                                                                            ","Uttar Pradesh                                               ","Jan Sangh"
"Fourth Lok Sabha","Shri Shiv Charan Lal","Male","Firozabad-SC                                                                                        ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri Lalit Sen","Male","Mandi                                                                                               ","Himachal Pradesh                                            ","Congress"
"Fourth Lok Sabha","Rani Lalita Rajya Laxmi","Male","Dhanbad                                                                                             ","Bihar                                                       ","Independent"
"Fourth Lok Sabha","Shri Nihar Ranjan Laskar","Male","Karimganj-SC                                                                                        ","Assam                                                       ","Congress"
"Fourth Lok Sabha","Shri G. Latchanna","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Swatantra Party"
"Fourth Lok Sabha","Smt. Sangam Laxmi Bai","Female","Medak                                                                                               ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Madhu Limaye","Male","Monghyr                                                                                             ","Bihar                                                       ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri J.M. Lobo Prabhu","Male","Udupi                                                                                               ","Mysore                                                      ","Swatantra Party"
"Fourth Lok Sabha","Dr. Ram Manohar Lohia","Male","Kannauj                                                                                             ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Fourth Lok Sabha","Haji Lutfal Haque","Male","Jangipur                                                                                            ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Shri Bal Raj Madhok","Male","South Delhi                                                                                         ","Delhi                                                       ","Jan Sangh"
"Fourth Lok Sabha","Shri Kamla Mishra Madhukar","Male","Kesaria                                                                                             ","Bihar                                                       ","Communist Party"
"Fourth Lok Sabha","Dr. Mahadeva Prasad","Male","Maharajganj                                                                                         ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Vikram Chand Mahajan","Male","Chamba                                                                                              ","Himachal Pradesh                                            ","Congress"
"Fourth Lok Sabha","Shri Yadav Shivram Mahajan","Male","Buldhana-SC                                                                                         ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri Maharaj Singh","Male","Mainpuri                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Bhajahari Mahato","Male","Purulia                                                                                             ","West Bengal                                                 ","Lok Sewak Sangha"
"Fourth Lok Sabha","Dr. Govind Das Jeewan Das Maheshwari","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Narendrasingh Ranjitsingh Mahida","Male","Anand                                                                                               ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Dr. Sarojini bindurao Mahishi","Female","Dharwad North                                                                                       ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Sachindra Nath Maiti","Male","Midnapore                                                                                           ","West Bengal                                                 ","Bangla Congress"
"Fourth Lok Sabha","Shri Mahendra Majhi","Male","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Swatantra Party"
"Fourth Lok Sabha","Shri Inder Jit Malhotra","Male","Jammu                                                                                               ","Jammu and Kashmir                                           ","Congress"
"Fourth Lok Sabha","Shri Bindhyeshwari Prasad Mandal","Male","Madhepura                                                                                           ","Bihar                                                       ","Janata Party"
"Fourth Lok Sabha","Dr. Pashupati Mandal","Male","Vishnupur-SC                                                                                        ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Shri Yamuna Prasad Mandal","Male","Samastipur                                                                                          ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Shankararo Dattatraya Mane","Male","Kolhapur                                                                                            ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri G.P. Mangalathumadom","Male","Mavelikara                                                                                          ","Kerala                                                      ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri Murasoli Maran","Male","Madras South                                                                                        ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri Iswar Marandi","Male","Rajmahal-ST                                                                                         ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Mali Mariyappa","Male","Madhugiri                                                                                           ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri M.R. Masani","Male","Rajkot                                                                                              ","Gujarat                                                     ","Swatantra Party"
"Fourth Lok Sabha","Shri Bholanath Master","Male","Alwar                                                                                               ","Rajasthan                                                   ","Congress"
"Fourth Lok Sabha","Shri Masuriya Din","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri V. Mayavan","Male","Chidambaram-SC                                                                                      ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri Meetha Lal Meena","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Swatantra Party"
"Fourth Lok Sabha","Shri M. Meghachandra","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Communist Party"
"Fourth Lok Sabha","Shri Asoka Mehta","Male","Bhandara                                                                                            ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Dr. Jivraj Narayan Mehta","Male","Bhavnagar                                                                                           ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Shri Prasannbhai Mehta","Male","Bhavnagar                                                                                           ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Dr. Gopal S. Melkote","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Panampilli Govinda Menon","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Congress"
"Fourth Lok Sabha","Shri V. Viswanatha Menon","Male","Ernakulam                                                                                           ","Kerala                                                      ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri V.K. Krishna Menon","Male","Midnapore                                                                                           ","West Bengal                                                 ","Independent"
"Fourth Lok Sabha","Smt. Minimata Agam Dass Guru","Female","Janjgir                                                                                             ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Bakar Ali Mirza","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Gargi Shankar Mishra","Male","Chhindwara                                                                                          ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Janeshwar Mishra","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri S.N. Mishra","Male","Kannauj                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Shripati Mishra","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Srinibas Mishra","Male","Cuttack                                                                                             ","Odisha                                                      ","Praja Socialist Party (PSP)"
"Fourth Lok Sabha","Shri Bijoy Krishna Modak","Male","Hooghly                                                                                             ","West Bengal                                                 ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri Piloo Homi Mody","Male","Godhra                                                                                              ","Gujarat                                                     ","Swatantra Party"
"Fourth Lok Sabha","Shri Mohammad Yusuf","Male","Siwan                                                                                               ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Mohammed Ismail","Male","Barrackpore                                                                                         ","West Bengal                                                 ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri Mohan Swarup","Male","Pilibhit                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Smt. Mohinder Kaur","Female","Patiala                                                                                             ","Punjab                                                      ","Congress"
"Fourth Lok Sabha","Shri Fakruddin Husseinsad Mohsin","Male","Dharwad South                                                                                       ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Molhu Prasad","Male","Bansgaon-SC                                                                                         ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri Jugal Mondal","Male","Uluberia                                                                                            ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Shri Mrityunjay Prasad","Male","Maharajganj                                                                                         ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri M. Muhammad Ismail","Male","Manjeri                                                                                             ","Kerala                                                      ","Muslim League"
"Fourth Lok Sabha","Shri S.M. Muhammed Sheriff","Male","Ramanthapuram                                                                                       ","Madras                                                      ","Muslim League"
"Fourth Lok Sabha","Shri Hirendra Nath Mukerjee","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Communist Party"
"Fourth Lok Sabha","Smt. Sharda Mukerjee","Female","Ratnagiri                                                                                           ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","H.H. Raja Yeshwantrao Mukne","Male","Dahanu-ST                                                                                           ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri Anand Narain Mulla","Male","Lucknow                                                                                             ","Uttar Pradesh                                               ","Independent"
"Fourth Lok Sabha","Shri Bayya Suryanarayana Murthy","Male","Amalapuram-SC                                                                                       ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Missula Suryanarayana Murti","Male","Anakapalli                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri M.N. Naghnoor","Male","Belgaum                                                                                             ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri N.P.C. Naidu","Male","Chittoor                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri T.D.Ramabadran Naidu","Male","Tindivanam                                                                                          ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri Gurucharan Naik","Male","Keonjhar-ST                                                                                         ","Odisha                                                      ","Swatantra Party"
"Fourth Lok Sabha","Shri Raja Venkatappa Naik","Male","Raichur                                                                                             ","Mysore                                                      ","Swatantra Party"
"Fourth Lok Sabha","Shri N. Sreekantan Nair","Male","Quilon                                                                                              ","Kerala                                                      ","Revolutionary Socialist Party"
"Fourth Lok Sabha","Shri P.K. Vasudevan Nair","Male","Peermade                                                                                            ","Kerala                                                      ","Communist Party"
"Fourth Lok Sabha","Shri K. Ananda Nambiar","Male","Tiruchirapalli                                                                                      ","Madras                                                      ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri Gulzarilal Nanda","Male","Kaithal                                                                                             ","Haryana                                                     ","Congress"
"Fourth Lok Sabha","Shri B. Narayanan","Male","Pollachi                                                                                            ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri Nardeo Snatak","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Bapu Nath Pai","Male","Rajapur                                                                                             ","Maharashtra                                                 ","Praja Socialist Party (PSP)"
"Fourth Lok Sabha","Shri E.K. Nayanar","Male","Palghat                                                                                             ","Kerala                                                      ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri K.K. Nayar","Male","Bahraich                                                                                            ","Uttar Pradesh                                               ","Jan Sangh"
"Fourth Lok Sabha","Smt. Shakuntala Nayar","Female","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Jan Sangh"
"Fourth Lok Sabha","Dr. Sushila Nayar","Female","Jhansi                                                                                              ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri A. Nesamony","Male","Nagercoil                                                                                           ","Madras                                                      ","Congress"
"Fourth Lok Sabha","Shri Nihal Singh","Male","Chandauli                                                                                           ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri Gurcharan Singh Nihalsinghwala","Male","Ferozepur                                                                                           ","Punjab                                                      ","Congress"
"Fourth Lok Sabha","Sardarni Nirlep Kaur","Female","Sangrur                                                                                             ","Punjab                                                      ","Akali (Sant Group)"
"Fourth Lok Sabha","Chaudhary Nitiraj Singh","Male","Hoshangabad                                                                                         ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri M.S. Oberoi","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Jharkhand Party"
"Fourth Lok Sabha","Shri J.S. Onkar Singh","Male","Budaun                                                                                              ","Uttar Pradesh                                               ","Jan Sangh"
"Fourth Lok Sabha","Shri Kartik Oraon","Male","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Smt. Padmawati Devi","Female","Rajnandgaon                                                                                         ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Jagannath Pahadia","Male","Hindaun-SC                                                                                          ","Rajasthan                                                   ","Congress"
"Fourth Lok Sabha","Shri Kashi Nath Pandey","Male","Padrauna                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Sarjoo Pandey","Male","Ghazipur                                                                                            ","Uttar Pradesh                                               ","Communist Party"
"Fourth Lok Sabha","Shri Vishwa Nath Pandey","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Smt. Vijaya Lakshmi Pandit","Female","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Chintamani Panigrahi","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Congress"
"Fourth Lok Sabha","Shri Krishna Chandra Pant","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Paokai Haokip","Male","Outer Manipur-ST                                                                                    ","Manipur                                                     ","Independent"
"Fourth Lok Sabha","Shri Bhaljibhai Ravjibhai Parmar","Male","Dohad-ST                                                                                            ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Shri Dahyabhai Parmar","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Swatantra Party"
"Fourth Lok Sabha","Shri Partap Singh","Male","Shimla-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Fourth Lok Sabha","Shri Pothuraju Parthasarthy","Male","Rajampet                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Kedar Paswan","Male","Rosera-SC                                                                                           ","Bihar                                                       ","Samyukta Socialist Party"
"Fourth Lok Sabha","Dr. Baburao Patel","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Independent"
"Fourth Lok Sabha","Shri J.H. Patel","Male","Shimoga                                                                                             ","Mysore                                                      ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri Manibhai J. Patel","Male","Damoh                                                                                               ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Manubhai M. Patel","Male","Dabhoi                                                                                              ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Shri Nanubhai Nichhabhai Patel","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Shri Pashabhai Patel","Male","Baroda                                                                                              ","Gujarat                                                     ","Swatantra Party"
"Fourth Lok Sabha","Shri Anantrao Vithalrao Patil","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri Chudaman Ananda Rawandale Patil","Male","Dhulia                                                                                              ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri Deorao Shioram Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri G.D. Patil","Male","Bijapur                                                                                             ","Mysore                                                      ","Swatantra Party"
"Fourth Lok Sabha","Shri Nana Ramchandra Patil","Male","Bhir                                                                                                ","Maharashtra                                                 ","Communist Party"
"Fourth Lok Sabha","Shri Sadashiv Daji Patil","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri Sadashiv Kanoji Patil","Male","Banaskantha                                                                                         ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Shri Sanganagouda Basanagouda Patil","Male","Bagalkot                                                                                            ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Tulsiram Abaji Patil","Male","Osmanabad-SC                                                                                        ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Shri D.N. Patodia","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Swatantra Party"
"Fourth Lok Sabha","Shri C.M. Poonacha","Male","Mangalore                                                                                           ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Prabodh Chandra","Male","Gurdaspur                                                                                           ","Punjab                                                      ","Congress"
"Fourth Lok Sabha","Shri Khagapati Pradhani","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress"
"Fourth Lok Sabha","Shri Jatindra Nath Pramanik","Male","Balurghat-SC                                                                                        ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Shri Shiva Chandika Prasad","Male","Jamshedpur                                                                                          ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Y. Ankeenidu Prasad","Male","Machilipatnam                                                                                       ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Trilokshah Lal Priendra Shah","Male","Kanker-ST                                                                                           ","Madhya Pradesh                                              ","Jan Sangh"
"Fourth Lok Sabha","Dr. Surya Prakash Puri","Male","Nawada-SC                                                                                           ","Bihar                                                       ","Independent"
"Fourth Lok Sabha","Shri Mohamed Shafi Qureshi","Male","Anantnag                                                                                            ","Jammu and Kashmir                                           ","Congress"
"Fourth Lok Sabha","Shri Kotha Raghuramaiah","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Charanjit Rai","Male","Dausa                                                                                               ","Rajasthan                                                   ","Swatantra Party"
"Fourth Lok Sabha","Shri K. Rajaram","Male","Salem                                                                                               ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Fourth Lok Sabha","Shri M.V. Rajasekharan","Male","Kanakapura                                                                                          ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Rajdeo Singh","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Smt. Rajni Gandha","Female","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Dalta Balarama Raju","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Dr. Dalta Satyanarayana Raju","Male","Rajahmundry                                                                                         ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri T. Mohan Ram","Male","Araria-SC                                                                                           ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Ram Charan","Male","Khurja-SC                                                                                           ","Uttar Pradesh                                               ","Praja Socialist Party (PSP)"
"Fourth Lok Sabha","Shri Ram Dhan","Male","Lalganj-SC                                                                                          ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Chowdhary Ram Sewak","Male","Jalaun-SC                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Ram Swarup","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri S.P. Ramamoorthy","Male","Sivakasi                                                                                            ","Madras                                                      ","Swatantra Party"
"Fourth Lok Sabha","Shri P. Ramamurti","Male","Madurai                                                                                             ","Madras                                                      ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri K. Ramani","Male","Coimbatore                                                                                          ","Madras                                                      ","Communist Party(Marxist)"
"Fourth Lok Sabha","Shri Ramchandra Veerappa","Male","Bidar-SC                                                                                            ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Ramji Ram","Male","Akbarpur-SC                                                                                         ","Uttar Pradesh                                               ","Republican Party of India"
"Fourth Lok Sabha","Shri Mahadevappa Rampure","Male","Gulbarga                                                                                            ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Mansinhji Bhasaheb Rana","Male","Broach                                                                                              ","Gujarat                                                     ","Congress"
"Fourth Lok Sabha","Chaudhari Randhir Singh","Male","Rohtak                                                                                              ","Haryana                                                     ","Congress"
"Fourth Lok Sabha","Shri Shivram Rango Rane","Male","Buldhana-SC                                                                                         ","Maharashtra                                                 ","Congress"
"Fourth Lok Sabha","Prof. Nayakulu G. Ranga","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Swatantra Party"
"Fourth Lok Sabha","Major Ranjeet Singh","Male","Khalilabad                                                                                          ","Uttar Pradesh                                               ","Jan Sangh"
"Fourth Lok Sabha","Smt. B. Radhabai Ananda Rao","Female","Bhadrachalam-ST                                                                                     ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Gajraj Singh Rao","Male","Mahendragarh                                                                                        ","Haryana                                                     ","Congress"
"Fourth Lok Sabha","Shri J.B. Muthyal Rao","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Janumpally Rameshwar Rao","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Juvvadi Ramapathy Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri K. Narayana Rao","Male","Bobbili                                                                                             ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Dr. K.L. Rao","Male","Vijayawada                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Mosalikanti Thirumala Rao","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Rachakonda Jagannath Rao","Male","Chatrapur                                                                                           ","Odisha                                                      ","Congress"
"Fourth Lok Sabha","Dr. V.K.R. Varadaraja Rao","Male","Bellary                                                                                             ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Viswasarai Narasimha Rao","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Swatantra Party"
"Fourth Lok Sabha","Shri Awadhesh Chandra Singh Rathore","Male","Farrukhabad                                                                                         ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Bhola Raut","Male","Bagaha-SC                                                                                           ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Shri Chitta Ranjan Ray","Male","Joynagar-SC                                                                                         ","West Bengal                                                 ","United Interparliaemntary Group"
"Fourth Lok Sabha","Shri Rabi Ray","Male","Puri                                                                                                ","Odisha                                                      ","Samyukta Socialist Party"
"Fourth Lok Sabha","Shri G.S. Reddi","Male","Miryalguda                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Ponnapati Antony Reddi","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri M. Narayan Reddy","Male","Nizamabad                                                                                           ","Andhra Pradesh                                              ","Independent"
"Fourth Lok Sabha","Dr. Neelam Sanjiva Reddy","Male","Hindupur                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Poddutoori Ganga Reddy","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri R. Dasaratharama Reddy","Male","Kavali                                                                                              ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Smt. Sudha V. Reddy","Female","Madhugiri                                                                                           ","Mysore                                                      ","Congress"
"Fourth Lok Sabha","Shri Surendra Reddy","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Yeddula Eswara Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Communist Party"
"Fourth Lok Sabha","Smt. Sushila Rohatgi","Female","Bilhaur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Shri Bishwanath Roy","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Congress"
"Fourth Lok Sabha","Smt. Uma Roy","Female","Malda                                                                                               ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Shri Shri Gopal Saboo","Male","Sikar                                                                                               ","Rajasthan                                                   ","Jan Sangh"
"Fourth Lok Sabha","Chaudhary Sadhu Ram","Male","Phillaur-SC                                                                                         ","Punjab                                                      ","Congress"
"Fourth Lok Sabha","Shri Shashi Ranjan Prasad Sah","Male","Pupri                                                                                               ","Bihar                                                       ","Congress"
"Fourth Lok Sabha","Dr. Sisir kumar Saha","Male","Birbhum-SC                                                                                          ","West Bengal                                                 ","Congress"
"Fourth Lok Sabha","Sardar Amar Singh Saigal","Male","Bilaspur-SC                                                                                         ","Madhya Pradesh                                              ","Congress"
"Fourth Lok Sabha","Shri Ebrahim Sulaiman Sait","Male","Kozhikode                                                                                           ","Kerala                                                      ","Muslim League"
"Fourth Lok Sabha","Shri Mohammad Yunus Saleem","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Congress"
