-----
{
 "description": "The table refers to Block wise Construction of Surface Lift Schemes over the years. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.1.csv", 
 "title": "Download CSV for Blockwise Construction of Surface Lift Schemes over the years", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
WEST BENGAL,HAORA,SANKRAIL,67,0,0,0,2,1,0,1,71
WEST BENGAL,HAORA,SHYAMPUR-I,291,112,49,58,72,47,30,32,691
WEST BENGAL,HAORA,SHYAMPUR-II,338,15,24,28,30,35,25,11,506
WEST BENGAL,HAORA,UDAY NARAYANPUR,1014,94,106,94,116,132,35,11,1602
WEST BENGAL,HAORA,ULUBERIA-I,255,9,16,29,36,49,26,10,430
WEST BENGAL,HAORA,ULUBERIA-II,6,0,0,0,1,5,5,2,19
WEST BENGAL,HOOGHLY,ARAMBAGH,82,6,3,3,2,3,0,2,101
WEST BENGAL,HOOGHLY,BALAGARH,76,3,0,1,0,1,1,0,82
WEST BENGAL,HOOGHLY,CHANDITALA-I,175,53,55,37,24,17,7,2,370
WEST BENGAL,HOOGHLY,CHANDITALA-II,242,17,23,12,15,9,2,0,320
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,39,0,0,0,0,0,0,1,40
WEST BENGAL,HOOGHLY,DHANIAKHALI,934,7,6,0,1,0,0,1,949
WEST BENGAL,HOOGHLY,GOGHAT-I,111,0,1,1,0,0,0,0,113
WEST BENGAL,HOOGHLY,GOGHAT-II,139,0,0,1,0,1,0,0,141
WEST BENGAL,HOOGHLY,HARIPAL,1070,77,101,87,58,64,62,19,1538
WEST BENGAL,HOOGHLY,JANGIPARA,936,220,185,123,89,60,47,9,1669
WEST BENGAL,HOOGHLY,KHANAKUL-I,297,78,128,85,68,55,31,9,751
WEST BENGAL,HOOGHLY,KHANAKUL-II,618,113,107,104,121,98,85,28,1274
WEST BENGAL,HOOGHLY,PANDUA,48,1,1,1,5,4,1,1,62
WEST BENGAL,HOOGHLY,POLBA DADPUR,68,0,1,0,0,0,0,0,69
WEST BENGAL,HOOGHLY,PURSURAH,429,117,53,29,31,36,14,4,713
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,198,0,0,0,0,0,0,0,198
WEST BENGAL,HOOGHLY,SINGUR,58,3,4,1,1,1,3,0,71
WEST BENGAL,HOOGHLY,TARAKESWAR,373,24,26,29,13,12,14,68,559
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,22,0,0,0,2,0,0,0,24
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,17,5,0,8,3,0,0,2,35
WEST BENGAL,JALPAIGURI,DHUPGURI,81,8,68,12,23,9,7,2,210
WEST BENGAL,JALPAIGURI,FALAKATA,39,11,1,11,0,0,0,0,62
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,13,0,0,0,0,2,0,0,15
WEST BENGAL,JALPAIGURI,KALCHINI,4,0,0,0,0,0,0,0,4
WEST BENGAL,JALPAIGURI,KUMARGRAM,12,0,0,0,0,0,0,0,12
WEST BENGAL,JALPAIGURI,MADARIHAT,11,0,0,1,2,2,0,1,17
WEST BENGAL,JALPAIGURI,MAL,15,0,1,1,2,6,13,6,44
WEST BENGAL,JALPAIGURI,MATIALI,22,1,0,0,0,0,0,2,25
WEST BENGAL,JALPAIGURI,MAYNAGURI,41,4,3,3,19,12,5,0,87
WEST BENGAL,JALPAIGURI,NAGRAKATA,11,0,0,0,0,0,3,0,14
WEST BENGAL,JALPAIGURI,RAJGANJ,71,9,15,15,31,80,31,18,270
WEST BENGAL,MALDA,BAMANGOLA,887,22,13,19,12,12,8,2,975
WEST BENGAL,MALDA,CHANCHAL-I,17,0,0,0,0,0,0,1,18
WEST BENGAL,MALDA,CHANCHAL-II,20,0,0,0,0,0,0,0,20
WEST BENGAL,MALDA,ENGLISH BAZAR,19,0,0,0,0,0,0,0,19
WEST BENGAL,MALDA,GAZOLE,1800,65,58,60,40,43,15,28,2109
WEST BENGAL,MALDA,HABIBPUR,292,40,22,14,5,5,4,2,384
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,9,0,0,0,0,0,0,0,9
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,29,0,0,0,0,0,0,2,31
WEST BENGAL,MALDA,KALIACHAK-I,1,0,0,0,0,0,0,0,1
WEST BENGAL,MALDA,KALIACHAK-II,16,0,0,0,0,0,0,0,16
WEST BENGAL,MALDA,KALIACHAK-III,6,0,0,0,0,0,0,0,6
WEST BENGAL,MALDA,MANIKCHAK,16,1,0,0,0,0,1,0,18
WEST BENGAL,MALDA,OLD MALDA,322,21,8,14,4,15,0,2,386
WEST BENGAL,MALDA,RATUA-I,36,0,0,0,0,0,0,0,36
WEST BENGAL,MALDA,RATUA-II,56,1,0,0,0,0,0,2,59
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,480,48,44,39,24,34,18,4,691
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,83,6,8,5,5,4,0,0,111
WEST BENGAL,MIDNAPORE,BINPUR - I,37,10,4,3,0,10,0,0,64
WEST BENGAL,MIDNAPORE,BINPUR - II,179,2,1,0,2,4,1,1,190
WEST BENGAL,MIDNAPORE,CHANDRAKONA - 2,101,10,8,8,5,3,1,0,136
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,161,4,6,7,10,17,8,1,214
WEST BENGAL,MIDNAPORE,CONTAI - I,337,29,36,103,118,77,11,4,715
WEST BENGAL,MIDNAPORE,CONTAI - II,1882,226,175,242,139,182,225,13,3084
WEST BENGAL,MIDNAPORE,CONTAI - III,1423,51,191,81,38,31,3,31,1849
WEST BENGAL,MIDNAPORE,DANTON - I,7,0,0,0,0,0,1,0,8
WEST BENGAL,MIDNAPORE,DASPUR - I,159,14,21,23,7,15,4,1,244
WEST BENGAL,MIDNAPORE,DASPUR - II,52,4,8,18,15,6,3,0,106
WEST BENGAL,MIDNAPORE,DEBRA,55,0,1,0,0,2,0,1,59
WEST BENGAL,MIDNAPORE,EGRA - I,126,72,66,37,28,21,11,3,364
WEST BENGAL,MIDNAPORE,EGRA - II,0,1,0,1,0,0,0,0,2
WEST BENGAL,MIDNAPORE,GARHBETA - I,546,21,11,10,4,2,1,0,595
WEST BENGAL,MIDNAPORE,GARHBETA - II,501,51,62,70,68,56,25,7,840
WEST BENGAL,MIDNAPORE,GARHBETA - III,809,18,14,12,4,2,1,1,861
WEST BENGAL,MIDNAPORE,GHATAL,167,0,1,1,1,11,3,2,186
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - I,22,3,7,5,3,1,0,0,41
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - II,99,2,1,1,1,0,0,2,106
WEST BENGAL,MIDNAPORE,JAMBANI,38,0,1,1,3,1,0,0,44
WEST BENGAL,MIDNAPORE,JHARGRAM,65,4,4,11,4,5,2,2,97
WEST BENGAL,MIDNAPORE,KESHIARY,7,0,0,0,0,0,0,0,7
WEST BENGAL,MIDNAPORE,KESHPUR,253,12,21,11,11,11,8,22,349
WEST BENGAL,MIDNAPORE,KHARAGPUR - I,12,0,0,1,0,0,1,0,14
WEST BENGAL,MIDNAPORE,KHARAGPUR - II,18,0,0,0,0,0,0,0,18
WEST BENGAL,MIDNAPORE,KHEJURI - I,406,33,40,37,10,17,2,0,545
WEST BENGAL,MIDNAPORE,KHEJURI - II,253,81,80,99,75,94,34,11,727
WEST BENGAL,MIDNAPORE,MAHISHADAL - I,3006,916,695,466,314,133,74,18,5622
WEST BENGAL,MIDNAPORE,MAHISHADAL -II,1588,288,326,304,241,161,81,14,3003
WEST BENGAL,MIDNAPORE,MIDNAPORE SADAR,72,7,6,5,7,2,2,1,102
WEST BENGAL,MIDNAPORE,MOYNA,168,3,5,7,2,3,0,3,191
WEST BENGAL,MIDNAPORE,NANDIGRAM - I,214,113,103,274,472,112,35,94,1417
WEST BENGAL,MIDNAPORE,NANDIGRAM - II,225,21,3,6,0,0,0,0,255
WEST BENGAL,MIDNAPORE,NANDIGRAM - III,807,58,82,42,134,66,171,289,1649
WEST BENGAL,MIDNAPORE,NARAYANGARH,37,3,4,2,5,4,2,4,61
WEST BENGAL,MIDNAPORE,NAYAGRAM,49,2,6,10,1,4,9,0,81
WEST BENGAL,MIDNAPORE,PANSKURA - I,43,0,2,5,19,15,10,12,106
WEST BENGAL,MIDNAPORE,PANSKURA - II,225,13,19,8,10,17,5,0,297
WEST BENGAL,MIDNAPORE,PATASHPUR - I,35,1,4,0,0,1,0,0,41
WEST BENGAL,MIDNAPORE,PATASHPUR - II,5,0,0,0,0,1,0,0,6
WEST BENGAL,MIDNAPORE,PINGLA,13,12,2,6,4,2,0,0,39
WEST BENGAL,MIDNAPORE,RAMNAGAR - I,10,3,3,2,2,0,0,1,21
WEST BENGAL,MIDNAPORE,RAMNAGAR - II,422,168,188,190,180,98,24,0,1270
WEST BENGAL,MIDNAPORE,SALBONI,1221,64,68,53,40,59,18,0,1523
WEST BENGAL,MIDNAPORE,SANKRAIL,30,11,8,4,16,16,2,3,90
WEST BENGAL,MIDNAPORE,SOBANG,184,39,42,32,53,50,18,31,449
WEST BENGAL,MIDNAPORE,SUTAHATA - I,182,28,92,116,116,85,28,32,679
WEST BENGAL,MIDNAPORE,SUTAHATA - II,750,46,64,56,99,106,125,54,1300
WEST BENGAL,MIDNAPORE,TAMLUK - I,1282,112,110,83,55,223,149,79,2093
WEST BENGAL,MIDNAPORE,TAMLUK - II,1150,20,36,241,118,128,78,23,1794
WEST BENGAL,MURSHIDABAD,BELDANGA-I,18,0,1,0,1,0,0,1,21
WEST BENGAL,MURSHIDABAD,BELDANGA-II,18,1,1,4,2,3,2,1,32
WEST BENGAL,MURSHIDABAD,BERHAMPORE,54,1,3,1,0,0,1,1,61
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-I,3,0,0,0,0,0,0,0,3
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-II,5,0,0,0,0,0,0,0,5
WEST BENGAL,MURSHIDABAD,BHARATPUR-I,10,0,9,1,11,19,16,0,66
WEST BENGAL,MURSHIDABAD,BHARATPUR-II,14,0,0,0,0,0,0,0,14
WEST BENGAL,MURSHIDABAD,DOMKAL,18,1,1,1,0,4,3,0,28
WEST BENGAL,MURSHIDABAD,FARAKKA,98,35,49,40,52,27,22,13,336
WEST BENGAL,MURSHIDABAD,HARIHARPARA,29,1,0,0,0,1,0,0,31
WEST BENGAL,MURSHIDABAD,JALANGI,12,0,0,0,0,0,0,0,12
WEST BENGAL,MURSHIDABAD,KANDI,88,17,25,16,14,8,12,10,190
WEST BENGAL,MURSHIDABAD,KHARGRAM,43,47,19,10,9,5,0,0,133
WEST BENGAL,MURSHIDABAD,LALGOLA,11,0,0,0,0,0,0,0,11
WEST BENGAL,MURSHIDABAD,MURSHIDABAD-JIAGANJ,29,0,0,0,0,1,0,0,30
WEST BENGAL,MURSHIDABAD,NABAGRAM,294,4,26,21,5,4,2,1,357
WEST BENGAL,MURSHIDABAD,NOWDA,32,0,0,0,0,0,0,0,32
WEST BENGAL,MURSHIDABAD,RAGHUNATH GANJE-I,10,0,0,0,0,0,0,0,10
WEST BENGAL,MURSHIDABAD,RAGHUNATHGANJ-II,8,0,0,1,0,1,0,0,10
WEST BENGAL,MURSHIDABAD,RANINAGAR-I,8,0,0,0,0,0,0,0,8
WEST BENGAL,MURSHIDABAD,SAGARDIGHI,389,1,6,2,3,3,2,0,406
WEST BENGAL,MURSHIDABAD,SAMSHERGANJ,5,1,0,0,0,2,0,0,8
WEST BENGAL,MURSHIDABAD,SUTI-I,15,2,2,2,1,2,0,0,24
WEST BENGAL,MURSHIDABAD,SUTI-II,20,0,0,0,0,0,0,10,30
WEST BENGAL,NADIA,CHAKDAH,8,0,0,0,0,0,0,0,8
WEST BENGAL,NADIA,CHAPRA,21,0,1,0,0,1,3,3,29
WEST BENGAL,NADIA,HANSKHALI,35,0,2,0,0,0,0,1,38
WEST BENGAL,NADIA,HARINGHATA,3,0,0,0,0,0,0,0,3
WEST BENGAL,NADIA,KALIGANJ,24,0,0,0,0,2,0,0,26
WEST BENGAL,NADIA,KARIMPUR-I,8,0,0,0,0,0,0,0,8
WEST BENGAL,NADIA,KARIMPUR-II,11,0,0,0,0,0,2,0,13
WEST BENGAL,NADIA,KRISHNAGANJ,26,0,3,2,1,1,0,0,33
WEST BENGAL,NADIA,KRISHNANAGAR-I,27,0,0,0,0,0,0,0,27
WEST BENGAL,NADIA,KRISHNANAGAR-II,19,0,0,0,1,0,0,2,22
WEST BENGAL,NADIA,NABADWIP,15,0,0,0,0,0,0,1,16
WEST BENGAL,NADIA,NAKASHIPARA,32,0,2,0,3,0,1,0,38
WEST BENGAL,NADIA,RANAGHAT-I,24,0,0,0,0,0,0,0,24
WEST BENGAL,NADIA,RANAGHAT-II,7,0,1,0,0,0,0,0,8
WEST BENGAL,NADIA,SANTIPUR,16,0,0,0,0,0,0,0,16
WEST BENGAL,NADIA,TEHATTA-I,26,0,0,0,0,2,0,0,28
WEST BENGAL,NADIA,TEHATTA-II,28,0,0,0,0,0,6,0,34
WEST BENGAL,NORTH 24 PARGANAS,AMDANGA,25,4,3,0,1,0,0,0,33
WEST BENGAL,NORTH 24 PARGANAS,BAGDAH,41,0,0,0,0,1,0,0,42
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-I,66,6,2,0,1,4,4,2,85
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-II,32,0,0,2,0,0,1,0,35
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-I,8,3,3,0,0,0,0,0,14
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-II,5,0,0,0,0,0,0,0,5
WEST BENGAL,NORTH 24 PARGANAS,BONGAON,41,1,3,0,0,0,0,1,46
WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,23,2,0,1,0,0,4,1,31
WEST BENGAL,NORTH 24 PARGANAS,HABRA-I,12,2,0,0,2,1,0,0,17
WEST BENGAL,NORTH 24 PARGANAS,HABRA-II,2,0,1,0,0,1,0,0,4
WEST BENGAL,NORTH 24 PARGANAS,HAROA,6,0,0,0,0,0,0,0,6
WEST BENGAL,NORTH 24 PARGANAS,HASNABAD,107,24,39,30,20,9,9,0,238
WEST BENGAL,NORTH 24 PARGANAS,HINGALGANGE,75,52,41,35,43,40,65,1,352
WEST BENGAL,NORTH 24 PARGANAS,RAJARHAT,29,0,2,0,0,0,0,0,31
WEST BENGAL,NORTH 24 PARGANAS,SANDESHKALI-II,32,2,4,5,3,7,6,1,60
WEST BENGAL,NORTH 24 PARGANAS,SWARUP NAGAR,33,1,0,0,0,0,0,0,34
WEST BENGAL,PURULIA,ARSHA,6,0,0,0,0,0,0,1,7
WEST BENGAL,PURULIA,BAGHMUNDI,7,0,0,0,0,0,1,0,8
WEST BENGAL,PURULIA,BALARAMPUR,3,0,0,0,0,0,0,0,3
WEST BENGAL,PURULIA,BANDWAN,16,0,0,0,0,0,0,0,16
WEST BENGAL,PURULIA,BARABAZAR,14,3,1,0,0,0,1,1,20
WEST BENGAL,PURULIA,HURA,47,2,12,16,15,6,0,0,98
WEST BENGAL,PURULIA,JHALDA-I,22,0,0,0,0,0,0,0,22
WEST BENGAL,PURULIA,JHALDA-II,4,0,0,0,0,0,0,0,4
WEST BENGAL,PURULIA,JOYPUR,3,0,0,0,0,0,0,0,3
WEST BENGAL,PURULIA,KASHIPUR,7,0,0,0,0,4,2,1,14
WEST BENGAL,PURULIA,MANBAZAR-I,22,0,0,0,2,1,2,0,27
WEST BENGAL,PURULIA,MANBAZAR-II,6,1,0,0,0,1,0,1,9
WEST BENGAL,PURULIA,NETURIA,3,0,0,1,0,0,0,0,4
WEST BENGAL,PURULIA,PARA,1,0,0,0,0,0,1,0,2
WEST BENGAL,PURULIA,PUNCHA,21,0,0,0,0,0,0,0,21
WEST BENGAL,PURULIA,PURULIA-I,19,7,3,2,0,0,0,1,32
WEST BENGAL,PURULIA,PURULIA-II,9,0,0,0,0,0,0,0,9
WEST BENGAL,PURULIA,RAGHUNATHPUR-I,3,0,1,0,0,0,0,0,4
WEST BENGAL,PURULIA,RAGHUNATHPUR-II,4,0,0,0,0,0,0,1,5
WEST BENGAL,PURULIA,SANTURI,5,0,0,0,0,0,0,0,5
WEST BENGAL,SOUTH 24 PARGANAS,BARUIPUR,302,38,96,59,84,30,5,2,616
WEST BENGAL,SOUTH 24 PARGANAS,BASANTI,880,40,43,169,330,218,69,6,1755
WEST BENGAL,SOUTH 24 PARGANAS,BHANGORE-I,11,0,0,2,6,3,2,0,24
WEST BENGAL,SOUTH 24 PARGANAS,BHANGORE-II,49,5,4,1,2,0,3,1,65
WEST BENGAL,SOUTH 24 PARGANAS,BISHNUPUR-I,32,80,85,70,74,45,3,1,390
WEST BENGAL,SOUTH 24 PARGANAS,BISHNUPUR-II,777,69,57,23,50,82,39,15,1112
WEST BENGAL,SOUTH 24 PARGANAS,BUDGE BUDGE-I,53,4,1,2,1,0,0,0,61
WEST BENGAL,SOUTH 24 PARGANAS,BUDGE BUDGE-II,221,105,146,125,77,37,13,19,743
WEST BENGAL,SOUTH 24 PARGANAS,CANNING-I,38,7,4,26,78,108,20,4,285
WEST BENGAL,SOUTH 24 PARGANAS,CANNING-II,23,0,1,0,0,14,19,8,65
WEST BENGAL,SOUTH 24 PARGANAS,DIAMOND HARBOUR-I,224,105,86,68,61,109,97,8,758
WEST BENGAL,SOUTH 24 PARGANAS,DIAMOND HARBOUR-II,517,70,17,18,28,38,3,46,737
WEST BENGAL,SOUTH 24 PARGANAS,FALTA,426,136,108,180,125,221,34,16,1246
WEST BENGAL,SOUTH 24 PARGANAS,GOSABA,1990,226,70,46,75,86,27,30,2550
WEST BENGAL,SOUTH 24 PARGANAS,JAYNAGAR-I,363,245,170,71,62,18,16,59,1004
WEST BENGAL,SOUTH 24 PARGANAS,JAYNAGAR-II,7,5,24,53,60,37,42,232,460
WEST BENGAL,SOUTH 24 PARGANAS,KAKDWIP,104,104,127,145,151,206,123,36,996
WEST BENGAL,SOUTH 24 PARGANAS,KULPI,418,166,199,149,132,106,112,150,1432
WEST BENGAL,SOUTH 24 PARGANAS,KULTALI,252,88,97,203,128,133,88,23,1012
WEST BENGAL,SOUTH 24 PARGANAS,MAGRAHAT-I,181,63,130,111,155,220,233,122,1215
WEST BENGAL,SOUTH 24 PARGANAS,MAGRAHAT-II,214,9,18,14,51,72,36,13,427
WEST BENGAL,SOUTH 24 PARGANAS,MANDIR BAZAR,252,32,125,148,208,241,87,61,1154
WEST BENGAL,SOUTH 24 PARGANAS,MATHURAPUR-I,327,69,70,96,106,70,63,156,957
WEST BENGAL,SOUTH 24 PARGANAS,MATHURAPUR-II,86,20,11,26,121,225,189,261,939
WEST BENGAL,SOUTH 24 PARGANAS,NAMKHANA,96,15,47,67,186,186,209,136,942
WEST BENGAL,SOUTH 24 PARGANAS,PATHARPRATIMA,690,289,285,237,336,444,309,179,2769
WEST BENGAL,SOUTH 24 PARGANAS,SAGAR,658,160,150,69,32,10,0,2,1081
WEST BENGAL,SOUTH 24 PARGANAS,SONARPUR,180,14,32,28,31,8,3,2,298
WEST BENGAL,SOUTH 24 PARGANAS,THAKURPUKUR-MAHESTAL,17,0,0,0,0,0,0,0,17
WEST BENGAL,UTTAR DINAJPUR,CHOPRA,22,1,5,3,8,20,13,4,76
WEST BENGAL,UTTAR DINAJPUR,GOALPOKHER-I,7,3,1,0,0,0,2,0,13
WEST BENGAL,UTTAR DINAJPUR,GOALPOKHER-II,7,0,0,0,0,0,0,0,7
WEST BENGAL,UTTAR DINAJPUR,HEMTABAD,8,0,0,0,0,0,2,2,12
WEST BENGAL,UTTAR DINAJPUR,ISLAMPUR,7,1,0,0,0,0,0,2,10
WEST BENGAL,UTTAR DINAJPUR,ITAHAR,89,2,1,1,2,2,1,5,103
WEST BENGAL,UTTAR DINAJPUR,KALIYAGANJ,97,0,5,2,3,5,12,0,124
WEST BENGAL,UTTAR DINAJPUR,KARANDIGHI,5,0,0,0,0,0,0,0,5
WEST BENGAL,UTTAR DINAJPUR,RAIGANJ,16,0,3,1,2,5,4,0,31
