-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
State,District,Block,Location of Schemes - On the Maj/Med,Location of schemes - Outside command,Total,Avg pumping hours (0-4),Avg pumping hours (4-8),Avg pumping hours (8-12),Avg pumping hours (12-16),Avg pumping hours (16-20),Avg pumping hours (20-24),Total
MADHYA PRADESH,RAISEN,GAIRATGANJ,6,891,897,175,511,211,0,0,0,897
MADHYA PRADESH,RAISEN,OBEDULLAHGANJ,28,1141,1169,63,712,394,0,0,0,1169
MADHYA PRADESH,RAISEN,SANCHI,19,1233,1252,57,993,202,0,0,0,1252
MADHYA PRADESH,RAISEN,SILWANI,25,1302,1327,173,898,236,13,7,0,1327
MADHYA PRADESH,RAISEN,UDAIPURA,0,367,367,22,92,193,1,59,0,367
MADHYA PRADESH,RAJGARH,BIAORA,74,949,1023,31,509,405,46,32,0,1023
MADHYA PRADESH,RAJGARH,JEERAPUR,1,675,676,41,600,33,1,0,1,676
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,53,53,1,52,0,0,0,0,53
MADHYA PRADESH,RAJGARH,NARASINGHGARH,2,763,765,112,376,267,10,0,0,765
MADHYA PRADESH,RAJGARH,PACHAUR (SARANGPUR),11,778,789,1,499,218,53,18,0,789
MADHYA PRADESH,RAJGARH,RAJGARH,30,586,616,151,360,105,0,0,0,616
MADHYA PRADESH,RAJNANDGAON,DONGARGAON,0,1,1,0,0,0,1,0,0,1
MADHYA PRADESH,RAJNANDGAON,KHALRAGARH,0,20,20,2,18,0,0,0,0,20
MADHYA PRADESH,RAJNANDGAON,SAHASPURLOHARA,2,16,18,11,7,0,0,0,0,18
MADHYA PRADESH,RATLAM,ALOT,0,365,365,2,353,10,0,0,0,365
MADHYA PRADESH,RATLAM,BAJNA,0,1052,1052,228,722,102,0,0,0,1052
MADHYA PRADESH,RATLAM,JAWRA,3,444,447,11,72,237,125,0,2,447
MADHYA PRADESH,RATLAM,PIPLODA,0,125,125,0,6,23,76,20,0,125
MADHYA PRADESH,RATLAM,RATLAM,1,390,391,0,136,255,0,0,0,391
MADHYA PRADESH,RATLAM,SAILANA,3,1034,1037,144,634,142,13,64,40,1037
MADHYA PRADESH,REWA,GANGEO,88,480,568,137,324,104,0,3,0,568
MADHYA PRADESH,REWA,HANUMANA,17,154,171,140,30,1,0,0,0,171
MADHYA PRADESH,REWA,JAWA,1,426,427,297,22,86,21,1,0,427
MADHYA PRADESH,REWA,MAUGANJ,74,387,461,256,101,60,31,6,7,461
MADHYA PRADESH,REWA,NAIGARHI,20,277,297,120,161,3,10,1,2,297
MADHYA PRADESH,REWA,RAIPUR,12,188,200,38,86,69,0,7,0,200
MADHYA PRADESH,REWA,REWA,0,206,206,29,11,37,23,103,3,206
MADHYA PRADESH,REWA,SIRMAUR,7,332,339,39,187,71,24,18,0,339
MADHYA PRADESH,REWA,TYONTHAR,0,71,71,52,4,4,8,3,0,71
MADHYA PRADESH,SAGAR,BANDA,0,1494,1494,908,539,29,8,10,0,1494
MADHYA PRADESH,SAGAR,BEENA,0,1594,1594,1317,88,24,140,25,0,1594
MADHYA PRADESH,SAGAR,DEORI,0,1777,1777,348,38,1127,264,0,0,1777
MADHYA PRADESH,SAGAR,JAISINAGAR,0,1980,1980,912,971,97,0,0,0,1980
MADHYA PRADESH,SAGAR,KESALI,0,1131,1131,128,626,208,169,0,0,1131
MADHYA PRADESH,SAGAR,KHURAI,0,292,292,253,10,29,0,0,0,292
MADHYA PRADESH,SAGAR,MALTHON,0,1180,1180,1092,58,27,3,0,0,1180
MADHYA PRADESH,SAGAR,RAHATGARH,0,2092,2092,903,924,248,17,0,0,2092
MADHYA PRADESH,SAGAR,REHALI,0,1819,1819,492,506,450,370,1,0,1819
MADHYA PRADESH,SAGAR,SAGAR,0,1285,1285,528,694,63,0,0,0,1285
MADHYA PRADESH,SAGAR,SHAHGARH,0,1498,1498,611,684,167,11,25,0,1498
MADHYA PRADESH,SATNA,AMARPATAN,0,33,33,19,5,8,1,0,0,33
MADHYA PRADESH,SATNA,CHITRAKOOT,10,808,818,431,334,52,1,0,0,818
MADHYA PRADESH,SATNA,MAIHAR,7,1030,1037,284,126,337,259,31,0,1037
MADHYA PRADESH,SATNA,NAGOD,62,733,795,91,260,356,76,11,1,795
MADHYA PRADESH,SATNA,RAMNAGAR,0,65,65,34,27,1,2,1,0,65
MADHYA PRADESH,SATNA,RAMPUR,0,365,365,22,231,94,18,0,0,365
MADHYA PRADESH,SATNA,SATNA,109,429,538,33,260,124,64,51,6,538
MADHYA PRADESH,SATNA,UNCHEHARA,12,390,402,48,48,293,13,0,0,402
MADHYA PRADESH,SEHORE,AASHTA,0,1574,1574,20,806,746,2,0,0,1574
MADHYA PRADESH,SEHORE,BUDANI,76,364,440,1,343,96,0,0,0,440
MADHYA PRADESH,SEHORE,ICHHAWER,3,715,718,60,547,111,0,0,0,718
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,0,504,504,1,260,213,30,0,0,504
MADHYA PRADESH,SEHORE,SIHORE,1,1311,1312,28,1033,251,0,0,0,1312
MADHYA PRADESH,SEONI,BARGHAT,0,170,170,137,18,15,0,0,0,170
MADHYA PRADESH,SEONI,CHHAPARA,39,443,482,162,317,3,0,0,0,482
MADHYA PRADESH,SEONI,DHANORA,0,186,186,156,21,9,0,0,0,186
MADHYA PRADESH,SEONI,KAHANAPUS,0,43,43,33,10,0,0,0,0,43
MADHYA PRADESH,SEONI,KEOLARI,0,156,156,89,67,0,0,0,0,156
MADHYA PRADESH,SEONI,KURAI,0,452,452,314,138,0,0,0,0,452
MADHYA PRADESH,SEONI,LAKHNADAUN,0,689,689,315,322,51,1,0,0,689
MADHYA PRADESH,SEONI,SEONI,2,524,526,355,76,78,1,5,11,526
MADHYA PRADESH,SHAHDOL,ANUPPUR,0,49,49,33,16,0,0,0,0,49
MADHYA PRADESH,SHAHDOL,BUDHAR,0,387,387,375,3,9,0,0,0,387
MADHYA PRADESH,SHAHDOL,BYOHARI,0,242,242,208,27,6,1,0,0,242
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,807,807,802,5,0,0,0,0,807
MADHYA PRADESH,SHAHDOL,JAITAHARI,0,34,34,24,0,10,0,0,0,34
MADHYA PRADESH,SHAHDOL,KOTAMA,0,31,31,13,18,0,0,0,0,31
MADHYA PRADESH,SHAHDOL,MANPUR,0,479,479,374,93,12,0,0,0,479
MADHYA PRADESH,SHAHDOL,PALEE-1,0,136,136,126,0,1,9,0,0,136
MADHYA PRADESH,SHAHDOL,PALEE-2,0,500,500,464,30,4,2,0,0,500
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,0,157,157,125,19,11,1,0,1,157
MADHYA PRADESH,SHAHDOL,SOHAGPUR,0,434,434,410,20,2,0,2,0,434
MADHYA PRADESH,SHAHDOL,UMARIYA,0,543,543,461,39,16,18,8,1,543
MADHYA PRADESH,SHAJAPUR,AGAR,24,651,675,4,295,201,0,175,0,675
MADHYA PRADESH,SHAJAPUR,BAROD,11,148,159,0,106,53,0,0,0,159
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,17,490,507,1,488,18,0,0,0,507
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,23,696,719,0,274,304,141,0,0,719
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,12,764,776,1,67,402,299,7,0,776
MADHYA PRADESH,SHAJAPUR,SUJALPUR,0,282,282,0,0,204,77,1,0,282
MADHYA PRADESH,SHAJAPUR,SUSNER,2,397,399,1,369,29,0,0,0,399
MADHYA PRADESH,SHIVPURI,BADARWAS,0,1460,1460,664,780,5,0,11,0,1460
MADHYA PRADESH,SHIVPURI,KARERA,0,363,363,312,36,15,0,0,0,363
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,343,343,265,0,58,0,20,0,343
MADHYA PRADESH,SHIVPURI,KOLARAS,0,608,608,354,210,4,0,40,0,608
MADHYA PRADESH,SHIVPURI,NARWAR,0,250,250,250,0,0,0,0,0,250
MADHYA PRADESH,SHIVPURI,PICHHORE,0,158,158,158,0,0,0,0,0,158
MADHYA PRADESH,SHIVPURI,POHARI,0,470,470,470,0,0,0,0,0,470
MADHYA PRADESH,SHIVPURI,SHIVPURI,0,762,762,691,58,10,3,0,0,762
MADHYA PRADESH,SIDHI,BAIDHAN,24,101,125,108,9,6,2,0,0,125
MADHYA PRADESH,SIDHI,CHITRANGI,27,341,368,325,37,5,1,0,0,368
MADHYA PRADESH,SIDHI,DEOSAR,0,148,148,121,21,4,2,0,0,148
MADHYA PRADESH,SIDHI,KUSAMI,0,121,121,120,0,1,0,0,0,121
MADHYA PRADESH,SIDHI,MAJHAULI,41,440,481,391,67,22,1,0,0,481
MADHYA PRADESH,SIDHI,RAMPURNEKIN,1,168,169,33,72,41,2,21,0,169
MADHYA PRADESH,SIDHI,SIDHI,1,125,126,75,38,10,3,0,0,126
MADHYA PRADESH,SIDHI,SIHAWAL,5,51,56,43,11,2,0,0,0,56
MADHYA PRADESH,SURGUJA,AMBIKAPUR,1,103,104,104,0,0,0,0,0,104
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,0,947,947,898,49,0,0,0,0,947
MADHYA PRADESH,SURGUJA,BALRAMPUR,0,150,150,150,0,0,0,0,0,150
MADHYA PRADESH,SURGUJA,BATOLI,6,131,137,66,0,0,71,0,0,137
MADHYA PRADESH,SURGUJA,BHAIYATHAN,0,341,341,341,0,0,0,0,0,341
MADHYA PRADESH,SURGUJA,BHARATPUR,89,354,443,362,0,81,0,0,0,443
MADHYA PRADESH,SURGUJA,KUSAMI,29,961,990,990,0,0,0,0,0,990
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,95,95,95,0,0,0,0,0,95
MADHYA PRADESH,SURGUJA,LUNDRA,3,301,304,291,11,2,0,0,0,304
MADHYA PRADESH,SURGUJA,MAINPAT,0,79,79,78,1,0,0,0,0,79
MADHYA PRADESH,SURGUJA,MANENDRAGARH,0,191,191,191,0,0,0,0,0,191
MADHYA PRADESH,SURGUJA,ODAGI,0,82,82,82,0,0,0,0,0,82
MADHYA PRADESH,SURGUJA,PRATAPPUR,0,90,90,90,0,0,0,0,0,90
MADHYA PRADESH,SURGUJA,RAJPUR,0,290,290,290,0,0,0,0,0,290
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,0,148,148,135,13,0,0,0,0,148
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,91,170,261,260,1,0,0,0,0,261
MADHYA PRADESH,SURGUJA,SITAPUR,0,1,1,1,0,0,0,0,0,1
MADHYA PRADESH,SURGUJA,SONHAT,0,34,34,27,2,5,0,0,0,34
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,555,555,363,67,103,17,5,0,555
MADHYA PRADESH,TIKAMGARH,JATARA,0,123,123,49,18,0,56,0,0,123
MADHYA PRADESH,TIKAMGARH,NIWARI,0,102,102,96,6,0,0,0,0,102
MADHYA PRADESH,TIKAMGARH,PALERA,0,118,118,62,56,0,0,0,0,118
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,0,101,101,7,94,0,0,0,0,101
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,0,749,749,193,475,48,18,15,0,749
MADHYA PRADESH,UJJAIN,BADNAGAR,1,520,521,9,67,431,10,4,0,521
MADHYA PRADESH,UJJAIN,GHATIYA,31,439,470,2,44,211,100,113,0,470
MADHYA PRADESH,UJJAIN,KHACHRAUD,76,1378,1454,14,696,517,140,87,0,1454
MADHYA PRADESH,UJJAIN,MAHIDPUR,9,692,701,0,280,341,80,0,0,701
MADHYA PRADESH,UJJAIN,TARANA,18,1145,1163,4,416,684,38,7,14,1163
MADHYA PRADESH,UJJAIN,UJJAIN,0,800,800,0,235,552,6,7,0,800
MADHYA PRADESH,VIDISHA,BASODA,47,3185,3232,604,2221,403,4,0,0,3232
MADHYA PRADESH,VIDISHA,GYARASPUR,18,1628,1646,297,1118,12,216,3,0,1646
MADHYA PRADESH,VIDISHA,KURWAI,0,1721,1721,428,978,298,17,0,0,1721
MADHYA PRADESH,VIDISHA,LATERI,3,1084,1087,358,436,192,91,0,10,1087
MADHYA PRADESH,VIDISHA,NATERAN,144,2083,2227,268,1475,410,74,0,0,2227
MADHYA PRADESH,VIDISHA,SIRONJ,10,1695,1705,544,1077,83,1,0,0,1705
MADHYA PRADESH,VIDISHA,VIDISHA,172,1383,1555,95,615,835,9,0,1,1555
MANIPUR,BISHNUPUR,MOIRANG,0,4,4,0,0,3,1,0,0,4
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,2,2,0,2,0,0,0,0,2
MANIPUR,IMPHAL,WAQNGOI(I-W),0,9,9,0,0,6,2,1,0,9
MANIPUR,THOUBAL,THOUBAL,0,5,5,0,5,0,0,0,0,5
MEGHALAYA,JAINTIA HILLS,AMLAREM,0,3,3,3,0,0,0,0,0,3
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,0,1,1,1,0,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,LASKEIN,0,1,1,1,0,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,0,1,1,0,1,0,0,0,0,1
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,0,1,1,0,1,0,0,0,0,1
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,0,1,1,1,0,0,0,0,0,1
MEGHALAYA,SOUTH GARO HILLS,RONGRA,0,1,1,0,1,0,0,0,0,1
MEGHALAYA,WEST GARO HILLS,BETASING,1,0,1,0,1,0,0,0,0,1
MEGHALAYA,WEST GARO HILLS,SELSELLA,0,3,3,1,2,0,0,0,0,3
MEGHALAYA,WEST KHASI HILLS,MAIRANG,0,2,2,0,2,0,0,0,0,2
MIZORAM,AIZAWL,THINGDAWL,0,6,6,2,4,0,0,0,0,6
MIZORAM,AIZAWL,ZAWLNUAM,0,6,6,0,6,0,0,0,0,6
NAGALAND,KOHIMA,KUHUBOTO,0,6,6,1,3,2,0,0,0,6
NAGALAND,KOHIMA,MEDZIPHEMA,0,13,13,0,13,0,0,0,0,13
ORISSA,ANGUL,ANUGUL,2,41,43,15,28,0,0,0,0,43
ORISSA,ANGUL,ATHAMALLICK,0,48,48,27,20,1,0,0,0,48
ORISSA,ANGUL,BANANPULA,0,42,42,9,22,6,3,0,2,42
ORISSA,ANGUL,CHHENDIAPADA,0,33,33,16,17,0,0,0,0,33
ORISSA,ANGUL,KANIHA,0,71,71,51,20,0,0,0,0,71
ORISSA,ANGUL,KISONAGAR,0,20,20,2,12,5,0,1,0,20
ORISSA,ANGUL,PALALAHARA,1,113,114,81,25,8,0,0,0,114
ORISSA,ANGUL,TALCHER,0,23,23,5,18,0,0,0,0,23
ORISSA,BALASORE,BAHANAGA,0,7,7,1,0,6,0,0,0,7
ORISSA,BALASORE,BALASORE,0,18,18,6,3,4,3,2,0,18
ORISSA,BALASORE,BALIPAL,0,60,60,45,13,2,0,0,0,60
ORISSA,BALASORE,BASTA,0,45,45,16,25,3,1,0,0,45
ORISSA,BALASORE,BHOGARAI,1,58,59,20,12,17,8,2,0,59
ORISSA,BALASORE,JALESWAR,0,52,52,13,13,17,5,4,0,52
ORISSA,BALASORE,JILGIRI,0,21,21,2,6,13,0,0,0,21
ORISSA,BALASORE,KHAIRA,0,3,3,1,1,1,0,0,0,3
ORISSA,BALASORE,OUPADA,0,5,5,5,0,0,0,0,0,5
ORISSA,BALASORE,REMUNA,0,52,52,8,11,14,8,11,0,52
ORISSA,BALASORE,SIMULIA,0,12,12,1,7,4,0,0,0,12
ORISSA,BALASORE,SORO,0,41,41,3,19,15,4,0,0,41
ORISSA,BARAGARH,AMBABHANA,1,34,35,6,10,7,12,0,0,35
ORISSA,BARAGARH,ATABIRA,47,0,47,25,19,3,0,0,0,47
ORISSA,BARAGARH,BARAGARH,54,16,70,36,23,8,1,2,0,70
ORISSA,BARAGARH,BARAPALI,22,9,31,5,17,4,4,1,0,31
ORISSA,BARAGARH,BHATALI,4,161,165,116,35,14,0,0,0,165
ORISSA,BARAGARH,BHENDENI,105,1,106,24,51,28,2,1,0,106
ORISSA,BARAGARH,BIJEPUR,0,50,50,37,13,0,0,0,0,50
ORISSA,BARAGARH,GAISILAT,0,40,40,18,22,0,0,0,0,40
ORISSA,BARAGARH,JHARABANDHA,0,27,27,25,0,2,0,0,0,27
ORISSA,BARAGARH,PADMAPUR,0,45,45,18,27,0,0,0,0,45
ORISSA,BARAGARH,PAIKMAL,0,114,114,91,18,5,0,0,0,114
ORISSA,BARAGARH,SOHELA,0,78,78,62,10,6,0,0,0,78
ORISSA,BHADRAK,BASUDEVPUR,0,80,80,1,71,8,0,0,0,80
ORISSA,BHADRAK,BHADRAK,5,28,33,8,23,2,0,0,0,33
ORISSA,BHADRAK,BHANDARIPOKHARI,3,6,9,3,5,1,0,0,0,9
ORISSA,BHADRAK,BONTH,0,11,11,2,5,3,1,0,0,11
ORISSA,BHADRAK,CHANDABALI,0,17,17,12,1,4,0,0,0,17
ORISSA,BHADRAK,DHAMANAGAR,1,236,237,160,63,12,2,0,0,237
ORISSA,BHADRAK,TIHIDI,0,22,22,7,14,1,0,0,0,22
ORISSA,BOLANGIR,AGALPUR,1,37,38,21,15,1,0,0,1,38
ORISSA,BOLANGIR,BALANGIR,1,133,134,100,23,11,0,0,0,134
ORISSA,BOLANGIR,BELPARA,0,81,81,58,17,6,0,0,0,81
ORISSA,BOLANGIR,BONGOMUNDA,1,44,45,7,10,27,1,0,0,45
ORISSA,BOLANGIR,DEOGAN,1,250,251,180,67,4,0,0,0,251
ORISSA,BOLANGIR,KHAPRA KHOL,0,132,132,119,13,0,0,0,0,132
ORISSA,BOLANGIR,LOUSINGHA,0,118,118,107,9,2,0,0,0,118
ORISSA,BOLANGIR,MURIBAHAL,1,24,25,24,0,1,0,0,0,25
ORISSA,BOLANGIR,PATANAGARH,0,284,284,261,23,0,0,0,0,284
ORISSA,BOLANGIR,PUINTALA,0,176,176,151,22,2,0,0,1,176
ORISSA,BOLANGIR,SAINTALA,0,87,87,61,25,1,0,0,0,87
ORISSA,BOLANGIR,TENTULIKHUNTI,0,70,70,43,21,6,0,0,0,70
ORISSA,BOLANGIR,TITILAGARH,0,41,41,32,3,5,0,1,0,41
ORISSA,BOLANGIR,TUREKELA,0,7,7,4,3,0,0,0,0,7
ORISSA,BOUDH,BOUDH,0,48,48,17,29,2,0,0,0,48
ORISSA,BOUDH,GHARABHANGA,12,45,57,35,22,0,0,0,0,57
ORISSA,BOUDH,KANTAMAL,0,71,71,41,28,2,0,0,0,71
ORISSA,CUTTACK,ATHGARH,0,62,62,11,48,3,0,0,0,62
ORISSA,CUTTACK,BANKI,0,23,23,0,22,1,0,0,0,23
ORISSA,CUTTACK,BARANGA,0,11,11,9,1,1,0,0,0,11
ORISSA,CUTTACK,BARMBA,0,39,39,29,10,0,0,0,0,39
ORISSA,CUTTACK,CUTTACK(SADAR),2,16,18,15,3,0,0,0,0,18
ORISSA,CUTTACK,DOMAPARA,0,71,71,6,63,2,0,0,0,71
ORISSA,CUTTACK,KANTAPARA,0,4,4,1,3,0,0,0,0,4
ORISSA,CUTTACK,MAHANGA,20,70,90,27,58,5,0,0,0,90
ORISSA,CUTTACK,NARASINGHPUR,1,42,43,8,35,0,0,0,0,43
ORISSA,CUTTACK,NIALI,0,4,4,4,0,0,0,0,0,4
ORISSA,CUTTACK,NISCHINTAKOILI,4,58,62,57,5,0,0,0,0,62
ORISSA,CUTTACK,SALIPUR,1,6,7,4,3,0,0,0,0,7
ORISSA,CUTTACK,TANGI-CHOUDWAR,3,53,56,26,26,4,0,0,0,56
ORISSA,CUTTACK,TIGIRIA,0,22,22,5,17,0,0,0,0,22
ORISSA,DEOGARH,REAMAL,23,456,479,461,8,9,1,0,0,479
ORISSA,DEOGARH,SARKOTE,0,54,54,44,10,0,0,0,0,54
ORISSA,DEOGARH,TILEIBANI,0,78,78,71,2,5,0,0,0,78
ORISSA,DHENKANAL,BHUBAN,0,40,40,8,18,14,0,0,0,40
ORISSA,DHENKANAL,DHENKANAL,0,28,28,9,16,3,0,0,0,28
ORISSA,DHENKANAL,GANDIA,0,54,54,26,23,5,0,0,0,54
ORISSA,DHENKANAL,HINDOL,0,61,61,30,26,4,1,0,0,61
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,21,21,15,6,0,0,0,0,21
ORISSA,DHENKANAL,KANKADAHAD,0,9,9,5,4,0,0,0,0,9
ORISSA,DHENKANAL,ODAPADA,0,73,73,37,36,0,0,0,0,73
ORISSA,DHENKANAL,PALAJANGA,0,26,26,12,14,0,0,0,0,26
ORISSA,GAJAPATI,GUMMA,0,10,10,6,4,0,0,0,0,10
ORISSA,GAJAPATI,KASINAGAR,0,5,5,0,5,0,0,0,0,5
ORISSA,GAJAPATI,MOHANA,0,16,16,11,4,1,0,0,0,16
ORISSA,GAJAPATI,NUAGADA,0,1,1,1,0,0,0,0,0,1
ORISSA,GAJAPATI,PARALAKHEMUNDI,2,83,85,12,13,42,17,1,0,85
ORISSA,GAJAPATI,R.UDAYAGIRI,0,8,8,6,2,0,0,0,0,8
ORISSA,GAJAPATI,RAYAGADA,0,25,25,16,8,1,0,0,0,25
ORISSA,GANJAM,ASKA,1,51,52,43,0,2,6,1,0,52
ORISSA,GANJAM,BELAGUNTHA,3,10,13,5,8,0,0,0,0,13
ORISSA,GANJAM,BHANJANAGAR,2,41,43,28,15,0,0,0,0,43
ORISSA,GANJAM,BUGUDA,0,36,36,30,6,0,0,0,0,36
ORISSA,GANJAM,CHATRAPUR,15,20,35,21,14,0,0,0,0,35
ORISSA,GANJAM,CHIKITI,3,37,40,14,6,8,0,8,4,40
ORISSA,GANJAM,DHARAKOT,1,81,82,53,7,5,5,12,0,82
ORISSA,GANJAM,DIGAPAHANDI,7,116,123,83,23,15,0,0,2,123
ORISSA,GANJAM,GANJAM,17,22,39,27,10,2,0,0,0,39
ORISSA,GANJAM,HINJILIKUT,35,1,36,17,19,0,0,0,0,36
ORISSA,GANJAM,J.N.PRASAD,0,65,65,47,13,4,1,0,0,65
ORISSA,GANJAM,K.KHANDI,0,19,19,12,7,0,0,0,0,19
ORISSA,GANJAM,K.S.NAGAR,0,11,11,3,3,5,0,0,0,11
ORISSA,GANJAM,KHALLIKOT,0,12,12,4,8,0,0,0,0,12
ORISSA,GANJAM,KODALA,14,4,18,6,10,2,0,0,0,18
ORISSA,GANJAM,P.PUR,3,38,41,8,26,7,0,0,0,41
ORISSA,GANJAM,PATRAPUR,5,42,47,6,31,6,4,0,0,47
ORISSA,GANJAM,POLASARA,5,28,33,28,5,0,0,0,0,33
ORISSA,GANJAM,R.LUNDA,3,8,11,11,0,0,0,0,0,11
ORISSA,GANJAM,S.KHEMUNDI,2,60,62,34,28,0,0,0,0,62
ORISSA,GANJAM,SHERAGADA,1,151,152,142,10,0,0,0,0,152
ORISSA,GANJAM,SORADA,0,107,107,73,31,3,0,0,0,107
ORISSA,JAGATSINGHPUR,BALIKUDA,3,62,65,38,26,1,0,0,0,65
ORISSA,JAGATSINGHPUR,BIRIDI,0,2,2,1,1,0,0,0,0,2
ORISSA,JAGATSINGHPUR,ERASAMA,0,18,18,16,0,0,0,2,0,18
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,0,4,4,4,0,0,0,0,0,4
ORISSA,JAGATSINGHPUR,KUNJANG,1,18,19,7,11,1,0,0,0,19
ORISSA,JAGATSINGHPUR,NAUGAON,1,1,2,0,2,0,0,0,0,2
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,2,8,10,6,2,2,0,0,0,10
ORISSA,JAGATSINGHPUR,TRITOL,3,34,37,13,23,1,0,0,0,37
ORISSA,JAJPUR,BARACHAN,2,146,148,9,136,3,0,0,0,148
ORISSA,JAJPUR,BARI,0,86,86,4,82,0,0,0,0,86
ORISSA,JAJPUR,BINJHARPUR,5,71,76,16,43,17,0,0,0,76
ORISSA,JAJPUR,DANAGADI,0,33,33,0,32,1,0,0,0,33
ORISSA,JAJPUR,DASARATHPUR,1,20,21,5,2,13,1,0,0,21
ORISSA,JAJPUR,DHARAMASALA,32,170,202,138,41,23,0,0,0,202
ORISSA,JAJPUR,JAJPUR,0,66,66,39,23,4,0,0,0,66
ORISSA,JAJPUR,KOREI,0,7,7,7,0,0,0,0,0,7
ORISSA,JAJPUR,RASULPUR,0,11,11,3,8,0,0,0,0,11
ORISSA,JAJPUR,SUKINDA,0,32,32,1,30,1,0,0,0,32
ORISSA,JHARSUGUDA,JHARSUGUDA,0,45,45,16,18,9,0,2,0,45
ORISSA,JHARSUGUDA,KIRIMIRA,0,115,115,110,5,0,0,0,0,115
ORISSA,JHARSUGUDA,KOLABIRA,0,83,83,75,8,0,0,0,0,83
ORISSA,JHARSUGUDA,LAIKERA,0,17,17,17,0,0,0,0,0,17
ORISSA,JHARSUGUDA,LAKHANPUR,1,149,150,112,33,4,1,0,0,150
ORISSA,KALAHANDI,BHABANI PATANA,3,55,58,44,12,1,1,0,0,58
ORISSA,KALAHANDI,DHARMGARH,0,24,24,17,7,0,0,0,0,24
ORISSA,KALAHANDI,GOLAMUNDA,1,29,30,18,11,1,0,0,0,30
ORISSA,KALAHANDI,JAIPATANA,0,6,6,5,1,0,0,0,0,6
ORISSA,KALAHANDI,JUNAGARH,0,57,57,23,34,0,0,0,0,57
ORISSA,KALAHANDI,KALAMPUR,5,21,26,21,4,1,0,0,0,26
ORISSA,KALAHANDI,KARLAMUNDA,3,13,16,1,15,0,0,0,0,16
ORISSA,KALAHANDI,KESINGA,0,68,68,26,28,14,0,0,0,68
ORISSA,KALAHANDI,KOKASARA,0,12,12,10,2,0,0,0,0,12
ORISSA,KALAHANDI,LANGIGARH,4,35,39,13,25,1,0,0,0,39
ORISSA,KALAHANDI,M.RAMPUR,3,38,41,13,26,2,0,0,0,41
ORISSA,KALAHANDI,NARALA,3,69,72,34,38,0,0,0,0,72
ORISSA,KALAHANDI,TH.RAMPUR,0,4,4,4,0,0,0,0,0,4
ORISSA,KENDRAPARA,AUL,0,403,403,82,286,35,0,0,0,403
ORISSA,KENDRAPARA,DERABISI,9,13,22,4,18,0,0,0,0,22
ORISSA,KENDRAPARA,GARADPUR,3,73,76,48,28,0,0,0,0,76
ORISSA,KENDRAPARA,KENDRAPARA,32,45,77,48,20,8,1,0,0,77
ORISSA,KENDRAPARA,MAHAKALAPADA,8,151,159,43,111,5,0,0,0,159
ORISSA,KENDRAPARA,MARSAGHAI,25,109,134,73,61,0,0,0,0,134
ORISSA,KENDRAPARA,PATAMUNDAI,134,156,290,204,85,1,0,0,0,290
ORISSA,KENDRAPARA,RAJKANIKA,0,474,474,361,95,18,0,0,0,474
ORISSA,KENDRAPARA,RAJNAGAR,1,329,330,244,86,0,0,0,0,330
ORISSA,KEONJHAR,ANANDAPUR,0,45,45,28,9,2,2,4,0,45
