-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells by type. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells by type", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Shallow tubewell,Point,Borewell,Others,Total
UTTAR PRADESH,KUSHINAGAR,DUDAHI,2171,0,1,101,2273
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,3140,1,0,110,3251
UTTAR PRADESH,KUSHINAGAR,HATA,3001,2,1,112,3116
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,3898,459,130,93,4580
UTTAR PRADESH,KUSHINAGAR,KASAYA,2600,30,3,4,2637
UTTAR PRADESH,KUSHINAGAR,KHADDA,2015,0,0,59,2074
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,3516,172,2,73,3763
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,3004,11,12,19,3046
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,3715,28,321,128,4192
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,2491,4,186,235,2916
UTTAR PRADESH,KUSHINAGAR,SEVARI,1487,0,0,18,1505
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,3633,44,0,6,3683
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,2948,4,0,10,2962
UTTAR PRADESH,LALITPUR,BAR,261,25,0,0,286
UTTAR PRADESH,LALITPUR,BIRDHA,175,29,0,0,204
UTTAR PRADESH,LALITPUR,JAKHAURA,108,15,0,0,123
UTTAR PRADESH,LALITPUR,MEHRONI,264,60,0,0,324
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,3803,261,35,683,4782
UTTAR PRADESH,LUCKNOW,CHINHAT,2111,0,2,136,2249
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,4985,122,16,107,5230
UTTAR PRADESH,LUCKNOW,KAKORI,2686,1,0,14,2701
UTTAR PRADESH,LUCKNOW,MALIHABAD,2428,4,0,2,2434
UTTAR PRADESH,LUCKNOW,MALL,2540,91,452,33,3116
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,5976,252,84,85,6397
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,4787,152,74,44,5057
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,4542,179,17,151,4889
UTTAR PRADESH,MAHARAJ GANJ,DHANI,1701,3,1,2,1707
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,4413,4,139,2,4558
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,6474,15,263,11,6763
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,4648,60,0,3,4711
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,4243,60,253,7,4563
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,4981,3,11,32,5027
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,6604,52,44,426,7126
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,6773,241,298,204,7516
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,4474,31,8,48,4561
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,6315,16,2,0,6333
UTTAR PRADESH,MAHARAJ GANJ,SISWA,4170,20,244,185,4619
UTTAR PRADESH,MAHOBA,CHARKHARI,174,12,29,65,280
UTTAR PRADESH,MAHOBA,KABARAI,24,0,0,5,29
UTTAR PRADESH,MAHOBA,PANWADI,416,12,15,1,444
UTTAR PRADESH,MAINPURI,BARNAHAL,3344,266,180,10,3800
UTTAR PRADESH,MAINPURI,BEWAR,8609,61,653,177,9500
UTTAR PRADESH,MAINPURI,GHIROR,4953,326,2,646,5927
UTTAR PRADESH,MAINPURI,JAGIR,4271,1,200,261,4733
UTTAR PRADESH,MAINPURI,KARHAL,5348,419,267,25,6059
UTTAR PRADESH,MAINPURI,KISHANI,3671,20,345,1,4037
UTTAR PRADESH,MAINPURI,KURAWALI,5970,468,472,123,7033
UTTAR PRADESH,MAINPURI,MAINPURI,7102,153,360,7,7622
UTTAR PRADESH,MAINPURI,SULTANGANJ,8604,63,414,192,9273
UTTAR PRADESH,MATHURA,BALDEV,4094,0,20,46,4160
UTTAR PRADESH,MATHURA,CHHATA,6249,1,546,0,6796
UTTAR PRADESH,MATHURA,CHOMUHA,3618,10,358,464,4450
UTTAR PRADESH,MATHURA,FARAH,6835,47,201,9,7092
UTTAR PRADESH,MATHURA,GOVERDHAN,4121,113,58,46,4338
UTTAR PRADESH,MATHURA,MAAT,3461,0,0,17,3478
UTTAR PRADESH,MATHURA,MATHURA,5943,150,659,62,6814
UTTAR PRADESH,MATHURA,NAND GAWON,4466,154,0,33,4653
UTTAR PRADESH,MATHURA,NOHJHIL,5916,141,78,566,6701
UTTAR PRADESH,MATHURA,RAYA,5889,32,2,81,6004
UTTAR PRADESH,MAU,BADRAW,2388,81,12,0,2481
UTTAR PRADESH,MAU,DOHARIGHAT,2640,155,5,2,2802
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,4750,180,235,10,5175
UTTAR PRADESH,MAU,GHOSI,2862,17,75,2,2956
UTTAR PRADESH,MAU,KOPAGANJ,2083,30,68,2,2183
UTTAR PRADESH,MAU,MUHAMMDABAD,4829,8,56,25,4918
UTTAR PRADESH,MAU,PARDHA,3705,55,85,1,3846
UTTAR PRADESH,MAU,RANIPUR,3567,33,4,4,3608
UTTAR PRADESH,MAU,RATANPURA,2466,183,95,10,2754
UTTAR PRADESH,MEERUT,DAURALA,3760,6,468,6,4240
UTTAR PRADESH,MEERUT,GEHTA,3182,18,65,25,3290
UTTAR PRADESH,MEERUT,HASTINAPUR,6779,53,161,164,7157
UTTAR PRADESH,MEERUT,JANI KHURD,3567,0,0,5,3572
UTTAR PRADESH,MEERUT,KHARKHODA,3007,33,201,28,3269
UTTAR PRADESH,MEERUT,MACHHRA,3862,162,116,2,4142
UTTAR PRADESH,MEERUT,MAWANA,7251,1,58,9,7319
UTTAR PRADESH,MEERUT,MEERUT,1620,15,4,4,1643
UTTAR PRADESH,MEERUT,PARIKSHITGARH,5644,157,0,11,5812
UTTAR PRADESH,MEERUT,RAJPURA,2883,29,39,20,2971
UTTAR PRADESH,MEERUT,SARDHANA,4278,36,0,1,4315
UTTAR PRADESH,MEERUT,SARURPUR KHURD,3891,221,0,3,4115
UTTAR PRADESH,MIRZAPUR,CHHANBEY,309,3,1,1,314
UTTAR PRADESH,MIRZAPUR,CITY,1079,4,2,4,1089
UTTAR PRADESH,MIRZAPUR,HALIYA,381,7,0,8,396
UTTAR PRADESH,MIRZAPUR,JAMALPUR,1233,4,43,116,1396
UTTAR PRADESH,MIRZAPUR,KONE,182,95,3,7,287
UTTAR PRADESH,MIRZAPUR,LALGANJ,314,8,12,2,336
UTTAR PRADESH,MIRZAPUR,MAJHWAN,528,5,2,0,535
UTTAR PRADESH,MIRZAPUR,MARIHAN,1,0,0,0,1
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,1082,4,8,1,1095
UTTAR PRADESH,MIRZAPUR,PAHARI,254,0,0,5,259
UTTAR PRADESH,MIRZAPUR,RAJGARH,159,13,29,0,201
UTTAR PRADESH,MIRZAPUR,SIKHAR,1097,1,3,2,1103
UTTAR PRADESH,MORADABAD,ASMOLI,4586,0,0,1,4587
UTTAR PRADESH,MORADABAD,BAHJOI,6608,0,0,2,6610
UTTAR PRADESH,MORADABAD,BANIYA KHERA,9462,0,0,2,9464
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,6836,0,0,2,6838
UTTAR PRADESH,MORADABAD,BILARI,7379,0,0,2,7381
UTTAR PRADESH,MORADABAD,BILARI-I,13712,0,0,3,13715
UTTAR PRADESH,MORADABAD,CHAILLAT,6266,0,0,1,6267
UTTAR PRADESH,MORADABAD,DINGPUR,9231,0,0,2,9233
UTTAR PRADESH,MORADABAD,MORADABAD,4140,0,0,1,4141
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,6684,0,0,1,6685
UTTAR PRADESH,MORADABAD,PAWASA,9725,0,0,2,9727
UTTAR PRADESH,MORADABAD,SAMBHAL,9087,0,0,2,9089
UTTAR PRADESH,MORADABAD,THAKURDWARA,7683,0,0,2,7685
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,5706,8,0,71,5785
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,3497,32,15,83,3627
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,6466,75,127,4,6672
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,13077,3,18,9,13107
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,3945,216,94,71,4326
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,3557,117,518,6,4198
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,7931,27,202,5,8165
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,5949,471,142,173,6735
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,7562,13,0,3,7578
UTTAR PRADESH,MUZZAFARNAGAR,PURKAZI,4344,9,1,18,4372
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,4524,166,20,62,4772
UTTAR PRADESH,MUZZAFARNAGAR,SHAMLI,4285,70,0,111,4466
UTTAR PRADESH,MUZZAFARNAGAR,THANA BHAVAN,5380,80,154,3,5617
UTTAR PRADESH,MUZZAFARNAGAR,UN,11625,5,471,187,12288
UTTAR PRADESH,PILIBHIT,AMREYA,9601,94,55,2,9752
UTTAR PRADESH,PILIBHIT,BERKHEDA,8104,3,17,4,8128
UTTAR PRADESH,PILIBHIT,BILSANDA,7522,70,43,71,7706
UTTAR PRADESH,PILIBHIT,BISALPUR,7046,46,2,2,7096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,6116,57,65,1,6239
UTTAR PRADESH,PILIBHIT,MARORI,11144,9,17,3,11173
UTTAR PRADESH,PILIBHIT,PURANPUR,23757,30,21,18,23826
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,5488,7,3,514,6012
UTTAR PRADESH,PRATAPGARH,BABAGANJ,4727,8,82,5,4822
UTTAR PRADESH,PRATAPGARH,BIHAR,4591,16,11,9,4627
UTTAR PRADESH,PRATAPGARH,GAURA,4332,50,90,36,4508
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,2645,7,13,2,2667
UTTAR PRADESH,PRATAPGARH,KUNDA,10888,58,64,32,11042
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,3045,15,19,8,3087
UTTAR PRADESH,PRATAPGARH,MANDHATA,6165,22,15,44,6246
UTTAR PRADESH,PRATAPGARH,MANGRAURA,14320,171,74,65,14630
UTTAR PRADESH,PRATAPGARH,PATTI,6295,58,77,19,6449
UTTAR PRADESH,PRATAPGARH,RAMPUR KHAS,2577,32,47,14,2670
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,4264,63,153,10,4490
UTTAR PRADESH,PRATAPGARH,SADAR,3827,14,252,31,4124
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,3986,3,3,3,3995
UTTAR PRADESH,PRATAPGARH,SANGIPUR,4349,45,15,6,4415
UTTAR PRADESH,PRATAPGARH,SHIVGARH,6906,25,12,20,6963
UTTAR PRADESH,RAEBARELI,AMANWA,2963,117,15,4,3099
UTTAR PRADESH,RAEBARELI,BACHRAVAN,3641,6,18,4,3669
UTTAR PRADESH,RAEBARELI,BAHADUR PUR,2587,0,0,0,2587
UTTAR PRADESH,RAEBARELI,CHHATOH,2615,29,0,0,2644
UTTAR PRADESH,RAEBARELI,DALMAU,4952,2,3,3,4960
UTTAR PRADESH,RAEBARELI,DEEH,2840,4,27,1,2872
UTTAR PRADESH,RAEBARELI,DEENSHAH GOURA,2607,3,4,0,2614
UTTAR PRADESH,RAEBARELI,HARCHANDPUR,3023,25,63,4,3115
UTTAR PRADESH,RAEBARELI,JAGAT PUR,1831,21,2,73,1927
UTTAR PRADESH,RAEBARELI,KHEERO,3809,26,294,134,4263
UTTAR PRADESH,RAEBARELI,LAL GANJ,3108,2,1,0,3111
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,2797,2,11,133,2943
UTTAR PRADESH,RAEBARELI,RAHI,5041,6,11,75,5133
UTTAR PRADESH,RAEBARELI,ROHANIYA,1231,37,36,3,1307
UTTAR PRADESH,RAEBARELI,SALON,5136,52,1,0,5189
UTTAR PRADESH,RAEBARELI,SARANI,3323,27,9,3,3362
UTTAR PRADESH,RAEBARELI,SATAON,3533,4,71,1,3609
UTTAR PRADESH,RAEBARELI,SHIV GARH,3193,2,2,2,3199
UTTAR PRADESH,RAEBARELI,SINGHPUR,3783,25,1,2,3811
UTTAR PRADESH,RAEBARELI,TILOI,2126,3,7,1,2137
UTTAR PRADESH,RAEBARELI,UCHAHAR,2989,54,130,1,3174
UTTAR PRADESH,RAMPUR,BILASPUR,9603,0,0,2,9605
UTTAR PRADESH,RAMPUR,CHAMRAOA,8050,0,0,2,8052
UTTAR PRADESH,RAMPUR,MILAK,13635,0,0,3,13638
UTTAR PRADESH,RAMPUR,SAID NAGAR,8170,0,0,2,8172
UTTAR PRADESH,RAMPUR,SHAHABAD,12210,0,0,3,12213
UTTAR PRADESH,RAMPUR,SUAR,19735,0,0,4,19739
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,6258,104,141,3,6506
UTTAR PRADESH,SAHARANPUR,DEOBAND,4803,287,60,241,5391
UTTAR PRADESH,SAHARANPUR,GANGOH,8988,25,105,78,9196
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,4878,269,57,103,5307
UTTAR PRADESH,SAHARANPUR,NAGAL,8391,108,9,7,8515
UTTAR PRADESH,SAHARANPUR,NAKUR,9485,20,140,6,9651
UTTAR PRADESH,SAHARANPUR,NANAUTA,6685,75,97,30,6887
UTTAR PRADESH,SAHARANPUR,PUVARKA,7452,5,233,41,7731
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,5859,24,30,2,5915
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,4120,34,44,93,4291
UTTAR PRADESH,SAHARANPUR,SARSAWAN,10455,225,8,32,10720
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,4005,34,58,163,4260
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,8164,3,34,146,8347
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,4329,148,21,4,4502
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,3575,28,0,65,3668
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,4253,198,109,56,4616
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,5323,197,86,145,5751
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,4703,222,5,157,5087
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,1018,13,18,21,1070
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,1914,19,90,0,2023
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,349,1,8,0,358
UTTAR PRADESH,SANT RAVI DAS NAGAR,GYANPUR,1435,13,71,57,1576
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,2069,0,88,0,2157
UTTAR PRADESH,SHAHJAHANPUR,BANDA,6212,15,116,3,6346
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,5144,79,122,1,5346
UTTAR PRADESH,SHAHJAHANPUR,DADROL,7494,208,384,163,8249
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,5569,86,19,16,5690
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,9887,33,117,12,10049
UTTAR PRADESH,SHAHJAHANPUR,KALAN,6714,47,280,3,7044
UTTAR PRADESH,SHAHJAHANPUR,KANTH,5024,14,159,160,5357
UTTAR PRADESH,SHAHJAHANPUR,KATRA,2452,61,67,2,2582
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,10765,21,6,213,11005
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,5910,89,3,1,6003
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,7246,23,0,1,7270
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,7692,225,102,3,8022
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,4829,143,449,22,5443
UTTAR PRADESH,SHAHJAHANPUR,TILHER,5676,186,435,225,6522
UTTAR PRADESH,SHRAWASTI,GILAULA,7927,0,0,0,7927
UTTAR PRADESH,SHRAWASTI,HARIHAR PUR RANI,2677,1,39,1,2718
UTTAR PRADESH,SHRAWASTI,IKAUNA,8585,2,0,160,8747
UTTAR PRADESH,SHRAWASTI,JAMUNHA,5495,1,18,2,5516
UTTAR PRADESH,SHRAWASTI,PAYAG PUR,6709,0,0,0,6709
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,416,0,0,0,416
UTTAR PRADESH,SHRAWASTI,VISHESHAR GANJ,7911,0,0,0,7911
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,1730,42,17,0,1789
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,3394,127,0,0,3521
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,5248,9,527,120,5904
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,961,1,36,0,998
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,7982,295,269,7,8553
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,4171,3,241,8,4423
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,2029,0,1,0,2030
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,4887,1,31,0,4919
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,4166,13,70,2,4251
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,5638,181,134,13,5966
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,915,8,36,2,961
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,1569,41,89,26,1725
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,1779,23,150,14,1966
UTTAR PRADESH,SITAPUR,AILIYA,5529,98,197,0,5824
UTTAR PRADESH,SITAPUR,BEHTA,2877,0,45,0,2922
UTTAR PRADESH,SITAPUR,BESWAN,8041,0,0,0,8041
UTTAR PRADESH,SITAPUR,GODLAMAO,6048,0,135,0,6183
UTTAR PRADESH,SITAPUR,HARGAON,4708,0,516,0,5224
UTTAR PRADESH,SITAPUR,KASMANDA,4633,0,181,0,4814
UTTAR PRADESH,SITAPUR,KHAIRABAD,4869,0,260,0,5129
UTTAR PRADESH,SITAPUR,LAHERPUR,3714,0,0,0,3714
UTTAR PRADESH,SITAPUR,MACHREHTA,5628,0,57,0,5685
UTTAR PRADESH,SITAPUR,MAHMOODABAD,8471,0,230,0,8701
UTTAR PRADESH,SITAPUR,MAHOLI,5289,0,0,0,5289
UTTAR PRADESH,SITAPUR,MISHRIKH,4671,0,147,0,4818
UTTAR PRADESH,SITAPUR,PAHLA,7599,0,94,0,7693
UTTAR PRADESH,SITAPUR,PERSENDI,5484,0,0,0,5484
UTTAR PRADESH,SITAPUR,PISWAN,8600,196,445,255,9496
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,8047,0,697,0,8744
UTTAR PRADESH,SITAPUR,REUSA,6673,0,0,0,6673
UTTAR PRADESH,SITAPUR,SAKEREN,6303,0,159,0,6462
UTTAR PRADESH,SITAPUR,SIDHAOLI,6046,0,50,0,6096
UTTAR PRADESH,SONBHADRA,BABHANI,272,1,1,0,274
UTTAR PRADESH,SONBHADRA,CHATRA,1106,15,81,17,1219
UTTAR PRADESH,SONBHADRA,CHOPAN,159,12,0,0,171
UTTAR PRADESH,SONBHADRA,DUDDHI,243,25,0,51,319
UTTAR PRADESH,SONBHADRA,LALGANJ,627,52,17,7,703
UTTAR PRADESH,SONBHADRA,MEYOURPUR,752,2,4,1,759
UTTAR PRADESH,SONBHADRA,NAGAOA,32,1,58,0,91
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,1162,30,102,85,1379
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,8995,300,667,730,10692
UTTAR PRADESH,SULTANPUR,AMETHI,7411,275,25,5,7716
UTTAR PRADESH,SULTANPUR,BALDERAI,3134,340,120,109,3703
UTTAR PRADESH,SULTANPUR,BHADAIYAN,4573,8,3,153,4737
UTTAR PRADESH,SULTANPUR,BHADAR,4747,37,66,57,4907
UTTAR PRADESH,SULTANPUR,BHETUA,4006,278,15,140,4439
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,6561,0,0,172,6733
UTTAR PRADESH,SULTANPUR,DOSTPUR,8175,2,36,76,8289
UTTAR PRADESH,SULTANPUR,DUBEYPUR,5453,6,72,74,5605
UTTAR PRADESH,SULTANPUR,GAURIGANJ,5812,166,14,46,6038
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,5167,122,100,17,5406
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,4284,39,26,49,4398
UTTAR PRADESH,SULTANPUR,JAMON,2950,174,110,4,3238
UTTAR PRADESH,SULTANPUR,KADIPUR,2495,2013,45,211,4764
UTTAR PRADESH,SULTANPUR,KUREBHAR,4288,39,0,1,4328
UTTAR PRADESH,SULTANPUR,KURWAR,5943,84,1,815,6843
UTTAR PRADESH,SULTANPUR,LAMBHUA,7051,157,63,239,7510
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,5072,294,86,69,5521
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,5101,0,2,1,5104
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,1897,31,98,97,2123
UTTAR PRADESH,SULTANPUR,SHAHGARH,3674,114,0,27,3815
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,3967,31,15,3,4016
UTTAR PRADESH,UNNAO,ASOHA,3961,131,201,5,4298
UTTAR PRADESH,UNNAO,AURAS,3122,28,51,7,3208
UTTAR PRADESH,UNNAO,BANGARMAU,4074,27,19,1,4121
UTTAR PRADESH,UNNAO,BICHHIYA,3809,26,1,4,3840
UTTAR PRADESH,UNNAO,BIGHAPUR,4336,184,1,28,4549
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,3984,225,8,1,4218
UTTAR PRADESH,UNNAO,GANJ MORADABAD,5081,17,13,7,5118
UTTAR PRADESH,UNNAO,HASAN GANJ,4722,16,59,3,4800
UTTAR PRADESH,UNNAO,HILAULI,4328,15,1,6,4350
UTTAR PRADESH,UNNAO,MIANGANJ,4707,159,53,7,4926
UTTAR PRADESH,UNNAO,NAWABGANJ,5101,4,1,2,5108
UTTAR PRADESH,UNNAO,PURWA,3169,0,6,3,3178
UTTAR PRADESH,UNNAO,SAFIPUR,2935,51,77,3,3066
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,6193,202,56,45,6496
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,4450,7,0,0,4457
UTTAR PRADESH,UNNAO,SUMERPUR,2757,23,4,182,2966
UTTAR PRADESH,VARANASI,AARAJILAINS,2159,77,67,25,2328
UTTAR PRADESH,VARANASI,BADAGOAN,1726,23,109,31,1889
UTTAR PRADESH,VARANASI,CHIRAI GOAN,1887,2,6,112,2007
UTTAR PRADESH,VARANASI,CHOLA PUR,1888,13,40,106,2047
UTTAR PRADESH,VARANASI,HARAHUAA,1367,27,120,8,1522
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,882,0,0,0,882
UTTAR PRADESH,VARANASI,PINDRA,2379,23,185,31,2618
UTTAR PRADESH,VARANASI,SAVAPURI,1177,6,0,0,1183
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,628,0,0,0,628
UTTARANCHAL,DEHRA DUN,DOIWALA,54,0,0,1,55
UTTARANCHAL,DEHRA DUN,RAIPUR,2,0,0,0,2
UTTARANCHAL,DEHRA DUN,SEHASPUR,39,5,2,0,46
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,26,1,48,0,75
UTTARANCHAL,HARIDWAR,BHADRABAD,3791,203,201,6,4201
UTTARANCHAL,HARIDWAR,BHAGWAN PUR,3688,439,207,3,4337
UTTARANCHAL,HARIDWAR,KHANPUR,2504,8,16,1,2529
UTTARANCHAL,HARIDWAR,LAXUR,7408,1,468,4,7881
UTTARANCHAL,HARIDWAR,NARSAN,2664,70,234,6,2974
UTTARANCHAL,HARIDWAR,ROORKEE,3987,45,77,0,4109
UTTARANCHAL,NAINITAL,RAMNAGAR,495,0,64,0,559
UTTARANCHAL,UDHAM SINGH NAGAR,BAZPUR,2554,41,26,13,2634
UTTARANCHAL,UDHAM SINGH NAGAR,GADARPUR,1655,3,3,68,1729
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,4143,23,31,5,4202
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,3012,8,19,1,3040
UTTARANCHAL,UDHAM SINGH NAGAR,KHATIMA,5664,18,2,1,5685
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,3236,3,28,1,3268
UTTARANCHAL,UDHAM SINGH NAGAR,SITARGANJ,4005,30,109,1,4145
WEST BENGAL,BANKURA,BANKURA-I,4,0,1,3,8
WEST BENGAL,BANKURA,BANKURA-II,585,0,2,1,588
WEST BENGAL,BANKURA,BISHNUPUR,3499,61,3,7,3570
WEST BENGAL,BANKURA,BORJORA,1514,4,0,6,1524
WEST BENGAL,BANKURA,CHHATNA,0,4,0,0,4
WEST BENGAL,BANKURA,GANGAJAL GHATI,5,0,0,0,5
WEST BENGAL,BANKURA,INDUS,2901,67,0,1,2969
WEST BENGAL,BANKURA,JOYPUR,1883,56,3,0,1942
WEST BENGAL,BANKURA,KATUL PUR,3061,189,3,415,3668
WEST BENGAL,BANKURA,MEJIA,101,1,0,0,102
WEST BENGAL,BANKURA,ONDA,3225,184,119,2,3530
WEST BENGAL,BANKURA,PATRASAYER,3151,8,1,13,3173
WEST BENGAL,BANKURA,RAIPUR,939,0,1,0,940
WEST BENGAL,BANKURA,SARENGA,641,0,1,0,642
WEST BENGAL,BANKURA,SIMLAPAL,817,0,1,2,820
WEST BENGAL,BANKURA,SONAMUKHI,3388,27,2,14,3431
WEST BENGAL,BANKURA,TALDANGRA,1143,17,4,3,1167
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,1494,3,0,1,1498
WEST BENGAL,BIRBHUM,DUBRAJ PUR,638,7,0,1,646
WEST BENGAL,BIRBHUM,ILLAM BAZAR,1666,0,3,3,1672
WEST BENGAL,BIRBHUM,KHOYRASOLE,628,9,0,0,637
WEST BENGAL,BIRBHUM,LABPUR,1766,40,3,1,1810
WEST BENGAL,BIRBHUM,MAYURESWAR-1,648,0,0,0,648
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,1189,17,16,14,1236
WEST BENGAL,BIRBHUM,MD.BAZAR,155,29,0,0,184
WEST BENGAL,BIRBHUM,MURARAI-1,449,7,0,0,456
WEST BENGAL,BIRBHUM,MURARAI-2,889,11,1,0,901
WEST BENGAL,BIRBHUM,NALHATI-1,746,229,0,0,975
WEST BENGAL,BIRBHUM,NALHATI-2,865,241,0,10,1116
WEST BENGAL,BIRBHUM,NANOOR,2078,212,0,0,2290
WEST BENGAL,BIRBHUM,RAJ NAGAR,3,0,1,0,4
WEST BENGAL,BIRBHUM,RAMPURHAT-I,287,68,1,0,356
WEST BENGAL,BIRBHUM,RAMPURHAT-II,747,193,0,5,945
WEST BENGAL,BIRBHUM,SAINTHIA,1632,1,0,3,1636
