-----
{
 "description": "The table refers to Block wise Shallow Tubewells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.8.csv", 
 "title": "Download CSV for Blockwise Shallow Tubewells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.8.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
MADHYA PRADESH,HARDA,KHIRKIYA,17,0,628,5,7,657
MADHYA PRADESH,HARDA,TIMARNI,38,0,159,0,0,197
MADHYA PRADESH,HOSHANGABAD,BABAI,23,7,706,1,3,740
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,200,108,675,1,227,1211
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,3,6,92,6,13,120
MADHYA PRADESH,HOSHANGABAD,KESLA,22,3,341,4,3,373
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,577,127,801,2,22,1529
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,14,28,0,6,48
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,27,50,695,0,10,782
MADHYA PRADESH,INDORE,DEPAL PUR,98,27,8065,772,301,9263
MADHYA PRADESH,INDORE,INDORE,69,141,5186,330,1725,7451
MADHYA PRADESH,INDORE,MHOW,2,2,801,0,322,1127
MADHYA PRADESH,INDORE,SANWER,9,65,7186,599,3766,11625
MADHYA PRADESH,JABALPUR,BARGI,257,3,88,0,4,352
MADHYA PRADESH,JABALPUR,KUNDAM,9,0,9,0,3,21
MADHYA PRADESH,JABALPUR,MAJHOLI,1165,120,170,0,0,1455
MADHYA PRADESH,JABALPUR,PANAGAR,1839,6,336,0,70,2251
MADHYA PRADESH,JABALPUR,PATAN,4394,12,8,5,4,4423
MADHYA PRADESH,JABALPUR,SHAHPURA,2160,38,19,2,1,2220
MADHYA PRADESH,JABALPUR,SIHORA,227,18,43,0,36,324
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,0,20,5,8,33
MADHYA PRADESH,JHABUA,JHABUA,0,1,16,3,1,21
MADHYA PRADESH,JHABUA,JOBAT,0,0,3,0,0,3
MADHYA PRADESH,JHABUA,KATTHIWADA,0,0,6,1,0,7
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,0,8,0,0,8
MADHYA PRADESH,JHABUA,PETLAWAD,0,2,43,78,1,124
MADHYA PRADESH,JHABUA,RAMA,0,1,3,1,0,5
MADHYA PRADESH,JHABUA,SONDWA,0,0,4,0,0,4
MADHYA PRADESH,JHABUA,THANDLA,0,0,57,17,0,74
MADHYA PRADESH,JHABUA,UDAIGARH,0,0,4,0,0,4
MADHYA PRADESH,KATNI,BADWARA,0,0,91,0,3,94
MADHYA PRADESH,KATNI,BAHORIBAND,3,17,126,0,0,146
MADHYA PRADESH,KATNI,DHIMAR KHERA,5,6,57,3,80,151
MADHYA PRADESH,KATNI,KATNI,1,0,82,2,0,85
MADHYA PRADESH,KATNI,RITHI,1,3,46,0,0,50
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,10,2,116,0,33,161
MADHYA PRADESH,KHANDWA,BALADI,0,0,33,19,0,52
MADHYA PRADESH,KHANDWA,BURHANPUR,90,600,157,178,97,1122
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,5,17,170,67,20,279
MADHYA PRADESH,KHANDWA,HARSOOD,1,0,33,30,1,65
MADHYA PRADESH,KHANDWA,KHALWA,0,0,5,2,0,7
MADHYA PRADESH,KHANDWA,KHANDWA,0,0,8,8,1,17
MADHYA PRADESH,KHANDWA,PANDHANA,2,1,58,91,38,190
MADHYA PRADESH,KHANDWA,PUNASA,1,4,73,3,7,88
MADHYA PRADESH,KHARGONE,BARWAHA,0,0,12,0,0,12
MADHYA PRADESH,KHARGONE,BHAGWANPURA,0,0,1,1,0,2
MADHYA PRADESH,KHARGONE,BHIKANGAON,3,0,35,63,1,102
MADHYA PRADESH,KHARGONE,GOGAWA,0,0,2,10,0,12
MADHYA PRADESH,KHARGONE,KASRAWAD,3,3,588,243,17,854
MADHYA PRADESH,KHARGONE,KHARGONE,0,0,34,28,0,62
MADHYA PRADESH,KHARGONE,MAHESHWAR,1,0,29,15,0,45
MADHYA PRADESH,KHARGONE,ZIRNYA,0,0,15,17,0,32
MADHYA PRADESH,MANDLA,NAINPUR,0,0,0,0,1,1
MADHYA PRADESH,MANDSAUR,GAROTH,1,0,19,61,0,81
MADHYA PRADESH,MANDSAUR,MALHARGAR,5,2,159,254,1,421
MADHYA PRADESH,MANDSAUR,MANDSAUR,3,1,238,183,4,429
MADHYA PRADESH,MANDSAUR,SITAMAU,5,0,57,19,0,81
MADHYA PRADESH,MORENA,AMBAH,0,0,0,0,4,4
MADHYA PRADESH,MORENA,JOURA,0,0,0,0,2,2
MADHYA PRADESH,MORENA,MORENA,2,1,49,0,5,57
MADHYA PRADESH,MORENA,PAHARGARH,0,0,4,0,0,4
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,1597,388,1751,11,118,3865
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,3122,20,890,2,38,4072
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,6255,35,554,4,54,6902
MADHYA PRADESH,NARSINGHPUR,KARELI,4532,40,674,12,40,5298
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,4241,17,239,191,29,4717
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,695,6,1122,0,11,1834
MADHYA PRADESH,NEEMUCH,JAWAD,1,8,104,20,1,134
MADHYA PRADESH,NEEMUCH,MANASA,0,0,53,57,1,111
MADHYA PRADESH,NEEMUCH,NEEMUCH,1,0,163,4,0,168
MADHYA PRADESH,PANNA,AJAYGARH,3,0,105,0,0,108
MADHYA PRADESH,PANNA,GUNOUR,94,85,286,441,136,1042
MADHYA PRADESH,PANNA,PANNA,28,250,41,15,56,390
MADHYA PRADESH,PANNA,PAWAI,52,10,480,66,42,650
MADHYA PRADESH,PANNA,SHAHNAGAR,0,0,59,0,2,61
MADHYA PRADESH,RAISEN,ABDULLA GANJ,4,2,9,3083,2,3100
MADHYA PRADESH,RAISEN,BADI,464,6,12,508,1,991
MADHYA PRADESH,RAISEN,BEGAMGANJ,0,0,0,170,0,170
MADHYA PRADESH,RAISEN,GAIRATGANJ,17,8,0,938,5,968
MADHYA PRADESH,RAISEN,SANCHI,118,68,241,3172,174,3773
MADHYA PRADESH,RAISEN,SILVANI,699,19,12,1527,1,2258
MADHYA PRADESH,RAISEN,UDAYPURA,252,14,0,733,1,1000
MADHYA PRADESH,RAJGARH,BIAORA,10,21,176,103,3,313
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,2,0,2,4
MADHYA PRADESH,RAJGARH,NARSINGARH,30,3,2164,97,238,2532
MADHYA PRADESH,RAJGARH,RAJGARH,0,0,6,1,0,7
MADHYA PRADESH,RAJGARH,SARANGPUR,1,16,936,198,141,1292
MADHYA PRADESH,RAJGARH,ZEERAPUR],0,0,42,0,17,59
MADHYA PRADESH,RATLAM,ALOT,0,0,911,0,0,911
MADHYA PRADESH,RATLAM,BAJNA,0,0,28,0,0,28
MADHYA PRADESH,RATLAM,JAORA,0,0,565,0,0,565
MADHYA PRADESH,RATLAM,PIPLODA,0,0,1900,0,0,1900
MADHYA PRADESH,RATLAM,RATLAM,0,0,6118,0,0,6118
MADHYA PRADESH,RATLAM,SAILANA,0,0,34,0,0,34
MADHYA PRADESH,REWA,GANGEO,4,2,799,0,144,949
MADHYA PRADESH,REWA,HANUMANA,0,0,34,0,0,34
MADHYA PRADESH,REWA,JAWA,0,0,2,0,0,2
MADHYA PRADESH,REWA,MAUGANJ,0,3,358,1,5,367
MADHYA PRADESH,REWA,NAIGARHI,6,27,224,0,0,257
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,6,0,946,0,133,1085
MADHYA PRADESH,REWA,REWA,26,93,1792,0,58,1969
MADHYA PRADESH,REWA,SIRMOUR,1,0,363,0,1,365
MADHYA PRADESH,REWA,TEONTHER,2,36,1302,0,0,1340
MADHYA PRADESH,SAGAR,BANDA,13,0,0,63,1,77
MADHYA PRADESH,SAGAR,BINA,232,462,400,204,44,1342
MADHYA PRADESH,SAGAR,DEORI,259,16,396,0,118,789
MADHYA PRADESH,SAGAR,JAISINAGAR,3,2,7,1,41,54
MADHYA PRADESH,SAGAR,KESLI,14,7,28,0,10,59
MADHYA PRADESH,SAGAR,KHURAI,357,15,43,414,135,964
MADHYA PRADESH,SAGAR,MALTHONE,7,0,2,13,5,27
MADHYA PRADESH,SAGAR,RAHATGARH,32,19,41,32,9,133
MADHYA PRADESH,SAGAR,REHLI,156,139,309,832,259,1695
MADHYA PRADESH,SAGAR,SAGAR,26,5,151,50,30,262
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,7,0,7
MADHYA PRADESH,SATNA,AMARPATAN,11,140,1996,21,157,2325
MADHYA PRADESH,SATNA,MAIHAR,3,7,1029,7,42,1088
MADHYA PRADESH,SATNA,MAJHAGAWAN,4,1,99,0,0,104
MADHYA PRADESH,SATNA,NAGOD,63,73,636,0,430,1202
MADHYA PRADESH,SATNA,RAMNAGER,0,0,173,4,0,177
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,31,17,3748,0,21,3817
MADHYA PRADESH,SATNA,SOHAWAL,47,115,1586,2,491,2241
MADHYA PRADESH,SATNA,UCHEHARA,19,17,255,1,54,346
MADHYA PRADESH,SEHORE,ASHTA,118,59,441,4795,359,5772
MADHYA PRADESH,SEHORE,BUDHNI,8,0,64,1,43,116
MADHYA PRADESH,SEHORE,ICHAWAR,36,2,159,167,220,584
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,243,309,2,145,699
MADHYA PRADESH,SEHORE,SEHORE,33,121,925,2141,885,4105
MADHYA PRADESH,SEONI,BARGHAT,1,0,0,0,0,1
MADHYA PRADESH,SEONI,CHHAPARA,0,0,2,1,0,3
MADHYA PRADESH,SEONI,GHANSOR,1,0,0,0,0,1
MADHYA PRADESH,SEONI,KURAI,0,0,16,3,3,22
MADHYA PRADESH,SEONI,LAKHNADON,9,4,6,1,5,25
MADHYA PRADESH,SEONI,SEONI,15,0,32,0,1,48
MADHYA PRADESH,SHAHDOL,BEOHARI,1,0,149,0,0,150
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,0,8,0,0,8
MADHYA PRADESH,SHAHDOL,JAITHARI,0,0,3,0,0,3
MADHYA PRADESH,SHAHDOL,SOHAGPUR,0,0,6,0,27,33
MADHYA PRADESH,SHAJAPUR,AGAR,1,0,53,0,110,164
MADHYA PRADESH,SHAJAPUR,BAROD,0,1,102,54,21,178
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,4,3,358,505,1749,2619
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,7,3,755,1151,194,2110
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,4,7,20,31
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,20,38,586,421,26,1091
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,6,5,2790,79,627,3507
MADHYA PRADESH,SHEOPUR,KARHAL,1,4,112,0,1,118
MADHYA PRADESH,SHEOPUR,SHEOPUR,107,284,3764,0,285,4440
MADHYA PRADESH,SHEOPUR,VIJAYPUR,1,17,162,0,20,200
MADHYA PRADESH,SHIVPURI,BADARWAS,9,3,821,0,136,969
MADHYA PRADESH,SHIVPURI,KARERA,0,0,5,56,0,61
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,0,8,0,0,8
MADHYA PRADESH,SHIVPURI,KOLARAS,20,9,626,31,88,774
MADHYA PRADESH,SHIVPURI,NARWAR,0,1,0,0,0,1
MADHYA PRADESH,SHIVPURI,POHARI,23,60,338,21,2,444
MADHYA PRADESH,SHIVPURI,SHIVPURI,4,0,393,44,5,446
MADHYA PRADESH,SIDHI,CHITRANGI,0,0,3,0,0,3
MADHYA PRADESH,SIDHI,DEOSAR,0,0,16,0,0,16
MADHYA PRADESH,SIDHI,KUSMI,0,0,2,0,0,2
MADHYA PRADESH,SIDHI,MAJHOULI,0,0,32,4,0,36
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,5,3,621,8,2,639
MADHYA PRADESH,SIDHI,SIDHI,7,0,284,0,0,291
MADHYA PRADESH,SIDHI,SIHAWAL,2,4,391,0,9,406
MADHYA PRADESH,SIDHI,WAIDHAN,8,0,71,0,0,79
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,0,1,0,0,1
MADHYA PRADESH,TIKAMGARH,JATARA,3,1,565,0,0,569
MADHYA PRADESH,TIKAMGARH,NIWARI,0,0,1,0,0,1
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,0,1,368,2,15,386
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,0,1,81,0,1,83
MADHYA PRADESH,UJJAIN,BARNAGAR,194,556,11194,820,2291,15055
MADHYA PRADESH,UJJAIN,GHATTIA,8,18,2016,922,304,3268
MADHYA PRADESH,UJJAIN,KHACHROD,94,54,2510,1475,1240,5373
MADHYA PRADESH,UJJAIN,MEHIDPUR,29,1,130,1883,338,2381
MADHYA PRADESH,UJJAIN,TARANA,12,41,816,997,222,2088
MADHYA PRADESH,UJJAIN,UJJAIN,73,52,4344,2143,718,7330
MADHYA PRADESH,UMARIA,KARKELI,0,1,130,0,5,136
MADHYA PRADESH,UMARIA,MANPUR,1,0,391,0,0,392
MADHYA PRADESH,UMARIA,PALI,0,0,33,0,0,33
MADHYA PRADESH,VIDISHA,BASODA,6,3,69,1201,43,1322
MADHYA PRADESH,VIDISHA,GYARASPUR,64,3,188,833,78,1166
MADHYA PRADESH,VIDISHA,KURWAI,129,2,44,1919,349,2443
MADHYA PRADESH,VIDISHA,LATERI,5,5,292,3,140,445
MADHYA PRADESH,VIDISHA,NATERAN,5,51,253,4,621,934
MADHYA PRADESH,VIDISHA,SIRONJ,15,146,331,418,260,1170
MADHYA PRADESH,VIDISHA,VIDISHA,24,3,150,1874,418,2469
MAHARASHTRA,AHMEDNAGAR,AKOLA,1,0,10,70,0,81
MAHARASHTRA,AHMEDNAGAR,JAMKHED,0,4,4,2,0,10
MAHARASHTRA,AHMEDNAGAR,KARJAT,6,0,11,35,4,56
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,0,0,318,122,19,459
MAHARASHTRA,AHMEDNAGAR,NAGAR,5,1,32,126,0,164
MAHARASHTRA,AHMEDNAGAR,NEVASA,4,4,1236,439,1056,2739
MAHARASHTRA,AHMEDNAGAR,PARNER,26,1,388,189,10,614
MAHARASHTRA,AHMEDNAGAR,PATHARDI,4,1,72,20,71,168
MAHARASHTRA,AHMEDNAGAR,RAHATA,19,0,544,208,3,774
MAHARASHTRA,AHMEDNAGAR,RAHURI,40,1,2545,99,0,2685
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,13,4,1187,494,5,1703
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,0,0,265,294,6,565
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,4,0,0,31,54,89
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,1,0,585,434,4,1024
MAHARASHTRA,AKOLA,AKOLA,0,0,1,5,0,6
MAHARASHTRA,AKOLA,BALAPUR,3,0,123,48,7,181
MAHARASHTRA,AKOLA,BARSHI TAKLI,0,0,4,0,0,4
MAHARASHTRA,AKOLA,MURTIJAPUR,2,0,9,3,0,14
MAHARASHTRA,AKOLA,TELHARA,3,0,13,4,0,20
MAHARASHTRA,AMRAVATI,ACHALPUR,2,0,0,3,0,5
MAHARASHTRA,AMRAVATI,AMRAVATI,0,0,5,0,0,5
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,0,0,1,0,0,1
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,0,0,7,6,0,13
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,0,2,0,0,2
MAHARASHTRA,AMRAVATI,DARYAPUR,0,0,0,1,0,1
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,0,0,9,2,6,17
MAHARASHTRA,AMRAVATI,DHARNI,0,0,0,4,3,7
MAHARASHTRA,AMRAVATI,WARUD,18,0,68,0,0,86
MAHARASHTRA,AURANGABAD,AURANGABAD,0,0,5,16,0,21
MAHARASHTRA,AURANGABAD,GANAGAPUR,0,0,150,253,61,464
MAHARASHTRA,AURANGABAD,KHULDABAD,0,0,0,33,0,33
MAHARASHTRA,AURANGABAD,PAITHAN,352,0,159,297,0,808
MAHARASHTRA,AURANGABAD,SOEGAON,0,0,0,23,0,23
MAHARASHTRA,AURANGABAD,VAIJAPUR,87,0,0,8,0,95
MAHARASHTRA,BEED,BEED,0,0,0,6,0,6
MAHARASHTRA,BEED,PARLI,17,0,101,128,0,246
MAHARASHTRA,BEED,PATODA,0,0,0,136,0,136
MAHARASHTRA,BEED,SHIRUR (KASAR),0,0,0,4,0,4
MAHARASHTRA,BEED,WADWANI,4,0,0,93,0,97
MAHARASHTRA,BHANDARA,BHANDARA,1,0,14,1,4,20
MAHARASHTRA,BHANDARA,LAKHANDUR,0,0,0,4,7,11
MAHARASHTRA,BHANDARA,LAKHANI,0,0,0,4,0,4
MAHARASHTRA,BHANDARA,PAVANI,0,0,4,3,10,17
MAHARASHTRA,BHANDARA,SAKOLI,0,0,6,0,0,6
MAHARASHTRA,BULDANA,BULDANA,17,0,47,31,0,95
MAHARASHTRA,BULDANA,CHIKHLI,24,2,129,80,1,236
MAHARASHTRA,BULDANA,LONAR,1,0,4,65,0,70
MAHARASHTRA,BULDANA,MEHKAR,0,0,7,34,3,44
MAHARASHTRA,BULDANA,MOTALA,2,3,4,0,0,9
MAHARASHTRA,BULDANA,NANDURA,2,0,0,0,0,2
MAHARASHTRA,BULDANA,SANGRAMPUR,0,0,0,0,2,2
MAHARASHTRA,BULDANA,SHEGAON,0,0,1,0,0,1
MAHARASHTRA,CHANDRAPUR,BALLARPUR,0,0,4,0,0,4
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,0,0,1,0,0,1
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,0,0,5,3,0,8
MAHARASHTRA,CHANDRAPUR,CHIMUR,1,0,0,5,0,6
MAHARASHTRA,CHANDRAPUR,KORPANA,8,0,45,8,0,61
MAHARASHTRA,CHANDRAPUR,RAJURA,0,0,0,26,0,26
MAHARASHTRA,CHANDRAPUR,SAWALI,0,0,0,1,0,1
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,1,0,0,14,18,33
MAHARASHTRA,CHANDRAPUR,WARORA,0,0,0,1,0,1
MAHARASHTRA,DHULE,DHULE,8,1,155,29,25,218
MAHARASHTRA,DHULE,SAKRI,19,11,21,87,144,282
MAHARASHTRA,DHULE,SHIRPUR,0,0,65,1,70,136
MAHARASHTRA,DHULE,SINDKHEDA,0,0,0,1,40,41
MAHARASHTRA,GADCHIROLI,CHAMORSHI,0,0,4,0,0,4
MAHARASHTRA,GADCHIROLI,KURKHEDA,0,0,0,3,3,6
MAHARASHTRA,GADCHIROLI,SIRONCHA,2,0,122,0,8,132
MAHARASHTRA,GONDIYA,A / MORGAON,0,0,1,0,0,1
MAHARASHTRA,GONDIYA,AMGAON,0,0,8,8,10,26
MAHARASHTRA,GONDIYA,DEVRI,1,0,0,0,3,4
MAHARASHTRA,GONDIYA,GONDIYA,1,1,20,23,19,64
MAHARASHTRA,GONDIYA,GOREGAON,7,0,5,9,93,114
MAHARASHTRA,GONDIYA,SADAK ARJUNI,0,0,18,11,6,35
MAHARASHTRA,GONDIYA,SALEKASA,0,0,0,0,2,2
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),1,21,341,277,55,695
MAHARASHTRA,HINGOLI,BASMATH,0,0,66,479,0,545
MAHARASHTRA,HINGOLI,HINGOLI,4,1,58,1029,0,1092
MAHARASHTRA,HINGOLI,KALAMNURI,4,1,245,234,0,484
MAHARASHTRA,HINGOLI,SENGAON,13,0,250,174,0,437
MAHARASHTRA,JALGAON,AMALNER,2,0,47,51,8,108
MAHARASHTRA,JALGAON,BHUSAWAL,12,37,225,1,48,323
MAHARASHTRA,JALGAON,BODWAD,0,3,15,0,0,18
MAHARASHTRA,JALGAON,CHOPDA,0,2,7,67,0,76
MAHARASHTRA,JALGAON,DHARANGAON,8,17,52,93,0,170
MAHARASHTRA,JALGAON,ERANDOL,0,0,23,9,0,32
MAHARASHTRA,JALGAON,JALGAON,0,0,0,5,0,5
MAHARASHTRA,JALGAON,JAMNER,0,0,0,16,1,17
MAHARASHTRA,JALGAON,RAVER,2,68,347,130,4,551
MAHARASHTRA,JALGAON,YAWAL,1,15,2,1,1,20
MAHARASHTRA,JALNA,AMBAD,1,0,1,0,0,2
MAHARASHTRA,JALNA,BADNAPUR,0,0,0,2,0,2
MAHARASHTRA,JALNA,BHOKARDAN,0,0,5,0,0,5
MAHARASHTRA,JALNA,GHANSAWANGI,0,0,1,94,0,95
MAHARASHTRA,JALNA,JALNA,1,0,44,5,0,50
MAHARASHTRA,JALNA,MANTHA,0,0,0,2,0,2
MAHARASHTRA,JALNA,PARTUR,0,0,1,6,0,7
MAHARASHTRA,KOLHAPUR,AJRA,17,3,29,20,1,70
MAHARASHTRA,KOLHAPUR,BHUDARGAD,7,1,9,37,16,70
MAHARASHTRA,KOLHAPUR,CHANDGAD,2,0,8,19,19,48
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,7,1,14,121,42,185
MAHARASHTRA,KOLHAPUR,HATKANANGALE,56,1,595,208,11,871
MAHARASHTRA,KOLHAPUR,KAGAL,0,0,3,60,0,63
MAHARASHTRA,KOLHAPUR,KARVIR,58,1,160,85,11,315
MAHARASHTRA,KOLHAPUR,PANHALA,3,1,25,22,2,53
MAHARASHTRA,KOLHAPUR,RADHANAGARI,0,0,17,1,1,19
MAHARASHTRA,KOLHAPUR,SHAHUWADI,5,0,24,3,1,33
MAHARASHTRA,KOLHAPUR,SHIROL,4,2,407,377,2,792
MAHARASHTRA,LATUR,AHMADPUR,5,0,72,61,0,138
MAHARASHTRA,LATUR,CHAKUR,29,0,70,448,0,547
MAHARASHTRA,LATUR,DEONI,0,0,1,24,0,25
MAHARASHTRA,LATUR,NILANGA,1,0,53,59,0,113
MAHARASHTRA,LATUR,RENAPUR,0,0,1,1,0,2
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,1,0,102,1,0,104
MAHARASHTRA,LATUR,UDGIR,0,0,6,101,0,107
MAHARASHTRA,NAGPUR,BHIWAPUR,3,0,235,2,3,243
MAHARASHTRA,NAGPUR,HINGNA,0,0,2,2,1,5
MAHARASHTRA,NAGPUR,KALAMESHWAR,0,0,0,0,5,5
MAHARASHTRA,NAGPUR,KAMPTEE,1,0,2,0,4,7
MAHARASHTRA,NAGPUR,KUHI,0,0,22,0,0,22
MAHARASHTRA,NAGPUR,MOUDA,6,0,38,0,0,44
MAHARASHTRA,NAGPUR,NAGPUR RURAL,0,0,29,23,0,52
MAHARASHTRA,NAGPUR,NARKHED,1,0,35,3,34,73
MAHARASHTRA,NAGPUR,PARSEONI,0,0,6,0,0,6
MAHARASHTRA,NAGPUR,RAMTEK,0,0,8,0,0,8
MAHARASHTRA,NAGPUR,SAVNER,0,0,0,0,3,3
MAHARASHTRA,NAGPUR,UMRED,0,0,35,0,11,46
MAHARASHTRA,NANDED,ARDHAPUR,3,0,221,40,0,264
MAHARASHTRA,NANDED,BHOKAR,9,1,240,56,0,306
MAHARASHTRA,NANDED,BILOLI,36,2,642,615,43,1338
MAHARASHTRA,NANDED,DEGLUR,12,1,190,832,6,1041
MAHARASHTRA,NANDED,DHARMABAD,0,0,47,375,0,422
MAHARASHTRA,NANDED,HADGAON,57,2,64,615,0,738
MAHARASHTRA,NANDED,HIMAYATNAGAR,2,10,56,453,0,521
MAHARASHTRA,NANDED,KANDHAR,0,0,28,57,0,85
MAHARASHTRA,NANDED,KINWAT,9,1,191,73,35,309
MAHARASHTRA,NANDED,LOHA,1,0,36,74,0,111
MAHARASHTRA,NANDED,MAHOOR,9,0,9,20,0,38
MAHARASHTRA,NANDED,MUDKHED,1,0,71,167,9,248
MAHARASHTRA,NANDED,MUKHED,2,6,54,139,7,208
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),2,1,75,274,17,369
MAHARASHTRA,NANDED,NANDED,5,1,307,321,0,634
MAHARASHTRA,NANDED,UMRI,2,0,79,159,0,240
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,0,0,0,73,73
MAHARASHTRA,NANDURBAR,AKRANI,0,1,4,0,154,159
MAHARASHTRA,NANDURBAR,NANDURBAR,2,0,0,49,48,99
MAHARASHTRA,NANDURBAR,NAWAPUR,17,0,19,6,118,160
MAHARASHTRA,NANDURBAR,SHAHADE,1,10,351,5,241,608
MAHARASHTRA,NANDURBAR,TALODA,20,0,1102,239,65,1426
MAHARASHTRA,NASHIK,BAGLAN,0,0,0,0,24,24
MAHARASHTRA,NASHIK,CHANDWAD,22,5,15,3,32,77
MAHARASHTRA,NASHIK,DEOLA,0,0,0,0,8,8
MAHARASHTRA,NASHIK,DINDORI,336,91,74,233,17,751
MAHARASHTRA,NASHIK,IGATPURI,1,0,7,4,96,108
MAHARASHTRA,NASHIK,KALWAN,51,6,5,52,285,399
MAHARASHTRA,NASHIK,MALEGAON,247,0,1,0,116,364
MAHARASHTRA,NASHIK,NANDGAON,2,2,16,2,78,100
MAHARASHTRA,NASHIK,NASHIK,10,6,172,0,20,208
MAHARASHTRA,NASHIK,NIPHAD,456,231,360,44,24,1115
MAHARASHTRA,NASHIK,PEINT,0,0,0,0,22,22
MAHARASHTRA,NASHIK,SINNAR,8,3,93,6,1,111
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,108,108
MAHARASHTRA,NASHIK,YEOLA,0,0,0,0,70,70
MAHARASHTRA,OSMANABAD,BHOOM,0,4,41,52,6,103
MAHARASHTRA,OSMANABAD,KALAMB,0,0,56,79,0,135
MAHARASHTRA,OSMANABAD,LOHARA,0,0,13,0,0,13
MAHARASHTRA,OSMANABAD,OMARGA,0,3,1,74,26,104
MAHARASHTRA,OSMANABAD,OSMANABAD,0,2,94,465,46,607
MAHARASHTRA,OSMANABAD,PARANDA,0,0,44,30,0,74
MAHARASHTRA,OSMANABAD,TULJAPUR,2,2,21,148,28,201
MAHARASHTRA,OSMANABAD,WASHI,2,0,28,35,0,65
MAHARASHTRA,PARBHANI,GANGAKHED,0,8,210,177,10,405
MAHARASHTRA,PARBHANI,JINTUR,1,7,56,150,2,216
MAHARASHTRA,PARBHANI,MANWAT,0,1,21,106,5,133
MAHARASHTRA,PARBHANI,PALAM,0,0,51,215,0,266
MAHARASHTRA,PARBHANI,PARBHANI,15,9,262,233,12,531
MAHARASHTRA,PARBHANI,PURNA,0,0,3,28,0,31
MAHARASHTRA,PARBHANI,SAILU,1,0,100,170,0,271
MAHARASHTRA,PARBHANI,SONPETH,11,0,26,333,0,370
MAHARASHTRA,PUNE,AMBEGAON,0,1,90,12,0,103
MAHARASHTRA,PUNE,BARAMATI,26,0,64,465,3,558
MAHARASHTRA,PUNE,DAUND,1,0,74,129,0,204
MAHARASHTRA,PUNE,HAVELI,6,0,17,163,1,187
MAHARASHTRA,PUNE,INDAPUR,0,0,82,1,0,83
MAHARASHTRA,PUNE,JUNNAR,5,10,309,509,15,848
MAHARASHTRA,PUNE,KHED,0,0,11,22,0,33
MAHARASHTRA,PUNE,MAWAL,7,4,78,212,21,322
MAHARASHTRA,PUNE,MULSHI,0,0,9,56,4,69
MAHARASHTRA,PUNE,PURANDHAR,28,0,81,250,4,363
