-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
UTTAR PRADESH,ALIGARH,GONDA,436,10,5237,5683
UTTAR PRADESH,ALIGARH,IGLAS,641,15,3989,4645
UTTAR PRADESH,ALIGARH,JAWA,459,8,2302,2769
UTTAR PRADESH,ALIGARH,KHAIR,557,53,5034,5644
UTTAR PRADESH,ALIGARH,LODHA,273,34,2163,2470
UTTAR PRADESH,ALIGARH,TAPPAL,97,16,1187,1300
UTTAR PRADESH,ALIGARH,VIJOLI,441,242,2686,3369
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,80,6,1022,1108
UTTAR PRADESH,ALLAHABAD,BAHRIA,321,12,2510,2843
UTTAR PRADESH,ALLAHABAD,CHAKA,26,4,259,289
UTTAR PRADESH,ALLAHABAD,DHANUPUR,174,16,1606,1796
UTTAR PRADESH,ALLAHABAD,HANDIA,64,3,728,795
UTTAR PRADESH,ALLAHABAD,HOLAGARH,193,5,2675,2873
UTTAR PRADESH,ALLAHABAD,JASRA,105,10,1222,1337
UTTAR PRADESH,ALLAHABAD,KARCHHANA,75,1,1275,1351
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,182,9,1820,2011
UTTAR PRADESH,ALLAHABAD,KAURIHAR,214,26,2130,2370
UTTAR PRADESH,ALLAHABAD,KORAON,191,47,921,1159
UTTAR PRADESH,ALLAHABAD,MAIJA,66,11,326,403
UTTAR PRADESH,ALLAHABAD,MANDA,82,148,619,849
UTTAR PRADESH,ALLAHABAD,MAUAIMA,310,3,2593,2906
UTTAR PRADESH,ALLAHABAD,PHULPUR,295,21,2043,2359
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,123,7,1055,1185
UTTAR PRADESH,ALLAHABAD,SAIDABADA,177,5,1072,1254
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,0,0,29,29
UTTAR PRADESH,ALLAHABAD,SORAON,195,4,1784,1983
UTTAR PRADESH,ALLAHABAD,URUWAN,68,6,740,814
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,1167,13,8926,10106
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,676,15,3775,4466
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,529,6,4449,4984
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,717,43,3502,4262
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,510,70,4487,5067
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,1415,49,6905,8369
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,835,42,5221,6098
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,911,35,5398,6344
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,1000,56,5689,6745
UTTAR PRADESH,AURAIYA,ACHALDA,0,0,5937,5937
UTTAR PRADESH,AURAIYA,AJEETMAL,0,0,5668,5668
UTTAR PRADESH,AURAIYA,ARVA KATARA,0,0,5655,5655
UTTAR PRADESH,AURAIYA,AURIAYA,0,0,842,842
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,0,0,3556,3556
UTTAR PRADESH,AURAIYA,BIDHUNA,0,0,5690,5690
UTTAR PRADESH,AURAIYA,SAHAR,0,0,5210,5210
UTTAR PRADESH,AZAMGARH,AHIROLA,413,2,2747,3162
UTTAR PRADESH,AZAMGARH,ATROULIA,292,80,2310,2682
UTTAR PRADESH,AZAMGARH,AZAMATGARH,553,103,2162,2818
UTTAR PRADESH,AZAMGARH,BILARIYA,410,10,2125,2545
UTTAR PRADESH,AZAMGARH,HARIYA,740,34,1953,2727
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,803,84,2780,3667
UTTAR PRADESH,AZAMGARH,KOAILSA,362,68,2805,3235
UTTAR PRADESH,AZAMGARH,LALGANJ,319,4,1139,1462
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,802,95,6070,6967
UTTAR PRADESH,AZAMGARH,MARTINGANJ,664,20,3141,3825
UTTAR PRADESH,AZAMGARH,MEHNAGAR,731,62,2392,3185
UTTAR PRADESH,AZAMGARH,MIRZA PUR,349,22,2414,2785
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,174,2,640,816
UTTAR PRADESH,AZAMGARH,PALHANI,258,0,2051,2309
UTTAR PRADESH,AZAMGARH,PAWAI,420,41,2622,3083
UTTAR PRADESH,AZAMGARH,PHOOL PUR,1045,41,6229,7315
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,351,40,1656,2047
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,288,5,1652,1945
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,437,36,1811,2284
UTTAR PRADESH,AZAMGARH,TARAWA,748,128,3144,4020
UTTAR PRADESH,AZAMGARH,THEKAMA,689,37,1902,2628
UTTAR PRADESH,BAGHPAT,BADRAUT,118,10,5385,5513
UTTAR PRADESH,BAGHPAT,BAGHPAT,131,7,4267,4405
UTTAR PRADESH,BAGHPAT,BINAULI,42,15,4063,4120
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,73,14,4119,4206
UTTAR PRADESH,BAGHPAT,KHEKRA,233,26,2820,3079
UTTAR PRADESH,BAGHPAT,PILANA,114,11,3421,3546
UTTAR PRADESH,BAHARAICH,BALHA,701,68,2332,3101
UTTAR PRADESH,BAHARAICH,CHITTAURA,1719,20,3559,5298
UTTAR PRADESH,BAHARAICH,Fakharpur,827,119,4862,5808
UTTAR PRADESH,BAHARAICH,HUJURPUR,723,748,1928,3399
UTTAR PRADESH,BAHARAICH,JARVAL,525,845,3392,4762
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,417,339,2285,3041
UTTAR PRADESH,BAHARAICH,MAHASHI,973,25,3487,4485
UTTAR PRADESH,BAHARAICH,MIHIPURWA,966,199,3780,4945
UTTAR PRADESH,BAHARAICH,NAWABGANJ,1263,27,2386,3676
UTTAR PRADESH,BAHARAICH,RISHYA,841,42,4240,5123
UTTAR PRADESH,BAHARAICH,SHIVPUR,798,67,3791,4656
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,625,59,2177,2861
UTTAR PRADESH,BALLIA,BAIRIA,31,2,1398,1431
UTTAR PRADESH,BALLIA,BANSDEEH,94,1,1424,1519
UTTAR PRADESH,BALLIA,BELHARI,21,5,692,718
UTTAR PRADESH,BALLIA,BERUARBARI,51,3,1251,1305
UTTAR PRADESH,BALLIA,CHILKHAR,299,24,1977,2300
UTTAR PRADESH,BALLIA,DUBHAR,33,7,1146,1186
UTTAR PRADESH,BALLIA,GARWARH,152,0,1718,1870
UTTAR PRADESH,BALLIA,HANUMANGANJ,20,2,1011,1033
UTTAR PRADESH,BALLIA,MANIER,152,2,1924,2078
UTTAR PRADESH,BALLIA,MURLICHAPRA,22,17,1129,1168
UTTAR PRADESH,BALLIA,NAGRA,677,37,3534,4248
UTTAR PRADESH,BALLIA,NAWANAGAR,148,5,1658,1811
UTTAR PRADESH,BALLIA,PANDAH,153,6,1908,2067
UTTAR PRADESH,BALLIA,RASRA,343,6,2470,2819
UTTAR PRADESH,BALLIA,REVOTI,151,19,2030,2200
UTTAR PRADESH,BALLIA,SEAR,482,18,3227,3727
UTTAR PRADESH,BALLIA,SOHAON,89,4,1970,2063
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,2233,84,8509,10826
UTTAR PRADESH,BALRAMPUR,GAISADI,157,20,1100,1277
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,88,2,1013,1103
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,605,25,3385,4015
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,153,29,1021,1203
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,1309,51,10857,12217
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,736,38,5898,6672
UTTAR PRADESH,BALRAMPUR,TULSIPUR,446,26,3215,3687
UTTAR PRADESH,BALRAMPUR,UTRAULA,535,248,3868,4651
UTTAR PRADESH,BANDA,BABERU,70,5,1130,1205
UTTAR PRADESH,BANDA,BADOKHAR KHURD,60,2,1167,1229
UTTAR PRADESH,BANDA,BISANDA,133,28,1879,2040
UTTAR PRADESH,BANDA,JASPURA,30,4,457,491
UTTAR PRADESH,BANDA,KAMASIN,64,5,1141,1210
UTTAR PRADESH,BANDA,MAHUA,139,25,1430,1594
UTTAR PRADESH,BANDA,NARAINI,111,14,1033,1158
UTTAR PRADESH,BANDA,TINDWARI,48,28,1304,1380
UTTAR PRADESH,BARABANKI,BANIKODAR,1336,55,3605,4996
UTTAR PRADESH,BARABANKI,BANKI,1733,53,4557,6343
UTTAR PRADESH,BARABANKI,DARIYABAD,1218,66,3712,4996
UTTAR PRADESH,BARABANKI,DEVA,1684,25,4559,6268
UTTAR PRADESH,BARABANKI,FATEHPUR,1436,182,5927,7545
UTTAR PRADESH,BARABANKI,HAIDARGARH,988,62,2669,3719
UTTAR PRADESH,BARABANKI,HARKHA,1807,18,3732,5557
UTTAR PRADESH,BARABANKI,MASAULI,1175,49,3431,4655
UTTAR PRADESH,BARABANKI,NINDURA,2902,46,5862,8810
UTTAR PRADESH,BARABANKI,PUREDALAI,433,28,2054,2515
UTTAR PRADESH,BARABANKI,RAMNAGAR,1001,43,3078,4122
UTTAR PRADESH,BARABANKI,SIDHOUR,2418,61,4426,6905
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,1660,20,5540,7220
UTTAR PRADESH,BARABANKI,SURATGANJ,2345,159,8790,11294
UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,1457,45,3527,5029
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,705,28,6073,6806
UTTAR PRADESH,BAREILLY,BAHERI,1387,27,6630,8044
UTTAR PRADESH,BAREILLY,BHADPURA,958,49,5026,6033
UTTAR PRADESH,BAREILLY,BHOJIPURA,1259,21,7534,8814
UTTAR PRADESH,BAREILLY,BHUTA,1566,55,6600,8221
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,1152,128,6092,7372
UTTAR PRADESH,BAREILLY,FARIDPUR,1213,48,6626,7887
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),906,63,5754,6723
UTTAR PRADESH,BAREILLY,KYARA,389,29,3418,3836
UTTAR PRADESH,BAREILLY,MAJHGAWAN,1088,20,6262,7370
UTTAR PRADESH,BAREILLY,MIRGANJ,689,54,6007,6750
UTTAR PRADESH,BAREILLY,NAWABGANJ,1920,103,8861,10884
UTTAR PRADESH,BAREILLY,RAM NAGAR,647,154,4381,5182
UTTAR PRADESH,BAREILLY,RICHHA,1943,9,5310,7262
UTTAR PRADESH,BAREILLY,SHERGARH,1105,97,7051,8253
UTTAR PRADESH,BASTI,BAHADURPUR,633,39,4714,5386
UTTAR PRADESH,BASTI,BANKATI,992,17,4999,6008
UTTAR PRADESH,BASTI,BASTI SADAR,432,72,3533,4037
UTTAR PRADESH,BASTI,GAUR,106,43,5413,5562
UTTAR PRADESH,BASTI,HARRAIYA,754,35,6640,7429
UTTAR PRADESH,BASTI,KAPTAN GANJ,1259,56,5340,6655
UTTAR PRADESH,BASTI,KUDRAHA,580,37,3699,4316
UTTAR PRADESH,BASTI,PARASH RAMPUR,367,30,4699,5096
UTTAR PRADESH,BASTI,RAM NAGAR,357,32,2953,3342
UTTAR PRADESH,BASTI,RUDHAULI,417,14,2280,2711
UTTAR PRADESH,BASTI,SAHUGHAT,533,83,4370,4986
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,502,38,4404,4944
UTTAR PRADESH,BASTI,VIKRAMJOT,1041,43,5685,6769
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,941,43,5755,6739
UTTAR PRADESH,BIJNOR,AFJALGARH,1298,62,6287,7647
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,1611,86,7095,8792
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,1124,38,6767,7929
UTTAR PRADESH,BIJNOR,HALDOUR,519,19,6542,7080
UTTAR PRADESH,BIJNOR,JALILPUR,1594,11,10128,11733
UTTAR PRADESH,BIJNOR,KIRATPUR,558,63,3268,3889
UTTAR PRADESH,BIJNOR,KOTWALI,1622,80,7571,9273
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,1113,18,5998,7129
UTTAR PRADESH,BIJNOR,NAJIBABAD,745,8,4055,4808
UTTAR PRADESH,BIJNOR,NOORPUR,969,27,9440,10436
UTTAR PRADESH,BUDAUN,AMBIYAPUR,1208,40,5000,6248
UTTAR PRADESH,BUDAUN,ASAFPUR,673,31,4548,5252
UTTAR PRADESH,BUDAUN,BISAULI,660,39,4589,5288
UTTAR PRADESH,BUDAUN,DATAGANJ,514,16,2992,3522
UTTAR PRADESH,BUDAUN,DEHGWA,677,18,8294,8989
UTTAR PRADESH,BUDAUN,GUNNAUR,1031,63,7192,8286
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,737,16,4577,5330
UTTAR PRADESH,BUDAUN,JAGAT,475,86,3172,3733
UTTAR PRADESH,BUDAUN,JUNAMAI,800,145,7717,8662
UTTAR PRADESH,BUDAUN,KADAR CHOKE,657,35,2961,3653
UTTAR PRADESH,BUDAUN,MYAUN,487,8,2990,3485
UTTAR PRADESH,BUDAUN,RAJPURA,560,156,5917,6633
UTTAR PRADESH,BUDAUN,SAHASWAN,698,25,6723,7446
UTTAR PRADESH,BUDAUN,SALARPUR,486,21,3844,4351
UTTAR PRADESH,BUDAUN,SAMRAR,461,16,3027,3504
UTTAR PRADESH,BUDAUN,UJHANI,474,77,4457,5008
UTTAR PRADESH,BUDAUN,USAWA,624,17,2984,3625
UTTAR PRADESH,BUDAUN,WAZIRGANJ,491,12,2976,3479
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,580,72,3334,3986
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,994,87,3745,4826
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,153,0,3232,3385
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,469,2,3653,4124
UTTAR PRADESH,BULAND SAHAR,DANPUR,346,7,3017,3370
UTTAR PRADESH,BULAND SAHAR,DIBAI,201,15,2128,2344
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,217,13,3731,3961
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,301,13,3802,4116
UTTAR PRADESH,BULAND SAHAR,KHURJA,1297,27,4371,5695
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,328,15,3329,3672
UTTAR PRADESH,BULAND SAHAR,PAHASU,816,46,3462,4324
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,552,18,4066,4636
UTTAR PRADESH,BULAND SAHAR,SIANA,101,1,2533,2635
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,869,9,5510,6388
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,314,15,3854,4183
UTTAR PRADESH,CHANDAULI,BARAHNI,37,1,796,834
UTTAR PRADESH,CHANDAULI,CHAHANIA,60,10,1484,1554
UTTAR PRADESH,CHANDAULI,CHAKIYA,23,5,493,521
UTTAR PRADESH,CHANDAULI,CHANDOULI,124,2,1917,2043
UTTAR PRADESH,CHANDAULI,DHANAPUR,83,0,1123,1206
UTTAR PRADESH,CHANDAULI,NAOUGHAR,88,1,1665,1754
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,50,10,1421,1481
UTTAR PRADESH,CHANDAULI,SAHABGANJ,51,57,1030,1138
UTTAR PRADESH,CHANDAULI,SAKELDIHA,55,57,1322,1434
UTTAR PRADESH,CHITRAKOOT,KARVI,9,26,160,195
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,116,21,1144,1281
UTTAR PRADESH,CHITRAKOOT,MAU,43,29,226,298
UTTAR PRADESH,CHITRAKOOT,PAHADI,18,0,332,350
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,118,25,1189,1332
UTTAR PRADESH,DEORIA,BAITALPUR,440,0,3518,3958
UTTAR PRADESH,DEORIA,BANKATA,540,0,4091,4631
UTTAR PRADESH,DEORIA,BARHAJ,239,0,2466,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,326,0,2724,3050
UTTAR PRADESH,DEORIA,BHALUWANI,473,0,5511,5984
UTTAR PRADESH,DEORIA,BHATANI,299,0,2803,3102
UTTAR PRADESH,DEORIA,BHATPAR RANI,479,0,3500,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,437,0,3659,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,354,0,1192,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,554,0,4451,5005
UTTAR PRADESH,DEORIA,LAR,310,0,2632,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,380,0,2894,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,311,0,2395,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,420,0,4137,4557
UTTAR PRADESH,DEORIA,SALEMPUR,483,0,3770,4253
UTTAR PRADESH,ETAH,ALIGANJ,656,71,7037,7764
UTTAR PRADESH,ETAH,AMAPUR,539,7,3224,3770
UTTAR PRADESH,ETAH,AWAGARH,494,34,2764,3292
UTTAR PRADESH,ETAH,GANJDUNDWARA,532,92,3654,4278
UTTAR PRADESH,ETAH,JAIDHRA,365,163,4247,4775
UTTAR PRADESH,ETAH,JALESAR,462,32,3856,4350
UTTAR PRADESH,ETAH,KASGANJ,344,11,3726,4081
UTTAR PRADESH,ETAH,MARAHERA,246,20,2798,3064
UTTAR PRADESH,ETAH,NIDHOLI KALAN,440,53,4359,4852
UTTAR PRADESH,ETAH,PATIYALI,566,40,3500,4106
UTTAR PRADESH,ETAH,SAHAWAR,591,9,3161,3761
UTTAR PRADESH,ETAH,SAKIT,332,48,4362,4742
UTTAR PRADESH,ETAH,SHEETALPUR,414,77,4061,4552
UTTAR PRADESH,ETAH,SIDHPURA,546,36,3631,4213
UTTAR PRADESH,ETAH,SORON,631,25,3966,4622
UTTAR PRADESH,ETAWAH,BADPURA,0,0,5288,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,0,5309,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,0,5279,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,129,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,1,0,5252,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,0,5233,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,0,1042,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,0,2684,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,1090,53,3157,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,831,23,6431,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,768,285,3894,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,833,34,4477,5344
UTTAR PRADESH,FAIZABAD,MAWAI,730,20,2844,3594
UTTAR PRADESH,FAIZABAD,MAYA,533,310,4549,5392
UTTAR PRADESH,FAIZABAD,MILKI PUR,899,109,4413,5421
UTTAR PRADESH,FAIZABAD,PURA,1280,435,5468,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,1853,56,5701,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,715,87,3399,4201
UTTAR PRADESH,FAIZABAD,TARUN,1011,87,7181,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,130,13,1648,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,271,23,4547,4841
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,785,108,3764,4657
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,240,8,2880,3128
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,638,25,2765,3428
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,245,26,2229,2500
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,477,51,5013,5541
UTTAR PRADESH,FATEHPUR,AIRAYA,93,30,1215,1338
UTTAR PRADESH,FATEHPUR,AMAULI,61,25,1628,1714
UTTAR PRADESH,FATEHPUR,ASODHAR,105,2,1152,1259
UTTAR PRADESH,FATEHPUR,BAHUWA,280,45,2195,2520
UTTAR PRADESH,FATEHPUR,BHITAURA,582,44,4376,5002
UTTAR PRADESH,FATEHPUR,DEVMAI,194,34,2052,2280
UTTAR PRADESH,FATEHPUR,DHATA,127,23,2043,2193
UTTAR PRADESH,FATEHPUR,HASWA,415,78,3350,3843
UTTAR PRADESH,FATEHPUR,HATHGAON,382,43,3191,3616
UTTAR PRADESH,FATEHPUR,KHAJUHA,114,54,1906,2074
UTTAR PRADESH,FATEHPUR,MALWAN,370,19,3615,4004
UTTAR PRADESH,FATEHPUR,TELYANI,482,39,2871,3392
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,152,44,1745,1941
UTTAR PRADESH,FIROZABAD,EKA,378,67,5099,5544
UTTAR PRADESH,FIROZABAD,FIROZABAD,78,71,1695,1844
UTTAR PRADESH,FIROZABAD,JASRANA,150,5,2629,2784
UTTAR PRADESH,FIROZABAD,KHAIRGARH,489,58,2959,3506
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,781,31,3018,3830
UTTAR PRADESH,FIROZABAD,MADANPUR,314,7,4022,4343
UTTAR PRADESH,FIROZABAD,ORAON,288,73,2369,2730
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,219,54,2147,2420
UTTAR PRADESH,FIROZABAD,TUNDLA,476,6,2789,3271
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,219,2,3734,3955
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,356,18,4723,5097
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,910,8,7425,8343
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,861,42,5241,6144
UTTAR PRADESH,GHAZIABAD,BHOJPUR,588,30,3880,4498
UTTAR PRADESH,GHAZIABAD,DHAULANA,363,31,3301,3695
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,1167,56,6609,7832
UTTAR PRADESH,GHAZIABAD,HAPUR,240,69,5390,5699
UTTAR PRADESH,GHAZIABAD,LAUNI,60,0,1484,1544
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,256,5,3363,3624
UTTAR PRADESH,GHAZIABAD,RAJPUR,237,18,2023,2278
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,720,26,5325,6071
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,448,57,2757,3262
UTTAR PRADESH,GHAZIPUR,BHADORA,63,8,1216,1287
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,102,17,3197,3316
UTTAR PRADESH,GHAZIPUR,DEVKALI,662,51,4032,4745
UTTAR PRADESH,GHAZIPUR,JAMANIYA,1219,106,5674,6999
UTTAR PRADESH,GHAZIPUR,KARNDA,428,8,2888,3324
UTTAR PRADESH,GHAZIPUR,KASIMABAD,663,235,3503,4401
UTTAR PRADESH,GHAZIPUR,MANIHARI,913,116,6436,7465
UTTAR PRADESH,GHAZIPUR,MARADAH,1056,24,5422,6502
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,606,39,4770,5415
UTTAR PRADESH,GHAZIPUR,REVTIPUR,45,40,1413,1498
UTTAR PRADESH,GHAZIPUR,SADAR,221,9,1951,2181
UTTAR PRADESH,GHAZIPUR,SADAT,740,38,4424,5202
UTTAR PRADESH,GHAZIPUR,SAIDPUR,404,41,2909,3354
UTTAR PRADESH,GHAZIPUR,VIRNO,426,8,2068,2502
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,990,575,4291,5856
UTTAR PRADESH,GONDA,BELSAR,698,8,2727,3433
UTTAR PRADESH,GONDA,BHABHANJOT,1044,124,6645,7813
UTTAR PRADESH,GONDA,CHHAPIA,659,64,8535,9258
UTTAR PRADESH,GONDA,COLONELGANJ,433,3,2603,3039
UTTAR PRADESH,GONDA,HALDAR MAU,314,242,2500,3056
UTTAR PRADESH,GONDA,ITIYATHOK,1091,5,7709,8805
UTTAR PRADESH,GONDA,JHANJHRI,241,116,5862,6219
UTTAR PRADESH,GONDA,KATRA BAZAR,168,3,2756,2927
UTTAR PRADESH,GONDA,MANKAPUR,1062,25,6503,7590
UTTAR PRADESH,GONDA,MUJEHNA,674,8,5654,6336
UTTAR PRADESH,GONDA,NAWABGANJ,525,5,4902,5432
UTTAR PRADESH,GONDA,PANDRIKRIPAL,297,52,4603,4952
UTTAR PRADESH,GONDA,PARASPUR,260,52,6085,6397
UTTAR PRADESH,GONDA,RUPIHDEEH,1083,18,8098,9199
UTTAR PRADESH,GONDA,TARABGANJ,213,12,2238,2463
UTTAR PRADESH,GONDA,WAZIRGANJ,419,23,5444,5886
UTTAR PRADESH,GORAKHPUR,BANSGAON,482,0,2925,3407
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,530,0,3119,3649
UTTAR PRADESH,GORAKHPUR,BELGHAT,930,0,4233,5163
UTTAR PRADESH,GORAKHPUR,BHATHAT,1179,0,4694,5873
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,605,0,3563,4168
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,881,0,6812,7693
UTTAR PRADESH,GORAKHPUR,CHARGANWA,749,0,3291,4040
UTTAR PRADESH,GORAKHPUR,GAGHA,255,0,1513,1768
UTTAR PRADESH,GORAKHPUR,GOLA,427,0,2592,3019
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,584,0,4290,4874
UTTAR PRADESH,GORAKHPUR,KAURIRAM,342,0,2728,3070
UTTAR PRADESH,GORAKHPUR,KHAJANI,816,0,4336,5152
UTTAR PRADESH,GORAKHPUR,KHORABAR,504,0,2127,2631
UTTAR PRADESH,GORAKHPUR,PALI,392,0,2987,3379
UTTAR PRADESH,GORAKHPUR,PIPRAICH,774,0,3584,4358
UTTAR PRADESH,GORAKHPUR,PIPRAULI,186,0,2533,2719
UTTAR PRADESH,GORAKHPUR,SAHJANWA,766,0,2954,3720
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,567,0,2660,3227
UTTAR PRADESH,GORAKHPUR,URUWA,753,0,3945,4698
UTTAR PRADESH,HAMIRPUR,GOHAND,33,23,603,659
UTTAR PRADESH,HAMIRPUR,KURARA,45,15,382,442
UTTAR PRADESH,HAMIRPUR,MAUDAHA,239,23,1735,1997
UTTAR PRADESH,HAMIRPUR,MUSKARA,120,13,1182,1315
UTTAR PRADESH,HAMIRPUR,RATH,383,14,2341,2738
UTTAR PRADESH,HAMIRPUR,SARILA,103,13,1268,1384
UTTAR PRADESH,HAMIRPUR,SUMREPUR,183,153,1618,1954
UTTAR PRADESH,HARDOI,AHIROURI,2519,4,2066,4589
UTTAR PRADESH,HARDOI,BAVAN,407,4,740,1151
UTTAR PRADESH,HARDOI,BEHANDAR,1869,22,957,2848
UTTAR PRADESH,HARDOI,BHARAWAN,711,14,995,1720
UTTAR PRADESH,HARDOI,BHARKHANI,327,25,1618,1970
UTTAR PRADESH,HARDOI,BILGRAM,1567,17,1197,2781
UTTAR PRADESH,HARDOI,HARIYAWAN,592,558,1065,2215
UTTAR PRADESH,HARDOI,HARPALPUR,539,29,3943,4511
UTTAR PRADESH,HARDOI,KACHOUNA,1019,2,1519,2540
UTTAR PRADESH,HARDOI,KOTHAWAN,1419,164,1960,3543
