-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by Status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.6.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by Status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.6.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,In use,Not in use - Temporarily,Not in use - Salinity,Not in use - Dried up,Not in use - Destroyed,Not in use - Others,Total - Not in use,Grand total ( Use  + Not in use)
PUNJAB,GURDASPUR,GURDASPUR,98,0,0,0,0,0,0,98
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,13,0,0,0,0,0,0,13
PUNJAB,HOSHIARPUR,HAZIPUR,240,1,0,0,0,0,1,241
PUNJAB,HOSHIARPUR,TALWARA,280,1,0,0,0,0,1,281
PUNJAB,LUDHIANA,MANGAT,81,0,0,0,0,0,0,81
PUNJAB,LUDHIANA,SUDHAR,11,0,0,0,0,0,0,11
PUNJAB,MOGA,KOT ISE KHAN,10,0,0,0,0,0,0,10
PUNJAB,ROPAR,ANANDPUR SAHIB,1431,2,1,1,0,0,4,1435
PUNJAB,ROPAR,CHAMKAUR SAHIB,7,0,0,0,0,0,0,7
PUNJAB,ROPAR,KHARAR,16,0,0,0,0,0,0,16
PUNJAB,ROPAR,MAJRI,2,0,0,0,0,0,0,2
PUNJAB,ROPAR,MORINDA,2,0,0,0,0,0,0,2
PUNJAB,ROPAR,NOORPUR BEDI,125,1,1,0,0,0,2,127
PUNJAB,ROPAR,ROPAR,158,2,0,0,0,0,2,160
PUNJAB,SANGRUR,DHURI,147,1,1,0,0,0,2,149
PUNJAB,SANGRUR,SANGRUR,128,0,0,0,0,0,0,128
PUNJAB,SANGRUR,SUNAM,1,0,0,0,0,0,0,1
RAJASTHAN,AJMER,AJMER,5914,2097,22,1472,115,709,4415,10329
RAJASTHAN,AJMER,BEAWAR,4526,3613,23,629,99,226,4590,9116
RAJASTHAN,AJMER,BHINAI,3364,1323,110,44,19,69,1565,4929
RAJASTHAN,AJMER,KEKRI,6879,709,243,909,92,280,2233,9112
RAJASTHAN,AJMER,KISHANGARH,5813,3768,291,1526,219,282,6086,11899
RAJASTHAN,AJMER,MASUDA,4523,3423,46,990,208,121,4788,9311
RAJASTHAN,AJMER,NASIRABAD,3625,2128,89,202,95,96,2610,6235
RAJASTHAN,AJMER,PISAGAON,3601,814,87,398,78,68,1445,5046
RAJASTHAN,AJMER,SARWAD,4610,1314,201,331,27,65,1938,6548
RAJASTHAN,ALWAR,ALWAR,7608,443,12,592,5,71,1123,8731
RAJASTHAN,ALWAR,BANSUR,5672,14,0,96,11,7,128,5800
RAJASTHAN,ALWAR,BEHROR,8306,425,3,342,40,12,822,9128
RAJASTHAN,ALWAR,KATHUMAR,1698,372,3,1841,103,129,2448,4146
RAJASTHAN,ALWAR,KISHANGARH BAAS,4310,315,31,69,5,20,440,4750
RAJASTHAN,ALWAR,KOTKASIM,731,30,0,13,0,0,43,774
RAJASTHAN,ALWAR,LAXMANGARH,3987,388,9,318,79,55,849,4836
RAJASTHAN,ALWAR,MANDAWAR,8822,40,4,44,10,2,100,8922
RAJASTHAN,ALWAR,RAJGARH,8891,136,3,2009,11,27,2186,11077
RAJASTHAN,ALWAR,RAMGARH,3145,536,36,531,113,284,1500,4645
RAJASTHAN,ALWAR,THANAGAZI,5246,330,13,330,122,50,845,6091
RAJASTHAN,ALWAR,TIJARA,568,216,230,4384,78,258,5166,5734
RAJASTHAN,BANSWARA,BAGIDORA,1222,1888,4,269,4,615,2780,4002
RAJASTHAN,BANSWARA,BANSWARA,1635,1007,99,58,2,7,1173,2808
RAJASTHAN,BANSWARA,GADHI,1157,105,0,31,29,1,166,1323
RAJASTHAN,BANSWARA,GHATOL,1223,14,0,0,0,0,14,1237
RAJASTHAN,BANSWARA,KUSHALGARH,812,464,0,0,0,1,465,1277
RAJASTHAN,BARAN,ANTA,187,3,0,3,1,7,14,201
RAJASTHAN,BARAN,ATRU,3303,128,0,700,3,0,831,4134
RAJASTHAN,BARAN,BARAN,550,16,8,636,3,3,666,1216
RAJASTHAN,BARAN,CHABRA,4888,82,3,131,2,0,218,5106
RAJASTHAN,BARAN,CHIPA BAROD,8725,213,10,217,4,2,446,9171
RAJASTHAN,BARAN,KISHANGANJ,746,143,10,26,5,1,185,931
RAJASTHAN,BARAN,MANGROL,111,0,0,0,1,7,8,119
RAJASTHAN,BARAN,SHAHABAD,1151,10,1,1,0,0,12,1163
RAJASTHAN,BARMER,BARMER,326,4,0,0,0,0,4,330
RAJASTHAN,BARMER,BAYTOO,31,0,0,0,0,0,0,31
RAJASTHAN,BARMER,CHOHATAN,6103,456,6,2,1,0,465,6568
RAJASTHAN,BARMER,GUDAMALANI,7355,58,1,1,0,2,62,7417
RAJASTHAN,BARMER,PACH PADRA,1230,30,40,10,2,1,83,1313
RAJASTHAN,BARMER,RAMSAR,11,0,0,0,0,0,0,11
RAJASTHAN,BARMER,SHIV,36,0,0,0,0,0,0,36
RAJASTHAN,BARMER,SIWANA,4249,687,138,301,50,15,1191,5440
RAJASTHAN,BHARATPUR,BAYANA,4335,63,2,29,10,75,179,4514
RAJASTHAN,BHARATPUR,BEIR,1934,15,0,1,1,6,23,1957
RAJASTHAN,BHARATPUR,DEEG,21,0,0,0,0,0,0,21
RAJASTHAN,BHARATPUR,KAMAN,1209,48,7,47,1,29,132,1341
RAJASTHAN,BHARATPUR,NADBAI,28,0,0,0,0,0,0,28
RAJASTHAN,BHARATPUR,NAGAR,19,0,0,2,0,0,2,21
RAJASTHAN,BHARATPUR,ROOPBAS,190,4,1,130,0,0,135,325
RAJASTHAN,BHILWARA,ASIND,9222,3329,36,258,84,97,3804,13026
RAJASTHAN,BHILWARA,BANEDA,3208,3798,32,147,3,0,3980,7188
RAJASTHAN,BHILWARA,BHILWARA,6013,4277,156,1154,54,377,6018,12031
RAJASTHAN,BHILWARA,BIJOLIYA,1512,900,7,17,1,46,971,2483
RAJASTHAN,BHILWARA,HURDA,2276,2101,529,935,139,192,3896,6172
RAJASTHAN,BHILWARA,JAHAJPUR,8791,1049,4,8,0,2,1063,9854
RAJASTHAN,BHILWARA,KOTADI,7091,2214,17,47,22,157,2457,9548
RAJASTHAN,BHILWARA,MANDAL,5648,6381,18,1047,12,92,7550,13198
RAJASTHAN,BHILWARA,MANDALGARH,7220,656,9,92,6,27,790,8010
RAJASTHAN,BHILWARA,RAIPUR,2228,3608,15,320,8,66,4017,6245
RAJASTHAN,BHILWARA,SAHADA,2849,5506,26,386,12,22,5952,8801
RAJASTHAN,BHILWARA,SHAHPURA,6504,4204,585,448,69,120,5426,11930
RAJASTHAN,BIKANER,BIKANER,409,16,0,8,0,0,24,433
RAJASTHAN,BIKANER,CHHATARGARH,97,1,0,0,0,0,1,98
RAJASTHAN,BIKANER,DOONGAR GARH,1105,11,5,1,0,0,17,1122
RAJASTHAN,BIKANER,NOKHA,692,6,0,2,0,0,8,700
RAJASTHAN,BUNDI,BUNDI,2872,1441,19,29,25,4,1518,4390
RAJASTHAN,BUNDI,HINDOLI,7875,137,5,92,14,29,277,8152
RAJASTHAN,BUNDI,INDRAGARH,1604,528,1,9,13,6,557,2161
RAJASTHAN,BUNDI,KESHORAIPATAN,405,124,0,21,0,2,147,552
RAJASTHAN,BUNDI,NAINWA,7518,249,26,375,15,18,683,8201
RAJASTHAN,CHITTORGARH,ARNOD,5373,1677,4,217,8,31,1937,7310
RAJASTHAN,CHITTORGARH,BADI SADRI,1838,4059,8,162,35,15,4279,6117
RAJASTHAN,CHITTORGARH,BENGU,5049,2052,11,111,130,26,2330,7379
RAJASTHAN,CHITTORGARH,BHADESAR,3879,1937,5,301,42,18,2303,6182
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,2621,4595,39,686,31,29,5380,8001
RAJASTHAN,CHITTORGARH,CHITTORGARH,6185,1769,26,37,8,14,1854,8039
RAJASTHAN,CHITTORGARH,DUNGLA,3008,2703,8,28,11,4,2754,5762
RAJASTHAN,CHITTORGARH,GANGARAR,4707,1686,6,64,13,17,1786,6493
RAJASTHAN,CHITTORGARH,KAPASAN,3840,5353,29,68,18,3,5471,9311
RAJASTHAN,CHITTORGARH,NIMBAHERA,4443,2773,2,287,8,30,3100,7543
RAJASTHAN,CHITTORGARH,PRATAPGARH,9264,2639,9,244,45,11,2948,12212
RAJASTHAN,CHITTORGARH,RASHMI,3438,768,14,77,3,0,862,4300
RAJASTHAN,CHITTORGARH,RAWATBHATA,2936,263,3,4,6,34,310,3246
RAJASTHAN,CHURU,CHURU,870,44,4,0,0,8,56,926
RAJASTHAN,CHURU,RAJGARH,2730,60,97,0,0,34,191,2921
RAJASTHAN,CHURU,RATANGARH,533,6,4,0,0,2,12,545
RAJASTHAN,CHURU,SARDAR SHAHAR,840,4,7,0,0,0,11,851
RAJASTHAN,CHURU,SUJANGARH,205,5,1,0,0,1,7,212
RAJASTHAN,CHURU,TARANAGAR,81,1,0,0,0,0,1,82
RAJASTHAN,DAUSA,BASWA,6764,200,272,1156,16,157,1801,8565
RAJASTHAN,DAUSA,DAUSA,9411,441,104,330,6,79,960,10371
RAJASTHAN,DAUSA,LALSOT,9172,271,40,806,92,91,1300,10472
RAJASTHAN,DAUSA,MAHUA,4045,93,28,1047,15,33,1216,5261
RAJASTHAN,DAUSA,SIKRAY,6372,5,3,433,3,15,459,6831
RAJASTHAN,DHOLPUR,BARI,1174,195,1,52,5,24,277,1451
RAJASTHAN,DHOLPUR,BASERI,1549,3,0,653,39,236,931,2480
RAJASTHAN,DHOLPUR,RAJAKHERA,5,0,0,0,0,0,0,5
RAJASTHAN,DHOLPUR,SAPAIU,95,0,0,0,0,0,0,95
RAJASTHAN,DUNGARPUR,ASPUR,767,2713,32,76,29,73,2923,3690
RAJASTHAN,DUNGARPUR,DUNGARPUR,4009,2162,19,21,39,11,2252,6261
RAJASTHAN,DUNGARPUR,SAGWARA,2584,866,18,95,8,10,997,3581
RAJASTHAN,DUNGARPUR,SIMALWARA,2369,1913,5,157,26,42,2143,4512
RAJASTHAN,GANGANAGAR,PADAM PUR,42,123,0,0,0,0,123,165
RAJASTHAN,HANUMANGARH,BHADRA,21,0,0,0,0,0,0,21
RAJASTHAN,HANUMANGARH,NOHAR,315,1,0,0,0,0,1,316
RAJASTHAN,JAIPUR,AMER,8532,180,3,293,14,60,550,9082
RAJASTHAN,JAIPUR,BASSI,8122,788,21,2443,208,293,3753,11875
RAJASTHAN,JAIPUR,CHAKSU,7949,813,77,1331,298,120,2639,10588
RAJASTHAN,JAIPUR,CHOMU,11209,384,22,330,27,224,987,12196
RAJASTHAN,JAIPUR,JAIPUR,5094,295,2,182,7,43,529,5623
RAJASTHAN,JAIPUR,JAMWARAMGARH,6941,522,57,1153,109,32,1873,8814
RAJASTHAN,JAIPUR,KOTPUTLI,9055,487,6,139,1,3,636,9691
RAJASTHAN,JAIPUR,MOUJMABAD,4545,1811,801,507,53,252,3424,7969
RAJASTHAN,JAIPUR,PHAGI,5662,1555,160,375,55,59,2204,7866
RAJASTHAN,JAIPUR,PHULERA,13313,2551,33,1630,49,164,4427,17740
RAJASTHAN,JAIPUR,SANGANER,6486,360,69,1825,27,733,3014,9500
RAJASTHAN,JAIPUR,SHAHPURA,5669,84,1,291,0,24,400,6069
RAJASTHAN,JAIPUR,VIRATNAGAR,3696,99,35,394,21,17,566,4262
RAJASTHAN,JAISALMER,FATHEGARH,2,0,0,0,0,0,0,2
RAJASTHAN,JAISALMER,JAISALMER,53,18,0,0,4,2,24,77
RAJASTHAN,JAISALMER,POKARAN,91,35,1,0,0,0,36,127
RAJASTHAN,JALORE,AHORE,2408,1374,546,500,85,155,2660,5068
RAJASTHAN,JALORE,BAGODA,5159,683,443,77,1,2,1206,6365
RAJASTHAN,JALORE,BHINMAL,4885,968,219,1191,61,14,2453,7338
RAJASTHAN,JALORE,JALORE,4231,784,314,137,35,14,1284,5515
RAJASTHAN,JALORE,RANIWARA,6633,1014,25,337,45,26,1447,8080
RAJASTHAN,JALORE,SANCHORE,12938,202,127,286,1,18,634,13572
RAJASTHAN,JALORE,SAYLA,5578,897,13,26,15,1,952,6530
RAJASTHAN,JHALAWAR,AKLERA,8585,667,11,43,10,34,765,9350
RAJASTHAN,JHALAWAR,GANGADHAR,5594,2318,36,230,46,17,2647,8241
RAJASTHAN,JHALAWAR,JHALARA PATAN,12388,1713,13,44,46,212,2028,14416
RAJASTHAN,JHALAWAR,KHANPUR,4535,101,1,5,0,2,109,4644
RAJASTHAN,JHALAWAR,MANOHAR THANA,7883,373,5,94,8,8,488,8371
RAJASTHAN,JHALAWAR,PACHPAHAR,7115,268,4,4,27,4,307,7422
RAJASTHAN,JHALAWAR,PIRAWA,9667,1257,7,275,77,18,1634,11301
RAJASTHAN,JHUNJHUNU,BUHANA,3194,0,1,0,0,0,1,3195
RAJASTHAN,JHUNJHUNU,CIDAWA,10546,24,1,2,0,10,37,10583
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,4885,45,1,50,0,1,97,4982
RAJASTHAN,JHUNJHUNU,KHETDI,3490,259,12,497,4,13,785,4275
RAJASTHAN,JHUNJHUNU,NAWALGARH,5586,529,4,29,114,73,749,6335
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,7142,112,4,221,8,15,360,7502
RAJASTHAN,JODHPUR,BHOPAL GARH,746,95,19,1233,3,50,1400,2146
RAJASTHAN,JODHPUR,BILADA,1510,604,85,851,11,25,1576,3086
RAJASTHAN,JODHPUR,JODHPUR,642,77,20,17,1,6,121,763
RAJASTHAN,JODHPUR,LUNI,488,130,63,41,2,3,239,727
RAJASTHAN,JODHPUR,ONSIA,111,47,9,8,0,0,64,175
RAJASTHAN,JODHPUR,PHALODI,21,6,0,0,73,0,79,100
RAJASTHAN,JODHPUR,SHER GARH,371,5,7,8,2,3,25,396
RAJASTHAN,KAROLI,HINDON,6220,261,2,562,166,6,997,7217
RAJASTHAN,KAROLI,KAROLI,6264,161,199,1189,1044,405,2998,9262
RAJASTHAN,KAROLI,MANDRAYAL,625,29,0,0,0,0,29,654
RAJASTHAN,KAROLI,NADOTI,2211,286,6,742,84,57,1175,3386
RAJASTHAN,KAROLI,SAPOTRA,3932,47,0,116,0,2,165,4097
RAJASTHAN,KAROLI,TODA BHIM,5294,217,22,269,0,1,509,5803
RAJASTHAN,KOTA,DIGOD,79,238,19,436,50,216,959,1038
RAJASTHAN,KOTA,LADPURA,1454,946,7,409,10,386,1758,3212
RAJASTHAN,KOTA,PIPALLDA,235,7,1,7,0,4,19,254
RAJASTHAN,KOTA,RAMGANJMANDI,5890,55,8,12,0,0,75,5965
RAJASTHAN,KOTA,SANGOD,3687,474,3,233,18,6,734,4421
RAJASTHAN,NAGAUR,DEEDWANA,3944,19,7,19,3,72,120,4064
RAJASTHAN,NAGAUR,DEGANA,4474,150,166,369,222,72,979,5453
RAJASTHAN,NAGAUR,JAYAL,527,14,3,9,1,5,32,559
RAJASTHAN,NAGAUR,KHEEVSAR,33,1,0,0,0,0,1,34
RAJASTHAN,NAGAUR,LADNU,55,0,1,0,0,0,1,56
RAJASTHAN,NAGAUR,MAKRANA,1856,59,35,312,38,80,524,2380
RAJASTHAN,NAGAUR,MERTA,2255,154,4,174,2,67,401,2656
RAJASTHAN,NAGAUR,NAGAUR,1189,20,1,110,1,59,191,1380
RAJASTHAN,NAGAUR,NAWA,8655,266,17,236,5,17,541,9196
RAJASTHAN,NAGAUR,PARBATSAR,4455,445,33,813,141,21,1453,5908
RAJASTHAN,PALI,BALI,3531,2280,30,73,39,100,2522,6053
RAJASTHAN,PALI,DESURI,4241,3791,289,237,43,87,4447,8688
RAJASTHAN,PALI,JAITARAN,2717,290,31,548,11,27,907,3624
RAJASTHAN,PALI,MARWAR JUNCTION,3655,1116,270,313,16,147,1862,5517
RAJASTHAN,PALI,PALI,2071,1836,715,474,62,233,3320,5391
RAJASTHAN,PALI,RAIPUR,3504,957,2,61,111,32,1163,4667
RAJASTHAN,PALI,ROHAT,932,919,256,120,0,36,1331,2263
RAJASTHAN,PALI,SOJAT,2828,657,270,474,335,163,1899,4727
RAJASTHAN,PALI,SUMERPUR,2908,972,124,270,8,19,1393,4301
RAJASTHAN,RAJSAMAND,AMET,912,6041,7,73,20,17,6158,7070
RAJASTHAN,RAJSAMAND,BHIM,4670,2501,4,42,3,5,2555,7225
RAJASTHAN,RAJSAMAND,DEVGARH,1624,2820,7,2,6,9,2844,4468
RAJASTHAN,RAJSAMAND,KUMBHALGARH,2170,4286,7,0,4,17,4314,6484
RAJASTHAN,RAJSAMAND,NATHDWARA,1328,5440,11,113,18,38,5620,6948
RAJASTHAN,RAJSAMAND,RAILMAGRA,1448,5281,11,446,0,29,5767,7215
RAJASTHAN,RAJSAMAND,RAJSAMAND,681,7527,11,204,19,26,7787,8468
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,4410,320,108,64,42,92,626,5036
RAJASTHAN,SAWAI MADHOPUR,BAOLI,4471,60,3,9,1,2,75,4546
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,3584,226,6,25,11,16,284,3868
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,6225,92,58,35,3,3,191,6416
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,2421,137,1,50,2,3,193,2614
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,2457,4,5,7,0,5,21,2478
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,7357,161,23,12,5,47,248,7605
RAJASTHAN,SIKAR,DATARAM GARH,11851,316,62,516,51,149,1094,12945
RAJASTHAN,SIKAR,FATEHPUR,811,20,2,0,0,0,22,833
RAJASTHAN,SIKAR,LAXMAN GARH,3699,500,108,3,16,370,997,4696
RAJASTHAN,SIKAR,NEEM KA THANA,6227,274,41,629,21,260,1225,7452
RAJASTHAN,SIKAR,SHRI MADHOPUR,14757,469,109,794,179,296,1847,16604
RAJASTHAN,SIKAR,SIKAR,9450,96,14,115,13,634,872,10322
RAJASTHAN,SIROHI,ABUROAD,1866,525,6,48,16,73,668,2534
RAJASTHAN,SIROHI,PINDWARA,2254,876,5,282,3,14,1180,3434
RAJASTHAN,SIROHI,REVDAR,5677,839,0,26,29,7,901,6578
RAJASTHAN,SIROHI,SHIVGANJ,2110,362,12,4,2,2,382,2492
RAJASTHAN,SIROHI,SIROHI,2287,619,39,168,4,7,837,3124
RAJASTHAN,TONK,DEOLI,7653,57,113,177,4,249,600,8253
RAJASTHAN,TONK,MALPURA,5348,1473,265,323,119,41,2221,7569
RAJASTHAN,TONK,NIWAI,8257,494,87,376,132,125,1214,9471
RAJASTHAN,TONK,PEEPLU,5136,380,21,344,37,53,835,5971
RAJASTHAN,TONK,TODARAI SINGH,4145,438,43,473,18,200,1172,5317
RAJASTHAN,TONK,TONK,5055,365,136,217,31,86,835,5890
RAJASTHAN,TONK,UNIYARA,5326,549,9,59,30,42,689,6015
RAJASTHAN,UDAIPUR,DHARIYAVAD,4651,839,1,117,89,121,1167,5818
RAJASTHAN,UDAIPUR,GIRWA,3927,5513,49,321,20,43,5946,9873
RAJASTHAN,UDAIPUR,GOGUNDA,2635,2375,7,29,2,11,2424,5059
RAJASTHAN,UDAIPUR,JHADOL,2353,754,2,49,24,12,841,3194
RAJASTHAN,UDAIPUR,KHERWADA,1761,255,1,66,2,1,325,2086
RAJASTHAN,UDAIPUR,KOTRA,831,1314,5,33,27,14,1393,2224
RAJASTHAN,UDAIPUR,MAWLI,1287,8313,5,645,69,17,9049,10336
RAJASTHAN,UDAIPUR,SALUMBER,2214,2530,45,545,71,503,3694,5908
RAJASTHAN,UDAIPUR,SARADA,2308,1745,4,225,13,52,2039,4347
RAJASTHAN,UDAIPUR,VALLABH NAGAR,4209,6469,26,1231,220,1368,9314,13523
TAMIL NADU,COIMBATORE,ANAMALAI,4696,242,0,14,9,2,267,4963
TAMIL NADU,COIMBATORE,ANNUR,3925,1497,32,168,0,239,1936,5861
TAMIL NADU,COIMBATORE,AVINASHI,3731,2201,203,276,53,811,3544,7275
TAMIL NADU,COIMBATORE,KINATHUKADAVU,6463,991,34,59,10,26,1120,7583
TAMIL NADU,COIMBATORE,KUDIMANGALAM,5936,1107,1,6,0,3,1117,7053
TAMIL NADU,COIMBATORE,MADATTHUKULAM,3125,752,2,3,0,11,768,3893
TAMIL NADU,COIMBATORE,MADUKKARAI,3409,860,28,19,53,297,1257,4666
TAMIL NADU,COIMBATORE,METTUPALAYAM,5025,1474,0,424,1,32,1931,6956
TAMIL NADU,COIMBATORE,PALLADAM,4655,1984,90,276,5,70,2425,7080
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,2092,617,8,541,6,22,1194,3286
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,6396,276,1,48,1,15,341,6737
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,4584,288,8,37,20,26,379,4963
TAMIL NADU,COIMBATORE,PONGALUR,4009,2372,101,50,4,0,2527,6536
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,1092,673,56,403,3,132,1267,2359
TAMIL NADU,COIMBATORE,SOOLUR,2852,1238,161,134,37,45,1615,4467
TAMIL NADU,COIMBATORE,SULTHANPET,5467,983,4,131,1,23,1142,6609
TAMIL NADU,COIMBATORE,THIRUPPUR,2846,2072,9,235,3,3,2322,5168
TAMIL NADU,COIMBATORE,THONDAMUTHUR,2314,829,107,873,40,140,1989,4303
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,6159,1471,9,8,0,36,1524,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,84,18,1,0,0,0,19,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,1,0,0,0,0,1,1
TAMIL NADU,CUDDALORE,CUDDALORE,119,4,0,0,0,0,4,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,82,0,0,0,0,0,0,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,267,5,0,11,0,0,16,283
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,206,28,0,0,0,8,36,242
TAMIL NADU,CUDDALORE,KUMARATCHI,7,0,13,5,0,0,18,25
TAMIL NADU,CUDDALORE,KURINJIPADY,498,2,0,0,0,4,6,504
TAMIL NADU,CUDDALORE,MANGALORE,5937,494,71,15,0,5,585,6522
TAMIL NADU,CUDDALORE,NALLUR,1864,86,1,0,1,0,88,1952
TAMIL NADU,CUDDALORE,PANRUTI,26,0,0,0,0,0,0,26
TAMIL NADU,CUDDALORE,PARANGIPETTAI,427,21,13,9,0,56,99,526
TAMIL NADU,CUDDALORE,VRIDHACHALAM,1099,416,10,16,0,2,444,1543
TAMIL NADU,DHARMAPURI,BARUGUR,7632,797,9,132,0,1,939,8571
TAMIL NADU,DHARMAPURI,DHARMAPURI,2959,271,2,1,0,0,274,3233
TAMIL NADU,DHARMAPURI,HARUR,7333,363,3,7,0,0,373,7706
TAMIL NADU,DHARMAPURI,HOSUR,1659,159,16,2,0,0,177,1836
TAMIL NADU,DHARMAPURI,KARIMANGALAM,11414,193,49,49,1,0,292,11706
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,5933,1925,16,61,32,13,2047,7980
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),3798,386,1,2,1,0,390,4188
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,5529,586,96,10,0,3,695,6224
TAMIL NADU,DHARMAPURI,MATHUR,3640,282,7,10,2,18,319,3959
TAMIL NADU,DHARMAPURI,MORAPPUR,4999,318,2,8,0,0,328,5327
TAMIL NADU,DHARMAPURI,NALLAMPALLI,6157,330,0,13,0,0,343,6500
TAMIL NADU,DHARMAPURI,PALACODE,11001,271,3,53,1,1,329,11330
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,11949,1233,3,7,1,2,1246,13195
TAMIL NADU,DHARMAPURI,PENNAGARAM,8296,1730,52,82,4,7,1875,10171
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,5567,350,17,28,4,0,399,5966
TAMIL NADU,DHARMAPURI,THALLY,2457,231,3,3,2,7,246,2703
TAMIL NADU,DHARMAPURI,UTHANGARAI,8809,1503,12,4,0,1,1520,10329
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,4016,439,5,10,0,0,454,4470
TAMIL NADU,DINDIGUL,ATHOOR,4583,925,45,95,3,6,1074,5657
TAMIL NADU,DINDIGUL,BATLAGUNDU,2739,2162,17,192,71,74,2516,5255
TAMIL NADU,DINDIGUL,DINDIGUL,3324,2442,25,269,192,23,2951,6275
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,3873,1371,29,406,31,0,1837,5710
TAMIL NADU,DINDIGUL,KODAIKANAL,3,0,0,0,0,0,0,3
TAMIL NADU,DINDIGUL,NATHAM,4758,1687,34,103,107,42,1973,6731
TAMIL NADU,DINDIGUL,NILAKOTTAI,6178,1613,26,664,32,192,2527,8705
TAMIL NADU,DINDIGUL,ODDANCHATRAM,8722,2188,30,423,141,70,2852,11574
TAMIL NADU,DINDIGUL,PALANI,4329,1383,36,190,40,33,1682,6011
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,6491,1446,13,611,22,15,2107,8598
TAMIL NADU,DINDIGUL,SHANARPATTI,5056,1409,52,202,89,184,1936,6992
TAMIL NADU,DINDIGUL,THOPPAMPATTI,6986,2587,65,288,201,141,3282,10268
TAMIL NADU,DINDIGUL,VADAMADURAI,4490,2719,58,203,86,100,3166,7656
TAMIL NADU,DINDIGUL,VEDASANDUR,5724,1613,29,391,22,113,2168,7892
TAMIL NADU,ERODE,AMMAPETTAI,4902,1370,9,46,1,1,1427,6329
TAMIL NADU,ERODE,ANTHIYUR,2988,1290,25,0,4,3,1322,4310
TAMIL NADU,ERODE,BHAVANI,4085,1252,12,4,1,3,1272,5357
TAMIL NADU,ERODE,BHAVANISAGAR,1342,2243,58,597,0,28,2926,4268
TAMIL NADU,ERODE,CHENNIMALAI,4226,1593,4,211,23,192,2023,6249
TAMIL NADU,ERODE,DHARAPURAM,4627,4286,40,28,0,0,4354,8981
TAMIL NADU,ERODE,ERODE,2207,1599,7,4,0,24,1634,3841
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,4320,1261,21,58,0,22,1362,5682
TAMIL NADU,ERODE,KANGEYAM,3166,3668,54,152,6,20,3900,7066
TAMIL NADU,ERODE,KODUMUDI,6252,1811,20,6,1,7,1845,8097
TAMIL NADU,ERODE,KUMDADAM,5516,5006,9,205,31,15,5266,10782
TAMIL NADU,ERODE,MODAKURICHI,8845,3524,32,26,4,3,3589,12434
TAMIL NADU,ERODE,MOOLANUR,3985,3368,32,151,186,2,3739,7724
TAMIL NADU,ERODE,NAMBIYUR,2887,1854,5,696,12,20,2587,5474
TAMIL NADU,ERODE,PERUNTHURAI,4628,1239,85,120,2,107,1553,6181
TAMIL NADU,ERODE,SATHYAMANGALAM,3457,1629,54,108,17,86,1894,5351
TAMIL NADU,ERODE,THALAVADI,1079,526,17,77,5,3,628,1707
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,2425,909,66,60,12,45,1092,3517
TAMIL NADU,ERODE,UTHUKULI,1826,1601,3,595,1,19,2219,4045
TAMIL NADU,ERODE,VELLAKOIL,2502,4160,9,127,3,1,4300,6802
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,5793,0,0,0,0,0,0,5793
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,5426,0,0,0,0,0,0,5426
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,2927,0,0,0,0,0,0,2927
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,3772,0,0,0,0,0,0,3772
