-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Average Pumping Hours. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.11.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Average Pumping Hours", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
KARNATAKA,Raichur,LINGASUGUR,1745,28,0,5,0,3,1781
KARNATAKA,Raichur,MANVI,430,354,20,0,0,0,804
KARNATAKA,Raichur,RAICHUR,423,687,8,0,0,0,1118
KARNATAKA,Raichur,SINDHANUR,183,32,0,0,0,0,215
KARNATAKA,Shimoga,BHADRAVATHI,191,608,41,24,0,0,864
KARNATAKA,Shimoga,HOSANAGARA,27,15,0,0,0,0,42
KARNATAKA,Shimoga,SAGAR,126,42,1,0,0,0,169
KARNATAKA,Shimoga,SHIKARIPURA,210,4118,122,0,16,0,4466
KARNATAKA,Shimoga,SHIMOGA,601,1308,107,22,5,0,2043
KARNATAKA,Shimoga,SORAB,443,1664,4,0,1,0,2112
KARNATAKA,Shimoga,THIRTHAHALLI,180,80,0,1,0,0,261
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,2085,3641,1156,185,88,27,7182
KARNATAKA,Tumkur,GUBBI,5048,9314,54,2,0,22,14440
KARNATAKA,Tumkur,KORATAGERE,804,3234,255,22,128,30,4473
KARNATAKA,Tumkur,KUNIGAL,3463,2566,674,66,70,24,6863
KARNATAKA,Tumkur,MADHUGIRI,2749,3721,139,0,0,0,6609
KARNATAKA,Tumkur,PAVAGADA,1285,3191,198,31,11,0,4716
KARNATAKA,Tumkur,SIRA,2170,3113,1792,44,4,2,7125
KARNATAKA,Tumkur,TIPTUR,2473,4688,230,0,1,0,7392
KARNATAKA,Tumkur,TUMKUR,4077,6999,345,12,0,3,11436
KARNATAKA,Tumkur,TURUVEKERE,4017,4382,103,11,0,1,8514
KARNATAKA,Udupi,KARKAL,119,43,4,0,1,0,167
KARNATAKA,Udupi,KUNDAPURA,14,18,1,0,0,0,33
KARNATAKA,Udupi,UDUPI,152,28,1,0,0,1,182
KARNATAKA,Uttara Kannada,BHATKAL,0,5,0,0,0,0,5
KARNATAKA,Uttara Kannada,HALIYAL,365,464,171,4,0,0,1004
KARNATAKA,Uttara Kannada,HONAVAR,41,7,0,0,0,0,48
KARNATAKA,Uttara Kannada,KUMTA,37,2,0,0,0,0,39
KARNATAKA,Uttara Kannada,MUNDGOD,256,2,0,0,0,0,258
KARNATAKA,Uttara Kannada,SIDDAPUR,8,3,0,0,0,0,11
KARNATAKA,Uttara Kannada,SIRSI,199,33,2,0,0,0,234
KARNATAKA,Uttara Kannada,YELLAPUR,28,3,0,0,0,0,31
KERALA,ALAPPUZHA,ALAPPUZHA,15,0,0,0,0,0,15
KERALA,ALAPPUZHA,AMBALAPUZHA,145,0,0,0,0,0,145
KERALA,ALAPPUZHA,ARYAD,56,9,0,0,0,0,65
KERALA,ALAPPUZHA,BHARANICAVU,5,0,0,0,0,0,5
KERALA,ALAPPUZHA,CHEMBAKULAM,11,0,0,0,0,0,11
KERALA,ALAPPUZHA,CHENGANNUR,22,7,0,0,0,0,29
KERALA,ALAPPUZHA,CHERTHALA,70,4,0,0,0,0,74
KERALA,ALAPPUZHA,HARIPAD,236,17,0,0,0,0,253
KERALA,ALAPPUZHA,KANJIKUZHY,223,0,0,0,0,0,223
KERALA,ALAPPUZHA,KAYAMKULAM,16,9,0,0,0,0,25
KERALA,ALAPPUZHA,MAVELIKARA,55,0,0,0,0,0,55
KERALA,ALAPPUZHA,MUTHUKULAMD,95,1,0,0,0,0,96
KERALA,ALAPPUZHA,PATTANAKKAD,140,3,0,0,0,0,143
KERALA,ALAPPUZHA,THYCATTUSSERY,121,1,0,0,0,0,122
KERALA,ALAPPUZHA,VELIYANADU,15,0,0,0,0,0,15
KERALA,ERANAKULAM,ALANGAD,7,3,0,0,0,0,10
KERALA,ERANAKULAM,ANGALAMALY,19,43,5,0,0,0,67
KERALA,ERANAKULAM,EDAPPALY,2,0,0,0,0,0,2
KERALA,ERANAKULAM,KOOVAPPADY,20,30,0,0,0,0,50
KERALA,ERANAKULAM,KOTHAMANGALAM,1,20,0,0,0,0,21
KERALA,ERANAKULAM,KOTHAMANGALAM-999,1,3,0,0,0,0,4
KERALA,ERANAKULAM,MULANTHURUTHY,24,0,0,0,0,0,24
KERALA,ERANAKULAM,PALLURUTHY,36,0,0,0,0,0,36
KERALA,ERANAKULAM,VYPEEN,128,1,1,0,0,0,130
KERALA,ERANAKULAM,VYTILLA,15,0,0,0,0,0,15
KERALA,IDDUKKI,ADIMALI,33,0,0,0,0,0,33
KERALA,IDDUKKI,AZHUTHA,31,27,0,0,0,0,58
KERALA,IDDUKKI,DEVIKULAM,16,1,0,0,0,0,17
KERALA,IDDUKKI,IDUKKI,11,0,0,0,0,0,11
KERALA,IDDUKKI,KATTAPPANA,120,16,0,0,0,0,136
KERALA,IDDUKKI,THODUPUZHA,2,19,0,0,0,0,21
KERALA,KANNUR,IRITTY,117,0,0,0,0,0,117
KERALA,KASARAGODE,KANHANGAD,24,0,0,0,0,0,24
KERALA,KASARAGODE,KANHANGAD MUNICIP,15,0,0,0,0,0,15
KERALA,KASARAGODE,KASARAGODE,41,2,0,0,0,0,43
KERALA,KASARAGODE,KASARAGODE MUNICIP,22,1,0,0,0,0,23
KERALA,KASARAGODE,MANJESWARAM,60,0,0,0,0,0,60
KERALA,KASARAGODE,NEELESWARAM,139,0,0,0,0,0,139
KERALA,KOLLAM,ANCHAL,8,5,0,0,0,0,13
KERALA,KOLLAM,CHADAYAMANGALAM,2,0,0,0,0,0,2
KERALA,KOLLAM,CHAVARA,3,2,1,0,0,0,6
KERALA,KOLLAM,CHITTUMALA,9,0,0,0,0,0,9
KERALA,KOLLAM,ITHIKKARA,9,0,0,0,0,0,9
KERALA,KOLLAM,KARUNAGAPPALLY,3,0,0,0,0,0,3
KERALA,KOLLAM,KOLLAM CORPORATION,1,0,0,0,0,0,1
KERALA,KOLLAM,KOTTARAKKARA,1,0,0,0,0,0,1
KERALA,KOLLAM,OCHIRA,34,0,0,0,0,0,34
KERALA,KOLLAM,PARAVOOR,18,0,0,0,0,0,18
KERALA,KOLLAM,PATHANAPURAM,6,1,0,0,0,0,7
KERALA,KOLLAM,SASTHAMCOTTA,3,1,0,0,0,0,4
KERALA,KOLLAM,VETTIKKAVALA,5,2,0,0,0,0,7
KERALA,KOTTAYAM,ERATTUPETTAH,1,1,0,0,0,0,2
KERALA,KOTTAYAM,KADUTHURUTHY,2,0,0,0,0,0,2
KERALA,KOTTAYAM,PALLAM,3,0,0,0,0,0,3
KERALA,KOTTAYAM,PAMPADY,108,6,0,0,0,1,115
KERALA,KOTTAYAM,UZHAVOOR,0,1,0,0,0,0,1
KERALA,KOTTAYAM,VAIKOM,3,2,0,0,0,0,5
KERALA,KOZHIKODE,KOZHIKKODE,5,0,0,0,0,0,5
KERALA,KOZHIKODE,KUNNUMEL,28,3,0,0,0,0,31
KERALA,KOZHIKODE,PERAMBRA,40,0,0,0,0,0,40
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,57,3,0,0,0,0,60
KERALA,MALAPPURAM,KONDOTTY,9,0,0,0,0,0,9
KERALA,MALAPPURAM,MALAPPURAM,4,9,0,0,0,0,13
KERALA,MALAPPURAM,MANKADA,21,0,0,0,0,0,21
KERALA,MALAPPURAM,NILAMBOOR,43,2,0,0,0,0,45
KERALA,MALAPPURAM,PERINTHALMANNA,8,0,0,0,0,0,8
KERALA,MALAPPURAM,PONNANI MUNI,42,1,0,0,0,0,43
KERALA,MALAPPURAM,THANUR,12,1,0,0,0,0,13
KERALA,MALAPPURAM,THIRUR,85,0,1,0,0,0,86
KERALA,MALAPPURAM,THIRURANGADI,70,0,0,0,0,0,70
KERALA,PALAKKAD,ALATHUR,75,86,33,3,0,0,197
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,1,0,0,0,0,1
KERALA,PALAKKAD,CHITUR,4,43,0,0,0,0,47
KERALA,PALAKKAD,KOLLENGODE,9,20,0,0,0,0,29
KERALA,PALAKKAD,KUZHALMANNAM,4,12,0,0,0,0,16
KERALA,PALAKKAD,MALAMPUZHA,16,23,1,0,0,0,40
KERALA,PALAKKAD,MANNARKKAD,10,2,0,0,0,0,12
KERALA,PALAKKAD,NENMARA,7,58,10,0,0,0,75
KERALA,PALAKKAD,OTTAPPALAM,1,2,0,0,0,0,3
KERALA,PALAKKAD,PALAKKAD,141,62,0,0,0,0,203
KERALA,PALAKKAD,PALAKKAD MUNI,5,0,0,0,0,0,5
KERALA,PALAKKAD,PATTAMBI,5,1,0,0,0,0,6
KERALA,PALAKKAD,SREEKRISHNAPURAM,10,0,0,0,0,0,10
KERALA,PALAKKAD,THRITHALA,4,0,0,0,0,0,4
KERALA,PATHANAMTHITTA,ELANTHUR,5,0,0,0,0,0,5
KERALA,PATHANAMTHITTA,KOIPURAM,21,0,0,0,0,0,21
KERALA,PATHANAMTHITTA,KONNI,13,0,0,0,0,0,13
KERALA,PATHANAMTHITTA,MALLAPPALLY,22,2,1,0,0,0,25
KERALA,PATHANAMTHITTA,PANDALAM,2,1,0,0,0,0,3
KERALA,PATHANAMTHITTA,PARAKKODE,1,0,0,0,0,0,1
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,8,1,0,0,0,0,9
KERALA,PATHANAMTHITTA,PULIKEEZHU,0,2,0,0,0,0,2
KERALA,PATHANAMTHITTA,RANNI,40,5,0,0,0,0,45
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,1,0,0,0,0,1
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,0,1,0,0,0,0,1
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,16,0,0,0,0,0,16
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,3,0,1,0,0,0,4
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,8,1,0,0,0,0,9
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,4,0,0,0,0,0,4
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,6,1,0,0,0,0,7
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,2,0,0,0,0,0,2
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,9,0,0,0,0,0,9
KERALA,THIRUVANANTHAPURAM,VARKALA,1,1,0,0,0,0,2
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,1,0,0,0,0,0,1
KERALA,THIRUVANANTHAPURAM,VELLANADU,2,0,0,0,0,0,2
KERALA,THRISSUR,ANTHIKKAD,5,0,0,0,0,0,5
KERALA,THRISSUR,CHALAKUDY MUNI,10,5,4,0,0,0,19
KERALA,THRISSUR,CHOWANNUR,2,0,0,0,0,0,2
KERALA,THRISSUR,IRINJALAKKUDA,2,1,0,0,0,0,3
KERALA,THRISSUR,KODUNGALLUR,37,12,5,1,0,0,55
KERALA,THRISSUR,MALA,14,0,0,0,0,0,14
KERALA,THRISSUR,MATHILAKOM,291,0,1,0,0,0,292
KERALA,THRISSUR,PAZHAYANNUR,92,13,0,0,0,0,105
KERALA,THRISSUR,PUZHAKKAL,16,6,0,0,0,0,22
KERALA,THRISSUR,THALIKULAM,200,1,0,0,0,0,201
KERALA,THRISSUR,VADAKKANCHERRY,73,19,3,0,0,0,95
KERALA,THRISSUR,VELLANGALLUR,9,10,0,0,0,0,19
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,6,2,0,0,0,0,8
MADHYA PRADESH,BALAGHAT,LANJI,0,3,0,0,0,0,3
MADHYA PRADESH,BALAGHAT,WARASEONI,0,5,0,0,0,0,5
MADHYA PRADESH,BARWANI,BARWANI,3,64,4,0,0,0,71
MADHYA PRADESH,BARWANI,PANSEMAL,11,1015,0,0,0,0,1026
MADHYA PRADESH,BARWANI,PATI,0,15,0,0,0,0,15
MADHYA PRADESH,BARWANI,SENDHWA,5,50,0,0,0,0,55
MADHYA PRADESH,BARWANI,THIKRI,0,23,0,0,0,0,23
MADHYA PRADESH,BETUL,AMLA,42,345,0,0,0,0,387
MADHYA PRADESH,BETUL,ATHNER,1,13,0,0,0,0,14
MADHYA PRADESH,BETUL,BETUL,37,664,1,0,0,0,702
MADHYA PRADESH,BETUL,BHAINSDEHI,35,7,0,0,0,0,42
MADHYA PRADESH,BETUL,BHIMPURA,2,0,0,0,0,0,2
MADHYA PRADESH,BETUL,CHICHOLI,7,29,23,0,0,0,59
MADHYA PRADESH,BETUL,GHODA DONGRI,6,57,4,0,5,4,76
MADHYA PRADESH,BETUL,MULTAI,71,187,37,0,0,0,295
MADHYA PRADESH,BETUL,PRABHAT PATTAN,17,20,0,0,0,0,37
MADHYA PRADESH,BETUL,SHAHPUR,3,6,0,0,0,0,9
MADHYA PRADESH,BHIND,ATER,32,154,6,0,0,0,192
MADHYA PRADESH,BHIND,BHIND,42,333,5,2,0,0,382
MADHYA PRADESH,BHIND,GOHAD,246,126,9,0,0,0,381
MADHYA PRADESH,BHIND,LAHAR,139,18,31,0,0,0,188
MADHYA PRADESH,BHIND,MEHAGOAN,67,144,0,0,0,0,211
MADHYA PRADESH,BHOPAL,BERASIA,2004,0,0,0,0,0,2004
MADHYA PRADESH,BHOPAL,FUNDA,1498,1998,0,0,0,0,3496
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,0,61,0,0,0,0,61
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,44,0,0,0,0,44
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,0,1,0,0,0,1
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,0,12,2,0,0,0,14
MADHYA PRADESH,CHHATARPUR,GAURIHAR,53,5,0,0,0,0,58
MADHYA PRADESH,CHHATARPUR,LAUNDI,0,2,0,0,0,0,2
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,12,0,0,0,0,12
MADHYA PRADESH,CHHINDWARA,BICHHUA,2,13,0,0,0,0,15
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,22,527,27,0,0,0,576
MADHYA PRADESH,CHHINDWARA,CHOURAI,0,2,0,0,0,0,2
MADHYA PRADESH,CHHINDWARA,JAMAI,38,0,0,0,0,0,38
MADHYA PRADESH,CHHINDWARA,MOHKHED,18,181,0,0,0,0,199
MADHYA PRADESH,CHHINDWARA,PARASIA,38,642,0,0,0,0,680
MADHYA PRADESH,CHHINDWARA,TAMIA,19,27,0,0,0,0,46
MADHYA PRADESH,DAMOH,BATIYAGHAR,241,1544,28,0,0,2,1815
MADHYA PRADESH,DAMOH,DAMOH,9,231,0,5,0,0,245
MADHYA PRADESH,DAMOH,HATTA,62,519,7,0,0,0,588
MADHYA PRADESH,DAMOH,JABERA,12,279,2,0,0,0,293
MADHYA PRADESH,DAMOH,PATERA,1,290,78,0,0,0,369
MADHYA PRADESH,DAMOH,PATHARIA,45,1979,25,3,0,0,2052
MADHYA PRADESH,DAMOH,TENDUKHEDA,11,52,1,0,0,0,64
MADHYA PRADESH,DATIA,BHANDER,1,58,0,0,0,0,59
MADHYA PRADESH,DATIA,DATIA,17,782,0,0,0,0,799
MADHYA PRADESH,DATIA,SEONDHA,73,1116,29,0,0,0,1218
MADHYA PRADESH,DEWAS,BAGLEE,112,1871,2,0,0,0,1985
MADHYA PRADESH,DEWAS,DEWAS,2145,6006,17,0,0,0,8168
MADHYA PRADESH,DEWAS,KANNOD,139,478,5,0,0,0,622
MADHYA PRADESH,DEWAS,KHATEGAON,265,2131,5,0,0,0,2401
MADHYA PRADESH,DEWAS,SONKUCH,360,4001,0,1,0,1,4363
MADHYA PRADESH,DEWAS,TONKHURD,108,2021,0,0,0,0,2129
MADHYA PRADESH,DHAR,BADNAWER,5253,2842,67,38,0,4,8204
MADHYA PRADESH,DHAR,BAGH,37,31,0,0,0,0,68
MADHYA PRADESH,DHAR,DAHI,22,52,2,0,0,0,76
MADHYA PRADESH,DHAR,DHAR,2537,2110,0,5,0,2,4654
MADHYA PRADESH,DHAR,DHARAMPURI,33,8,4,0,0,0,45
MADHYA PRADESH,DHAR,GANDHWANI,33,15,0,0,0,0,48
MADHYA PRADESH,DHAR,KUKSHI,24,36,0,0,0,0,60
MADHYA PRADESH,DHAR,MANAWAR,13,1,1,0,0,0,15
MADHYA PRADESH,DHAR,NALACHHA,1501,1992,49,6,0,2,3550
MADHYA PRADESH,DHAR,NISARPUR,61,81,0,0,0,0,142
MADHYA PRADESH,DHAR,SARDARPUR,665,920,59,0,23,0,1667
MADHYA PRADESH,DHAR,TIRLA,768,676,0,3,0,3,1450
MADHYA PRADESH,DHAR,UMARBAN,2,0,0,0,0,0,2
MADHYA PRADESH,DINDORI,DINDORI,2,0,0,0,0,0,2
MADHYA PRADESH,GUNA,ARON,37,169,1,0,0,0,207
MADHYA PRADESH,GUNA,ASHOKNAGAR,718,1132,0,4,0,0,1854
MADHYA PRADESH,GUNA,BAMORI,67,1165,154,0,0,0,1386
MADHYA PRADESH,GUNA,CHANCHODA,7,28,0,0,0,0,35
MADHYA PRADESH,GUNA,CHANDERI,65,45,0,2,21,0,133
MADHYA PRADESH,GUNA,EHSAGADH,459,1327,18,0,0,0,1804
MADHYA PRADESH,GUNA,GUNA,1,675,139,0,19,0,834
MADHYA PRADESH,GUNA,MUNGAWALI,52,322,363,3,0,0,740
MADHYA PRADESH,GUNA,RAGHOGARH,5,375,41,0,0,0,421
MADHYA PRADESH,GWALIOR,BHITARWAR,307,812,0,0,0,0,1119
MADHYA PRADESH,GWALIOR,DABRA,168,1918,0,0,0,0,2086
MADHYA PRADESH,GWALIOR,GHATIGAWAN,41,564,8,1,12,0,626
MADHYA PRADESH,GWALIOR,MORAR,249,1324,209,1,22,0,1805
MADHYA PRADESH,HARDA,HARDA,68,384,63,0,15,0,530
MADHYA PRADESH,HARDA,KHIRKIYA,53,585,19,0,0,0,657
MADHYA PRADESH,HARDA,TIMARNI,6,180,11,0,0,0,197
MADHYA PRADESH,HOSHANGABAD,BABAI,201,539,0,0,0,0,740
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,80,1131,0,0,0,0,1211
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,11,109,0,0,0,0,120
MADHYA PRADESH,HOSHANGABAD,KESLA,5,368,0,0,0,0,373
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,14,1398,117,0,0,0,1529
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,13,20,15,0,0,0,48
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,37,745,0,0,0,0,782
MADHYA PRADESH,INDORE,DEPAL PUR,3377,5416,469,1,0,0,9263
MADHYA PRADESH,INDORE,INDORE,2873,4437,141,0,0,0,7451
MADHYA PRADESH,INDORE,MHOW,51,1066,10,0,0,0,1127
MADHYA PRADESH,INDORE,SANWER,2906,8717,2,0,0,0,11625
MADHYA PRADESH,JABALPUR,BARGI,15,313,18,0,0,6,352
MADHYA PRADESH,JABALPUR,KUNDAM,5,3,13,0,0,0,21
MADHYA PRADESH,JABALPUR,MAJHOLI,34,1421,0,0,0,0,1455
MADHYA PRADESH,JABALPUR,PANAGAR,40,2116,0,20,75,0,2251
MADHYA PRADESH,JABALPUR,PATAN,120,4144,159,0,0,0,4423
MADHYA PRADESH,JABALPUR,SHAHPURA,96,1868,256,0,0,0,2220
MADHYA PRADESH,JABALPUR,SIHORA,21,292,11,0,0,0,324
MADHYA PRADESH,JHABUA,ALIRAJPUR,23,10,0,0,0,0,33
MADHYA PRADESH,JHABUA,JHABUA,12,9,0,0,0,0,21
MADHYA PRADESH,JHABUA,JOBAT,0,3,0,0,0,0,3
MADHYA PRADESH,JHABUA,KATTHIWADA,7,0,0,0,0,0,7
MADHYA PRADESH,JHABUA,MEGHNAGAR,6,2,0,0,0,0,8
MADHYA PRADESH,JHABUA,PETLAWAD,74,50,0,0,0,0,124
MADHYA PRADESH,JHABUA,RAMA,4,1,0,0,0,0,5
MADHYA PRADESH,JHABUA,SONDWA,0,4,0,0,0,0,4
MADHYA PRADESH,JHABUA,THANDLA,25,49,0,0,0,0,74
MADHYA PRADESH,JHABUA,UDAIGARH,3,1,0,0,0,0,4
MADHYA PRADESH,KATNI,BADWARA,1,93,0,0,0,0,94
MADHYA PRADESH,KATNI,BAHORIBAND,0,146,0,0,0,0,146
MADHYA PRADESH,KATNI,DHIMAR KHERA,35,116,0,0,0,0,151
MADHYA PRADESH,KATNI,KATNI,1,84,0,0,0,0,85
MADHYA PRADESH,KATNI,RITHI,8,39,3,0,0,0,50
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,53,108,0,0,0,0,161
MADHYA PRADESH,KHANDWA,BALADI,6,46,0,0,0,0,52
MADHYA PRADESH,KHANDWA,BURHANPUR,239,644,209,0,30,0,1122
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,158,115,6,0,0,0,279
MADHYA PRADESH,KHANDWA,HARSOOD,27,38,0,0,0,0,65
MADHYA PRADESH,KHANDWA,KHALWA,0,7,0,0,0,0,7
MADHYA PRADESH,KHANDWA,KHANDWA,2,15,0,0,0,0,17
MADHYA PRADESH,KHANDWA,PANDHANA,51,135,4,0,0,0,190
MADHYA PRADESH,KHANDWA,PUNASA,52,36,0,0,0,0,88
MADHYA PRADESH,KHARGONE,BARWAHA,0,12,0,0,0,0,12
MADHYA PRADESH,KHARGONE,BHAGWANPURA,0,2,0,0,0,0,2
MADHYA PRADESH,KHARGONE,BHIKANGAON,21,81,0,0,0,0,102
MADHYA PRADESH,KHARGONE,GOGAWA,0,12,0,0,0,0,12
MADHYA PRADESH,KHARGONE,KASRAWAD,212,375,216,27,24,0,854
MADHYA PRADESH,KHARGONE,KHARGONE,15,24,23,0,0,0,62
MADHYA PRADESH,KHARGONE,MAHESHWAR,0,24,21,0,0,0,45
MADHYA PRADESH,KHARGONE,ZIRNYA,1,31,0,0,0,0,32
MADHYA PRADESH,MANDLA,NAINPUR,1,0,0,0,0,0,1
MADHYA PRADESH,MANDSAUR,GAROTH,39,42,0,0,0,0,81
MADHYA PRADESH,MANDSAUR,MALHARGAR,115,306,0,0,0,0,421
MADHYA PRADESH,MANDSAUR,MANDSAUR,95,334,0,0,0,0,429
MADHYA PRADESH,MANDSAUR,SITAMAU,18,63,0,0,0,0,81
MADHYA PRADESH,MORENA,AMBAH,1,3,0,0,0,0,4
MADHYA PRADESH,MORENA,JOURA,0,2,0,0,0,0,2
MADHYA PRADESH,MORENA,MORENA,28,28,0,1,0,0,57
MADHYA PRADESH,MORENA,PAHARGARH,4,0,0,0,0,0,4
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,73,2680,729,312,71,0,3865
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,66,3244,426,335,0,1,4072
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,58,93,1016,3964,1770,1,6902
MADHYA PRADESH,NARSINGHPUR,KARELI,36,5202,60,0,0,0,5298
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,169,4183,252,113,0,0,4717
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,9,935,890,0,0,0,1834
MADHYA PRADESH,NEEMUCH,JAWAD,1,133,0,0,0,0,134
MADHYA PRADESH,NEEMUCH,MANASA,0,106,5,0,0,0,111
MADHYA PRADESH,NEEMUCH,NEEMUCH,33,135,0,0,0,0,168
MADHYA PRADESH,PANNA,AJAYGARH,55,53,0,0,0,0,108
MADHYA PRADESH,PANNA,GUNOUR,192,849,0,0,1,0,1042
MADHYA PRADESH,PANNA,PANNA,29,355,0,2,4,0,390
MADHYA PRADESH,PANNA,PAWAI,350,283,17,0,0,0,650
MADHYA PRADESH,PANNA,SHAHNAGAR,42,19,0,0,0,0,61
MADHYA PRADESH,RAISEN,ABDULLA GANJ,17,3042,40,1,0,0,3100
MADHYA PRADESH,RAISEN,BADI,22,968,1,0,0,0,991
MADHYA PRADESH,RAISEN,BEGAMGANJ,22,124,24,0,0,0,170
MADHYA PRADESH,RAISEN,GAIRATGANJ,100,867,1,0,0,0,968
MADHYA PRADESH,RAISEN,SANCHI,294,3473,6,0,0,0,3773
MADHYA PRADESH,RAISEN,SILVANI,102,2141,15,0,0,0,2258
MADHYA PRADESH,RAISEN,UDAYPURA,24,976,0,0,0,0,1000
MADHYA PRADESH,RAJGARH,BIAORA,47,254,0,12,0,0,313
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,4,0,0,0,0,4
MADHYA PRADESH,RAJGARH,NARSINGARH,123,2409,0,0,0,0,2532
MADHYA PRADESH,RAJGARH,RAJGARH,0,7,0,0,0,0,7
MADHYA PRADESH,RAJGARH,SARANGPUR,189,1009,28,66,0,0,1292
MADHYA PRADESH,RAJGARH,ZEERAPUR],38,21,0,0,0,0,59
MADHYA PRADESH,RATLAM,ALOT,455,456,0,0,0,0,911
MADHYA PRADESH,RATLAM,BAJNA,14,14,0,0,0,0,28
MADHYA PRADESH,RATLAM,JAORA,142,369,54,0,0,0,565
MADHYA PRADESH,RATLAM,PIPLODA,560,1172,135,33,0,0,1900
MADHYA PRADESH,RATLAM,RATLAM,2583,3208,327,0,0,0,6118
MADHYA PRADESH,RATLAM,SAILANA,20,12,2,0,0,0,34
MADHYA PRADESH,REWA,GANGEO,390,469,90,0,0,0,949
MADHYA PRADESH,REWA,HANUMANA,1,33,0,0,0,0,34
MADHYA PRADESH,REWA,JAWA,0,2,0,0,0,0,2
MADHYA PRADESH,REWA,MAUGANJ,87,280,0,0,0,0,367
MADHYA PRADESH,REWA,NAIGARHI,155,102,0,0,0,0,257
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,464,621,0,0,0,0,1085
MADHYA PRADESH,REWA,REWA,225,1649,43,21,31,0,1969
MADHYA PRADESH,REWA,SIRMOUR,70,295,0,0,0,0,365
MADHYA PRADESH,REWA,TEONTHER,174,988,178,0,0,0,1340
MADHYA PRADESH,SAGAR,BANDA,39,38,0,0,0,0,77
MADHYA PRADESH,SAGAR,BINA,505,573,264,0,0,0,1342
MADHYA PRADESH,SAGAR,DEORI,23,759,7,0,0,0,789
MADHYA PRADESH,SAGAR,JAISINAGAR,54,0,0,0,0,0,54
MADHYA PRADESH,SAGAR,KESLI,31,27,1,0,0,0,59
MADHYA PRADESH,SAGAR,KHURAI,128,811,14,1,0,10,964
MADHYA PRADESH,SAGAR,MALTHONE,14,12,0,0,1,0,27
MADHYA PRADESH,SAGAR,RAHATGARH,83,49,1,0,0,0,133
MADHYA PRADESH,SAGAR,REHLI,37,1489,168,1,0,0,1695
MADHYA PRADESH,SAGAR,SAGAR,108,148,6,0,0,0,262
MADHYA PRADESH,SAGAR,SHAHGARH,1,6,0,0,0,0,7
MADHYA PRADESH,SATNA,AMARPATAN,95,2133,96,1,0,0,2325
MADHYA PRADESH,SATNA,MAIHAR,18,1068,2,0,0,0,1088
MADHYA PRADESH,SATNA,MAJHAGAWAN,7,97,0,0,0,0,104
MADHYA PRADESH,SATNA,NAGOD,39,491,672,0,0,0,1202
MADHYA PRADESH,SATNA,RAMNAGER,32,145,0,0,0,0,177
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,761,3049,2,5,0,0,3817
MADHYA PRADESH,SATNA,SOHAWAL,57,2086,58,33,7,0,2241
MADHYA PRADESH,SATNA,UCHEHARA,27,289,16,14,0,0,346
MADHYA PRADESH,SEHORE,ASHTA,392,5283,94,3,0,0,5772
