-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Flow Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.9.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Flow Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others
GUJARAT,AHMEDABAD,DHOLKA,964,626,63,5,270
GUJARAT,AHMEDABAD,MANDAL,1076,1056,0,0,20
GUJARAT,AHMEDABAD,SANAND,11836,10827,4860,120,40
GUJARAT,AHMEDABAD,VIRAMGAM,2206,2206,0,0,60
GUJARAT,AMRELI,AMRELI,390,275,35,0,90
GUJARAT,AMRELI,BABRA,1592,1062,50,0,480
GUJARAT,AMRELI,DHARI,3654,2551,740,0,460
GUJARAT,AMRELI,JAFRABAD,150,0,0,0,150
GUJARAT,AMRELI,KHAMBHA,2442,1337,415,0,690
GUJARAT,AMRELI,KUNKAVAV VADIA,150,0,0,0,150
GUJARAT,AMRELI,LATHI,1228,547,261,0,420
GUJARAT,AMRELI,LILIA,412,232,0,0,180
GUJARAT,AMRELI,RAJULA,604,202,122,0,280
GUJARAT,AMRELI,SAVARKUNDLA,3851,2119,33,0,1700
GUJARAT,BANASKANTHA,AMIRGADH,3828,3173,859,0,0
GUJARAT,BANASKANTHA,BHABHAR,240,240,0,0,0
GUJARAT,BANASKANTHA,DANTA,2563,2192,447,0,0
GUJARAT,BANASKANTHA,DANTIWADA,110,110,0,0,0
GUJARAT,BANASKANTHA,DEESA,111,111,1,0,0
GUJARAT,BANASKANTHA,DHANERA,180,180,0,0,0
GUJARAT,BANASKANTHA,KANKAREJ,280,280,0,0,0
GUJARAT,BANASKANTHA,PALANPUR,194,194,0,0,0
GUJARAT,BANASKANTHA,THARAD,190,190,0,0,0
GUJARAT,BANASKANTHA,VADAGAM,696,696,19,0,7
GUJARAT,BANASKANTHA,WAV,1600,1600,0,0,0
GUJARAT,BHARUCH,AMOD,168,125,68,0,0
GUJARAT,BHARUCH,ANKLESVAR,285,95,195,0,0
GUJARAT,BHARUCH,BHARUCH,80,0,60,0,20
GUJARAT,BHARUCH,HANSOT,275,88,250,12,0
GUJARAT,BHARUCH,JAMBUSAR,120,44,90,36,0
GUJARAT,BHARUCH,JHAGADIA,1088,487,521,0,80
GUJARAT,BHARUCH,VAGRA,65,0,65,0,20
GUJARAT,BHARUCH,VALIA,3616,1786,2105,0,130
GUJARAT,BHAVNAGAR,BHAVNAGAR,970,0,0,0,970
GUJARAT,BHAVNAGAR,BOTAD,1254,196,0,0,1060
GUJARAT,BHAVNAGAR,GADHADA,3499,1896,85,0,2250
GUJARAT,BHAVNAGAR,GARIADHAR,970,0,0,0,970
GUJARAT,BHAVNAGAR,GHOGHA,3150,1449,575,0,1190
GUJARAT,BHAVNAGAR,MAHUVA,3741,1938,547,0,1330
GUJARAT,BHAVNAGAR,PALITANA,3193,1683,324,0,1280
GUJARAT,BHAVNAGAR,SIHOR,5276,2819,791,0,1830
GUJARAT,BHAVNAGAR,TALAJA,2103,799,240,0,1100
GUJARAT,BHAVNAGAR,UMRALA,570,0,0,0,570
GUJARAT,BHAVNAGAR,VALLABHIPUR,490,0,0,0,490
GUJARAT,DAHOD,DEVGADH BARIA,3341,1092,2236,0,55
GUJARAT,DAHOD,DHANPUR,1099,949,352,0,0
GUJARAT,DAHOD,DOHAD,1357,404,1040,0,30
GUJARAT,DAHOD,FATEPURA,2771,2102,1680,0,0
GUJARAT,DAHOD,GARBADA,1585,536,1132,0,30
GUJARAT,DAHOD,JHALOD,4454,3108,1829,0,540
GUJARAT,DAHOD,LIMKHEDA,1406,1366,661,0,0
GUJARAT,DANG,DANG,3066,0,0,0,3066
GUJARAT,GANDHINAGAR,KALOL,120,120,0,0,0
GUJARAT,JAMNAGAR,BHANVAD,1493,1418,821,0,821
GUJARAT,JAMNAGAR,DHROL,3111,2955,1711,0,1711
GUJARAT,JAMNAGAR,JAMJODHPUR,5229,4968,2876,0,2876
GUJARAT,JAMNAGAR,JAMNAGAR,1590,1511,875,0,875
GUJARAT,JAMNAGAR,JODIYA,1270,1207,699,0,699
GUJARAT,JAMNAGAR,KALAVAD,4489,4265,2469,0,2469
GUJARAT,JAMNAGAR,KALYANPUR,3844,3652,2114,0,2114
GUJARAT,JAMNAGAR,KHAMBHALIA,5370,5102,2954,0,2954
GUJARAT,JAMNAGAR,LALPUR,4511,4285,2481,0,2481
GUJARAT,JAMNAGAR,OKHA MANDAL,700,665,385,0,385
GUJARAT,JUNAGADH,BHESANA,2887,875,292,0,1720
GUJARAT,JUNAGADH,JUNAGADH,5084,599,2755,0,1730
GUJARAT,JUNAGADH,KESHOD,2170,0,0,0,2170
GUJARAT,JUNAGADH,KODINAR,780,0,0,0,780
GUJARAT,JUNAGADH,MALIA,2434,618,246,0,1570
GUJARAT,JUNAGADH,MANAVADAR,1770,0,0,20,1750
GUJARAT,JUNAGADH,MANGROL,1493,80,43,0,1370
GUJARAT,JUNAGADH,MENDARDA,1700,0,0,0,1700
GUJARAT,JUNAGADH,PATAN-VERAVAL,770,0,0,0,770
GUJARAT,JUNAGADH,SUTRAPADA,1736,881,377,0,680
GUJARAT,JUNAGADH,TALALA,810,0,0,0,810
GUJARAT,JUNAGADH,UNA,3887,1387,470,0,2030
GUJARAT,JUNAGADH,VATHALI,1880,0,0,1,1880
GUJARAT,JUNAGADH,VISAVADAR,8996,1185,4981,10,2820
GUJARAT,KACHCHH,ABDASA,7945,7587,1319,117,27
GUJARAT,KACHCHH,ANJAR,2847,1850,284,0,716
GUJARAT,KACHCHH,BHACHAU,7834,6052,900,0,920
GUJARAT,KACHCHH,BHUJ,5702,3478,592,22,1610
GUJARAT,KACHCHH,GANDHIDHAM,73,0,0,0,73
GUJARAT,KACHCHH,LAKHPAT,4566,3321,310,0,1080
GUJARAT,KACHCHH,MANDVI,10120,8100,461,34,1529
GUJARAT,KACHCHH,MUNDRA,5278,4695,187,0,430
GUJARAT,KACHCHH,NAKHATRANA,8132,6557,153,0,1746
GUJARAT,KACHCHH,RAPAR,11126,7500,2522,0,1600
GUJARAT,KHEDA,BALASINOR,1544,1336,334,0,50
GUJARAT,KHEDA,KAPADVANJ,3542,3006,476,0,90
GUJARAT,KHEDA,THASRA,3506,3130,378,0,0
GUJARAT,MEHSANA,BECHARAJI,638,68,0,0,570
GUJARAT,MEHSANA,KADI,1376,1096,0,0,280
GUJARAT,MEHSANA,KHERALU,380,0,0,0,380
GUJARAT,MEHSANA,MEHSANA,700,20,0,0,680
GUJARAT,MEHSANA,SATLASANA,385,165,0,0,220
GUJARAT,MEHSANA,UNJHA,580,0,0,0,580
GUJARAT,MEHSANA,VADNAGAR,560,0,0,0,560
GUJARAT,MEHSANA,VIJAPUR,60,0,0,0,60
GUJARAT,MEHSANA,VISNAGAR,430,0,0,0,430
GUJARAT,NARMADA,DEDIAPADA,665,485,635,0,0
GUJARAT,NARMADA,NANDOD,1017,786,555,0,0
GUJARAT,NARMADA,SAGBARA,392,252,251,0,0
GUJARAT,NARMADA,TILAKWADA,68,0,0,0,68
GUJARAT,NAVSARI,BANSDA,505,469,0,0,36
GUJARAT,NAVSARI,CHIKHLI,158,158,0,0,0
GUJARAT,NAVSARI,GANDEVI,51,51,0,0,0
GUJARAT,NAVSARI,JALALPORE,27,27,0,0,0
GUJARAT,NAVSARI,NAVSARI,5,5,0,0,0
GUJARAT,PANCHMAHAL,GHOGHAMBA,1763,796,186,0,860
GUJARAT,PANCHMAHAL,GODHRA,2155,0,0,0,2155
GUJARAT,PANCHMAHAL,HALOL,760,0,0,0,760
GUJARAT,PANCHMAHAL,JAMBUGHODA,225,0,0,0,225
GUJARAT,PANCHMAHAL,KADANA,641,0,0,0,641
GUJARAT,PANCHMAHAL,KALOL,280,0,0,0,280
GUJARAT,PANCHMAHAL,KHANPUR,402,0,0,0,402
GUJARAT,PANCHMAHAL,LUNAWADA,1449,220,120,0,1159
GUJARAT,PANCHMAHAL,MORWAHADAF,692,0,0,0,692
GUJARAT,PANCHMAHAL,SANTRAMPUR,410,0,0,0,410
GUJARAT,PANCHMAHAL,SHEHERA,684,6,0,0,684
GUJARAT,PATAN,CHANASMA,1107,42,500,0,565
GUJARAT,PATAN,HARIJ,1128,628,0,0,500
GUJARAT,PATAN,PATAN,697,17,0,0,680
GUJARAT,PATAN,RADHANPUR,124,54,0,0,70
GUJARAT,PATAN,SAMI,1090,240,0,0,850
GUJARAT,PATAN,SANTALPUR,562,142,0,0,420
GUJARAT,PATAN,SIDHPUR,502,32,0,0,470
GUJARAT,PATAN,VAGDOD,47,27,0,0,20
GUJARAT,PORBANDAR,KUTIYANA,2831,241,241,0,2529
GUJARAT,PORBANDAR,PORBANDAR,4390,0,0,0,4390
GUJARAT,PORBANDAR,RANAVAV,1730,30,0,0,1700
GUJARAT,RAJKOT,DHORAJI,1180,1180,0,0,1170
GUJARAT,RAJKOT,GONDAL,5687,5608,423,152,2718
GUJARAT,RAJKOT,JAMKANDORNA,2662,2662,0,0,2288
GUJARAT,RAJKOT,JASDAN,8186,8423,274,0,3463
GUJARAT,RAJKOT,JETPUR,3075,3075,366,0,1870
GUJARAT,RAJKOT,KOTADA SANGANI,3609,1061,187,1,2360
GUJARAT,RAJKOT,LODHIKA,3051,328,133,0,2610
GUJARAT,RAJKOT,MALIYA,916,916,0,0,880
GUJARAT,RAJKOT,MORVI,3698,3698,295,0,1955
GUJARAT,RAJKOT,PADDHARI,2400,0,0,0,2400
GUJARAT,RAJKOT,RAJKOT,6024,2660,54,0,3310
GUJARAT,RAJKOT,TANKARA,3320,3320,0,0,2219
GUJARAT,RAJKOT,UPLETA,2458,363,131,35,1929
GUJARAT,RAJKOT,WANKANER,5966,5966,534,0,3600
GUJARAT,SABARKANTHA,BAYAD,819,719,100,0,0
GUJARAT,SABARKANTHA,BHILODA,2631,2028,603,0,0
GUJARAT,SABARKANTHA,DHANSURA,488,0,446,0,42
GUJARAT,SABARKANTHA,HIMATNAGAR,2234,2234,0,0,0
GUJARAT,SABARKANTHA,IDAR,3242,927,2157,0,200
GUJARAT,SABARKANTHA,KHEDBRAHMA,3249,1043,2206,0,0
GUJARAT,SABARKANTHA,MALPUR,1484,1336,148,0,0
GUJARAT,SABARKANTHA,MEGHRAJ,1936,1753,183,0,0
GUJARAT,SABARKANTHA,MODASA,1739,393,1282,0,64
GUJARAT,SABARKANTHA,PRANTIJ,365,291,74,0,0
GUJARAT,SABARKANTHA,TALOD,634,378,256,0,0
GUJARAT,SABARKANTHA,VADALI,1234,751,483,0,0
GUJARAT,SABARKANTHA,VIJAYNAGAR,1179,384,795,0,0
GUJARAT,SURAT,BARDOLI,811,811,0,0,811
GUJARAT,SURAT,CHORASI,52,52,0,0,52
GUJARAT,SURAT,KAMREJ,54,54,0,0,54
GUJARAT,SURAT,MAHUVA,603,603,0,0,603
GUJARAT,SURAT,MANDVI,5066,3440,1626,0,2285
GUJARAT,SURAT,MANGROL,4643,4537,106,0,4145
GUJARAT,SURAT,NIZAR,664,454,214,0,38
GUJARAT,SURAT,OLPAD,154,154,0,0,154
GUJARAT,SURAT,PALSANA,4,4,0,0,4
GUJARAT,SURAT,SONGADH,2455,1850,354,0,1603
GUJARAT,SURAT,UMARPADA,2026,2026,0,0,2026
GUJARAT,SURAT,VALOD,1448,1448,0,0,1428
GUJARAT,SURAT,VYARA,2100,1386,262,0,1547
GUJARAT,SURENDRANAGAR,CHOTILA,314,314,0,0,0
GUJARAT,SURENDRANAGAR,CHUDA,933,373,0,0,560
GUJARAT,SURENDRANAGAR,DASADA,1617,606,0,0,1011
GUJARAT,SURENDRANAGAR,HALVAD,6203,6224,382,1,0
GUJARAT,SURENDRANAGAR,LAKHTAR,481,110,22,0,349
GUJARAT,SURENDRANAGAR,LIMDI,1803,633,0,0,1170
GUJARAT,SURENDRANAGAR,MULI,472,472,0,0,0
GUJARAT,SURENDRANAGAR,SAYLA,38,38,0,0,0
GUJARAT,SURENDRANAGAR,WADHWAN,2097,316,23,0,1758
GUJARAT,VADODARA,CHHOTA UDAIPUR,295,285,10,0,0
GUJARAT,VADODARA,DABHOI,6366,6366,0,0,0
GUJARAT,VADODARA,JETPUR  PAVI,1969,1790,681,0,0
GUJARAT,VADODARA,KARJAN,34,34,0,0,0
GUJARAT,VADODARA,KAVANT,400,395,35,0,0
GUJARAT,VADODARA,NASVADI,429,405,42,0,0
GUJARAT,VADODARA,PADARA,118,98,20,0,0
GUJARAT,VADODARA,SANKHEDA,1075,956,151,0,0
GUJARAT,VADODARA,SAVLI,4926,3873,2442,0,43
GUJARAT,VADODARA,VADODARA,174,115,58,0,0
GUJARAT,VADODARA,VAGHODIA,2636,1857,901,0,7
GUJARAT,VALSAD,DHARMPUR,231,0,190,0,41
GUJARAT,VALSAD,KAPRADA,670,0,564,0,231
GUJARAT,VALSAD,PARDI,217,0,201,0,16
GUJARAT,VALSAD,UMBERGAON,163,0,163,0,0
GUJARAT,VALSAD,VALSAD,112,0,111,1,0
HARYANA,AMBALA,NARAINGARH,136,185,182,0,0
HARYANA,BHIWANI,BHIWANI,47,28,45,0,0
HARYANA,BHIWANI,LOHARU,426,84,419,0,0
HARYANA,GURGAON,NUH,21,14,14,0,0
HARYANA,KARNAL,ASSANDH,1055,1046,1010,4,0
HARYANA,PANCHKULA,BARWALA,446,369,395,0,0
HARYANA,PANCHKULA,PINJORE,1096,576,718,124,2
HARYANA,PANCHKULA,RAIPUR RANI,37,22,18,0,0
HARYANA,REWARI,BAWAL,104,35,99,0,0
HIMACHAL PRADESH,Bilaspur,BILASPUR SADAR,1257,1235,1233,4,0
HIMACHAL PRADESH,Bilaspur,GHUMARWIN,381,406,406,0,0
HIMACHAL PRADESH,Bilaspur,JHANDUTA,176,166,166,8,0
HIMACHAL PRADESH,Bilaspur,NAINA DEVI (ST),196,195,195,1,0
HIMACHAL PRADESH,Chamba,Bhalai,79,71,69,0,0
HIMACHAL PRADESH,Chamba,Bhattiyat,752,712,710,0,0
HIMACHAL PRADESH,Chamba,Brahmaur,1,1,1,0,0
HIMACHAL PRADESH,Chamba,Chamba,543,536,531,0,0
HIMACHAL PRADESH,Chamba,Chaurah,14,14,7,0,0
HIMACHAL PRADESH,Chamba,Dalhousie,577,513,513,1,0
HIMACHAL PRADESH,Chamba,Pangi,1016,994,1006,10,0
HIMACHAL PRADESH,Chamba,Saluni,121,106,64,0,0
HIMACHAL PRADESH,Chamba,Sihunta,1143,1083,1047,3,0
HIMACHAL PRADESH,Hamirpur,BARSAR,21,19,20,0,0
HIMACHAL PRADESH,Hamirpur,BHORANJ,720,720,720,0,0
HIMACHAL PRADESH,Hamirpur,BIJHARI (SUB-TEHSIL),4,4,4,0,0
HIMACHAL PRADESH,Hamirpur,HAMIRPUR,34,34,34,0,0
HIMACHAL PRADESH,Hamirpur,NADAUN,131,111,111,0,0
HIMACHAL PRADESH,Hamirpur,TIHRA SUJANPUR,1,0,1,0,0
HIMACHAL PRADESH,Kangra,BAIJNATH,3691,3444,3457,245,1
HIMACHAL PRADESH,Kangra,BAROH,23,23,21,0,0
HIMACHAL PRADESH,Kangra,DERA GOPIPUR,905,905,905,0,0
HIMACHAL PRADESH,Kangra,DHARMSALA,4280,4242,4187,7,0
HIMACHAL PRADESH,Kangra,DHEERA (ST),607,597,597,0,0
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),387,384,379,0,0
HIMACHAL PRADESH,Kangra,INDORA,1490,1039,1075,411,0
HIMACHAL PRADESH,Kangra,JAISINGHPUR,218,218,218,0,0
HIMACHAL PRADESH,Kangra,JASWAN,571,561,563,0,0
HIMACHAL PRADESH,Kangra,JAWALI,123,122,122,0,0
HIMACHAL PRADESH,Kangra,KANGRA,5283,5200,5196,28,0
HIMACHAL PRADESH,Kangra,KHUNDIAN,47,47,45,0,0
HIMACHAL PRADESH,Kangra,NURPUR,1170,1117,1109,17,0
HIMACHAL PRADESH,Kangra,PALAMPUR,9778,8873,8688,854,2
HIMACHAL PRADESH,Kangra,SHAHPUR,3560,3492,3488,0,0
HIMACHAL PRADESH,Kangra,THURAL (ST),137,127,125,0,0
HIMACHAL PRADESH,Kinnaur,HANGRANG (ST),454,240,242,145,0
HIMACHAL PRADESH,Kinnaur,KALPA,1515,912,912,562,0
HIMACHAL PRADESH,Kinnaur,MORANG,1232,673,489,408,0
HIMACHAL PRADESH,Kinnaur,NICHAR,439,299,297,0,0
HIMACHAL PRADESH,Kinnaur,POOH,898,237,237,624,0
HIMACHAL PRADESH,Kinnaur,SANGLA,892,617,617,274,0
HIMACHAL PRADESH,Kullu,ANI (ST),95,95,93,0,0
HIMACHAL PRADESH,Kullu,BANJAR,14,9,9,0,0
HIMACHAL PRADESH,Kullu,KULLU,1258,1255,392,131,25
HIMACHAL PRADESH,Kullu,MANALI,670,382,50,257,0
HIMACHAL PRADESH,Kullu,NIRMAND,471,463,82,0,0
HIMACHAL PRADESH,Kullu,SAINJ (ST),33,27,18,0,0
HIMACHAL PRADESH,Lahul & Spiti,LAHUL,534,362,483,0,0
HIMACHAL PRADESH,Lahul & Spiti,SPITI,1161,73,1088,0,1
HIMACHAL PRADESH,Lahul & Spiti,UDAIPUR (ST),734,469,487,0,0
HIMACHAL PRADESH,Mandi,AUT (ST),176,176,176,0,0
HIMACHAL PRADESH,Mandi,BALDWARA (ST),1564,1409,1408,4,0
HIMACHAL PRADESH,Mandi,BALI CHOWKI (ST),19,11,13,0,0
HIMACHAL PRADESH,Mandi,CHACHYOT,584,563,542,0,0
HIMACHAL PRADESH,Mandi,DHARAMPUR (ST),226,207,180,0,0
HIMACHAL PRADESH,Mandi,JOGINDARNAGAR,3388,3280,3242,29,0
HIMACHAL PRADESH,Mandi,KARSOG,1105,1044,1018,2,0
HIMACHAL PRADESH,Mandi,KOTLI (ST),175,175,175,0,0
HIMACHAL PRADESH,Mandi,LAD BHAROL,479,469,462,1,0
HIMACHAL PRADESH,Mandi,MANDI,3112,3111,3084,1,6
HIMACHAL PRADESH,Mandi,NIHRI (ST),284,282,282,0,0
HIMACHAL PRADESH,Mandi,PADHAR,379,374,372,5,0
HIMACHAL PRADESH,Mandi,SARKAGHAT,1560,1528,1523,0,0
HIMACHAL PRADESH,Mandi,SUNDARNAGAR,1395,1300,1281,1,0
HIMACHAL PRADESH,Mandi,THUNAG,19,16,16,0,0
HIMACHAL PRADESH,Shimla,CHAUPAL,71,71,5,0,0
HIMACHAL PRADESH,Shimla,CHIRGAON,614,608,289,0,0
HIMACHAL PRADESH,Shimla,JUBBAL,139,131,12,8,0
HIMACHAL PRADESH,Shimla,JUNGA (ST),286,286,286,0,0
HIMACHAL PRADESH,Shimla,KOTKHAI,4,3,0,1,0
HIMACHAL PRADESH,Shimla,KUMHARSAIN,215,194,194,21,0
HIMACHAL PRADESH,Shimla,KUPVI (ST),190,190,190,0,0
HIMACHAL PRADESH,Shimla,NANKHARI (ST),97,93,63,0,0
HIMACHAL PRADESH,Shimla,NERUA (ST),552,550,43,0,0
HIMACHAL PRADESH,Shimla,RAMPUR,446,324,370,14,0
HIMACHAL PRADESH,Shimla,ROHRU,293,275,137,0,0
HIMACHAL PRADESH,Shimla,SEONI,341,339,338,0,0
HIMACHAL PRADESH,Shimla,SHIMLA RURAL,915,787,719,3,0
HIMACHAL PRADESH,Shimla,THEOG,50,42,45,3,0
HIMACHAL PRADESH,Shimla,TIKKAR (ST),6,6,6,0,0
HIMACHAL PRADESH,Sirmaur,DADAHU (ST),562,523,523,0,0
HIMACHAL PRADESH,Sirmaur,KAMRAU (ST),814,770,734,6,1
HIMACHAL PRADESH,Sirmaur,NAHAN,564,563,549,1,0
HIMACHAL PRADESH,Sirmaur,NOHRA (ST),881,761,554,0,0
HIMACHAL PRADESH,Sirmaur,PACHHAD,1426,1346,1258,3,0
HIMACHAL PRADESH,Sirmaur,PAJHAUTA,877,877,876,0,0
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,1681,1508,1489,169,0
HIMACHAL PRADESH,Sirmaur,RAJGARH,966,923,915,26,0
HIMACHAL PRADESH,Sirmaur,RENUKA,1056,989,1319,0,0
HIMACHAL PRADESH,Sirmaur,ROHNAT,376,280,199,0,0
HIMACHAL PRADESH,Sirmaur,SHILLAI,818,729,661,0,0
HIMACHAL PRADESH,Solan,ARKI,2470,2113,1903,1,0
HIMACHAL PRADESH,Solan,KANDAGHAT,1228,719,594,29,0
HIMACHAL PRADESH,Solan,KASAULI,926,705,546,0,0
HIMACHAL PRADESH,Solan,KRISHANGARH (ST),624,551,543,3,0
HIMACHAL PRADESH,Solan,NALAGARH,2162,1913,2049,22,18
HIMACHAL PRADESH,Solan,RAMSHAHR (ST),447,444,439,0,0
HIMACHAL PRADESH,Solan,SOLAN,1114,1024,960,47,0
HIMACHAL PRADESH,Una,AMB,759,619,684,15,2
HIMACHAL PRADESH,Una,BAHRWAIN(ST),131,124,124,0,0
HIMACHAL PRADESH,Una,BANGANA,10,10,10,0,0
JAMMU & KASHMIR,ANANTNAG,ACHABAL,5610,4447,2957,300,31
JAMMU & KASHMIR,ANANTNAG,BRENG,1146,982,397,55,0
JAMMU & KASHMIR,ANANTNAG,D.H.PORA,3020,2839,335,123,0
JAMMU & KASHMIR,ANANTNAG,DACHNIPORA,6782,5993,5200,190,0
JAMMU & KASHMIR,ANANTNAG,KOKERNAG,2037,1886,1180,113,5
JAMMU & KASHMIR,ANANTNAG,KOVERIPORA,6047,5636,4118,238,0
JAMMU & KASHMIR,ANANTNAG,KULGAM,6730,6342,2837,288,3
JAMMU & KASHMIR,ANANTNAG,LARKI PORA,3922,3897,2523,278,0
JAMMU & KASHMIR,ANANTNAG,QAIMOH,6406,5462,3703,204,0
JAMMU & KASHMIR,ANANTNAG,QAZIGUND,4297,4000,1886,176,0
JAMMU & KASHMIR,ANANTNAG,SHAHBAD,223,216,67,10,0
JAMMU & KASHMIR,ANANTNAG,SHANGUS,2396,2028,1048,125,0
JAMMU & KASHMIR,ANANTNAG,TEH. ACHABAL,33,24,20,2,0
JAMMU & KASHMIR,ANANTNAG,TEH. KULGAM,1322,1269,732,61,0
JAMMU & KASHMIR,ANANTNAG,TEH.BYBEHARA,505,474,505,31,0
JAMMU & KASHMIR,BADGAM,B.K. PORA,814,522,794,0,0
JAMMU & KASHMIR,BADGAM,BEERWAH,4050,3969,1744,113,0
JAMMU & KASHMIR,BADGAM,BUDGAM,7240,8146,2282,137,0
JAMMU & KASHMIR,BADGAM,CHADOORA,2928,2888,1621,2,0
JAMMU & KASHMIR,BADGAM,KHAG,2473,2322,322,17,0
JAMMU & KASHMIR,BADGAM,KHANSAHIB,4062,4078,1432,17,0
JAMMU & KASHMIR,BADGAM,NAGAM,381,471,389,35,0
JAMMU & KASHMIR,BADGAM,NARBAL,1298,2042,85,6,0
JAMMU & KASHMIR,BADGAM,TEH. CHADOORA,347,466,162,17,89
JAMMU & KASHMIR,BARAMULLA,BANDIPORA,4743,5416,51,0,0
JAMMU & KASHMIR,BARAMULLA,BARAMULLA,1637,1670,21,48,0
JAMMU & KASHMIR,BARAMULLA,BONIYAR,1999,1958,127,5,0
JAMMU & KASHMIR,BARAMULLA,CHANDANWARI,198,198,0,0,0
JAMMU & KASHMIR,BARAMULLA,DANGIWACHA,674,678,39,0,0
JAMMU & KASHMIR,BARAMULLA,GUNDI SADERKOOT,191,191,0,0,0
JAMMU & KASHMIR,BARAMULLA,GUREZ,572,662,119,0,0
JAMMU & KASHMIR,BARAMULLA,HAJIN,730,730,0,0,0
JAMMU & KASHMIR,BARAMULLA,PATTAN,1301,1361,87,6,0
JAMMU & KASHMIR,BARAMULLA,ROHAMA,634,798,240,0,0
JAMMU & KASHMIR,BARAMULLA,SAFA PORA,524,524,0,0,0
JAMMU & KASHMIR,BARAMULLA,SOPORE,5393,6157,251,0,0
JAMMU & KASHMIR,BARAMULLA,SUMBAL,291,291,0,0,0
JAMMU & KASHMIR,BARAMULLA,TANGMARG,4830,4827,1921,29,0
JAMMU & KASHMIR,BARAMULLA,TEH. SOPORE,486,486,0,0,0
JAMMU & KASHMIR,BARAMULLA,URI,1156,1245,22,10,0
JAMMU & KASHMIR,BARAMULLA,WAGDOORA,1881,1623,214,52,0
JAMMU & KASHMIR,BARAMULLA,ZAINGEER,2990,2972,312,0,0
JAMMU & KASHMIR,DODA,ASSAR,375,374,54,0,0
JAMMU & KASHMIR,DODA,BANIHAL,656,656,0,0,0
JAMMU & KASHMIR,DODA,BHADERWAH,964,962,15,0,0
JAMMU & KASHMIR,DODA,BHAGWAH,423,426,0,0,0
JAMMU & KASHMIR,DODA,BHALLESSA,50,50,0,0,0
JAMMU & KASHMIR,DODA,DODA,461,461,0,0,0
JAMMU & KASHMIR,DODA,KISHTWAR,66,66,0,0,0
JAMMU & KASHMIR,DODA,PADDAR,94,411,0,0,0
JAMMU & KASHMIR,DODA,RAMBAN,30,30,0,0,0
JAMMU & KASHMIR,DODA,RAMSOO,100,100,0,0,0
JAMMU & KASHMIR,DODA,THATHRI,309,309,220,0,0
JAMMU & KASHMIR,JAMMU,AKHNOOR,15,15,15,0,0
JAMMU & KASHMIR,JAMMU,SAMBA,52,31,26,0,0
JAMMU & KASHMIR,JAMMU,SATWARI,5,5,5,0,0
JAMMU & KASHMIR,KARGIL,DRASS,952,545,441,0,0
JAMMU & KASHMIR,KARGIL,KARGIL,2022,737,1385,0,0
JAMMU & KASHMIR,KARGIL,SANKOO,2019,634,1670,0,0
JAMMU & KASHMIR,KARGIL,SHAKAR- CHIKTAN,652,117,595,0,0
JAMMU & KASHMIR,KARGIL,SHARGOLE,767,378,399,0,0
JAMMU & KASHMIR,KARGIL,TAI- SURU,355,0,364,0,0
JAMMU & KASHMIR,KARGIL,ZANSKAR,142,0,142,0,0
JAMMU & KASHMIR,KATHUA,BANI,476,441,201,0,0
JAMMU & KASHMIR,KATHUA,BARNOTI,7969,7958,7386,0,0
JAMMU & KASHMIR,KATHUA,BASOHLI,739,677,491,10,0
JAMMU & KASHMIR,KATHUA,BILLAWAR,1539,1489,950,0,0
JAMMU & KASHMIR,KATHUA,GHAGWAL,1575,1432,1230,0,0
JAMMU & KASHMIR,KATHUA,HIRANAGAR,4569,7096,6848,0,0
JAMMU & KASHMIR,KATHUA,KATHUA,2996,2776,2742,0,0
JAMMU & KASHMIR,KATHUA,LOHAI MALHAR,55,54,29,0,0
JAMMU & KASHMIR,KATHUA,TEH. HIRANAGAR,77,133,123,0,0
JAMMU & KASHMIR,KUPWARA,CHANDIGAM,151,151,0,0,0
JAMMU & KASHMIR,KUPWARA,DRUGMULLA,1036,1036,251,0,0
JAMMU & KASHMIR,KUPWARA,KALAROOS,1,1,0,0,0
JAMMU & KASHMIR,KUPWARA,KHURHAMA,223,223,0,0,0
JAMMU & KASHMIR,KUPWARA,KRALPORA,906,906,0,0,0
JAMMU & KASHMIR,KUPWARA,KUPWARA,3852,3862,0,0,0
JAMMU & KASHMIR,KUPWARA,LANGATE,3839,4070,0,0,0
JAMMU & KASHMIR,KUPWARA,MAGAM,567,567,0,0,0
JAMMU & KASHMIR,KUPWARA,MEELYAL,108,108,0,0,0
JAMMU & KASHMIR,KUPWARA,SOGAM,3906,3942,198,0,0
JAMMU & KASHMIR,KUPWARA,TEETWAL,2387,2389,45,0,0
JAMMU & KASHMIR,KUPWARA,TEH.HANDWARA,3871,3871,0,0,0
JAMMU & KASHMIR,KUPWARA,TREHGAM,1408,1408,0,0,0
