-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Tenth Lok Sabha from 20th June 1991 to 10th May 1996. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Tenth_Lok_Sabha_From_20th_June_1991_to_10th_May_1996.xls", 
 "title": "Download XLS for Members of Tenth Lok Sabha from 20th June 1991 to 10th May 1996", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Tenth_Lok_Sabha_From_20th_June_1991_to_10th_May_1996.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Tenth Lok Sabha","Prof. Sudarsan Raychaudhuri","Male","Serampore                                                                                           ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri K.P. Reddaiah Yadav","Male","Machilipatnam                                                                                       ","Andhra Pradesh                                              ","T.D.(V)"
"Tenth Lok Sabha","Shri Allola Indrakaran Reddy","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","T.D.(V)"
"Tenth Lok Sabha","Shri Anantha Venkata Reddy","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Bhim Narsinha Reddy","Male","Miryalguda                                                                                          ","Andhra Pradesh                                              ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Gaddam Ganga Reddy","Male","Nizamabad                                                                                           ","Andhra Pradesh                                              ","T.D.(V)"
"Tenth Lok Sabha","Shri Gangula Prathap Reddy","Male","Nandyal                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Kasu Venkata Krishna Reddy","Male","Narasaraopet                                                                                        ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Kotla Jaya Surya Prakash Reddy","Male","Kurnool                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Kotla Vijaya Bhaskara Reddy","Male","Kurnool                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri M. Baga Reddy","Male","Medak                                                                                               ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri M. Gnanendra Reddy","Male","Chittoor                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Magunta Subbarama Reddy","Male","Ongole                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Surendra Reddy","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Dr. Y.S. Raja Sekara Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Dr. Jayanta Rongpi","Male","Autonomous District-ST                                                                              ","Assam                                                       ","Communist Party of India (Marxist-Lennist Liberation)"
"Tenth Lok Sabha","Shri   Roshan Lal","Male","Khurja-SC                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Haradhan Roy","Male","Asansol                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Amar Roy Pradhan","Male","Cooch Behar-SC                                                                                      ","West Bengal                                                 ","Forward Bloc (Marxist)"
"Tenth Lok Sabha","Shri Dharmanna Mondayya Sadul","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Smt. Krishna Sahi","Female","Begusarai                                                                                           ","Bihar                                                       ","Congress (I)"
"Tenth Lok Sabha","Shri Muhi Ram Saikia","Male","Nowgong                                                                                             ","Assam                                                       ","Asom Gana Parishad"
"Tenth Lok Sabha","Shri Ebrahim Sulaiman Sait","Male","Ponnani                                                                                             ","Kerala                                                      ","Muslim League"
"Tenth Lok Sabha","Shri  Sajjan Kumar","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Congress (I)"
"Tenth Lok Sabha","Dr. Swami Sachidanand Hari Sakshi","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Mohammad Yunus Saleem","Male","Katihar                                                                                             ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Dileep Sanghani","Male","Amreli                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Purno Agitok Sangma","Male","Tura                                                                                                ","Meghalaya                                                   ","Congress (I)"
"Tenth Lok Sabha","Dr. Gunawant Sarode","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Vijayarama Raju Satrucharla","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Moreshwar Save","Male","Aurangabad                                                                                          ","Maharashtra                                                 ","Shiv Sena"
"Tenth Lok Sabha","Shri Sudhir Sawant","Male","Rajapur                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri P.M. Sayeed","Male","Lakshadweep-ST                                                                                      ","Lakshadweep                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Madhavrao Scindia","Male","Gwalior                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Smt. Vijaya Raje Scindia","Female","Guna                                                                                                ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Kumari  Selja","Female","Sirsa-SC                                                                                            ","Haryana                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Arjun Charan Sethi","Male","Bhadrak-SC                                                                                          ","Odisha                                                      ","Janata Dal"
"Tenth Lok Sabha","Lt. Col.(Retd) Maharaja Manabendra Shah","Male","Tehri Garhwal                                                                                       ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Syed Shahabuddin","Male","Kishanganj                                                                                          ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Mahadeepak Singh Shakya","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri B. Shankaranand","Male","Chikkodi-SC                                                                                         ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Baikunth Lal Sharma","Male","East Delhi                                                                                          ","Delhi                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Chiranji Lal Sharma","Male","Karnal                                                                                              ","Haryana                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Jeewan Sharma","Male","Almora                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Rajendra Kumar Sharma","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Capt. Satish Sharma","Male","Amethi                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Tenth Lok Sabha","Pandit Vishwa Nath Sharma Dr.","Male","Hamirpur                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri   Shashi Prakash","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Vishwanath Shastri","Male","Ghazipur                                                                                            ","Uttar Pradesh                                               ","Communist Party of India"
"Tenth Lok Sabha","Shri Vishwanath Das Shastri","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Maruti Shelke","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Damodar Barku Shingada","Male","Dahanu-ST                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri K.G. Shivappa","Male","Shimoga                                                                                             ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Ashta Bhuja Prasad Shukla","Male","Khalilabad                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Vidya Charan Shukla","Male","Raipur                                                                                              ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Smt. D.K. Thara Devi Siddhartha","Female","Chikmagalur                                                                                         ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Shanmukhappa Basappa Sidnal","Male","Belgaum                                                                                             ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Dr. C. Silvera","Male","Mizoram-ST                                                                                          ","Mizoram                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Abhay Pratap Singh","Male","Pratapgarh                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Ajit Singh","Male","Baghpat                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Amar Pal Singh","Male","Meerut                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Brijbhushan Sharan Singh","Male","Gonda                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Chhatrapal Singh","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Devi Bux Singh","Male","Unnao                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Hari Kishore Singh","Male","Sheohar                                                                                             ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Jaswant Singh","Male","Chittorgarh                                                                                         ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Lakshman Singh","Male","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Thakur Mahendra Kumar Singh","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Mohan Singh","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Motilal Singh","Male","Sidhi-ST                                                                                            ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Kumari Pushpa Devi Singh","Female","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Rajveer Singh","Male","Aonla                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Ram Naresh Singh","Male","Aurangabad                                                                                          ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Prasad Singh","Male","Bikramganj                                                                                          ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ramashray Prasad Singh","Male","Jahanabad                                                                                           ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri Rampal Singh","Male","Domariaganj                                                                                         ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Satya Deo Singh","Male","Balrampur                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Shiva Sharan Singh","Male","Vaishali                                                                                            ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Shivendra Bahadur Singh","Male","Rajnandgaon                                                                                         ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Surya Narayan Singh","Male","Balia                                                                                               ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri Tej Narayan Singh","Male","Buxar                                                                                               ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri Uday Pratap Singh","Male","Mainpuri                                                                                            ","Uttar Pradesh                                               ","Janata Party"
"Tenth Lok Sabha","Shri Umrao Singh","Male","Jalandhar                                                                                           ","Punjab                                                      ","Congress"
"Tenth Lok Sabha","Shri Virendra Singh","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Vishwanath Pratap Singh","Male","Fatehpur                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Yumnam Yaima Singh","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Manipur People's Party"
"Tenth Lok Sabha","AVSM, Brig.(Retd.) Kamakhya Prasad Singh Deo","Male","Dhenkanal                                                                                           ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Sant Ram Singla","Male","Patiala                                                                                             ","Punjab                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri S. Sivararaman","Male","Ottapalam-SC                                                                                        ","Kerala                                                      ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Manku Ram Sodi","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Suraj Bhanu Solanki","Male","Dhar-ST                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Rajnath Sonkar Shastri","Male","Saidpur-SC                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Shibu Soren","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Dr.(Smt.) K.S. Soundaram","Female","Tiruchengode                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri C. Sreenivaasan","Male","Dindigul                                                                                            ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Dr. R. Sridharan","Male","Madras South                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri Thota Subbarao","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","T.D.(V)"
"Tenth Lok Sabha","Shri   Sukh Ram","Male","Mandi                                                                                               ","Himachal Pradesh                                            ","Congress (I)"
"Tenth Lok Sabha","Smt.   Sukhbuns Kaur","Female","Gurdaspur                                                                                           ","Punjab                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Krishan Datt Sultanpuri","Male","Shimla-SC                                                                                           ","Himachal Pradesh                                            ","Congress (I)"
"Tenth Lok Sabha","Shri N. Sundararaj","Male","Pudukkottai                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Manoranjan Sur","Male","Basirhat                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Tenth Lok Sabha","Swami   Sureshanand","Male","Jalesar                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Devji Bhai J. Tandel","Male","Daman and Diu                                                                                       ","Daman and Diu                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri   Tara Singh","Male","Kurukshetra                                                                                         ","Haryana                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Gabhaji Mangaji Thakore","Male","Kapadvanj                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri K.V. Thangka Balu","Male","Dharmapuri                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri K. Ramamurthee Thindivanam","Male","Thindivanam                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Bapusaheb Thite","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Prof. Kuruppassery Varkey Thomas","Male","Ernakulam                                                                                           ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri P.C. Thomas","Male","Muvattupuzha                                                                                        ","Kerala                                                      ","Kerala Congress"
"Tenth Lok Sabha","Shri Sandipan Bhagwan Thorat","Male","Pandharpur-SC                                                                                       ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Prem Khandu Thungon","Male","Arunachal West                                                                                      ","Arunachal Pradesh                                           ","Congress (I)"
"Tenth Lok Sabha","Kumari Sushila Tiriya","Female","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Piyus Tirkey","Male","Alipurduar-ST                                                                                       ","West Bengal                                                 ","Revolutionary Socialist Party"
"Tenth Lok Sabha","Dr. Ramesh Chand Tomar","Male","Hapur                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Tarit Baran Topdar","Male","Barrackpore                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Ankushrao Tope","Male","Jalna                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Smt. Dipika Topiwala","Female","Baroda                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Kumari Frida Topno","Female","Sundergarh-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Laxminarain Mani Tripathi","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Prakash Narain Tripathi","Male","Banda                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Braja Kishore Tripathy","Male","Puri                                                                                                ","Odisha                                                      ","Janata Dal"
"Tenth Lok Sabha","Shri Arvind Trivedi","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Jagdish Tytler","Male","Delhi Sadar                                                                                         ","Delhi                                                       ","Congress (I)"
"Tenth Lok Sabha","Sadhvi  Uma Shree Bharati","Female","Khajuraho                                                                                           ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Laeta Umbrey","Male","Arunachal East                                                                                      ","Arunachal Pradesh                                           ","Congress (I)"
"Tenth Lok Sabha","Shri K.P. Unnikrishnan","Male","Badagara                                                                                            ","Kerala                                                      ","Congress (S)"
"Tenth Lok Sabha","Shri Swarup Upadhyay","Male","Tezpur                                                                                              ","Assam                                                       ","Congress (I)"
"Tenth Lok Sabha","Smt. Chandraprabha Urs","Female","Mysore                                                                                              ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Sobhanadreeswara Rao Vadde","Male","Vijayawada                                                                                          ","Andhra Pradesh                                              ","Telugu Desam Party"
"Tenth Lok Sabha","Shri Shankersinh Vaghela","Male","Godhra                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Atal Bihari Vajpayee","Male","Lucknow                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Krishnasami Thulasiah Vandayar","Male","Thanjavur                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri B. Raja Ravi Varma","Male","Pollachi-SC                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri Ratilal Kalidas Varma","Male","Dhandhuka-SC                                                                                        ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Dr. Sushil Chandra Varma","Male","Bhopal                                                                                              ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Shivlal Vekaria","Male","Rajkot                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Prof. Ummareddy Venkateswarlu","Male","Tenali                                                                                              ","Andhra Pradesh                                              ","Telugu Desam Party"
"Tenth Lok Sabha","Shri G. Venkatswamy","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Bhawani Lal Verma","Male","Janjgir                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Phool Chand Verma","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Prof.(Smt.) Rita Verma","Female","Dhanbad                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Sheo Sharan Verma","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Upendra Nath Verma","Male","Chatra                                                                                              ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Kumari Vimla Verma","Female","Seoni                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri V.S. Vijayaraghavan","Male","Palakkad                                                                                            ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Dr.(Kum.) Girija Vyas","Female","Udaipur                                                                                             ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Mukul Balkrishna Wasnik","Male","Buldhana-SC                                                                                         ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Maj. Gen. Robert G. Williams","Male","Nominated Anglo-Indian                                                                              ","NA","Nominated"
"Tenth Lok Sabha","Shri Arjun Singh Yadav","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Chandrajit Yadav","Male","Azamgarh                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Chhotey Singh Yadav","Male","Kannauj                                                                                             ","Uttar Pradesh                                               ","Janata Party"
"Tenth Lok Sabha","Shri Chunchun Prasad Yadav","Male","Bhagalpur                                                                                           ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Devendra Prasad Yadav","Male","Jhanjharpur                                                                                         ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Kripal Yadav","Male","Patna                                                                                               ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Lakhan Singh Yadav","Male","Arrah                                                                                               ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Sharan Yadav","Male","Khagaria                                                                                            ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Satyapal Singh Yadav","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Sharad Yadav","Male","Madhepura                                                                                           ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Prof.(Dr.) Sripal Singh Yadav","Male","Sambhal                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Surya Narayan Yadav","Male","Saharsa                                                                                             ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Vijoy Kumar Yadav","Male","Nalanda                                                                                             ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri   Yash","Male","Jalandhar                                                                                           ","Punjab                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Nandi Yellaiah","Male","Siddipet-SC                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Narayan Singh Yoganand Saraswaty","Male","Bhind                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Abedin Zainal ","Male","Jangipur                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
