"26.","Uttar Pradesh",231029.0,296767.0,335810.0,392771.0,463382.0,536297.0,609538.0,14.7400084286,13.156112371,16.9622703314,17.9776510995,15.7353975769,13.6567983785
"27.","Uttarakhand",22288.0,32670.0,40279.0,48616.0,61263.0,71264.0,82415.0,21.1435775734,23.2904805632,20.6981305395,26.0140694422,16.3246984314,15.6474517288
"28.","West Bengal",190029.0,238629.0,273557.0,310530.0,362570.0,425625.0,493399.0,13.7813146677,14.6369468925,13.5156475616,16.7584452388,17.3911244725,15.9234067548
"29.","A & N islands",1633.0,2296.0,2715.0,3168.0,3763.0,4193.0,4691.0,24.2424242424,18.2491289199,16.6850828729,18.7815656566,11.4270528833,11.8769377534
"30.","Chandigarh",7610.0,11074.0,12327.0,13745.0,15739.0,18512.0,21025.0,20.6449504303,11.3147914033,11.5032043482,14.5070934885,17.6186542982,13.5749783924
"31.","Delhi",94717.0,128276.0,149519.0,178822.0,211591.0,250416.0,297843.0,17.5474447204,16.5603854189,19.598178158,18.3249264632,18.3490791196,18.9392850297
"32.","Puducherry",5033.0,7429.0,8179.0,8908.0,10089.0,11512.0,12082.0,4.12053258584,10.0955714093,8.91307005746,13.2577458464,14.1044702151,4.95135510771
"All-India NDP(2004-05 base)","",2651573.0,3534547.0,4097390.0,4738370.0,5433588.0,6403939.0,7368223.0,16.7757374003,15.9240491073,15.6436170343,14.6720918797,17.8583838156,15.0576699747
"","Source:  For Sl. No. 1-32 -- Directorate of Economics & Statistics of respective State Governments, and for All-India -- CSO. As on August 14,2012.","","","","","","","","","","","","",""
"","N.A: Not Available","","","","","","","","","","","","",""
