"1977-78",97399.7734271,743222.639325,90071.6207818,681442.256681,1420.68802495,10748.3005786,951.765260696,266.808084292,538.933325851,151.079025648
"1978-79",104774.278638,784297.262279,96663.3795988,719995.574425,1491.71882097,11111.0428152,1021.41879856,281.903034377,565.878624513,156.177761329
"1979-80",114653.081,744772.116183,104765.92172,677340.35189,1577.8000259,10200.908914,1107.03642204,265.202047466,598.533246254,143.384841928
"1980-81",137182.900127,798503.540117,125761.087527,727359.250296,1852.15150997,10712.2128173,1328.88731452,284.786166782,702.607578665,150.571773012
"1981-82",160253.457883,842324.018756,146332.472651,767481.215199,2114.63110768,11090.7690058,1546.26021795,300.49529619,802.178350063,155.892790942
"1982-83",178350.65585,864288.306138,162236.181109,785133.948043,2291.47148459,11089.462543,1714.31089912,307.406948331,869.262164948,155.87442719
"1983-84",208412.350942,932051.434529,190442.544027,848950.434231,2634.06008336,11742.0530322,2012.36078567,332.393297885,999.222022209,165.047294524
"1984-85",233688.858372,967485.475934,212712.993381,878608.738275,2878.38962627,11889.1574868,2247.6872942,344.005544128,1091.90763006,167.115007229
"1985-86",261287.940747,1007998.58185,236150.809805,913143.334108,3127.82529542,12094.6136968,2495.34909116,357.527026346,1186.5302301,170.002917163
"1986-87",291119.10365,1051070.62827,262780.792608,950457.449229,3408.31118817,12327.5933752,2776.74174631,372.136785977,1292.93163025,173.277699307
"1987-88",329448.7008,1086209.45028,296256.544809,978464.361212,3759.60082245,12417.0604215,3130.47200833,383.102455422,1426.19219669,174.535255706
"1988-89",391798.700358,1193697.05106,352948.366202,1080137.07145,4384.45175406,13417.8518192,3729.5209174,422.910818901,1663.2273408,188.602464578
"1989-90",450809.190317,1266766.89042,405560.867308,1146445.93591,4933.83050253,13947.0308505,4285.46462527,448.873020282,1871.63236067,196.040649977
"1990-91",524268.394441,1331039.64108,471618.364396,1202304.99953,5621.19623833,14330.2145355,4983.478388,470.743765176,2132.38228998,201.426712393
"1991-92",603450.501651,1349540.73513,538823.624559,1211877.40094,6294.66851121,14157.4462727,5693.62028846,474.491689607,2387.86177985,198.99826702
"1992-93",692077.974231,1422691.77648,617939.92411,1276844.71397,7086.46701961,14642.7146098,6529.62329155,499.928627456,2688.22793769,205.819239973
"1993-94",805880.646355,1506138.48169,723024.347288,1354115.76723,8105.65411757,15180.6700362,7640.02524227,530.18290284,3074.85320849,213.38078713
"1994-95",942302.486795,1603263.96387,845553.676426,1440971.95845,9291.79864204,15834.8566863,8934.76333933,564.190089452,3524.81322947,222.576090234
"1995-96",1105101.89913,1720068.78483,992516.138378,1547480.27681,10695.2170084,16675.4340174,10487.6805035,605.89175985,4057.19536718,234.39131658
"1996-97",1288705.7698,1859369.7767,1158857.84409,1675758.97964,12250.0829185,17714.1541188,12245.3734985,656.117284642,4647.02863209,248.991654531
"1997-98",1434407.5919,1943207.54486,1287140.93479,1745160.02938,13352.0843858,18103.3198068,13600.910217,683.290182926,5065.06926132,254.461800488
"1998-99",1653770.66669,2073140.30528,1490030.19682,1861251.85538,15157.9877602,18934.4034118,15744.7924931,728.744126229,5750.13276197,266.143582214
"1999-00",1831841.74304,2229900.43652,1645370.01608,2001249.63531,16437.2628979,19992.5038492,17386.2311869,783.558072826,6235.42157452,281.016331813
"2000-01",1969249.43577,2318974.05772,1762357.57467,2074857.9185,17294.9712922,20361.7067566,18622.4107209,812.378247732,6560.79043063,286.20587923
"2001-02",2147676.88184,2450680.85122,1918827.22133,2190736.79549,18450.2617436,21064.7768797,20275.7880306,857.748814168,6999.04606055,296.088292583
"2002-03",2321509.57115,2551729.70476,2075329.21866,2278362.88954,19652.738813,21575.4061509,21929.5071819,892.057444222,7455.20177871,303.265740981
"2003-04",2601508.39091,2757120.06479,2329353.74091,2466092.88415,21729.0460906,23004.5977999,24613.723515,965.560194802,8242.84210996,323.354580162
"2004-05",2949089.0,2949089.0,2629197.90558,2629197.90558,24143.0,24143.0,27782.1050438,1029.42142131,9158.5675796,339.356058156
"2005-06",3364386.79228,3228176.87425,3000666.11101,2877284.15042,27131.0,26015.0,31707.3206701,1126.55572003,10292.0555441,365.669049121
"2006-07 ",3920041.92669,3534848.74039,3501313.15084,3149148.99153,31206.0,28067.0,36997.5381243,1233.00015716,11837.8933806,394.512135372
"2007-08 ",4561574.0,3879457.18002,4076877.95956,3451828.54349,35825.0,30332.0,43079.3937128,1351.50961357,13590.0958265,426.349167709
"2008-09 ",5270644.0,4133291.98496,4705447.0,3664388.29584,40775.0,31754.0,49721.3323328,1434.73406841,15467.8620328,446.336920461
"2009-10(3R)",6070903.0,4488314.0,5411104.0,3966408.0,46249.0,33901.0,57177.8409726,1552.98517171,17544.4059143,476.515334779
"2010-11 (2R)",7185159.0,4882249.0,6422359.0,4310195.0,54151.0,36342.0,67863.5305422,1687.58960807,20542.2,510.826238062
"2011-12(1R)",8276665.0,5196848.0,7399935.0,4572075.0,61564.0,38037.0,78193.3421789,1790.12463643,23353.9,534.651301996
"Source : Central Statistics Office.","","","","","","","","","",""
"1R : 1st Revised Estimates.","","","2R:2nd Revised Estimates","","3R:3rd Revised Estimates","","","","",""
