-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Third Lok Sabha from 2nd April 1962 to 3rd March 1967. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Third_Lok_Sabha_From_2nd_April_1962_to_3rd_March_1967.xls", 
 "title": "Download XLS for Members of Third Lok Sabha from 2nd April 1962 to 3rd March 1967", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Third_Lok_Sabha_From_2nd_April_1962_to_3rd_March_1967.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Third Lok Sabha","Pandit Krishan Chandra Sharma","Male","Sardhana                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Lal Bahadur Shastri","Male","Allahabad                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Prakash Vir Shastri","Male","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Independent"
"Third Lok Sabha","Swami Ramanand Shastri","Male","Ramasanehighat-SC                                                                                   ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Shaymshah Lal","Male","Chanda                                                                                              ","Maharashtra                                                 ","Independent"
"Third Lok Sabha","Shri Sheo Narain","Male","Bansi-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Annasaheb Pandurange Shinde","Male","Kopargaon                                                                                           ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri M.K. Shivananjappa","Male","Mandya                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri M.K. Shivananjappa","Male","Mandya                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Dr. Kalu Lal Shrimali","Male","Bhilwara                                                                                            ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Vidya Charan Shukla","Male","Mahasamund                                                                                          ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Smt. Shyamkumari Devi","Female","Raipur                                                                                              ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri H. Siddananjappa","Male","Hassan                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Jagdev Singh Siddhanti","Male","Jhajjar                                                                                             ","Punjab                                                      ","Haryana Lok Samiti"
"Third Lok Sabha","Prof. Siddheshwar Prasad","Male","Nalanda                                                                                             ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri S.M. Siddiah","Male","Chamarajanagar-SC                                                                                   ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Babu Nath Singh","Male","Surguja-ST                                                                                          ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Bal Krishna Singh","Male","Chandauli                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Dr. Basant Narain Singh","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Congress"
"Third Lok Sabha","Thakur Bateshwar Singh","Male","Giridih                                                                                             ","Bihar                                                       ","Swatantra Party"
"Third Lok Sabha","Shri Brahm Jeet Singh","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Jan Sangh"
"Third Lok Sabha","Shri Brij Raj Singh","Male","Bareilly                                                                                            ","Uttar Pradesh                                               ","Jan Sangh"
"Third Lok Sabha","Shri Digvijay Narain Singh","Male","Muzaffarpur                                                                                         ","Bihar                                                       ","Janata Party"
"Third Lok Sabha","Sardar Hukum Singh","Male","Patiala                                                                                             ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri Jai Bahadur Singh","Male","Ghosi                                                                                               ","Uttar Pradesh                                               ","Communist Party"
"Third Lok Sabha","Shri Krishna Kanta Singh","Male","Maharajganj                                                                                         ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Krishnapal Singh","Male","Jalesar                                                                                             ","Uttar Pradesh                                               ","Swatantra Party"
"Third Lok Sabha","Dr. Ram Subhag Singh","Male","Bikramganj                                                                                          ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Ramshekhar Prasad Singh","Male","Chapra                                                                                              ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Salam Tonbi Singh","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Congress"
"Third Lok Sabha","Shri Surendra Pal Singh","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Virbhadra Singh","Male","Mahasu-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Third Lok Sabha","Shri Yagya Narayan Singh","Male","Sundergarh-ST                                                                                       ","Odisha                                                      ","Swatantra Party"
"Third Lok Sabha","Shri Yuvraj Dutta Singh","Male","Shahabad                                                                                            ","Uttar Pradesh                                               ","Jan Sangh"
"Third Lok Sabha","Shri Govinda Kumar Singha","Male","Midnapore                                                                                           ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Dr. Laxmi Mal Singhvi","Male","Jodhpur                                                                                             ","Rajasthan                                                   ","Independent"
"Third Lok Sabha","Shri Banarsi Prasad Sinha","Male","Monghyr                                                                                             ","Bihar                                                       ","Congress"
"Third Lok Sabha","Smt. Ramdulari Sinha","Female","Patna                                                                                               ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Satya Narayan Sinha","Male","Samastipur                                                                                          ","Bihar                                                       ","Congress"
"Third Lok Sabha","Smt. Tarkeshwari Sinha","Female","Barh                                                                                                ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Sinhasan Singh","Male","Gorakhpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Himmat Sinhji","Male","Kutch                                                                                               ","Gujarat                                                     ","Swatantra Party"
"Third Lok Sabha","Shri Ku. Sivappraghassan","Male","Pondicherry                                                                                         ","Pondicherry                                                 ","Congress"
"Third Lok Sabha","Shri P. Sivasankaran","Male","Sriperumbudur-SC                                                                                    ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Third Lok Sabha","Shri Pravinsinh Natavarsinh Solanki","Male","Kaira                                                                                               ","Gujarat                                                     ","Swatantra Party"
"Third Lok Sabha","Shri Tayappa Hari Sonavane","Male","Pandharpur-SC                                                                                       ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Dr.(Smt.) T.S. Soundaram Ramachandran","Female","Dindigul                                                                                            ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Hari Charan Soy","Male","Singhbhum-ST                                                                                        ","Bihar                                                       ","Jharkhand Party"
"Third Lok Sabha","Dr. P. Srinivasan","Male","Madras North                                                                                        ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri N.M.R. Subbaraman","Male","Madurai                                                                                             ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri C. Subramaniam","Male","Pollachi                                                                                            ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Tekur Subramanyam","Male","Bellary                                                                                             ","Mysore                                                      ","Congress"
"Third Lok Sabha","Smt. Maimoona Sultan","Female","Bhopal                                                                                              ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Sumat Prasad","Male","Muzaffarnagar                                                                                       ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Sunder Lal","Male","Saharanpur                                                                                          ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Suraj prasad alias Surya Prasad","Male","Bhind                                                                                               ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Sivamurthi Swami","Male","Koppal                                                                                              ","Mysore                                                      ","Lok Sewak Sangha"
"Third Lok Sabha","Shri M.P. Swamy","Male","Tenkasi-SC                                                                                          ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Madala Narayana Swamy","Male","Ongole                                                                                              ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri Mandala Venkata Swamy","Male","Masulipatnam                                                                                        ","Andhra Pradesh                                              ","Independent"
"Third Lok Sabha","Sardar Swaran Singh","Male","Jullundur                                                                                           ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri Gilbert G. Swell","Male","Autonomous District-ST                                                                              ","Assam                                                       ","All Party Hill Leaders' Conference"
"Third Lok Sabha","Shri Mohammad Tahir","Male","Kishanganj                                                                                          ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Tansingh","Male","Barmer                                                                                              ","Rajasthan                                                   ","Ram Rajya Parishad"
"Third Lok Sabha","Shri Rameshwar Tantia","Male","Sikar                                                                                               ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Kamal Nath Tewari","Male","Bagaha-SC                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri K. Nallakoya Thangal","Male","NA","Laccadives, Minicoy and Amindivi Islands                    ","Congress"
"Third Lok Sabha","Shri Gopalaswami Thenkondar","Male","Nagapattinam-SC                                                                                     ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Pasumpon U. Muthuramalinga Thevar","Male","Aruppukottai","Madras                                                      ","Congress"
"Third Lok Sabha","Shri V. Vairava Thevar","Male","Thanjavur                                                                                           ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Dodda Thimmaiah","Male","Kolar-SC                                                                                            ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri A.M. Thomas","Male","Ernakulam                                                                                           ","Kerala                                                      ","Congress"
"Third Lok Sabha","Pandit Dwarka Nath Tiwary","Male","Gopalganj                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Ram Sahai Tiwary","Male","Khajuraho                                                                                           ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Krishna Dev Tripathi","Male","Unnao                                                                                               ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Umashanker Muljibhai Trivedi","Male","Mandsaur                                                                                            ","Madhya Pradesh                                              ","Jan Sangh"
"Third Lok Sabha","Shri Tula Ram","Male","Ghatampur-SC                                                                                        ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Mahavir Tyagi","Male","Dehradun                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Mangru Ganu Uikey","Male","Mandla-ST                                                                                           ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Ramachandra Ulaka","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri R. Umanath","Male","Pudukkottai                                                                                         ","Madras                                                      ","Communist Party"
"Third Lok Sabha","Shri Shiv Datt Upadhyaya","Male","Rewa                                                                                                ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Buddhu Singh Utiya","Male","Shahdol-ST                                                                                          ","Madhya Pradesh                                              ","Socialist"
"Third Lok Sabha","Shri Muldas Bhudardas Vaishya","Male","Sabarmati                                                                                           ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Laxman Vedu Valvi","Male","Nandurbar-ST                                                                                        ","Maharashtra                                                 ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Manikya Lal Varma","Male","Chittorgarh                                                                                         ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Ravindra Varma","Male","Thiruvella                                                                                          ","Kerala                                                      ","Congress"
"Third Lok Sabha","Shri S. Veerabasappa","Male","Chitradurga                                                                                         ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Kolla Venkaiah","Male","Tenali                                                                                              ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri Pendekanti Venkatasubbaiah","Male","Adoni                                                                                               ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Balgovind Verma","Male","Kheri                                                                                               ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Kunwar Krishna Verma","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Suraj Lal Verma","Male","Sitapur                                                                                             ","Uttar Pradesh                                               ","Jan Sangh"
"Third Lok Sabha","Shri Amar Nath Vidyalankar","Male","Hoshiarpur                                                                                          ","Punjab                                                      ","Congress"
"Third Lok Sabha","Lt.Col. Dr. Vijaya Ananda","Male","Visakhapatnam                                                                                       ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Smt. Vijaya Raje","Female","Chatra                                                                                              ","Bihar                                                       ","Swatantra Party"
"Third Lok Sabha","Smt. Viramachaneni Vimla Devi","Female","Eluru                                                                                               ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri Vishram Prasad","Male","Lalganj-SC                                                                                          ","Uttar Pradesh                                               ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Radhelal Beharilal Vyas","Male","Ujjain-SC                                                                                           ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Narayanrao Maniram Wadiwa","Male","Seoni                                                                                               ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri T. Abdul Wahid","Male","Vellore                                                                                             ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri K.Krishnan Warior","Male","Trichur                                                                                             ","Kerala                                                      ","Communist Party"
"Third Lok Sabha","Shri Balkrishna Ramchandra Wasnik","Male","Gondia-SC                                                                                           ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Nagendra Prasad Yadav","Male","Sitamarhi                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Ram Harakh Yadav","Male","Azamgarh                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Ram Sewak Yadav","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Socialist"
"Third Lok Sabha","Shri Ramrao Narayanrao Yadav","Male","Parbhani                                                                                            ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Bhishma Prasad Yadava","Male","Kesaria                                                                                             ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Indulal Kanaiyalal Yajnik","Male","Ahmedabad                                                                                           ","Gujarat                                                     ","Mahagujarat Janata Parishad"
"Third Lok Sabha","Shri Yashpal Singh","Male","Kairana                                                                                             ","Uttar Pradesh                                               ","Independent"
