-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.9.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
KERALA,THIRUVANANTHAPURAM,NEMOM,987,6,0,4,370,3,1370
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,199,0,0,0,131,0,330
KERALA,THIRUVANANTHAPURAM,PARASSALA,758,0,0,0,108,0,866
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,486,0,0,0,406,0,892
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,727,0,0,1,298,7,1033
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,210,0,0,0,140,0,350
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,806,0,1,1,704,0,1512
KERALA,THIRUVANANTHAPURAM,VARKALA,587,2,0,1,300,3,893
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,36,0,1,0,2,11,50
KERALA,THIRUVANANTHAPURAM,VELLANADU,757,5,0,1,474,0,1237
KERALA,THRISSUR,ANTHIKKAD,1988,2,7,0,0,0,1997
KERALA,THRISSUR,CHALAKKUDY,3353,9,19,0,2,0,3383
KERALA,THRISSUR,CHALAKUDY MUNI,518,0,5,0,0,0,523
KERALA,THRISSUR,CHAVAKKAD,1678,691,3,2,1,0,2375
KERALA,THRISSUR,CHAVAKKAD MUNI,491,0,4,0,0,0,495
KERALA,THRISSUR,CHERPU,1903,53,1,0,0,0,1957
KERALA,THRISSUR,CHOWANNUR,2269,2,8,0,0,2,2281
KERALA,THRISSUR,GURUVAYOOR MUNI,233,0,5,0,0,0,238
KERALA,THRISSUR,IRINJALAKKUDA,1707,4,9,0,0,5,1725
KERALA,THRISSUR,IRINJALAKUDA MUNI,356,0,4,0,0,0,360
KERALA,THRISSUR,KODAKARA,3891,24,39,0,2,0,3956
KERALA,THRISSUR,KODUNGALLUR,775,1,11,3,1,0,791
KERALA,THRISSUR,KODUNGALLUR MUNI,209,1,0,0,0,0,210
KERALA,THRISSUR,KUNNAMKULAM MUNI,679,0,2,0,0,0,681
KERALA,THRISSUR,MALA,5800,1,17,0,0,0,5818
KERALA,THRISSUR,MATHILAKOM,968,27,3,0,0,1,999
KERALA,THRISSUR,MULLASSERY,1421,151,6,0,7,0,1585
KERALA,THRISSUR,OLLUKKARA,2180,34,21,0,9,5,2249
KERALA,THRISSUR,PAZHAYANNUR,1835,254,9,0,155,0,2253
KERALA,THRISSUR,PUZHAKKAL,2927,0,12,0,1,13,2953
KERALA,THRISSUR,THALIKULAM,1159,16,12,0,1,0,1188
KERALA,THRISSUR,THRISSUR CORPORATION,1762,21,8,0,0,0,1791
KERALA,THRISSUR,VADAKKANCHERRY,3128,1,14,0,0,1,3144
KERALA,THRISSUR,VELLANGALLUR,1519,0,4,0,0,0,1523
KERALA,WAYANAD,KALPETTA,56,37,0,0,7,0,100
KERALA,WAYANAD,KALPETTA MUNI,1,1,0,0,3,0,5
KERALA,WAYANAD,MANANTHAVADI,154,17,0,0,44,1,216
KERALA,WAYANAD,SULTHANBATHERI,256,100,2,0,1,7,366
MADHYA PRADESH,BALAGHAT,BAIHAR,32,35,0,0,83,11,161
MADHYA PRADESH,BALAGHAT,BALAGHAT,1223,117,4,4,24,13,1385
MADHYA PRADESH,BALAGHAT,BIRSA,13,127,1,0,282,9,432
MADHYA PRADESH,BALAGHAT,KATANGI,1645,448,393,0,49,28,2563
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,1167,141,1,1,193,111,1614
MADHYA PRADESH,BALAGHAT,KIRNAPUR,2092,87,25,0,11,30,2245
MADHYA PRADESH,BALAGHAT,LALBURRA,1336,194,3,0,2,37,1572
MADHYA PRADESH,BALAGHAT,LANJI,1249,134,5,0,3,5,1396
MADHYA PRADESH,BALAGHAT,PARASWADA,58,119,0,0,294,5,476
MADHYA PRADESH,BALAGHAT,WARASEONI,815,117,0,0,1,4,937
MADHYA PRADESH,BARWANI,BARWANI,1316,1,1,0,0,0,1318
MADHYA PRADESH,BARWANI,NIWALI,315,46,0,0,0,0,361
MADHYA PRADESH,BARWANI,PANSEMAL,1585,4,0,0,0,0,1589
MADHYA PRADESH,BARWANI,PATI,1090,64,3,0,20,1,1178
MADHYA PRADESH,BARWANI,RAJPUR,6674,142,1,1,2,0,6820
MADHYA PRADESH,BARWANI,SENDHWA,2869,280,0,0,4,23,3176
MADHYA PRADESH,BARWANI,THIKRI,3974,22,16,1,0,0,4013
MADHYA PRADESH,BETUL,AMLA,7633,660,5,0,95,0,8393
MADHYA PRADESH,BETUL,ATHNER,2779,134,11,0,1,2,2927
MADHYA PRADESH,BETUL,BETUL,8387,117,122,2,25,30,8683
MADHYA PRADESH,BETUL,BHAINSDEHI,2848,371,137,0,16,6,3378
MADHYA PRADESH,BETUL,BHIMPURA,1383,1008,8,0,6,7,2412
MADHYA PRADESH,BETUL,CHICHOLI,3255,461,45,0,1,18,3780
MADHYA PRADESH,BETUL,GHODA DONGRI,2971,411,41,0,12,0,3435
MADHYA PRADESH,BETUL,MULTAI,8898,582,102,0,406,2,9990
MADHYA PRADESH,BETUL,PRABHAT PATTAN,7368,377,20,0,17,1,7783
MADHYA PRADESH,BETUL,SHAHPUR,2405,738,16,1,11,54,3225
MADHYA PRADESH,BHIND,ATER,1595,357,0,0,0,0,1952
MADHYA PRADESH,BHIND,BHIND,879,187,16,0,0,0,1082
MADHYA PRADESH,BHIND,GOHAD,175,1801,2,0,2,3,1983
MADHYA PRADESH,BHIND,LAHAR,1870,1940,2,4,158,44,4018
MADHYA PRADESH,BHIND,MEHAGOAN,1222,2654,11,0,6,30,3923
MADHYA PRADESH,BHIND,ROUN(MIHONA),767,1444,1,0,2,10,2224
MADHYA PRADESH,BHOPAL,BERASIA,7170,339,43,156,0,2,7710
MADHYA PRADESH,BHOPAL,FUNDA,2491,3,7,0,0,0,2501
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,3822,1318,1,0,22,14,5177
MADHYA PRADESH,CHHATARPUR,BIJAWAR,4550,1072,11,0,46,19,5698
MADHYA PRADESH,CHHATARPUR,BUXWAHA,507,879,1,0,10,0,1397
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,9050,3329,22,1,31,0,12433
MADHYA PRADESH,CHHATARPUR,GAURIHAR,53,857,0,0,2,0,912
MADHYA PRADESH,CHHATARPUR,LAUNDI,1299,3742,1,0,11,0,5053
MADHYA PRADESH,CHHATARPUR,NOWGONG,6721,3490,1,0,2,6,10220
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,11057,1721,33,0,19,0,12830
MADHYA PRADESH,CHHINDWARA,AMARWADA,7299,24,0,0,2,47,7372
MADHYA PRADESH,CHHINDWARA,BICHHUA,3492,11,1,0,0,198,3702
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,10065,7,15,0,25,728,10840
MADHYA PRADESH,CHHINDWARA,CHOURAI,12217,8,0,0,3,136,12364
MADHYA PRADESH,CHHINDWARA,HARAI,2368,208,0,0,37,5,2618
MADHYA PRADESH,CHHINDWARA,JAMAI,3634,56,1,0,109,33,3833
MADHYA PRADESH,CHHINDWARA,MOHKHED,11383,12,9,0,41,270,11715
MADHYA PRADESH,CHHINDWARA,PANDHURANA,10234,10,2,0,25,109,10380
MADHYA PRADESH,CHHINDWARA,PARASIA,6800,347,1,2,26,235,7411
MADHYA PRADESH,CHHINDWARA,SAUSAR,7194,13,0,1,8,70,7286
MADHYA PRADESH,CHHINDWARA,TAMIA,442,13,0,0,0,0,455
MADHYA PRADESH,DAMOH,BATIYAGHAR,1706,137,25,32,16,1,1917
MADHYA PRADESH,DAMOH,DAMOH,3229,553,74,15,7,0,3878
MADHYA PRADESH,DAMOH,HATTA,851,876,15,5,14,3,1764
MADHYA PRADESH,DAMOH,JABERA,899,313,19,9,6,2,1248
MADHYA PRADESH,DAMOH,PATERA,1004,463,5,1,6,5,1484
MADHYA PRADESH,DAMOH,PATHARIA,1828,140,3,3,6,0,1980
MADHYA PRADESH,DAMOH,TENDUKHEDA,402,557,6,0,4,29,998
MADHYA PRADESH,DATIA,BHANDER,1387,1073,140,8,5,45,2658
MADHYA PRADESH,DATIA,DATIA,7277,4910,490,1,53,247,12978
MADHYA PRADESH,DATIA,SEONDHA,3458,527,355,0,6,10,4356
MADHYA PRADESH,DEWAS,BAGLEE,8734,22,2,0,0,0,8758
MADHYA PRADESH,DEWAS,DEWAS,7054,15,93,12,8,0,7182
MADHYA PRADESH,DEWAS,KANNOD,5840,107,1,0,2,0,5950
MADHYA PRADESH,DEWAS,KHATEGAON,3922,38,26,20,0,0,4006
MADHYA PRADESH,DEWAS,SONKUCH,4355,9,0,0,2,0,4366
MADHYA PRADESH,DEWAS,TONKHURD,3227,3,1,0,1,0,3232
MADHYA PRADESH,DHAR,BADNAWER,4755,309,7,2,6,5,5084
MADHYA PRADESH,DHAR,BAGH,885,1144,126,1,2,2,2160
MADHYA PRADESH,DHAR,DAHI,2815,30,101,1,226,4,3177
MADHYA PRADESH,DHAR,DHAR,117,2,0,0,7,1,127
MADHYA PRADESH,DHAR,DHARAMPURI,5648,205,147,0,7,0,6007
MADHYA PRADESH,DHAR,GANDHWANI,1625,201,8,1,4,1,1840
MADHYA PRADESH,DHAR,KUKSHI,2393,1372,51,0,10,1,3827
MADHYA PRADESH,DHAR,MANAWAR,3557,43,13,3,9,0,3625
MADHYA PRADESH,DHAR,NALACHHA,853,150,31,0,4,9,1047
MADHYA PRADESH,DHAR,NISARPUR,1585,156,114,16,40,2,1913
MADHYA PRADESH,DHAR,SARDARPUR,6911,514,13,0,10,86,7534
MADHYA PRADESH,DHAR,TIRLA,254,60,2,0,11,8,335
MADHYA PRADESH,DHAR,UMARBAN,723,0,5,0,0,0,728
MADHYA PRADESH,DINDORI,AMARPUR,0,0,0,0,11,0,11
MADHYA PRADESH,DINDORI,BAJAG,0,0,0,0,3,0,3
MADHYA PRADESH,DINDORI,DINDORI,8,4,0,0,10,0,22
MADHYA PRADESH,DINDORI,KARANJIYA,0,9,0,0,0,0,9
MADHYA PRADESH,DINDORI,SAMNAPUR,1,4,0,0,100,209,314
MADHYA PRADESH,DINDORI,SHAHPURA,17,6,7,2,54,11,97
MADHYA PRADESH,GUNA,ARON,283,170,0,0,0,0,453
MADHYA PRADESH,GUNA,ASHOKNAGAR,1442,1320,0,0,0,0,2762
MADHYA PRADESH,GUNA,BAMORI,652,119,0,0,0,18,789
MADHYA PRADESH,GUNA,CHANCHODA,9403,154,1,1,5,76,9640
MADHYA PRADESH,GUNA,CHANDERI,291,674,0,0,0,0,965
MADHYA PRADESH,GUNA,EHSAGADH,394,968,19,0,0,3,1384
MADHYA PRADESH,GUNA,GUNA,2171,860,0,0,0,216,3247
MADHYA PRADESH,GUNA,MUNGAWALI,200,1613,0,1,32,2,1848
MADHYA PRADESH,GUNA,RAGHOGARH,6076,159,1,14,1,2,6253
MADHYA PRADESH,GWALIOR,BHITARWAR,3884,818,10,1,1,14,4728
MADHYA PRADESH,GWALIOR,DABRA,2656,888,39,2,10,1,3596
MADHYA PRADESH,GWALIOR,GHATIGAWAN,3790,635,89,1,27,68,4610
MADHYA PRADESH,GWALIOR,MORAR,4490,370,42,2,11,62,4977
MADHYA PRADESH,HARDA,HARDA,1798,570,0,0,6,182,2556
MADHYA PRADESH,HARDA,KHIRKIYA,7352,203,4,0,0,61,7620
MADHYA PRADESH,HARDA,TIMARNI,2808,67,7,0,0,9,2891
MADHYA PRADESH,HOSHANGABAD,BABAI,3719,249,45,0,57,1,4071
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,5809,14,49,0,51,11,5934
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,2045,176,31,1,88,0,2341
MADHYA PRADESH,HOSHANGABAD,KESLA,1330,67,34,1,11,7,1450
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,2378,77,7,1,97,6,2566
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,2612,320,1,1,29,3,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,1790,48,2,0,155,0,1995
MADHYA PRADESH,INDORE,DEPAL PUR,1749,24,3,0,2,20,1798
MADHYA PRADESH,INDORE,INDORE,3754,19,0,19,6,916,4714
MADHYA PRADESH,INDORE,MHOW,5775,3,0,0,0,1,5779
MADHYA PRADESH,INDORE,SANWER,336,6,4,0,2,68,416
MADHYA PRADESH,JABALPUR,BARGI,2154,168,1,0,0,39,2362
MADHYA PRADESH,JABALPUR,KUNDAM,281,121,0,0,2,32,436
MADHYA PRADESH,JABALPUR,MAJHOLI,1529,49,2,1,0,69,1650
MADHYA PRADESH,JABALPUR,PANAGAR,873,22,2,0,0,65,962
MADHYA PRADESH,JABALPUR,PATAN,148,0,0,0,0,17,165
MADHYA PRADESH,JABALPUR,SHAHPURA,2451,49,0,0,31,12,2543
MADHYA PRADESH,JABALPUR,SIHORA,1623,15,5,0,10,25,1678
MADHYA PRADESH,JHABUA,ALIRAJPUR,1876,951,14,1,253,10,3105
MADHYA PRADESH,JHABUA,BHABHARA,447,757,2,0,207,8,1421
MADHYA PRADESH,JHABUA,JHABUA,1088,478,6,0,0,0,1572
MADHYA PRADESH,JHABUA,JOBAT,1415,241,31,1,13,79,1780
MADHYA PRADESH,JHABUA,KATTHIWADA,184,685,10,0,4,1,884
MADHYA PRADESH,JHABUA,MEGHNAGAR,1524,334,25,2,7,1,1893
MADHYA PRADESH,JHABUA,PETLAWAD,4607,1117,28,1,10,1,5764
MADHYA PRADESH,JHABUA,RAMA,1567,466,20,0,19,0,2072
MADHYA PRADESH,JHABUA,RANAPUR,1191,126,1,0,7,0,1325
MADHYA PRADESH,JHABUA,SONDWA,804,379,26,0,28,1,1238
MADHYA PRADESH,JHABUA,THANDLA,1978,547,11,1,2,0,2539
MADHYA PRADESH,JHABUA,UDAIGARH,814,590,3,3,28,0,1438
MADHYA PRADESH,KATNI,BADWARA,2708,566,0,0,2,0,3276
MADHYA PRADESH,KATNI,BAHORIBAND,1790,474,0,0,0,0,2264
MADHYA PRADESH,KATNI,DHIMAR KHERA,936,160,0,0,0,0,1096
MADHYA PRADESH,KATNI,KATNI,1572,102,0,0,0,1,1675
MADHYA PRADESH,KATNI,RITHI,638,500,0,0,0,0,1138
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,2289,242,10,1,1,2,2545
MADHYA PRADESH,KHANDWA,BALADI,2413,1162,234,0,0,0,3809
MADHYA PRADESH,KHANDWA,BURHANPUR,5658,110,97,13,0,1998,7876
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,6743,206,75,2,0,578,7604
MADHYA PRADESH,KHANDWA,HARSOOD,3743,1090,82,3,0,646,5564
MADHYA PRADESH,KHANDWA,KHAKNAR,4907,84,58,2,0,1300,6351
MADHYA PRADESH,KHANDWA,KHALWA,3469,1401,37,2,0,477,5386
MADHYA PRADESH,KHANDWA,KHANDWA,6197,83,70,0,0,841,7191
MADHYA PRADESH,KHANDWA,PANDHANA,7713,191,24,2,0,1856,9786
MADHYA PRADESH,KHANDWA,PUNASA,7606,1334,146,7,0,278,9371
MADHYA PRADESH,KHARGONE,BARWAHA,12245,1626,3,3,3,0,13880
MADHYA PRADESH,KHARGONE,BHAGWANPURA,2183,280,0,1,0,0,2464
MADHYA PRADESH,KHARGONE,BHIKANGAON,6949,315,13,29,1,7,7314
MADHYA PRADESH,KHARGONE,GOGAWA,4740,43,0,0,0,0,4783
MADHYA PRADESH,KHARGONE,KASRAWAD,7364,334,83,0,6,1,7788
MADHYA PRADESH,KHARGONE,KHARGONE,5689,99,0,0,0,0,5788
MADHYA PRADESH,KHARGONE,MAHESHWAR,8773,61,23,0,0,0,8857
MADHYA PRADESH,KHARGONE,SEGOAN,3219,95,0,0,0,0,3314
MADHYA PRADESH,KHARGONE,ZIRNYA,2776,465,1,0,0,0,3242
MADHYA PRADESH,MANDLA,BICHHIA,407,45,0,0,50,21,523
MADHYA PRADESH,MANDLA,BIJADANDI,4,24,0,0,0,5,33
MADHYA PRADESH,MANDLA,GHUGHRI,2,5,0,0,1,5,13
MADHYA PRADESH,MANDLA,MANDLA,664,31,1,0,2,14,712
MADHYA PRADESH,MANDLA,MAWAI,8,0,0,0,0,122,130
MADHYA PRADESH,MANDLA,MOHGAON,164,22,0,0,5,75,266
MADHYA PRADESH,MANDLA,NAINPUR,399,59,1,0,22,44,525
MADHYA PRADESH,MANDLA,NARAYANGANJ,28,157,0,0,0,117,302
MADHYA PRADESH,MANDLA,NIVAS,17,73,0,1,4,89,184
MADHYA PRADESH,MANDSAUR,BHANPURA,7347,31,4,0,1,1,7384
MADHYA PRADESH,MANDSAUR,GAROTH,17368,42,4,1,1,3,17419
MADHYA PRADESH,MANDSAUR,MALHARGAR,19902,65,6,2,4,2,19981
MADHYA PRADESH,MANDSAUR,MANDSAUR,29200,179,2,3,2,6,29392
MADHYA PRADESH,MANDSAUR,SITAMAU,23374,284,45,1,23,6,23733
MADHYA PRADESH,MORENA,AMBAH,690,882,3,0,0,1,1576
MADHYA PRADESH,MORENA,JOURA,2123,743,11,3,8,0,2888
MADHYA PRADESH,MORENA,KAILARAS,936,897,7,4,0,0,1844
MADHYA PRADESH,MORENA,MORENA,3101,1462,16,0,1,0,4580
MADHYA PRADESH,MORENA,PAHARGARH,212,418,0,0,0,0,630
MADHYA PRADESH,MORENA,PORSA,1708,445,0,0,1,5,2159
MADHYA PRADESH,MORENA,SABALGARH,785,342,2,1,0,1,1131
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,2303,21,4,0,2,9,2339
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,3423,21,1,0,5,100,3550
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,1089,27,1,0,0,41,1158
MADHYA PRADESH,NARSINGHPUR,KARELI,363,0,0,0,0,16,379
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,1345,17,0,1,33,145,1541
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,2919,4,2,0,0,9,2934
MADHYA PRADESH,NEEMUCH,JAWAD,13150,52,66,5,62,258,13593
MADHYA PRADESH,NEEMUCH,MANASA,15426,139,24,0,38,166,15793
MADHYA PRADESH,NEEMUCH,NEEMUCH,17336,349,50,5,84,326,18150
MADHYA PRADESH,PANNA,AJAYGARH,1088,2182,21,0,4,1,3296
MADHYA PRADESH,PANNA,GUNOUR,367,295,0,0,2,0,664
MADHYA PRADESH,PANNA,PANNA,532,666,2,0,6,7,1213
MADHYA PRADESH,PANNA,PAWAI,412,503,20,0,5,0,940
MADHYA PRADESH,PANNA,SHAHNAGAR,115,544,0,0,0,0,659
MADHYA PRADESH,RAISEN,ABDULLA GANJ,277,103,0,0,0,15,395
MADHYA PRADESH,RAISEN,BADI,1126,257,0,0,0,0,1383
MADHYA PRADESH,RAISEN,BEGAMGANJ,632,1755,0,0,0,11,2398
MADHYA PRADESH,RAISEN,GAIRATGANJ,278,1135,0,0,0,0,1413
MADHYA PRADESH,RAISEN,SANCHI,368,381,0,1,1,93,844
MADHYA PRADESH,RAISEN,SILVANI,810,1297,0,0,1,6,2114
MADHYA PRADESH,RAISEN,UDAYPURA,2093,344,0,0,0,0,2437
MADHYA PRADESH,RAJGARH,BIAORA,12611,10,1063,2,25,0,13711
MADHYA PRADESH,RAJGARH,KHILCHIPUR,10048,11,235,2,4,2,10302
MADHYA PRADESH,RAJGARH,NARSINGARH,12888,8,66,17,18,2,12999
MADHYA PRADESH,RAJGARH,RAJGARH,10399,76,307,6,4,518,11310
MADHYA PRADESH,RAJGARH,SARANGPUR,10802,31,70,2,15,405,11325
MADHYA PRADESH,RAJGARH,ZEERAPUR],10515,19,97,3,0,0,10634
MADHYA PRADESH,RATLAM,ALOT,9015,28,34,2,7,0,9086
MADHYA PRADESH,RATLAM,BAJNA,1979,136,0,0,2,5,2122
MADHYA PRADESH,RATLAM,JAORA,11174,6,55,3,1,0,11239
MADHYA PRADESH,RATLAM,PIPLODA,9545,6,103,1,0,3,9658
MADHYA PRADESH,RATLAM,RATLAM,9270,313,22,5,15,5,9630
MADHYA PRADESH,RATLAM,SAILANA,2456,443,60,1,22,6,2988
MADHYA PRADESH,REWA,GANGEO,862,55,0,0,0,0,917
MADHYA PRADESH,REWA,HANUMANA,360,199,12,0,62,0,633
MADHYA PRADESH,REWA,JAWA,2331,484,1,0,0,2,2818
MADHYA PRADESH,REWA,MAUGANJ,253,23,0,0,24,0,300
MADHYA PRADESH,REWA,NAIGARHI,602,45,0,0,4,4,655
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,834,27,9,11,0,0,881
MADHYA PRADESH,REWA,REWA,1016,28,1,0,0,0,1045
MADHYA PRADESH,REWA,SIRMOUR,1849,112,0,0,0,0,1961
MADHYA PRADESH,REWA,TEONTHER,2310,240,7,0,0,0,2557
MADHYA PRADESH,SAGAR,BANDA,2960,2518,9,25,16,151,5679
MADHYA PRADESH,SAGAR,BINA,202,1286,28,1,3,20,1540
MADHYA PRADESH,SAGAR,DEORI,4001,649,88,1,11,151,4901
MADHYA PRADESH,SAGAR,JAISINAGAR,3392,1008,103,32,56,67,4658
MADHYA PRADESH,SAGAR,KESLI,3366,319,235,0,17,93,4030
MADHYA PRADESH,SAGAR,KHURAI,511,2186,8,14,28,33,2780
MADHYA PRADESH,SAGAR,MALTHONE,204,2163,3,14,47,20,2451
MADHYA PRADESH,SAGAR,RAHATGARH,2516,820,90,51,38,28,3543
MADHYA PRADESH,SAGAR,REHLI,5055,712,59,22,18,51,5917
MADHYA PRADESH,SAGAR,SAGAR,5476,849,273,37,48,122,6805
MADHYA PRADESH,SAGAR,SHAHGARH,475,1788,3,4,9,80,2359
MADHYA PRADESH,SATNA,AMARPATAN,1404,278,5,0,16,4,1707
MADHYA PRADESH,SATNA,MAIHAR,2997,315,13,0,4,0,3329
MADHYA PRADESH,SATNA,MAJHAGAWAN,1855,827,6,0,22,5,2715
MADHYA PRADESH,SATNA,NAGOD,2181,243,31,0,52,6,2513
MADHYA PRADESH,SATNA,RAMNAGER,1154,578,18,0,2,0,1752
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,2062,210,34,0,14,0,2320
MADHYA PRADESH,SATNA,SOHAWAL,1389,126,17,0,1,0,1533
MADHYA PRADESH,SATNA,UCHEHARA,3064,154,38,0,4,5,3265
MADHYA PRADESH,SEHORE,ASHTA,7711,8,42,31,4,1,7797
MADHYA PRADESH,SEHORE,BUDHNI,2947,133,19,2,2,0,3103
MADHYA PRADESH,SEHORE,ICHAWAR,4999,223,7,5,5,0,5239
MADHYA PRADESH,SEHORE,NASRULLAGANJ,4122,261,22,1,19,7,4432
MADHYA PRADESH,SEHORE,SEHORE,7576,78,40,13,19,8,7734
MADHYA PRADESH,SEONI,BARGHAT,2030,356,12,0,59,36,2493
MADHYA PRADESH,SEONI,CHHAPARA,1731,500,3,1,93,412,2740
MADHYA PRADESH,SEONI,DHANORA,449,177,7,0,4,73,710
MADHYA PRADESH,SEONI,GHANSOR,202,142,3,0,1,5,353
MADHYA PRADESH,SEONI,KEOLARI,719,206,5,2,79,254,1265
MADHYA PRADESH,SEONI,KURAI,2620,408,10,4,83,1055,4180
MADHYA PRADESH,SEONI,LAKHNADON,2515,700,7,1,27,940,4190
MADHYA PRADESH,SEONI,SEONI,4993,755,63,1,41,573,6426
MADHYA PRADESH,SHAHDOL,ANUPPUR,24,56,2,0,110,0,192
MADHYA PRADESH,SHAHDOL,BEOHARI,502,192,0,0,19,0,713
MADHYA PRADESH,SHAHDOL,BURHAR,40,74,0,0,33,7,154
MADHYA PRADESH,SHAHDOL,GOHPARU,66,27,0,0,7,0,100
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,339,468,3,1,255,12,1078
MADHYA PRADESH,SHAHDOL,JAITHARI,854,206,0,0,123,31,1214
MADHYA PRADESH,SHAHDOL,KOTMA,8,8,0,0,0,0,16
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,9,32,0,0,69,0,110
MADHYA PRADESH,SHAHDOL,SOHAGPUR,327,211,0,0,42,22,602
MADHYA PRADESH,SHAJAPUR,AGAR,5216,5,17,15,1,84,5338
MADHYA PRADESH,SHAJAPUR,BAROD,7314,46,67,0,0,244,7671
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,7769,122,36,9,9,287,8232
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,7622,11,37,5,0,523,8198
MADHYA PRADESH,SHAJAPUR,NALKHEDA,4288,55,9,3,1,84,4440
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,7363,17,46,5,135,116,7682
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,4676,120,27,2,10,225,5060
MADHYA PRADESH,SHAJAPUR,SUSNER,6892,158,80,1,8,151,7290
MADHYA PRADESH,SHEOPUR,KARHAL,7,110,0,0,3,0,120
MADHYA PRADESH,SHEOPUR,SHEOPUR,185,246,5,0,0,0,436
MADHYA PRADESH,SHEOPUR,VIJAYPUR,2985,560,19,0,56,0,3620
MADHYA PRADESH,SHIVPURI,BADARWAS,1262,2057,1,0,1,48,3369
MADHYA PRADESH,SHIVPURI,KARERA,2383,2518,13,2,103,75,5094
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,4703,5015,125,4,889,457,11193
MADHYA PRADESH,SHIVPURI,KOLARAS,2302,1273,5,1,41,253,3875
MADHYA PRADESH,SHIVPURI,NARWAR,3769,1975,18,1,291,498,6552
MADHYA PRADESH,SHIVPURI,PICHHORE,2992,1994,34,2,1061,247,6330
MADHYA PRADESH,SHIVPURI,POHARI,1410,1213,8,0,207,191,3029
MADHYA PRADESH,SHIVPURI,SHIVPURI,1516,940,32,0,46,1433,3967
MADHYA PRADESH,SIDHI,CHITRANGI,370,150,0,0,0,0,520
MADHYA PRADESH,SIDHI,DEOSAR,1056,379,1,0,1,11,1448
MADHYA PRADESH,SIDHI,KUSMI,31,106,0,1,73,4,215
MADHYA PRADESH,SIDHI,MAJHOULI,1161,362,10,0,1,0,1534
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,1363,38,0,0,0,0,1401
MADHYA PRADESH,SIDHI,SIDHI,1667,136,2,0,0,0,1805
MADHYA PRADESH,SIDHI,SIHAWAL,1217,77,0,0,0,0,1294
MADHYA PRADESH,SIDHI,WAIDHAN,3563,393,3,0,96,0,4055
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,6192,5158,101,12,87,8,11558
MADHYA PRADESH,TIKAMGARH,JATARA,9517,1358,3,0,165,1,11044
MADHYA PRADESH,TIKAMGARH,NIWARI,7163,727,0,0,1,2,7893
MADHYA PRADESH,TIKAMGARH,PALERA,4311,4932,5,0,21,0,9269
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,8536,723,10,0,9,0,9278
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,8162,1776,10,20,81,0,10049
MADHYA PRADESH,UJJAIN,BARNAGAR,2693,15,8,0,0,44,2760
MADHYA PRADESH,UJJAIN,GHATTIA,5474,57,10,5,6,188,5740
MADHYA PRADESH,UJJAIN,KHACHROD,10884,3,3,1,7,314,11212
MADHYA PRADESH,UJJAIN,MEHIDPUR,8545,18,37,28,7,608,9243
MADHYA PRADESH,UJJAIN,TARANA,7283,24,6,15,6,97,7431
MADHYA PRADESH,UJJAIN,UJJAIN,4212,27,44,1,17,184,4485
