-----
{
 "description": "The table refers to District wise Dugwells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwlState1.8.csv", 
 "title": "Download CSV for Districtwise Dugwells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/dgwlState1.8.csv"
}
-----
"State","District","Sprinkler","Drip Irrigation","Open channel","Under ground channel","Others","Total"
"UTTAR PRADESH","MUZZAFARNAGAR",0,0,177,0,53,230
"UTTAR PRADESH","PRATAPGARH",19,15,130,0,4,168
"UTTAR PRADESH","RAEBARELI",11,24,3868,0,1326,5229
"UTTAR PRADESH","SANT KABIR NAGAR",3,3,313,1,0,320
"UTTAR PRADESH","SANT RAVI DAS NAGAR",0,0,65,0,0,65
"UTTAR PRADESH","SHRAWASTI",1,24,13,0,10,48
"UTTAR PRADESH","SIDDHARTH NAGAR",1,19,401,7,0,428
"UTTAR PRADESH","SONBHADRA",531,159,8121,117,190,9118
"UTTAR PRADESH","SULTANPUR",428,0,150,0,275,853
"UTTAR PRADESH","UNNAO",0,0,228,0,0,228
"UTTAR PRADESH","VARANASI",6,0,419,3,3,431
"UTTARANCHAL","DEHRA DUN",0,0,19,0,0,19
"UTTARANCHAL","HARIDWAR",1,15,226,0,0,242
"UTTARANCHAL","NAINITAL",0,0,1,0,0,1
"UTTARANCHAL","PAURI",0,0,1,0,0,1
"UTTARANCHAL","UDHAM SINGH NAGAR",6,22,545,1,0,574
"WEST BENGAL","BANKURA",217,54,4649,56,250,5226
"WEST BENGAL","BIRBHUM",0,1,524,1,13,539
"WEST BENGAL","BURDWAN",0,0,74,1,13,88
"WEST BENGAL","COOCHBEHAR",10,72,6670,0,17,6769
"WEST BENGAL","DAKSHIN DINAJPUR",0,0,125,0,0,125
"WEST BENGAL","DARJEELING",3,13,222,5,10,253
"WEST BENGAL","HOOGHLY",0,0,20,1,0,21
"WEST BENGAL","JALPAIGURI",117,313,3508,14,95,4047
"WEST BENGAL","MALDA",0,0,1,0,0,1
"WEST BENGAL","MIDNAPORE",90,96,8731,15,49,8981
"WEST BENGAL","MURSHIDABAD",0,0,1,0,0,1
"WEST BENGAL","NADIA",0,0,2,0,0,2
"WEST BENGAL","PURULIA",10,13,10760,155,2384,13322
"WEST BENGAL","UTTAR DINAJPUR",0,0,2,0,0,2
