"1962-63",1518.51980584,344.0,750.441388573,2612.96119441,1510.0,1332.0,2842.0,97.0540540541
"1963-64",1589.09081227,394.0,928.811365251,2911.90217752,1794.0,1580.0,3374.0,86.8378378378
"1964-65",1896.51533925,389.0,1072.16346906,3357.67880832,2106.0,1866.0,3972.0,90.4864864865
"1965-66",2595.69974675,405.0,1084.90942922,4085.60917597,2348.0,2072.0,4420.0,124.054054054
"1966-67",3160.82075171,424.0,941.333892388,4526.1546441,2360.0,2506.0,4866.0,64.2162162162
"1967-68",3274.75940603,410.0,943.968862871,4628.7282689,2320.0,3075.0,5395.0,232.783783784
"1968-69",3276.85248368,439.0,1165.02072316,4880.87320684,2431.0,3241.0,5672.0,40.8648648649
"1969-70",4374.65894721,549.0,1361.30387134,6284.96281855,2525.0,3667.0,6192.0,50.3513513514
"1970-71",4530.76205328,672.0,1617.8877587,6820.64981198,2742.0,3746.0,6488.0,302.108108108
"1971-72",5229.12341756,769.0,1688.77999455,7686.90341211,3245.0,4234.0,7479.0,356.108108108
"1972-73",5330.48983423,806.0,1815.61935285,7952.10918708,4185.0,4295.0,8480.0,88.2972972973
"1973-74",8020.20020342,1083.0,2363.22154084,11466.4217443,4631.0,5044.0,9675.0,541.459459459
"1974-75",8677.4903981,1465.0,3339.80810033,13482.2984984,4948.0,7132.0,12080.0,937.702702703
"1975-76",9790.37872517,1083.0,4192.24904442,15065.6277696,6401.0,7494.0,13895.0,1447.05405405
"1976-77",11205.9329297,1181.0,5194.61658826,17581.5495179,8051.0,7495.0,15546.0,1120.86486486
"1977-78",13678.8337784,1413.0,5253.45139043,20345.2851689,8792.0,9043.0,17835.0,108.72972973
"1978-79",16482.3235531,1652.0,5975.88815477,24110.2117079,9638.0,10081.0,19719.0,1099.7027027
"1979-80",16338.3628739,2398.0,6331.37486806,25067.737742,11532.0,11032.0,22564.0,1345.62162162
"1980-81",18116.4771899,2339.0,6134.66967312,26590.146863,13656.0,13159.0,26815.0,71.3466445124
"1981-82",19012.5394213,2560.0,9119.89002288,30692.4294442,17376.0,15274.0,32650.0,2006.13537845
"1982-83",21971.9288884,2980.0,10004.467885,34956.3967734,22276.0,16629.0,38905.0,1135.83959199
"1983-84",26954.6491681,3254.0,9030.20151399,39238.8506821,24225.0,19780.0,44005.0,337.439672354
"1984-85",32796.0430447,4040.0,8950.12692008,45786.1699648,27823.0,22626.0,50449.0,1675.9841812
"1985-86",36666.0847016,5426.0,11321.9620468,53414.0467483,32590.0,27050.0,59640.0,1931.79643742
"1986-87",42110.9842298,5336.0,11245.860245,58692.8444749,39723.0,29753.0,69476.0,895.980985652
"1987-88",57304.3601765,5932.0,10471.0495504,73707.4097269,41211.0,39993.0,81204.0,-1515.18635751
"1988-89",67062.8366639,8486.0,11943.1098154,87491.9464793,47566.0,48051.0,95617.0,-493.321871088
"1989-90",82984.980436,11845.0,11900.0579732,106730.038409,52517.0,61476.0,113993.0,1690.173624
"1990-91",108603.464988,15164.0,10640.504718,134407.969706,60013.0,79650.0,139663.0,1987.23943189
"1991-92",105632.407911,20304.0,17594.0842925,143530.492203,70701.0,81765.0,152466.0,-2206.62352899
"1992-93",127943.331192,19968.0,16709.4593999,164620.790592,71197.0,106732.0,177929.0,2656.75677813
"1993-94",151454.315721,29866.0,11673.5671349,192993.882856,79309.0,112147.0,191456.0,1974.236673
"1994-95",187141.793562,35260.0,24266.2448475,246668.038409,102134.0,126308.0,228442.0,-604.14898732
"1995-96",198585.420058,59153.0,31526.6743686,289265.094427,105704.0,189342.0,295046.0,-613.466782031
"1996-97",224653.389197,62540.0,31193.5964252,318386.985622,108750.0,219296.0,328046.0,1882.92802736
"1997-98",284126.773824,66080.0,29583.0714375,379789.845262,112814.0,259587.0,372401.0,3553.12451531
"1998-99",352114.362855,69191.0,-3146.18069328,418159.182162,128621.0,298448.0,427069.0,2277.25465114
"1999-00",438850.935866,87234.0,-9238.29714656,516846.638719,138611.0,346055.0,484666.0,15553.1692254
"2000-01",463749.58489,81062.0,-29266.4638111,515545.121078,145973.0,349223.0,495196.0,9326.18450312
"2001-02",545288.155498,76906.0,-36819.8107433,585374.344755,160190.0,430050.0,590240.0,9078.66328478
"2002-03",564160.735925,99217.0,-7147.50630606,656230.229619,168143.0,432977.0,601120.0,-4740.18682486
"2003-04",657587.138246,129816.0,36372.1508445,823775.289091,190806.0,506672.0,697478.0,-3076.38692681
"2004-05",763684.837417,212519.0,74498.96,1050702.79742,224108.0,706919.564744,931027.564744,16472.0
"2005-06",868987.90473,277207.728386,88955.05,1235150.68312,271342.0,848950.153068,1120292.15307,22008.0
"2006-07",994396.337803,338583.521073,152928.76,1485908.61888,339617.0,1004156.62514,1343773.62514,16939.0
"2007-08",1118346.9282,469022.81746,248962.03,1836331.77566,401326.0,1240347.37783,1641673.37783,40597.0
"2008-09",1330872.0,417467.401162,54280.08,1802619.48116,480698.0,1340400.81101,1821098.81101,51032.0
"2009-10(3R)",1630799.0,540955.0,10585.0,2182339.0,543883.0,1511889.0,2055772.0,48905.0
"2010-11(2R)",1832901.0,619370.0,199662.0,2651933.0,606245.0,1868220.0,2474465.0,47714.0
"2011-12(1R)",2003720.0,644473.0,117097.0,2765290.0,662698.0,2086374.0,2749072.0,42510.0
"","","","","","","","",""
"","","","","","","","",""
"Source : Central Statistics Office.","","","","","","","",""
"1R: 1st Revised Estimates","2R; 2nd Revised Estimates","","3R: 3rd Revised Estimates","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"S - 6","","","","","","","",""
